dates,nzd0560-0000,nzd0560-0001,nzd0560-0002,nzd0560-0003,nzd0560-0004,nzd0560-0005,nzd0560-0006,nzd0560-0007,nzd0560-0008,nzd0560-0009,nzd0560-0010,nzd0560-0011,nzd0560-0012,nzd0560-0013,nzd0560-0014,nzd0560-0015,nzd0560-0016,nzd0560-0017,nzd0560-0018,nzd0560-0019,nzd0560-0020,nzd0560-0021,nzd0560-0022,nzd0560-0023,nzd0560-0024,nzd0560-0025,nzd0560-0026,nzd0560-0027,nzd0560-0028,nzd0560-0029,nzd0560-0030,nzd0560-0031,satname
2003-03-21 22:09:27+00:00,314.83,329.69,318.57,318.79,316.18,298.96,304.85,266.23,326.04,308.72,311.49,302.97,,312.39,311.19,320.73,324.69,330.91,329.38,337.58,343.54,297.76,282.90,302.24,304.10,317.53,350.01,370.41,364.17,349.92,354.21,364.87,L7
2003-05-24 22:09:28+00:00,308.46,318.39,300.75,303.75,305.14,287.49,293.65,268.63,323.05,309.26,300.64,292.41,274.36,285.92,309.42,312.69,323.19,321.54,322.17,334.38,344.36,295.28,300.88,319.74,325.55,331.38,354.53,373.06,368.12,356.72,363.56,374.63,L7
2003-08-12 22:09:35+00:00,308.46,318.39,315.46,292.15,305.14,289.50,293.65,268.63,322.50,303.13,301.63,290.41,292.34,289.34,308.80,314.64,321.49,321.41,321.18,333.00,340.29,298.40,305.31,311.97,324.44,327.24,346.49,366.09,363.34,355.67,354.94,361.08,L7
2003-10-07 21:58:59+00:00,310.03,319.93,322.32,292.54,306.57,297.87,288.64,279.86,313.89,304.98,299.13,290.44,296.29,290.51,310.48,317.40,329.65,324.94,327.53,333.05,327.05,303.15,308.17,311.31,320.62,324.96,342.83,356.32,355.35,355.24,353.72,362.79,L5
2003-10-15 22:08:58+00:00,318.59,325.80,324.60,302.41,314.35,301.43,291.59,283.09,311.04,307.28,300.52,293.16,297.90,294.61,310.83,321.33,333.07,327.74,328.40,333.23,323.64,302.80,307.70,313.61,318.27,318.71,337.10,351.73,351.67,352.72,352.90,360.09,L7
2003-11-16 22:09:47+00:00,316.22,324.81,323.65,303.45,311.11,298.94,290.55,283.15,308.04,305.69,298.30,292.57,297.05,296.29,310.03,322.63,333.84,327.52,328.40,333.23,323.64,302.80,307.70,313.61,318.27,318.71,337.10,351.73,351.67,352.72,352.90,360.09,L7
2003-12-26 21:59:54+00:00,317.35,325.77,324.10,308.55,311.94,297.53,287.87,287.02,302.67,301.79,299.48,295.22,302.45,300.24,301.93,319.03,332.27,330.90,325.71,323.65,313.23,300.75,304.37,306.53,312.51,308.06,323.38,339.69,342.92,344.23,344.12,346.10,L5
2004-01-27 22:00:01+00:00,320.30,332.32,328.37,313.01,315.04,300.85,295.72,293.40,304.83,304.32,302.00,299.11,305.83,302.57,300.85,319.46,334.63,332.55,330.41,325.53,315.05,302.59,304.98,308.56,314.51,311.52,324.92,337.91,341.05,341.92,341.54,345.84,L5
2004-03-31 22:00:23+00:00,321.99,334.68,328.05,323.57,316.72,304.23,298.96,297.31,305.18,307.27,300.52,300.51,304.72,307.70,303.85,319.56,335.46,332.56,333.77,326.90,312.40,301.23,300.99,309.36,311.96,311.05,324.54,334.11,337.99,339.82,344.32,351.72,L5
2004-04-24 22:10:19+00:00,320.82,339.41,330.58,324.32,315.15,296.69,297.22,300.69,307.16,305.49,299.42,302.51,308.06,309.53,301.62,311.80,326.19,328.33,334.86,326.52,314.32,299.37,298.00,304.26,311.57,313.09,324.19,326.90,332.28,333.87,339.38,348.49,L7
2004-05-02 22:00:57+00:00,319.90,338.60,331.27,317.06,313.17,298.00,290.38,300.69,308.91,306.40,299.56,296.81,305.39,311.39,302.98,308.03,322.36,324.27,332.90,329.74,317.02,302.21,300.56,305.30,311.01,312.70,324.93,328.78,334.80,336.39,342.38,351.98,L5
2004-05-18 22:01:26+00:00,322.05,341.96,339.32,318.95,319.71,305.66,290.96,310.61,318.22,310.81,303.39,297.71,310.42,317.28,308.44,293.67,313.07,319.70,333.88,335.94,317.02,307.89,304.31,307.57,313.51,315.23,324.84,331.01,336.71,337.05,343.82,351.10,L5
2004-05-26 22:09:57+00:00,315.30,344.37,340.88,311.20,319.71,307.52,285.19,299.16,319.91,309.85,302.60,292.46,308.36,319.08,310.90,287.80,310.00,316.43,333.85,337.95,321.70,309.70,305.13,308.34,313.99,315.88,325.16,333.12,338.64,339.81,345.74,353.71,L7
2004-06-27 22:10:12+00:00,314.35,349.81,347.09,307.98,321.21,310.04,287.87,297.58,324.36,307.75,300.09,291.13,304.29,325.07,317.80,285.69,306.11,311.95,335.29,340.94,323.48,311.04,303.10,308.67,312.75,318.09,329.01,337.20,340.64,342.46,348.04,358.45,L7
2004-07-05 22:02:51+00:00,314.35,349.81,347.09,302.01,321.21,311.39,287.87,297.58,324.36,307.75,293.39,286.12,296.41,325.07,317.80,285.69,306.11,311.44,335.29,340.94,323.48,311.04,303.10,308.67,312.75,318.09,329.01,337.20,340.64,342.46,348.04,358.45,L5
2004-08-14 22:09:59+00:00,313.62,345.14,343.22,300.53,319.51,309.01,280.24,290.71,322.69,307.20,290.35,283.26,296.13,328.48,322.98,284.83,304.27,310.92,334.90,340.20,322.12,310.11,304.45,309.41,312.34,317.77,329.10,340.66,341.82,344.09,350.84,360.71,L7
2004-08-22 22:04:24+00:00,312.71,344.30,342.11,301.75,317.61,307.88,278.51,288.32,319.00,305.59,288.90,282.41,295.89,325.91,320.51,286.60,305.28,311.46,333.08,337.53,318.83,304.93,302.56,307.75,311.39,317.01,327.76,339.99,341.03,344.09,350.84,360.71,L5
2004-09-15 22:09:25+00:00,313.28,342.57,341.18,304.84,316.53,306.29,280.45,288.32,319.00,305.59,288.90,278.31,296.63,322.95,317.56,290.72,302.54,309.34,329.81,332.02,314.82,301.01,302.56,307.75,311.39,311.82,326.60,337.65,337.83,341.08,348.31,356.78,L7
2004-10-01 22:09:45+00:00,307.90,341.93,340.92,301.41,315.31,305.45,275.49,283.56,318.25,305.16,288.07,276.48,295.85,322.37,316.33,287.17,300.38,308.56,326.89,328.24,311.56,300.07,303.59,307.22,311.67,311.21,326.36,338.21,337.74,340.74,347.77,355.68,L7
2005-01-13 22:07:16+00:00,312.18,330.94,327.25,323.70,309.92,295.64,281.59,280.27,297.73,299.39,295.31,276.88,305.25,310.47,306.92,310.82,309.37,314.05,316.94,307.85,300.24,287.74,300.21,301.24,307.05,300.49,317.64,331.09,324.28,318.53,326.38,333.16,L5
2005-03-18 22:07:46+00:00,313.30,330.25,329.46,330.64,319.98,293.33,282.88,302.90,300.96,308.71,318.50,304.29,309.10,317.80,323.01,330.51,327.99,325.42,319.17,311.26,304.70,300.09,299.75,299.61,306.44,305.78,316.62,330.31,335.55,331.09,335.13,366.75,L5
2005-03-26 22:10:28+00:00,317.57,331.26,328.24,327.21,317.17,292.94,280.88,294.22,302.73,313.36,316.86,297.84,306.32,313.81,319.33,328.31,329.73,327.24,321.14,313.19,304.26,300.08,301.59,302.44,313.00,305.33,311.51,327.57,332.15,330.53,340.12,377.35,L7
2005-04-11 22:10:46+00:00,327.63,331.26,328.24,327.21,320.97,301.33,280.88,294.22,302.60,311.37,316.26,301.60,310.88,315.07,320.34,330.79,340.38,332.47,326.51,318.37,313.27,308.20,303.44,304.24,312.31,305.33,330.26,329.25,334.72,330.53,340.12,377.11,L7
2005-04-19 22:08:19+00:00,327.63,331.26,328.24,327.21,320.97,301.33,280.88,294.22,302.60,311.37,316.26,301.60,310.88,315.07,320.34,330.79,340.38,332.47,326.51,318.37,313.27,308.20,303.44,304.24,312.31,305.33,338.91,329.25,336.63,330.53,340.12,377.11,L5
2005-04-27 22:10:21+00:00,327.63,328.24,322.41,326.09,317.32,295.89,280.62,284.12,297.17,306.88,312.35,296.41,308.94,312.64,317.42,328.39,339.95,331.96,324.25,317.01,315.26,308.96,304.50,303.58,310.88,307.46,338.11,329.08,334.11,332.23,341.05,367.63,L7
2005-05-13 22:10:48+00:00,327.63,328.24,322.41,326.09,317.32,295.89,280.62,284.12,297.17,306.88,312.35,296.41,308.94,312.64,317.42,328.39,339.95,331.96,324.25,314.84,315.26,308.96,304.50,303.58,310.88,307.46,338.11,329.45,333.38,332.78,342.86,367.63,L7
2005-07-08 22:08:27+00:00,327.63,328.24,322.41,329.95,317.32,296.61,272.57,274.98,291.11,299.65,310.52,296.41,313.81,315.28,319.12,326.97,337.56,329.23,324.11,314.41,315.25,310.19,311.42,303.58,317.75,313.69,335.30,328.37,331.72,332.72,346.62,364.40,L5
2005-07-16 22:10:12+00:00,318.91,325.31,318.69,322.61,316.20,297.30,273.10,270.33,285.62,296.15,303.56,292.02,317.92,320.09,323.25,321.27,333.62,328.10,324.61,313.54,313.50,304.61,314.38,307.00,321.04,318.55,338.80,328.86,330.51,335.60,350.42,362.92,L7
2005-07-24 22:09:02+00:00,318.91,325.31,318.69,322.61,317.84,295.55,274.45,263.39,282.15,292.68,304.31,299.27,319.57,318.23,318.68,318.62,332.36,329.47,325.77,314.43,312.67,305.67,312.64,306.82,321.29,323.59,341.09,329.71,328.34,332.26,348.38,357.95,L5
2005-08-09 22:09:10+00:00,318.91,326.67,319.44,324.02,318.80,297.90,276.81,257.75,275.18,291.66,307.56,306.31,323.47,319.60,319.11,318.09,331.05,329.34,327.31,316.49,313.71,305.43,312.13,307.81,322.24,323.54,340.44,332.13,329.05,332.27,346.39,354.85,L5
2005-09-02 22:09:58+00:00,315.83,320.33,315.20,319.54,315.33,295.89,277.40,253.88,274.72,291.41,308.79,309.07,323.59,319.00,318.35,317.89,329.59,326.39,324.76,315.42,313.78,306.71,312.08,306.60,320.29,322.66,340.00,332.71,329.41,332.17,344.44,352.96,L7
2005-09-10 22:08:55+00:00,315.15,320.44,315.00,317.55,313.61,297.57,281.01,257.62,276.85,293.21,311.21,312.09,324.07,319.54,317.09,317.13,328.27,325.00,322.66,315.48,314.81,307.89,312.66,307.19,318.77,322.62,339.17,333.73,330.18,332.58,344.50,353.16,L5
2005-09-18 22:10:15+00:00,307.12,316.49,309.74,315.60,311.22,297.57,281.01,250.24,273.03,289.49,309.67,311.88,325.09,317.15,313.29,312.81,324.33,322.37,320.37,314.11,315.02,308.40,313.68,306.62,316.59,321.29,337.97,332.02,327.55,329.75,342.79,349.30,L7
2005-11-13 22:09:32+00:00,302.03,313.18,308.61,312.14,309.62,300.66,285.90,254.07,269.49,288.13,312.43,323.76,332.61,323.21,315.44,309.64,319.93,318.34,321.95,319.25,316.41,309.22,317.96,309.79,318.36,326.19,332.97,334.67,326.74,329.71,341.57,344.55,L5
2006-01-08 22:10:37+00:00,301.98,314.49,311.00,305.46,308.80,302.47,292.14,256.67,270.93,292.23,314.29,323.76,331.69,322.33,313.00,307.94,318.98,318.80,321.70,320.48,316.62,308.02,310.84,309.19,312.95,325.06,334.09,335.51,328.93,331.43,339.71,346.61,L7
2006-02-01 22:11:01+00:00,303.36,324.81,317.70,311.47,308.26,304.22,295.06,270.65,286.56,303.69,324.46,329.84,331.38,324.93,320.29,321.22,328.67,320.42,321.67,326.14,322.35,318.75,318.95,312.48,314.04,325.12,332.10,338.75,339.18,338.44,339.85,348.20,L5
2006-02-09 22:11:13+00:00,307.62,326.48,317.96,308.55,305.56,302.13,298.18,290.93,307.39,310.92,320.58,323.48,326.43,326.27,325.75,327.87,334.04,321.76,321.37,326.85,323.25,323.20,322.70,313.30,312.26,326.62,332.21,336.74,340.91,340.44,342.87,353.67,L7
2006-02-17 22:11:46+00:00,312.34,327.75,317.53,310.09,305.68,299.95,298.29,294.54,307.84,310.96,319.33,322.24,325.54,327.30,327.50,328.17,334.33,323.35,323.43,327.29,322.76,324.56,324.32,313.98,313.91,328.08,332.33,336.71,340.45,339.69,349.87,353.67,L5
2006-03-29 22:11:16+00:00,312.93,336.70,315.82,313.28,309.26,297.88,300.62,300.52,321.30,318.71,317.31,315.78,323.35,326.03,332.86,335.19,343.59,334.26,334.89,331.75,321.49,324.20,330.04,320.13,322.94,335.05,337.51,339.84,345.63,344.36,367.52,364.89,L7
2006-04-22 22:12:36+00:00,310.10,334.08,316.29,311.05,309.89,301.09,302.80,298.27,321.97,319.21,317.72,317.77,325.13,328.17,337.03,338.88,347.76,336.31,337.11,333.31,322.74,324.12,330.45,322.95,323.95,337.19,340.90,343.67,348.89,348.51,369.69,368.96,L5
2006-06-01 22:10:50+00:00,306.11,336.52,309.44,305.45,305.54,300.62,300.45,296.48,323.75,317.36,316.31,317.14,324.35,326.68,338.95,340.03,349.34,338.76,335.78,329.58,320.35,325.00,329.54,323.52,325.63,335.94,339.76,343.18,348.33,351.31,373.56,369.99,L7
2006-06-25 22:13:31+00:00,303.41,336.52,302.52,300.82,305.54,302.00,300.45,296.48,307.31,316.32,310.01,306.13,313.87,325.13,342.96,343.08,350.24,341.82,336.47,330.40,321.64,325.11,329.54,321.54,325.54,335.94,339.76,346.24,348.36,352.63,375.21,372.13,L5
2006-07-03 22:11:04+00:00,302.15,331.70,301.24,299.85,303.50,300.40,297.26,290.81,300.74,316.32,306.12,302.11,307.16,325.13,342.96,343.08,350.24,341.82,332.64,326.83,319.61,320.58,329.54,319.41,323.98,335.55,339.76,346.16,348.87,353.57,373.65,371.90,L7
2006-07-11 22:13:45+00:00,303.28,326.17,295.76,300.12,306.19,298.67,297.26,284.94,296.32,316.75,306.13,297.68,303.70,325.13,342.96,343.08,350.24,341.82,332.64,326.83,319.61,320.58,333.91,321.14,325.87,339.79,341.53,348.34,358.71,354.50,376.95,372.57,L5
2006-07-19 22:10:56+00:00,303.67,326.17,295.76,300.61,306.75,299.04,296.86,284.94,293.85,313.92,304.22,295.56,300.56,323.05,339.37,344.40,349.77,341.82,332.64,324.70,318.84,320.58,333.91,318.87,322.81,338.36,342.30,351.30,362.17,354.50,376.95,372.16,L7
2006-07-27 22:14:22+00:00,301.38,318.88,291.81,297.54,306.75,300.97,296.86,284.94,291.84,313.39,306.12,296.65,296.27,314.73,335.36,341.95,348.67,340.72,331.50,322.45,316.89,320.20,332.02,317.91,320.49,334.49,340.59,351.75,361.93,355.17,373.39,368.89,L5
2006-08-04 22:10:28+00:00,298.85,310.19,287.22,293.64,304.08,300.85,294.53,278.50,284.26,314.43,303.88,291.38,290.58,309.47,332.46,343.40,348.99,339.55,331.08,320.60,314.59,315.44,324.83,315.92,317.39,331.31,340.33,352.87,361.56,354.98,370.59,367.01,L7
2006-08-28 22:14:47+00:00,290.87,305.98,284.61,292.76,304.29,302.48,290.91,265.31,275.25,313.23,302.40,285.87,283.23,300.23,324.61,340.59,347.85,337.71,327.98,317.49,313.63,312.03,321.73,315.42,316.35,328.36,339.55,356.00,365.14,358.78,367.55,365.41,L5
2006-09-21 22:10:16+00:00,293.19,306.16,284.52,293.78,303.33,298.08,290.91,265.31,275.25,313.23,302.40,285.87,283.23,300.23,324.61,332.95,341.37,331.11,325.76,317.73,313.53,310.96,320.86,314.49,315.63,326.92,337.07,353.72,362.25,357.36,366.45,364.64,L7
2007-02-04 22:15:45+00:00,317.44,317.77,305.91,322.01,309.65,282.91,285.69,282.81,,311.62,322.13,306.96,302.94,299.37,305.38,296.81,324.50,312.43,310.52,312.71,319.78,320.66,324.45,315.19,317.34,311.05,318.61,341.40,353.18,349.16,347.51,354.66,L5
2007-03-16 22:11:19+00:00,319.09,315.10,307.66,320.69,312.66,288.70,297.58,294.32,,320.54,331.72,321.14,303.83,302.06,318.84,279.44,332.26,316.83,312.63,313.94,320.17,321.62,322.55,314.65,316.67,312.29,317.69,334.01,341.95,343.38,348.65,353.85,L7
2007-07-06 22:11:01+00:00,305.10,318.95,319.63,310.59,321.15,307.43,297.58,294.32,226.07,320.54,331.72,297.49,285.77,302.06,318.84,246.95,344.77,328.07,308.79,302.44,312.11,330.71,319.73,313.98,316.12,310.52,316.78,328.06,333.65,331.72,340.53,351.78,L7
2007-08-07 22:11:16+00:00,298.90,326.95,324.95,300.60,324.87,322.06,305.02,296.18,226.07,308.84,311.21,284.35,273.19,306.98,331.25,246.95,345.31,327.45,319.65,316.71,313.92,317.88,310.00,309.99,308.36,315.63,322.03,326.29,322.63,322.93,337.57,349.64,L7
2008-01-14 22:11:08+00:00,306.24,324.22,317.03,303.76,316.12,317.95,298.05,299.67,,295.81,295.52,287.00,287.33,306.69,323.87,,347.41,331.21,324.53,322.64,317.29,311.20,305.41,301.09,293.83,305.52,320.68,331.93,332.84,322.06,327.37,338.14,L7
2008-06-22 22:10:50+00:00,296.75,324.44,317.68,291.85,294.05,290.19,300.23,310.21,234.79,303.67,309.27,276.26,278.86,298.92,309.86,229.42,347.66,340.03,326.35,302.34,295.23,307.50,304.50,303.44,297.50,298.97,308.18,327.55,332.45,334.53,335.39,337.88,L7
2008-07-08 22:10:15+00:00,296.75,324.44,317.68,291.85,294.05,290.19,300.23,310.21,254.96,303.67,309.27,282.10,280.74,305.92,307.61,229.42,347.66,340.03,326.35,302.34,295.23,307.50,304.50,316.42,304.54,304.14,308.18,327.55,332.45,334.53,335.39,337.88,L7
2008-08-09 22:09:59+00:00,284.52,330.78,303.99,280.94,301.36,303.65,266.99,,273.46,310.93,321.91,285.88,273.13,296.71,311.75,271.18,338.51,345.17,344.38,318.25,284.55,271.04,298.39,325.94,319.98,319.00,321.31,334.75,334.43,339.06,341.63,354.25,L7
2008-10-12 22:09:49+00:00,298.34,333.52,317.87,292.85,304.82,304.52,287.36,310.16,283.17,310.53,318.59,291.28,281.38,307.36,321.62,295.25,340.56,343.33,342.95,323.75,293.84,280.87,294.49,321.14,322.04,323.79,330.22,339.11,337.13,338.18,346.11,360.54,L7
2009-01-24 22:06:06+00:00,305.88,333.52,317.87,315.79,319.75,321.05,300.30,307.55,310.27,307.34,309.45,303.71,300.27,316.20,332.83,333.71,337.64,339.57,340.29,335.84,309.08,290.88,298.36,307.21,319.61,328.67,338.77,344.24,337.10,333.88,342.35,358.89,L5
2009-04-22 22:11:10+00:00,332.67,351.30,345.88,339.62,330.61,329.85,318.49,304.94,310.56,307.65,312.97,316.56,319.00,335.93,341.26,346.26,347.90,339.30,336.00,328.20,319.61,304.89,308.52,309.11,309.76,311.25,326.14,338.37,344.51,346.46,347.70,353.11,L7
2009-05-24 22:11:14+00:00,332.67,359.47,355.79,346.12,337.25,327.34,326.71,304.94,320.52,312.76,318.27,323.63,325.65,334.09,337.68,347.02,354.97,340.99,332.98,321.22,320.96,304.78,308.52,309.11,309.76,311.25,326.14,338.37,344.51,346.46,347.70,353.11,L7
2009-12-02 22:11:36+00:00,321.47,,311.99,328.26,292.06,,,255.02,,288.84,307.79,306.19,309.77,292.19,291.18,293.85,,317.96,326.60,329.19,315.31,297.04,289.61,290.87,301.72,299.80,310.32,343.25,343.76,325.23,318.50,315.37,L7
2010-01-27 22:11:38+00:00,321.39,346.89,322.69,324.27,301.78,309.09,300.19,265.17,,298.01,305.52,302.32,309.77,292.19,305.49,312.54,345.88,327.03,329.37,329.67,320.99,310.30,305.23,304.77,313.58,315.20,322.29,344.95,343.94,333.54,330.05,331.11,L5
2010-02-20 22:12:45+00:00,322.30,338.70,320.84,320.32,303.25,308.93,300.86,271.41,,294.55,305.17,310.10,317.85,309.73,311.66,315.74,330.56,321.15,329.03,331.20,321.08,311.35,304.76,305.70,317.42,318.71,323.60,343.00,343.66,336.53,332.08,334.06,L7
2010-04-09 22:13:24+00:00,322.30,342.13,325.43,313.10,301.97,309.18,295.43,281.37,,294.55,311.81,316.31,319.66,314.50,312.57,318.89,334.12,326.76,336.30,337.68,327.24,317.00,308.38,309.18,316.30,319.94,328.25,345.52,347.34,341.90,335.64,341.69,L7
2010-05-27 22:13:18+00:00,322.30,342.13,325.43,313.10,301.97,309.18,295.43,281.37,,294.55,311.81,316.31,319.66,314.50,312.57,318.89,334.12,332.63,340.21,339.43,326.37,318.25,312.63,310.75,320.52,323.78,328.97,342.38,341.91,339.48,337.42,341.45,L7
2010-08-31 22:13:27+00:00,,345.00,326.93,294.38,297.57,306.56,293.93,305.71,319.67,332.83,331.79,327.29,309.41,304.76,296.25,325.78,344.08,347.79,356.77,355.46,341.94,332.65,320.37,316.68,325.04,332.31,341.41,349.31,347.55,347.32,347.21,355.73,L7
2010-10-02 22:13:01+00:00,310.53,339.52,326.93,294.38,297.57,300.44,294.95,306.15,314.76,322.00,321.60,317.42,301.07,302.30,298.13,322.34,338.97,343.17,353.84,353.93,341.24,330.92,317.97,313.72,320.77,334.40,344.77,352.45,351.64,350.62,348.75,360.60,L7
2010-11-27 22:10:35+00:00,312.67,333.57,319.40,304.74,299.12,295.03,299.36,301.10,310.99,315.38,312.69,306.48,289.96,291.43,289.56,319.35,337.84,336.48,350.70,356.08,348.18,333.23,311.50,309.11,316.37,337.42,352.50,363.45,359.88,352.31,348.38,362.28,L5
2010-12-13 22:11:01+00:00,312.19,332.94,321.35,301.23,299.76,295.57,299.75,300.70,306.88,311.53,309.44,303.65,291.70,297.82,300.37,321.91,335.27,330.05,342.17,351.81,345.98,333.49,313.64,311.04,317.27,336.51,351.13,362.22,359.41,352.76,347.48,363.79,L5
2011-02-07 22:14:12+00:00,309.17,326.42,316.02,302.81,297.98,291.90,295.95,295.26,300.31,304.77,305.57,303.03,296.66,301.38,302.83,316.42,324.20,321.45,334.86,343.31,338.63,330.17,313.64,311.04,317.27,327.52,340.61,353.79,353.17,350.11,347.37,360.52,L7
2011-03-03 22:11:08+00:00,307.12,318.48,311.98,302.12,296.86,288.96,292.08,288.91,289.87,294.55,298.77,298.20,298.04,304.32,309.81,314.07,317.40,314.47,323.73,330.55,328.88,324.78,316.45,312.64,316.24,325.82,336.45,348.78,347.36,345.84,346.15,356.63,L5
2011-04-28 22:14:24+00:00,308.07,319.22,316.13,301.82,297.91,292.05,284.64,280.82,279.66,286.57,293.04,299.90,306.93,311.16,314.33,320.32,323.17,318.61,323.71,323.85,322.51,320.91,318.17,316.83,319.36,324.83,337.07,350.72,348.52,347.44,347.78,357.69,L7
2011-05-14 22:14:45+00:00,305.69,315.27,313.75,299.46,298.26,296.97,283.40,278.09,275.79,281.78,290.01,297.78,308.36,313.95,311.66,319.11,328.98,324.43,328.64,323.52,322.12,320.63,316.57,313.54,316.53,327.28,340.68,351.82,350.71,349.61,350.69,360.31,L7
