dates,nzd0469-0000,nzd0469-0001,nzd0469-0002,nzd0469-0003,nzd0469-0004,nzd0469-0005,satname
1999-08-24 22:19:29+00:00,,,,,246.14,,L7
1999-11-12 22:19:27+00:00,297.30,283.46,266.23,264.11,261.89,531.92,L7
1999-11-19 22:25:35+00:00,300.19,278.79,264.77,264.77,265.90,538.05,L7
1999-11-28 22:19:20+00:00,302.99,275.67,262.23,263.22,266.25,528.11,L7
1999-12-05 22:25:37+00:00,300.48,273.52,258.90,261.56,267.31,528.11,L7
1999-12-30 22:19:21+00:00,299.92,274.69,257.91,259.10,267.70,525.24,L7
2000-01-31 22:19:21+00:00,300.80,276.49,257.17,258.12,267.85,525.24,L7
2000-02-16 22:19:16+00:00,302.28,277.89,259.14,260.08,269.62,526.77,L7
2000-04-20 22:18:51+00:00,303.77,280.13,262.63,261.34,272.33,526.77,L7
2000-05-22 22:18:33+00:00,304.96,280.57,261.92,260.19,271.18,514.23,L7
2000-08-10 22:17:38+00:00,312.67,291.05,279.03,270.98,274.90,504.24,L7
2000-10-13 22:16:44+00:00,306.49,288.47,283.31,276.93,271.40,489.91,L7
2000-11-14 22:16:54+00:00,298.78,281.14,272.48,273.84,267.36,489.91,L7
2000-12-07 22:23:04+00:00,296.61,278.10,271.87,271.47,268.11,480.66,L7
2000-12-16 22:16:59+00:00,295.05,279.47,275.14,273.02,268.11,493.83,L7
2001-01-01 22:16:57+00:00,298.34,282.19,276.28,272.99,271.60,500.18,L7
2001-01-17 22:17:03+00:00,297.35,282.63,276.40,273.56,273.16,500.18,L7
2001-02-18 22:16:58+00:00,302.10,284.78,278.17,275.58,274.23,515.73,L7
2001-02-25 22:23:05+00:00,303.53,286.96,280.37,276.30,274.17,515.73,L7
2001-04-07 22:16:37+00:00,304.36,287.07,280.61,276.55,274.89,515.73,L7
2001-08-29 22:15:16+00:00,307.75,284.61,275.02,278.52,273.60,,L7
2001-09-21 22:21:12+00:00,304.93,280.51,272.33,274.69,273.60,,L7
