dates,nzd0475-0000,nzd0475-0001,nzd0475-0002,nzd0475-0003,nzd0475-0004,nzd0475-0005,satname
1999-08-26 22:07:08+00:00,320.75,330.01,332.25,334.77,321.61,320.06,L7
1999-10-13 22:07:12+00:00,321.12,309.24,311.86,320.63,316.24,323.98,L7
1999-11-14 22:07:06+00:00,330.47,319.80,328.59,323.14,323.25,323.58,L7
1999-11-30 22:06:59+00:00,326.86,317.02,325.21,322.63,323.32,320.82,L7
2000-03-21 22:06:49+00:00,329.71,331.24,331.95,,,,L7
2000-05-08 22:06:20+00:00,321.12,323.43,326.75,329.66,319.27,317.02,L7
2000-06-25 22:05:55+00:00,314.90,323.66,318.10,329.68,325.82,329.51,L7
2000-07-27 22:05:24+00:00,322.82,322.41,323.48,328.31,325.95,333.98,L7
2000-08-03 22:11:31+00:00,314.38,319.82,322.05,327.94,320.82,318.74,L7
2000-08-12 22:05:17+00:00,319.52,316.19,322.69,326.74,321.03,316.77,L7
2000-09-20 22:10:50+00:00,327.94,321.73,327.84,329.06,330.60,327.78,L7
2000-12-18 22:04:37+00:00,336.84,322.95,332.39,331.04,331.97,329.63,L7
2001-02-20 22:04:36+00:00,328.64,324.76,328.66,331.95,320.00,321.84,L7
2001-03-08 22:04:32+00:00,332.03,330.79,334.32,337.43,327.57,336.28,L7
2001-04-09 22:04:17+00:00,327.05,326.93,327.60,335.51,315.75,320.68,L7
2001-06-28 22:03:32+00:00,318.67,317.94,323.72,328.56,329.84,327.83,L7
2001-07-14 22:03:33+00:00,317.45,317.51,322.38,327.37,323.30,325.37,L7
2001-08-15 22:03:02+00:00,322.10,320.73,326.89,326.52,324.41,328.43,L7
2002-03-11 22:03:07+00:00,325.86,327.85,322.49,334.42,325.96,338.20,L7
2002-03-27 22:03:01+00:00,323.71,315.91,316.95,327.38,310.57,327.57,L7
2002-04-12 22:03:01+00:00,319.27,320.22,325.61,332.74,325.15,323.34,L7
2002-05-14 22:02:55+00:00,312.34,319.08,323.09,337.95,326.35,327.31,L7
2002-05-30 22:02:49+00:00,316.25,315.42,322.75,326.93,320.50,314.52,L7
2002-06-15 22:02:43+00:00,310.07,308.53,324.15,325.09,315.12,317.34,L7
