dates,satname,nzd0475-0000,nzd0475-0001,nzd0475-0002,nzd0475-0003,nzd0475-0004,nzd0475-0005
2004-01-12 22:03:07+00:00,L7,334.89,319.74,,,323.44,329.05
2004-01-20 21:53:00+00:00,L5,338.89,336.34,341.03,344.80,337.64,334.87
2004-04-01 22:03:28+00:00,L7,320.37,314.74,321.85,327.64,318.50,318.03
2004-04-09 21:53:43+00:00,L5,334.07,323.94,326.79,329.61,316.87,316.63
2004-05-03 22:03:23+00:00,L7,326.00,334.78,330.59,331.79,328.05,336.37
2004-05-19 22:03:23+00:00,L7,314.18,333.41,325.71,336.57,329.22,337.95
2004-06-12 21:55:35+00:00,L5,306.86,320.23,320.82,328.77,323.15,323.68
2004-06-28 21:56:04+00:00,L5,317.44,322.34,319.23,327.89,322.24,330.53
2004-07-06 22:03:12+00:00,L7,,327.09,320.55,326.22,320.51,331.73
2004-07-30 21:56:51+00:00,L5,320.47,324.72,332.75,343.35,339.26,338.01
2004-08-15 21:57:13+00:00,L5,324.08,327.13,324.16,328.30,324.48,326.51
2004-09-08 22:02:53+00:00,L7,323.82,323.49,328.87,327.44,318.56,320.01
2004-09-16 21:58:05+00:00,L5,328.66,327.51,332.14,332.07,329.03,337.01
2004-09-24 22:02:48+00:00,L7,326.37,312.41,322.35,320.62,312.26,315.60
2004-10-10 22:02:43+00:00,L7,330.70,322.00,326.11,330.57,321.75,321.56
2004-10-18 21:58:47+00:00,L5,337.28,324.87,334.74,336.72,326.99,331.01
2005-01-13 22:06:28+00:00,L5,,,,,,
2005-01-29 22:06:41+00:00,L5,,,,,,
2005-03-03 22:03:53+00:00,L7,332.30,321.54,326.79,328.61,323.38,322.35
2005-04-12 22:01:18+00:00,L5,323.95,318.42,328.06,331.17,322.95,327.99
2005-04-20 22:03:44+00:00,L7,322.76,330.40,328.63,328.98,321.26,
2005-05-05 22:07:37+00:00,L5,324.24,325.20,321.88,331.52,322.79,
2005-05-21 22:07:44+00:00,L5,,,,,,
2005-06-07 22:03:42+00:00,L7,311.51,322.07,,,340.98,344.87
2005-06-22 22:07:59+00:00,L5,,,,,,
2005-06-23 22:03:37+00:00,L7,313.75,331.99,328.01,338.51,335.84,344.22
2005-07-08 22:08:03+00:00,L5,,,285.32,289.67,270.88,280.28
2005-07-09 22:03:38+00:00,L7,310.33,327.04,331.34,335.49,321.10,333.90
2005-08-26 22:03:27+00:00,L7,318.54,311.73,315.96,318.17,311.31,317.28
2005-09-27 22:03:16+00:00,L7,327.58,318.91,325.13,330.13,318.48,325.21
2005-10-05 22:02:17+00:00,L5,323.93,322.05,329.24,329.06,318.00,324.52
2005-10-13 22:03:18+00:00,L7,340.23,334.46,340.23,337.72,331.99,333.63
2005-11-14 22:03:41+00:00,L7,328.19,323.07,331.25,332.50,,
2006-02-01 22:10:37+00:00,L5,,,,,,
2006-02-17 22:10:58+00:00,L5,324.12,322.48,,,,
2006-03-05 22:11:18+00:00,L5,,,,,,
2006-03-22 22:04:18+00:00,L7,,,320.04,326.56,315.55,318.71
2006-05-08 22:12:26+00:00,L5,,,,,,
2006-05-17 22:06:21+00:00,L5,316.32,311.31,317.13,325.48,318.78,326.29
2006-06-26 22:04:08+00:00,L7,311.17,331.36,344.21,345.60,340.24,340.28
2006-07-04 22:07:05+00:00,L5,,,,,309.31,307.35
2006-07-12 22:04:01+00:00,L7,309.96,324.32,324.94,331.75,327.55,337.84
2006-07-27 22:13:34+00:00,L5,,,,,,
2006-08-05 22:07:31+00:00,L5,318.89,321.52,320.73,330.14,319.72,328.89
2006-08-21 22:07:43+00:00,L5,319.19,311.56,315.75,324.00,319.88,330.49
2006-08-29 22:03:50+00:00,L7,329.40,318.76,323.89,325.68,319.54,326.70
2006-09-14 22:03:45+00:00,L7,327.81,316.55,324.17,325.63,,
2006-12-03 22:04:19+00:00,L7,,332.36,332.94,336.71,334.39,334.90
2007-02-05 22:04:35+00:00,L7,334.33,333.55,333.13,338.20,,
2007-02-13 22:09:11+00:00,L5,323.62,323.47,325.67,327.34,309.98,312.22
2007-03-09 22:04:43+00:00,L7,332.30,323.40,329.73,,,318.62
2007-05-12 22:04:35+00:00,L7,325.84,319.73,322.63,330.89,319.75,320.89
2007-07-06 22:10:37+00:00,L7,,,,,,
2007-07-15 22:04:24+00:00,L7,310.27,,339.00,341.86,337.92,329.77
2007-08-07 22:10:28+00:00,L7,,,,,,
2007-08-23 22:10:22+00:00,L7,,312.21,316.07,318.48,311.35,
2007-09-01 22:04:07+00:00,L7,323.99,325.98,327.39,331.67,325.31,327.59
2007-09-09 22:07:21+00:00,L5,325.48,328.45,333.89,334.62,330.70,326.26
2007-09-16 22:13:28+00:00,L5,333.54,336.46,338.15,343.43,332.55,322.19
2007-10-02 22:13:18+00:00,L5,325.27,322.99,323.92,321.90,296.45,306.18
2007-11-04 22:04:13+00:00,L7,328.04,312.65,,,314.91,318.01
2007-11-20 22:04:22+00:00,L7,330.31,322.72,323.93,326.51,,
2007-12-06 22:04:28+00:00,L7,331.80,329.49,316.16,328.28,328.02,329.72
2008-01-07 22:04:34+00:00,L7,,333.71,333.79,334.02,332.95,334.77
2008-02-16 22:04:45+00:00,L5,321.05,308.05,317.58,323.69,314.26,314.65
2008-04-12 22:04:20+00:00,L7,321.80,313.70,321.60,325.06,315.10,320.97
2008-04-19 22:10:30+00:00,L7,,,,,,
2008-05-14 22:04:12+00:00,L7,317.28,326.28,322.75,329.53,321.44,329.21
2008-06-15 22:03:56+00:00,L7,308.75,,330.80,336.51,,
2008-06-22 22:10:03+00:00,L7,,,,,,320.24
2008-07-08 22:09:51+00:00,L7,300.72,296.90,300.55,306.67,301.84,
2008-07-17 22:03:34+00:00,L7,361.88,,,,,
2008-07-24 22:09:40+00:00,L7,287.94,303.17,311.31,313.35,,
2008-08-02 22:03:26+00:00,L7,320.58,337.10,,,,325.56
2008-08-09 22:09:35+00:00,L7,312.85,312.03,317.26,318.31,,
2008-11-14 21:57:52+00:00,L5,341.05,345.29,341.74,348.09,337.36,340.90
2008-11-22 22:03:27+00:00,L7,332.39,314.96,329.00,328.47,324.81,
2009-01-01 21:58:55+00:00,L5,330.54,313.63,322.37,322.08,322.00,328.41
2009-01-17 21:59:20+00:00,L5,324.30,305.50,318.73,318.50,310.58,328.02
2009-01-25 22:03:57+00:00,L7,336.32,333.27,326.48,333.20,335.58,342.22
2009-02-01 22:10:10+00:00,L7,,,,,308.61,315.06
2009-03-14 22:04:21+00:00,L7,329.22,,,336.44,326.13,325.18
2009-03-30 22:04:28+00:00,L7,323.60,322.31,326.56,331.33,322.03,322.10
2009-05-01 22:04:37+00:00,L7,321.84,318.62,318.21,325.94,,
2009-06-02 22:04:39+00:00,L7,311.21,,,325.03,313.71,321.19
2009-06-18 22:04:37+00:00,L7,310.03,308.97,,,,319.68
2009-08-05 22:04:24+00:00,L7,,338.36,331.76,339.14,335.19,341.47
2009-08-28 22:10:33+00:00,L7,327.81,317.87,322.83,322.49,315.52,
2009-10-24 22:04:30+00:00,L7,,,324.23,332.74,324.31,323.85
2009-11-25 22:04:57+00:00,L7,330.20,314.54,322.40,,,322.58
2010-01-27 22:11:14+00:00,L5,,,,,,
2010-01-28 22:05:55+00:00,L7,335.19,,,327.82,318.69,334.24
2010-02-05 22:05:05+00:00,L5,325.46,315.45,322.80,325.08,313.52,312.77
2010-02-12 22:11:17+00:00,L5,,,,328.78,317.38,324.10
2010-05-04 22:06:23+00:00,L7,,,323.03,329.87,325.30,321.71
2010-06-12 22:12:31+00:00,L7,,,,,,343.44
2010-07-07 22:06:25+00:00,L7,303.49,299.24,292.67,312.19,304.25,296.37
2010-07-23 22:06:26+00:00,L7,310.27,329.62,321.17,337.57,339.41,339.16
2010-08-08 22:06:24+00:00,L7,313.02,318.69,321.39,320.90,323.28,325.05
2010-08-15 22:12:36+00:00,L7,,,,,,
2010-08-24 22:06:28+00:00,L7,,,,,,
2010-08-31 22:12:39+00:00,L7,316.81,315.45,317.35,318.05,,
2010-10-11 22:06:33+00:00,L7,331.53,328.75,332.64,335.23,333.29,332.51
2010-11-03 22:12:56+00:00,L7,321.96,314.80,318.07,319.77,311.21,
2010-12-06 22:04:00+00:00,L5,344.12,333.52,325.68,326.64,329.41,338.53
2010-12-14 22:07:13+00:00,L7,331.73,316.39,325.25,,,322.01
2010-12-21 22:13:27+00:00,L7,332.81,332.02,333.29,332.37,324.85,339.06
2011-01-30 22:10:20+00:00,L5,321.74,310.73,315.54,314.14,308.18,311.98
2011-01-31 22:07:36+00:00,L7,,323.57,330.80,334.16,328.30,328.49
2011-02-08 22:04:11+00:00,L5,337.05,323.41,332.02,335.05,325.39,328.90
2011-02-16 22:07:39+00:00,L7,,328.97,333.25,337.70,331.18,335.28
2011-03-12 22:04:07+00:00,L5,326.53,311.35,321.02,328.43,318.69,322.47
2011-03-27 22:13:58+00:00,L7,316.09,304.66,316.99,317.65,312.44,
2011-03-28 22:04:02+00:00,L5,323.27,306.42,319.76,323.82,315.58,320.24
2011-04-05 22:07:50+00:00,L7,327.66,323.71,328.47,332.18,330.02,326.71
2011-04-28 22:14:00+00:00,L7,316.46,309.78,,,,
2011-05-23 22:07:47+00:00,L7,315.10,314.65,322.38,327.86,319.24,
2011-05-30 22:13:59+00:00,L7,310.95,309.17,314.12,320.54,315.63,
2011-06-08 22:07:48+00:00,L7,314.44,312.63,315.28,324.77,318.36,325.04
2011-06-15 22:13:58+00:00,L7,,,,,328.24,325.62
2011-07-01 22:13:54+00:00,L7,,,,,,
2011-07-10 22:07:44+00:00,L7,320.99,316.40,315.79,314.98,298.90,306.70
2011-07-17 22:13:54+00:00,L7,315.53,317.34,330.39,,,
2011-07-26 22:07:41+00:00,L7,316.10,309.65,321.68,323.40,308.51,314.43
2011-08-18 22:13:47+00:00,L7,312.72,315.34,328.77,332.55,307.50,
2011-09-12 22:07:29+00:00,L7,339.27,343.23,342.15,346.06,,337.18
2011-09-19 22:13:39+00:00,L7,322.42,316.00,322.87,330.26,321.01,319.72
2011-11-06 22:13:51+00:00,L7,,,,,,
2011-11-15 22:07:46+00:00,L7,340.98,335.84,337.32,333.94,333.81,344.87
2012-02-10 22:14:30+00:00,L7,327.70,,,,,
2012-02-19 22:08:20+00:00,L7,334.80,337.79,334.96,341.97,335.16,340.09
2012-03-13 22:14:29+00:00,L7,,315.09,317.73,320.91,311.35,316.76
2012-07-03 22:15:00+00:00,L7,,,280.47,,,
2012-08-29 22:09:28+00:00,L7,325.64,327.84,332.23,336.61,334.54,350.77
2012-09-21 22:15:53+00:00,L7,,,,,,317.17
2012-11-08 22:16:15+00:00,L7,312.66,292.60,305.64,315.64,310.48,310.23
2012-12-19 22:10:19+00:00,L7,330.16,311.31,,,318.06,315.67
2013-01-04 22:10:22+00:00,L7,316.21,309.83,,,319.30,315.86
2013-01-27 22:16:35+00:00,L7,335.12,,,,,
2013-02-21 22:10:22+00:00,L7,327.60,319.65,322.97,,,327.55
2013-02-28 22:16:31+00:00,L7,325.51,320.90,322.73,,,
2013-04-01 22:16:26+00:00,L7,325.78,315.71,318.75,320.89,318.07,324.79
2013-04-17 22:16:21+00:00,L7,,,,,312.10,317.17
2013-05-03 22:16:17+00:00,L7,320.28,310.17,319.05,324.50,319.12,319.10
2013-05-11 22:22:18+00:00,L8,321.90,316.69,320.71,326.48,323.65,325.89
2013-05-19 22:16:15+00:00,L7,,,,,,288.72
2013-05-20 22:16:14+00:00,L8,,,,,,
2013-06-04 22:16:04+00:00,L7,,,319.18,320.38,317.98,316.73
2013-06-12 22:22:23+00:00,L8,279.58,,202.42,,,
2013-06-13 22:09:52+00:00,L7,314.81,313.01,312.60,321.46,313.30,325.96
2013-06-28 22:22:20+00:00,L8,313.28,316.44,319.26,323.03,309.88,312.11
2013-07-06 22:15:50+00:00,L7,,,,,,
2013-07-07 22:16:35+00:00,L8,314.05,321.78,319.84,329.14,324.52,328.81
2013-07-14 22:22:22+00:00,L8,,,,464.57,,
2013-07-22 22:15:43+00:00,L7,,326.68,329.05,343.82,330.84,332.29
2013-07-30 22:22:23+00:00,L8,,,,,,
2013-08-24 22:16:15+00:00,L8,319.49,315.93,317.53,316.98,310.72,336.88
2013-08-31 22:22:26+00:00,L8,319.87,306.95,319.71,318.93,315.23,323.80
2013-09-08 22:15:58+00:00,L7,,,,,,
2013-09-16 22:22:21+00:00,L8,,,,,,
2013-09-17 22:09:52+00:00,L7,318.70,323.73,327.49,331.76,323.44,322.47
2013-09-25 22:16:04+00:00,L8,320.41,303.07,315.68,316.37,308.09,312.05
2013-10-02 22:22:16+00:00,L8,316.76,301.86,311.47,311.97,315.40,317.87
2013-10-10 22:16:20+00:00,L7,,,,324.53,310.07,320.65
2013-10-11 22:16:05+00:00,L8,321.62,313.25,318.17,318.45,311.23,318.09
2013-10-18 22:22:13+00:00,L8,,,,288.60,,
2013-10-26 22:16:27+00:00,L7,,,,,,
2013-10-27 22:16:19+00:00,L8,327.18,310.26,319.22,319.46,314.94,320.05
2013-11-04 22:10:19+00:00,L7,,,339.98,341.39,341.90,347.27
2013-11-19 22:22:01+00:00,L8,331.62,331.51,337.09,340.30,333.83,355.22
2013-12-05 22:22:00+00:00,L8,358.97,337.51,319.18,308.06,297.93,307.89
2013-12-13 22:16:43+00:00,L7,324.09,315.80,319.93,,,
2013-12-21 22:21:51+00:00,L8,,,,,,395.66
2013-12-22 22:10:35+00:00,L7,332.69,322.72,324.62,327.25,319.68,328.79
2013-12-30 22:16:01+00:00,L8,324.03,312.60,320.68,319.33,322.73,328.74
2014-01-07 22:10:38+00:00,L7,327.34,309.04,311.49,315.59,307.17,316.00
2014-01-14 22:16:57+00:00,L7,,,,,,
2014-01-22 22:21:31+00:00,L8,318.12,311.60,316.36,318.86,311.35,313.35
2014-01-23 22:10:57+00:00,L7,331.32,320.63,331.76,335.66,322.13,320.74
2014-02-23 22:21:08+00:00,L8,329.73,315.59,319.19,322.26,312.93,317.85
2014-03-11 22:20:55+00:00,L8,331.84,323.94,320.96,326.32,318.85,319.05
2014-03-20 22:14:37+00:00,L8,332.80,322.33,331.84,325.54,328.77,333.60
2014-03-27 22:20:37+00:00,L8,323.05,313.40,320.08,321.11,313.24,320.46
2014-04-13 22:11:15+00:00,L7,,334.76,333.60,337.30,337.78,339.25
2014-04-20 22:17:33+00:00,L7,,,,,,
2014-04-29 22:11:25+00:00,L7,315.61,,,335.17,337.64,337.66
2014-05-15 22:11:32+00:00,L7,312.79,328.76,330.38,338.75,,
2014-05-22 22:17:45+00:00,L7,,,,,,
2014-05-23 22:13:42+00:00,L8,314.73,308.55,311.96,320.67,310.10,313.76
2014-05-30 22:19:58+00:00,L8,321.00,319.69,329.34,332.93,326.79,323.16
2014-07-01 22:20:10+00:00,L8,316.13,316.20,315.49,320.00,315.91,324.52
2014-07-02 22:11:43+00:00,L7,313.27,313.93,314.01,,,326.62
2014-07-17 22:20:15+00:00,L8,318.37,310.73,315.78,319.49,312.52,317.66
2014-08-02 22:20:22+00:00,L8,,,,,,
2014-08-03 22:11:51+00:00,L7,316.93,316.18,315.98,327.37,322.32,326.54
2014-08-10 22:18:02+00:00,L7,,,,,,335.54
2014-08-11 22:14:15+00:00,L8,322.54,336.28,335.70,339.53,340.33,342.89
2014-08-18 22:20:27+00:00,L8,,,,,,250.81
2014-08-19 22:11:50+00:00,L7,320.96,311.10,316.67,326.29,320.40,316.75
2014-08-26 22:17:59+00:00,L7,,,,343.33,329.52,325.48
2014-08-27 22:14:17+00:00,L8,323.37,318.39,338.38,342.17,321.58,319.10
2014-09-03 22:20:30+00:00,L8,325.98,305.66,323.61,322.79,312.30,314.70
2014-09-11 22:18:00+00:00,L7,334.62,330.87,336.46,339.42,340.69,336.11
2014-09-19 22:20:30+00:00,L8,320.83,312.47,314.98,319.12,312.22,316.18
2014-09-28 22:14:20+00:00,L8,324.88,320.31,327.27,336.83,330.45,322.72
2014-10-05 22:20:35+00:00,L8,,,,,,
2014-10-06 22:12:08+00:00,L7,331.03,323.56,327.59,333.38,324.62,321.49
2014-10-21 22:20:37+00:00,L8,325.24,315.93,325.58,327.21,327.42,325.86
2014-10-29 22:18:31+00:00,L7,322.32,300.23,311.75,314.47,312.16,313.51
2014-11-06 22:20:37+00:00,L8,337.15,336.78,341.68,344.42,339.41,336.44
2014-11-14 22:18:38+00:00,L7,,,,,,
2014-11-15 22:14:49+00:00,L8,,,,,313.25,
2014-11-22 22:20:33+00:00,L8,319.52,302.86,305.66,307.60,305.68,313.89
2014-12-01 22:14:48+00:00,L8,323.22,310.19,321.06,319.09,312.17,311.40
2014-12-25 22:12:44+00:00,L7,332.62,332.56,328.33,332.63,329.54,332.34
2015-01-17 22:18:56+00:00,L7,334.00,321.57,323.43,325.93,318.70,326.26
2015-01-18 22:14:36+00:00,L8,326.90,320.40,322.59,324.83,323.66,330.54
2015-02-10 22:20:14+00:00,L8,323.25,311.73,319.52,323.49,315.58,313.04
2015-02-19 22:14:01+00:00,L8,337.54,336.19,343.96,346.42,339.79,331.10
2015-02-26 22:20:10+00:00,L8,323.26,310.45,318.80,323.32,315.49,311.65
2015-03-14 22:19:59+00:00,L8,323.92,315.51,317.64,322.49,313.97,323.00
2015-03-31 22:13:16+00:00,L7,,327.38,323.62,329.03,323.03,334.65
2015-04-15 22:19:46+00:00,L8,313.42,302.47,313.33,316.09,309.95,309.73
2015-04-24 22:13:32+00:00,L8,319.51,309.00,315.05,319.66,308.39,315.45
2015-05-01 22:19:36+00:00,L8,320.18,315.98,320.63,323.01,315.55,312.98
2015-05-02 22:13:31+00:00,L7,316.03,324.56,330.98,,,
2015-05-09 22:19:46+00:00,L7,319.61,312.88,318.87,321.49,310.30,
2015-05-17 22:19:25+00:00,L8,,,,,,
2015-05-18 22:13:39+00:00,L7,320.00,324.36,324.19,328.96,325.04,318.89
2015-06-11 22:13:28+00:00,L8,314.85,319.16,316.83,322.66,311.73,312.56
2015-06-18 22:19:41+00:00,L8,,,462.76,482.27,472.60,
2015-06-19 22:13:49+00:00,L7,301.49,321.61,316.41,318.64,311.34,303.65
2015-06-27 22:13:34+00:00,L8,309.98,317.86,317.60,322.67,310.11,313.67
2015-07-04 22:19:50+00:00,L8,332.12,346.55,391.69,413.94,392.69,368.57
2015-07-05 22:13:53+00:00,L7,315.72,326.95,325.33,321.92,314.79,322.60
2015-07-12 22:20:07+00:00,L7,309.54,309.77,,,,
2015-07-20 22:19:58+00:00,L8,,,,,,511.72
2015-07-21 22:13:57+00:00,L7,321.53,320.99,319.24,321.27,312.23,316.75
2015-07-28 22:20:08+00:00,L7,309.24,,,,,
2015-07-29 22:13:49+00:00,L8,315.66,323.59,317.31,321.34,315.11,328.31
2015-08-05 22:20:00+00:00,L8,316.16,300.19,308.96,311.89,301.09,302.44
2015-08-21 22:20:09+00:00,L8,319.93,319.36,318.56,319.41,315.09,318.83
2015-08-22 22:14:03+00:00,L7,322.17,322.60,320.42,326.43,,
2015-09-06 22:20:14+00:00,L8,,,,,,
2015-09-07 22:14:05+00:00,L7,312.84,301.25,316.59,316.34,305.37,304.68
2015-09-22 22:20:22+00:00,L8,363.44,386.73,396.56,421.30,406.52,410.43
2015-10-08 22:20:24+00:00,L8,318.19,318.82,318.62,321.87,314.44,316.24
2015-10-09 22:14:18+00:00,L7,328.85,324.09,326.81,331.42,324.64,321.48
2015-10-24 22:20:28+00:00,L8,321.00,319.86,320.45,327.59,315.28,313.68
2015-10-25 22:14:35+00:00,L7,330.30,326.18,331.23,336.21,324.06,321.51
2015-11-01 22:20:51+00:00,L7,,,,,,
2015-11-09 22:20:29+00:00,L8,326.60,312.07,314.02,317.40,307.03,310.68
2015-11-10 22:14:50+00:00,L7,335.73,326.84,323.39,324.24,321.09,319.44
2015-11-18 22:14:20+00:00,L8,317.84,312.58,312.52,318.72,306.38,310.52
2015-11-25 22:20:32+00:00,L8,332.70,333.77,333.13,333.86,334.72,329.54
2015-12-03 22:21:21+00:00,L7,,,,,,
2015-12-04 22:14:20+00:00,L8,316.49,302.28,308.08,315.33,314.95,318.64
2015-12-11 22:20:30+00:00,L8,,,417.21,451.08,,
2015-12-27 22:20:31+00:00,L8,,,,,,
2016-01-05 22:14:17+00:00,L8,335.20,320.00,317.69,322.91,317.94,320.08
2016-01-13 22:15:49+00:00,L7,332.97,332.44,334.27,337.29,328.95,330.93
2016-01-21 22:14:17+00:00,L8,329.62,326.03,323.91,331.77,319.30,320.17
2016-02-14 22:16:05+00:00,L7,335.65,329.32,328.71,334.62,316.98,326.17
2016-02-29 22:20:17+00:00,L8,323.17,312.40,317.08,319.68,312.65,319.34
2016-03-08 22:22:26+00:00,L7,336.45,335.55,333.61,335.69,330.88,328.21
2016-03-16 22:20:12+00:00,L8,321.32,312.81,323.08,329.57,317.93,314.66
2016-03-17 22:16:19+00:00,L7,328.56,311.98,323.02,325.91,321.44,
2016-04-09 22:22:36+00:00,L7,,,,338.84,339.64,346.21
2016-04-17 22:19:57+00:00,L8,321.18,316.21,319.76,323.16,313.20,327.01
2016-04-18 22:16:30+00:00,L7,322.70,324.95,322.57,,,331.09
2016-05-11 22:22:47+00:00,L7,,,,,,
2016-05-12 22:13:44+00:00,L8,321.07,312.75,314.24,319.28,311.45,316.14
2016-05-19 22:19:58+00:00,L8,320.98,319.64,320.60,327.17,320.88,326.76
2016-06-04 22:20:04+00:00,L8,320.58,327.28,324.25,328.10,336.26,328.11
2016-06-05 22:16:44+00:00,L7,,330.40,335.08,349.21,338.88,337.68
2016-06-12 22:22:56+00:00,L7,,,,322.93,314.11,326.18
2016-06-28 22:22:57+00:00,L7,325.36,321.61,323.05,324.18,319.33,319.75
2016-06-29 22:14:02+00:00,L8,316.37,316.48,313.98,322.46,313.52,319.23
2016-07-06 22:20:17+00:00,L8,316.77,331.58,324.06,329.16,332.44,343.69
2016-07-14 22:22:57+00:00,L7,,318.47,309.33,310.31,307.20,317.66
2016-07-22 22:20:22+00:00,L8,327.37,323.21,327.26,329.29,331.74,338.10
2016-07-30 22:23:00+00:00,L7,325.30,316.94,319.86,324.12,321.36,
2016-08-07 22:20:25+00:00,L8,,,,,,
2016-08-08 22:16:49+00:00,L7,,314.78,315.77,319.78,321.74,329.32
2016-08-15 22:23:00+00:00,L7,,,,324.75,324.98,327.32
2016-08-16 22:14:17+00:00,L8,318.08,323.38,318.61,327.73,335.62,339.25
2016-09-01 22:14:24+00:00,L8,325.62,325.73,330.24,332.37,336.01,335.75
2016-09-08 22:20:36+00:00,L8,317.95,305.12,312.45,314.66,310.33,308.69
2016-09-09 22:16:55+00:00,L7,314.60,301.64,312.63,316.25,,
2016-09-16 22:23:06+00:00,L7,328.95,332.18,328.81,332.59,333.77,333.82
2016-10-10 22:20:41+00:00,L8,289.77,298.49,,274.85,290.44,248.34
2016-10-18 22:23:07+00:00,L7,,,,,334.66,337.38
2016-10-26 22:20:44+00:00,L8,,,,,,
2016-11-03 22:23:01+00:00,L7,329.72,321.76,323.63,323.32,315.11,321.17
2016-11-11 22:20:43+00:00,L8,,,,,,
2016-11-19 22:22:55+00:00,L7,321.96,303.26,315.87,321.42,309.86,
2016-11-27 22:20:43+00:00,L8,321.44,314.85,314.08,319.97,310.81,315.93
2016-12-13 22:20:40+00:00,L8,,,,,,
2016-12-14 22:16:39+00:00,L7,343.84,346.78,345.37,345.22,,
2016-12-29 22:20:37+00:00,L8,323.79,312.27,321.95,331.65,330.20,323.99
2017-01-14 22:20:33+00:00,L8,335.33,328.19,330.95,331.54,322.92,326.69
2017-01-22 22:22:26+00:00,L7,,,,,,299.00
2017-01-30 22:20:26+00:00,L8,330.25,318.39,324.29,329.25,326.41,328.14
2017-02-08 22:14:34+00:00,L8,332.55,323.43,328.63,336.07,330.40,335.34
2017-02-24 22:14:29+00:00,L8,336.45,,,320.86,312.80,340.27
2017-03-04 22:16:19+00:00,L7,332.32,312.33,,,321.19,321.85
2017-03-27 22:22:37+00:00,L7,329.12,329.15,330.58,331.78,323.49,
2017-04-20 22:19:47+00:00,L8,321.36,305.01,314.60,318.01,308.41,315.15
2017-04-21 22:16:36+00:00,L7,320.49,317.50,320.94,329.59,320.28,323.11
2017-05-06 22:19:43+00:00,L8,323.23,317.91,321.90,327.29,324.83,331.87
2017-05-07 22:16:40+00:00,L7,320.47,321.70,321.57,331.33,333.99,327.91
2017-05-14 22:22:52+00:00,L7,,,,333.78,331.01,334.27
2017-05-22 22:19:54+00:00,L8,317.98,316.98,321.08,322.64,311.64,315.30
2017-05-23 22:16:43+00:00,L7,353.88,,,,,
