,dates,nzd0539-0000,nzd0539-0001,nzd0539-0002,nzd0539-0003,nzd0539-0004,nzd0539-0005,nzd0539-0006,nzd0539-0007,nzd0539-0008,nzd0539-0009,nzd0539-0010,nzd0539-0011,nzd0539-0012,nzd0539-0013,nzd0539-0014,nzd0539-0015,nzd0539-0016,nzd0539-0017,nzd0539-0018,nzd0539-0019,nzd0539-0020,nzd0539-0021,nzd0539-0022,nzd0539-0023,nzd0539-0024,nzd0539-0025,nzd0539-0026,nzd0539-0027,nzd0539-0028,nzd0539-0029,nzd0539-0030,nzd0539-0031,nzd0539-0032,nzd0539-0033,nzd0539-0034,nzd0539-0035,nzd0539-0036,nzd0539-0037,nzd0539-0038,nzd0539-0039,nzd0539-0040,nzd0539-0041,nzd0539-0042,nzd0539-0043,nzd0539-0044,nzd0539-0045,nzd0539-0046,nzd0539-0047,nzd0539-0048,nzd0539-0049,nzd0539-0050,nzd0539-0051,nzd0539-0052,nzd0539-0053,nzd0539-0054,nzd0539-0055,nzd0539-0056,nzd0539-0057,nzd0539-0058,nzd0539-0059,nzd0539-0060,nzd0539-0061,nzd0539-0062,nzd0539-0063,nzd0539-0064,nzd0539-0065,nzd0539-0066,nzd0539-0067,nzd0539-0068,nzd0539-0069,nzd0539-0070,nzd0539-0071,nzd0539-0072,nzd0539-0073,nzd0539-0074,nzd0539-0075,nzd0539-0076,nzd0539-0077,nzd0539-0078,nzd0539-0079,nzd0539-0080,nzd0539-0081,nzd0539-0082,nzd0539-0083,nzd0539-0084,nzd0539-0085,nzd0539-0086,nzd0539-0087,nzd0539-0088,nzd0539-0089,nzd0539-0090,nzd0539-0091,nzd0539-0092,nzd0539-0093,nzd0539-0094,nzd0539-0095,nzd0539-0096,nzd0539-0097,nzd0539-0098,nzd0539-0099,nzd0539-0100,nzd0539-0101,nzd0539-0102,nzd0539-0103,nzd0539-0104,nzd0539-0105,nzd0539-0106,nzd0539-0107,nzd0539-0108,nzd0539-0109,nzd0539-0110,nzd0539-0111,nzd0539-0112,nzd0539-0113,nzd0539-0114,nzd0539-0115,nzd0539-0116,nzd0539-0117,nzd0539-0118,nzd0539-0119,nzd0539-0120,nzd0539-0121,nzd0539-0122,nzd0539-0123,nzd0539-0124,nzd0539-0125,nzd0539-0126,nzd0539-0127,nzd0539-0128,nzd0539-0129,nzd0539-0130,nzd0539-0131,nzd0539-0132,nzd0539-0133,nzd0539-0134,nzd0539-0135,nzd0539-0136,nzd0539-0137,nzd0539-0138
0,1999-07-16 22:13:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.527176167896464,31.28851590764922,,,,,,,
1,1999-10-27 22:19:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.39817263962706,,,,,,,142.1176762699226,,,,,,,,,,,,,,,,,,,,,66.16214161012633,69.97204069032176,,,,,,,
2,1999-11-05 22:13:40+00:00,,,454.0957464091019,510.18079108909336,,,,,,,,,,,,,,,,,443.80229674427807,,484.13047671144045,482.8257368917626,458.17305677967886,464.3692476986987,,,,,,,,,,,,,,,,,,,,,,,267.9845587361555,,,290.48896507470937,300.73459661747523,,,,,,,,,279.11777889509676,272.549804460397,263.9869620701423,246.39284250232777,240.34158112708457,,238.5455605704626,229.84761073318998,236.68589799720476,,,228.00666398405204,227.38252969594762,,,233.93358895633656,242.07949049782414,239.28497807407035,,,264.8311095276806,281.85282065291,,,,261.7356217571509,261.0179075525645,270.18252577863143,272.5433237015602,267.3572838826073,,258.2962873335309,262.0094657493477,252.4081325032686,255.91163904197498,261.6599614770585,267.446373514071,246.91097206465162,245.70809986378137,,235.1202153439875,,,227.7537520878041,227.56611789862188,,212.11149644907877,,,,,,184.7553915575049,187.27532491368706,171.61092600889876,,,,,,,,,190.55317085229387,,,,,244.86197966470044,242.2318855524582,231.26919861826616,234.61039551566958,235.6890032447191,240.67214573626615,220.23828098323088,223.96917825678554,228.33562801824178,216.516437259099
3,1999-12-07 22:13:41+00:00,,,,,,,,,,,,,,,,,,,,,453.2690313194488,,470.2931764230973,476.82754894155545,,485.7714646205768,,,,,,,424.77384300643666,416.05991939620844,406.1085611525564,,398.4115630383833,,372.1694945139743,358.75090509313463,,320.9452192586674,311.1986877678731,306.73735243856333,294.24578836119434,287.2175168638413,284.5667424913565,282.66908253269446,286.54475457988735,296.0412102890295,295.304946638583,298.595314585542,307.37057411368625,316.0672176655464,315.09814138455107,315.6392136136904,312.5370945067562,,312.4222192935602,305.3807178715118,,,274.80921733527225,263.9160135601739,255.59279559203574,253.54440384242247,246.58821063181645,244.4328625971001,243.09302908488613,239.8181452417605,242.92088838901975,244.23742223491462,234.33141906206492,231.5799847593072,239.31062857160458,240.87833269538842,241.1764049116191,249.6567288167404,249.31792124167472,262.61383200968277,268.15307593582725,270.8736166426337,275.1308056256207,276.8471906968361,276.714835735896,279.0689332146632,269.6084308572937,,265.7633977156126,263.3396220880316,261.37703867890355,,255.07488882352632,254.60619829113398,,240.45985227802382,249.40787753040695,251.87711261590363,245.3074167649977,242.2637833920231,,240.7850731853713,,228.53094788930233,231.04700688700174,234.4177469504842,,,220.87626347478377,214.29825345978014,,,212.20212787630052,,191.0228404345011,186.3278252921991,186.18895769074058,,192.69778896154568,,191.440883149263,214.97636613342442,,217.574765789006,,225.78306478480818,229.11662055215945,237.59763128246186,246.94766831478574,250.4833944184188,238.31440980670854,248.29569221842118,244.71566709364524,238.59717948665227,236.8990515614666,231.5684558384359,227.92924070765994,222.06323676333136,219.62559696701334
4,1999-12-30 22:19:45+00:00,409.3435393154854,466.408782240531,,,,,,,,,,,,,,,,,,,473.52752489273144,,469.10057436096184,472.4119297355753,465.15864462729803,470.5823623514047,,,,,469.021748391263,,443.32628659485783,,420.1735838120091,,,,360.1507892041515,357.1602870792277,,307.60237848973736,307.5056786646655,304.8190739382906,297.98675264873617,298.46884463589373,295.50997582127167,294.1968736892315,296.7306483595549,306.2837184386642,305.0184208507418,311.99764030144655,318.93514129700696,319.6826431750678,320.63404675183176,312.1963020246088,312.8225563912357,,297.41483645569326,292.2556472331592,,284.3340519381642,276.61539428347487,274.4773866049077,270.24009092659173,270.8731424774915,265.5380426068052,263.0258173635024,252.85612556625227,253.76451845011772,254.13108179824846,251.45400273043705,241.91755922203743,,241.8421490750087,249.1048069863641,251.22572722211487,258.9904636233252,258.75976931212716,268.65173300023713,269.92622365721286,276.9121591524732,289.9987072755892,288.2009889650682,283.57888986109765,279.29242354723516,,270.22955430902135,272.8634274850808,276.0464009048022,,,,264.91336133405207,260.2248718370512,257.40157731955367,261.91513024867,266.7793098468474,,257.2710341795738,,247.61268260146997,245.2601629875366,240.72243536015748,244.90249112263265,,,225.8796659516466,223.79606887238472,219.77844197776855,,,209.66572190786607,197.88972478638064,199.2319281154378,,192.5925310316375,,198.29057196658127,,210.40531384956188,210.0870364263751,,227.2520263537726,212.45776416047858,,227.61167442199303,239.434261323986,248.8507775085757,263.6995120747423,261.06503739871306,257.57560494894767,258.713841604301,254.22859758726509,256.0413999079706,,247.5497472262138,246.5369578663245,237.79903840140378
5,2000-04-20 22:19:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.8258706197958,,456.75312717985673,436.4995472353173,,,423.6777999427609,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.7125546728087,259.0762189322454,248.80077424380482,235.8982431814999,243.6438493445035,230.2065908189464,217.31804216100923,,231.57203091831403,230.913683318004,,240.619286440232,,,,,,,,,,,,,,,,,,,,,,,,,,,242.5651861814881,,,,,,,,,,,,,,,,,,,,,,,202.40184761548235,208.25873054792555,213.24851000598002,223.64928010385455,238.4687438013091,231.79172120203086,241.56067362101618,246.18339016737497,244.69446433439776,247.05560638221638,,248.99246528524907,,232.85698859052792
6,2000-04-29 22:13:05+00:00,389.5217324734928,450.8873161753202,481.572719285849,518.3506457135238,,,,,,,,,,,,,,,,,,,,,,415.86228387485966,,394.22618122427156,,,,,,,,,,,,,,260.138435496187,,,,,280.2089484697786,,,,,,,,,,,,,274.216231781248,,,261.93297660883536,255.13152353114424,,,,,,,,,,,,,,,,,,,,,,,,,,244.10434641070623,243.75673486615335,,,,,233.93878071514288,,242.18967317735815,,,,,,201.41521950739738,,,,,,,,,,157.2634832858202,,,,147.07560251588433,,,,,,,,,,,212.25982805455988,222.94289375588176,222.65887082278368,,,,219.02491100519455,,,,
7,2000-05-31 22:12:42+00:00,,,,,,530.9279885633123,,,,,,,,,,,529.9142502681258,513.3504194427413,457.03884506810726,425.57653644241617,,382.70002909560105,,,,,369.53635621890686,,,352.36440956235265,,,,,,299.93935308995464,,292.1774220996476,,,241.53041827531575,224.30230708563798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.55173661115563,209.47713114862262,,,,,,,213.52126012627252,,,,,,,,,,,,,149.83233050239454,153.5886787524749,,135.81553473311908,,,,119.74620208188763,,,,,139.31388861168995,,,,,,180.92960978601013,190.5890282119372,196.48989615917236,,,,186.73138623965775,,,,
8,2000-06-16 22:12:38+00:00,,,,,,,,,,,,,,,,,,,,423.68747834316184,,370.1584932315391,,449.2744752983683,465.79680741557104,399.78136838355374,381.1927956363142,387.4866851635629,,346.92834045317966,,,,,,320.5207196414626,,288.7131698379188,,,244.50219408441728,232.22027970528785,,,,,226.84740228071973,,,,,,,,,,,,,,,,222.72210475637507,224.51707213554562,224.81158174239886,,,,,,,,,,,,,,,,,,,,,,,,,168.53440307963393,186.31692336166572,,,,,176.1139926524648,,170.96562957832498,,,,,,,,,,,,,120.19086557949036,123.27207693010887,,116.26376104414987,,,,,,,,,105.61263965434127,,,,,,153.9496777336819,160.9976721746996,179.2042581073525,,,,167.27495187405984,,,,
9,2000-07-09 22:18:29+00:00,385.4181043005246,449.20045816252644,487.87479019920227,,,,,,,,,,,,,,,,,486.90473744544516,,440.71452916650725,435.8506773619403,448.5547703403418,434.5451071201829,432.1732411442556,437.64910240414855,,449.9322296797049,430.7436711570444,,418.3467851926252,413.19057415927546,406.2161385150892,,,,378.0750165940432,,,309.47934900508807,302.16541669371395,291.86069680739206,297.943211934109,,293.60883998716105,291.2627541594885,297.87075242704026,295.71200916272926,304.88406434709424,300.2758276372751,308.6104938205514,318.5351408804758,317.8088469576565,322.2192989130465,321.18690030547793,318.22533317458914,324.68530261713255,313.3647616101738,300.7717179908391,296.2623925946461,297.12408180122367,291.5016445353422,275.81631970003133,266.73051947032883,253.03279951263033,246.11716768832457,247.06786873409914,239.5649500301118,,,,,,,,,,,,237.90574707605705,244.95236155481373,258.0236562970349,256.39125112197854,253.5306693386262,,254.52225848833038,247.81997057473677,,248.93917852341218,,,251.40366369051466,246.1199629084705,245.61124473037742,242.4152232899186,,250.99868336581727,243.28311658914603,242.4740836674866,241.5705928268773,231.48547518165256,,218.5966095151716,223.29588451344307,218.90247693594713,,207.0621337027266,202.79896984824418,203.1927956753931,,,,,177.10077168881276,,,,179.46603461762533,,183.5344501342161,191.83457061177566,,207.74395081699362,,,205.30508357712174,,224.08595496099997,235.52164747773372,238.02513565010028,237.3928348506616,238.57064090947134,234.4008401651644,235.9101527914844,225.1973957068614,220.89252638101814,224.85458017561265,
