,dates,aus0138-0000,aus0138-0001,aus0138-0002,aus0138-0003,aus0138-0004,aus0138-0005,aus0138-0006,aus0138-0007,aus0138-0008,aus0138-0009,aus0138-0010,aus0138-0011,aus0138-0012,aus0138-0013,aus0138-0014,aus0138-0015,aus0138-0016,aus0138-0017,aus0138-0018,aus0138-0019,aus0138-0020,aus0138-0021,aus0138-0022,aus0138-0023,aus0138-0024,aus0138-0025,aus0138-0026,aus0138-0027,aus0138-0028,aus0138-0029,aus0138-0030,aus0138-0031,aus0138-0032,aus0138-0033,aus0138-0034,aus0138-0035,aus0138-0036,aus0138-0037,aus0138-0038,aus0138-0039,aus0138-0040,aus0138-0041,aus0138-0042,aus0138-0043,aus0138-0044,aus0138-0045,aus0138-0046,aus0138-0047,aus0138-0048,aus0138-0049,aus0138-0050,aus0138-0051,aus0138-0052,aus0138-0053,aus0138-0054,aus0138-0055,aus0138-0056,aus0138-0057,aus0138-0058,aus0138-0059,aus0138-0060,aus0138-0061,aus0138-0062,aus0138-0063,aus0138-0064,aus0138-0065,aus0138-0066,aus0138-0067,aus0138-0068,aus0138-0069,aus0138-0070,aus0138-0071,aus0138-0072,aus0138-0073,aus0138-0074,aus0138-0075,aus0138-0076,aus0138-0077,aus0138-0078,aus0138-0079,aus0138-0080,aus0138-0081,aus0138-0082,aus0138-0083,aus0138-0084,aus0138-0085,aus0138-0086,aus0138-0087,aus0138-0088,aus0138-0089,aus0138-0090,aus0138-0091,aus0138-0092,aus0138-0093,aus0138-0094,aus0138-0095,aus0138-0096,aus0138-0097,aus0138-0098,aus0138-0099,aus0138-0100,aus0138-0101,aus0138-0102,aus0138-0103,aus0138-0104,aus0138-0105,aus0138-0106,aus0138-0107,aus0138-0108,aus0138-0109,aus0138-0110,aus0138-0111,aus0138-0112,aus0138-0113,aus0138-0114,aus0138-0115,aus0138-0116,aus0138-0117,aus0138-0118,aus0138-0119,aus0138-0120,aus0138-0121,aus0138-0122,aus0138-0123,aus0138-0124,aus0138-0125,aus0138-0126
0,1987-05-22 23:07:20+00:00,191.79667180939688,187.25709459969366,179.239234327746,175.37982650835394,178.55028358970702,180.22486409322204,172.70475680232565,153.69510118874558,164.61333934600032,175.46461393156383,166.85223933722332,165.50625761142285,171.10550854221682,164.12565142640477,167.82619494352198,174.07376200909138,185.66627460716626,184.8984024895451,186.14649434095156,190.6912532780171,194.30706908117628,188.32016998519705,191.5986077283319,189.08104646530322,184.5751045843245,178.69251925132104,186.90825528541086,190.16206458852974,189.36088644020194,199.55648158469967,203.52041142788056,203.80968291950316,186.71118743447798,179.88524259554976,186.96690225677,182.29983396031997,184.13830658203472,191.98447313012582,190.32796546251984,185.0861449678905,197.7447046746398,203.93963277065558,198.60735026855008,185.41242822479563,185.95109944705172,191.83257482551602,193.6838382107384,206.70030259351194,201.89992505366553,191.85572775749085,186.1987015634058,196.71121179853722,187.73367661291448,195.26070832994938,201.79721046188587,208.63723125666226,195.91887198738164,198.77715366088094,200.8093538953449,200.21287976500582,208.1380488924525,219.86071784619145,216.6023861462656,213.79537236473416,206.54122300948512,198.03650924716658,194.50113139189924,198.10110103478308,213.5714909566836,209.4621297040873,211.6998093837006,213.02836068994424,207.0144166484482,209.0443464048921,208.66752772611744,213.0344544606964,219.94722034764212,207.53333631030773,201.8444197457938,209.30728308212397,210.14564806398647,214.41890790592794,217.56624005523497,211.88320250967345,216.91705482562438,216.22355709393275,210.68878633018488,203.36916811106087,197.0021886342932,206.67330869965352,210.72632105311934,207.81182160880837,212.12252374991007,209.47421221862118,209.38510947018847,209.778688000384,212.60158925561808,216.6352816729633,214.5958425661757,216.7153303821994,210.25790019362216,225.07993088699305,237.3479409560443,239.23871114945007,233.63960977666943,221.57996452080806,213.1603727514645,232.66549434179032,230.9935851160816,230.06157657822308,236.3676818754678,241.37633356637343,238.1604491927069,244.79204427610188,246.7531902014964,249.76928710115186,250.27115756898206,233.20045610387973,232.7925868702165,249.59014771879055,255.9616291001982,267.75404370986934,276.80069490608435,273.4854895717188,278.73100977463866,285.1231874067381,293.46958932994306
1,1987-09-11 23:10:05+00:00,199.45910845678034,193.46832704441437,193.42361964955205,204.02154507263052,200.99090124310393,199.894366722006,194.5409322530345,189.30175015698202,197.93131420838364,196.19803052444206,190.6020199585484,188.49636748328567,185.79365218985936,181.07188384853185,183.99880165483611,185.68317672178637,189.3961156697235,191.4054984078181,200.43392481765633,209.71924191267445,208.36686111507555,202.28881061386514,196.96516880332527,194.4298566250408,197.20554440019038,197.30929065307546,200.22225148792216,208.43563899278115,210.6221847194572,214.5101917541481,210.69340657149277,211.19264436896142,205.93435453599628,205.88273571423733,201.9233821154512,198.1327576918913,200.55913678239938,199.7357037686276,197.60588301654983,198.0309605025458,201.2399810408891,204.47307895547698,208.76937514776225,208.51374204742424,204.81242450404997,207.68206543787267,207.22358082943967,207.90266074445066,207.45186953961075,211.68702491768423,213.25162636294277,211.19469419590462,213.19267689235357,215.11530639051327,218.2448666107456,215.63163105411397,213.63949506793526,213.76488329044258,212.651986398838,212.58117076350408,219.8201333672204,217.51142420678707,218.6835715420247,217.47953353665557,219.415801474371,216.53381056883293,211.87397147566443,217.92995047874723,216.1195701163726,218.02524083971994,217.1105069348787,216.23346336680325,214.05212821404672,213.1601812982638,219.46794463497088,223.36699729023007,228.34812988588442,225.33730445552504,224.3735017211261,226.02231738270572,227.46729008197636,224.0952732070889,229.31208044301403,236.40190152691403,235.5599851207747,222.04153194140974,218.87656767531982,221.5284160246805,221.96076760521328,226.65978099586982,223.74289017172381,223.24914890679332,221.19026939343638,222.49693795216254,223.64517428728712,219.85047474400727,224.63274503239865,231.38090200664374,230.03089516224324,225.74693610116407,226.48349780982798,235.35347458731292,235.32893377671692,245.97183998351875,244.7897221372009,234.80633446498436,231.0557144305258,238.23984655855065,235.23099938360772,231.9643911276251,237.10365584443207,248.9936315699558,249.57911272845303,249.38761431610678,245.31242618080782,244.96447598879004,249.25084722664246,254.05046595386227,255.54620311624743,259.40345736486546,274.75701479374993,271.81329983789266,278.3496839862857,285.4847658254932,290.38757090173664,286.0842594158164,294.63642779019364
2,1987-09-27 23:10:27+00:00,227.09589599965395,229.23954727875812,238.11345475682518,236.13312803709604,237.38621992390281,225.28513573184034,221.66210094860637,219.79943792533598,219.91601946014794,212.64827251629146,206.90868817249924,207.79133748669298,207.90426242747793,206.52049067979976,207.2077648249414,210.35332330665315,212.84525892901144,223.86847147623706,223.96686271422715,235.81610118695102,237.21577671305022,235.92096919010368,232.27319651626553,239.25591412445428,232.87012997322185,227.49800564881588,232.38801636950726,229.47004751849354,235.54502476453087,234.73919629364886,236.83660451167663,234.21050886673822,229.35946796490688,227.78405621519155,226.32837096692566,217.71664054314994,215.76372203133394,213.3029375916806,212.40688456425679,215.53461641740017,222.8864135185551,225.43884540199505,231.9942251109642,231.3446857458391,229.49636000515468,230.50673576721346,221.96651663992625,224.9029276891422,223.35971369570302,228.23132037803373,229.90338286997928,228.52635016821668,234.4922583182444,233.9226869556332,233.91744407450383,238.24877816497357,233.86834813246944,225.99135133566145,225.33608021946267,223.9813481584778,231.54577110505804,243.01005802673055,240.0574924907516,237.9041270859522,240.19637556207024,233.71951233386537,231.2962473953871,229.3552981109804,233.46189060774108,229.98444754585492,232.13059168222827,231.54531106503552,231.73741144777944,230.49818100889243,235.98206818302876,243.0606804380601,240.56593655764343,238.7394605623439,239.50879230419338,237.60691875035135,242.03092287693093,237.1582552833851,242.92636373384855,242.06597208203036,249.03687796282546,248.52128740406764,236.88816791716656,232.94087722361385,240.67430913254705,238.34959458669354,236.32029080158648,235.3517026621941,237.7777773182195,235.73499374220972,239.069640976569,242.44530838406868,245.1966336650698,251.9027395875389,254.40141531228855,246.9175159581948,244.9838347792275,250.77548986809313,256.68593907181787,258.8418434712845,255.2897482495142,253.03320139130474,250.1558876801169,241.85341189900768,251.13191387548468,244.9467871400135,249.25946465434666,272.80366792048153,261.4486221849808,265.77133776807693,258.60232164491237,256.05132133380107,256.7773697486704,256.69486001618,252.7197634618942,266.3243089151225,273.3344487361287,280.34346679341763,282.2866063402654,294.6707193006165,298.50658743108784,295.1964634189102,298.91277887659714
3,1987-10-06 23:04:27+00:00,218.242459254326,220.39996759107146,223.02375685790815,222.1046317925268,226.39555382980095,217.26967085462903,216.73304120317573,211.79310079459123,209.5406022845491,202.6562073378579,200.09192900705344,201.2794841522731,199.76243158116637,197.9997863898314,197.23921558077683,199.85744404115863,203.29163537417494,207.5464206453349,210.41801470944583,218.60874016328538,215.34203601261484,214.5088369355628,213.2661358625543,216.20218080571513,213.08863467166194,208.37436000720677,214.03195839287744,210.92769730327197,217.3996869870007,225.1500351469751,218.30459405857493,215.31291898524287,208.8531339128077,209.5408070298959,208.40502498262788,205.45212658829584,203.08823588532135,207.40790496395428,202.63753350180158,204.70707748693314,205.8820928046512,205.0480386797376,210.82821045123137,206.98874272150545,209.54778384874166,208.19434631129994,205.8155776662015,214.09249980414958,211.3088550397132,218.2040950967363,216.01320790814106,219.097827048622,213.16260704105989,217.57212113496183,221.9775905032191,222.78671935807014,222.37049425480475,218.79211249844218,221.04021130641553,221.58162079894313,228.09510719493505,229.69581202900812,228.365602886193,226.89593110194048,227.75422516371495,223.17018369414004,219.02854636923436,220.83726378598544,222.1861497555718,224.51870877888607,225.147768392321,227.35910785515804,223.52518264200356,223.44417455135175,225.80250396127548,233.00599744191862,232.0620162417748,225.5513872965631,230.1708038370187,229.40569503706274,229.94458856229627,231.48946455905417,234.7496874108515,241.51292749739324,233.5777813200476,233.2005957795664,227.4828762649573,226.44648752482217,235.13113650913232,230.84911732832498,234.86698843169543,234.45762829160523,236.82412196555347,237.76737065158179,237.76006610929807,238.40129147760945,242.59345275497031,249.15506650075096,246.45768296952733,238.92168734007893,242.498614736377,246.17686065209918,249.59002768176873,254.5453121137934,256.0939976040245,256.1826014990194,251.90426845213761,251.75993874317794,240.38524051798484,246.52711878496393,264.9418839244803,264.38694489994555,261.2691920496995,266.0867719563788,265.56143762796046,260.85643043950586,259.4586603574881,263.2722686748423,254.54839228743546,266.0402751179551,278.96384774012944,284.7520463620449,282.96319971075434,296.16654873430497,295.02836215332326,296.1717488224525,303.41038284115604
4,1987-10-22 23:04:43+00:00,221.94507201100268,219.24770925417718,211.79746275095602,211.53856224021843,217.75075485676678,214.85054302291735,209.5441789553017,196.11358658451059,194.80299488710983,192.94728012201108,189.15787106788036,189.5428534983132,189.8553439924869,189.80825967030376,190.4320524552752,191.522101285316,195.38608176368743,200.16805753263782,201.48931828212017,203.82771869218843,206.62604068667403,200.5931621393081,202.88383452532892,207.62276593208466,206.36537001200855,202.64249417542774,204.1899317351325,206.67583469136423,207.23906904228457,213.8588956316447,209.37691242369007,211.1024955195922,206.56522379024815,206.27383678616195,203.04148413754103,201.85790767511742,204.44314691259362,203.60035665212504,199.39544731588856,198.5269364096631,196.7513602697615,204.47261727167484,206.5316058189976,199.91207868328542,202.26526117572686,203.04317381977353,202.45603736901572,209.62326692358775,212.0446464809655,214.54782603474078,206.32479193619548,205.77166732118647,204.7059460675534,207.14565687783406,209.53360446821318,217.21736109290555,217.15404473153703,215.62829397147922,217.64673405466877,214.5124443490807,220.31509270789954,222.36444641333796,220.78808257462077,222.78421084962685,220.7586670761036,215.78618554397454,217.71763504387235,217.54769119115056,222.11838496433302,222.7757993153056,219.10913138246693,217.33861181613443,220.3615243916167,224.8926295453426,221.38143341107352,222.61996256485682,220.5640179608933,221.12459621874063,220.6925907097372,227.38735151749094,224.6325468798247,223.78572370395597,225.71099759880747,226.1527177459283,222.47807321226892,220.6252390569518,218.39668727980558,221.3224792124709,224.65548408985063,225.69695410783606,222.00249934507974,224.64227287626355,226.2646054794021,221.1882173923592,224.80732074107908,231.10930294570778,228.90619640467315,239.55572263101868,237.0180855175664,235.11928591152736,227.39645878229783,235.2612569646675,236.70905391330453,245.14513527355376,242.88757847374296,241.79552883105552,233.49285476237682,232.83257623544984,228.11622218582343,240.71005927770244,243.10491981226315,231.95299826655105,246.79107013982244,256.4014627445073,249.27634902250725,238.22642904206637,248.48195230723127,255.66408689473224,247.0833412835478,259.0123834268986,271.2471204967631,278.1288301668112,273.2948173465419,280.61226550299335,280.96616063367344,289.56066377971786,289.27655143087793
5,1987-11-14 23:11:23+00:00,223.92115834242372,224.67590383340377,219.82828276726778,226.85700002434575,232.44259251076187,226.8528521532898,218.33505500862623,211.03332181995995,210.42736376023194,208.6737803523039,201.668687095371,195.88650730286838,194.4449148272285,190.98425263059264,191.89136137179656,195.15783346051674,200.55259022911923,200.5673989147943,203.95895938492097,206.73213069815208,205.32618865180063,203.43825901957962,203.85042019240626,207.2332768344573,205.25061844727364,203.10699033333492,202.48640214461133,206.98923381316737,208.6565857449094,213.16657375271052,211.15808800777972,208.3068910036855,207.796947643407,201.5267839041389,208.0501521845189,204.2378531817951,200.84322941303196,199.6369455079066,195.2848303941922,197.1983256014771,199.79111700152092,206.88531328758123,201.40621579960714,192.68574391330876,195.4474667381656,193.66959095489153,198.22896618489676,202.60226553562822,210.4757967187744,206.00663044773415,206.2279281686255,204.35403233923333,208.72709925322167,200.3285189114727,205.16352198247282,211.42126940606045,203.987481910994,205.25611650710397,207.89769740108952,207.50762067615,209.36125916844355,215.28501741436614,215.8752306174458,221.02838535745767,216.50025468287015,218.85604150929305,211.36130935004053,215.52400662575744,214.93658369012758,218.20264044832678,217.4726532578553,218.94624472699104,222.56010258678597,220.9243878625594,216.71545897861574,214.70835244432416,217.28402146493264,215.43614449441043,217.2743793016398,227.0253317089407,229.8840259376237,227.2922612801701,225.88202594684674,229.4654106818312,216.77451077908657,212.352549134492,213.6499945902486,217.1827215877949,218.80506732565723,227.70219073371217,225.4589828558434,228.63873828578875,228.214149483278,229.10860180364648,224.21109835121177,223.19825603994533,223.90104824789634,227.4630086218996,228.72022927092846,222.35210662237475,221.71417771535945,224.13786956104582,234.82546579316693,236.09459657398855,232.5111875349879,234.50795305117273,228.94695008324078,229.53162333624107,231.70737046624498,233.229568847019,233.73278711865336,236.78154097414884,238.97977647807727,246.2102707914943,238.93847939927713,228.61569164318755,232.34813430686424,241.69910864374475,243.16220873178872,253.92329481842341,262.0595656915963,271.64324037669877,277.41978907897635,268.6259075834202,275.90697012246216,283.9217482269532,283.52559387178695
6,1987-12-16 23:11:53+00:00,253.62975226060345,254.95498200021896,257.13146259797855,,,262.91081652350823,253.69809217078418,249.71606051237447,243.72544023927966,243.34920050436386,241.91896425728694,,233.967775756671,,,232.6648064753972,230.11222064829616,235.22697657545234,236.88463841832728,237.56060512091366,234.4890485914823,236.41801242763714,235.55954388059772,230.94848583953095,232.66628903412905,233.5947013813427,231.27506573185633,229.07730942968078,229.66682788707058,232.79731618689456,230.43488040060282,233.99782400849872,230.82202190273895,228.10570281528143,227.57289073500633,227.58906452103554,229.67964515570696,221.47698323746806,210.55649865470616,214.0239054683908,211.2984672085829,222.1799022970463,222.48117935951657,224.4684896390275,222.1484686650349,224.16111001672454,223.68818455683885,226.33062996418226,223.94495076871817,226.39375103208826,227.56970476217373,230.5729001097882,230.0131160606036,236.56905472990476,235.9593566660767,234.80726892514627,234.789156685793,236.11254597233872,228.9352010001062,231.3197124801782,235.43552563052103,235.3412436311388,237.92874086088582,243.19021045872918,240.78366416175314,237.7376559329324,237.7240445777352,239.0601595457329,240.5330637327194,233.96070478098338,236.07978603924332,230.08905643876741,233.7861292851695,234.1952905564311,236.45204142793392,237.33299065639716,238.44960558043104,236.2647605550771,240.22482921414917,238.2976566424071,243.89468057288056,233.24376336993114,236.5799388817508,235.61381628894588,235.11826356686154,228.661353556474,233.80748596480106,231.4225883907202,238.61572242410156,238.53808361961245,245.92727786184759,238.99499859569804,238.8505471026734,236.4339033162628,240.71970139575163,238.35428882638917,237.8765992154822,241.48902812386146,243.80315285540854,237.11993171051057,,236.73986809326567,245.80247759127926,247.1594876945564,251.54696789373637,245.2693673450407,248.08548833733462,244.16250719471418,245.16737117395502,245.61266700663933,257.44620409175496,254.13306946581267,259.2581327133466,256.53287727050684,253.7560805880557,249.4152598480558,245.26108564733914,249.43554576985161,249.61482944083428,255.2530005098753,268.74192268810316,273.6264386093438,269.0953014166024,285.5988766188201,286.6337662674797,282.86542449720804,284.96861513359886
7,1988-02-18 23:12:59+00:00,220.65197325226939,203.3582016688742,198.7831391692254,207.34168497929141,204.5966947679902,199.3521775502277,196.4834975535481,198.35694543582807,198.9477397484925,199.4590572125295,198.31020934637684,198.3412551112501,195.40672056280852,193.8213102403654,197.31268095810424,198.19350789715452,197.22521206214228,209.41088103466183,209.74502496278117,212.57187277858554,211.76775906308958,209.6670927171156,207.78014420586445,200.55937802975382,204.26798967751193,201.72087877432983,202.8809324207398,200.3564132813369,211.08435440933675,216.44964237951464,212.5441421769545,212.75236734019006,211.5105698903,209.74112102555915,195.57813216367776,198.2647879659521,198.45596213762585,202.09707297793312,197.15790340056475,201.27914087601337,202.51774328714097,200.5966007816099,207.38493404607252,203.75674983201048,200.07699882700695,200.77832294056358,204.40118787385978,209.00773767404294,211.0492122212707,216.5760015672361,212.2817997387964,213.3627552303109,214.93281539952025,218.06357201773628,213.88809589309523,215.79940811746206,213.72053216435884,218.43871382058174,212.8671150982636,218.58593251131643,223.17297260613128,222.76587750252764,226.46973775846007,223.7204614917836,228.02299033714579,219.28842609773577,215.7632811618647,217.80162564676385,216.81483957578448,218.04367665507354,215.83710317422154,218.52950862309265,220.37731316623572,224.36521949113208,220.15932841944598,218.8476265419547,220.25999523264844,225.45082680097508,221.80391091201219,228.16246374450176,232.23096482612107,229.17321918696982,226.05014280807245,230.98996626442877,229.55989813332076,224.12216708189047,215.89500711800255,223.1363786656802,224.61166877155154,224.63830763456858,225.6332089523095,223.29819488710618,223.88193173535845,225.3680751901458,227.72942007912354,224.862444603111,224.08824456070434,228.08823479554172,232.2367871464419,224.61923418618588,235.50588035965993,240.21006250992914,245.27015015975846,243.74844479341613,241.36088815043945,232.61895224477016,234.95438217659867,235.78575035477704,243.18308189778205,251.85983716742902,260.42924915542375,260.32458930034977,260.70555182110223,258.72304499763663,256.7096748084104,250.24416753084196,251.28624832329774,248.99198600842874,241.77487144817061,258.0055593224153,268.12709991989817,269.68294640938933,275.1839357212098,282.950460723015,286.5582900452224,284.7936625877449,277.47705230137876
8,1988-04-15 23:07:14+00:00,208.3708001855468,195.35716284497866,196.19792645749993,198.37049675201612,185.71484874287407,177.80059062810153,170.16643317718132,174.2493443426136,181.6251991335909,180.72262711825238,185.17349370329188,182.55806950078704,186.1952874697683,186.04567638532438,189.46500323618886,187.87635857842875,191.1563203504881,192.3771292891421,199.04099990069102,203.64267115339504,202.70103269676054,198.3377969815608,204.42038420866467,199.78244219305807,201.85958782011522,200.70632044166507,196.61284861895905,194.0516146808126,197.0499911161423,199.58846094915194,204.02781122596667,203.9224919582026,201.76357330405753,198.2035935765643,192.40646048460044,195.41084399655213,197.8455826327522,198.24592847474673,195.7329774906853,195.24186887760408,196.12157532947586,192.49649994176812,194.40936131797463,198.49131405981677,204.57917158079806,205.51728535237245,203.65190135528763,204.41932396565258,204.0242664577059,207.25156341141587,208.90939950109285,212.2234441781135,211.51395797233502,209.47154122989767,200.6935045281726,207.0801239677372,206.51799225783122,204.61806686804078,206.05207372444409,200.84743312697765,207.03903908260952,213.09240061932232,217.22235022401205,218.90593356356223,220.64430334547524,213.22250904062525,217.78310313479346,216.0826045655773,215.98026220152025,215.2180383717614,217.72814101214863,218.80401361006176,216.6832242915229,217.01137009866565,220.97116668403177,219.21032599594426,223.72127192773036,223.45532233857836,226.98128888762224,226.14887104636824,223.66340836341934,226.45162229339897,224.7750264243153,221.73790077073167,223.65856420572936,222.74159642186353,217.46309832408068,220.93528388387895,219.66217996392083,222.7488786442813,220.61160598575566,222.79100198006586,214.47436652044166,214.73915574392063,216.45631586568427,218.00984944201602,215.96365065717944,225.43355715033073,227.20571551965813,222.5092846123098,223.64614157249167,224.74512158024152,230.5164728798584,230.907839362472,238.7180527074031,240.53492160752617,242.99923922261365,244.5664340460282,244.8374355513037,246.89438230372267,249.08713574472432,250.05565690157036,254.4106044613697,254.72004931625798,260.17051762277936,247.60740781410712,246.34860746354224,237.01218014056104,222.10656380074082,233.5989790009806,244.90008292462116,257.0168077636057,266.70502128489625,272.4862077976656,267.6400281674949,267.9847866924675,269.49777448934805
9,1988-04-22 23:13:28+00:00,198.7756527360476,190.98271684074356,192.0041824968321,186.55893964342707,187.73916177625213,176.6643057852332,173.4008902630729,166.99504145642888,171.50259413599292,173.35039345887196,174.88438349892766,181.2817245713998,182.4878376764411,183.46369739719765,178.85774886618253,189.37456917960046,192.51463806843526,196.4469241996256,196.3740155149476,198.18055047359957,196.78138321101332,202.10118347874703,201.36862213335496,202.2929451454952,204.0666602555787,198.62351565305212,205.6019357420065,195.23371453782983,198.60816153043726,192.0942371127182,207.8197796766508,204.76096489900394,206.76154916216564,201.14600467617552,196.99868400686745,192.93889117341325,199.50189489818462,202.08799919726755,199.49574907030046,188.8663146450682,180.2607154030211,190.3592227070977,183.73379764971364,201.37304718715666,208.9581225757084,206.28038220871372,200.52383831163957,203.36749235524064,205.97320039594385,200.84343946712733,205.15968223569902,211.41900233261256,211.66826155089467,207.56492759573,205.7329742862139,209.882632945711,209.7123555232895,208.70386132920115,211.32755949718697,207.90017451170775,207.52436999671926,208.75246596105657,215.35884423051954,217.54005312753134,213.55906124920693,214.92341117463306,213.44526191907937,215.56052362929103,218.4837169735258,218.43172448084667,217.8027840448476,215.36248949096017,220.1831110100229,220.42263949179582,221.04362926449085,229.08540386414396,227.8776169218114,222.8073818799557,225.9914483858741,234.38503804384555,231.3752008399785,221.97970597178517,224.24514866475545,223.88265802169593,221.97005687030673,220.80810349223017,221.51391030031942,221.08522537343563,224.66872727578834,228.99711606811667,217.5923087209473,216.12827055414556,217.74712798122826,201.06439740580942,216.64163302652503,217.47813699894064,218.91657646718824,215.5609763489816,226.39143759469187,221.29277006152608,217.5840791335697,217.37880827077748,222.2024110697502,226.5689207343253,229.0874982186406,240.9406644946678,239.49239834993008,238.86075863873137,236.66748975279415,241.94391365924804,243.31303248064137,241.87034768062182,245.52106522296464,247.4863371514776,249.73348304355144,254.9557271144285,245.5446215676516,236.6567594770359,223.2810408890812,231.34318298253353,231.08678179975726,251.93294704485248,258.1468450450689,265.55881296092804,260.5352485680129,263.462422625793,275.6205796317149
