dates,sar1385-0000,sar1385-0001,sar1385-0002,satname
1984-04-13 09:27:31+00:00,231.38,202.51,294.59,L5
1984-07-18 09:29:10+00:00,226.75,199.2,300.83,L5
1984-08-19 09:30:15+00:00,228.17,206.49,296.6,L5
1984-09-04 09:30:25+00:00,223.67,205.06,292.1,L5
1984-10-22 09:30:24+00:00,227.81,200.51,296.53,L5
1984-12-09 09:30:22+00:00,227.83,212.78,289.01,L5
1985-01-10 09:30:39+00:00,222.99,200.4,292.83,L5
1985-03-31 09:30:43+00:00,219.44,205.37,298.31,L5
1985-06-03 09:30:28+00:00,228.69,204.97,288.69,L5
1985-06-19 09:30:26+00:00,222.61,197.5,287.85,L5
1985-07-05 09:30:21+00:00,228.91,201.76,279.36,L5
1985-08-22 09:29:56+00:00,226.57,213.65,288.5,L5
1985-09-23 09:29:32+00:00,229.6,205.09,288.25,L5
1985-10-09 09:29:23+00:00,233.91,205.3,297.79,L5
1985-11-10 09:28:57+00:00,228.21,207.08,290.74,L5
1986-01-13 09:27:46+00:00,227.78,207.3,302.1,L5
1986-03-18 09:26:22+00:00,241.1,193.95,279.21,L5
1986-04-19 09:25:41+00:00,229.27,197.43,292.68,L5
1986-05-05 09:25:17+00:00,229.03,188.13,287.87,L5
1986-05-21 09:24:51+00:00,224.3,202.93,288.21,L5
1986-07-08 09:23:21+00:00,224.35,198.85,303.33,L5
1986-07-24 09:22:47+00:00,226.38,184.94,278.29,L5
1986-08-09 09:22:13+00:00,226.51,206.08,291.04,L5
1986-08-25 09:21:37+00:00,226.23,196.44,296.18,L5
1986-10-12 09:20:02+00:00,227.71,194.61,285.83,L5
1986-12-31 09:19:38+00:00,227.19,213.02,300.04,L5
1987-02-01 09:20:35+00:00,229.6,196.59,297.29,L5
1987-02-17 09:20:59+00:00,225.99,203.19,295.77,L5
1987-04-06 09:23:00+00:00,232.95,211.41,293.09,L5
1987-05-08 09:23:59+00:00,227.56,205.38,294.74,L5
1987-06-25 09:25:08+00:00,227.13,195.13,289.6,L5
1987-07-11 09:25:27+00:00,229.69,210.76,298.11,L5
1987-07-27 09:25:49+00:00,226.86,202.5,300.11,L5
1987-09-13 09:27:09+00:00,227.08,198.55,290.39,L5
1987-10-31 09:28:04+00:00,228.32,202.48,298.01,L5
1987-11-16 09:28:26+00:00,234.44,201.78,300.93,L5
1987-12-02 09:28:42+00:00,226.88,201.7,287.06,L5
1988-02-20 09:30:02+00:00,227.48,202.88,281.13,L5
1988-05-26 09:30:48+00:00,231.43,196.49,300.03,L5
1988-06-27 09:30:59+00:00,220.63,212.69,297.42,L5
1988-07-13 09:31:03+00:00,228.98,212.85,296.61,L5
1988-07-29 09:31:06+00:00,224.55,201.59,278.22,L5
1988-08-14 09:31:04+00:00,223.15,205.01,304.53,L5
1988-09-15 09:31:05+00:00,230.09,199.08,288.35,L5
1988-11-18 09:30:56+00:00,230.78,212.35,300.38,L5
1988-12-04 09:30:53+00:00,228.6,210.52,287.14,L5
1989-01-05 09:30:40+00:00,227.61,197.38,287.99,L5
1989-03-26 09:29:17+00:00,229.48,190.03,307.33,L5
1989-06-14 09:28:10+00:00,231.54,206.75,295.09,L5
1989-06-30 09:28:02+00:00,229.84,208.55,289.6,L5
1989-07-16 09:27:43+00:00,233.47,196.02,292.92,L5
1989-08-01 09:27:23+00:00,234.69,205.97,280.29,L5
1989-09-18 09:26:08+00:00,237.61,213.29,285.0,L5
1989-10-20 09:25:15+00:00,237.72,228.72,277.73,L5
1989-12-23 09:23:34+00:00,227.01,215.64,295.16,L5
1990-02-09 09:22:02+00:00,227.27,211.78,297.03,L5
1990-02-25 09:21:33+00:00,220.28,197.58,296.11,L5
1990-03-13 09:20:35+00:00,226.88,220.23,289.14,L5
1990-03-29 09:20:28+00:00,202.29,211.11,301.1,L5
1990-04-14 09:20:11+00:00,237.17,205.11,296.29,L5
1990-05-16 09:20:37+00:00,225.36,204.07,307.11,L5
1990-06-01 09:20:08+00:00,228.35,209.05,303.0,L5
1990-06-17 09:20:30+00:00,226.14,192.66,288.77,L5
1990-07-03 09:20:30+00:00,229.59,198.48,294.24,L5
1990-08-04 09:20:20+00:00,220.69,214.32,297.96,L5
1990-08-20 09:20:18+00:00,227.57,209.11,301.96,L5
1990-09-05 09:20:10+00:00,233.55,201.08,287.47,L5
1990-10-07 09:19:54+00:00,231.0,206.65,287.73,L5
1990-11-08 09:19:51+00:00,226.95,196.19,292.95,L5
1990-11-24 09:19:43+00:00,221.45,204.36,298.81,L5
1990-12-26 09:20:01+00:00,227.29,209.03,288.15,L5
1991-01-11 09:20:27+00:00,223.5,210.03,293.94,L5
1991-02-12 09:21:06+00:00,227.0,209.76,299.63,L5
1991-05-19 09:22:50+00:00,227.7,203.49,299.74,L5
1991-06-04 09:23:06+00:00,225.19,200.99,282.53,L5
1991-07-06 09:23:34+00:00,226.53,197.61,294.45,L5
1991-07-22 09:23:46+00:00,225.63,211.28,291.12,L5
1991-08-07 09:23:52+00:00,226.06,205.35,299.99,L5
1991-08-23 09:23:58+00:00,225.29,204.27,292.79,L5
1991-09-08 09:24:12+00:00,225.25,204.13,286.11,L5
1991-09-24 09:23:55+00:00,228.74,209.03,286.27,L5
1991-11-11 09:24:33+00:00,229.2,194.68,294.11,L5
1991-11-27 09:24:41+00:00,226.24,198.94,278.82,L5
1992-02-15 09:24:26+00:00,225.09,212.63,292.96,L5
1992-06-06 09:23:50+00:00,229.22,211.94,283.76,L5
1992-07-08 09:23:26+00:00,227.08,199.29,283.28,L5
1992-08-09 09:22:38+00:00,225.35,206.3,288.19,L5
1992-10-12 09:21:52+00:00,229.98,193.16,289.41,L5
1992-11-13 09:21:24+00:00,219.56,184.32,268.51,L5
1993-05-08 09:22:49+00:00,235.98,217.93,265.97,L5
1993-05-24 09:22:51+00:00,226.64,200.6,299.69,L5
1993-06-25 09:22:48+00:00,227.13,199.26,302.77,L5
1993-07-27 09:22:44+00:00,227.26,193.9,294.99,L5
1993-08-12 09:22:45+00:00,227.59,206.72,289.11,L5
1993-11-16 09:22:17+00:00,230.77,195.64,300.56,L5
1994-03-08 09:21:04+00:00,232.72,206.52,287.19,L5
1994-03-24 09:20:50+00:00,227.46,207.0,300.3,L5
1994-04-25 09:20:14+00:00,227.2,196.81,286.33,L5
1994-05-11 09:19:55+00:00,226.9,205.09,301.69,L5
1994-05-27 09:19:39+00:00,227.31,205.02,286.23,L5
1994-06-12 09:19:20+00:00,227.59,195.46,283.54,L5
1994-07-14 09:18:32+00:00,226.66,205.2,297.36,L5
1994-07-30 09:18:04+00:00,226.3,206.87,287.39,L5
1994-08-15 09:17:40+00:00,225.3,201.5,288.41,L5
1994-08-31 09:17:17+00:00,227.28,202.21,288.87,L5
1994-10-18 09:15:55+00:00,250.0,219.7,259.74,L5
1994-12-05 09:14:18+00:00,225.01,198.24,285.82,L5
1994-12-21 09:13:48+00:00,226.83,208.07,294.51,L5
1995-01-06 09:13:15+00:00,220.24,191.31,286.13,L5
1995-01-22 09:12:39+00:00,223.66,203.19,305.43,L5
1995-02-07 09:12:02+00:00,226.51,206.01,297.86,L5
1995-03-27 09:10:04+00:00,227.71,212.35,286.37,L5
1995-05-30 09:07:16+00:00,227.52,205.38,305.7,L5
1995-06-15 09:06:32+00:00,222.68,199.6,296.98,L5
1995-07-01 09:05:49+00:00,233.58,203.34,291.34,L5
1995-07-17 09:05:03+00:00,227.71,201.23,287.98,L5
1995-08-02 09:04:22+00:00,226.89,204.99,294.56,L5
1995-09-03 09:02:52+00:00,222.62,203.14,289.26,L5
1995-10-21 09:00:24+00:00,227.53,207.24,293.25,L5
1995-11-06 08:59:51+00:00,227.48,183.68,297.64,L5
1996-03-29 09:08:37+00:00,227.79,205.93,300.18,L5
1996-04-14 09:09:37+00:00,234.16,205.14,294.43,L5
1996-05-16 09:11:30+00:00,232.52,205.2,297.17,L5
1996-06-01 09:12:24+00:00,239.14,210.49,291.5,L5
1996-07-03 09:14:07+00:00,231.23,207.56,297.82,L5
1996-07-19 09:14:58+00:00,229.0,201.1,299.44,L5
1996-08-04 09:15:48+00:00,228.1,195.6,289.34,L5
1996-08-20 09:16:38+00:00,229.17,204.99,284.67,L5
1996-09-05 09:17:31+00:00,226.6,204.98,305.38,L5
1996-09-21 09:18:24+00:00,,206.5,284.04,L5
1996-10-07 09:19:15+00:00,232.41,200.27,284.76,L5
1996-11-08 09:20:50+00:00,227.63,217.91,298.61,L5
1996-11-24 09:21:34+00:00,235.71,200.61,314.11,L5
1997-03-16 09:26:35+00:00,228.83,205.06,287.85,L5
1997-04-01 09:27:10+00:00,226.83,190.05,283.12,L5
1997-05-03 09:28:18+00:00,230.93,208.48,294.7,L5
1997-06-20 09:29:57+00:00,227.02,206.66,296.16,L5
1997-07-06 09:30:31+00:00,225.14,194.44,289.42,L5
1997-07-22 09:31:04+00:00,261.38,,291.92,L5
