dates,satname,nzd0193-0000,nzd0193-0001,nzd0193-0002
2002-10-23 21:47:39+00:00,L7,351.40,342.75,364.83
2002-12-01 21:54:16+00:00,L7,,,
2003-01-02 21:54:22+00:00,L7,350.68,346.21,352.35
2003-01-18 21:54:30+00:00,L7,356.70,347.80,360.30
2003-03-23 21:54:40+00:00,L7,333.63,324.15,337.53
2003-04-01 21:48:34+00:00,L7,347.19,338.80,347.15
2003-04-24 21:54:46+00:00,L7,351.02,350.10,435.75
2003-05-03 21:48:37+00:00,L7,322.70,319.81,405.16
2003-05-10 21:54:46+00:00,L7,353.14,352.54,466.17
2003-05-26 21:54:43+00:00,L7,355.24,359.12,450.58
2003-07-21 21:42:33+00:00,L5,370.95,360.94,373.42
2003-08-06 21:42:51+00:00,L5,345.80,348.94,356.78
2003-08-15 21:36:48+00:00,L5,317.18,309.21,324.70
2003-08-23 21:48:14+00:00,L7,,,
2003-09-07 21:43:24+00:00,L5,357.26,347.82,437.41
2003-10-10 21:47:55+00:00,L7,347.26,328.86,
2003-10-17 21:54:15+00:00,L7,,,364.48
2003-10-25 21:44:04+00:00,L5,352.18,327.74,339.75
2003-10-26 21:48:14+00:00,L7,,,
2003-11-18 21:54:39+00:00,L7,362.70,,
2003-11-19 21:38:14+00:00,L5,364.33,340.82,358.41
2003-12-04 21:54:43+00:00,L7,,,435.40
2003-12-29 21:48:45+00:00,L7,,,
2004-01-05 21:54:57+00:00,L7,359.64,341.85,361.83
2004-01-21 21:55:02+00:00,L7,347.29,332.08,346.29
2004-02-14 21:44:57+00:00,L5,361.62,357.13,360.91
2004-02-22 21:55:07+00:00,L7,356.85,347.96,363.43
2004-03-09 21:55:15+00:00,L7,332.40,310.29,
2004-03-17 21:45:08+00:00,L5,365.25,352.49,359.25
2004-03-18 21:49:07+00:00,L7,357.54,343.92,362.11
2004-03-25 21:55:18+00:00,L7,351.80,344.82,347.90
2004-04-18 21:45:49+00:00,L5,354.03,332.48,340.20
2004-05-12 21:55:13+00:00,L7,,344.73,420.26
2004-05-20 21:46:44+00:00,L5,327.64,317.80,333.74
2004-05-28 21:55:11+00:00,L7,355.72,346.86,
2004-06-06 21:48:56+00:00,L7,348.94,343.56,435.86
2004-06-22 21:48:52+00:00,L7,,,
2004-06-29 21:55:03+00:00,L7,353.30,350.54,
2004-07-07 21:48:09+00:00,L5,357.37,360.33,412.75
2004-07-23 21:48:33+00:00,L5,349.39,339.83,352.75
2004-07-24 21:48:45+00:00,L7,356.80,352.48,435.62
2004-08-08 21:48:50+00:00,L5,364.72,365.51,458.31
2004-08-16 21:54:50+00:00,L7,,,
2004-08-25 21:48:37+00:00,L7,,,
2004-09-25 21:50:07+00:00,L5,374.79,361.74,369.79
2004-10-04 21:44:07+00:00,L5,355.52,337.62,351.07
2004-10-20 21:44:28+00:00,L5,369.67,364.34,370.14
2004-10-27 21:50:47+00:00,L5,374.93,365.50,372.03
2005-01-15 21:52:09+00:00,L5,354.32,345.27,354.54
2005-02-08 21:55:35+00:00,L7,,,318.57
2005-02-09 21:46:19+00:00,L5,324.06,315.66,326.09
2005-02-17 21:49:28+00:00,L7,,,
2005-02-24 21:55:41+00:00,L7,346.83,340.69,344.13
2005-02-25 21:46:35+00:00,L5,342.44,334.77,337.77
2005-03-04 21:52:52+00:00,L5,357.41,355.98,360.61
2005-03-05 21:49:32+00:00,L7,,359.84,362.60
2005-03-12 21:55:44+00:00,L7,333.35,326.42,332.12
2005-03-13 21:46:47+00:00,L5,323.03,316.32,327.77
2005-03-20 21:53:02+00:00,L5,341.89,339.41,339.81
2005-03-29 21:46:54+00:00,L5,345.99,340.15,351.61
2005-04-06 21:49:28+00:00,L7,355.60,356.82,368.52
2005-04-13 21:55:36+00:00,L7,,,319.98
2005-04-21 21:53:10+00:00,L5,371.79,371.35,443.42
2005-04-22 21:49:23+00:00,L7,,,441.27
2005-04-29 21:55:36+00:00,L7,350.86,355.43,450.54
2005-05-07 21:53:16+00:00,L5,333.44,325.61,342.52
2005-05-08 21:49:28+00:00,L7,344.07,341.56,354.92
2005-05-23 21:53:24+00:00,L5,355.02,362.67,428.09
2005-05-24 21:49:26+00:00,L7,349.88,,
2005-06-01 21:47:18+00:00,L5,353.26,367.26,458.16
2005-06-08 21:53:33+00:00,L5,352.37,359.39,473.88
2005-06-09 21:49:20+00:00,L7,350.51,357.62,450.53
2005-06-24 21:53:38+00:00,L5,,,
2005-06-25 21:49:15+00:00,L7,316.75,318.71,435.72
2005-07-19 21:47:39+00:00,L5,339.10,345.34,398.00
2005-07-26 21:53:54+00:00,L5,335.34,349.01,458.02
2005-08-03 21:55:25+00:00,L7,351.68,354.60,374.03
2005-08-19 21:55:20+00:00,L7,352.18,,
2005-08-28 21:49:05+00:00,L7,,,405.45
2005-09-29 21:48:55+00:00,L7,354.72,355.28,405.22
2005-10-06 21:55:01+00:00,L7,,347.81,435.57
2005-10-30 21:54:03+00:00,L5,362.54,364.50,373.64
2005-10-31 21:49:11+00:00,L7,,,405.33
2005-11-24 21:48:28+00:00,L5,358.10,359.33,369.18
2006-01-10 21:55:52+00:00,L7,,,
2006-02-04 21:49:52+00:00,L7,,,
2006-02-11 21:56:04+00:00,L7,355.88,355.34,359.90
2006-02-12 21:50:20+00:00,L5,354.75,347.58,354.74
2006-02-19 21:56:39+00:00,L5,333.73,329.89,326.40
2006-02-20 21:49:55+00:00,L7,348.39,342.17,358.90
2006-02-28 21:50:40+00:00,L5,346.84,343.95,349.58
2006-03-15 21:56:08+00:00,L7,,,269.32
2006-04-08 21:57:36+00:00,L5,360.59,362.76,401.49
2006-04-09 21:49:53+00:00,L7,348.93,366.27,493.32
2006-04-16 21:56:02+00:00,L7,351.85,355.34,390.69
2006-04-25 21:49:52+00:00,L7,,,
2006-05-11 21:49:55+00:00,L7,,,
2006-05-27 21:49:54+00:00,L7,,,
2006-06-27 21:58:48+00:00,L5,335.80,330.27,339.39
2006-07-06 21:52:45+00:00,L5,340.92,343.46,368.67
2006-07-13 21:59:02+00:00,L5,336.07,339.98,427.95
2006-07-21 21:55:45+00:00,L7,348.68,363.42,465.78
2006-08-15 21:49:31+00:00,L7,,352.95,435.47
2006-08-22 21:55:41+00:00,L7,371.28,364.47,435.69
2006-08-23 21:53:23+00:00,L5,369.47,358.64,443.16
2006-08-31 21:49:28+00:00,L7,379.03,371.08,
2006-09-15 21:59:51+00:00,L5,304.09,296.10,295.11
2006-09-23 21:55:30+00:00,L7,376.30,371.58,
2006-10-02 21:49:15+00:00,L7,378.24,360.90,377.60
2006-10-10 21:53:56+00:00,L5,354.47,356.65,367.32
2006-11-03 21:49:38+00:00,L7,350.56,346.71,390.49
2006-11-18 22:00:29+00:00,L5,349.09,347.09,427.91
2006-11-26 21:56:05+00:00,L7,347.28,346.30,
2006-12-05 21:49:58+00:00,L7,,356.48,371.21
2006-12-13 21:54:31+00:00,L5,380.38,370.55,384.55
2007-01-06 21:50:04+00:00,L7,361.17,356.52,
2007-01-30 21:54:48+00:00,L5,359.96,365.69,384.27
2007-03-02 21:56:31+00:00,L7,361.57,,
2007-04-19 21:56:31+00:00,L7,,,435.75
2007-05-21 21:56:21+00:00,L7,361.81,,
2007-06-15 21:50:07+00:00,L7,350.41,,
2007-07-01 21:50:05+00:00,L7,,353.81,368.47
2007-07-17 21:50:02+00:00,L7,,332.20,435.72
2007-08-02 21:49:58+00:00,L7,,,
2007-08-09 21:56:06+00:00,L7,372.42,375.26,
2007-09-26 21:55:47+00:00,L7,,,
2007-10-28 21:55:58+00:00,L7,342.04,338.22,349.31
2007-11-22 21:50:02+00:00,L7,,359.81,376.19
2007-12-31 21:56:23+00:00,L7,362.72,351.77,368.38
2008-01-25 21:50:11+00:00,L7,,,319.41
2008-02-01 21:56:21+00:00,L7,351.99,355.67,362.49
2008-03-04 21:56:12+00:00,L7,344.10,340.49,508.90
2008-04-21 21:56:08+00:00,L7,,,348.34
2008-05-16 21:49:50+00:00,L7,,364.16,451.11
2008-06-17 21:49:33+00:00,L7,283.22,,373.78
2008-07-03 21:49:23+00:00,L7,351.69,359.01,435.53
2008-08-27 21:55:06+00:00,L7,363.42,,
2008-09-05 21:48:50+00:00,L7,,,
2008-10-14 21:54:42+00:00,L7,359.43,353.04,362.16
2008-11-08 21:48:55+00:00,L7,361.51,360.18,376.76
2008-12-10 21:49:18+00:00,L7,349.56,346.83,365.12
2009-01-11 21:49:32+00:00,L7,,,
2009-02-03 21:55:49+00:00,L7,359.15,363.64,363.15
2009-02-11 21:51:49+00:00,L5,,302.70,304.50
2009-02-28 21:49:53+00:00,L7,316.81,312.81,331.60
2009-03-23 21:56:15+00:00,L7,,,
2009-04-01 21:50:07+00:00,L7,352.06,350.07,355.68
2009-04-08 21:56:20+00:00,L7,,,
2009-05-03 21:50:16+00:00,L7,,,
2009-05-10 21:56:27+00:00,L7,,,
2009-06-04 21:50:17+00:00,L7,,,
2009-06-20 21:50:16+00:00,L7,353.77,370.71,465.87
2009-07-06 21:50:12+00:00,L7,,,
2009-07-13 21:56:21+00:00,L7,,,309.48
2009-08-30 21:56:12+00:00,L7,357.30,357.22,376.79
2009-09-15 21:56:11+00:00,L7,352.43,356.46,377.32
2009-09-24 21:49:59+00:00,L7,,,358.04
2009-10-10 21:49:54+00:00,L7,346.58,347.41,369.33
2009-10-17 21:56:13+00:00,L7,353.80,367.81,377.27
2009-11-11 21:50:25+00:00,L7,359.74,,
2009-11-26 21:56:28+00:00,L5,359.44,360.71,377.90
2009-12-12 21:56:37+00:00,L5,371.92,357.46,354.97
2010-01-05 21:57:24+00:00,L7,355.97,355.84,
2010-01-13 21:56:49+00:00,L5,367.49,363.20,369.31
2010-01-14 21:51:21+00:00,L7,,,
2010-03-03 21:51:54+00:00,L7,,,
2010-03-26 21:58:13+00:00,L7,376.83,370.58,376.82
2010-04-04 21:52:03+00:00,L7,,,302.42
2010-04-20 21:52:03+00:00,L7,,,
2010-04-27 21:58:13+00:00,L7,,,386.34
2010-05-29 21:58:09+00:00,L7,366.32,366.87,377.18
2010-06-14 21:58:10+00:00,L7,366.85,372.82,481.05
2010-06-30 21:58:13+00:00,L7,350.78,350.04,465.79
2010-07-09 21:52:03+00:00,L7,,,
2010-08-10 21:52:03+00:00,L7,,,
2010-09-02 21:58:18+00:00,L7,354.59,356.34,
2010-09-18 21:58:19+00:00,L7,366.10,362.30,387.13
2010-10-04 21:58:17+00:00,L7,361.99,,
2010-10-13 21:52:13+00:00,L7,,,
2010-10-28 21:55:51+00:00,L5,349.78,341.84,353.78
2010-11-05 21:58:37+00:00,L7,363.43,347.98,362.87
2010-12-31 21:55:56+00:00,L5,361.11,360.34,370.85
2011-01-01 21:53:02+00:00,L7,362.46,358.02,372.47
2011-01-09 21:49:46+00:00,L5,,,
2011-01-16 21:55:58+00:00,L5,361.03,364.53,366.11
2011-01-25 21:49:47+00:00,L5,341.33,337.52,351.90
2011-02-17 21:56:00+00:00,L5,345.59,346.31,360.71
2011-02-18 21:53:18+00:00,L7,338.25,329.98,334.01
2011-02-25 21:59:32+00:00,L7,,,
2011-03-06 21:53:24+00:00,L7,,,
2011-03-13 21:59:35+00:00,L7,366.64,363.25,363.40
2011-03-29 21:59:38+00:00,L7,,,375.53
2011-04-07 21:53:28+00:00,L7,,337.15,349.23
2011-06-26 21:53:22+00:00,L7,,,
2011-08-04 21:59:28+00:00,L7,,,324.42
2011-08-20 21:59:26+00:00,L7,,,
2011-09-05 21:59:22+00:00,L7,353.11,350.77,441.49
2011-10-23 21:59:23+00:00,L7,,374.70,384.85
2011-10-24 21:47:48+00:00,L5,370.16,367.54,443.12
2011-11-01 21:53:12+00:00,L7,,,
2012-01-20 21:53:51+00:00,L7,,,365.75
2012-01-27 22:00:03+00:00,L7,354.36,352.80,344.91
2012-03-08 21:53:55+00:00,L7,,,361.86
2012-03-15 22:00:09+00:00,L7,349.65,347.68,361.89
2012-04-09 21:53:53+00:00,L7,,307.20,325.94
2012-05-02 22:00:31+00:00,L7,378.44,378.77,
2012-05-18 22:00:44+00:00,L7,360.55,368.25,435.67
2012-06-03 22:00:23+00:00,L7,,369.30,376.40
2012-06-12 21:54:14+00:00,L7,351.66,372.03,435.61
2012-08-06 22:01:04+00:00,L7,,,435.53
2012-08-22 22:01:14+00:00,L7,347.17,340.25,
2012-09-07 22:01:25+00:00,L7,357.30,341.75,541.64
2012-10-25 22:01:51+00:00,L7,362.15,355.89,
2012-11-03 21:55:41+00:00,L7,353.50,345.81,
2012-11-26 22:02:01+00:00,L7,364.24,359.60,376.67
2012-12-28 22:02:11+00:00,L7,346.56,336.75,345.82
2013-01-06 21:56:01+00:00,L7,,,
2013-01-22 21:56:02+00:00,L7,351.94,349.98,364.89
2013-02-07 21:56:04+00:00,L7,357.16,349.06,368.44
2013-02-23 21:56:00+00:00,L7,361.35,353.40,361.76
2013-03-11 21:55:59+00:00,L7,336.54,,
2013-04-12 21:55:52+00:00,L7,340.65,,
2013-04-28 21:55:45+00:00,L7,350.97,345.69,465.66
2013-05-29 22:08:05+00:00,L8,352.44,345.97,450.68
2013-06-22 22:01:38+00:00,L7,349.87,358.45,466.00
2013-06-23 22:01:46+00:00,L8,351.89,348.96,450.52
2013-06-30 22:08:00+00:00,L8,355.03,353.09,450.82
2013-07-01 21:55:22+00:00,L7,350.26,,
2013-07-08 22:01:27+00:00,L7,353.42,363.12,465.81
2013-07-16 22:08:00+00:00,L8,355.23,357.84,465.64
2013-07-17 21:55:13+00:00,L7,344.98,345.47,435.97
2013-07-24 22:01:20+00:00,L7,323.48,310.51,
2013-07-25 22:01:49+00:00,L8,332.67,324.28,335.73
2013-08-18 21:55:10+00:00,L7,353.87,358.09,
2013-08-25 22:01:25+00:00,L7,321.25,324.53,435.48
2013-09-02 22:08:04+00:00,L8,332.59,341.33,350.04
2013-09-03 21:55:22+00:00,L7,345.73,347.44,357.36
2013-10-04 22:07:55+00:00,L8,334.81,325.36,342.73
2013-10-20 22:07:50+00:00,L8,349.01,345.25,359.42
2013-10-28 22:02:06+00:00,L7,362.39,353.08,435.39
2013-10-29 22:01:34+00:00,L8,361.68,362.66,376.72
2013-11-05 22:07:46+00:00,L8,317.25,309.65,329.07
2013-11-13 22:02:12+00:00,L7,354.56,348.95,390.27
2013-11-14 22:01:33+00:00,L8,355.82,345.72,371.92
2013-11-21 22:07:37+00:00,L8,327.81,319.39,332.53
2013-11-22 21:56:04+00:00,L7,,,
2013-12-07 22:07:38+00:00,L8,329.50,315.75,332.97
2013-12-15 22:02:21+00:00,L7,355.53,345.58,355.90
2013-12-31 22:02:28+00:00,L7,,,
2014-01-01 22:01:14+00:00,L8,350.23,348.43,363.07
2014-01-08 22:07:19+00:00,L8,239.73,249.12,275.00
2014-01-09 21:56:17+00:00,L7,,,
2014-01-17 22:00:59+00:00,L8,355.04,352.60,370.27
2014-01-24 22:07:09+00:00,L8,361.03,358.70,377.05
2014-02-01 22:02:54+00:00,L7,271.95,,299.47
2014-02-02 22:00:53+00:00,L8,320.51,314.76,332.04
2014-02-09 22:06:57+00:00,L8,357.32,352.83,368.85
2014-02-25 22:06:44+00:00,L8,362.53,354.42,362.90
2014-02-26 21:56:34+00:00,L7,362.06,349.32,362.58
2014-03-05 22:02:49+00:00,L7,340.38,334.74,339.91
2014-03-06 22:00:25+00:00,L8,341.44,331.01,339.06
2014-03-22 22:00:13+00:00,L8,,,
2014-03-29 22:06:15+00:00,L8,361.25,361.22,405.27
2014-04-14 22:06:00+00:00,L8,339.50,341.39,331.90
2014-04-22 22:03:12+00:00,L7,,,
2014-04-23 21:59:43+00:00,L8,364.23,362.83,368.48
2014-04-30 22:05:46+00:00,L8,349.85,346.51,435.58
2014-05-01 21:57:04+00:00,L7,330.07,,
2014-05-09 21:59:27+00:00,L8,373.88,366.48,371.10
2014-05-16 22:05:33+00:00,L8,355.91,351.94,450.57
2014-05-17 21:57:11+00:00,L7,350.52,349.62,465.66
2014-06-17 22:05:44+00:00,L8,,,
2014-06-18 21:57:15+00:00,L7,,,
2014-07-12 21:59:43+00:00,L8,333.02,332.24,352.08
2014-07-20 21:57:24+00:00,L7,344.37,346.34,435.74
2014-07-27 22:03:38+00:00,L7,349.89,346.87,450.82
2014-07-28 21:59:47+00:00,L8,348.11,343.08,362.92
2014-08-05 21:57:30+00:00,L7,,,
2014-08-13 21:59:54+00:00,L8,,,336.09
2014-08-20 22:06:06+00:00,L8,356.17,366.65,420.53
2014-08-21 21:57:28+00:00,L7,370.69,368.72,435.50
2014-09-06 21:57:30+00:00,L7,356.02,363.71,420.37
2014-09-14 21:59:59+00:00,L8,332.31,338.79,351.71
2014-09-22 21:57:35+00:00,L7,,,
2014-09-30 22:00:00+00:00,L8,305.13,308.25,327.40
2014-10-24 21:57:57+00:00,L7,,,
2014-11-01 22:00:02+00:00,L8,378.32,374.13,435.40
2014-11-08 22:06:16+00:00,L8,350.37,357.18,366.63
2014-11-17 22:00:02+00:00,L8,370.50,372.83,420.37
2014-12-02 22:04:24+00:00,L7,358.95,360.62,376.24
2014-12-18 22:04:33+00:00,L7,345.69,343.77,353.33
2015-01-12 21:58:25+00:00,L7,,,
2015-02-05 21:59:46+00:00,L8,354.24,353.11,363.22
2015-02-28 22:05:48+00:00,L8,377.35,373.23,420.50
2015-03-01 21:58:43+00:00,L7,375.79,368.47,388.87
2015-03-09 21:59:30+00:00,L8,330.59,328.68,351.46
2015-03-16 22:05:37+00:00,L8,351.52,342.17,356.53
2015-03-17 21:58:50+00:00,L7,,,
2015-03-24 22:05:04+00:00,L7,323.80,308.32,333.53
2015-04-02 21:58:56+00:00,L7,,,
2015-04-10 21:59:13+00:00,L8,360.74,340.04,391.37
2015-04-18 21:59:04+00:00,L7,349.72,356.46,377.94
2015-04-25 22:05:18+00:00,L7,,,
2015-05-12 21:58:53+00:00,L8,,354.16,377.85
2015-05-19 22:05:04+00:00,L8,353.71,353.92,420.56
2015-05-20 21:59:18+00:00,L7,,,
2015-05-27 22:05:30+00:00,L7,,,466.02
2015-05-28 21:58:55+00:00,L8,360.92,372.66,481.02
2015-06-20 22:05:20+00:00,L8,353.34,346.83,371.28
2015-06-21 21:59:27+00:00,L7,,368.97,435.50
2015-07-22 22:05:37+00:00,L8,363.40,370.33,466.09
2015-07-31 21:59:28+00:00,L8,360.90,372.15,469.28
2015-08-08 21:59:40+00:00,L7,355.76,353.68,420.29
2015-08-15 22:05:52+00:00,L7,,341.92,390.66
2015-08-23 22:05:48+00:00,L8,360.45,367.17,405.54
2015-09-01 21:59:39+00:00,L8,335.07,339.18,352.52
2015-09-16 22:05:58+00:00,L7,356.16,368.00,376.80
2015-09-25 21:59:49+00:00,L7,360.81,358.71,405.25
2015-11-12 22:00:31+00:00,L7,,,
2015-12-05 22:07:02+00:00,L7,361.73,366.82,369.72
2015-12-13 22:06:09+00:00,L8,360.03,355.65,373.85
2015-12-21 22:07:18+00:00,L7,361.51,363.95,366.10
2015-12-29 22:06:09+00:00,L8,352.86,343.25,363.83
2016-01-15 22:01:29+00:00,L7,,,
2016-01-22 22:07:45+00:00,L7,,,310.71
2016-01-23 21:59:56+00:00,L8,348.10,344.63,362.47
2016-02-23 22:07:54+00:00,L7,356.70,340.95,358.41
2016-02-24 21:59:45+00:00,L8,357.70,343.21,362.26
2016-03-02 22:05:55+00:00,L8,352.52,341.32,366.77
2016-03-03 22:01:50+00:00,L7,,,
2016-05-06 22:02:14+00:00,L7,357.82,,
2016-05-13 22:08:26+00:00,L7,360.91,368.87,377.74
2016-05-14 21:59:24+00:00,L8,358.60,374.12,450.88
2016-05-21 22:05:38+00:00,L8,359.19,372.42,450.58
2016-05-29 22:08:31+00:00,L7,365.30,369.93,465.67
2016-06-07 22:02:23+00:00,L7,337.90,338.98,378.68
2016-06-23 22:02:25+00:00,L7,340.74,339.52,405.18
2016-06-30 22:08:35+00:00,L7,362.94,367.37,465.84
2016-07-01 21:59:42+00:00,L8,363.67,372.73,467.68
2016-07-08 22:05:56+00:00,L8,322.65,324.86,347.22
2016-07-09 22:02:24+00:00,L7,319.64,311.09,
2016-07-16 22:08:36+00:00,L7,,,450.90
2016-07-17 21:59:49+00:00,L8,355.34,355.74,371.59
2016-07-24 22:06:01+00:00,L8,353.49,357.63,450.49
2016-07-25 22:02:27+00:00,L7,,430.31,443.94
2016-08-01 22:08:38+00:00,L7,371.88,371.67,465.71
2016-08-17 22:08:39+00:00,L7,357.21,348.65,
2016-08-18 21:59:57+00:00,L8,351.53,342.43,362.62
2016-08-26 22:02:31+00:00,L7,,,390.57
2016-09-10 22:06:15+00:00,L8,370.90,350.52,391.21
2016-09-11 22:02:33+00:00,L7,359.20,361.07,390.70
2016-09-18 22:08:45+00:00,L7,362.27,,
2016-10-04 22:08:47+00:00,L7,332.04,322.54,
2016-10-12 22:06:21+00:00,L8,362.96,355.26,390.12
2016-10-21 22:00:12+00:00,L8,350.87,345.59,365.33
2016-10-28 22:06:23+00:00,L8,,,370.71
2016-11-05 22:08:39+00:00,L7,356.74,346.49,362.40
2016-11-21 22:08:33+00:00,L7,366.30,354.42,369.76
2016-11-22 22:00:11+00:00,L8,370.18,365.95,376.63
2016-11-30 22:02:21+00:00,L7,359.61,358.61,376.72
2016-12-16 22:02:16+00:00,L7,,,
2016-12-23 22:08:24+00:00,L7,352.65,355.20,372.96
2017-01-16 22:06:11+00:00,L8,344.31,343.72,363.13
2017-01-25 21:59:56+00:00,L8,359.70,370.05,377.70
2017-02-09 22:07:55+00:00,L7,348.65,351.45,367.56
2017-02-10 21:59:48+00:00,L8,351.81,345.99,365.30
2017-02-25 22:08:05+00:00,L7,355.89,357.35,368.45
2017-03-05 22:05:50+00:00,L8,362.48,374.75,374.86
2017-03-13 22:08:12+00:00,L7,,,
2017-03-30 21:59:26+00:00,L8,348.71,341.51,360.87
2017-04-06 22:05:33+00:00,L8,360.56,364.97,450.68
2017-04-07 22:02:08+00:00,L7,362.67,368.21,375.63
2017-04-14 22:08:22+00:00,L7,,,336.45
2017-04-15 21:59:18+00:00,L8,316.95,321.12,336.20
2017-04-23 22:02:15+00:00,L7,,,
2017-04-30 22:08:28+00:00,L7,340.20,333.12,450.53
2017-05-01 21:59:07+00:00,L8,350.99,345.48,450.60
2017-05-08 22:05:23+00:00,L8,375.09,378.64,435.73
2017-05-24 22:05:34+00:00,L8,363.41,372.96,465.96
2017-06-09 22:05:42+00:00,L8,354.58,365.90,435.72
2017-06-10 22:02:27+00:00,L7,,,
2017-06-17 22:08:39+00:00,L7,,,
2017-06-25 22:05:47+00:00,L8,347.34,346.20,362.62
2017-06-26 22:02:30+00:00,L7,334.72,,
2017-07-03 22:08:41+00:00,L7,,,
2017-07-11 22:05:50+00:00,L8,350.26,354.92,465.85
2017-07-12 22:02:30+00:00,L7,341.04,345.00,438.67
2017-07-28 22:02:29+00:00,L7,349.91,346.00,369.51
2017-08-21 21:59:55+00:00,L8,,357.91,372.75
2017-09-06 21:59:58+00:00,L8,353.95,364.76,376.81
2017-09-14 22:02:26+00:00,L7,,,
2017-09-22 22:00:01+00:00,L8,351.32,352.53,363.37
2017-09-29 22:06:15+00:00,L8,360.96,368.34,372.05
2017-11-08 22:08:39+00:00,L7,340.97,337.93,390.25
2017-12-02 22:06:10+00:00,L8,362.36,361.90,371.38
2017-12-03 22:02:19+00:00,L7,,,
2017-12-11 22:00:00+00:00,L8,360.39,357.58,366.24
2017-12-26 22:08:16+00:00,L7,367.57,361.08,364.65
2017-12-27 22:00:01+00:00,L8,376.24,368.52,370.94
2018-01-20 22:01:43+00:00,L7,,345.63,357.59
2018-02-21 22:01:18+00:00,L7,,,435.48
2018-03-09 22:01:07+00:00,L7,351.38,347.68,364.02
2018-03-17 21:59:24+00:00,L8,346.88,345.91,360.53
2018-04-01 22:06:59+00:00,L7,351.53,353.62,355.09
2018-04-10 22:00:40+00:00,L7,374.21,371.50,
2018-04-17 22:06:43+00:00,L7,360.38,350.38,391.20
2018-04-25 22:05:14+00:00,L8,368.77,375.34,465.78
2018-05-03 22:06:26+00:00,L7,335.00,338.28,350.15
2018-05-20 21:58:47+00:00,L8,354.31,367.35,450.83
2018-05-28 21:59:51+00:00,L7,,370.20,455.81
2018-06-05 21:58:37+00:00,L8,353.36,361.55,450.85
2018-06-12 22:04:53+00:00,L8,348.96,352.41,420.65
2018-06-13 21:59:35+00:00,L7,,,
2018-06-21 21:58:49+00:00,L8,347.65,341.89,358.84
2018-06-28 22:05:04+00:00,L8,351.80,355.04,468.91
2018-06-29 21:59:16+00:00,L7,343.22,355.47,
2018-07-15 21:58:58+00:00,L7,324.16,,
2018-07-22 22:05:01+00:00,L7,357.51,357.65,
2018-07-23 21:59:04+00:00,L8,363.98,366.37,450.79
