dates,nzd0193-0000,nzd0193-0001,nzd0193-0002,satname
1999-07-18 21:58:49+00:00,351.50,336.66,359.39,L7
1999-08-12 21:52:44+00:00,357.20,357.72,381.69,L7
1999-09-13 21:52:41+00:00,339.00,343.61,355.64,L7
1999-09-29 21:52:52+00:00,365.55,369.78,386.69,L7
1999-10-15 21:52:49+00:00,354.02,349.03,360.80,L7
1999-10-22 21:58:52+00:00,346.18,349.96,356.85,L7
1999-11-23 21:58:47+00:00,,,357.58,L7
1999-12-02 21:52:40+00:00,348.85,354.13,,L7
1999-12-09 21:58:57+00:00,345.13,349.26,357.43,L7
2000-01-19 21:52:37+00:00,354.18,346.69,370.45,L7
2000-02-04 21:52:37+00:00,363.60,369.60,378.33,L7
2000-02-11 21:58:45+00:00,379.19,381.56,392.05,L7
2000-02-20 21:52:29+00:00,360.53,363.91,373.33,L7
2000-03-14 21:58:35+00:00,354.62,348.49,364.39,L7
2000-03-30 21:58:33+00:00,354.45,358.81,399.43,L7
2000-05-01 21:58:18+00:00,352.42,350.42,412.08,L7
2000-05-26 21:51:48+00:00,366.99,368.63,,L7
2000-06-18 21:57:51+00:00,358.85,368.12,,L7
2000-07-29 21:51:02+00:00,355.66,357.10,,L7
2000-08-05 21:57:08+00:00,333.45,325.15,,L7
2000-08-14 21:50:56+00:00,346.40,338.48,434.09,L7
2000-09-15 21:50:25+00:00,337.00,344.20,,L7
2000-10-17 21:50:01+00:00,360.44,369.59,447.61,L7
2000-12-20 21:50:16+00:00,346.10,341.14,357.65,L7
2001-01-05 21:50:16+00:00,351.63,357.91,370.39,L7
2001-01-12 21:56:30+00:00,313.80,320.33,330.58,L7
2001-03-10 21:50:10+00:00,333.27,333.92,349.72,L7
2001-06-05 21:55:40+00:00,345.10,341.37,463.05,L7
2001-06-21 21:55:29+00:00,354.04,353.57,449.51,L7
2001-06-30 21:49:12+00:00,344.00,341.74,441.36,L7
2001-09-09 21:54:36+00:00,364.85,352.01,440.51,L7
2001-09-25 21:54:28+00:00,364.69,350.37,432.01,L7
2001-10-11 21:54:09+00:00,356.63,354.99,,L7
2001-11-05 21:48:14+00:00,350.90,356.11,,L7
2002-01-24 21:48:42+00:00,363.72,360.63,414.40,L7
2002-01-31 21:54:50+00:00,341.88,347.69,347.44,L7
2002-02-25 21:48:47+00:00,356.99,345.97,371.59,L7
2002-03-20 21:54:48+00:00,361.30,362.64,367.21,L7
2002-03-29 21:48:39+00:00,353.73,354.19,366.22,L7
2002-04-05 21:54:49+00:00,343.02,346.63,351.02,L7
2002-06-01 21:48:28+00:00,354.93,356.97,,L7
2002-08-20 21:47:58+00:00,357.90,343.64,356.03,L7
2002-08-27 21:54:00+00:00,366.36,364.62,382.51,L7
2002-10-07 21:47:33+00:00,355.16,351.66,,L7
2002-10-14 21:53:43+00:00,356.39,352.13,,L7
2002-10-23 21:47:39+00:00,358.77,352.58,372.70,L7
2003-01-02 21:54:22+00:00,351.93,347.88,353.68,L7
2003-01-18 21:54:30+00:00,360.32,352.63,364.17,L7
2003-03-23 21:54:40+00:00,341.13,334.15,345.53,L7
2003-04-01 21:48:34+00:00,349.31,341.63,349.42,L7
2003-04-24 21:54:46+00:00,346.77,344.43,,L7
2003-05-03 21:48:37+00:00,328.95,328.14,,L7
2003-05-10 21:54:46+00:00,348.89,346.87,,L7
2003-05-26 21:54:43+00:00,347.37,348.62,,L7
2003-07-21 21:42:33+00:00,368.32,357.44,370.62,L5
2003-08-06 21:42:51+00:00,340.05,341.27,350.65,L5
2003-08-15 21:36:48+00:00,326.06,321.04,334.17,L5
2003-09-07 21:43:24+00:00,348.51,336.15,,L5
2003-10-10 21:47:55+00:00,349.26,331.53,,L7
2003-10-17 21:54:15+00:00,,,367.81,L7
2003-10-25 21:44:04+00:00,353.18,329.07,340.82,L5
2003-11-18 21:54:39+00:00,359.45,,,L7
2003-11-19 21:38:14+00:00,357.58,331.82,351.21,L5
2004-01-05 21:54:57+00:00,357.51,339.02,359.56,L7
2004-01-21 21:55:02+00:00,347.67,332.58,346.69,L7
2004-02-14 21:44:57+00:00,358.37,352.80,357.44,L5
2004-02-22 21:55:07+00:00,366.73,361.13,373.96,L7
2004-03-09 21:55:15+00:00,342.77,324.12,,L7
2004-03-17 21:45:08+00:00,358.00,342.82,351.52,L5
2004-03-18 21:49:07+00:00,352.17,336.75,356.38,L7
2004-03-25 21:55:18+00:00,360.30,356.15,356.97,L7
2004-04-18 21:45:49+00:00,352.65,330.65,338.73,L5
2004-05-12 21:55:13+00:00,,338.73,,L7
2004-05-20 21:46:44+00:00,332.01,323.63,338.41,L5
2004-05-28 21:55:11+00:00,351.60,341.36,,L7
2004-06-06 21:48:56+00:00,359.06,357.06,,L7
2004-06-29 21:55:03+00:00,342.30,335.87,,L7
2004-07-07 21:48:09+00:00,363.50,368.50,,L5
2004-07-23 21:48:33+00:00,354.26,346.33,357.95,L5
2004-07-24 21:48:45+00:00,359.05,355.48,,L7
2004-08-08 21:48:50+00:00,362.22,362.18,,L5
2004-09-25 21:50:07+00:00,365.54,349.41,359.92,L5
2004-10-04 21:44:07+00:00,360.89,344.79,356.80,L5
2004-10-20 21:44:28+00:00,372.42,368.01,373.07,L5
2004-10-27 21:50:47+00:00,373.93,364.17,370.96,L5
2005-01-15 21:52:09+00:00,363.07,356.94,363.87,L5
2005-02-08 21:55:35+00:00,,,318.44,L7
2005-02-09 21:46:19+00:00,330.19,323.83,332.62,L5
2005-02-24 21:55:41+00:00,350.83,346.02,348.40,L7
2005-02-25 21:46:35+00:00,349.44,344.10,345.24,L5
2005-03-04 21:52:52+00:00,355.41,353.31,358.48,L5
2005-03-05 21:49:32+00:00,,352.51,356.73,L7
2005-03-12 21:55:44+00:00,343.48,339.92,342.92,L7
2005-03-13 21:46:47+00:00,334.40,331.49,339.90,L5
2005-03-20 21:53:02+00:00,336.76,332.58,334.34,L5
2005-03-29 21:46:54+00:00,355.62,352.98,361.88,L5
2005-04-06 21:49:28+00:00,348.73,347.65,361.19,L7
2005-04-13 21:55:36+00:00,,,328.38,L7
2005-04-21 21:53:10+00:00,365.92,363.52,,L5
2005-04-29 21:55:36+00:00,357.99,364.93,,L7
2005-05-07 21:53:16+00:00,331.19,322.61,340.12,L5
2005-05-08 21:49:28+00:00,345.44,343.39,356.39,L7
2005-05-23 21:53:24+00:00,353.39,360.50,426.36,L5
2005-05-24 21:49:26+00:00,352.50,,,L7
2005-06-01 21:47:18+00:00,345.13,356.43,449.49,L5
2005-06-08 21:53:33+00:00,357.00,365.56,478.81,L5
2005-06-09 21:49:20+00:00,356.76,365.95,457.20,L7
2005-06-25 21:49:15+00:00,326.88,332.21,446.52,L7
2005-07-19 21:47:39+00:00,329.85,333.01,,L5
2005-07-26 21:53:54+00:00,342.21,358.18,465.35,L5
2005-08-03 21:55:25+00:00,346.81,348.10,368.83,L7
2005-08-19 21:55:20+00:00,348.81,,,L7
2005-08-28 21:49:05+00:00,,,399.72,L7
2005-09-29 21:48:55+00:00,348.10,346.45,398.15,L7
2005-10-06 21:55:01+00:00,,359.14,,L7
2005-10-30 21:54:03+00:00,357.42,357.67,368.17,L5
2005-10-31 21:49:11+00:00,,,401.86,L7
2005-11-24 21:48:28+00:00,357.10,358.00,368.11,L5
2006-02-11 21:56:04+00:00,354.38,353.34,358.30,L7
2006-02-12 21:50:20+00:00,356.62,350.08,356.74,L5
2006-02-19 21:56:39+00:00,339.98,338.22,333.07,L5
2006-02-20 21:49:55+00:00,351.89,346.84,362.63,L7
2006-02-28 21:50:40+00:00,352.21,351.12,355.31,L5
2006-04-08 21:57:36+00:00,354.59,354.76,395.09,L5
2006-04-09 21:49:53+00:00,342.93,358.27,,L7
2006-04-16 21:56:02+00:00,359.10,365.01,398.42,L7
2006-06-27 21:58:48+00:00,340.55,336.60,,L5
2006-07-06 21:52:45+00:00,333.55,333.63,360.80,L5
2006-07-13 21:59:02+00:00,344.19,350.81,436.62,L5
2006-07-21 21:55:45+00:00,339.31,350.92,455.78,L7
2006-08-15 21:49:31+00:00,,357.62,439.20,L7
2006-08-22 21:55:41+00:00,367.15,358.97,431.29,L7
2006-08-23 21:53:23+00:00,368.97,357.97,442.63,L5
2006-08-31 21:49:28+00:00,380.78,373.41,,L7
2006-09-23 21:55:30+00:00,379.80,376.25,,L7
2006-10-02 21:49:15+00:00,372.12,352.73,371.07,L7
2006-10-10 21:53:56+00:00,366.72,372.98,380.39,L5
2006-11-03 21:49:38+00:00,342.31,335.71,381.69,L7
2006-11-18 22:00:29+00:00,344.59,341.09,,L5
2006-11-26 21:56:05+00:00,355.78,357.63,,L7
2006-12-05 21:49:58+00:00,,361.81,375.48,L7
2006-12-13 21:54:31+00:00,378.75,368.38,382.82,L5
2007-01-06 21:50:04+00:00,371.80,370.69,,L7
2007-01-30 21:54:48+00:00,354.83,358.86,378.80,L5
2007-03-02 21:56:31+00:00,359.82,,,L7
2007-05-21 21:56:21+00:00,369.06,,,L7
2007-06-15 21:50:07+00:00,351.04,,,L7
2007-07-01 21:50:05+00:00,,357.14,371.14,L7
2007-07-17 21:50:02+00:00,,343.03,,L7
2007-08-09 21:56:06+00:00,362.80,362.43,,L7
2007-10-28 21:55:58+00:00,352.67,352.39,360.64,L7
2007-11-22 21:50:02+00:00,,348.98,367.52,L7
2007-12-31 21:56:23+00:00,363.97,353.44,369.71,L7
2008-01-25 21:50:11+00:00,,,331.68,L7
2008-02-01 21:56:21+00:00,348.37,350.84,358.62,L7
2008-03-04 21:56:12+00:00,338.48,332.99,,L7
2008-04-21 21:56:08+00:00,,,352.21,L7
2008-05-16 21:49:50+00:00,,353.83,,L7
2008-06-17 21:49:33+00:00,,,370.18,L7
2008-07-03 21:49:23+00:00,352.31,359.84,,L7
2008-08-27 21:55:06+00:00,353.55,,,L7
2008-10-14 21:54:42+00:00,357.93,351.04,360.56,L7
2008-11-08 21:48:55+00:00,356.38,353.35,371.29,L7
2008-12-10 21:49:18+00:00,342.06,336.83,357.12,L7
2009-02-03 21:55:49+00:00,359.65,364.31,363.68,L7
2009-02-11 21:51:49+00:00,,316.87,315.83,L5
2009-02-28 21:49:53+00:00,326.94,326.31,342.40,L7
2009-04-01 21:50:07+00:00,357.19,356.90,361.15,L7
2009-06-20 21:50:16+00:00,343.89,357.54,,L7
2009-08-30 21:56:12+00:00,350.68,348.39,369.72,L7
2009-09-15 21:56:11+00:00,342.56,343.29,366.79,L7
2009-09-24 21:49:59+00:00,,,365.11,L7
2009-10-10 21:49:54+00:00,352.33,355.08,375.46,L7
2009-10-17 21:56:13+00:00,350.05,362.81,373.27,L7
2009-11-11 21:50:25+00:00,353.87,,,L7
2009-11-26 21:56:28+00:00,356.94,357.38,375.23,L5
