,dates,per0001-0000,per0001-0001,per0001-0002,per0001-0003,per0001-0004,per0001-0005,per0001-0006,per0001-0007,per0001-0008,per0001-0009,per0001-0010,per0001-0011,per0001-0012,per0001-0013,per0001-0014,per0001-0015,per0001-0016,per0001-0017,per0001-0018,per0001-0019,per0001-0020,per0001-0021,per0001-0022,per0001-0023,per0001-0024,per0001-0025,per0001-0026,per0001-0027,per0001-0028,per0001-0029,per0001-0030,per0001-0031,per0001-0032,per0001-0033,per0001-0034,per0001-0035,per0001-0036,per0001-0037,per0001-0038,per0001-0039,per0001-0040,per0001-0041,per0001-0042,per0001-0043,per0001-0044,per0001-0045,per0001-0046,per0001-0047,per0001-0048,per0001-0049,per0001-0050,per0001-0051,per0001-0052,per0001-0053,per0001-0054,per0001-0055,per0001-0056,per0001-0057
0,1986-03-14 14:59:22+00:00,206.48230887942336,197.66014252499562,192.60125329555984,187.67315837618492,186.5858558958628,180.92141193309013,178.52681931099693,179.15274886799924,171.86595436772626,167.22456963425677,165.440964559451,159.27121613845327,148.12504040233551,140.50961973695837,139.8553324291403,127.84840772323746,123.69776678261283,116.22554788731003,109.64426415698375,103.41506898147404,93.41333998984135,92.44654752947511,88.41422181428496,79.58050912285717,78.17393002402854,67.97410055666708,66.97870929029801,58.23937966320733,50.86283773730343,48.60257926085062,38.79848547778711,37.08104753303948,33.43517843615635,35.24834642965693,39.92731993776485,40.57310999202447,37.86681793998241,35.859103720274035,35.99613232692823,39.42660229011895,37.73377540847872,38.11567427704517,31.93055163686752,32.82631649838099,42.47773168053413,52.041341814641214,70.87785284784371,80.2353243602756,89.84330098033692,108.4776453917212,125.10503686787794,132.69194534492726,147.78201529801015,,191.2163914726045,205.50341238995492,221.40796336121656,229.0742033072757
1,1986-09-06 14:54:05+00:00,211.27462107229871,203.6944152421768,203.11432234792943,197.38622640606297,191.66833349677822,189.18645329146872,186.40098133846104,184.60688369366653,176.79027924713841,171.8232161361663,166.60704555520422,154.58734497534635,149.13337165325945,139.91163882323073,129.593295140388,126.85137163054432,118.82450601448299,112.20205360984491,101.6402217776544,95.75538232637837,91.65554741715354,90.35146215589452,86.17288754190392,82.68048401535299,75.68123040916386,71.33757509745737,64.39959021898132,63.980335409389994,58.02445382392179,53.274546904093036,47.16258589477266,41.49128408532668,44.15028027505832,53.6953839263135,58.796513192677736,63.62385520375629,64.23031659615421,65.33811302572545,64.07312683184155,62.93592233433009,62.34289274139843,60.66238790339952,48.936939631839735,52.8221800692137,57.782135100861254,73.61939659310212,80.19545291148594,97.51213271295376,115.48629654870527,128.04396339336637,136.37273196350486,162.51959707573556,182.79420624076397,203.5786363043863,215.48057024366827,228.01802924956166,242.35141519315684,255.68156487071656
2,1990-01-20 14:55:37+00:00,185.67700931707134,183.35971574817526,177.65254453040495,162.96735984201035,151.3693679178205,123.68309449192391,145.05733203024084,148.39676183705194,154.5998548678375,153.8135448058356,150.63252845943765,142.49851853994454,140.5697325149379,132.44531417264287,128.6380216933121,124.79929352916386,,,119.66711603503413,119.8820660831585,119.07893111288811,119.91138603509422,117.9515065727598,111.34669873896073,106.39641245931803,87.0773196100311,85.79867171410089,94.77197442695831,81.97219874592312,84.13605186648826,87.53714039358535,,,95.31480536153389,100.58284553975062,89.0401608391829,94.83575387306848,88.01870608018035,91.58476843443124,86.54890367359691,91.10535425832137,80.48495743601397,85.62950475991221,91.03606993156879,97.22115090775844,96.3693094587132,103.66507888305313,133.32462511048448,155.01283530628137,170.4084513891754,182.88780358610526,193.65626197331386,205.46393413111457,214.86927334190574,212.94610929103692,225.32534658530278,236.0889034282839,245.8497161718101
3,1990-02-21 14:54:35+00:00,200.23271776364948,,,,166.22671235083203,158.20316677254237,,,,142.5472575870829,154.58929825954326,144.58281737544877,138.08771860488912,136.7389862878547,135.77072621788923,130.6373285205834,131.7235807235639,128.77400650185032,128.11417038523263,,,,,,,,,,,,,,,,,,,,,,,,,86.96163258344427,96.20437811171595,98.76084078845858,125.51067575365232,139.88236020500625,157.81638278223735,,,,,,,239.71531401606654,260.0715980932981,271.02649416506677
4,1990-04-26 14:53:28+00:00,194.9355028206325,192.08600560686827,185.3592936429178,185.12556942390356,175.71819896830033,176.2399250544523,172.82849781075475,175.75262061904408,168.81947201437856,165.0128359009883,160.43426475898536,157.73323506604095,151.0975175260182,147.78295273331972,148.45573952937025,142.53782268483826,140.42770039380252,133.54772723945555,128.50335336891987,119.33092535583643,119.8437195274075,121.22493045085855,116.67519117782513,117.83664056621818,113.9670628371218,112.24881365490292,103.21404982147317,103.58838496587893,98.97119880433924,85.02974421849592,82.07892239277808,78.980772676808,78.95118504858937,86.50563830521864,96.89856030511164,100.7422989225226,101.23388108563302,102.14101876421564,102.12700986851206,97.02430075240403,87.72293868725863,87.15528254382508,85.2364410744348,93.42421658867993,115.05857835404167,122.47861083033875,139.75772033813485,153.2966977169798,171.50507110388526,173.299339244821,189.474124033366,205.22908394595424,217.53301820211735,228.26152451354966,255.96922953324054,261.1522150672579,276.5143208127425,290.4032701542078
5,1991-03-28 14:54:49+00:00,201.58630543191418,195.09278915479706,188.94703239244464,185.63801134623827,180.79659778300902,181.46407694605762,180.2628822136401,176.16636441372148,175.01744274455183,172.69675896806484,160.10829245771248,156.26744197702038,150.0814453297421,147.91724753949217,144.9763326807794,145.5900428416429,138.70890311496044,135.94775399009018,129.8591297851468,128.43017953572866,125.44192569581762,123.73555991656707,119.04398631849433,117.6953876257229,114.3160692954111,113.4347486167417,109.28143910033349,104.5136046142709,104.19301372207025,99.20526248617445,93.50046223059938,85.0979028028415,86.79834961108479,95.81364667487343,98.1923562391342,104.12249614173405,112.83449538365221,108.54753338602485,109.87822134255303,109.36311692851078,108.22446935808507,102.24263304995911,103.97837686478927,108.04370260476068,119.9709821996102,139.70584174805737,157.4138328750704,170.2322803311485,190.7449427218236,202.22964414976468,223.49392517526093,232.51568491200004,249.39910675463625,268.3749359001631,280.99122195548966,300.65763722028976,310.7051865753435,326.2479779751236
6,1991-04-13 14:55:11+00:00,200.34991719842623,196.24723876483924,186.42880899076002,184.71563731944244,177.66655399696668,179.1191369372377,177.49034681659572,161.49007048491873,156.79112906695235,156.3264769738254,150.26322482200922,148.16596677566338,147.6642562119194,138.46448137900913,137.75687472601612,115.10680485278607,112.29504417647112,107.14333259339432,113.10309073746024,105.52047301870647,107.22692175334048,105.59913673284498,110.49660715942899,109.76013336756324,104.78054237921489,97.62182139562326,97.54004678653698,90.4703728540643,88.93914043472539,82.62734029790028,84.60906106756877,78.08538401185217,86.02338136254271,93.53304971134389,96.38893874866324,103.26501030932761,105.43817501984458,102.2851578713171,103.33824413253498,100.07986035041803,101.14341741213434,96.73204402154572,102.6348587219079,106.1368785656864,118.6722826870238,130.9288480286379,145.99073883165107,162.94799426291505,180.03817706506877,193.9814552854815,215.6733914212209,227.59354097859529,251.08573426940825,268.6020907582556,280.4828415549714,294.45175573215033,306.00715091770064,317.84399032757335
7,1991-04-29 14:55:26+00:00,202.5680276458905,194.61895648148976,193.48594912987076,190.00936684752122,185.25938270177227,181.54533088149842,180.1784109108175,178.1329563713399,166.48873077070365,165.35882012294823,158.00993102666342,155.0270860185869,150.45904054339655,148.3916365044215,142.69164476500544,138.7894296574475,137.5178631299578,132.06103300413983,124.35981973679027,119.3238992678622,119.3365669576279,117.94618110517567,114.38255542116639,116.92570897796631,112.48263278564039,110.06303559325826,106.15867846900429,102.23773464858633,93.80941143372175,90.78192130301292,84.830819666813,82.47572425371357,84.75249243988287,91.57717410183804,99.24678807557916,100.96592338756449,106.62024426618379,106.86904144938876,106.51386784819822,101.73046913286043,100.87895813193623,98.82032445271176,102.33763687904016,113.9871541988132,123.454821726765,140.24951978105543,153.42018109883367,175.5793194889509,188.91518337449895,199.20005635432122,215.11200706544477,233.46145709328175,251.9040368293338,267.94051777889416,285.77980421945676,294.8228087408858,311.26731097568177,315.09254768901724
8,1991-05-31 14:55:58+00:00,192.90249972682943,183.20695827455833,177.96088868924016,176.9554867918954,178.28613970686789,172.24577472037504,173.2999420124355,163.96709499322125,165.56695942613686,154.43835354047664,146.90793209699797,141.52218694111855,138.0651155606034,135.25737242972957,135.4232877655473,129.90621038199419,132.10430687153453,117.76254062367386,113.41858693606159,106.47769394132112,101.20314617922726,98.5770204376594,100.10721391794544,97.79081879289623,97.89384578293507,89.67899572781332,91.65125420142128,89.40852693994378,88.45721872273447,84.37282846839634,75.125155209751,71.68191584670575,75.48465413376336,80.07704934345352,83.3193381668516,85.1536628448004,91.62796642957503,87.21985655283119,93.75875546900451,92.09073139846868,86.07778051102443,84.31933794987296,83.00218000820112,90.37912568795556,111.37926118223544,120.29078744902328,142.17150409483475,151.88309676397125,177.68669350276951,192.8848846611943,203.03454905222003,219.3924844950845,245.42592593945767,256.9022932354678,273.42322970958725,292.2650587976326,300.06065094523217,313.1948233511999
9,1991-08-19 14:56:51+00:00,179.12688907620216,181.01581382325207,182.05719357786404,170.86695021288045,170.2685150925848,163.12164093663438,154.67814589894647,151.8752561340454,150.75210817283613,146.13256384283312,139.00330561328332,135.44927908966005,130.6766472687834,130.52201556322677,119.41964938034857,123.9633572770471,112.50628769394672,106.62359558560553,106.4921165933943,104.46554347723016,98.84945631451444,101.34405784261097,101.98762302165326,96.71914577000416,89.33131408291868,90.81820309489545,85.86060304831348,80.14019332724705,78.37736889613376,74.57333552272308,66.2667553834405,65.11497904012005,67.75063500799361,73.44039946414522,72.88575551616766,84.28872518090029,84.99153652329039,84.77794769652198,81.88437850611612,89.60372794002681,87.67246521542549,85.14371868961854,82.22849431614695,91.52867637649268,102.25386510845188,123.26591877290228,136.2621205322859,149.37810084934114,163.317748100217,183.92168347193922,203.64250965472172,237.43808669870427,255.41023623867017,263.03575062167573,264.6522125349783,287.15560943069386,294.5611822921992,302.196831996368
