dates,satname,nzd0446-0000,nzd0446-0001,nzd0446-0002,nzd0446-0003,nzd0446-0004,nzd0446-0005,nzd0446-0006,nzd0446-0007,nzd0446-0008,nzd0446-0009,nzd0446-0010,nzd0446-0011,nzd0446-0012,nzd0446-0013,nzd0446-0014,nzd0446-0015,nzd0446-0016,nzd0446-0017,nzd0446-0018,nzd0446-0019,nzd0446-0020,nzd0446-0021,nzd0446-0022,nzd0446-0023,nzd0446-0024,nzd0446-0025,nzd0446-0026,nzd0446-0027,nzd0446-0028,nzd0446-0029,nzd0446-0030,nzd0446-0031,nzd0446-0032,nzd0446-0033,nzd0446-0034,nzd0446-0035,nzd0446-0036,nzd0446-0037,nzd0446-0038,nzd0446-0039,nzd0446-0040,nzd0446-0041,nzd0446-0042,nzd0446-0043,nzd0446-0044,nzd0446-0045,nzd0446-0046,nzd0446-0047,nzd0446-0048,nzd0446-0049,nzd0446-0050,nzd0446-0051,nzd0446-0052,nzd0446-0053,nzd0446-0054,nzd0446-0055,nzd0446-0056,nzd0446-0057,nzd0446-0058,nzd0446-0059,nzd0446-0060,nzd0446-0061,nzd0446-0062,nzd0446-0063,nzd0446-0064,nzd0446-0065,nzd0446-0066,nzd0446-0067,nzd0446-0068,nzd0446-0069,nzd0446-0070,nzd0446-0071,nzd0446-0072,nzd0446-0073,nzd0446-0074,nzd0446-0075,nzd0446-0076,nzd0446-0077,nzd0446-0078,nzd0446-0079,nzd0446-0080,nzd0446-0081,nzd0446-0082,nzd0446-0083,nzd0446-0084,nzd0446-0085,nzd0446-0086,nzd0446-0087,nzd0446-0088,nzd0446-0089,nzd0446-0090,nzd0446-0091,nzd0446-0092,nzd0446-0093,nzd0446-0094,nzd0446-0095,nzd0446-0096,nzd0446-0097,nzd0446-0098,nzd0446-0099,nzd0446-0100,nzd0446-0101,nzd0446-0102,nzd0446-0103,nzd0446-0104,nzd0446-0105,nzd0446-0106,nzd0446-0107,nzd0446-0108,nzd0446-0109,nzd0446-0110,nzd0446-0111,nzd0446-0112,nzd0446-0113,nzd0446-0114,nzd0446-0115,nzd0446-0116,nzd0446-0117,nzd0446-0118,nzd0446-0119,nzd0446-0120,nzd0446-0121,nzd0446-0122,nzd0446-0123,nzd0446-0124,nzd0446-0125,nzd0446-0126,nzd0446-0127,nzd0446-0128,nzd0446-0129,nzd0446-0130,nzd0446-0131,nzd0446-0132,nzd0446-0133,nzd0446-0134,nzd0446-0135,nzd0446-0136,nzd0446-0137,nzd0446-0138,nzd0446-0139,nzd0446-0140,nzd0446-0141,nzd0446-0142,nzd0446-0143,nzd0446-0144,nzd0446-0145,nzd0446-0146,nzd0446-0147,nzd0446-0148,nzd0446-0149,nzd0446-0150,nzd0446-0151,nzd0446-0152,nzd0446-0153,nzd0446-0154,nzd0446-0155,nzd0446-0156,nzd0446-0157,nzd0446-0158,nzd0446-0159,nzd0446-0160,nzd0446-0161,nzd0446-0162,nzd0446-0163,nzd0446-0164
2007-02-04 22:15:21+00:00,L5,,155.25,,253.06,258.22,246.86,240.95,250.85,269.26,288.35,304.27,316.40,318.47,318.61,327.75,336.40,345.97,343.79,348.30,353.80,363.86,366.52,380.39,384.20,394.65,390.13,390.94,389.73,385.82,384.10,387.19,389.66,387.91,388.03,385.99,379.09,380.68,380.65,377.33,382.76,377.72,375.63,384.46,383.00,383.26,379.86,376.75,377.11,371.81,377.89,377.07,374.72,358.53,360.40,362.53,360.65,367.98,369.94,366.94,371.53,366.55,370.38,371.27,372.66,371.03,370.74,377.45,380.18,380.14,373.22,374.38,372.85,376.79,383.76,384.55,385.52,378.74,381.45,383.31,386.23,384.72,381.57,386.03,388.42,388.48,378.79,381.27,380.64,380.76,384.55,376.54,379.68,383.39,383.32,382.97,389.34,391.88,389.90,391.10,392.30,388.98,385.05,390.38,384.36,391.85,395.73,399.92,397.94,407.37,405.75,401.43,405.88,399.72,398.75,394.01,394.97,381.92,378.05,371.47,373.40,372.91,368.14,369.42,374.40,379.38,380.67,385.28,381.80,384.26,385.07,388.52,380.95,379.55,375.99,377.34,374.46,370.07,368.52,370.20,375.54,373.81,379.25,375.03,382.71,381.26,382.42,376.85,370.98,375.06,376.46,381.99,380.79,382.86,385.51,388.04,388.21,390.79,389.39,391.68,389.72,389.08,392.57,392.65,393.18,396.05
2007-02-11 22:21:08+00:00,L5,,147.90,193.84,,271.63,247.89,245.35,256.86,267.85,284.58,309.04,315.94,318.51,316.42,317.55,329.28,337.63,345.44,355.40,360.16,366.40,373.56,380.15,386.58,395.22,395.17,391.07,388.18,389.09,385.13,388.28,381.68,380.89,378.05,378.88,380.99,383.79,385.10,381.00,383.22,384.46,385.19,379.29,381.19,378.53,379.66,383.36,385.53,376.93,370.82,370.51,370.31,371.65,374.46,370.29,371.13,373.20,372.05,376.40,373.76,378.12,378.84,372.10,376.20,375.12,380.35,374.04,376.10,374.26,376.78,377.31,380.16,381.65,386.49,395.16,392.97,392.61,389.00,389.22,383.23,388.69,391.50,384.78,383.47,376.44,379.19,380.82,378.25,380.02,381.88,384.53,382.66,382.90,385.51,380.26,388.65,389.47,392.52,384.47,389.22,383.18,388.10,391.35,387.44,394.63,400.50,406.95,404.47,409.53,405.75,400.08,402.59,398.49,392.57,383.34,380.76,380.71,379.55,378.74,375.18,375.01,371.99,375.98,377.11,380.92,380.40,387.92,382.52,387.20,383.01,381.07,381.75,380.99,380.24,376.44,380.08,377.11,379.04,378.13,375.69,378.18,380.73,383.94,385.09,380.18,383.48,381.95,381.33,382.50,386.38,385.57,391.43,390.00,390.88,392.94,389.74,394.44,393.73,396.49,390.01,388.92,391.17,392.00,393.89,400.15
2007-02-20 22:15:21+00:00,L5,,,,,,,250.70,255.61,272.25,290.52,309.25,311.51,311.80,315.84,320.79,331.66,344.85,343.77,346.93,354.92,362.22,370.86,376.85,387.50,394.50,393.47,392.35,392.19,388.85,376.15,372.20,371.71,372.98,374.69,379.58,380.18,378.96,384.60,385.20,379.56,376.71,377.42,370.62,370.82,369.04,373.77,365.11,361.32,360.03,360.70,363.28,,,,,,,,,,,,,,,,,,,,,,384.06,382.91,383.67,377.82,373.58,373.18,374.70,371.65,368.83,367.51,372.70,373.85,371.64,366.27,362.56,371.16,387.97,385.18,386.09,387.60,384.50,384.76,385.13,382.70,379.10,381.78,380.90,382.60,381.46,379.87,386.42,397.06,402.68,401.90,400.27,406.94,406.40,399.51,395.62,387.93,390.79,389.24,383.22,385.88,376.02,371.81,378.93,380.00,378.23,376.37,375.88,374.53,379.07,380.32,371.88,376.56,376.14,375.99,382.16,378.19,376.81,376.25,374.40,376.47,372.26,374.36,369.84,370.76,371.68,366.22,369.43,371.30,373.06,381.52,383.06,383.85,387.10,386.84,386.47,383.62,385.44,383.60,386.79,382.13,374.24,375.03,374.88,374.61,387.76,379.79,381.26,393.13,393.13
2007-02-27 22:21:07+00:00,L5,79.22,121.38,164.12,,238.59,242.54,234.41,237.88,254.43,272.98,292.68,301.29,306.13,306.50,311.61,322.01,334.65,328.81,331.62,336.60,341.18,353.93,364.59,369.00,374.56,376.29,374.69,375.69,373.42,372.43,371.05,367.33,369.54,369.49,371.05,358.68,357.25,356.21,357.63,353.56,358.84,360.99,360.39,362.20,365.83,362.24,361.85,363.73,361.49,356.61,357.53,367.50,356.29,347.11,347.27,347.89,351.49,355.70,352.86,353.46,353.78,361.83,361.62,361.18,356.68,360.89,362.38,365.98,367.13,364.83,355.80,358.21,359.68,365.79,369.01,365.10,365.00,359.61,359.98,364.16,368.67,367.57,366.23,373.98,369.91,363.54,353.23,349.57,352.26,354.53,361.37,361.37,362.31,360.03,370.84,371.14,374.60,375.82,374.96,378.46,380.84,373.55,369.75,373.10,375.58,366.83,370.18,370.79,387.91,389.15,390.20,385.35,379.41,372.55,371.77,372.14,375.86,368.37,361.42,352.81,354.92,355.16,351.94,346.97,351.97,366.39,364.05,367.72,371.68,369.12,371.90,380.27,361.03,359.32,357.73,353.90,,347.64,348.26,355.65,358.15,361.65,363.54,370.00,368.73,376.15,378.22,364.32,360.81,362.21,363.71,368.62,362.43,363.38,363.30,353.17,,340.65,,,,385.35,373.56,375.40,377.03
2007-03-23 22:16:42+00:00,L7,,,,244.48,253.77,266.28,287.98,286.79,274.50,278.49,300.94,316.29,315.97,316.42,320.90,330.57,335.25,338.86,353.38,,,,374.55,378.76,384.70,383.66,381.37,380.88,381.79,378.53,375.63,375.05,372.88,374.07,374.53,374.48,,,,,,369.10,368.26,366.45,366.50,365.04,367.95,367.32,365.18,366.97,369.09,370.61,370.44,374.15,,,,,,370.43,369.71,368.12,369.39,369.84,371.75,369.29,373.10,372.19,370.29,370.74,374.54,,,,,,378.44,370.41,373.73,373.17,368.80,370.98,375.40,374.76,372.81,372.49,375.50,367.11,223.58,239.32,,,370.58,375.47,377.49,377.33,378.22,380.50,385.14,387.93,385.07,390.41,393.45,398.26,,,,,408.59,398.04,399.98,401.80,397.02,394.62,388.32,387.06,386.24,381.58,378.17,375.47,,,,,373.48,374.65,377.25,374.80,375.20,379.22,373.95,376.38,373.86,376.37,378.08,,,,,363.63,365.65,366.34,369.60,374.45,378.66,379.88,379.78,378.54,377.89,377.40,377.01,216.59,,,379.61,376.97,374.07,375.82,374.90,375.83,379.24,382.08,385.49,383.96,389.33
2007-04-08 22:16:41+00:00,L7,,155.93,202.35,237.98,248.60,256.36,,,,,288.98,303.35,303.50,304.08,309.43,315.54,325.48,336.79,346.14,349.98,358.09,364.00,368.90,375.60,,,,,368.67,368.63,366.15,365.22,366.97,368.53,368.63,372.84,373.62,371.79,375.61,371.80,368.37,366.81,,,,,352.94,353.99,354.02,354.33,357.41,360.73,363.86,365.09,367.92,369.65,370.84,372.81,368.40,,,,,358.92,360.91,361.62,354.38,,,368.12,364.75,364.48,370.16,372.56,374.63,372.11,,,,,357.71,357.12,359.12,357.22,356.12,363.71,362.25,359.73,366.39,367.34,364.98,368.86,,,,364.57,362.60,364.31,367.82,370.20,375.41,385.20,385.61,390.06,390.22,389.61,401.74,350.74,236.40,,,393.97,,,350.22,354.12,367.82,317.95,,,,,,,,,,,,,,,,,,,,,,,,349.30,356.75,,,,,,,,,,,,,,,,,,,,,,
2007-05-26 22:16:26+00:00,L7,,,,,,,,270.28,286.63,296.76,305.47,307.50,307.16,301.47,305.90,312.90,316.17,324.94,331.71,341.86,355.60,,,,366.50,365.50,369.41,371.00,372.22,367.75,368.62,372.35,368.18,368.00,364.12,370.19,371.09,364.08,,,,,351.76,348.74,349.27,348.97,350.93,350.07,353.78,356.68,359.14,358.78,358.11,359.65,365.39,369.39,,,,369.87,362.33,360.71,359.44,360.14,356.41,361.68,363.46,363.36,363.59,364.52,361.48,369.65,370.14,,,,367.67,367.36,363.70,359.39,360.56,357.63,364.71,366.96,369.20,366.73,362.95,363.54,369.08,227.68,,,359.34,363.18,366.69,365.74,,,,,,,,,,,,,,,387.80,389.39,389.56,387.84,386.62,377.14,380.82,373.11,375.04,368.35,,,,358.16,358.93,365.15,366.00,366.17,358.26,368.65,369.28,367.66,365.38,363.12,365.62,,,,357.49,353.08,356.48,357.15,362.01,368.78,372.51,373.42,374.37,373.41,377.62,376.42,210.50,141.67,,365.41,365.14,360.83,363.47,366.37,369.55,379.47,381.66,380.20,382.26,386.40,386.15
2007-07-06 22:10:37+00:00,L7,,155.03,,,,,,,,,,,343.89,340.26,336.08,331.45,335.10,335.16,343.29,352.08,363.90,373.52,,,,,,,,,390.53,386.13,387.01,391.00,389.93,384.68,388.32,387.49,386.54,383.01,,,,,,,,381.62,384.80,386.23,383.76,387.60,382.87,385.21,388.47,392.20,391.08,,,,,,,,402.78,400.40,394.73,390.48,390.01,390.74,387.24,394.32,395.45,390.60,,,,,,,388.21,388.56,387.89,389.36,384.72,386.40,388.74,390.02,386.28,387.03,,,,,,,390.59,391.53,397.86,393.26,398.80,403.31,402.37,413.29,411.00,389.11,281.12,,,,,423.54,417.86,412.49,401.94,394.24,397.91,397.96,397.74,388.63,,,,,,,386.62,382.57,384.88,388.37,386.40,384.42,382.93,385.81,378.95,,,,,,,379.33,380.97,384.18,383.77,394.48,393.21,391.20,389.72,387.87,388.17,229.02,,,,,392.02,398.01,401.28,394.68,400.93,400.46,400.84,395.88,396.89
2007-07-13 22:16:22+00:00,L7,,116.87,,,256.56,281.40,,,,,312.41,322.90,316.66,310.76,318.05,318.19,318.30,326.40,331.47,341.26,350.91,363.85,366.79,376.15,,,,,380.87,377.50,377.36,376.43,377.24,374.31,373.12,371.26,369.77,368.87,371.15,369.46,372.02,374.76,,,,,365.74,365.81,365.36,365.77,365.99,369.61,371.72,363.29,370.44,374.57,371.75,377.91,371.44,,,,,364.89,368.66,374.46,372.39,366.62,368.03,369.89,374.23,374.91,375.09,378.22,378.67,378.95,,,,,370.20,374.85,369.14,370.68,374.42,371.75,370.47,371.01,367.96,373.16,372.88,373.41,,,,,370.41,378.78,,,,,,,,,,,,,,,,386.78,382.23,380.34,381.17,380.21,373.85,374.76,366.87,365.68,361.78,,,,,375.00,373.92,374.85,370.49,374.66,371.80,376.08,374.86,368.82,368.39,367.97,,,,,371.63,374.07,374.00,377.66,380.07,378.74,372.14,376.18,377.32,378.87,376.52,185.16,184.76,,,370.14,372.12,373.75,381.54,383.10,386.16,387.79,389.46
2007-08-07 22:10:28+00:00,L7,,163.93,187.12,214.40,252.40,274.43,293.83,,,,,,,,,324.91,318.55,319.01,323.56,329.00,339.06,349.86,359.15,364.69,369.68,371.18,,,,,,,,366.84,366.47,364.58,366.33,365.03,364.43,362.25,361.39,360.11,360.73,,,,,,,,361.00,361.61,370.55,371.24,368.97,369.70,373.47,371.83,372.60,370.19,,,,,,,,372.26,370.45,372.09,370.99,374.38,368.41,369.17,376.94,374.55,372.78,,,,,,,367.23,365.57,367.31,365.43,363.09,362.73,364.18,368.55,362.48,370.13,,,,,,,382.93,383.52,374.82,366.95,367.35,371.58,364.90,364.88,375.25,316.01,195.64,,,,,382.08,378.86,376.14,373.81,372.86,370.24,365.58,359.21,357.60,,,,,,,370.96,371.36,366.59,367.50,368.81,367.23,354.04,357.49,360.96,,,,,,,364.43,369.70,372.61,370.23,366.89,370.66,367.75,372.51,370.50,364.25,174.34,,,,,373.62,375.99,375.94,379.04,378.65,381.97
2007-08-14 22:16:12+00:00,L7,,114.51,,,257.79,283.90,295.04,309.79,324.29,324.81,322.17,320.34,325.21,,,,,329.89,334.81,340.48,349.13,356.67,361.43,372.40,374.56,377.43,381.47,383.45,374.02,375.48,375.28,,,,,375.21,375.18,375.95,375.47,370.00,372.51,369.39,371.76,371.43,366.53,370.34,367.82,370.69,368.50,,,,376.01,375.23,381.25,380.43,383.89,381.43,383.63,384.79,387.80,384.66,385.32,382.14,375.35,,,,,374.85,374.87,369.95,372.50,373.79,379.11,378.00,375.18,374.70,371.97,372.10,371.17,368.74,,,,,374.24,371.88,374.52,371.94,373.66,374.89,373.56,377.98,375.24,379.09,381.35,381.74,,,,,,,,,,,,,,,,,,,,382.79,373.21,375.95,373.22,370.36,364.37,370.00,366.79,371.25,372.53,370.85,372.52,,,,372.85,368.04,370.18,367.22,367.47,370.42,366.53,362.52,364.38,369.66,369.01,378.38,166.82,109.87,,382.34,378.08,377.61,376.70,375.85,374.63,377.67,376.55,377.96,380.00,376.81,382.09,,,,386.42,387.16,390.14
2007-08-23 22:10:22+00:00,L7,,,,,,292.67,293.28,309.71,324.55,324.12,321.00,320.69,317.68,313.24,315.18,318.45,330.92,,,,,,,,375.23,376.41,376.06,374.80,372.18,369.67,372.80,369.48,368.57,366.99,,,,,,,,368.38,366.54,366.59,369.06,367.40,362.46,358.94,361.23,363.61,363.00,,,,,,,,377.77,377.30,376.84,374.62,375.38,373.52,374.03,374.03,375.92,367.82,,,,,,,,373.50,368.41,370.31,368.48,368.32,368.22,366.37,368.41,367.15,,,,,,,,363.59,367.81,367.09,372.02,372.59,372.26,374.02,374.86,375.81,265.83,211.33,,,,,382.04,385.96,387.53,399.08,399.27,398.76,396.02,389.10,388.07,,,,,,,366.70,367.74,364.69,369.60,367.81,365.33,367.32,368.85,367.82,370.05,,,,,,367.66,364.88,361.03,359.28,359.78,360.13,364.63,368.01,370.76,372.49,120.30,,,,,372.41,372.72,371.90,367.97,374.69,369.63,373.54,374.05,373.21,,,,,
2007-09-07 22:19:19+00:00,L5,,97.44,,,258.30,270.72,277.61,286.42,303.38,310.87,314.08,308.83,309.90,300.88,306.62,311.86,315.06,320.95,327.00,327.37,339.23,344.70,353.07,360.00,367.83,365.95,362.69,360.18,360.14,356.82,357.83,353.68,356.42,354.82,358.57,357.81,358.67,360.99,357.11,357.58,352.50,356.49,356.61,349.61,348.70,352.28,348.16,352.81,356.65,354.09,356.17,358.63,367.22,372.29,370.77,374.01,367.47,371.16,373.42,367.95,363.35,359.74,360.32,358.90,358.31,365.12,361.62,357.15,362.34,360.96,358.32,363.88,361.26,366.35,369.11,368.51,371.96,360.05,355.03,356.70,352.99,356.06,360.46,361.68,360.84,359.22,359.27,355.34,358.58,353.90,362.30,363.30,370.30,361.03,361.49,359.84,362.64,364.58,366.68,366.89,365.52,374.54,353.92,337.40,371.50,370.49,378.85,383.82,380.63,377.29,382.08,384.82,384.75,382.98,376.98,374.47,370.84,368.62,367.19,363.78,364.53,364.44,363.60,360.97,353.68,356.19,363.72,366.93,364.70,372.53,366.28,365.30,362.38,360.91,366.05,361.85,360.26,361.80,358.90,349.59,353.58,350.99,353.08,365.07,362.83,361.53,365.71,365.69,365.55,367.73,367.14,367.41,363.53,363.32,357.29,363.13,363.10,362.01,360.78,360.76,364.61,370.46,371.70,374.98,381.74
2007-09-08 22:10:14+00:00,L7,,,,227.55,258.44,274.91,280.27,290.68,307.01,314.22,318.13,310.12,306.72,,,,,,,,342.18,349.56,359.80,364.34,372.47,371.03,371.77,372.34,370.13,370.03,369.66,,,,,,,,362.33,363.14,362.14,363.67,363.48,357.75,364.82,363.57,361.63,361.82,,,,,,,,370.11,375.03,377.63,373.96,370.63,366.69,362.66,363.72,365.79,368.23,,,,,,,,368.63,368.69,367.97,372.21,365.76,364.44,366.20,363.52,364.49,359.93,,,,,,,361.51,359.77,356.03,357.61,359.17,362.13,365.11,368.84,365.83,,,,,,,370.78,380.48,382.36,384.21,387.17,389.62,386.71,385.96,390.92,389.72,,,,,,366.17,364.92,359.41,357.30,358.19,363.87,368.04,366.11,370.85,,,,,,,366.75,364.07,365.61,363.82,359.83,355.75,357.54,353.63,358.27,,,,,,,371.98,374.86,371.35,371.68,369.30,367.59,363.35,367.11,368.57,,,,,,,376.86,384.17
2007-09-23 22:19:11+00:00,L5,,90.81,,,255.98,268.45,268.63,279.54,296.21,298.75,302.12,301.62,300.71,299.25,297.88,300.89,309.48,309.97,308.92,324.00,332.17,337.04,347.02,354.84,365.74,357.02,355.51,352.05,353.57,357.27,354.01,348.10,348.26,345.66,355.94,355.78,355.48,357.66,357.74,354.07,354.47,356.96,350.67,344.57,344.71,346.72,347.50,349.63,339.59,338.62,347.42,352.65,356.98,360.32,360.00,364.11,368.59,365.18,362.58,360.93,347.75,348.50,345.52,348.97,347.67,349.40,343.76,348.66,348.36,353.95,359.24,358.20,362.79,366.83,365.76,366.83,363.63,352.46,347.05,348.88,348.24,342.39,342.67,341.68,344.60,353.84,356.00,357.79,357.12,355.77,355.76,355.67,359.55,349.20,351.91,354.31,352.89,359.94,354.90,355.60,359.09,343.90,354.94,341.51,369.96,378.36,384.68,387.02,378.18,377.51,377.22,379.80,378.53,375.15,367.32,364.86,372.55,367.44,362.38,361.21,357.73,356.84,356.75,354.85,347.63,353.20,353.68,362.22,351.46,356.67,355.12,362.83,365.90,363.03,361.85,359.78,362.91,358.89,353.87,342.81,342.32,340.76,345.60,355.29,351.89,358.20,366.91,369.68,369.19,367.33,368.59,369.11,367.76,365.17,347.30,349.33,347.69,350.18,348.12,348.29,359.24,369.51,369.04,371.67,369.60
2007-09-24 22:10:09+00:00,L7,,,,,,,,,304.86,307.25,311.55,308.74,308.71,303.74,300.04,305.01,309.11,317.44,317.72,,,,,,,,367.59,363.11,362.46,358.44,355.08,351.45,352.39,357.81,358.08,356.08,355.95,,,,,,,,356.38,357.42,359.43,357.43,358.02,358.27,357.66,363.76,360.09,366.75,,,,,,,376.80,373.63,370.11,372.89,367.71,365.33,367.30,360.36,359.04,360.99,363.09,,,,,,,364.77,363.66,363.82,368.23,367.62,364.23,361.52,361.21,361.24,359.45,,,,,,,369.53,366.35,370.33,374.67,368.57,371.96,370.43,366.15,357.98,352.43,,,,,,387.60,389.98,391.78,395.27,387.97,381.51,383.12,375.55,372.31,369.48,,,,,,368.38,364.62,370.68,366.74,367.36,368.28,368.89,367.02,369.10,360.18,,,,,,359.02,354.61,357.44,359.43,365.32,360.56,359.21,366.41,369.26,372.41,164.31,,,,,366.93,363.34,367.53,368.34,368.36,368.76,366.26,368.14,369.70,,,
2007-10-02 22:13:18+00:00,L5,,122.52,,270.63,273.38,285.45,297.38,318.47,324.16,322.00,326.61,322.63,312.87,312.00,313.91,315.80,322.04,322.01,324.52,323.22,337.80,342.73,354.13,363.53,368.26,371.28,374.40,372.23,363.81,355.67,353.88,354.34,357.02,357.53,361.78,360.76,362.65,363.76,363.68,360.06,356.62,355.74,359.46,361.96,355.13,356.88,348.69,345.21,347.07,349.69,351.84,358.40,359.67,364.15,363.88,369.69,367.62,363.90,361.30,361.65,362.35,362.89,362.75,356.36,354.74,358.59,360.67,364.45,362.13,364.62,367.45,367.73,369.49,366.33,367.15,367.20,365.95,365.84,367.17,365.19,361.83,358.37,358.34,358.86,359.29,358.10,349.27,351.10,353.67,358.36,362.93,362.03,368.88,369.11,374.01,368.88,364.58,365.07,368.56,368.57,367.37,366.41,368.73,364.88,373.38,382.69,383.53,387.80,395.04,398.88,389.62,385.01,386.82,379.07,376.79,379.41,371.29,366.26,367.52,362.47,359.14,352.77,355.16,360.38,360.52,363.93,362.94,371.82,367.59,368.20,364.65,364.80,362.34,362.57,361.62,357.34,358.62,355.05,358.52,357.56,355.84,359.16,362.43,368.55,369.00,369.35,365.70,367.46,373.15,371.40,374.51,375.66,372.32,376.57,373.60,372.63,368.77,368.67,368.53,370.23,371.55,368.32,372.78,373.17,385.06
2007-10-26 22:10:18+00:00,L7,,,,,,,,278.23,290.55,305.83,320.85,323.38,312.89,304.82,304.86,305.65,303.50,310.76,309.88,,,,,,,359.96,358.45,359.34,358.68,356.99,354.59,350.67,352.09,351.13,352.81,347.26,,,,,,,,344.92,343.62,347.55,346.06,349.16,344.33,348.98,349.71,352.18,354.20,,,,,,,,351.04,355.46,349.91,349.63,351.45,344.77,342.93,343.01,340.56,341.55,,,,,,,,361.61,357.62,355.15,355.00,351.16,357.91,358.32,357.28,352.85,,,,,,,352.02,350.41,355.03,357.50,355.92,353.45,354.33,352.95,350.76,335.63,,,,,,,375.68,375.16,377.85,379.99,374.23,366.43,366.35,367.54,368.91,239.91,,,,,,348.77,354.38,356.47,363.23,358.80,352.84,354.90,357.68,359.30,,,,,,,347.47,348.59,348.27,352.14,353.41,357.94,359.79,361.37,358.93,352.78,163.36,,,,,363.90,365.92,366.58,363.12,358.18,358.64,362.01,358.42,358.09,,,
2007-11-18 22:16:19+00:00,L7,,,,228.42,270.99,286.09,270.36,272.88,289.46,299.27,318.55,329.45,325.04,319.19,316.03,318.84,,,,,,326.03,335.48,340.31,344.79,350.16,352.95,349.92,349.90,348.82,350.52,354.61,358.76,360.62,,,,,355.00,347.86,347.66,347.31,341.10,343.78,341.36,341.01,340.15,343.97,347.80,350.60,355.97,,,,,,364.07,358.35,356.64,357.34,356.18,352.64,350.99,351.31,349.94,348.80,348.14,345.06,351.74,,,,,350.32,357.73,360.11,359.30,357.96,358.84,357.85,359.33,362.09,365.04,360.19,361.32,,,,,353.90,355.31,357.58,357.89,360.72,368.40,370.61,367.91,367.63,367.55,370.27,374.18,251.41,,,362.48,365.59,395.04,389.91,386.23,384.33,386.94,388.26,388.76,379.22,381.67,376.78,259.46,,,,350.37,345.20,347.82,346.23,350.41,353.12,354.33,362.92,367.34,371.46,371.63,,,,,351.24,352.19,351.70,350.81,347.22,346.47,356.67,353.82,354.35,360.14,356.33,357.60,190.27,,,356.83,363.00,365.54,367.30,361.80,369.21,357.18,359.17,360.50,364.03,371.48,,,,
2007-11-27 22:10:36+00:00,L7,118.61,130.65,,,,,,,304.27,320.09,336.03,347.65,342.86,329.25,325.21,327.72,328.37,329.06,334.01,,,,,,,,370.14,370.08,370.61,367.40,370.73,367.17,367.06,367.89,373.88,371.73,,,,,,,,368.40,366.15,365.94,362.43,364.79,363.53,360.31,359.41,363.14,364.34,368.17,,,,,,,367.04,367.64,369.40,369.79,371.70,367.62,369.12,366.79,363.54,364.88,367.40,,,,,,,374.67,373.44,373.00,375.91,375.55,375.49,377.77,373.47,373.28,370.55,,,,,,,375.45,377.23,379.89,380.48,378.31,380.05,379.96,376.45,372.76,370.65,,,,,,404.57,402.86,404.06,401.54,400.61,395.54,392.51,386.62,379.72,,,,,,,365.28,367.93,370.05,375.91,375.74,376.20,381.27,381.62,376.83,369.32,,,,,,365.78,357.48,360.20,365.43,368.21,367.65,372.67,378.03,381.14,376.48,148.91,,,,,377.34,381.15,377.57,378.79,378.03,370.34,375.22,373.35,375.23,,,
2008-01-14 22:10:44+00:00,L7,,,,,,,,,313.80,322.76,329.00,336.79,335.36,328.88,325.26,327.08,327.75,329.57,331.08,,,,,,,,370.40,365.41,365.09,364.07,364.32,366.46,368.96,367.51,368.81,366.17,366.25,,,,,,,,355.78,360.15,360.46,358.50,356.30,354.85,360.65,360.73,364.36,367.44,,,,,,,,370.38,365.39,365.54,366.57,366.33,369.27,369.51,372.52,370.41,372.52,,,,,,,376.03,373.83,374.52,380.44,377.74,380.49,380.51,381.50,375.89,375.90,,,,,,,365.65,372.11,371.05,373.44,373.95,374.32,376.88,380.00,372.61,357.29,,,,,,391.75,394.84,396.93,401.18,395.00,389.36,385.09,379.52,377.60,377.24,,,,,,363.51,366.66,369.01,371.09,366.98,367.04,373.98,373.99,370.38,372.26,,,,,,361.73,358.31,358.42,360.52,357.46,358.87,362.70,365.63,373.10,372.52,161.11,123.61,,,,369.90,368.74,374.21,370.32,369.27,367.36,363.41,371.35,369.44,368.96,,
2008-01-30 22:10:19+00:00,L7,,,,,,304.36,333.07,330.48,314.36,318.32,336.38,332.01,,,,,,,,343.75,346.37,349.34,355.39,361.62,362.66,362.86,365.95,371.03,371.10,366.15,,,,,,,,370.77,366.14,362.59,363.64,359.51,358.34,360.38,360.63,360.31,358.77,356.22,,,,,,,368.53,366.06,365.93,366.25,369.06,363.42,366.93,365.96,365.45,368.21,,,,,,,382.47,379.93,383.24,385.10,389.15,382.16,380.65,378.34,377.49,374.16,376.16,,,,,,,368.15,367.65,368.77,366.99,352.84,350.89,356.32,364.61,364.33,356.71,,,,,,,,,,,,,,393.51,391.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
