dates,nzd0446-0000,nzd0446-0001,nzd0446-0002,nzd0446-0003,nzd0446-0004,nzd0446-0005,nzd0446-0006,nzd0446-0007,nzd0446-0008,nzd0446-0009,nzd0446-0010,nzd0446-0011,nzd0446-0012,nzd0446-0013,nzd0446-0014,nzd0446-0015,nzd0446-0016,nzd0446-0017,nzd0446-0018,nzd0446-0019,nzd0446-0020,nzd0446-0021,nzd0446-0022,nzd0446-0023,nzd0446-0024,nzd0446-0025,nzd0446-0026,nzd0446-0027,nzd0446-0028,nzd0446-0029,nzd0446-0030,nzd0446-0031,nzd0446-0032,nzd0446-0033,nzd0446-0034,nzd0446-0035,nzd0446-0036,nzd0446-0037,nzd0446-0038,nzd0446-0039,nzd0446-0040,nzd0446-0041,nzd0446-0042,nzd0446-0043,nzd0446-0044,nzd0446-0045,nzd0446-0046,nzd0446-0047,nzd0446-0048,nzd0446-0049,nzd0446-0050,nzd0446-0051,nzd0446-0052,nzd0446-0053,nzd0446-0054,nzd0446-0055,nzd0446-0056,nzd0446-0057,nzd0446-0058,nzd0446-0059,nzd0446-0060,nzd0446-0061,nzd0446-0062,nzd0446-0063,nzd0446-0064,nzd0446-0065,nzd0446-0066,nzd0446-0067,nzd0446-0068,nzd0446-0069,nzd0446-0070,nzd0446-0071,nzd0446-0072,nzd0446-0073,nzd0446-0074,nzd0446-0075,nzd0446-0076,nzd0446-0077,nzd0446-0078,nzd0446-0079,nzd0446-0080,nzd0446-0081,nzd0446-0082,nzd0446-0083,nzd0446-0084,nzd0446-0085,nzd0446-0086,nzd0446-0087,nzd0446-0088,nzd0446-0089,nzd0446-0090,nzd0446-0091,nzd0446-0092,nzd0446-0093,nzd0446-0094,nzd0446-0095,nzd0446-0096,nzd0446-0097,nzd0446-0098,nzd0446-0099,nzd0446-0100,nzd0446-0101,nzd0446-0102,nzd0446-0103,nzd0446-0104,nzd0446-0105,nzd0446-0106,nzd0446-0107,nzd0446-0108,nzd0446-0109,nzd0446-0110,nzd0446-0111,nzd0446-0112,nzd0446-0113,nzd0446-0114,nzd0446-0115,nzd0446-0116,nzd0446-0117,nzd0446-0118,nzd0446-0119,nzd0446-0120,nzd0446-0121,nzd0446-0122,nzd0446-0123,nzd0446-0124,nzd0446-0125,nzd0446-0126,nzd0446-0127,nzd0446-0128,nzd0446-0129,nzd0446-0130,nzd0446-0131,nzd0446-0132,nzd0446-0133,nzd0446-0134,nzd0446-0135,nzd0446-0136,nzd0446-0137,nzd0446-0138,nzd0446-0139,nzd0446-0140,nzd0446-0141,nzd0446-0142,nzd0446-0143,nzd0446-0144,nzd0446-0145,nzd0446-0146,nzd0446-0147,nzd0446-0148,nzd0446-0149,nzd0446-0150,nzd0446-0151,nzd0446-0152,nzd0446-0153,nzd0446-0154,nzd0446-0155,nzd0446-0156,nzd0446-0157,nzd0446-0158,nzd0446-0159,nzd0446-0160,nzd0446-0161,nzd0446-0162,nzd0446-0163,nzd0446-0164,satname
2005-05-04 22:15:46+00:00,,,,,,,,,,,,,,,,,,356.84,,,,,,,,,,,,,,,,,,,,,,,,362.25,368.52,362.90,360.57,356.32,354.95,353.25,351.47,345.09,343.33,348.89,350.80,345.69,348.02,,,,,357.76,350.91,354.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.52,372.83,375.59,382.20,378.19,389.21,380.84,392.30,387.71,387.60,378.11,370.62,,,,369.13,371.80,368.52,367.29,370.90,374.94,379.21,379.34,382.28,384.51,369.48,376.45,,,,,,,,,,,,,,,L7
2005-05-29 22:09:57+00:00,,,,,,,,242.65,256.20,280.93,300.91,319.17,319.46,321.67,327.32,333.08,340.58,,,,,,,,,377.24,373.31,379.79,378.70,381.42,380.77,377.06,,,381.77,,,,,,,,361.96,360.02,354.08,351.94,356.69,353.50,352.46,354.42,348.25,344.99,353.35,,,,,,,,352.07,352.11,349.74,351.53,351.39,354.40,347.95,357.14,361.24,364.45,,,,,,,,366.76,361.58,362.95,358.55,361.90,,,,362.25,363.38,,,,,,,374.99,365.87,362.73,371.47,364.30,363.86,365.22,364.88,370.19,341.84,,,,,,386.49,385.75,392.52,,,394.51,393.79,389.89,380.50,380.22,,,,,,,363.62,358.47,,,,360.99,370.72,362.84,367.01,,,,,,,353.21,346.88,345.18,353.65,347.54,354.79,361.51,363.46,364.34,,,,,,,359.37,355.23,364.26,,,374.27,379.39,382.15,382.72,385.67,,L7
2005-06-05 22:15:41+00:00,134.26,150.56,169.79,190.83,209.12,,,,,306.33,322.50,335.75,341.21,341.57,341.96,351.30,358.67,362.53,373.00,380.91,379.92,384.69,401.36,,,,,393.59,392.66,387.53,390.48,389.43,385.85,389.54,392.75,389.89,392.86,391.12,383.29,387.23,389.24,,,,,377.99,376.17,371.40,368.89,371.67,369.43,370.22,369.25,374.29,367.35,370.76,383.20,380.32,382.78,,,,374.32,371.97,371.75,370.94,375.50,379.62,382.92,378.30,382.36,382.27,382.03,383.67,388.77,391.44,,,,381.10,382.76,383.02,383.75,385.38,388.90,386.32,387.52,386.79,380.02,387.38,386.21,383.96,,,,,382.11,386.36,388.76,384.90,,,,,,,,,,,,,,396.18,400.31,394.89,394.12,394.63,390.79,382.29,388.81,384.24,372.60,,,,,373.81,374.23,373.52,373.68,380.45,383.79,375.82,369.34,374.91,374.41,374.68,369.20,,,,361.09,366.16,373.56,368.70,364.44,369.18,365.77,369.35,376.06,377.31,378.44,376.14,373.56,,,,376.47,372.01,383.22,386.74,384.62,397.10,412.14,L7
2005-06-14 22:09:26+00:00,,,,,,,247.53,267.07,293.89,317.84,328.32,347.97,349.53,349.93,358.66,370.21,,,,,,,,408.94,411.28,408.21,407.43,405.92,408.76,413.89,402.14,402.22,402.79,401.55,,,,,,,,390.89,383.79,391.35,386.80,381.55,387.43,384.84,388.67,386.56,385.27,,,,,,,,,381.23,380.30,377.05,373.85,378.40,381.64,386.77,386.23,385.36,402.32,,,,,,,,389.18,387.85,389.70,389.81,394.91,390.77,389.92,393.45,403.31,,,,,,,,391.98,396.88,397.29,390.42,394.77,391.85,395.95,402.32,,,,,,,,404.10,399.65,412.87,418.90,425.12,423.22,420.83,413.95,415.46,412.61,,,,,,,394.93,386.65,386.10,383.07,388.99,390.55,391.37,392.25,404.80,,,,,,,385.73,379.92,381.58,378.64,391.16,387.98,380.57,383.67,393.76,,,,,,,385.45,393.39,389.04,394.39,,400.34,402.12,402.01,405.49,,,,L7
2005-06-22 22:07:59+00:00,120.02,129.31,155.55,170.11,192.62,213.99,233.28,255.33,273.25,289.09,306.79,312.63,318.13,325.49,326.03,341.11,335.33,353.27,356.36,361.48,365.56,375.54,384.92,381.40,387.79,388.41,382.28,382.38,377.03,382.41,383.83,382.93,383.84,378.07,378.66,383.47,375.01,373.03,368.45,372.85,360.64,366.61,360.49,359.07,367.33,370.45,364.48,364.98,356.27,353.80,359.97,355.92,347.50,350.78,354.44,369.15,364.64,356.52,355.72,357.93,356.36,354.93,357.17,353.97,351.31,356.51,353.13,341.28,352.34,363.43,366.88,366.95,365.66,364.81,361.56,367.17,367.18,372.77,373.57,365.69,369.97,373.15,375.16,368.12,370.59,373.74,378.43,372.23,377.69,372.89,375.14,367.35,357.73,358.37,365.02,360.92,371.78,370.65,377.13,369.34,365.68,360.09,,363.05,370.14,380.05,374.07,377.42,387.37,392.16,397.86,405.91,399.05,393.07,387.74,385.82,387.82,389.26,377.80,371.79,364.36,365.58,368.53,356.95,362.53,365.91,363.93,369.31,362.46,367.11,365.44,372.26,381.85,371.23,370.53,375.31,360.78,360.73,365.06,357.22,369.54,363.95,357.60,365.15,367.86,360.97,357.35,354.68,358.78,355.79,361.21,365.39,377.21,358.68,355.36,373.51,367.01,,,,,,,386.14,379.02,L5
2005-06-30 22:09:47+00:00,104.28,127.96,149.00,164.49,183.82,209.94,,,,,,,,337.28,336.37,341.75,338.04,350.24,359.18,369.03,377.19,379.88,393.29,,,,,,,,,382.11,381.37,381.29,381.18,379.39,381.16,377.76,377.28,373.78,372.34,368.31,,,,,,,,366.32,362.63,359.85,358.46,365.34,362.60,365.51,368.14,368.91,372.43,,,,,,,,366.29,365.74,362.80,372.34,372.83,369.65,374.93,375.59,377.36,377.45,,,,,,,375.62,374.31,377.20,372.26,373.96,380.34,371.49,374.77,372.29,377.93,,,,,,,387.70,387.68,389.40,376.00,375.03,383.99,384.71,385.05,390.03,392.03,,,,,,,397.68,395.20,391.70,387.79,384.95,381.68,381.05,381.49,373.33,,,,,,,375.84,378.96,375.20,374.99,377.97,374.19,377.59,376.81,368.19,,,,,,,363.67,371.00,371.90,370.79,373.90,371.56,370.03,369.67,372.91,374.37,,,,,,383.11,380.83,380.87,379.99,390.72,392.29,L7
2005-07-31 22:14:05+00:00,,,,,196.63,207.58,226.42,245.35,267.30,287.65,306.73,314.45,316.32,333.68,334.98,349.63,362.45,364.50,364.98,369.21,374.17,381.91,378.85,377.52,379.36,382.59,375.19,377.74,376.58,375.02,374.99,384.57,382.36,383.94,377.43,378.56,386.90,382.68,375.22,375.18,364.37,359.45,357.95,359.34,357.05,350.74,354.89,353.54,359.97,369.67,362.68,364.00,362.33,365.68,360.88,369.87,366.52,360.09,350.55,348.58,352.49,349.99,347.84,343.84,353.08,355.07,366.65,361.76,361.57,365.13,368.49,369.25,372.14,373.40,371.40,368.55,365.20,364.44,362.94,365.45,368.64,367.41,372.52,378.94,373.79,380.39,370.06,376.02,377.83,384.00,384.35,364.67,364.66,364.29,361.53,363.91,363.56,372.16,375.68,376.06,370.62,,,,,,,,,,,,,390.87,397.91,389.11,385.76,390.70,386.16,377.75,380.73,368.42,361.57,363.96,356.14,356.38,356.94,366.78,374.38,383.85,378.71,382.53,378.20,377.11,382.04,374.82,364.79,355.16,355.06,357.19,353.67,351.56,344.50,349.69,363.40,365.62,360.19,367.01,366.72,365.68,370.28,370.21,363.59,360.98,365.31,366.28,361.03,,368.44,377.02,379.34,384.30,380.15,375.39,385.65,L5
2005-08-01 22:09:47+00:00,,,,,,,227.09,251.44,270.22,286.63,305.33,319.03,326.05,335.47,340.64,341.15,,,,,,,,386.46,386.18,389.79,389.65,383.28,387.83,383.67,380.53,384.10,379.85,386.50,,,,,,,,368.77,368.17,366.51,366.44,362.22,361.08,359.24,362.58,364.30,361.23,,,,,,,,,362.12,361.87,362.60,361.40,360.92,364.27,365.56,366.99,366.19,362.19,,,,,,,374.65,372.07,369.74,368.29,369.24,372.07,367.79,373.06,370.31,360.21,,,,,,,373.60,367.91,367.78,370.36,368.16,374.80,378.29,377.55,375.90,367.80,,,,,,,388.58,390.98,398.29,401.49,411.34,426.42,405.51,400.45,388.66,,,,,,,376.60,372.41,371.72,369.43,368.56,366.73,368.62,368.05,367.19,365.12,,,,,,,346.22,347.36,350.83,348.94,346.02,350.78,360.20,358.61,354.86,,,,,,,357.81,362.45,366.11,359.76,,,362.58,364.04,368.09,,,,L7
2005-08-09 22:08:23+00:00,114.12,135.18,152.54,170.47,191.06,208.81,229.39,247.09,267.29,289.11,315.53,326.17,327.56,326.78,330.27,334.06,343.38,355.23,356.21,358.11,363.70,372.18,381.93,382.86,389.16,386.45,383.51,384.46,387.55,384.79,380.33,375.39,382.37,386.82,386.93,389.02,378.62,380.34,372.48,372.66,370.59,366.16,369.72,366.34,369.25,364.62,360.19,363.58,362.35,365.03,363.35,360.33,360.08,358.58,362.17,358.77,359.26,364.15,363.71,365.64,364.08,367.47,371.19,372.74,365.55,365.93,363.17,361.06,364.31,365.36,362.46,364.92,368.27,369.84,369.75,374.19,371.33,371.99,370.51,378.07,375.08,379.92,377.10,377.55,376.07,374.94,370.41,365.78,365.21,364.70,364.04,365.81,363.02,372.23,372.59,373.67,372.63,375.92,377.30,373.12,370.60,373.88,362.86,378.41,375.99,377.11,388.48,388.94,392.19,392.60,403.10,403.00,398.35,394.00,391.86,386.65,385.46,374.61,369.60,371.61,370.98,367.54,369.28,368.40,362.90,365.98,369.53,370.16,374.85,377.83,377.43,375.53,370.84,368.88,364.11,361.15,359.58,357.97,352.88,351.98,349.22,350.30,360.24,362.29,363.01,363.15,365.01,356.03,345.84,353.51,361.78,355.44,356.50,365.89,368.64,376.04,381.16,379.28,382.20,383.95,384.29,380.38,376.98,370.17,366.46,L5
2005-08-17 22:09:42+00:00,,,151.84,171.25,189.10,209.13,225.08,240.05,264.31,280.40,298.76,311.62,,,,,,,,359.54,364.14,374.44,377.40,379.71,383.10,384.41,384.68,382.14,379.09,,,,,,,,,371.24,369.34,370.57,366.89,363.45,361.78,365.91,367.14,362.33,358.45,363.15,,,,,,,,363.56,361.63,360.10,356.67,362.95,366.12,364.70,370.21,366.60,368.15,,,,,,,,365.19,367.20,368.47,372.96,377.21,373.18,371.47,372.79,374.99,,,,,,,,363.12,360.45,368.67,369.01,369.27,364.69,370.65,373.97,375.51,,,,,,,366.81,369.63,,,380.24,399.39,401.57,399.07,397.29,396.46,,,,,,,368.22,367.57,368.67,364.06,361.86,361.65,363.00,367.83,365.88,,,,,,,361.25,357.10,355.65,358.30,356.93,354.87,355.70,361.18,359.32,362.95,,,,,,357.50,360.34,366.06,367.37,367.60,365.90,371.49,362.76,369.66,367.46,,,,,,372.43,L7
2005-09-10 22:08:31+00:00,116.32,139.00,156.09,173.19,186.03,209.03,235.32,255.89,268.43,295.59,311.35,323.52,326.05,335.45,340.31,338.33,344.67,350.82,351.19,358.88,370.73,374.82,378.17,380.76,390.48,386.50,384.70,383.71,381.88,380.34,378.39,381.65,381.88,378.58,376.94,375.10,371.39,371.78,371.89,370.48,367.98,367.14,361.63,364.32,366.79,364.36,360.81,364.04,367.65,370.87,361.09,354.89,355.17,354.67,361.61,363.21,363.71,359.74,357.31,360.79,359.81,361.80,357.86,358.41,368.99,366.70,363.25,361.62,357.19,359.90,353.38,360.47,369.51,377.88,382.39,380.33,372.17,368.70,369.22,376.32,372.13,374.65,374.22,367.92,364.14,366.70,367.26,364.50,369.38,365.33,366.44,371.34,369.58,370.39,369.45,366.49,370.02,365.93,370.61,362.27,362.97,370.10,369.79,368.09,370.95,375.07,390.61,390.57,399.08,392.03,391.07,399.29,395.65,394.12,391.13,386.02,380.39,373.02,374.25,372.13,368.75,365.22,368.87,369.02,369.58,369.40,368.04,370.20,371.94,370.70,370.47,367.05,369.52,368.53,366.61,364.74,361.64,362.33,358.28,357.30,354.15,351.53,362.28,361.86,360.83,363.06,365.59,362.92,366.96,361.42,363.70,358.45,365.53,367.45,372.73,370.28,375.01,370.15,375.16,375.15,372.66,368.95,365.63,371.86,369.91,L5
2005-09-25 22:15:14+00:00,114.59,133.13,151.48,172.16,195.83,219.88,238.49,263.24,,,,,328.18,331.85,336.00,339.88,346.82,351.48,359.25,366.21,368.87,372.84,377.74,382.70,387.40,387.29,,,,,378.90,377.63,375.19,376.41,376.51,374.67,374.59,375.94,374.09,366.32,369.80,369.53,368.14,363.19,368.57,,,,,359.08,358.67,358.30,360.14,360.28,361.06,361.46,362.49,365.16,359.17,357.31,355.43,356.61,359.48,,,,365.30,360.25,358.12,360.71,363.96,365.12,371.00,379.02,378.66,376.12,370.39,369.15,370.79,,,,,372.67,371.17,370.33,369.63,370.21,370.91,368.01,368.43,366.23,364.52,369.81,369.72,,,,,365.90,377.26,377.00,368.41,369.80,371.39,381.56,390.77,394.55,401.32,396.63,393.94,,,,,381.94,379.74,378.73,375.45,374.51,373.69,370.30,370.52,375.58,370.58,373.72,,,,,377.70,376.71,373.21,371.62,371.85,366.96,366.80,365.58,361.17,361.98,359.22,362.05,,,,366.49,368.20,370.28,373.35,373.36,366.37,368.28,372.90,372.15,375.06,373.26,376.85,,,,,374.94,373.80,373.67,384.77,L7
2005-10-20 22:09:11+00:00,,155.52,168.57,192.11,216.16,233.16,252.58,275.89,294.78,314.12,332.07,,,,,,,,,379.73,381.10,382.12,388.04,394.09,399.35,400.22,398.96,398.23,396.11,,,,,,,,,388.28,385.61,382.69,384.88,382.28,384.09,382.75,380.81,377.76,373.66,,,,,,,,,372.81,371.35,371.29,370.68,369.56,375.35,376.14,378.48,380.51,382.71,,,,,,,382.53,377.89,380.55,385.12,384.11,387.59,384.43,387.92,385.99,384.26,,,,,,,,379.55,373.76,375.53,380.32,385.13,389.61,388.05,388.32,385.89,,,,,,,,382.53,382.27,399.45,406.42,415.89,411.28,417.33,412.67,416.03,,,,,,,390.06,387.30,377.98,382.04,385.04,385.99,385.34,390.58,386.91,,,,,,,382.96,380.74,379.84,378.34,378.83,372.43,380.30,380.10,382.30,390.88,,,,,,382.14,382.38,386.26,386.89,387.99,392.65,392.53,393.47,390.41,394.26,,,,,,405.43,L7
2005-11-13 22:08:44+00:00,114.25,130.32,150.56,172.38,194.16,210.11,229.68,246.26,270.49,285.11,306.03,315.68,322.95,328.06,335.26,343.73,345.02,353.15,355.25,362.06,362.62,368.89,373.02,377.06,382.81,384.82,383.14,378.74,377.14,377.31,378.61,381.96,386.79,370.98,372.42,370.39,369.52,368.26,369.86,370.53,369.67,364.38,362.53,362.46,369.15,366.31,359.86,361.14,359.53,360.89,363.69,357.04,356.89,354.64,357.52,358.33,360.11,363.68,359.11,357.25,357.73,357.13,357.25,362.71,363.69,360.19,360.74,361.99,363.34,361.02,368.97,364.50,370.55,369.80,380.87,376.75,380.53,378.31,373.62,370.29,378.76,377.42,368.83,373.60,369.31,367.37,367.12,365.55,365.81,364.81,371.98,368.20,370.97,367.72,367.83,367.38,375.11,381.97,376.13,369.54,367.61,371.29,379.42,378.28,362.44,,,,383.65,391.62,401.74,407.45,398.75,387.73,389.77,380.64,376.97,377.94,374.58,369.59,372.53,373.53,364.80,360.22,367.02,370.05,366.65,367.90,369.03,374.23,368.89,370.53,368.97,362.05,356.76,359.57,350.66,351.70,357.08,352.74,355.26,357.35,357.79,365.93,368.00,365.05,362.04,360.33,353.59,358.62,361.45,363.64,361.44,366.86,365.97,368.48,362.31,366.45,365.38,365.07,367.54,368.76,369.00,373.47,379.04,L5
2005-11-21 22:09:55+00:00,,,152.41,168.63,189.61,210.98,227.80,250.85,272.90,292.33,309.40,318.68,,,,,,,,,367.78,371.17,374.42,382.62,386.44,385.75,385.22,386.53,385.13,383.45,383.75,,,,,,,,363.03,362.00,355.57,352.56,353.14,351.65,353.69,352.40,343.26,344.93,348.23,,,,,,,352.97,355.23,359.81,362.50,360.95,360.49,361.02,358.49,360.97,364.07,362.32,,,,,,,,359.81,363.68,360.91,360.69,365.32,367.87,369.69,366.45,367.46,369.86,,,,,,,362.01,359.23,357.30,362.11,370.18,369.84,366.90,363.97,361.50,,,,,,,362.66,363.00,406.46,390.25,390.58,395.56,393.38,398.54,392.32,391.24,,,,,,,365.92,360.88,363.84,367.17,370.37,365.88,370.14,366.97,372.49,,,,,,,359.34,358.31,356.73,350.32,353.86,351.33,356.01,359.03,358.08,354.50,,,,,,354.08,355.91,355.74,361.77,366.76,364.73,362.22,363.33,362.14,,,,,,,L7
2005-11-28 22:15:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.91,355.07,349.10,345.62,342.52,350.91,358.06,,,,,341.15,340.72,337.74,336.57,339.48,339.72,342.46,341.00,343.80,346.58,345.30,349.60,350.28,351.29,,,,,344.00,344.32,346.21,345.23,342.92,346.47,347.60,350.08,351.77,355.17,351.48,354.51,361.47,,,,,353.45,354.33,354.99,355.64,353.14,352.51,351.63,354.75,349.72,347.88,347.31,346.51,,,,,349.35,352.06,347.09,345.55,346.86,353.55,357.05,355.22,349.37,327.91,376.29,379.24,,,,376.15,370.42,370.09,367.53,361.63,364.54,363.45,357.01,360.33,362.10,356.17,351.11,,,,,355.41,349.08,353.74,355.33,358.03,357.40,356.88,352.46,348.32,347.76,344.07,342.63,,,,341.69,343.61,347.52,345.07,349.14,349.88,350.28,342.19,348.34,353.80,352.98,352.96,,,,353.32,354.09,353.36,354.66,353.23,357.72,364.22,373.30,L7
2005-12-23 22:10:03+00:00,136.47,159.16,176.29,193.63,,,,,,,,,340.04,346.45,348.39,355.30,363.81,372.47,376.80,384.55,389.19,397.87,,,,,,,,,390.78,393.00,392.06,391.78,392.77,394.04,388.93,383.57,,385.53,387.19,,,,,,,,375.60,379.30,376.65,372.89,374.07,376.77,384.46,383.90,384.44,386.22,,,,,,,,375.03,374.07,376.02,379.44,383.47,382.92,384.56,388.23,389.79,392.56,,,,,,,384.48,384.20,384.54,384.90,381.63,382.97,382.77,386.64,386.13,385.05,,,,,,,377.53,379.32,376.34,384.77,383.96,384.58,379.72,381.05,404.26,,,,,,,,408.38,401.06,397.76,390.49,384.94,387.79,383.12,382.77,378.15,,,,,,,391.83,392.45,396.27,395.72,393.37,394.59,395.39,393.63,,,,,,,,381.30,378.88,389.22,387.84,,,394.57,391.67,389.76,387.87,,,,,,,394.87,394.79,395.75,,408.24,413.65,L7
2005-12-30 22:15:55+00:00,,122.84,145.80,168.67,189.36,201.68,221.17,237.13,258.21,271.72,290.97,299.91,307.52,314.47,318.93,,,,,349.90,350.59,349.20,354.57,357.55,366.84,367.25,368.04,367.89,365.52,366.49,363.01,356.86,360.08,,,,,351.51,343.98,347.47,350.38,348.86,344.26,342.26,344.39,344.50,341.14,336.40,335.37,343.40,344.61,,,,,349.13,351.36,352.31,350.58,349.58,350.56,352.13,355.38,351.77,347.35,350.77,349.30,348.44,350.67,,,,,348.30,358.00,356.36,359.59,357.05,359.02,358.82,362.57,358.56,358.60,357.99,358.74,,,,,349.88,349.69,352.83,350.81,341.57,348.65,355.49,354.04,363.65,365.79,360.32,361.27,,,,,,,383.70,376.60,376.20,381.36,384.48,381.36,379.10,376.86,372.75,371.99,,,,349.59,351.54,353.19,350.38,351.72,357.35,358.44,363.84,362.37,363.79,358.47,364.17,,,,,335.01,340.53,341.56,338.10,338.49,343.44,342.90,344.03,354.46,354.49,352.70,350.07,,,,340.42,,350.00,347.02,352.18,348.99,353.82,355.65,356.65,356.10,357.39,355.89,,,L7
2006-01-08 22:10:13+00:00,105.11,121.89,147.83,164.78,,,,,,,,304.83,311.09,317.63,323.69,332.77,346.46,351.90,354.57,358.91,360.62,368.02,,,,,,,,361.21,361.94,361.55,360.56,361.50,367.62,364.79,363.64,365.48,366.30,362.39,,,,,,,,349.99,350.20,345.60,347.38,349.66,350.46,355.38,358.38,360.92,364.38,,,,,,,,353.08,358.06,352.38,355.40,355.72,360.15,364.34,364.61,366.31,370.04,,,,,,,,361.00,361.81,361.76,358.21,363.12,359.93,360.88,365.96,368.16,,,,,,,356.94,356.54,355.88,360.28,358.34,357.12,359.97,366.99,358.38,364.35,,,,,,,384.06,376.04,372.38,365.82,363.95,359.70,356.93,357.02,359.72,359.58,,,,,,,360.77,364.90,368.05,369.38,369.70,372.15,368.85,368.26,363.91,,,,,,,359.65,362.17,363.51,366.20,360.66,363.98,364.41,364.06,365.28,,,,,,,366.67,369.96,369.77,368.04,375.87,373.97,377.22,L7
2006-01-23 22:16:11+00:00,118.15,141.64,162.09,180.05,202.83,222.07,247.47,270.90,289.24,312.95,328.01,331.53,339.06,340.53,342.51,342.88,347.15,356.98,358.94,363.43,367.62,371.87,379.92,380.59,391.12,390.04,390.28,391.34,384.64,379.59,383.00,379.17,377.71,369.59,372.74,370.94,372.44,370.94,372.63,367.66,370.68,370.74,372.44,373.96,371.44,370.45,367.68,369.42,372.02,374.39,368.43,366.02,366.38,362.16,371.09,377.64,379.29,376.54,378.76,380.40,372.76,378.86,380.01,374.52,381.05,384.56,387.14,383.30,377.29,373.78,379.24,383.55,379.67,376.86,378.77,379.98,381.03,378.94,379.07,381.20,377.77,381.85,384.29,376.15,373.14,370.52,372.35,370.56,371.23,364.19,368.67,370.24,368.81,374.48,374.81,372.43,368.88,369.67,375.12,363.76,364.40,366.85,372.75,385.16,396.04,394.68,401.08,402.17,411.05,407.13,407.25,411.95,407.97,403.91,398.50,385.73,384.76,377.64,377.59,377.51,369.98,368.65,376.86,375.69,374.27,380.83,382.80,382.96,388.18,388.84,384.85,383.22,385.57,381.35,386.21,379.62,381.95,378.89,379.49,377.83,377.41,378.97,384.28,389.27,385.33,381.57,381.35,376.36,380.40,383.82,378.95,376.20,377.92,377.10,381.33,376.43,381.51,382.16,388.34,393.89,390.38,388.36,392.21,396.81,401.01,L5
2006-01-24 22:09:56+00:00,110.70,130.88,150.50,167.91,188.27,,,,,,,,,321.26,329.47,334.26,340.92,346.91,354.56,359.09,363.75,369.11,371.77,,,,,,,,365.19,365.57,363.07,360.83,362.50,362.25,364.47,363.92,359.63,357.46,359.30,,,,,,,,350.92,349.74,349.17,347.97,350.90,354.00,355.79,357.84,360.26,358.96,364.94,,,,,,,359.49,363.69,363.75,362.18,362.78,362.94,363.19,364.62,368.15,370.54,,,,,,,,363.61,363.05,361.69,357.98,362.92,361.59,361.58,359.60,358.59,361.65,,,,,,,357.33,356.50,352.78,353.91,361.95,371.29,382.13,381.53,385.33,,,,,,,376.76,373.59,371.23,372.45,367.94,368.13,366.50,363.62,360.76,364.01,,,,,,,369.16,368.58,365.75,371.57,368.65,366.73,368.50,368.31,367.66,,,,,,,364.97,365.26,367.67,364.94,368.73,365.54,364.65,360.92,364.06,369.39,,,,,,371.15,371.61,375.18,375.18,384.35,383.57,L7
2006-01-31 22:16:10+00:00,117.52,134.93,157.99,177.97,199.57,,,,,298.16,312.62,324.38,324.99,329.10,336.10,344.75,350.52,355.84,357.06,362.80,371.19,375.20,380.62,389.84,,,,,377.92,375.66,377.18,376.07,375.15,372.16,372.57,368.68,367.69,365.91,365.12,366.10,365.10,373.66,,,,,361.83,360.77,362.83,364.72,364.10,361.93,365.30,365.16,365.92,369.23,373.26,369.12,369.21,,,,,373.21,375.75,378.65,379.23,379.10,378.23,379.38,378.05,375.53,373.70,377.48,376.96,382.12,,,,,376.37,374.39,372.88,374.19,372.19,371.65,374.25,374.74,370.79,371.00,366.60,366.96,372.61,,,,364.76,366.12,371.13,369.14,369.45,373.94,372.78,375.80,380.95,389.03,390.33,400.53,,,,,398.87,395.30,388.15,390.82,385.07,382.15,376.67,379.10,374.03,372.40,371.39,374.69,,,,,374.77,373.41,376.77,380.07,378.08,381.57,382.48,380.22,374.15,374.45,369.86,,,,,377.54,379.72,380.04,376.45,372.35,372.97,371.10,373.58,371.87,372.64,377.06,371.76,,,,373.94,372.23,376.33,378.04,383.34,387.42,389.82,L7
2006-02-08 22:16:33+00:00,93.59,118.21,133.93,156.14,175.89,196.51,212.57,235.77,257.79,274.03,292.79,302.64,319.65,317.07,321.07,323.98,331.67,332.87,341.00,347.47,349.35,357.64,361.46,368.36,368.26,368.32,371.36,367.46,364.45,364.62,368.06,356.62,358.14,356.28,352.39,354.39,353.45,352.77,350.24,346.36,344.78,347.80,345.42,347.72,348.01,346.17,343.81,344.61,342.40,343.67,339.66,340.35,347.57,342.33,344.99,352.05,352.48,352.14,351.69,353.03,351.31,349.63,350.56,351.88,350.69,355.26,352.69,354.94,351.75,350.58,356.50,357.79,360.61,357.72,355.07,356.25,357.31,355.28,354.17,356.56,361.37,361.42,354.07,354.81,354.87,354.32,357.07,358.47,353.27,353.81,355.32,355.04,350.53,347.88,347.57,352.54,354.95,359.70,354.86,351.88,353.10,353.06,355.61,352.67,349.52,,,368.49,379.40,383.05,382.42,387.28,384.03,376.36,370.94,367.66,367.95,365.88,356.16,358.28,355.18,349.55,348.98,349.00,353.09,351.45,351.39,358.41,359.24,357.02,356.68,356.73,354.90,356.54,350.29,348.39,346.33,342.18,343.03,343.93,346.28,352.91,350.05,354.23,359.73,356.62,359.09,354.88,342.72,349.88,347.74,353.96,357.24,353.51,354.98,352.46,345.59,353.85,353.94,353.52,353.51,352.28,359.33,365.01,359.29,L5
