dates,nzd0446-0000,nzd0446-0001,nzd0446-0002,nzd0446-0003,nzd0446-0004,nzd0446-0005,nzd0446-0006,nzd0446-0007,nzd0446-0008,nzd0446-0009,nzd0446-0010,nzd0446-0011,nzd0446-0012,nzd0446-0013,nzd0446-0014,nzd0446-0015,nzd0446-0016,nzd0446-0017,nzd0446-0018,nzd0446-0019,nzd0446-0020,nzd0446-0021,nzd0446-0022,nzd0446-0023,nzd0446-0024,nzd0446-0025,nzd0446-0026,nzd0446-0027,nzd0446-0028,nzd0446-0029,nzd0446-0030,nzd0446-0031,nzd0446-0032,nzd0446-0033,nzd0446-0034,nzd0446-0035,nzd0446-0036,nzd0446-0037,nzd0446-0038,nzd0446-0039,nzd0446-0040,nzd0446-0041,nzd0446-0042,nzd0446-0043,nzd0446-0044,nzd0446-0045,nzd0446-0046,nzd0446-0047,nzd0446-0048,nzd0446-0049,nzd0446-0050,nzd0446-0051,nzd0446-0052,nzd0446-0053,nzd0446-0054,nzd0446-0055,nzd0446-0056,nzd0446-0057,nzd0446-0058,nzd0446-0059,nzd0446-0060,nzd0446-0061,nzd0446-0062,nzd0446-0063,nzd0446-0064,nzd0446-0065,nzd0446-0066,nzd0446-0067,nzd0446-0068,nzd0446-0069,nzd0446-0070,nzd0446-0071,nzd0446-0072,nzd0446-0073,nzd0446-0074,nzd0446-0075,nzd0446-0076,nzd0446-0077,nzd0446-0078,nzd0446-0079,nzd0446-0080,nzd0446-0081,nzd0446-0082,nzd0446-0083,nzd0446-0084,nzd0446-0085,nzd0446-0086,nzd0446-0087,nzd0446-0088,nzd0446-0089,nzd0446-0090,nzd0446-0091,nzd0446-0092,nzd0446-0093,nzd0446-0094,nzd0446-0095,nzd0446-0096,nzd0446-0097,nzd0446-0098,nzd0446-0099,nzd0446-0100,nzd0446-0101,nzd0446-0102,nzd0446-0103,nzd0446-0104,nzd0446-0105,nzd0446-0106,nzd0446-0107,nzd0446-0108,nzd0446-0109,nzd0446-0110,nzd0446-0111,nzd0446-0112,nzd0446-0113,nzd0446-0114,nzd0446-0115,nzd0446-0116,nzd0446-0117,nzd0446-0118,nzd0446-0119,nzd0446-0120,nzd0446-0121,nzd0446-0122,nzd0446-0123,nzd0446-0124,nzd0446-0125,nzd0446-0126,nzd0446-0127,nzd0446-0128,nzd0446-0129,nzd0446-0130,nzd0446-0131,nzd0446-0132,nzd0446-0133,nzd0446-0134,nzd0446-0135,nzd0446-0136,nzd0446-0137,nzd0446-0138,nzd0446-0139,nzd0446-0140,nzd0446-0141,nzd0446-0142,nzd0446-0143,nzd0446-0144,nzd0446-0145,nzd0446-0146,nzd0446-0147,nzd0446-0148,nzd0446-0149,nzd0446-0150,nzd0446-0151,nzd0446-0152,nzd0446-0153,nzd0446-0154,nzd0446-0155,nzd0446-0156,nzd0446-0157,nzd0446-0158,nzd0446-0159,nzd0446-0160,nzd0446-0161,nzd0446-0162,nzd0446-0163,nzd0446-0164,satname
2008-12-22 22:15:43+00:00,125.64,183.50,,,,296.60,336.79,357.12,365.30,360.85,357.59,354.31,344.67,335.01,326.34,319.11,317.96,317.27,318.25,316.43,321.83,323.62,329.02,339.33,347.17,355.17,355.88,354.90,356.69,358.07,359.98,360.99,361.15,363.13,364.12,361.07,364.93,361.46,359.20,358.20,359.75,360.10,361.62,360.53,361.54,364.74,365.67,365.95,363.17,366.50,367.11,366.21,365.68,370.37,366.16,363.15,365.77,364.96,367.04,374.86,374.30,373.41,375.41,374.73,374.80,373.44,373.83,374.85,373.43,373.62,380.12,377.39,377.62,376.55,379.76,381.77,382.48,378.66,377.15,377.59,381.48,380.10,379.68,379.11,378.21,377.46,377.38,376.49,375.39,373.41,372.51,373.97,373.88,373.12,376.96,379.34,380.31,378.99,376.15,366.89,372.10,374.52,379.69,378.53,376.84,385.68,385.48,388.72,388.57,394.47,397.94,398.98,398.28,395.99,396.07,393.38,388.98,389.77,379.21,371.22,367.27,366.85,364.65,364.77,364.80,368.35,371.90,376.87,376.95,378.71,379.79,383.41,385.07,377.15,373.62,372.98,368.17,373.72,371.28,369.07,370.57,371.40,372.74,376.50,378.08,380.37,380.02,379.38,377.08,370.96,375.92,376.27,378.09,377.23,376.29,375.40,375.12,377.54,374.50,374.76,381.01,376.65,374.80,374.34,377.95,L7
2008-12-23 22:04:52+00:00,125.64,183.50,,,,296.60,336.79,354.44,363.30,360.51,357.60,354.49,345.60,335.97,327.79,321.48,319.66,318.38,319.48,318.10,322.88,325.52,331.39,339.89,348.21,354.97,355.43,354.97,356.76,358.25,360.62,361.87,361.85,363.52,364.15,361.90,364.86,363.51,361.28,359.77,360.95,360.75,361.60,361.40,362.35,364.95,365.44,366.08,363.36,366.65,367.86,367.72,367.00,371.06,367.71,365.70,368.72,366.41,368.10,374.23,374.02,373.78,374.98,374.64,375.31,373.81,374.18,374.85,374.21,374.69,379.99,379.11,379.62,378.21,381.17,382.83,383.28,379.31,378.25,378.54,381.78,380.52,380.39,379.68,378.53,377.67,378.18,377.21,375.90,374.33,372.87,375.45,374.60,374.44,376.96,379.34,380.31,378.99,376.15,366.89,372.10,374.52,379.69,378.53,376.84,385.68,385.48,388.72,388.57,394.47,398.86,398.98,398.28,395.99,396.07,393.38,388.98,389.77,379.21,371.22,367.27,366.85,364.65,364.77,364.80,368.35,371.90,376.87,376.95,378.71,379.79,383.41,385.07,377.15,373.62,372.98,368.17,373.72,371.28,369.07,370.57,371.40,372.74,376.50,380.94,382.63,381.63,381.20,377.08,370.96,375.92,376.27,378.09,377.23,376.29,375.40,375.12,377.54,374.50,374.76,381.01,376.65,374.80,374.34,380.51,L5
2009-01-23 22:15:54+00:00,,225.15,,,,296.60,329.58,347.42,356.56,356.59,354.05,349.11,341.31,332.12,327.21,321.19,316.15,312.98,313.42,310.35,315.88,322.34,330.22,338.13,347.50,347.44,350.49,350.93,350.89,351.65,353.70,354.62,353.20,354.84,355.30,356.60,357.64,359.35,357.66,357.88,358.80,358.16,355.45,356.66,358.34,358.53,359.09,357.43,356.49,358.65,359.90,361.27,360.62,362.24,359.71,361.90,368.38,365.69,367.10,368.51,366.28,366.32,366.12,364.63,366.98,366.76,368.21,365.96,368.07,369.69,372.88,372.14,374.13,376.98,380.19,381.72,381.93,375.96,374.71,373.66,375.66,374.91,376.24,373.29,370.91,370.15,371.64,370.57,370.70,372.28,371.50,373.97,372.82,370.66,372.97,375.64,374.89,366.25,374.15,359.87,366.73,369.24,374.35,377.37,376.54,385.68,385.48,391.40,386.88,392.09,395.68,394.10,392.74,388.25,388.00,385.20,381.38,377.94,371.42,368.44,366.33,365.16,360.88,362.18,364.10,366.16,369.41,372.64,372.56,372.57,372.44,376.47,374.78,370.74,369.41,371.89,366.93,369.16,366.21,364.54,366.84,368.12,368.43,373.11,380.50,379.76,377.63,377.28,369.68,369.16,373.12,374.50,372.67,372.07,370.12,370.15,368.37,370.83,369.69,371.02,371.20,372.51,370.99,371.19,379.53,L7
2009-03-12 22:16:18+00:00,,205.89,,,,296.60,314.70,335.65,348.41,351.79,352.83,347.72,339.14,331.49,326.70,322.20,316.00,312.07,312.69,310.17,314.56,320.32,329.72,337.09,344.07,347.39,348.86,349.48,349.26,347.33,350.72,352.31,351.93,352.91,352.47,353.80,354.91,357.80,356.55,356.44,357.12,356.69,354.94,355.86,357.95,357.57,357.18,356.12,355.29,357.56,358.27,360.53,359.62,360.07,358.78,358.93,366.63,364.54,364.67,365.95,365.30,365.41,365.22,361.67,362.99,362.57,364.62,361.98,364.54,365.52,369.23,371.46,371.50,374.59,377.68,378.69,382.90,375.18,374.50,372.65,371.43,370.48,371.12,368.93,367.15,367.44,368.23,368.83,368.09,368.91,369.57,373.52,374.09,370.71,373.25,375.80,364.23,357.69,369.98,357.68,366.19,369.89,372.19,377.40,375.85,384.15,383.06,387.77,387.45,392.71,397.44,392.39,390.36,384.47,384.02,381.80,378.07,373.02,365.95,363.92,360.83,361.36,357.00,359.67,362.52,366.99,372.79,370.24,370.19,370.18,369.42,371.16,370.78,368.70,365.20,368.39,366.84,367.00,365.35,363.07,367.07,366.73,365.49,372.09,381.15,380.03,376.51,374.32,364.19,365.67,370.62,371.67,370.19,372.61,369.74,370.51,367.41,369.34,368.41,370.02,369.69,370.83,370.34,373.77,384.54,L7
2009-03-21 22:10:35+00:00,,205.16,,,,292.26,320.69,337.49,348.88,352.61,352.83,347.72,339.14,331.49,326.70,322.20,316.00,312.07,312.69,314.29,317.59,324.40,332.10,338.75,346.09,349.35,350.85,351.69,350.89,347.33,350.72,352.31,351.93,352.91,352.47,353.80,357.80,359.58,359.45,358.95,360.49,360.22,358.39,359.45,361.27,361.33,359.85,356.12,355.29,357.56,358.27,360.53,359.62,365.16,364.32,364.36,370.50,368.04,368.15,369.29,368.30,367.99,367.89,363.84,362.99,362.57,364.62,361.98,364.54,365.52,371.87,373.98,374.13,377.01,379.83,381.02,383.79,377.38,376.90,374.87,371.43,370.48,371.12,368.93,367.15,367.44,368.23,371.73,370.78,373.34,373.18,377.01,378.39,376.02,382.92,378.71,364.23,357.69,369.98,357.68,366.19,369.89,376.26,380.90,378.36,386.01,386.30,390.15,389.52,395.58,399.86,392.39,390.36,384.47,384.02,381.80,378.07,380.51,373.09,372.41,368.23,367.31,362.23,365.16,367.77,372.53,377.41,370.24,370.19,370.18,369.42,371.16,374.03,373.23,370.44,373.14,370.40,370.87,369.29,366.02,370.58,366.73,365.49,372.09,381.15,380.03,376.51,377.29,368.78,369.33,374.07,374.66,374.23,377.21,374.23,371.88,364.78,369.34,368.41,370.02,369.69,370.83,374.92,379.21,387.81,L7
2009-04-13 22:16:30+00:00,,205.16,,,,282.57,313.60,333.59,346.10,351.06,352.28,347.12,337.70,329.98,324.87,320.33,315.48,312.25,312.06,314.08,317.31,323.52,330.11,336.31,345.95,349.01,350.20,351.50,348.58,345.59,347.61,349.01,348.92,350.75,351.22,353.74,356.79,358.17,358.69,357.69,359.99,359.57,358.38,359.28,361.26,359.25,357.74,354.72,354.50,357.35,357.33,359.56,359.01,364.08,363.40,364.13,368.25,366.59,366.89,369.30,367.18,367.39,366.49,361.61,359.87,360.09,361.37,361.28,363.57,365.07,370.80,372.83,372.98,374.46,378.04,379.47,384.21,378.08,377.60,373.16,368.71,367.28,367.86,367.24,365.52,366.24,367.49,370.67,369.26,372.51,371.61,377.45,379.68,377.85,385.45,381.21,364.01,349.75,367.49,357.82,367.07,370.09,375.54,379.13,377.47,382.81,384.88,389.58,389.59,395.35,396.78,390.00,388.64,381.84,381.82,380.64,377.75,378.92,372.31,372.01,366.81,366.44,362.54,366.15,368.87,373.13,373.74,366.45,367.95,368.28,369.12,371.17,373.56,373.19,369.92,371.81,368.91,370.67,369.72,366.65,370.79,365.02,364.80,371.18,379.11,378.32,376.60,376.48,369.50,371.24,372.62,373.09,372.57,376.74,374.51,372.30,364.87,368.38,368.96,369.60,369.44,372.65,375.89,380.66,388.92,L7
2009-04-22 22:10:46+00:00,,208.08,,,,282.57,313.60,333.59,346.26,352.15,352.94,347.81,338.01,330.91,325.88,321.84,316.85,314.33,314.77,316.53,319.10,323.52,330.11,336.31,345.95,349.01,350.20,351.66,349.41,347.41,349.35,350.67,350.66,352.52,353.29,355.57,358.37,359.86,358.69,357.69,359.99,359.57,358.38,359.28,364.21,361.22,359.09,357.79,358.03,360.72,361.07,363.07,362.68,367.14,368.45,364.13,368.25,366.59,366.89,369.30,367.18,369.28,368.96,363.96,362.46,363.33,364.50,364.55,366.66,367.65,373.41,372.83,372.98,374.46,378.04,379.47,384.21,378.08,378.87,374.54,371.15,369.20,369.67,369.47,368.24,368.46,369.77,372.25,369.26,372.51,371.61,377.45,379.68,380.35,386.27,382.22,366.74,349.75,372.48,363.68,371.21,374.62,379.34,382.31,377.47,382.81,384.88,389.58,389.59,396.52,398.05,392.65,391.38,385.50,385.15,383.11,379.93,380.24,374.10,372.01,366.81,366.44,362.54,366.15,371.48,374.50,376.32,369.67,371.08,371.85,372.56,374.83,376.41,375.21,369.92,371.81,368.91,370.67,369.72,367.13,371.14,366.61,366.21,373.81,380.66,379.60,378.50,377.54,371.21,371.24,372.62,373.09,372.57,376.74,375.77,375.33,368.40,372.14,372.32,373.05,373.08,376.43,378.74,380.66,388.92,L7
2009-05-24 22:10:26+00:00,,208.08,,,,275.10,315.29,332.62,345.87,352.93,354.71,350.63,339.53,331.75,325.61,321.58,317.05,314.98,315.37,318.06,320.42,325.45,332.77,337.33,345.55,349.88,350.08,352.46,351.14,347.97,351.38,352.99,349.25,351.43,352.02,354.06,357.85,359.88,358.59,358.72,360.86,361.51,361.15,361.94,365.40,363.19,360.59,359.76,359.62,360.17,360.84,362.78,362.01,366.99,369.73,365.01,372.36,369.93,369.51,372.38,370.00,372.11,371.49,366.32,365.71,366.07,363.46,363.99,366.05,367.38,372.40,372.49,375.03,376.58,379.87,380.79,386.00,380.10,380.43,376.54,372.53,370.79,368.69,368.81,367.51,367.61,368.94,372.04,372.13,375.53,375.39,381.58,384.84,385.15,393.46,380.50,370.46,338.74,371.52,368.60,373.93,376.04,380.04,380.72,377.89,382.01,384.17,389.87,392.32,398.89,399.94,394.76,394.00,388.92,383.81,382.21,379.02,379.62,374.75,375.67,374.26,371.00,367.12,371.96,375.57,377.85,377.53,371.43,373.14,371.19,372.33,373.80,375.22,375.30,371.64,374.07,369.50,370.61,370.93,368.58,372.92,367.61,367.33,374.04,380.30,379.16,378.53,378.10,371.85,372.95,373.95,375.37,375.95,379.42,379.45,378.60,369.62,374.44,370.17,371.83,372.07,375.43,378.23,381.75,390.89,L7
2009-05-31 22:16:36+00:00,,208.08,,,,275.10,315.29,332.62,345.87,352.93,357.69,352.64,340.48,332.67,325.66,320.82,316.81,315.63,315.37,318.06,320.42,325.45,333.16,338.14,345.91,349.96,349.69,352.09,351.06,348.71,351.45,353.21,350.73,352.67,353.48,354.06,357.85,359.88,358.59,359.81,361.80,363.01,362.67,363.00,365.92,363.77,361.33,360.63,361.07,362.29,362.70,363.67,363.70,366.99,369.73,365.01,374.99,372.01,371.21,373.51,372.00,372.90,372.84,367.69,367.34,368.19,365.62,366.17,368.22,369.55,372.40,372.49,375.03,376.58,380.73,381.31,385.67,380.54,380.38,377.36,373.76,371.94,370.38,369.93,370.07,369.38,368.94,372.04,372.13,375.53,375.39,381.58,384.84,385.15,393.46,380.50,370.46,338.74,371.52,368.60,373.93,376.04,380.04,380.72,377.89,382.01,384.17,389.87,392.32,398.89,399.94,394.76,394.00,388.92,383.81,385.20,383.37,379.62,374.75,375.67,374.26,372.03,370.98,374.38,376.91,378.93,378.50,373.37,374.88,373.69,374.77,376.60,375.22,375.30,371.64,374.07,371.88,373.16,372.52,371.90,374.81,368.97,370.42,375.78,381.19,380.57,381.32,380.33,371.85,372.95,373.95,377.11,379.52,381.55,381.43,380.36,372.89,376.55,373.04,375.69,375.38,378.71,378.23,381.75,390.89,L7
2009-06-25 22:10:47+00:00,,207.89,,,,279.25,318.04,331.95,344.36,352.01,358.67,352.50,339.06,332.17,323.11,317.05,313.62,314.55,313.10,314.87,316.77,320.31,330.04,335.99,343.11,347.81,347.78,349.14,348.79,346.30,349.91,351.71,347.80,350.45,352.64,352.42,356.69,357.14,356.42,360.53,361.69,364.15,365.33,364.50,367.79,365.00,362.36,361.31,362.17,362.53,362.12,362.52,362.68,365.62,366.25,361.25,371.88,373.27,372.14,374.25,372.32,372.69,374.27,368.50,366.70,368.66,364.88,366.26,367.28,368.44,370.47,369.17,371.47,372.70,377.99,378.79,384.28,378.28,379.52,375.50,372.39,370.16,367.38,367.77,368.62,368.05,363.68,368.55,367.34,369.50,371.26,375.25,381.66,381.94,399.13,382.64,372.38,328.36,373.03,370.19,374.43,376.93,380.04,380.72,377.89,382.56,384.76,390.76,394.01,401.07,400.10,395.18,394.59,389.63,382.56,385.40,383.76,379.62,374.75,375.67,374.26,373.06,373.06,378.05,379.71,381.11,378.88,372.38,374.11,373.76,375.17,377.54,375.22,375.30,371.64,374.07,373.66,370.13,368.09,371.04,373.47,366.96,370.90,376.42,378.47,378.00,381.76,376.54,370.70,371.21,372.30,376.20,379.54,379.16,379.37,379.87,372.32,378.37,374.54,377.23,377.25,380.65,378.23,379.03,385.54,L7
2009-07-11 22:10:43+00:00,,207.89,,,,290.96,321.16,332.95,344.36,352.01,358.67,352.50,339.06,332.17,323.11,317.05,313.62,317.01,317.52,317.71,319.85,324.03,331.93,337.70,344.63,349.05,348.76,349.65,348.79,346.30,349.91,351.71,347.80,350.45,355.39,356.04,358.55,359.50,358.64,361.96,362.67,365.22,366.45,365.46,368.21,365.00,362.36,361.31,362.17,362.53,362.12,362.52,365.59,368.17,368.41,364.61,373.32,373.99,373.35,375.47,373.83,373.51,374.27,368.50,366.70,368.66,364.88,366.26,367.28,370.04,372.12,371.20,373.51,374.08,379.29,380.31,384.44,379.07,379.94,375.50,372.39,370.16,367.38,367.77,371.38,369.96,366.93,370.32,369.51,372.36,374.02,378.60,385.01,385.19,399.13,382.64,372.38,328.36,373.03,370.19,376.53,378.22,380.29,381.55,379.61,384.54,386.78,392.22,396.16,401.99,400.10,395.18,394.59,389.63,382.56,388.69,386.33,381.98,378.27,378.47,377.22,375.50,375.27,379.92,379.71,381.11,378.88,372.38,374.11,373.76,378.96,380.58,377.56,377.27,374.57,377.31,375.11,372.12,370.82,372.73,373.47,366.96,370.90,376.42,378.47,381.09,383.59,378.26,374.11,374.07,374.22,377.78,381.47,380.37,380.54,379.87,372.32,378.37,374.54,377.23,379.35,381.60,379.44,380.55,385.67,L7
2009-07-18 22:16:28+00:00,,207.89,,,,290.96,321.16,332.25,342.57,350.32,357.36,353.03,339.99,333.26,323.49,317.68,313.30,317.16,316.72,317.73,319.75,324.03,331.93,337.70,344.63,347.41,346.96,348.17,347.61,345.88,348.73,350.96,347.93,350.56,355.08,355.85,358.02,359.44,358.64,361.96,362.67,365.22,365.09,364.21,366.94,363.67,361.73,360.63,361.96,362.29,362.19,363.07,365.56,367.73,368.61,365.16,373.32,373.99,373.35,374.40,372.09,372.38,372.65,368.57,367.20,368.76,366.19,367.74,367.78,370.25,373.13,372.44,374.35,374.08,379.29,380.31,382.94,378.59,379.11,375.01,372.50,370.86,368.42,368.92,371.90,371.01,367.01,370.38,369.51,372.36,374.02,378.60,385.01,385.19,399.13,382.64,372.38,328.36,373.03,370.19,376.53,378.22,380.29,381.55,379.61,384.54,386.78,392.22,396.16,399.10,398.15,394.26,393.20,389.18,384.19,388.60,387.39,382.45,378.05,377.55,377.22,375.50,375.27,376.44,377.62,379.20,377.37,371.84,373.18,373.60,377.96,380.18,377.51,377.02,373.91,377.31,375.11,372.12,369.43,370.57,371.17,366.45,369.32,375.23,377.92,380.36,382.15,377.78,373.35,373.08,374.22,377.78,381.47,378.60,378.71,378.59,372.33,376.73,374.05,375.87,378.31,380.11,378.21,378.77,384.84,L7
2009-09-04 22:16:20+00:00,,203.57,,,,290.96,328.06,333.45,346.66,355.42,363.66,358.75,343.53,334.39,325.78,320.16,316.53,319.46,319.71,320.01,321.02,324.75,333.74,337.70,344.63,349.30,348.71,350.68,349.87,348.02,351.51,353.01,351.70,353.70,357.27,359.10,360.89,361.74,361.23,362.89,362.67,365.22,368.17,367.26,369.76,366.38,364.22,364.75,365.83,365.36,366.79,367.56,369.57,371.75,372.48,369.59,374.28,374.88,373.35,374.40,375.60,375.99,376.59,371.98,371.03,372.97,370.82,371.94,371.37,373.44,376.28,375.44,378.31,376.29,379.29,380.31,382.94,380.63,381.61,377.64,374.92,373.78,371.56,373.00,376.56,375.57,372.81,375.54,374.58,376.95,378.13,378.60,386.69,388.90,395.09,383.21,375.15,358.99,377.78,375.08,380.13,382.96,383.86,384.65,382.01,386.81,386.78,392.22,401.12,402.70,401.90,397.20,396.41,392.77,388.30,391.07,389.87,385.92,380.93,379.91,378.57,377.04,375.27,379.81,381.04,381.84,379.70,374.45,376.06,377.05,382.00,384.77,380.33,379.71,376.50,378.14,376.24,372.12,370.87,372.22,374.16,369.76,371.93,377.63,379.90,383.12,383.67,379.33,375.41,375.15,376.00,378.47,381.47,381.45,381.29,380.91,373.88,378.23,376.27,377.61,380.46,381.79,380.11,380.68,386.49,L7
2009-09-29 22:10:30+00:00,,204.23,,,,302.67,322.53,330.80,345.74,358.07,366.82,363.55,346.62,337.29,329.44,322.46,317.86,320.82,320.61,319.65,320.40,323.33,332.87,338.61,345.84,347.33,346.29,348.97,348.56,348.92,352.82,354.37,352.77,354.78,358.50,359.66,359.34,360.50,359.54,362.36,362.99,365.65,366.67,365.24,368.60,364.42,364.13,364.87,366.29,365.20,367.73,368.34,371.28,371.83,372.62,370.03,374.33,376.19,374.58,375.82,374.06,375.29,375.81,374.09,373.09,375.28,373.13,373.73,372.69,374.14,376.20,373.96,377.46,375.04,379.87,381.47,382.06,379.08,380.57,376.45,376.58,375.88,374.52,375.61,378.72,378.00,374.77,376.44,375.73,377.45,379.39,379.06,382.28,385.49,389.48,380.15,381.61,380.15,382.34,379.66,383.10,385.34,385.96,384.83,383.40,389.59,388.92,399.34,402.76,401.83,399.89,398.89,397.67,395.08,391.03,391.79,391.96,385.85,381.41,379.21,378.81,379.18,381.98,377.99,379.10,379.27,376.12,376.74,378.08,378.88,383.71,387.38,383.36,382.34,378.98,381.23,378.26,372.44,368.04,371.29,372.41,371.45,374.14,378.82,381.52,384.62,385.10,379.57,375.98,374.86,374.71,380.03,384.83,378.62,379.47,381.50,375.64,378.65,377.91,378.31,381.61,381.70,378.67,376.17,382.40,L7
2009-11-07 22:16:41+00:00,,197.93,,,,302.67,322.53,330.80,345.42,358.28,369.99,368.57,350.59,344.77,337.66,323.22,317.30,321.15,321.44,318.66,319.42,322.64,331.58,336.57,342.47,344.14,343.38,345.99,346.81,347.97,351.89,354.66,353.84,355.27,359.77,359.49,359.15,360.49,356.51,359.89,359.93,362.63,362.97,361.67,363.72,362.61,363.47,362.27,363.92,362.86,365.80,367.79,371.66,371.70,370.15,370.44,375.86,377.31,374.80,372.85,370.03,371.30,371.07,372.83,372.59,373.53,370.48,370.93,369.53,374.60,375.77,375.33,377.36,376.05,380.96,382.07,381.31,377.90,379.00,376.82,376.01,376.22,373.82,374.95,379.03,380.79,375.55,377.59,378.54,376.71,379.38,374.18,377.70,383.04,389.86,374.24,382.41,380.15,381.21,383.63,384.32,386.19,386.29,384.65,386.01,399.35,394.49,399.34,402.76,401.99,403.87,399.80,398.17,397.27,393.44,394.21,395.27,388.92,384.04,380.98,382.49,383.70,382.33,377.70,373.98,375.14,374.64,376.82,377.70,378.26,384.01,389.47,384.45,383.92,381.20,381.90,379.98,372.47,367.36,369.83,370.00,370.13,374.30,377.09,379.88,384.71,384.53,380.05,375.94,374.48,374.55,379.55,381.41,377.44,378.12,378.19,374.38,376.08,375.22,375.78,379.72,379.33,374.82,374.11,381.07,L7
2009-11-16 22:11:01+00:00,,197.93,,,,302.67,322.53,326.37,341.20,356.31,369.51,368.96,354.30,348.21,341.88,330.10,319.98,321.15,321.44,318.66,319.42,322.64,331.58,336.57,340.62,342.46,342.50,344.61,345.70,346.80,351.44,353.78,352.88,353.43,356.78,359.49,359.15,360.49,356.51,359.89,359.93,362.63,361.35,360.18,362.49,361.56,362.65,361.66,362.82,361.95,365.52,367.21,371.66,371.70,370.15,370.44,375.86,377.31,374.80,371.13,368.50,369.69,369.22,371.68,371.64,372.28,370.14,371.03,369.29,374.60,375.77,375.33,377.36,376.05,380.96,382.45,381.75,378.59,378.98,376.56,376.34,375.73,373.59,374.85,378.30,380.79,375.55,377.59,378.54,376.71,379.38,365.69,373.09,378.47,382.86,374.65,380.61,381.53,382.35,383.43,384.04,386.19,386.29,384.65,386.01,399.35,390.24,395.02,395.98,398.59,400.85,398.16,396.27,394.77,393.02,393.68,395.27,388.92,384.04,380.98,382.49,383.35,380.13,376.51,372.28,373.81,374.22,376.60,377.25,378.53,383.92,389.47,384.45,383.92,381.20,381.90,380.11,373.68,368.65,369.94,370.05,370.58,374.05,376.82,381.03,384.73,384.53,380.05,375.94,374.48,374.55,379.63,381.38,378.16,378.44,378.96,374.36,376.64,376.00,376.45,378.95,379.33,374.82,374.11,381.07,L7
2009-12-02 22:11:12+00:00,,197.93,,,,302.67,312.96,323.37,336.84,352.65,365.57,369.33,359.47,354.26,345.06,333.56,321.13,321.56,321.44,318.66,319.42,322.64,328.84,332.41,336.89,339.67,340.71,342.42,342.46,344.98,348.97,351.83,352.28,352.09,355.69,359.49,359.15,360.49,356.51,357.05,353.35,353.91,356.02,356.11,359.37,357.68,358.92,358.50,359.58,359.79,366.41,366.76,371.11,371.70,370.15,370.44,371.93,372.74,368.36,366.27,363.02,364.64,363.50,366.69,366.68,367.10,368.18,368.50,366.88,372.60,375.77,375.33,375.91,374.79,379.28,381.79,381.26,378.20,378.69,374.85,375.09,374.54,372.91,374.49,377.12,380.98,375.55,377.59,376.94,375.28,375.90,359.20,367.27,372.22,378.78,379.53,378.81,382.93,384.79,383.43,384.04,386.19,386.29,384.65,385.52,398.32,389.15,391.79,390.03,395.23,396.84,396.77,393.88,391.55,393.02,392.39,392.81,388.92,384.04,380.00,380.97,384.54,379.55,373.53,368.55,370.52,372.81,373.47,374.34,377.03,383.41,389.19,384.45,383.92,380.49,382.88,380.39,371.23,366.95,366.86,367.25,369.67,371.75,375.23,381.19,384.01,381.82,377.32,375.94,374.25,374.46,377.91,377.98,376.05,374.70,376.16,370.62,372.09,373.33,372.75,376.79,375.39,374.82,374.11,377.32,L7
2010-01-27 22:11:14+00:00,,185.11,153.90,,,,292.42,316.73,341.72,363.49,378.84,374.07,363.98,357.35,348.81,338.11,325.28,324.44,323.11,322.98,322.89,322.40,329.20,331.36,335.21,337.88,339.94,343.47,345.02,346.90,351.47,353.49,353.14,351.86,351.76,355.28,355.98,356.39,351.48,351.83,347.41,347.84,350.43,351.17,356.89,357.37,358.58,360.10,360.32,360.94,366.87,368.37,369.44,371.07,370.73,372.01,372.66,372.81,366.04,362.90,359.77,362.48,363.24,366.08,367.54,367.54,368.96,367.82,367.19,370.30,375.05,373.54,373.80,375.61,382.57,383.59,385.30,383.85,381.62,380.15,377.26,377.18,376.43,377.71,377.80,386.36,386.13,387.72,384.23,374.77,368.92,338.45,358.65,357.16,373.80,377.12,378.29,382.80,384.90,382.98,384.47,388.51,391.05,385.47,386.40,400.31,389.47,393.39,387.02,395.96,399.25,399.87,396.66,394.06,394.65,390.83,390.45,387.91,382.36,380.02,379.18,384.47,377.41,374.64,372.44,373.09,376.61,376.37,377.69,379.81,383.88,391.95,386.88,385.92,383.38,381.40,380.60,377.54,374.24,371.22,374.13,377.02,374.74,378.56,383.73,384.31,382.15,381.71,378.09,377.86,377.00,380.66,379.51,381.59,378.00,380.45,373.31,375.32,374.46,375.33,376.96,375.94,377.01,378.72,385.96,L5
