,dates,chi0506-0000,chi0506-0001,chi0506-0002,chi0506-0003,chi0506-0004,chi0506-0005,chi0506-0006,chi0506-0007
0,1985-01-25 14:06:03+00:00,,205.04082286585822,210.2087371930058,225.72280956235397,,186.9479409503283,176.02772565239832,174.91041798669315
1,1986-01-12 14:03:06+00:00,,184.5913855654215,204.02446654280044,190.63052356945457,174.28458647182575,172.962511419337,178.5736750730618,180.07672697999362
2,1986-08-15 14:03:29+00:00,85.30897651283193,119.90775954541209,167.03950405391612,196.92789712397956,191.71006663570793,,,
3,1986-08-24 13:56:58+00:00,66.86966883357084,94.66410304002724,163.20086082758803,,,,,
4,1986-08-31 14:02:52+00:00,63.978847997912474,92.98257691244788,165.09059354253458,180.09622238348788,157.93843784133176,116.78059571904195,,
5,1986-09-16 14:02:21+00:00,65.32399850692923,108.51429944505503,178.38177378186435,191.32360314973357,169.0743233111043,141.67227841467087,157.25946712458918,171.3385156173973
6,1986-09-25 13:55:54+00:00,87.35636534290477,112.74856563704179,211.91085522254838,221.12969240392005,191.45637456085694,162.62050074954905,193.77007779738057,193.16841724578137
7,1986-10-18 14:01:19+00:00,62.078188125864116,,205.13013280049512,212.76081469501776,172.431819103245,144.43143808162392,172.3490693256521,181.77027102639988
8,1986-12-21 14:00:49+00:00,179.62368764020573,188.42193165200783,225.66731379423348,221.34394059483265,199.7348050661625,165.72990389068707,192.06836971500147,195.80443957838705
9,1987-01-06 14:01:18+00:00,154.86927541178142,204.97086267207538,230.64883743474394,222.19189237032293,195.77433758204407,173.88367013989756,190.2913866809747,198.5039972674715
10,1987-01-22 14:01:45+00:00,159.82382491694005,207.13113470650893,233.19848105493057,219.5231210458872,192.74060737739063,166.29540024672804,196.42663456144902,197.3769766349351
11,1987-02-07 14:02:20+00:00,165.68702233060432,196.74926192175064,216.5159818207211,223.1676665052741,196.99669620096302,177.35409826328151,192.84297260115403,201.09476919652224
12,1987-03-27 14:04:09+00:00,131.91886373909972,156.0043211729263,183.91753189717173,177.7127441511414,,140.86880734111978,,
13,1998-02-21 14:18:05+00:00,192.5532263132469,184.30515151630354,200.27549403468595,208.18590164311286,199.4173778886148,181.68642924339716,180.17102724217239,185.74381539892545
14,1998-08-25 14:14:16+00:00,182.42096672607047,177.23377736536003,174.7210650322351,184.96861318607816,181.22458904560852,146.98646652398068,,
15,1998-09-01 14:20:31+00:00,187.11292083416637,172.98063190370198,177.3490252721623,193.90271405663015,181.24825498215367,147.17491452668284,163.23990654040236,170.40606699886774
16,1998-09-17 14:20:38+00:00,198.64285789638973,182.05896968518073,196.7641005237748,191.2576880346432,184.5862324170921,169.106839999752,172.04091418144333,187.955784284036
17,1998-11-29 14:14:40+00:00,250.60307017522672,229.2223984906073,195.06248221764287,183.51686413919538,188.94943303289784,182.84996952752664,191.15464835568065,190.2403487976058
18,1998-12-22 14:20:53+00:00,300.3201126819957,,204.4316194992914,190.8825909775893,202.60472028171074,198.14819373429495,197.29141470438657,205.09425208880253
19,1998-12-31 14:14:46+00:00,276.2014416464791,232.40276348692242,201.89929557160673,187.33942560492204,190.61933858968587,186.50073034080054,188.4265961808186,187.7920684965233
20,1999-01-16 14:14:38+00:00,266.55853418855475,229.23671651782325,210.19320669793711,210.33269578649816,214.6764260715115,181.01283311780404,183.13309464034865,181.5758587686411
21,1999-08-19 14:19:22+00:00,,148.9215776433553,172.46632376069036,,125.24792521416303,,,
22,1999-10-07 14:28:42+00:00,,136.3069172518703,167.0021952490236,175.44517018033577,157.89219719842225,148.3368121131656,156.49276889712536,158.13369486309597
23,1999-10-14 14:34:50+00:00,159.4368507158457,169.6861398875813,196.27159842371745,217.12147934225695,196.64479123124158,179.3045516985263,192.2559840472497,201.6254097826365
24,1999-10-23 14:28:31+00:00,130.72903815116499,156.96200764894598,182.0874477365059,194.73873501351056,178.30283130069262,152.4896570207651,161.5689739678494,169.94681475415538
25,1999-10-30 14:34:44+00:00,139.94110969505164,161.84342338117037,186.360517771437,226.25669384004973,215.14740919798993,174.47619994908214,199.91558034534302,211.92453476877068
26,1999-11-16 14:11:19+00:00,139.10826076328001,150.99864531774503,182.270284200258,216.39533212923246,197.94782457186528,158.17947128691253,174.432020248941,189.73719690309025
27,1999-12-10 14:28:36+00:00,184.6654555211685,155.73845396173738,188.54671961862553,216.7865070873243,206.20747497591057,170.31169199417448,192.44927152910088,203.5490284370704
28,2000-01-11 14:28:30+00:00,185.72161591015288,170.08176207500568,197.92927192804893,225.70845010698173,208.46820263093343,183.83233977053845,195.6168067407269,205.1740837003273
29,2000-02-19 14:34:30+00:00,174.50241252698635,190.0618928409472,213.089085685282,217.57163486360116,226.3755343897892,210.9262634982907,194.5813925518437,196.44918522350324
30,2000-03-31 14:28:11+00:00,196.110088092967,188.20694514834207,185.12989546190573,217.10692805276344,220.91304751568285,203.3534964186926,187.86090825269238,185.35975196942118
31,2000-04-16 14:27:57+00:00,191.50053084965714,175.70766728083464,182.01618811840405,217.43111774388663,227.4651245701678,202.14943925283902,175.04774163187355,177.11120012766574
32,2000-05-09 14:33:58+00:00,204.5951865824671,194.08494938222037,216.65466568747263,241.1277829109923,227.25255169871258,212.5612758751119,191.58408704026456,
33,2000-07-28 14:33:02+00:00,,,,,,,,
34,2000-08-22 14:26:40+00:00,147.35117250996888,189.25085105299905,208.30360271636005,199.5775826287119,184.63947115162975,176.58850741663275,183.3885890817533,
35,2000-09-30 14:32:17+00:00,134.971085027019,149.16230256016752,195.97513164737865,213.1125510355573,192.04846548106244,173.4002044610438,189.4262258312428,191.30698211428313
36,2000-10-01 14:14:07+00:00,144.03406650930918,156.9009608776586,205.94387266350486,218.8292837829926,201.85690283544056,176.75523005409596,191.0602462937821,189.4575935939287
37,2000-12-03 14:32:11+00:00,124.87118905186205,160.58869682216107,,263.4283664629172,209.72805982732223,181.9643023254794,215.63370803197543,209.32774564047367
38,2000-12-19 14:32:16+00:00,123.9343618802162,,248.3440183936097,266.42186386886226,226.58882453175136,177.05182852135226,198.0150234257567,204.35979226859905
39,2001-01-28 14:21:47+00:00,177.62713169058162,190.73217121387503,228.0472643748111,254.49543396125944,229.54906340194188,175.9586666076517,190.02576545183723,199.8223028230059
40,2001-02-13 14:21:51+00:00,197.73321643676212,204.4828844823703,230.5847604131605,231.85432877822478,223.03943679073217,187.0542844293308,195.38863796172075,196.20990423022232
41,2001-02-14 14:26:05+00:00,188.1380307922477,209.63375636219934,228.45990578323938,228.99092001837644,223.3393343884087,181.1449651235472,192.05902311672247,197.77319233500282
42,2001-02-21 14:32:14+00:00,156.17274288353764,191.58076307679084,216.7710082996988,220.30002416412518,211.27389667855414,183.98145616879737,191.80621568256944,192.5848995297083
43,2001-03-10 14:15:46+00:00,143.59367847113097,184.5858309373753,209.28987597675325,197.22846961188472,173.34186742558643,159.62674137833292,,
44,2001-03-25 14:32:01+00:00,,217.56816111919724,235.44106365247754,217.8501901635618,201.32848635115045,194.97401664080328,187.16720767902518,188.35604526506407
45,2001-04-03 14:25:43+00:00,,229.8905093726377,239.29545520728433,230.60693275997824,229.4775409711153,213.10286073406115,193.79164991517575,202.7284138957953
46,2001-04-26 14:31:55+00:00,180.00966380451666,186.34467410575093,202.22490465195597,,195.11636378823755,168.5905858311,,
47,2001-05-05 14:25:43+00:00,,,,,,,,
48,2001-08-16 14:30:40+00:00,210.55802751732472,207.58463205546695,198.89133170470552,186.45709109150908,191.76947602957932,167.37978806463312,,
49,2001-08-17 14:15:58+00:00,179.09829590306163,186.89527702238328,184.33874321291447,174.18596316383702,168.9577940059204,142.37184279789034,,
50,2001-08-25 14:24:26+00:00,207.34185641570724,205.26336739438386,206.50297917616524,197.5516593342343,189.79886690553911,170.60828156461082,155.21951841522153,
51,2001-09-02 14:15:50+00:00,,164.22978591100122,178.90078198961146,185.14861701181016,181.1914199912978,152.838453947367,148.22617173838768,154.74758170155388
52,2001-09-25 14:21:52+00:00,199.9717454865344,195.3912687913766,209.41898610916792,216.29187721132251,216.1610231114161,172.25301765122146,181.8804480760336,190.23270626980184
53,2001-10-12 14:23:49+00:00,185.5781070399611,188.27407962785563,198.64617918156875,202.7979478054399,192.38575485126378,154.8364805371043,165.62808081393644,178.2691627904421
54,2001-10-28 14:23:58+00:00,215.41381268506757,208.2747937208623,211.49785776487414,216.02514152494922,204.11210726014738,179.4896527720165,185.6073522935709,193.0852128660045
55,2001-11-04 14:30:13+00:00,233.73675789494607,214.21757715230808,215.7606348275441,217.81316633150823,212.03819651025853,185.1634234987785,192.86002154823677,194.43352011952905
56,2001-11-13 14:24:08+00:00,,192.03163451830002,200.37583598247926,207.5562550303428,192.03713816935107,164.34150849398216,162.24366991474776,168.52658720063332
57,2001-11-29 14:24:13+00:00,234.1386368702929,204.87047891980166,215.20730698484482,228.44636249765023,221.04591285336784,195.56514488065744,196.55885530063028,196.9935419531729
58,2001-12-15 14:24:20+00:00,211.23884790041825,194.25764127100553,204.40390091811156,221.1878341135854,219.38367610260482,199.21866174233568,192.6550688871313,181.38508242543833
