,dates,chi0517-0000,chi0517-0001,chi0517-0002,chi0517-0003,chi0517-0004,chi0517-0005,chi0517-0006,chi0517-0007,chi0517-0008,chi0517-0009,chi0517-0010,chi0517-0011,chi0517-0012,chi0517-0013,chi0517-0014,chi0517-0015,chi0517-0016,chi0517-0017,chi0517-0018,chi0517-0019,chi0517-0020,chi0517-0021,chi0517-0022,chi0517-0023,chi0517-0024,chi0517-0025,chi0517-0026,chi0517-0027,chi0517-0028,chi0517-0029,chi0517-0030,chi0517-0031,chi0517-0032,chi0517-0033,chi0517-0034,chi0517-0035,chi0517-0036,chi0517-0037,chi0517-0038,chi0517-0039,chi0517-0040,chi0517-0041,chi0517-0042,chi0517-0043,chi0517-0044,chi0517-0045,chi0517-0046,chi0517-0047,chi0517-0048,chi0517-0049,chi0517-0050
0,1985-01-25 14:06:27+00:00,185.8097119745167,167.51797389517233,162.43020784471665,149.14973965500425,140.8623725116747,147.74147229114377,150.27023875321723,142.29195449546785,144.6132253538654,155.33076448150908,167.9581350202273,181.24288075164392,190.31994400162625,198.45785735426,196.5131443769272,182.38078460100485,179.66868017482193,182.43772104521602,189.09486013647012,188.75991421893173,192.74517183898254,200.60582179453874,209.47442339216485,214.18682997806195,211.64203822040608,209.86187956047382,220.03640051863536,230.79110168468327,232.24484639038937,240.74680375818875,239.70597333604135,249.50852495196511,231.60062612423258,222.85174525054236,216.34595238736523,214.10368305657047,212.33362205516582,229.37603969431282,237.8415895042573,229.23639506227167,218.9610505303904,213.49704596309633,209.56088587719637,196.63688365985217,197.44148922278626,202.13769981226787,206.7200165298171,194.81125691137694,191.65285235533966,190.1424923870109,203.7706459584226
1,1986-08-15 14:03:53+00:00,176.56409908425877,158.73651005276776,159.3897393595123,133.56623900573553,142.01757398935922,147.07622685157298,144.6892068699023,146.5752064615827,142.71458318545217,145.78125129789603,163.84995416524606,179.09354747127443,189.01393049146407,199.23616634673698,189.1067791736821,195.56054781638937,195.53684201400273,194.10008503795422,195.54013598728892,205.49312560142306,205.81850429227342,208.59819935067372,214.07800509600463,220.78962642861444,217.43866835488348,221.56769933661872,222.23366492881468,230.94112963387562,227.95400581877055,238.023881423498,243.15412469269796,251.2545865527835,231.44135638631005,216.9028044467564,213.7028212088927,214.70225520509248,214.67453090984026,219.9403956439082,224.59020738593247,218.96081778763963,210.64091988683262,202.530262587083,199.51745564932486,201.82908175840822,202.851964763428,193.70069648488666,211.281191180929,216.26417173542902,186.29470672749275,189.06198451608216,201.6788997021558
2,1986-08-31 14:03:16+00:00,162.2658852480665,148.9446193619486,131.78289360699802,120.26049387036807,117.52126290810739,123.95785262534889,127.46873931893626,128.21524423642157,119.90882824112322,127.30675972389135,139.98407752539282,148.2029772457243,164.517956422617,,,159.90583982485487,164.06670343904096,167.57583518315286,170.669611500865,185.68379538343677,177.35556742180694,176.05729051882412,,,186.04050561517823,188.30053115087952,217.1838039137304,,,,,,,,184.68375923200185,195.43435902081956,204.65645701755267,191.18664335312616,,,,,,,,,222.37181798308174,,,,
3,1986-10-18 14:01:44+00:00,192.04662152759926,165.6853963485819,161.48999426552055,159.4862135812249,153.42522568724627,150.78375558191988,159.0368298688079,154.89275670376645,154.70526805179182,163.31390983525807,176.47902731495768,194.09602731958418,200.67196129104568,206.3369659194675,198.91027799160184,196.91943688379567,203.44395139113414,202.11549048511054,205.93726887061877,211.05664860307513,213.8424429487241,219.46787365631621,226.17741712927926,231.37444589692757,223.96487582612764,227.29390679173991,226.0708836838826,231.7461070249217,238.27694219586166,240.40555764549586,249.75577226852934,253.3991666195259,255.15246263472412,236.5979127405183,222.53580430123623,220.48626200752463,224.13477694345218,229.59101872634352,236.11893371569946,232.36919419351895,221.87965984111446,213.37384593103664,208.0580773729464,208.754229579979,213.03410348431547,203.75130884572735,210.57035105925635,208.05159299439464,200.92985727139538,199.18302981182168,221.39243257505476
4,1987-01-15 13:55:47+00:00,198.3226939839294,172.56206497217016,167.15548850939743,152.2410298692371,150.9161340609577,156.74956516946034,154.39925898637784,157.63978130670833,148.81820542671508,149.16062423384744,176.30183316871182,192.31887830592132,196.43164273791456,195.73247525003202,193.32925781977264,185.86976772783356,198.8832020054919,186.41507720271403,191.06788141201613,194.06724859177302,200.71474231000224,198.92959332278713,209.0503509618639,222.1474077210606,212.34941338670095,218.97024952483426,214.99816298972462,221.8024718364883,227.02768425424708,239.60916734722414,247.8482030101329,256.44084496540415,248.39913395528788,219.32792249196768,211.45239821516594,217.5000907900316,227.28126708361813,234.13614057781524,244.86759663879886,243.92994854878825,221.9796535333266,216.68812837311552,215.6952974415157,211.17986445002938,206.92895579569608,209.32220842957295,215.3842010751584,201.04521100819414,198.33974715381245,198.5637048409474,216.42044696623807
5,1998-02-14 14:12:11+00:00,201.25913505092194,185.17861728091796,186.1053221231612,174.58321375813838,163.6558496071466,167.03032794413923,169.7455764814472,165.36068679671973,162.1279371306347,165.79508935944585,176.63155836149144,196.44602461781082,211.1948235355759,197.75499252568042,197.29026635824505,199.16811671152857,196.77930645905664,193.75249521890464,201.7287135846568,207.40332899590675,205.58431240360787,208.11239252387483,205.83484198608534,217.48803859580417,220.85582419075956,222.12271468510042,224.66172753160993,222.37838834146186,218.2313527738471,231.83166285502367,237.36872027375443,238.24733470668014,219.42150724098502,212.63078380916477,208.68556655911317,212.38794152385873,213.62187500185422,215.13055532152256,223.3686542970133,216.0331556801921,207.07652439840507,200.07095985004506,187.24445525914507,180.03940682552755,181.94254001987753,192.448952586799,205.0588307663435,204.08545116284785,211.66047222249622,196.6196797212522,207.74417623119163
6,1998-02-21 14:18:29+00:00,189.47705193916738,169.2265004756531,168.6036324727743,149.23923998238232,152.89388954685575,153.36752429124735,156.85607711664252,155.9856472712587,147.49439579983758,156.09800821583121,161.7470620577916,174.48250255101473,185.26783966804868,175.82295256930567,173.3996710535884,182.09747881640564,185.77702353357037,191.65666340642073,191.62003946697058,195.47599715167112,199.85576238389552,199.1237079111138,196.98327517872082,197.3110878731374,191.852289025141,191.49597041386727,201.77839354849175,208.32689536228975,212.8982693516686,221.92750433266747,221.24237829295143,221.9837880296963,212.28893694576269,205.26143474107,203.07582891684743,194.6057577624599,197.21417555064676,208.44853953778406,216.1487771242871,214.50200684361715,195.54350303487908,188.8096083567609,177.01197854801958,168.90194494896562,176.98122579134818,188.68950331358403,196.87294278653857,194.0155565558608,192.55210346604213,192.03469889612686,197.6553240608026
7,1998-04-03 14:12:54+00:00,196.59136738272883,172.70825671015731,178.42542899391455,154.3603220640068,148.31497079453945,162.97370313149537,,,,162.53621607838372,169.62610433705402,180.17542064787403,207.37075067983207,202.56383122951218,190.44146837689843,198.20250171531373,190.8923910692455,190.5964074774022,189.13949987989403,199.1190307872555,195.48704311410646,,,209.40550578371779,216.57743899671823,215.40923121009868,,,217.3792048427922,233.3561363487914,236.44338114776303,230.87512768353022,220.02345254702527,,,,,,,187.54468696559275,189.628583739661,189.0218829141256,181.03877256519846,183.0469596139605,191.27528438202737,223.04645604907145,,,,,
8,1998-08-25 14:14:40+00:00,163.18259940877834,,,,,115.3528189246312,111.12743153273104,124.10356519063126,129.26159637318653,131.60088148563523,155.28657093361528,155.488616041569,184.2897173722191,179.2120081559504,166.48306922206868,169.91965354125423,174.92642580890333,186.23201711964674,179.78066880266357,175.71823596428757,190.89666639225985,181.83456045179707,,,,,198.8947270159168,198.59638139863435,198.32431583709146,205.38837601694195,210.62406846690084,209.46793442368346,202.28943872135696,192.09176580166007,180.5360570588601,189.62403866849115,195.11950927059107,193.8051896005547,208.27825369751872,192.78418941276686,188.92894874562734,180.3636380714558,175.14879824969628,164.15258108421727,160.71640353859317,179.9384331475023,185.7167712829628,161.66213934324585,140.74673962143652,,172.3415778075014
9,1998-09-01 14:20:55+00:00,189.7190158498459,175.54987086527817,170.81131351917793,148.06473907919957,142.31105007365872,145.25094005586504,145.74877332639528,146.88436422099454,146.90786958048508,147.73780778807907,167.0880503100161,165.55378651266238,189.46793609588246,187.20655235162508,180.8772254636634,186.75725501260501,190.05912030620968,190.98292520192976,201.85312598657646,212.71756518509295,212.9529463247483,215.42301118114057,195.4871539519118,208.40760271281238,202.15777592075497,193.19336768650976,200.92754866119824,209.18935165218247,218.59274208470558,230.2693679862481,236.348578033803,225.01118003134587,200.46775600838546,185.28064878629232,192.5586597652577,203.56834782267276,196.68074671363917,196.17071909291482,208.12956207390582,211.29315038971637,200.7160276979205,193.51033612351694,186.22484575337458,180.11525691688718,174.01151701564012,186.06150506488703,186.58396056243757,169.91867435227834,173.14825479651265,189.66329297409592,197.15607004662158
