dates,satname,nzd0070-0000,nzd0070-0001,nzd0070-0002,nzd0070-0003,nzd0070-0004,nzd0070-0005,nzd0070-0006,nzd0070-0007,nzd0070-0008,nzd0070-0009,nzd0070-0010,nzd0070-0011,nzd0070-0012,nzd0070-0013,nzd0070-0014,nzd0070-0015,nzd0070-0016,nzd0070-0017,nzd0070-0018,nzd0070-0019,nzd0070-0020,nzd0070-0021,nzd0070-0022,nzd0070-0023,nzd0070-0024,nzd0070-0025,nzd0070-0026,nzd0070-0027,nzd0070-0028,nzd0070-0029,nzd0070-0030,nzd0070-0031,nzd0070-0032,nzd0070-0033,nzd0070-0034,nzd0070-0035,nzd0070-0036
2001-03-24 22:01:59+00:00,L7,403.70,408.60,394.25,377.65,382.72,378.83,369.26,364.68,375.98,375.17,354.18,363.11,365.55,360.64,357.37,353.70,350.52,348.29,354.84,,,,,,,358.97,362.85,338.14,351.39,362.14,,,155.39,,,,
2001-05-18 22:07:26+00:00,L7,441.09,440.15,442.87,445.00,438.44,432.30,426.89,425.97,426.03,426.76,407.62,415.59,412.81,415.79,429.86,428.61,432.53,430.00,433.65,415.15,429.12,419.71,422.86,430.49,441.72,438.55,426.09,420.83,418.01,416.54,414.39,418.02,427.73,424.40,419.14,,395.22
2001-06-03 22:07:40+00:00,L7,414.64,412.56,406.99,394.71,399.75,391.63,383.72,385.35,377.97,378.74,375.54,381.04,383.98,376.24,376.77,377.00,383.02,372.40,390.43,394.71,384.23,396.78,387.83,391.37,392.54,390.29,392.58,379.51,374.96,382.64,376.23,367.58,368.06,380.60,,,371.58
2001-06-28 22:01:09+00:00,L7,,,,,,,,,411.42,,497.42,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-08-06 22:06:37+00:00,L7,406.49,413.04,390.99,390.92,383.19,379.18,360.70,359.91,357.58,357.39,361.49,357.15,355.48,362.38,360.13,357.26,363.46,359.54,362.47,365.22,362.04,377.81,362.38,356.12,369.52,356.55,361.47,358.71,358.68,372.97,353.98,356.16,350.19,356.52,,,358.95
2001-08-15 22:00:38+00:00,L7,,,,,,,,,,,,,,,,304.22,346.17,,,,,,,,,,,,,,,,,,,,
2001-10-02 22:00:04+00:00,L7,414.55,422.86,394.71,366.58,374.76,374.43,359.24,351.30,377.78,360.61,347.53,358.19,369.62,369.70,372.13,365.19,363.51,359.93,349.86,343.90,356.78,365.21,362.20,355.43,359.00,349.99,351.34,343.33,342.75,351.84,326.66,344.50,357.15,369.68,363.36,362.41,375.56
2001-12-05 22:00:18+00:00,L7,443.20,442.14,432.96,437.35,439.42,442.37,456.92,451.38,433.71,423.34,,409.72,413.30,416.32,414.32,412.12,420.73,424.27,418.97,418.94,431.15,436.08,431.29,434.55,445.14,435.98,424.51,408.36,402.40,401.29,419.00,425.00,418.71,407.02,392.61,385.36,383.70
2001-12-12 22:06:38+00:00,L7,408.28,407.56,382.47,368.90,370.88,372.72,367.79,373.62,379.06,355.50,320.86,345.42,358.13,360.23,360.04,349.82,352.16,344.42,345.15,341.74,359.23,360.88,363.47,356.78,349.14,355.10,357.80,349.48,353.72,,356.98,357.77,356.13,357.18,343.67,342.27,360.88
2002-02-14 22:06:53+00:00,L7,422.20,409.93,408.04,392.20,405.54,393.87,393.88,394.18,387.23,377.36,358.68,368.25,369.01,371.58,371.62,368.82,363.91,365.46,386.45,389.67,385.78,374.97,376.27,383.08,390.93,404.12,389.02,380.08,390.91,,,384.83,372.81,366.65,358.59,352.56,371.22
2002-02-23 22:00:43+00:00,L7,438.74,432.64,424.81,412.16,423.59,423.47,432.46,429.68,419.49,409.60,394.19,397.81,397.77,391.88,381.60,387.46,391.79,383.09,394.59,414.52,417.35,406.91,400.51,415.39,426.08,431.75,406.93,387.57,396.78,398.39,415.02,403.34,384.41,385.41,378.58,368.76,380.31
2002-03-18 22:06:46+00:00,L7,438.58,430.74,430.62,428.39,422.87,414.13,405.85,400.22,401.65,379.49,372.52,385.31,380.25,392.58,387.97,374.97,372.52,369.15,383.27,389.61,388.22,393.17,397.89,403.78,408.38,414.31,411.85,403.41,410.96,403.78,419.08,412.59,378.09,374.07,360.08,362.53,371.31
2002-04-12 22:00:37+00:00,L7,434.71,411.92,397.80,379.26,386.73,380.32,369.47,367.18,392.68,359.80,356.26,353.51,352.96,360.77,373.79,366.88,361.08,342.83,375.34,353.34,374.71,380.14,392.94,383.02,381.70,376.62,384.46,362.97,381.80,387.09,376.28,394.79,360.62,369.29,352.37,344.13,363.17
2002-05-21 22:06:41+00:00,L7,457.40,453.98,473.45,481.84,457.56,458.81,456.98,430.84,418.98,428.90,422.97,419.66,409.49,420.13,415.42,424.13,428.08,424.62,431.35,427.55,436.57,425.22,435.99,437.14,444.89,447.72,455.56,449.80,440.68,437.15,436.04,443.60,460.29,455.41,454.31,,394.89
2002-07-17 22:00:08+00:00,L7,452.97,449.04,487.30,478.04,475.69,484.27,469.66,461.69,462.66,468.75,,495.81,480.82,489.03,,,493.64,491.49,499.40,454.00,,,,,,,,,,,,,,,,,407.79
2002-10-28 22:05:46+00:00,L7,438.94,424.99,428.44,439.75,434.08,429.07,426.74,418.69,415.78,,,,,,,,,,,,,419.56,420.87,427.13,420.79,421.79,408.76,410.48,402.97,394.94,385.30,397.26,406.00,397.08,391.02,386.94,385.41
2002-11-06 21:59:41+00:00,L7,,,,,,,,,,,,310.82,329.14,328.42,336.77,332.94,321.97,297.74,271.56,,238.03,307.53,309.33,,294.16,301.25,317.33,312.26,321.35,319.82,280.11,304.29,307.70,317.18,316.88,317.72,335.41
2002-12-08 22:00:03+00:00,L7,429.48,412.03,397.98,398.95,398.12,390.59,378.01,373.21,378.15,372.37,392.56,380.72,389.28,386.86,376.39,370.66,369.34,367.94,373.94,374.47,378.11,378.00,371.35,379.01,386.79,373.49,375.51,377.17,380.71,387.72,369.35,384.20,377.43,383.24,379.02,366.16,380.52
2003-01-16 22:06:26+00:00,L7,411.05,400.52,395.40,400.63,392.53,385.94,382.68,381.94,402.38,389.37,404.47,384.79,378.22,368.29,357.10,357.79,358.49,361.01,379.86,373.87,366.94,371.17,364.19,374.95,375.76,374.67,388.55,390.52,397.02,385.57,368.77,392.21,375.89,372.12,363.14,358.30,369.57
2003-02-10 22:00:29+00:00,L7,439.87,438.92,442.94,446.93,437.63,425.71,424.19,433.46,440.77,442.64,438.87,445.29,449.80,429.65,397.01,397.19,406.43,404.20,407.32,408.54,427.36,419.91,412.18,406.13,419.67,427.20,434.66,443.52,446.49,431.76,414.81,426.52,427.11,413.92,402.34,395.71,393.99
2003-04-22 22:06:43+00:00,L7,436.23,437.13,460.62,450.82,460.03,443.51,447.88,443.03,438.38,438.84,,446.76,446.49,437.95,429.21,444.49,453.45,439.91,434.51,430.53,428.04,427.94,425.55,434.65,442.36,452.43,456.20,427.59,418.72,422.96,422.73,428.36,446.68,443.46,448.93,435.75,413.42
2003-05-24 22:06:41+00:00,L7,428.56,447.93,466.86,472.48,478.91,457.08,437.78,446.39,420.80,443.50,439.14,464.22,430.58,435.51,417.36,423.96,427.26,398.52,386.57,,,,,,,,,,,,427.81,419.81,455.16,460.63,459.37,,441.80
2003-07-28 21:48:28+00:00,L5,391.10,398.77,378.89,363.48,375.08,373.63,342.95,339.49,347.59,326.44,,367.39,352.45,356.76,357.09,354.02,347.91,336.17,329.43,313.97,326.95,345.54,342.89,322.65,323.26,337.13,352.55,341.94,351.22,363.89,348.75,318.07,341.28,361.06,353.51,338.45,356.34
2003-08-13 21:48:45+00:00,L5,412.82,414.94,407.77,399.41,391.36,384.24,368.87,366.80,375.83,360.91,358.10,369.15,,,,,,,,,,,,,,369.19,374.17,360.43,370.46,382.57,375.13,346.16,356.59,377.33,373.78,373.78,384.06
2003-08-29 21:49:02+00:00,L5,,,,,,,,301.47,326.10,,,,,,,,199.49,,,332.44,352.34,369.70,367.27,334.33,349.00,351.90,361.75,342.83,349.71,362.67,356.60,333.74,348.99,365.83,361.58,361.55,374.18
2003-11-09 22:00:18+00:00,L7,381.31,390.39,363.35,349.89,353.31,356.07,336.51,,,,,,,,,346.08,342.51,329.46,,,,,,,,,,,,,,,,,336.42,339.82,360.99
2004-02-05 21:50:41+00:00,L5,382.20,374.74,364.70,362.94,361.00,355.52,334.49,336.75,339.68,,343.07,324.18,347.12,354.01,353.61,346.15,339.46,329.03,332.13,316.14,326.40,340.22,337.83,319.82,325.23,329.66,332.27,331.36,347.84,355.70,325.73,342.38,331.83,343.53,332.86,338.22,363.54
2004-03-23 22:07:16+00:00,L7,,376.68,344.73,344.62,342.40,334.09,320.02,299.09,272.66,246.85,,306.95,320.00,,,106.90,,,,,,,278.80,261.21,269.85,290.22,301.43,296.84,296.88,314.47,,,,,,,
2004-04-08 22:07:13+00:00,L7,376.27,380.91,365.28,,,,,,325.23,284.36,,327.76,336.53,331.06,338.47,339.95,342.46,344.44,325.16,325.57,332.87,336.82,,,,,331.48,292.78,334.04,346.31,,,,353.41,349.05,350.06,363.08
2004-04-17 22:00:57+00:00,L7,,,,,,,,,,,,,,,369.32,370.52,360.91,,,,,,,,,,294.43,334.02,347.02,360.16,364.03,360.86,370.18,364.20,356.30,355.66,
2004-05-03 22:00:59+00:00,L7,365.36,372.65,346.96,335.56,348.15,354.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.79,331.83,332.78,347.71
2004-05-18 21:58:38+00:00,L5,397.28,394.35,393.64,387.57,386.06,382.09,374.03,368.48,368.16,352.21,357.06,355.38,,,,,,,,,,,,,,348.40,353.78,353.46,358.52,365.79,353.53,360.92,366.63,377.84,367.73,368.02,370.87
2004-05-26 22:06:45+00:00,L7,456.10,440.17,438.74,,,,,,467.79,,459.75,469.78,461.48,456.61,438.38,427.27,452.66,467.46,469.32,457.51,461.95,452.77,,,,,462.65,466.22,457.06,429.97,433.90,,471.54,461.70,449.70,,
2004-06-03 21:58:42+00:00,L5,,,555.34,,,,,,545.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-11 22:07:02+00:00,L7,474.14,452.74,487.29,487.58,484.67,474.35,484.31,484.59,479.66,480.68,468.04,470.96,,,,,,466.20,464.36,467.63,479.49,458.69,480.74,489.37,495.77,494.02,492.57,476.36,472.86,452.34,446.59,,,,,459.07,456.22
2004-06-12 21:53:11+00:00,L5,,,,,,445.02,448.75,448.88,439.92,446.25,428.16,434.21,412.29,399.59,396.27,404.41,423.10,417.62,421.34,422.06,440.58,435.26,429.68,449.84,462.11,463.84,459.82,443.10,,,,,,,,,
2004-07-06 22:00:48+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.73,
2004-07-13 22:06:58+00:00,L7,,,423.91,420.23,409.42,395.87,389.30,397.15,410.40,413.89,405.35,401.43,385.04,378.76,370.58,,,,,,402.47,399.24,397.13,395.96,406.65,411.16,414.20,414.53,408.12,408.57,394.69,379.34,385.70,387.84,,107.20,156.36
2004-07-29 22:06:51+00:00,L7,,,,372.01,371.88,367.61,359.54,357.09,388.63,365.71,362.62,348.37,352.18,348.62,348.60,345.49,348.03,,,,,354.38,348.99,337.12,343.34,348.53,353.65,360.22,363.78,374.42,360.32,335.45,352.23,361.19,343.91,,
2004-09-16 21:55:41+00:00,L5,383.51,385.09,356.11,351.35,362.27,354.91,340.35,338.84,349.32,322.06,344.88,342.46,346.80,349.72,346.78,341.53,321.55,314.01,284.33,318.48,313.91,328.89,341.71,330.58,329.91,353.58,338.67,341.47,349.23,365.75,332.65,312.43,323.68,350.97,328.79,334.02,352.77
2004-11-03 21:56:42+00:00,L5,,,,,457.41,448.46,448.22,448.41,454.22,456.23,438.00,433.21,423.38,417.00,418.95,431.46,459.40,459.72,441.86,429.31,430.81,429.45,433.32,437.13,440.33,436.11,442.00,460.36,460.26,446.41,445.90,418.59,430.00,412.31,409.78,413.92,411.16
2004-11-19 21:56:55+00:00,L5,468.47,459.37,466.11,467.67,465.20,462.96,473.72,464.11,446.06,457.79,422.14,418.29,414.51,423.01,442.34,456.58,454.20,441.49,435.95,429.87,437.09,434.97,421.95,430.00,443.31,451.99,462.33,464.77,452.93,441.76,443.13,418.26,446.30,428.30,428.24,431.41,420.87
2005-01-13 22:04:05+00:00,L5,451.27,432.91,416.13,408.88,396.49,398.59,400.42,400.15,392.59,370.24,383.51,377.65,375.45,389.78,399.25,393.61,391.30,389.14,387.43,381.70,376.93,373.61,373.68,385.86,398.63,400.76,407.02,402.75,402.39,405.80,405.64,399.96,403.04,398.12,398.28,382.32,371.52
2005-01-14 22:01:13+00:00,L7,,,,,,407.50,403.41,402.81,401.46,372.65,373.35,359.27,365.62,380.07,391.07,,,,,,,,,390.65,401.03,412.86,417.91,410.44,408.22,405.07,408.54,397.59,403.49,400.60,,,
2005-01-21 22:06:59+00:00,L7,155.09,139.04,74.48,390.04,403.75,396.47,398.63,408.31,404.46,371.32,374.51,364.90,371.89,387.30,402.23,398.98,388.50,,,,,384.88,383.58,379.73,393.61,412.54,412.41,404.93,408.22,407.69,402.90,401.40,401.51,399.50,381.25,,
2005-02-15 22:01:25+00:00,L7,452.35,441.63,434.00,440.64,430.98,448.81,,,,,,,,,439.70,443.73,442.49,443.26,432.87,410.96,436.29,425.63,413.43,420.50,,,,,,,,,,404.34,410.32,413.35,409.59
2005-02-22 22:07:14+00:00,L7,422.81,413.37,386.38,365.39,373.56,360.30,355.74,373.77,377.00,318.08,343.23,335.25,345.04,,,,,343.08,331.44,349.63,334.66,347.40,343.11,325.37,348.47,366.69,370.02,358.68,365.01,369.78,,,,,,,
2005-03-03 22:01:30+00:00,L7,479.92,451.48,451.34,,,,,,,,403.27,403.07,401.72,424.87,442.24,446.74,446.51,439.78,439.54,423.35,439.76,,,,,,,,,428.20,434.51,432.96,442.12,419.04,424.07,417.69,402.43
2005-03-11 21:58:44+00:00,L5,,393.04,359.37,348.06,353.30,344.81,316.27,315.19,349.47,266.83,,317.44,332.28,333.00,345.41,343.85,329.75,308.86,298.32,320.79,297.89,290.24,274.90,301.48,323.89,343.51,348.18,326.22,349.10,357.38,,287.18,311.73,342.17,328.44,319.32,334.12
2005-03-18 22:04:58+00:00,L5,450.33,437.62,439.24,434.27,433.00,431.37,439.03,444.05,432.28,423.95,409.11,398.85,400.53,399.81,409.71,413.71,418.22,413.83,416.06,415.84,429.36,429.02,426.93,426.53,424.14,418.99,431.36,440.86,439.57,422.00,417.94,,,,,,
2005-04-03 22:04:40+00:00,L5,468.56,447.57,434.72,431.58,415.95,423.02,446.83,449.03,432.37,433.21,417.93,408.29,406.21,405.59,417.47,419.14,428.68,419.12,422.62,415.59,423.60,417.16,417.31,425.10,426.37,425.72,439.59,449.73,439.15,428.42,425.85,429.96,439.60,416.92,401.23,386.40,389.10
2005-04-20 22:01:20+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-06 22:01:25+00:00,L7,411.91,409.07,379.72,355.62,,,,,,,,,333.17,345.73,347.47,341.42,331.24,324.77,312.54,334.58,324.34,,,,,,,,,,345.84,320.48,347.09,359.58,,,
2005-06-06 22:05:05+00:00,L5,417.99,406.46,379.61,364.27,376.36,358.84,351.05,366.16,366.20,336.48,318.00,351.51,350.48,355.05,352.09,349.66,340.27,333.50,323.12,329.52,338.88,359.18,362.35,349.00,352.88,369.40,372.91,359.51,358.75,368.18,368.61,344.06,359.23,365.23,348.58,343.96,
2005-06-14 22:07:26+00:00,L7,457.84,457.72,472.64,478.90,485.93,490.16,490.39,467.48,,461.81,,467.10,451.88,,,,,463.54,460.39,456.15,463.98,460.98,,483.19,487.67,473.14,470.84,467.51,463.51,420.78,425.15,,,,,,
2005-07-16 22:07:25+00:00,L7,,,441.63,458.47,436.08,,,,,,,,333.58,342.24,,,,,,,356.87,,,,,,,,,,,,384.39,,,,
2005-08-25 22:06:05+00:00,L5,444.71,441.89,446.56,451.01,438.52,414.17,401.71,392.70,398.56,400.81,390.38,394.92,389.61,380.70,375.85,379.91,383.71,387.80,401.11,415.02,428.97,426.03,424.19,423.46,419.11,404.63,402.30,393.74,390.70,382.72,384.15,383.54,383.54,390.60,393.43,382.49,387.97
2005-09-02 22:07:10+00:00,L7,,,,357.82,367.42,349.67,349.12,346.99,341.24,324.08,309.51,335.10,349.75,351.07,351.21,327.62,,,,,329.33,341.55,339.74,337.26,345.60,356.52,357.66,337.69,339.04,351.09,339.30,323.44,339.43,353.69,,,
2005-09-03 21:59:56+00:00,L5,409.69,408.20,397.19,375.10,384.15,369.12,363.27,364.79,349.94,334.54,313.77,343.56,350.78,353.51,352.34,344.11,333.81,328.59,323.67,328.58,353.31,365.45,367.34,331.57,356.86,375.21,378.20,350.60,355.20,363.04,354.02,337.10,356.44,366.82,349.95,349.45,360.19
2005-09-11 22:00:53+00:00,L7,,,,,,441.81,,,,,,,,,406.55,409.93,,92.55,,,,,,,,,,,,,,,,,,,
2005-11-14 22:01:17+00:00,L7,,,,,,,361.96,363.03,354.02,333.19,333.83,344.99,350.89,354.94,355.50,357.51,,,,,,,,,347.89,357.04,354.36,350.01,360.96,372.27,362.19,350.72,352.82,358.25,351.44,,
2005-11-21 22:07:31+00:00,L7,,,,,,,,,385.29,359.56,359.60,354.20,358.94,364.57,369.88,374.61,380.46,381.75,383.21,377.62,374.34,,,,,,386.81,380.56,384.09,398.10,376.83,375.95,376.72,377.21,371.80,366.78,376.68
2005-11-22 22:00:23+00:00,L5,449.28,444.92,447.36,445.10,435.66,428.22,426.61,420.64,424.08,419.40,413.53,406.81,401.92,398.16,401.25,403.48,411.52,417.65,420.61,411.82,406.66,409.89,415.81,410.62,408.73,417.83,415.28,415.53,420.63,418.76,420.79,416.72,410.66,403.39,389.70,389.42,396.20
2005-11-30 22:01:24+00:00,L7,394.45,407.52,,,,,,,,,326.92,335.89,345.15,349.55,352.62,357.69,355.71,352.72,343.33,,,,,,,,,,351.87,370.33,357.73,342.03,342.79,349.37,347.23,341.91,358.72
2005-12-16 22:01:26+00:00,L7,,,,,,,359.41,357.05,350.53,336.06,335.06,341.19,354.74,358.18,361.29,358.05,,,,,,,,,344.68,359.54,362.55,357.95,361.88,373.97,363.96,358.38,363.23,365.52,351.39,,
2006-01-08 22:07:49+00:00,L7,,,443.27,445.45,443.98,450.70,462.24,453.99,443.12,433.95,423.19,424.08,423.54,429.90,432.57,,,,,,424.30,432.63,426.38,428.83,444.92,447.31,453.08,445.28,435.86,416.90,414.95,427.46,430.42,425.90,,,
2006-02-18 22:01:53+00:00,L7,433.88,,,,,,,,,373.74,367.76,356.30,356.61,367.53,381.28,392.29,405.82,403.69,392.09,,,,,,,,,402.18,389.08,382.53,364.85,355.36,371.92,381.86,379.66,371.66,368.22
2006-04-06 22:09:08+00:00,L5,454.20,439.58,434.28,432.53,427.94,436.85,445.98,443.75,429.08,,415.80,392.14,372.91,375.10,388.10,406.09,439.51,438.30,424.70,405.25,413.88,418.53,419.37,420.24,423.55,427.50,426.88,436.25,426.00,420.88,,389.65,389.49,390.56,401.82,410.54,403.27
2006-04-15 22:03:30+00:00,L5,384.15,387.70,362.14,348.11,361.89,357.78,339.69,352.17,329.00,288.77,303.71,321.32,331.87,336.91,,,,,,,,334.58,336.09,324.34,326.27,348.44,354.25,339.98,336.78,349.65,290.53,298.13,322.01,336.25,330.27,317.26,344.99
2006-04-30 22:07:38+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,268.34,,,101.24,,,,,,,,,,
2006-06-01 22:07:38+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-10 22:01:49+00:00,L7,,,,,,,,337.04,359.52,316.32,300.89,,,356.00,352.82,346.10,347.63,,,,,,,,,,348.44,333.25,345.03,356.40,324.64,313.44,326.33,342.39,335.77,307.82,
2006-06-26 22:01:44+00:00,L7,,,,375.29,368.59,366.45,353.60,357.54,367.73,352.30,342.26,356.56,356.60,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-04 22:04:41+00:00,L5,427.60,427.60,406.02,399.98,383.86,384.60,387.61,378.32,388.81,381.78,378.00,377.47,375.96,379.52,374.47,362.57,369.37,367.45,375.17,386.07,398.80,385.93,398.61,396.70,408.55,382.78,388.94,398.03,396.58,393.91,383.01,375.96,371.21,344.78,,,
2006-07-19 22:07:44+00:00,L7,,,,,,,,,,,,,,,,,,,184.29,,,173.83,,,,,,,,,,,,,,,
2006-07-27 22:11:11+00:00,L5,401.32,403.25,394.33,378.80,368.52,358.90,355.82,354.27,365.17,343.17,332.54,346.05,358.57,363.26,363.62,356.65,348.91,343.37,341.99,336.45,358.51,331.13,325.95,331.28,344.35,366.62,362.16,356.60,364.56,369.17,346.61,333.46,345.02,352.44,346.32,,339.32
2006-07-28 22:01:30+00:00,L7,,,,,,,354.79,353.18,368.25,326.19,336.36,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-05 22:07:35+00:00,L7,395.43,405.47,373.67,365.68,370.90,356.93,346.43,333.85,352.25,,,,,,358.28,349.50,337.26,325.58,312.16,326.03,356.54,318.89,328.86,325.35,332.54,357.10,351.32,344.22,,,,,334.48,344.90,330.66,328.01,345.11
2006-10-07 22:07:20+00:00,L7,366.99,372.04,347.62,341.82,351.54,,,,,,288.99,321.41,332.72,339.56,337.84,334.95,330.68,322.53,310.54,306.00,327.64,312.83,311.53,,,,,,329.71,335.71,314.28,282.44,312.93,331.89,318.27,310.04,332.96
2006-10-08 22:05:53+00:00,L5,344.57,354.73,328.96,329.88,337.53,325.80,308.91,282.46,293.41,215.04,,302.75,325.64,324.98,326.79,318.56,316.78,301.89,282.38,253.36,295.42,268.74,270.89,277.79,293.06,308.78,312.33,308.29,307.00,311.03,274.44,251.81,283.06,306.60,307.78,276.79,324.54
2006-10-24 22:06:02+00:00,L5,381.14,392.52,362.72,353.79,360.04,347.42,338.39,331.71,356.19,,320.70,310.47,331.16,343.37,342.75,336.68,332.20,322.19,302.68,286.50,337.91,301.99,317.92,312.62,319.86,347.17,335.82,323.37,330.00,336.60,317.21,273.48,304.77,331.10,322.19,301.98,325.97
2006-12-10 22:08:08+00:00,L7,432.63,431.54,433.80,424.35,413.08,398.20,395.07,395.70,397.96,,,,,,388.32,394.08,398.41,397.26,392.24,404.39,412.15,413.44,411.90,407.84,416.66,412.36,400.23,,,,,,388.56,390.16,383.81,363.46,362.93
2006-12-11 22:06:28+00:00,L5,561.08,537.81,532.94,544.17,553.91,546.87,518.12,511.50,515.23,505.93,494.96,505.83,506.60,485.32,480.76,487.08,494.46,520.94,520.62,507.69,509.39,533.24,534.49,522.60,526.15,523.51,525.24,512.05,515.59,518.84,511.94,517.65,476.63,515.52,508.04,504.64,484.13
2007-01-04 22:02:01+00:00,L7,417.22,417.47,411.99,,,,,,,,363.55,355.25,360.46,366.01,370.86,376.71,374.19,368.55,370.79,376.08,380.50,,,,,,,,,373.94,359.26,359.58,358.74,366.91,362.62,355.36,358.20
2007-02-04 22:12:33+00:00,L5,399.30,403.89,383.97,381.60,386.62,378.79,366.80,358.94,362.83,332.98,354.13,348.34,353.79,363.07,365.42,363.40,355.30,339.94,339.36,351.75,366.84,362.35,375.70,379.33,382.40,381.52,368.84,362.57,365.86,369.56,348.36,340.74,352.46,360.42,358.23,348.54,353.96
2007-02-12 22:08:24+00:00,L7,463.91,467.30,460.09,462.35,454.69,444.00,425.73,,,,,408.68,409.90,418.50,421.14,424.20,433.57,433.30,432.81,415.31,423.27,427.80,437.13,464.06,468.59,460.50,,,,,423.95,415.07,433.24,427.83,423.45,416.63,409.23
