dates,nzd0070-0000,nzd0070-0001,nzd0070-0002,nzd0070-0003,nzd0070-0004,nzd0070-0005,nzd0070-0006,nzd0070-0007,nzd0070-0008,nzd0070-0009,nzd0070-0010,nzd0070-0011,nzd0070-0012,nzd0070-0013,nzd0070-0014,nzd0070-0015,nzd0070-0016,nzd0070-0017,nzd0070-0018,nzd0070-0019,nzd0070-0020,nzd0070-0021,nzd0070-0022,nzd0070-0023,nzd0070-0024,nzd0070-0025,nzd0070-0026,nzd0070-0027,nzd0070-0028,nzd0070-0029,nzd0070-0030,nzd0070-0031,nzd0070-0032,nzd0070-0033,nzd0070-0034,nzd0070-0035,nzd0070-0036,satname
2004-11-19 21:56:55+00:00,438.56,428.22,411.87,407.07,414.15,411.71,415.63,408.01,422.50,414.16,407.37,407.84,388.27,385.45,392.09,406.88,427.79,423.29,386.18,407.06,411.47,404.71,401.43,387.76,394.31,401.55,429.06,421.38,417.29,411.89,400.45,374.41,388.86,398.33,389.68,401.61,404.54,L5
2005-01-13 22:04:05+00:00,442.42,432.79,390.11,409.64,415.28,411.13,410.93,408.20,412.64,402.51,398.33,390.48,387.09,389.68,395.23,409.30,427.19,408.31,392.29,395.97,395.81,390.74,392.03,392.24,399.20,404.67,417.41,412.39,412.20,412.23,405.63,385.04,397.53,395.58,388.28,395.32,392.58,L5
2005-01-14 22:01:13+00:00,442.42,432.79,390.11,409.64,415.28,410.62,409.81,407.44,410.91,397.70,394.33,385.41,383.61,388.16,394.62,409.30,427.19,408.31,392.29,395.97,395.81,390.74,392.03,392.14,399.67,406.17,417.67,412.20,411.67,411.15,406.28,387.30,398.66,396.53,388.28,395.32,392.58,L7
2005-01-21 22:06:59+00:00,442.42,432.79,390.11,406.99,414.26,409.38,409.30,408.65,411.08,395.29,392.86,383.56,382.71,388.71,396.39,408.32,419.10,408.31,392.29,395.97,395.81,391.03,392.20,391.72,400.17,408.17,418.06,412.25,412.26,411.56,407.15,390.67,400.15,397.86,388.38,395.32,392.58,L7
2005-02-15 22:01:25+00:00,440.83,431.44,403.91,414.78,419.87,417.34,415.46,415.11,412.69,397.55,395.23,387.30,386.27,394.06,406.22,411.51,419.98,412.36,395.85,393.26,398.21,396.97,395.53,397.28,406.97,415.97,418.06,418.79,418.21,415.97,412.29,397.20,406.00,399.78,393.51,394.36,392.72,L7
2005-02-22 22:07:14+00:00,442.77,432.67,407.30,411.94,417.22,413.68,412.47,414.74,413.13,393.12,394.73,385.40,384.34,394.06,406.22,411.51,419.98,404.74,391.58,394.08,395.70,395.43,394.97,394.35,405.54,414.48,416.74,415.74,416.15,413.99,412.29,397.20,406.00,399.78,393.51,394.36,392.72,L7
2005-03-03 22:01:30+00:00,446.01,433.22,413.88,411.94,417.22,413.68,412.47,414.74,413.13,393.12,391.92,384.51,384.30,396.25,408.79,414.01,420.95,406.79,391.58,393.83,397.56,395.43,394.97,394.35,405.54,414.48,416.74,415.74,416.15,413.18,411.04,397.88,407.62,399.60,394.33,394.12,391.39,L7
2005-03-11 21:58:44+00:00,446.01,432.77,411.44,409.86,414.51,410.72,407.85,409.70,412.57,386.59,391.92,383.64,383.22,392.97,405.86,410.52,414.97,400.34,386.71,393.95,394.36,389.68,394.97,392.26,404.59,413.00,415.57,411.95,415.17,412.46,411.04,397.88,407.62,398.70,393.50,391.89,389.25,L5
2005-03-18 22:04:58+00:00,449.52,434.56,418.92,414.09,417.64,414.14,412.18,414.85,414.94,389.32,389.95,382.79,384.11,394.23,408.41,413.83,413.67,399.92,395.85,396.12,398.79,394.20,395.71,394.03,406.36,413.18,419.15,416.38,418.46,412.79,411.79,402.21,413.68,399.71,395.94,393.60,389.66,L5
2005-04-03 22:04:40+00:00,450.16,434.59,419.13,414.15,415.83,413.57,413.76,416.38,414.61,391.37,390.23,383.30,384.86,394.08,408.04,412.80,413.45,399.77,395.85,395.45,398.71,394.48,395.23,394.59,405.75,412.31,419.16,417.82,418.49,412.65,410.36,402.53,414.47,399.74,394.05,389.66,387.50,L5
2005-05-06 22:01:25+00:00,448.63,434.28,417.21,411.01,411.89,410.81,411.21,414.13,411.41,385.45,386.44,379.31,379.44,389.66,404.04,406.80,403.87,395.48,382.69,391.92,393.88,391.86,392.28,391.80,403.62,411.08,418.05,414.25,415.02,410.19,405.73,397.52,409.82,398.54,393.80,387.95,385.22,L7
2005-06-06 22:05:05+00:00,449.21,433.77,416.08,406.67,407.67,405.36,405.52,411.53,411.08,382.35,385.49,380.47,378.55,387.47,399.84,401.05,398.36,392.06,376.75,391.50,393.69,392.04,397.56,393.52,404.38,410.41,416.52,410.74,412.90,409.17,408.48,400.70,408.41,398.68,393.45,386.24,383.41,L5
2005-06-14 22:07:26+00:00,448.20,434.61,420.40,411.83,407.67,405.36,405.52,414.99,411.08,382.35,385.49,380.47,378.55,387.47,399.84,401.05,398.36,392.06,376.75,394.86,393.69,396.94,397.56,393.52,404.38,414.62,419.80,410.74,415.77,408.26,406.89,400.70,408.41,398.68,393.45,386.24,383.41,L7
2005-07-16 22:07:25+00:00,445.75,433.19,420.24,412.19,407.69,403.58,402.72,415.43,411.76,380.98,382.84,380.47,378.42,386.05,399.13,399.90,396.83,389.52,369.98,393.10,392.16,396.96,396.70,390.74,400.89,413.43,418.47,408.12,415.33,406.47,402.54,395.47,396.79,395.63,388.78,382.38,382.24,L7
2005-08-25 22:06:05+00:00,444.30,432.92,422.57,417.60,410.16,400.56,399.54,408.77,404.34,382.96,377.44,382.01,378.98,382.68,389.18,390.47,389.10,383.15,362.77,393.48,392.97,400.10,402.57,395.81,399.98,408.90,413.86,402.57,409.80,400.29,395.01,385.10,389.26,392.09,386.03,376.85,377.41,L5
2005-09-02 22:07:10+00:00,441.32,432.48,421.19,414.15,407.56,396.17,396.87,404.86,399.55,380.31,373.49,380.55,377.60,377.42,381.46,379.49,382.98,377.85,362.77,393.64,387.77,396.65,398.60,393.22,398.08,406.33,410.75,397.49,404.60,396.32,391.98,378.00,382.01,389.42,382.72,372.84,374.97,L7
2005-09-03 21:59:56+00:00,441.25,432.85,421.98,413.88,408.53,396.76,398.30,405.30,398.69,381.56,372.62,381.50,378.14,377.84,381.23,378.96,381.14,377.04,363.67,392.32,390.27,398.20,402.48,392.20,399.98,407.89,412.13,397.02,403.88,396.70,394.04,380.26,384.59,391.38,384.89,376.88,379.06,L5
2005-09-11 22:00:53+00:00,441.25,433.25,424.52,415.71,410.37,401.43,402.10,409.71,397.03,388.35,372.62,382.31,378.65,378.96,381.84,379.19,381.49,378.54,365.21,391.97,392.90,405.17,402.48,394.99,400.33,408.63,412.81,398.95,403.25,395.27,394.04,380.26,384.59,391.36,384.20,376.47,379.94,L7
2005-11-14 22:01:17+00:00,439.56,434.69,428.55,420.04,409.99,396.38,392.30,401.79,388.87,379.42,366.70,380.90,377.50,375.85,376.38,373.79,370.37,371.30,370.63,394.57,393.37,405.36,404.15,391.07,398.07,407.59,407.64,385.19,396.29,391.57,395.07,381.37,379.71,389.32,385.85,379.97,382.65,L7
2005-11-21 22:07:31+00:00,439.56,434.69,428.55,420.04,409.99,396.38,392.30,401.79,387.28,374.86,364.27,375.45,373.69,373.35,374.92,373.29,371.64,372.41,372.28,389.68,388.07,405.36,404.15,391.07,398.07,407.59,403.81,383.42,393.69,391.79,391.39,379.22,378.42,386.47,381.84,375.17,379.23,L7
2005-11-22 22:00:23+00:00,438.76,434.34,429.40,421.33,411.98,399.40,394.82,401.74,389.79,377.79,367.87,377.18,375.77,375.18,376.71,375.35,376.42,377.62,378.10,389.37,387.16,402.91,401.69,390.18,395.84,406.31,402.85,385.26,394.66,393.16,392.07,381.15,380.05,386.60,379.95,374.18,380.04,L5
2005-11-30 22:01:24+00:00,435.99,433.91,429.40,421.33,411.98,399.40,394.82,401.74,389.79,377.79,368.82,376.87,375.40,375.01,376.73,376.47,378.36,379.94,378.78,389.37,387.16,402.91,401.69,390.18,395.84,406.31,402.85,385.26,394.22,394.21,393.64,382.32,380.22,385.99,380.82,375.27,381.32,L7
2005-12-16 22:01:26+00:00,432.32,432.45,428.33,418.70,413.39,401.80,397.21,394.40,388.41,378.81,371.89,376.33,376.47,375.87,378.17,377.88,379.31,381.22,381.91,382.89,386.82,395.53,399.02,387.98,395.73,398.66,396.05,385.90,389.80,394.83,393.93,385.05,381.34,386.65,382.08,373.53,381.32,L7
2006-01-08 22:07:49+00:00,432.32,432.45,427.37,419.32,415.21,406.66,402.56,398.97,391.80,381.39,373.75,378.57,379.51,379.95,381.88,377.88,379.31,381.22,381.91,382.89,387.32,397.43,397.59,389.25,397.83,401.67,399.73,389.87,391.85,394.72,392.44,385.93,383.48,388.45,382.08,373.53,381.32,L7
2006-02-18 22:01:53+00:00,433.26,432.45,429.52,416.83,415.60,406.66,402.56,398.97,391.80,381.15,373.71,376.78,377.53,378.99,382.08,379.63,384.34,385.70,384.34,382.89,387.32,397.43,397.59,389.25,397.83,401.67,399.73,391.73,392.01,393.87,390.23,383.42,385.88,388.16,382.32,373.95,379.66,L7
2006-04-06 22:09:08+00:00,434.10,431.09,426.31,423.14,420.53,423.26,414.76,411.21,399.62,382.98,380.52,376.30,375.48,379.02,384.59,386.94,398.67,398.90,392.87,380.40,382.79,398.88,393.69,393.06,398.35,405.36,401.76,400.54,398.15,399.93,393.11,385.60,386.61,387.21,382.21,376.14,380.67,L5
2006-04-15 22:03:30+00:00,430.39,427.12,418.12,413.55,413.73,414.75,409.58,408.70,395.82,377.38,378.10,375.08,374.13,377.40,384.59,386.94,398.67,398.90,392.87,380.40,382.79,393.81,393.04,389.63,395.51,403.21,401.26,398.47,396.22,398.41,387.17,381.99,384.32,385.63,381.21,373.66,379.96,L5
2006-06-10 22:01:49+00:00,431.41,421.89,412.95,408.36,410.99,414.83,413.03,404.64,398.09,375.07,375.15,376.85,374.96,379.31,388.16,387.63,403.54,414.39,401.80,383.25,390.84,394.85,393.45,390.64,398.86,406.90,404.88,399.75,396.37,395.00,377.09,374.49,381.17,385.36,382.02,368.12,379.49,L7
2006-06-26 22:01:44+00:00,431.41,421.89,412.95,409.10,408.10,410.45,410.88,404.18,400.97,370.45,371.67,379.36,374.94,377.79,387.69,386.54,403.54,414.39,401.80,383.25,390.84,394.85,393.45,390.64,397.75,407.35,403.96,398.91,394.07,391.54,365.99,366.21,375.55,381.66,378.18,368.12,379.49,L7
