dates,nzd0070-0000,nzd0070-0001,nzd0070-0002,nzd0070-0003,nzd0070-0004,nzd0070-0005,nzd0070-0006,nzd0070-0007,nzd0070-0008,nzd0070-0009,nzd0070-0010,nzd0070-0011,nzd0070-0012,nzd0070-0013,nzd0070-0014,nzd0070-0015,nzd0070-0016,nzd0070-0017,nzd0070-0018,nzd0070-0019,nzd0070-0020,nzd0070-0021,nzd0070-0022,nzd0070-0023,nzd0070-0024,nzd0070-0025,nzd0070-0026,nzd0070-0027,nzd0070-0028,nzd0070-0029,nzd0070-0030,nzd0070-0031,nzd0070-0032,nzd0070-0033,nzd0070-0034,nzd0070-0035,nzd0070-0036,satname
2002-12-08 22:00:03+00:00,431.48,413.78,399.98,401.28,400.12,392.59,380.81,376.01,380.95,,396.06,383.52,391.28,388.61,378.14,372.66,371.67,370.74,376.74,377.97,381.61,380.80,374.85,382.51,390.29,376.29,378.31,379.97,383.51,390.05,372.85,387.70,380.23,385.57,381.82,368.96,382.52,L7
2003-01-16 22:06:26+00:00,432.48,419.27,416.83,425.63,413.96,407.37,412.68,411.94,432.38,426.87,441.97,414.79,399.65,387.04,375.85,379.22,383.49,391.01,409.86,411.37,404.44,401.17,401.69,412.45,413.26,404.67,418.55,420.52,427.02,410.57,406.27,429.71,405.89,397.12,393.14,388.30,391.00,L7
2003-02-10 22:00:29+00:00,426.16,426.92,429.23,430.93,423.92,412.00,404.99,414.26,421.57,418.64,414.87,426.09,436.09,417.65,385.01,383.48,390.43,385.00,388.12,384.54,403.36,400.71,388.18,382.13,395.67,408.00,415.46,424.32,427.29,415.76,390.81,402.52,407.91,397.92,383.14,376.51,380.28,L7
2003-04-22 22:06:43+00:00,421.66,424.38,446.05,433.82,445.46,428.94,427.48,422.63,417.98,413.34,,426.36,431.92,425.20,416.46,429.92,436.45,419.51,414.11,405.03,402.54,407.54,400.05,409.15,416.86,432.03,435.80,407.19,398.32,405.96,397.23,402.86,426.28,426.46,,415.35,398.85,L7
2003-05-24 22:06:41+00:00,411.13,432.68,449.43,452.15,461.48,439.65,413.38,421.99,396.40,413.00,408.64,439.82,413.15,420.26,402.11,406.53,406.93,374.12,362.17,,,,,,,,,,,,397.31,389.31,430.76,440.30,,,424.37,L7
2003-07-28 21:48:28+00:00,419.96,424.02,407.75,,403.94,402.49,383.35,379.89,387.99,376.94,,407.79,381.31,382.01,382.34,382.88,381.58,376.57,369.83,364.47,377.45,385.94,393.39,373.15,373.76,377.53,392.95,382.34,391.62,397.56,399.25,368.57,381.68,394.73,393.91,378.85,385.20,L5
2003-08-13 21:48:45+00:00,445.39,443.44,440.34,437.41,423.93,416.81,414.47,412.40,421.43,,415.10,414.75,,,,,,,,,,,,,,414.79,419.77,406.03,416.06,420.57,432.13,403.16,402.19,415.33,419.38,419.38,416.63,L5
2003-08-29 21:49:02+00:00,,,,,,,,348.67,373.30,,,,,,,,,,,391.44,411.34,416.90,426.27,393.33,408.00,399.10,408.95,390.03,396.91,402.00,415.60,392.74,396.19,405.16,408.78,408.75,407.89,L5
2003-11-09 22:00:18+00:00,414.17,419.14,396.21,388.22,386.17,388.93,382.51,,,,,,,,,378.94,380.84,375.46,,,,,,,,,,,,,,,,,382.42,385.82,393.85,L7
2004-02-05 21:50:41+00:00,415.06,403.49,397.56,401.27,393.86,388.38,380.49,382.75,385.68,,400.57,370.18,379.98,382.76,382.36,379.01,377.79,375.03,378.13,373.64,383.90,386.22,395.33,377.32,382.73,375.66,378.27,377.36,393.84,394.03,383.23,399.88,377.83,381.86,378.86,384.22,396.40,L5
2004-03-23 22:07:16+00:00,,401.93,373.59,378.29,371.26,362.95,360.42,,,,,347.35,348.86,,,,,,,,,,,,,,341.83,,337.28,348.14,,,,,,,,L7
2004-04-08 22:07:13+00:00,399.70,401.41,388.71,,,,,,358.03,,,360.56,359.96,351.56,358.97,363.38,369.79,377.24,357.96,366.57,373.87,369.62,,,,,364.28,,366.84,373.64,,,,380.74,381.85,382.86,386.51,L7
2004-04-17 22:00:57+00:00,,,,,,,,,,,,,,,393.07,397.66,392.58,,,,,,,,,,332.43,372.02,385.02,391.83,411.53,408.36,408.18,395.87,394.30,393.66,,L7
2004-05-03 22:00:59+00:00,397.93,401.15,379.53,373.56,380.72,386.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.79,377.43,378.38,380.28,L7
2004-05-18 21:58:38+00:00,427.85,421.10,424.21,,416.63,412.66,416.83,411.28,410.96,405.71,410.56,398.18,,,,,,,,,,,,,,391.20,396.58,396.26,401.32,401.46,407.03,414.42,409.43,413.51,410.53,410.82,401.44,L5
2004-05-26 22:06:45+00:00,440.96,426.92,423.60,,,,,,446.59,,433.25,448.58,,,425.13,412.13,,446.26,,431.01,435.45,431.57,,,,,441.45,445.02,435.86,412.30,407.40,,,444.03,428.50,,,L7
2004-06-11 22:07:02+00:00,453.85,434.99,,,,,455.91,,451.26,445.18,432.54,442.56,,,,,,437.80,,432.13,443.99,430.29,445.24,,,,464.17,447.96,444.46,428.67,411.09,,,,,430.67,435.93,L7
2004-06-12 21:53:11+00:00,,,,,,435.88,435.95,436.08,427.12,430.25,412.16,421.41,403.15,391.59,388.27,395.27,412.43,404.82,,406.06,424.58,422.46,413.68,,,,447.02,430.30,,,,,,,,,,L5
2004-07-13 22:06:58+00:00,,,421.91,417.90,407.42,393.87,386.50,394.35,407.60,410.39,401.85,398.63,383.04,377.01,368.83,,,,,,398.97,396.44,393.63,392.46,403.15,408.36,411.40,411.73,405.32,406.24,391.19,375.84,382.90,385.51,,,,L7
2004-07-29 22:06:51+00:00,,,,382.68,381.02,376.75,372.34,369.89,401.43,381.71,378.62,361.17,361.32,356.62,356.60,,,,,,,367.18,364.99,353.12,359.34,361.33,,373.02,376.58,385.09,376.32,351.45,365.03,371.86,356.71,,,L7
2004-09-16 21:55:41+00:00,417.51,414.84,390.11,391.02,396.27,388.91,387.95,386.44,396.92,381.56,404.38,390.06,380.80,379.47,376.53,375.53,,,331.93,377.98,373.41,376.49,401.21,390.08,389.41,401.18,386.27,389.07,396.83,405.42,392.15,371.93,371.28,390.64,376.39,381.62,386.77,L5
2004-11-03 21:56:42+00:00,,,,,447.41,438.46,434.22,434.41,440.22,438.73,420.50,419.21,413.38,408.25,410.20,421.46,447.73,,427.86,411.81,413.31,415.45,415.82,419.63,422.83,422.11,428.00,446.36,446.26,434.74,428.40,401.09,416.00,400.64,395.78,399.92,401.16,L5
2004-11-19 21:56:55+00:00,441.90,436.12,,436.67,438.63,436.39,436.52,426.91,408.86,411.29,375.64,381.09,387.94,399.76,419.09,430.01,423.20,404.29,398.75,383.37,390.59,397.77,375.45,383.50,396.81,414.79,425.13,427.57,415.73,410.76,396.63,371.76,409.10,397.30,391.04,394.21,394.30,L5
2005-01-13 22:04:05+00:00,467.84,447.41,,428.21,413.06,415.16,423.62,423.35,415.79,399.24,412.51,400.85,392.02,404.28,413.75,410.18,410.63,412.34,410.63,410.70,405.93,396.81,402.68,414.86,427.63,423.96,430.22,425.95,425.59,425.13,434.64,428.96,426.24,417.45,421.48,405.52,388.09,L5
2005-01-14 22:01:13+00:00,,,,,,408.07,404.21,403.61,402.26,373.65,374.35,360.07,366.19,380.57,391.57,,,,,,,,,391.65,402.03,413.66,418.71,411.24,409.02,405.74,409.54,398.59,404.29,401.27,,,,L7
2005-01-21 22:06:59+00:00,,,,396.37,409.18,401.90,406.23,415.91,412.06,380.82,384.01,372.50,377.32,392.05,406.98,404.41,394.83,,,,,392.48,393.08,389.23,403.11,420.14,420.01,412.53,415.82,414.02,412.40,410.90,409.11,405.83,388.85,,,L7
2005-02-15 22:01:25+00:00,436.06,427.38,417.71,421.64,414.69,432.52,,,,,,,,,425.45,427.44,423.49,420.46,410.07,382.46,407.79,402.83,384.93,392.00,,,,,,,,,,385.34,387.52,390.55,393.30,L7
2005-02-22 22:07:14+00:00,450.52,437.62,414.09,397.72,401.27,388.01,394.54,412.57,415.80,366.58,391.73,374.05,372.75,,,,,381.88,370.24,398.13,383.16,386.20,391.61,373.87,396.97,405.49,408.82,397.48,403.81,402.11,,,,,,,,L7
2005-03-03 22:01:30+00:00,462.21,435.98,433.63,,,,,,,,372.27,378.27,384.01,409.37,426.74,429.03,425.84,414.98,,392.35,408.76,,,,,,,,,407.53,403.51,401.96,417.32,398.37,399.27,392.89,384.72,L7
2005-03-11 21:58:44+00:00,,430.04,401.66,397.39,395.59,387.10,375.47,374.39,408.67,340.83,,376.64,374.57,370.00,382.41,386.14,379.08,368.06,357.52,394.79,371.89,349.44,,375.48,397.89,402.71,407.38,385.42,408.30,406.71,,,,391.50,387.64,378.52,376.41,L5
2005-03-18 22:04:58+00:00,438.62,427.37,427.53,420.60,421.29,419.66,422.63,427.65,415.88,403.45,388.61,382.45,388.82,389.56,399.46,402.00,404.55,397.43,,395.34,408.86,412.62,406.43,406.03,403.64,402.59,414.96,424.46,423.17,408.33,397.44,,,,,,,L5
2005-04-03 22:04:40+00:00,453.99,434.82,420.15,414.58,401.38,408.45,426.43,428.63,411.97,407.71,392.43,387.89,391.64,392.84,404.72,404.57,411.68,398.72,,390.09,398.10,396.76,391.81,399.60,400.87,405.32,419.19,429.33,418.75,411.42,400.35,404.46,419.20,399.92,380.83,366.00,374.53,L5
2005-05-06 22:01:25+00:00,437.91,431.82,405.72,385.95,,,,,,,,,359.17,368.48,370.22,367.42,361.57,361.17,348.94,380.08,369.84,,,,,,,,,,391.34,365.98,383.49,389.91,,,,L7
2005-06-06 22:05:05+00:00,446.56,431.46,408.18,397.60,404.93,387.41,391.05,406.16,406.20,386.48,368.00,391.51,379.05,380.05,377.09,378.23,373.60,373.50,363.12,379.52,388.88,399.18,412.35,399.00,402.88,409.40,412.91,399.51,398.75,401.51,418.61,394.06,399.23,398.56,388.58,383.96,,L5
2005-06-14 22:07:26+00:00,440.13,442.22,454.93,458.23,,,,442.68,,,,,,,,,,,,425.15,,436.18,,,,448.34,446.04,,438.71,400.11,394.15,,,,,,,L7
2005-07-16 22:07:25+00:00,,,418.77,431.80,413.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.39,,,,,L7
2005-08-25 22:06:05+00:00,430.71,429.64,432.56,434.68,424.52,400.17,382.11,373.10,378.96,376.31,365.88,375.32,375.61,368.45,363.60,365.91,367.38,368.20,381.51,390.52,404.47,406.43,399.69,398.96,394.61,385.03,382.70,374.14,371.10,366.39,359.65,359.04,363.94,374.27,373.83,362.89,373.97,L5
2005-09-02 22:07:10+00:00,,,,386.49,391.99,374.24,383.52,381.39,375.64,367.08,352.51,369.50,374.32,372.57,372.71,352.19,,,,,372.33,375.95,382.74,380.26,388.60,390.92,392.06,372.09,373.44,379.76,382.30,366.44,373.83,382.36,,,,L7
2005-09-03 21:59:56+00:00,440.83,435.45,428.33,411.43,415.29,400.26,406.87,408.39,393.54,389.04,368.27,387.16,381.92,380.76,379.59,375.25,370.14,372.19,367.27,383.08,407.81,409.05,421.84,386.07,411.36,418.81,421.80,394.20,398.80,399.37,408.52,391.60,400.04,403.15,393.55,393.05,391.33,L5
2005-09-11 22:00:53+00:00,,,,,,419.81,,,,,,,,,387.30,387.93,,,,,,,,,,,,,,,,,,,,,,L7
2005-11-14 22:01:17+00:00,,,,,,,397.96,399.03,390.02,378.19,378.83,380.99,376.60,377.44,378.00,383.22,,,,,,,,,392.89,393.04,390.36,386.01,396.96,402.27,407.19,395.72,388.82,388.25,387.44,,,L7
2005-11-21 22:07:31+00:00,,,,,,,,,379.29,352.06,352.10,348.20,354.65,360.82,366.13,370.32,375.46,375.75,377.21,370.12,366.84,,,,,,380.81,374.56,378.09,393.10,369.33,368.45,370.72,372.21,365.80,360.78,372.39,L7
2005-11-22 22:00:23+00:00,435.57,432.92,433.65,429.10,421.95,414.51,407.41,401.44,404.88,395.40,389.53,387.61,388.21,386.16,389.25,389.77,395.52,398.45,401.41,387.82,382.66,390.69,391.81,386.62,384.73,398.63,396.08,396.33,401.43,402.76,396.79,392.72,391.46,387.39,370.50,370.22,382.49,L5
2005-11-30 22:01:24+00:00,422.16,431.77,,,,,,,,,375.42,374.69,372.86,373.80,376.87,385.40,388.04,391.52,382.13,,,,,,,,,,390.67,402.66,406.23,390.53,381.59,381.70,386.03,380.71,386.43,L7
2005-12-16 22:01:26+00:00,,,,,,,405.41,403.05,396.53,393.56,392.56,387.19,387.60,386.93,390.04,390.91,,,,,,,,,402.18,405.54,408.55,403.95,407.88,412.30,421.46,415.88,409.23,403.85,397.39,,,L7
2006-01-08 22:07:49+00:00,,,423.56,422.45,424.27,430.99,434.64,426.39,415.52,399.45,388.69,396.48,403.83,412.65,415.32,,,,,,389.80,405.03,391.88,394.33,410.42,419.71,425.48,417.68,408.26,393.90,380.45,392.96,402.82,402.90,,,,L7
2006-02-18 22:01:53+00:00,437.02,,,,,,,,,379.24,373.26,360.70,359.75,370.28,384.03,395.43,409.49,408.09,396.49,,,,,,,,,406.58,393.48,386.20,370.35,360.86,376.32,385.53,384.06,376.06,371.36,L7
2006-04-06 22:09:08+00:00,441.63,428.58,421.71,417.86,415.37,424.28,428.38,426.15,411.48,,393.80,374.54,360.34,364.10,377.10,393.52,424.84,420.70,407.10,383.25,391.88,400.93,397.37,398.24,401.55,409.90,409.28,418.65,408.40,406.21,,367.65,371.89,375.89,384.22,392.94,390.70,L5
2006-04-15 22:03:30+00:00,415.58,415.20,393.57,384.78,393.32,389.21,383.69,396.17,373.00,343.77,358.71,365.32,363.30,364.41,,,,,,,,378.58,391.09,379.34,381.27,392.44,398.25,383.98,380.78,386.32,345.53,353.13,366.01,372.92,374.27,361.26,376.42,L5
2006-06-10 22:01:49+00:00,,,,,,,,371.44,393.92,359.32,343.89,,,377.50,374.32,370.67,376.30,,,,,,,,,,382.84,367.65,379.43,385.07,367.64,356.44,360.73,371.06,370.17,342.22,,L7
2006-06-26 22:01:44+00:00,,,,411.29,399.45,397.31,396.80,400.74,410.93,,,399.76,387.46,,,,,,,,,,,,,,,,,,,,,,,,,L7
2006-07-04 22:04:41+00:00,406.74,409.35,385.16,375.65,363.00,363.74,358.41,,,345.28,341.50,348.27,355.10,361.27,356.22,341.71,345.04,,,349.57,362.30,356.73,362.11,360.20,372.05,353.58,359.74,368.83,367.38,369.58,346.51,339.46,342.01,,,,,L5
2006-07-27 22:11:11+00:00,427.32,426.00,420.33,409.13,394.52,384.90,392.22,390.67,401.57,,378.04,382.45,384.57,386.01,386.37,382.65,379.24,,378.39,381.95,404.01,367.53,371.45,376.78,389.85,403.02,398.56,393.00,400.96,399.50,,378.96,381.42,382.77,382.72,,365.32,L5
2006-07-28 22:01:30+00:00,,,,,,,377.99,376.38,391.45,355.19,365.36,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2006-09-05 22:07:35+00:00,405.72,414.47,383.96,377.68,381.19,367.22,360.83,348.25,366.65,,,,,,367.28,359.79,349.26,,,344.03,374.54,333.29,346.86,343.35,350.54,371.50,365.72,358.62,,,,,348.88,356.90,345.06,342.41,355.40,L7
2006-10-07 22:07:20+00:00,411.56,411.04,392.19,393.82,396.11,,,,,,366.99,383.81,377.29,378.56,376.84,379.52,382.68,384.93,372.94,384.00,405.64,,,,,,,,392.11,387.71,,360.44,375.33,383.89,380.67,372.44,377.53,L7
2006-10-08 22:05:53+00:00,388.28,392.98,372.67,380.88,381.24,369.51,370.11,343.66,354.61,,,363.95,369.35,363.23,365.04,362.27,367.78,363.09,343.58,,371.92,329.94,347.39,354.29,369.56,369.98,373.53,369.49,368.20,362.03,350.94,328.31,344.26,357.60,368.98,337.99,368.25,L5
2006-10-24 22:06:02+00:00,409.43,417.27,391.01,386.79,388.33,375.71,377.99,371.31,395.79,,370.20,350.07,359.45,368.12,367.50,364.97,365.20,361.79,342.28,,387.41,341.59,367.42,362.12,369.36,386.77,375.42,362.97,369.60,369.60,366.71,322.98,344.37,364.10,361.79,341.58,354.26,L5
2006-12-10 22:08:08+00:00,425.20,425.04,426.37,415.68,405.65,390.77,384.67,385.30,387.56,,,,,,381.82,386.65,389.74,386.86,381.84,391.39,399.15,,398.90,394.84,403.66,401.96,389.83,,,,,,378.16,381.49,373.41,353.06,355.50,L7
2007-01-04 22:02:01+00:00,452.36,448.22,447.13,,,,,,,,425.05,404.45,395.60,396.76,401.61,411.85,415.19,417.75,419.99,437.58,442.00,,,,,,,,,414.94,420.76,421.08,407.94,407.91,411.82,404.56,393.34,L7
2007-02-04 22:12:33+00:00,429.01,429.89,413.68,416.27,416.33,408.50,408.40,400.54,404.43,384.98,406.13,389.94,383.50,389.07,391.42,393.11,389.97,381.54,380.96,403.75,418.84,403.95,427.70,431.33,434.40,423.12,410.44,404.17,407.46,404.23,400.36,392.74,394.06,395.09,399.83,390.14,383.67,L5
2007-02-12 22:08:24+00:00,453.91,458.55,450.09,450.68,444.69,434.00,411.73,,,,,394.68,399.90,409.75,412.39,414.20,421.90,419.30,418.81,397.81,405.77,413.80,419.63,446.56,451.09,446.50,,,,,406.45,397.57,419.24,416.16,409.45,402.63,399.23,L7
2007-02-13 22:06:47+00:00,455.58,453.59,445.15,440.85,440.15,424.45,411.60,405.34,404.26,396.92,396.82,384.08,386.26,395.29,,,,,,,405.21,408.41,417.09,434.80,445.03,439.73,419.30,410.14,396.46,395.05,396.67,397.15,404.93,403.31,400.36,395.89,396.67,L5
2007-02-28 22:08:05+00:00,440.38,437.81,418.15,412.47,418.00,406.01,397.29,394.08,399.31,363.77,384.06,,,,,378.40,382.07,392.45,380.37,381.76,394.34,389.53,418.44,420.27,425.75,424.23,412.32,391.95,380.92,,,,,,369.32,379.02,383.87,L7
2007-05-28 22:02:04+00:00,,,,,,,,367.37,374.33,,,340.83,354.52,357.89,359.23,358.84,355.01,,,,,,,,,375.16,378.28,361.60,367.84,365.43,,,342.16,360.28,349.14,,,L7
2007-06-13 22:02:04+00:00,,,,,,,377.08,384.73,396.94,378.04,404.89,374.27,372.18,377.84,374.93,365.01,,,,,,,,,,401.49,397.17,386.21,390.48,389.23,372.61,376.77,379.94,393.57,384.63,,,L7
2007-07-15 22:02:00+00:00,451.21,455.39,449.71,437.79,421.87,,,,,,,,,,394.51,394.07,,395.79,403.44,415.90,433.18,407.63,429.83,,,,,,,,,,405.34,411.35,413.43,,,L7
2007-07-22 22:08:09+00:00,422.42,,,,,391.21,389.16,378.87,371.79,370.22,,378.10,355.82,347.63,357.45,,344.86,351.10,,,,,,,382.16,367.32,368.97,373.30,,,,,,,,,,L7
2007-08-16 22:01:50+00:00,441.72,436.93,428.57,420.41,,,,,,,,,,389.11,389.69,388.57,389.88,379.16,386.95,386.00,407.55,381.39,,,,,,,,,,,,,,,,L7
2007-10-02 22:10:55+00:00,427.04,421.18,406.44,405.76,404.64,379.40,352.91,358.29,355.81,348.94,,,350.17,358.59,364.67,368.91,368.24,354.23,367.95,349.84,357.97,362.87,362.25,,371.13,368.47,369.11,357.97,358.51,367.17,343.98,340.77,359.51,372.82,368.77,361.79,381.89,L5
2007-11-27 22:07:48+00:00,424.16,417.56,410.13,404.92,404.88,398.66,395.46,,,,,,378.22,378.80,382.17,382.73,387.08,392.57,391.73,386.74,397.16,375.11,395.00,403.89,400.23,,,,,,381.59,371.86,375.69,387.55,386.06,377.21,384.26,L7
