,dates,nzd0094-0000,nzd0094-0001,nzd0094-0002,nzd0094-0003,nzd0094-0004,nzd0094-0005,nzd0094-0006,nzd0094-0007,nzd0094-0008,nzd0094-0009,nzd0094-0010,nzd0094-0011,nzd0094-0012,nzd0094-0013,nzd0094-0014,nzd0094-0015,nzd0094-0016,nzd0094-0017,nzd0094-0018,nzd0094-0019,nzd0094-0020,nzd0094-0021,nzd0094-0022,nzd0094-0023,nzd0094-0024,nzd0094-0025,nzd0094-0026,nzd0094-0027
0,1999-09-27 22:04:48+00:00,,,,,,,156.75044909471413,158.93261484006013,161.70515547206284,164.88594584763757,172.5061310916996,179.46385844873254,193.60398711628216,180.81949452175985,180.44027378896504,180.84850038377218,180.31965229369433,190.8265117928622,190.87947400787795,198.15602977712325,198.44720511537548,197.1561953342537,197.20681515925395,186.20593130637434,192.0541922390259,177.8260458249154,172.15084076052426,179.31398077143413
1,1999-11-14 22:04:42+00:00,,,,,,,141.1846297688008,155.65949042580246,153.37919374289828,152.54703644698193,163.31688939704566,172.1449974968054,182.2441386913419,179.47858278220144,173.4577223593334,175.6573998927521,175.24727431306098,182.0209405683355,186.94357728982305,189.90123326987688,195.40461705980755,196.5966040856408,195.56379179488655,185.07379224730695,188.08412646508373,174.75525600890606,167.58317374111527,175.72552772560607
2,2000-01-01 22:04:37+00:00,,,,,182.2775150850887,169.25905574300435,,164.95509192281082,165.46507425893412,154.53844172296354,160.49954489579375,175.21288481951254,188.99961937284417,181.63797139786902,185.208610017374,176.99614144058557,179.6885514381852,185.6012475957109,191.1824518210415,203.5575015296962,198.2381056773874,199.25097996471715,195.8375489016327,187.4733017464808,,172.62759292815184,167.2560825677939,171.33615981061035
3,2000-01-17 22:04:35+00:00,,,,,190.67010749778157,175.436347149136,,170.26935142127954,170.96927879625417,169.58622474721778,166.91048323222745,178.37118100960657,187.06239590622815,183.1698753675593,190.68600877284942,191.37279132798187,188.5718983499369,196.89858546359432,201.34623189971404,209.81971969476876,204.0416594582447,212.92872515121624,214.75143515036498,192.55276979594893,,179.78437024685235,174.34942711963862,178.54604871787927
4,2000-10-15 22:01:56+00:00,,,,,151.39922038566937,150.62878975751255,149.57395558059739,152.197480528507,154.92806513071199,157.863565660399,161.631175358351,168.23780411739344,,,,,,,,,,,,,165.08899490983862,161.74452320060905,156.0737965263671,
5,2001-01-03 22:02:12+00:00,,,,,157.78042119190144,153.0898518821186,152.4984619593674,154.34119600052472,153.5658850384516,157.59154861871082,160.3474202614829,172.76398255396228,182.15033165286093,172.64078518056215,171.476790295436,174.4329013838869,176.85434283655812,179.19405508778345,180.43388791390294,185.66088630439612,179.53438334746764,184.29081154775133,188.78484486089232,180.2782477906832,179.80041565558517,169.4047837024044,162.34965908769354,167.89314273847066
6,2001-03-24 22:01:59+00:00,89.11231669963783,107.79772445266919,127.2925613440432,135.0287563155717,133.15043955907632,137.82453564850425,138.2052144531709,138.8784200167563,138.3906767504839,146.16530844710118,152.59165646111387,159.66981529715446,173.73578250194183,168.21826797082264,162.17079247755652,160.7607560490381,162.47074877266613,170.24226242580167,170.88011256567154,175.65681482481546,172.0365922423452,173.7147948495981,174.53440313960843,169.2759660833942,164.68533381882233,159.4402759953419,157.48358771260334,157.35068331849925
7,2001-06-12 22:01:24+00:00,116.3475351324538,130.88465332366886,128.04344087424445,120.54935382961058,124.04651755511576,131.63867570560706,131.29367573192297,135.1494037764237,131.8316817276741,126.27914171425552,138.61563697085649,153.18263958638195,156.5752037024101,144.09874193870402,156.12307103744936,163.38534046484628,159.1498202882166,164.24394096408702,166.07745894049756,178.1947919204948,180.02187075801484,178.79091473453164,178.6800448202706,175.439180952207,174.51491586732283,165.15458444540917,162.792919319844,168.89946897171654
8,2001-06-28 22:01:09+00:00,,,,,145.4523609062987,147.73172362914323,144.2194883031742,143.15787101123826,143.59523294683243,151.09465509567676,158.34625834129156,169.10169314277405,175.83976674863064,167.90209258726608,165.87237085030964,165.2362865461865,169.8285714794176,173.2859319557347,180.14878859579315,195.22140685782117,191.11864922031955,187.93130977259977,183.0783432921664,175.4483840027324,184.91172331785887,163.37265605876064,162.743242738209,169.602837785282
9,2001-08-15 22:00:38+00:00,,,,,,,,,,,,,,,,,159.28416116666153,160.95759158210808,169.270006371056,186.94712812591035,183.7093282462726,179.49007870450205,172.35462510528217,170.96301309684057,,163.6854625793253,160.9406799338358,161.59370462169773
10,2001-10-02 22:00:04+00:00,130.47794201500994,140.25254147370083,147.65104553350747,137.35241819703904,133.9489669123351,143.83758095007948,146.32163254890162,151.78320043415988,151.60750468221855,150.69723364504367,156.2800990700374,166.21985131465075,174.13113438254064,167.28918056272244,166.95023428501756,171.06719393842482,173.31919484031314,174.82289364585085,185.28050458858627,189.5898778996238,185.500788726689,186.7093640081366,183.35977467399903,176.43185419514924,,,,
11,2001-12-21 22:00:29+00:00,109.70948224574116,124.22076948219568,122.02731637836871,135.22503941603605,136.4713248475842,138.23673137613972,139.16136849425715,138.5996235043644,140.87319729552985,141.84310242741205,150.17079382921017,156.96875854716677,168.0986673617296,163.4326770480669,162.50085269210106,160.85195949666263,161.0530859821876,165.29532992012494,170.0180160975722,178.00128148851306,177.82844652482265,174.57497534083328,177.18362311338097,170.67821475025065,174.17828344162098,162.5506460167577,159.29511454544138,167.08080092747696
12,2002-01-22 22:00:40+00:00,,,,,,,172.12047453710636,160.05782261797208,161.10989033194986,163.43970689517337,174.9660586162618,182.24196881956195,191.1196632817721,186.11980790203106,185.1828691802705,184.18436942164126,185.4493727063761,186.63322506119735,192.29716335429055,200.98644315724235,202.0726729655238,198.95465187179224,201.69123344246952,195.28143100106294,197.60603385502532,174.95411213864318,183.2496732127949,189.91339827756178
13,2002-03-27 22:00:37+00:00,115.72827387551713,135.8049948743491,131.3206043762877,120.69176657945185,132.33011789631254,142.79936907550183,144.11268309813116,145.10679696135784,147.3941435620863,150.77113305791983,157.28423210888897,164.63962555294117,171.17286785337257,166.7477410742,164.40468220444032,161.76006783239208,165.57440100600436,169.6201574444245,180.08693005049878,184.81273232520724,184.7211897684706,183.11347097266017,183.3795931655264,179.4886203127343,177.21809419698414,165.1496092545358,159.3413397623336,170.49670399061995
14,2002-07-17 22:00:08+00:00,,,,,167.76635260847172,164.24995211458258,154.68834700855032,139.70037028182284,145.42332457776408,147.1522661575364,155.12644825086178,163.37246473645902,171.26204524718602,167.13114355539125,167.7640321718351,166.42718825721582,166.43128428413937,172.10843085444046,179.5210391041875,180.23550311701752,183.2661632234597,180.26750560027313,178.68876565136753,178.6486128992181,188.1105910500824,167.17742695435948,165.51487336553842,169.5189978022377
15,2002-08-02 22:00:01+00:00,,,162.2664556464597,149.5033368924944,140.55378572836213,136.90366729920544,135.82154695759579,138.415847365517,127.37584350288,128.13084438132157,136.79897118421152,142.26100508879617,164.9447821437013,167.9053323101203,165.9367180906566,164.6970658547759,164.20147130265974,170.23583140069425,176.7430135069308,185.9080146613475,184.8657589256186,175.99276544862687,174.87331492211035,175.61653475740772,183.3255871219451,176.335929898389,172.61832638344478,178.30136269117014
16,2002-08-18 21:59:57+00:00,,,,168.87393934974284,,157.61011410388588,159.24780526161751,154.61564093750562,146.80243147270554,142.8425738902951,164.04462820183176,168.08196361382414,185.2201824519709,164.56272999539632,176.89647452819253,167.03283376821418,168.42371421444247,162.23208357191373,179.2204822486256,188.02177453315244,184.91763726544863,181.56937056650685,178.16116567024335,170.57616806089518,194.76910810674124,173.96815068628595,178.58348401972984,181.41345268607614
17,2003-02-10 22:00:29+00:00,,156.0739130228698,166.02619536873635,148.70146093009996,157.7151823479829,148.9975789770929,149.09159794034937,149.71988902184083,151.08017824205112,152.59504341681637,160.33142702683824,164.61082787918312,172.9084515378265,167.34972726248105,165.55688323308166,159.42353897076157,165.87379415686246,177.54912637667144,180.78210141230062,183.87095703364864,183.97678422243524,181.97251099190328,181.8057667560145,176.5652089148346,172.27131603433327,171.79243304032983,173.96018545300896,189.2870189464763
18,2003-08-05 22:00:11+00:00,,184.6042188021732,180.80356768052258,168.72153002670092,152.2634445037284,145.18452063522318,139.09737638559272,136.37162106333278,138.0837605416842,144.04390758239236,150.9139687512029,164.17290635624897,169.90888485292353,,,168.85552340609274,171.18189220310802,174.83070912971368,177.86690212951763,176.52542819490247,179.9792310397604,176.53956683327763,173.83934107143224,171.5107004039634,167.4887137914244,159.51514136118757,,
19,2003-09-14 21:49:18+00:00,143.18411889077635,156.0330597381316,164.6623666078325,160.60102885178324,158.31968785723535,162.26064860534103,143.72489013015507,125.08437299247699,145.7131055404586,154.09820850022572,158.42216649758012,170.78212829664852,170.479657783188,170.81669272737298,173.27433769339464,171.55736318452165,177.03680106698346,,,,,,,,,,,
