dates,sar1999-0000,sar1999-0001,sar1999-0002,sar1999-0003,sar1999-0004,sar1999-0005,sar1999-0006,sar1999-0007,satname
1984-09-11 09:36:14+00:00,185.19,,188.86,196.52,210.28,209.84,197.99,195.49,L5
1984-10-13 09:36:13+00:00,222.91,214.3,228.64,227.57,228.8,226.71,212.54,216.36,L5
1985-04-23 09:36:23+00:00,221.3,219.91,228.83,222.07,226.18,235.32,231.19,206.12,L5
1985-08-13 09:35:48+00:00,227.8,224.6,232.44,225.46,237.8,236.68,217.97,219.54,L5
1985-12-03 09:34:19+00:00,222.66,210.25,218.49,218.29,232.45,232.38,218.65,202.93,L5
1986-01-20 09:33:24+00:00,194.61,182.56,201.78,200.81,223.38,218.84,204.01,200.12,L5
1986-03-25 09:32:01+00:00,192.01,186.49,201.24,190.74,,,,,L5
1986-04-10 09:31:17+00:00,,,,,,188.19,202.63,203.94,L5
1986-05-12 09:30:53+00:00,222.31,209.57,220.71,222.27,233.9,234.88,231.9,223.17,L5
1986-05-28 09:30:02+00:00,220.41,204.39,220.05,220.96,231.01,227.74,224.86,213.88,L5
1986-09-17 09:26:37+00:00,217.27,206.46,225.27,229.79,239.84,235.6,237.3,217.74,L5
1986-12-22 09:25:09+00:00,188.49,175.99,192.53,206.95,214.49,220.14,189.06,181.37,L5
1987-01-23 09:26:04+00:00,203.92,215.18,225.09,218.73,231.25,237.14,212.47,206.27,L5
1987-02-08 09:26:31+00:00,185.27,202.25,208.43,206.28,223.94,225.62,201.81,201.57,L5
1987-04-29 09:29:30+00:00,210.91,213.72,220.39,230.31,241.51,238.69,221.32,222.66,L5
1987-07-18 09:31:20+00:00,210.81,207.67,218.74,224.13,230.42,235.17,222.74,221.09,L5
1987-08-03 09:31:49+00:00,209.32,206.15,223.34,224.66,232.42,234.03,224.8,216.13,L5
1987-08-19 09:32:18+00:00,206.37,201.91,214.99,224.34,231.76,237.14,220.07,223.71,L5
1987-09-04 09:32:43+00:00,,,,,234.65,243.76,231.51,224.6,L5
1987-09-20 09:33:05+00:00,217.38,218.9,222.05,225.6,236.97,241.24,230.08,228.16,L5
1987-11-07 09:34:02+00:00,215.19,218.42,217.51,226.29,225.7,247.98,228.43,223.32,L5
1988-01-10 09:35:05+00:00,214.29,200.6,221.31,213.59,238.89,235.25,216.57,231.56,L5
1988-02-11 09:35:41+00:00,200.36,195.94,216.06,211.14,225.04,214.7,214.17,216.3,L5
1988-03-14 09:36:03+00:00,187.28,179.47,207.19,208.86,221.88,205.48,207.16,215.53,L5
1988-04-15 09:36:14+00:00,201.49,211.25,223.69,229.4,247.6,241.31,225.9,229.75,L5
1988-05-01 09:36:21+00:00,204.11,202.15,229.27,241.02,243.14,230.39,221.05,231.63,L5
1988-05-17 09:36:32+00:00,212.62,215.96,235.39,242.03,237.68,237.46,227.2,225.9,L5
1988-06-02 09:36:38+00:00,176.47,177.49,207.21,217.25,229.11,208.96,192.16,203.02,L5
1988-06-18 09:36:43+00:00,205.06,195.45,214.25,220.49,235.84,224.21,209.31,208.31,L5
1988-07-04 09:36:48+00:00,194.85,193.61,213.82,223.59,229.61,223.59,212.56,211.57,L5
1988-07-20 09:36:51+00:00,221.96,210.69,232.23,237.41,240.61,233.27,216.46,220.1,L5
1988-08-05 09:36:52+00:00,192.66,195.97,207.71,216.67,227.19,224.49,204.03,202.36,L5
1988-08-21 09:36:53+00:00,189.49,195.24,208.49,214.74,227.58,218.63,203.65,207.02,L5
1988-09-06 09:36:55+00:00,220.3,211.88,224.99,232.9,244.59,237.65,222.45,227.93,L5
1988-09-22 09:36:50+00:00,207.8,207.71,215.76,229.59,236.39,227.91,215.73,214.66,L5
1988-10-08 09:36:45+00:00,182.95,178.51,197.67,213.29,223.09,209.32,196.84,199.86,L5
1988-12-11 09:36:33+00:00,193.76,195.59,195.75,206.44,223.89,205.57,189.71,193.23,L5
1988-12-27 09:36:03+00:00,206.93,208.19,216.27,217.44,233.18,223.07,208.13,209.78,L5
1989-01-12 09:36:20+00:00,216.16,214.27,221.95,221.01,243.7,228.43,215.49,215.38,L5
1989-01-28 09:36:07+00:00,230.25,221.89,223.41,222.37,241.95,227.27,213.29,211.29,L5
