dates,satname,nzd0091-0000,nzd0091-0001,nzd0091-0002,nzd0091-0003,nzd0091-0004,nzd0091-0005,nzd0091-0006,nzd0091-0007,nzd0091-0008
1999-09-27 22:04:48+00:00,L7,308.05,270.15,267.40,262.69,274.09,290.86,290.03,294.16,287.73
1999-11-14 22:04:42+00:00,L7,311.07,279.22,277.16,271.70,281.24,294.66,298.99,302.41,305.17
1999-11-30 22:04:35+00:00,L7,304.78,281.41,269.11,259.47,259.70,,311.92,308.51,318.98
2000-01-01 22:04:37+00:00,L7,321.42,295.12,304.31,303.34,302.85,315.16,318.43,319.90,317.79
2000-01-17 22:04:35+00:00,L7,311.79,290.93,296.11,293.64,297.20,308.74,311.14,311.54,309.73
2000-08-12 22:02:54+00:00,L7,308.82,277.90,203.15,81.57,,,,,
2000-10-15 22:01:56+00:00,L7,289.74,268.18,264.91,262.87,274.58,284.16,269.56,273.13,267.42
2001-01-03 22:02:12+00:00,L7,317.26,289.27,282.47,282.17,274.70,286.89,294.87,287.80,282.54
2001-03-08 22:02:09+00:00,L7,288.38,258.07,251.17,259.66,265.82,276.61,277.95,279.77,265.19
2001-03-24 22:01:59+00:00,L7,301.15,259.46,264.95,256.95,264.03,274.80,274.16,273.73,272.48
2001-06-12 22:01:24+00:00,L7,310.77,272.42,270.29,271.19,278.65,290.77,290.08,295.38,301.99
2001-08-15 22:00:38+00:00,L7,313.98,296.31,282.82,283.79,287.36,294.42,288.99,303.30,368.40
2001-10-02 22:00:04+00:00,L7,300.91,278.02,274.72,271.41,270.47,283.14,278.16,285.02,278.32
2001-12-05 22:00:18+00:00,L7,295.16,270.08,264.47,262.36,262.72,274.66,273.56,282.59,278.97
2002-01-22 22:00:40+00:00,L7,320.92,288.83,284.70,291.80,297.94,313.66,314.28,315.35,320.64
2002-02-23 22:00:43+00:00,L7,324.42,303.45,305.50,304.71,302.25,315.84,,,
2002-03-27 22:00:37+00:00,L7,308.71,276.51,274.25,271.98,275.30,288.63,287.08,292.61,288.72
2002-07-17 22:00:08+00:00,L7,314.13,302.35,295.67,,283.49,300.16,307.03,309.11,310.39
2002-08-18 21:59:57+00:00,L7,312.66,295.48,288.18,270.77,296.22,289.97,292.73,305.38,297.48
2003-01-09 22:00:09+00:00,L7,288.58,268.22,256.78,262.24,265.68,278.38,285.78,292.88,289.42
2003-02-10 22:00:29+00:00,L7,,,274.37,276.09,279.46,285.68,,,
2003-02-26 22:00:28+00:00,L7,,280.72,264.30,,266.07,273.59,282.26,288.68,293.45
2003-07-28 21:48:28+00:00,L5,310.62,282.47,280.02,288.83,289.35,298.22,298.10,298.57,302.11
2003-08-05 22:00:11+00:00,L7,306.73,281.16,278.15,271.19,274.53,292.20,292.73,300.83,301.41
2003-09-14 21:49:18+00:00,L5,309.30,278.99,272.84,270.07,283.31,295.35,295.52,296.89,297.29
2003-12-19 21:50:27+00:00,L5,324.77,294.41,290.97,276.30,281.15,290.60,293.66,306.17,324.74
2004-04-01 22:01:04+00:00,L7,326.74,297.25,296.85,291.73,,312.47,309.16,309.14,318.99
2004-06-20 22:00:50+00:00,L7,301.12,263.69,266.84,,271.05,283.71,286.43,291.62,280.59
2004-07-06 22:00:48+00:00,L7,,263.28,,,269.61,287.27,285.06,286.94,279.34
2004-07-22 22:00:44+00:00,L7,305.55,,,266.91,274.54,289.05,289.25,290.74,292.12
2004-07-30 21:54:28+00:00,L5,315.13,294.54,291.70,282.99,292.79,306.23,306.07,306.30,301.28
2004-11-19 21:56:55+00:00,L5,322.12,298.25,305.88,311.09,305.78,322.72,321.81,322.84,319.12
2005-02-23 21:58:31+00:00,L5,307.99,278.76,281.31,277.76,291.65,307.30,301.30,306.12,304.29
2005-03-03 22:01:30+00:00,L7,322.50,292.37,294.21,292.07,298.03,303.31,305.42,301.18,300.38
2005-03-11 21:58:44+00:00,L5,315.44,278.57,283.17,284.64,291.05,297.26,295.68,300.64,299.82
2005-03-19 22:01:30+00:00,L7,314.87,296.50,289.12,288.05,291.77,306.58,309.13,306.59,310.35
2005-04-20 22:01:20+00:00,L7,,,,298.49,303.34,314.43,311.88,312.14,330.07
2005-04-28 21:58:59+00:00,L5,311.07,266.66,274.78,305.47,299.07,311.81,299.32,296.82,301.21
2005-05-06 22:01:25+00:00,L7,,273.77,418.58,,283.15,300.40,300.25,305.15,
2005-07-09 22:01:14+00:00,L7,,,262.27,,269.62,287.67,289.47,295.27,296.51
2005-07-17 21:59:35+00:00,L5,298.63,282.10,280.25,267.86,282.96,,,,
2005-07-25 22:01:13+00:00,L7,302.59,261.00,,267.24,275.85,290.77,293.54,297.61,289.02
2005-08-10 22:01:10+00:00,L7,,,272.12,266.51,270.43,282.48,291.69,296.97,292.78
2005-10-13 22:00:54+00:00,L7,315.57,293.79,294.84,294.48,297.90,304.88,310.52,,
2005-11-30 22:01:24+00:00,L7,304.57,276.92,276.26,267.64,275.42,291.73,299.93,307.43,304.91
2006-01-17 22:01:43+00:00,L7,,,277.30,278.44,278.67,298.21,301.73,309.87,306.14
2006-02-18 22:01:53+00:00,L7,295.06,262.39,268.51,261.98,268.09,287.61,290.67,295.00,293.86
2006-03-14 22:02:55+00:00,L5,294.49,266.73,268.32,268.08,283.31,290.62,293.30,298.58,296.21
2006-04-15 22:03:30+00:00,L5,307.56,278.53,280.51,279.16,277.60,297.19,301.54,305.78,303.64
2006-05-17 22:03:57+00:00,L5,326.36,292.79,292.26,283.12,291.78,303.90,305.35,303.82,304.13
2006-06-10 22:01:49+00:00,L7,319.90,295.49,296.50,,295.52,309.60,309.49,312.71,315.19
2006-06-26 22:01:44+00:00,L7,301.09,206.25,,266.34,272.43,290.04,293.78,296.96,293.02
2006-07-04 22:04:41+00:00,L5,311.75,290.94,284.47,289.07,290.92,300.11,302.94,300.09,305.81
2006-07-28 22:01:30+00:00,L7,,263.19,270.55,264.24,274.27,288.02,295.80,297.65,301.26
2006-08-29 22:01:26+00:00,L7,310.39,285.03,281.18,279.16,283.19,293.83,294.65,295.95,290.00
2006-11-25 22:06:19+00:00,L5,270.33,237.73,237.91,237.82,246.78,262.35,,283.61,296.00
2006-12-11 22:06:28+00:00,L5,201.77,170.44,156.50,153.59,176.80,208.42,236.34,278.08,526.20
2007-01-04 22:02:01+00:00,L7,311.24,288.04,287.97,289.54,296.21,306.68,310.64,304.19,303.12
2007-02-13 22:06:47+00:00,L5,318.60,298.36,294.32,279.19,287.39,295.36,300.60,305.47,308.05
2007-05-12 22:02:11+00:00,L7,318.09,310.83,319.90,310.94,309.57,322.14,,213.82,212.01
2007-05-28 22:02:04+00:00,L7,,,304.04,,300.73,317.34,318.64,323.10,331.77
2007-09-09 22:04:57+00:00,L5,,,,,,292.39,308.87,307.36,301.54
2007-11-20 22:01:58+00:00,L7,315.89,291.17,,,285.01,292.30,300.17,315.61,342.85
2008-03-27 22:01:57+00:00,L7,295.35,266.30,264.62,263.22,266.85,278.66,,,
2008-04-28 22:01:53+00:00,L7,,307.90,303.09,291.53,296.07,305.48,308.93,311.73,301.94
2008-05-30 22:01:41+00:00,L7,324.03,328.00,296.33,,,313.33,324.61,327.10,349.60
2008-08-18 22:00:56+00:00,L7,293.36,266.68,264.03,262.59,279.53,289.58,289.81,293.54,106.21
2008-11-06 22:00:51+00:00,L7,318.96,294.32,288.10,290.06,290.91,305.22,300.39,,
2008-12-16 21:56:05+00:00,L5,296.47,269.44,269.83,266.75,275.05,292.59,298.28,305.03,296.76
2009-01-25 22:01:34+00:00,L7,311.33,286.49,280.24,272.98,270.14,287.07,292.37,114.63,128.25
2009-02-02 21:57:22+00:00,L5,323.01,294.18,291.55,281.37,281.39,298.85,300.33,305.64,298.96
2009-02-10 22:01:40+00:00,L7,289.88,268.70,270.43,263.57,267.99,284.53,289.01,289.96,292.34
2009-06-02 22:02:15+00:00,L7,323.83,,319.58,304.01,297.75,309.42,317.05,323.41,354.77
2009-06-18 22:02:13+00:00,L7,322.21,,,293.15,298.88,309.27,316.50,321.08,353.36
2009-07-04 22:02:11+00:00,L7,,349.65,,,293.43,302.15,306.36,309.98,307.11
2009-07-20 22:02:06+00:00,L7,315.64,298.52,301.70,279.52,283.37,,,322.55,307.79
2009-08-05 22:02:01+00:00,L7,,274.93,281.54,274.49,277.74,,,,
2009-09-06 22:01:59+00:00,L7,,260.62,254.91,253.94,260.32,273.88,274.20,289.52,276.34
2009-11-25 22:02:33+00:00,L7,319.45,290.43,,,279.95,293.90,294.08,301.93,314.07
2009-12-27 22:03:02+00:00,L7,331.88,308.96,299.30,291.93,,,307.17,315.02,310.62
2010-01-20 22:02:37+00:00,L5,316.70,292.22,279.71,272.73,273.35,289.97,298.74,304.12,309.48
2010-01-28 22:03:31+00:00,L7,,,,,,305.79,309.38,316.29,308.74
2010-03-17 22:03:57+00:00,L7,296.74,263.94,268.41,260.03,269.56,282.79,285.73,288.37,291.87
2010-06-21 22:03:58+00:00,L7,,322.00,316.73,,311.58,320.68,319.19,324.00,366.21
2010-07-07 22:04:01+00:00,L7,316.43,310.13,300.19,,283.28,,321.57,317.56,339.37
2010-07-23 22:04:02+00:00,L7,318.66,304.24,303.34,,285.58,295.20,302.37,185.38,173.80
2010-09-25 22:04:05+00:00,L7,320.93,291.04,281.57,276.65,286.77,296.33,295.88,292.63,279.45
2011-01-07 22:01:44+00:00,L5,318.11,285.44,277.19,271.71,276.51,291.50,296.74,304.73,295.88
2011-01-15 22:05:06+00:00,L7,323.95,301.08,298.09,292.29,291.61,304.76,305.10,,
