,dates,aus0108-0000,aus0108-0001,aus0108-0002,aus0108-0003,aus0108-0004,aus0108-0005,aus0108-0006,aus0108-0007,aus0108-0008,aus0108-0009,aus0108-0010,aus0108-0011,aus0108-0012,aus0108-0013,aus0108-0014,aus0108-0015,aus0108-0016,aus0108-0017
0,1987-05-22 23:06:56+00:00,202.22570946045803,189.19270369632423,201.7274023589544,194.33031868013276,196.02533214534532,196.30483619638417,197.96800208266896,193.33119306654592,185.3510453416553,182.1091472427594,178.93658096197478,180.96023926922288,177.84876060451853,178.50332203325104,173.71851015048298,179.82057566204173,180.88250438852725,187.3265954186565
1,1987-09-11 23:09:41+00:00,203.27539061834113,197.018234410715,204.37349668207472,197.82651941944994,199.86814103196818,199.2680398085187,200.7534837441075,200.1037422217661,189.0305533754608,178.52104888167548,185.86699475329394,188.85814342507567,184.4232994041,180.69849657309553,181.70408897332956,173.47054287964565,184.0545907108263,185.47713871822046
2,1987-09-27 23:10:03+00:00,214.56694474065318,199.55939593333923,212.39548596861275,206.49505571029616,208.37497339194036,207.95237916720188,211.0984943197153,209.15291293192521,202.06848276237776,195.1237117160811,200.4309375163453,201.6762519538438,202.4382906110942,192.10431157422866,187.57148714257883,194.25381229719926,190.42462948115033,192.91060446408076
3,1987-10-06 23:04:03+00:00,213.7587409063691,202.31324196990718,208.75973141825986,204.89830123878542,208.2231613699647,204.17474661841422,214.00490340923207,207.07522091243428,192.1210419536745,189.87801896800266,194.4783882746149,198.60969403359016,194.14807786126508,192.1104767934809,193.40198788735694,190.69305977570355,196.92554108102203,193.78743695703682
4,1987-11-14 23:10:59+00:00,204.63904980787956,192.22946945193752,203.5691414547581,204.0682405530236,198.91389783290097,197.3201505804814,204.64033210429994,196.75959113181014,184.71883366220322,175.71950386182854,184.97609924161085,211.19775308339632,176.86732129844356,172.69386740108985,176.5289016839084,174.80573075784437,177.78519191163875,177.93014516428
5,1987-12-16 23:11:29+00:00,215.44250902729974,212.17861993019125,214.98733159300735,218.78686012321856,215.69241999274382,217.5843534470239,219.9157584017094,211.08887324377574,206.2677797559852,203.55805946223674,201.00102677471241,205.53400167546255,198.24150659261895,198.99118506573754,190.97361811439927,192.2069106792889,187.61541843789863,190.75670698875126
6,1988-01-17 23:12:02+00:00,198.306932648852,186.07893272757548,188.64558338818495,194.41092509636914,205.05731092336163,198.49647613523447,198.82456065386486,189.96331663213488,181.1536966773345,179.28752207284876,173.70397271826965,172.08499931666506,173.37766908586013,172.4807199640726,172.88151706211724,169.44184728885307,178.42368404034448,175.108318084425
7,1988-02-18 23:12:35+00:00,206.12222810228283,198.8167776648928,207.06484409826504,205.69133829495144,208.55032506196483,209.15188817691407,213.7718815438748,203.72129011364794,195.37130527493582,190.81901190748974,186.42172552294312,180.65823666414477,180.20474657646284,180.322829807003,187.88464422257127,180.57826033374366,181.31932956787873,167.2166220474578
8,1988-04-22 23:13:04+00:00,199.27987919364992,191.0204018435876,199.05805049561448,201.0270431541081,208.1331003523381,194.9258660858926,197.3794087594277,192.33778659971506,188.48170063277186,186.85663546312176,182.27298427426092,165.2944993405418,179.40071588396523,179.99196774207195,181.90783298712927,183.11239454664064,185.59809905162982,205.33739897436723
9,1988-05-08 23:13:14+00:00,194.816964069873,188.45719019433042,191.46572116718406,198.965173110274,202.7055784227161,202.4266932150826,202.7948185517615,198.28076227874826,190.5323324146983,186.14898213026444,184.29497751712887,154.3667158077249,175.18272984437144,174.41663471619225,173.5078703109738,180.51912958267405,188.15669258837505,200.81672587999688
10,1988-05-24 23:13:21+00:00,206.60664842346503,195.0292927827513,201.9232605702493,191.94515664926337,200.34444826794524,202.01954036924616,204.3228335054957,198.82589075215347,189.75156191301616,189.89859802508053,183.20996303937517,170.7728273201746,179.1404971209516,182.4694128453826,178.44203036889857,183.3078551533128,186.79572496492355,187.7332363354398
11,1988-06-09 23:13:27+00:00,200.89187203437638,190.17629017001073,189.90676672264928,188.39260441508753,192.96437553211868,197.32080056992348,199.07542461198102,194.0842395642556,190.88906352655434,182.7715180966698,181.23405062368562,171.78083322799316,175.03693269937793,169.94857242786037,178.67424096549,180.18220792760957,179.11500153881718,193.92750093719232
12,1988-06-18 23:07:20+00:00,207.24378640584624,196.94114095535093,200.8917852859955,200.46990962885556,207.07563086262425,204.51782698653514,208.88495115832254,203.45475426266825,195.63542236002567,189.8243845453674,180.8630783670079,177.7554630724068,186.3993923117638,177.10063008716298,183.22629819677485,183.38847354901543,186.43423163476905,193.13467001130255
13,1988-06-25 23:13:32+00:00,200.8452124512992,,,,,200.19071439786026,204.1157242295072,190.9078782696263,,180.24945498940485,184.1191272114754,177.57165966016237,171.62918337833332,166.12590899203704,173.67000462664276,170.75603787464746,169.19921443080236,172.46251758059208
14,1988-07-27 23:13:38+00:00,202.3544772288117,191.49122285730297,200.40585542553546,188.64577113357333,197.64274010371653,186.05354703280122,199.03829719026092,193.67411435916588,183.3171191795882,176.33504945145782,177.51168607495796,172.7782298531816,169.89374161064958,162.4214914580222,176.98320772956444,175.68407617406814,175.15926534331413,180.9895214840602
15,1988-08-28 23:13:42+00:00,215.49471381314956,205.58169763717373,206.86475542647923,206.58274166019567,211.68452699616256,206.4041430855415,210.46221615590363,202.23501706110733,196.83102724955845,195.39868942821101,194.1815613654683,190.77976560874805,193.14579364062786,186.97797986771025,189.80137957193523,189.72683137293112,193.5679169149795,193.3844131919639
16,1988-09-22 23:07:26+00:00,202.5004114217024,194.36424013947686,204.2538096060146,201.19952006433678,202.71974894778273,197.49209658288058,202.79043015795486,199.75569382853993,189.15517248552203,190.18552682649303,195.28947466321844,190.9001895681009,185.90807572847,184.8829537807266,191.5316115408509,191.46852902514811,190.25929791065067,189.3617715680345
17,1988-09-29 23:13:32+00:00,207.46109497307185,200.32136903606732,209.3441801757508,211.39108354244564,211.09532202307346,207.24859022764355,215.24419976376143,207.25794940091876,198.68006869913387,191.3754618472228,196.00436460146744,186.25929565582678,185.738106528948,189.9163767631226,194.7665942742585,190.82183590121278,194.32044003961096,199.35438183754593
18,1988-12-02 23:13:27+00:00,207.78646074327324,193.4548799857801,202.7900880305192,199.44068945384728,207.00197519092507,207.35720410819442,206.17279079676908,200.19036419177726,192.48142729219146,189.13915855994188,190.65301419440908,190.58623371936514,187.21239176983187,191.02888084382295,182.38212540018333,182.78178988936753,190.44958904566894,201.4072513992709
19,1989-01-03 23:13:14+00:00,194.04840332415066,180.2967421450811,183.5068226892424,181.6054941538355,206.43867985903958,197.09827664887067,196.09227572438206,195.85289205885033,185.8965524273444,178.51746984173863,175.0954216264599,178.97913745919095,174.5650502986584,167.78026084269948,169.40572779097334,175.21438242843894,180.03855242891757,186.29220559187763
20,1989-01-19 23:12:54+00:00,195.9399839471711,186.0075524689185,201.19277096295602,192.23878893557634,202.47684860419082,196.21567635957783,202.18476239506504,198.87226461064824,190.31744478737187,180.72939766792084,180.54137070430514,184.08426201175018,172.66125373996672,165.90691986290983,168.17697515888662,173.20810901161798,174.21687098229708,190.55084499042
21,1989-03-08 23:12:27+00:00,198.6729982303658,179.65690505334595,197.75425011900896,193.67961828043437,204.28560224246507,201.4101637558667,208.95364702559738,198.54349021495784,189.25492265544992,184.0942628638597,185.4846778759501,164.52427318307335,170.75289262867813,166.3908260360063,165.01722814737542,180.99966069533747,190.70747673452433,195.5854649792824
22,1989-07-14 23:10:17+00:00,188.8849373475423,180.1042598637083,186.64089523569712,181.13086471997312,180.85131504489644,187.63231483438156,188.10779149297963,176.59692626411464,173.58655127501655,178.27330437743672,178.350622478189,175.48617041464442,183.66104909745823,182.54851894191623,174.5790474397891,172.47582394432257,183.61302204616183,183.4152092126448
23,1989-08-08 23:03:35+00:00,196.1013830373077,185.28086074865485,186.49710898008826,180.94564714682753,189.10818787541106,192.98226950611635,193.57343081256533,186.90818738325248,188.98958314602564,184.91493394844505,187.46543520893593,168.42661093840707,185.40050340605256,177.34151071368333,186.8090493732693,182.6019061245954,187.30798814454468,196.06697244341322
24,1989-08-15 23:09:35+00:00,190.46126458215645,188.58281543209034,187.06518151002504,182.32577908600757,189.95906487880043,191.07253567916027,200.19878920165962,187.08107400358773,181.0255414890945,186.07998624070137,174.9881947791286,174.9759934230856,178.24056127935896,180.94938967998277,178.93783202693228,182.58539241485627,180.45971258423214,182.05700626993877
25,1989-08-24 23:03:14+00:00,208.17889495339455,195.72988689045124,196.4182111361084,187.90633545223722,201.33959551444124,198.80975679317012,194.73302327607016,194.0033698085469,193.17002357701386,185.19132619060355,190.85809376969752,174.49293480216332,181.0454750134192,184.44757418553925,176.10604186145977,182.2187980577509,192.36324447740355,195.49011752964327
26,1989-09-09 23:02:50+00:00,204.79641354221192,189.96101165582337,192.99675610104651,179.65673317930572,192.94553532562531,194.35773631189176,195.62748038361153,192.84829941271408,188.80043216744133,181.63083505169308,181.74929165114025,183.13368099110295,184.5424652018626,182.2494197759287,180.49500858893296,180.23574335365618,191.5694670080382,186.68027316320632
27,1989-09-16 23:08:43+00:00,198.15825459938617,195.66888909151305,196.15726610125088,195.92287244594448,203.14512654041062,203.75431695363113,196.83700891963755,189.68234188269324,193.27413325979074,182.4269802959998,180.51601857820629,183.40789719353393,197.5520691895985,185.86432856594445,195.3238417499451,194.98160182185737,197.2371008721869,187.8311808290639
28,1989-10-02 23:08:35+00:00,193.71178812816387,183.08831251454114,192.04622623373993,193.8339177437677,198.20069461033822,195.670649984925,206.4865981360192,198.39830868131045,181.87019608114434,180.77871810278594,179.7944421029109,176.81475803759312,171.37950777926628,174.9152152511577,180.64500065456477,185.17827525783397,187.77757232394754,185.79097005668007
29,1990-02-23 23:04:08+00:00,196.83882191360894,191.35503998481545,203.65568100508668,200.6176900137684,210.02228027477946,205.730801213972,205.37155969543048,192.43899624871088,191.12451825442355,185.03617899285942,176.92659494512426,178.3452089735215,182.26722650463333,182.40039056823417,190.7548394483028,197.51641019217814,197.2716088431767,195.95648476904722
30,1990-04-12 23:03:06+00:00,207.30786755166295,203.20591822574707,202.44425271936748,211.37721242542253,216.51418701973938,213.67346706862878,201.82509230610916,196.01602424220195,193.64533331721216,190.31688060184473,187.73828574309695,185.03621477954587,178.1798501753547,187.18488118368484,189.10716362626061,196.70964881471627,200.27724995015024,200.7852472370757
31,1990-04-21 22:56:59+00:00,206.09511998022234,197.57783583174353,196.88296039585717,202.90329740206,210.15102332996736,197.29415527464607,199.56459750776804,189.46609586433357,189.70448590708156,190.688910841685,180.50789365379836,174.80112645402272,185.66355765094855,175.5414410310478,184.82158948156842,194.40932371442847,193.0641769065352,202.21303111505122
32,1990-05-23 22:56:55+00:00,203.03489487382706,202.65301918129566,202.8188167723171,196.17705501236168,203.04520409859725,193.37805023593327,199.58051970479815,191.46738939689843,188.81383476161724,184.76049568971365,190.27835329894847,185.46255379484808,196.97729042738675,190.5415923352185,189.7369984323564,191.06294677906462,194.22404205221136,195.67434050912522
33,1990-05-30 23:03:05+00:00,193.6936317516235,197.7866352169264,196.93466448405377,177.15904914753781,183.411398105914,186.25159969854857,188.79239711013008,178.01521527073595,175.75197085238347,173.86465296156638,174.30523374081594,173.2240447423331,170.75478228883333,177.76720765893313,174.7986276570084,174.3561513355834,175.11399016407702,186.68096946756785
34,1990-06-15 23:03:04+00:00,200.66822695745876,184.9350131910813,187.9949521678492,186.0622295253505,191.93879628722357,192.3871209792789,191.95342088188724,186.02370664208863,185.70539928393669,179.5967562880167,186.62043967235243,180.69740337873432,179.456380518324,172.91518241595992,178.3519003170166,179.1756197531538,182.29231684636642,190.45911240902953
35,1990-07-01 23:03:04+00:00,205.88902278262728,197.08956905611737,194.8366226993308,190.00867298632778,198.38522689999783,198.789130946206,201.2179950844503,195.23168451411703,195.3583683747467,193.27928672229945,195.38876911297908,197.97744595733067,193.29582656842788,198.08153691205285,194.43155249615492,202.94873025777798,202.35746213315733,210.09872302559884
36,1990-07-10 22:56:51+00:00,206.1981383177751,197.70606032691236,201.33202579615514,192.69232077278184,200.41155673997824,200.3730554063688,199.074890821318,194.11841903359874,188.74962553501453,184.33674295596703,190.92452696545087,193.57243354055365,190.18940161404345,190.78931833603815,191.5951829618441,190.92392454836474,189.63118421190111,189.20116981990577
37,1990-08-02 23:02:55+00:00,193.3576273642257,186.3663415409679,188.87559161980005,177.67442204750918,183.91428711827294,185.36405351661904,196.9521627939027,180.7687979292091,176.0711142100226,180.22130430972996,180.80232008656952,177.782253970121,179.1648811150793,178.42782427730643,178.47394521222827,178.2217762058303,172.3690791353647,180.1198257395621
38,1990-08-11 22:56:43+00:00,203.35790064846364,204.37941325585098,200.7047092590693,195.69197226559177,196.29117646071904,195.16420686148845,201.933843749576,188.3992175722579,187.36078033807254,186.00079388936237,189.0229724598972,196.49605346620075,188.27881840284675,185.41412273765866,190.39169499521685,193.55298282202403,184.2349695799735,190.36313347317073
39,1990-08-18 23:02:52+00:00,198.75618519311814,191.26440931067202,196.84203366064992,176.49593584980153,186.20685691227385,185.9131992789743,192.96050498055018,186.91081929809513,181.24059261742235,181.79074490487181,183.55671046690213,183.6257267246321,185.97670898313697,181.10193846417795,178.37201074780947,170.67941280842393,173.15908189623417,173.97226699188568
40,1990-09-03 23:02:45+00:00,207.5602049796952,200.57019528301015,204.47880930179073,196.55699575502828,204.9826102228135,206.35867445975646,211.68428114935062,198.39473494550452,190.89680400131522,189.2222242645412,193.16572325882348,194.68997430011902,194.66524513990333,197.812164562302,190.3128018543385,195.2918979635113,193.72814032789242,187.35680626548435
41,1990-09-19 23:02:41+00:00,208.51899700225366,202.4112897359017,204.96142549332234,203.98866176249754,212.07792918182437,212.5272607101457,210.66466311996206,202.86902168206709,199.12975169598633,190.90682048210948,194.5826534022492,196.79792677019438,185.0591092441315,187.2014914904493,194.5717109259679,191.32398790017788,189.71273778308495,185.13938362561814
42,1990-10-21 23:02:27+00:00,216.82010809796148,208.30201769564854,218.0545055713002,220.64170595505453,208.19178026557609,203.7046470606863,211.67208753619212,204.9790964657741,196.163285386544,193.0721937103977,200.33728260806666,201.19307656760495,195.7222822407913,199.4893805260249,194.6252858437015,188.75219926922802,189.72966635322922,191.13271060345224
43,1990-10-30 22:56:10+00:00,201.81660253865596,200.92133800822523,205.03271035363974,208.4475807615202,210.0822112264858,210.94780910640378,213.57369283969336,212.7859243651627,199.1753816877864,197.80551341804497,201.12402386758208,197.4638322805377,192.87644950964756,189.15852227637507,186.39552214232276,182.4736116879597,182.62111329225868,182.12945279875623
44,1990-12-08 23:02:12+00:00,202.5068727709539,199.0898485269453,196.65958199804754,209.3820259881885,209.49920940167362,207.21903367023756,208.40367879611213,202.8478348451653,196.2433998547659,187.57261023639583,197.07417688493666,192.50613945018839,191.88071952878576,184.0027567193565,183.97145533501606,186.12996065513977,186.1634633300131,192.15191595190052
45,1991-02-03 22:57:15+00:00,208.77193593448197,195.06323874867252,200.9452722276939,211.36993656250925,209.50370351063697,211.08250720365194,209.48740857300587,200.50420643074128,187.03364447317378,180.98398151295635,188.23436116022128,188.6798114036098,185.8166513700033,183.79978264928667,183.42103117516623,181.42477762775687,191.66113952195533,193.61359097300888
46,1991-02-10 23:03:37+00:00,192.53400453101042,187.59797598622671,197.37919180317596,202.95154082218698,203.26106834631275,201.25213061236428,198.29062333767473,194.79567135672067,185.50602468495373,182.70532485702643,181.5561811646573,175.8304243752811,171.57176664462554,174.38558287601006,180.06080801080023,176.4227151716897,184.1498404490968,184.87262625616594
47,1991-03-14 23:04:16+00:00,208.83061988037412,202.14256739012205,209.01022335260757,207.16058708631974,215.68335686726275,205.22673111764576,201.2807631764758,193.56475124771828,190.95316737064078,190.26746550666013,187.92244646093627,184.0244434312554,188.30645475585933,190.94482818997642,189.73197799690325,187.35745075087317,191.80738198489894,194.9326444050881
48,1991-03-23 22:58:18+00:00,194.98179827593285,188.9100892189732,193.67778420919421,198.92916372838138,204.78809359873475,201.68075858289404,196.0853438331069,186.41628009387205,185.61026782091716,184.33972968351685,180.09034288103788,176.11609115732648,177.4102657776698,181.3085831075149,178.10798701836785,181.27018881725957,192.0804406568336,195.06940591287346
49,1991-03-30 23:04:31+00:00,211.47063365818414,199.74000978364842,207.37933778695384,213.94197262648026,215.60923598006246,210.64415872884155,212.13042414115756,205.65065933769668,199.77290838862285,188.83889389260142,189.59843761821324,186.4023547543461,184.3416642518625,194.91978152629412,191.52910947922862,191.19838423948656,216.8999034788601,
50,1991-04-15 23:04:51+00:00,204.01064549799722,194.28453543677583,198.50826149312036,208.0137049864691,200.22369648021782,202.4319232209903,202.94431650104397,195.89472690893916,188.35361136451806,179.70724153592084,180.8858441634393,175.85852028347682,184.96790289666302,184.01647352633674,176.22979652887804,182.718502779213,190.61119587229888,187.3169378956314
51,1991-06-02 23:05:39+00:00,205.1920602250737,198.4062157235586,205.00654683204112,198.5180665903481,195.09920867964428,193.38308645869256,204.27618159721436,190.2581904729858,182.61774031524445,183.94530080675105,184.40738780840923,189.96286722324504,180.06456834918353,181.4749611787127,177.31860538891306,182.33413229086833,172.103519911535,188.31497872786773
52,1991-06-11 22:59:31+00:00,210.96013386392303,199.51622588036568,207.17880286383607,212.2711901482218,212.87647825354713,209.1372682403892,204.2730914190909,200.50162277140984,197.4629542754704,188.5168832229013,188.8752359209817,193.4729096728799,183.06087020267827,190.6370854730757,186.9815819580552,186.16637911347786,189.39759960573258,193.46868287837188
53,1991-06-18 23:05:50+00:00,202.26509768314887,185.2748085808127,192.47794878024519,196.14485471871959,198.77085641933903,194.95343348757035,197.11669244567173,185.79648523695735,180.44315388340036,175.753399056528,173.48824519689686,173.68707730777643,168.2073402613924,166.35651182241944,172.51532749073118,175.76145391553192,174.596606617534,173.03494368655757
