,dates,nzd0542-0000,nzd0542-0001,nzd0542-0002,nzd0542-0003,nzd0542-0004,nzd0542-0005,nzd0542-0006,nzd0542-0007
0,1999-10-13 22:07:36+00:00,,,,,,,,
1,1999-12-07 22:13:41+00:00,,134.16991861888755,,,,,,
2,1999-12-16 22:07:33+00:00,,,,77.60328564804283,,80.34077456231951,,
3,2000-02-18 22:07:16+00:00,,142.23024218504503,,,,,,
4,2000-05-08 22:06:44+00:00,,101.48350176826122,99.35680066773457,89.12012791929195,,,,105.87287711646414
5,2000-05-15 22:12:54+00:00,91.26114618797209,76.18253845103175,,53.59335048153967,,56.85921557364989,58.204897711000235,88.20648022319912
6,2000-06-16 22:12:38+00:00,85.90801930933861,69.53182747167322,,73.897124839611,,83.66694398000448,,
7,2000-07-11 22:06:05+00:00,,,,69.916318617568,,69.11524773751347,,
8,2000-08-12 22:05:41+00:00,,,,46.22016697433384,,58.68995212009231,,
9,2000-09-20 22:11:14+00:00,88.10551038816489,,,80.36295681573745,,,,
10,2001-01-03 22:05:00+00:00,,,,77.56915522522839,,73.70298539168931,77.84536393665663,
11,2001-02-11 22:11:12+00:00,,96.64479526803332,102.97031164482156,91.37315633370078,,,,
12,2001-02-20 22:05:00+00:00,,125.83763491473533,,,,,,
13,2001-02-27 22:11:06+00:00,,152.45025657048132,133.0411175854243,,,,,
14,2001-04-16 22:10:54+00:00,113.83930460300165,,,95.15509202835702,,90.20317818336652,98.19886117672701,122.49749016428794
15,2001-05-11 22:04:33+00:00,,,,,,39.53827929803978,50.044820829253325,105.35402033879635
16,2001-07-14 22:03:57+00:00,65.45582314207866,,,61.24053282819926,,69.90444193851077,,96.48314083217348
17,2001-08-15 22:03:26+00:00,68.26222411510219,,,65.12197883735642,,77.64141691697623,,
18,2001-08-31 22:03:17+00:00,52.933763533153545,,,37.9632978856786,,69.17201662879062,72.94674975769087,
19,2001-11-26 22:09:21+00:00,,,,84.53752039246726,,,,116.15302408072469
20,2002-01-29 22:09:33+00:00,,124.91556719352722,122.44406595984978,,,,,
21,2002-03-11 22:03:31+00:00,,97.30717806777324,,,103.4009653983736,,137.56562244264592,
22,2002-03-18 22:09:33+00:00,,88.93005503209588,91.8293705549565,83.95466217293746,,,,
23,2002-04-03 22:09:32+00:00,,,,,,50.366993511022386,,93.93006772890953
24,2002-04-12 22:03:25+00:00,,90.93640183874399,,90.33120394974951,,,153.98293219584966,
25,2002-05-14 22:03:19+00:00,,82.53488404986837,101.73959954006607,102.4366785477769,111.46713003745438,,,
26,2002-06-15 22:03:07+00:00,46.386273856877885,,,72.51913304196538,,,,
27,2002-07-08 22:09:12+00:00,,81.74332693556583,,103.61265870621894,108.6392865335779,,,123.8986237149415
28,2002-08-09 22:08:57+00:00,,,107.45148029596376,101.5674901887798,,,134.67560212900494,92.72814204211609
29,2002-09-10 22:08:43+00:00,,,123.83795093966056,110.42740233792536,112.16256627710764,,123.04122421135686,136.7548037733497
30,2002-09-26 22:08:32+00:00,83.83971134224677,80.6466790555549,,,,,,
31,2002-11-13 22:08:42+00:00,112.5174487175078,117.99844945152643,,,,,,
32,2002-11-22 22:02:45+00:00,,89.35008538261984,,107.30980330931587,115.98385582649439,,111.31262255750366,
