,dates,jap0212-0000,jap0212-0001,jap0212-0002,jap0212-0003,jap0212-0004,jap0212-0005,jap0212-0006,jap0212-0007,jap0212-0008,jap0212-0009,jap0212-0010,jap0212-0011,jap0212-0012,jap0212-0013,jap0212-0014,jap0212-0015,jap0212-0016,jap0212-0017,jap0212-0018,jap0212-0019,jap0212-0020,jap0212-0021,jap0212-0022,jap0212-0023,jap0212-0024,jap0212-0025,jap0212-0026,jap0212-0027,jap0212-0028,jap0212-0029,jap0212-0030,jap0212-0031,jap0212-0032,jap0212-0033,jap0212-0034,jap0212-0035,jap0212-0036,jap0212-0037,jap0212-0038,jap0212-0039,jap0212-0040,jap0212-0041,jap0212-0042,jap0212-0043,jap0212-0044,jap0212-0045,jap0212-0046,jap0212-0047,jap0212-0048,jap0212-0049
0,1984-07-31 00:45:29+00:00,120.18047886551535,115.67810604663094,112.87633876327989,119.53744643195279,110.9337258804189,111.71836524193179,114.18659065079481,123.01353524328013,141.39576788074174,142.78531970476558,148.99641496717499,133.27878608683795,116.63696722494669,122.96209201411665,117.52325464610308,122.6911487658545,139.5778944404717,137.68303674885598,137.20568039074982,131.8597337720402,129.14778388771273,113.98300959643642,120.71534058553888,137.8612549849973,147.44795992441448,144.61730681195507,131.5765019636048,130.2524921056588,138.24674462253847,135.49294486960815,123.50534497665952,128.03865001919408,139.08692054784356,148.75055291815607,157.41514384116715,163.83290288488416,158.37778955264798,156.5085947966508,151.16443575979088,156.8420853612821,165.6776806056124,167.86608956108438,172.1327550272217,176.67640462404685,172.33347438419608,165.64497649151167,170.2771602960006,172.49594690753474,167.66002447542627,159.68965975828434
1,1984-08-16 00:46:00+00:00,129.47844259006666,121.48073148424572,121.72469930758605,125.42664358494153,115.34797821988847,115.86653000673286,115.04878383948672,130.18193922650516,155.9375945269993,156.09956825795462,158.5906768593253,141.36500364697153,128.59264176425074,131.48118220982542,130.36308043917904,133.99946392275325,144.92556235240463,145.4496194983667,151.61151331334904,148.45992805850295,141.7540942403067,131.10123958235135,132.99190647720104,144.94485018476615,159.54151400213112,149.61560287190855,139.86880428227803,139.13366616809236,151.0209224397334,148.51018470607542,140.04993688010234,140.57191988953312,150.29149865123262,159.89328317510203,168.70178109702866,178.02198926740556,173.09303982501905,168.83110504412298,163.3169481452449,170.97691970234249,177.65782830343315,173.70573370601073,184.137554344255,183.87347899862533,186.93282782586635,178.6944739265767,179.62084480256425,183.18337840355514,172.050201038581,167.81027053063943
2,1984-11-04 00:46:10+00:00,130.54675601303023,123.0694486108338,130.97641265150062,123.51371985283274,116.45628722222702,112.14061703735368,115.29743614391383,122.43854305334304,142.66389398664094,134.52207123551963,145.44649008630032,130.48764805553517,119.93695218896734,121.86689021304437,120.02801899896625,118.53860068178162,140.41360910658898,136.05737180016888,129.68800727563166,140.2195307004012,141.46842159164817,132.06002091851715,135.48897295360206,134.6402056859772,147.1449167435673,144.6218594330819,137.49845627068652,137.0393912407904,142.53438322365542,152.80546180157907,141.54463908449898,136.8541953024244,134.9501970562488,149.12941963462242,159.2384690746146,169.0237948989565,167.4276341262657,167.96277944644973,169.15716329628847,171.4002263133508,169.9565779689057,171.1666919295286,174.2295682752428,179.18609257882227,180.60712794976317,176.4042479328705,180.96424262387404,178.79091977969694,167.6748211783041,161.44933543628443
3,1985-01-07 00:46:30+00:00,129.68055889825604,126.02437442186945,129.53722371140918,126.203244873142,120.9966297022423,111.3990218323498,117.58872337770333,121.51855822563567,135.94301439290948,141.209905444254,141.59140066199967,134.9393826404961,130.17416276003502,130.209527388605,126.37742727705346,125.91125911430044,148.64648034537976,139.59723687654935,133.62168070697896,139.30655345302387,139.83616470783642,134.41295004383863,134.57798689111812,144.10737261409326,148.70260273127533,144.69956268873787,135.33276819243446,135.16296970606652,145.5592610089686,147.35638281094236,143.22211031188715,137.57351270942365,136.6707799154819,144.18412422256463,162.4748226861415,178.41602097538745,163.44953171978472,157.06686384765158,162.34150132733555,173.03064945045028,178.6817513353505,190.3608525589491,191.09682138148938,192.022244902009,194.20631603676713,192.59658082797873,188.27739448517315,185.49885267914397,173.55338290211154,163.71887576639554
4,1985-12-09 00:44:17+00:00,133.1604276992557,126.83759871633391,123.09413597830275,128.66897599748972,122.09610275517717,121.42761240666115,118.59125789959151,124.81825129446574,144.4098334575355,143.29408339744003,139.0747141392392,129.95582841321462,116.71321312908833,126.56129081447237,128.51112830529624,137.0433373393867,141.73686992850347,137.1682173141096,135.13354907602445,135.70796515878584,136.3323613904572,123.60015467860364,126.87287525366031,143.91603626105723,153.48382770342357,146.62017121404546,136.8253371301502,136.4682933374724,141.01072669318793,145.93553630894343,146.6729808285392,141.24663299883963,144.34452435038082,159.7389386090969,160.8231523047301,168.02273851778034,173.11669082890808,174.6877824255703,171.93227734724667,170.8474572411095,174.321563225045,175.7455373963126,176.39043779569613,176.2560956113062,171.98070351905608,176.21345088813268,177.6572521019753,180.90825027299374,167.45715576671796,164.52623921828675
5,1986-01-10 00:43:42+00:00,134.69765554354717,134.38835276922478,133.40829287890958,141.0395156013295,131.38112826331323,127.90322025252439,124.26139298766438,137.08899061417094,146.55631510492765,140.74392532258526,139.1235162971901,133.0608464937815,127.19309807499928,136.19577237355213,137.00975366842377,136.65664429710367,147.01460841365375,148.54696186396956,139.571523270846,139.37617964404754,137.74516260616207,135.29355059522067,146.2868570730631,163.07715586238552,161.95573085130474,144.94405978652864,131.90533352190687,135.58880885567908,150.2289267839158,149.35789248766446,151.74857722414623,150.52553732232283,158.54781444414098,166.5561411553685,166.11401980009617,172.5456882147023,181.70280625403254,175.25601291937195,178.88749236251147,180.3598894922839,177.1412400077768,180.99335463317485,193.66518973907426,194.25469636234206,176.69112940855553,177.12927895839272,188.11824699041705,190.45560013973613,186.78813590786763,176.73484325298057
6,1986-08-22 00:37:37+00:00,101.45028466854058,102.40258882625145,106.4668752976358,107.90488968062996,102.13410762672945,98.03678678682263,102.24150321257194,108.95709701379366,124.10153241089156,128.1986651737953,123.75458925966001,117.65414201035496,101.7538971546146,103.28608609816179,108.11225570666898,107.85136723597228,131.88481453434315,123.12079183135,122.75770180936786,118.3115356599164,105.51999040721071,101.79548340295717,108.8885052909385,125.93505567166113,125.67037073490263,116.6626900314256,115.47263989470841,119.01200571707483,125.30067966243433,129.09614590034175,123.61791030259624,118.9061104058487,117.28147027314674,122.63769546635032,145.07432478302144,153.1067933881804,159.92966735973397,149.02643680765183,149.5867889937457,158.00848544113492,161.2254645751742,152.45991286971127,148.18731888077357,150.9556057916777,157.38772526869414,158.36084234945685,164.08605270525993,161.36603450680803,157.28701211785872,155.27375814176276
7,1986-09-23 00:36:32+00:00,94.83060522603694,90.44580158641853,92.8138893463785,84.68611716794867,87.81843300622899,80.11253774176454,81.8916853405976,74.94834747446444,97.73728640963607,102.19178750633688,94.12202446234686,96.47436882723505,83.30500532059474,75.72347924234126,81.66824440503665,76.5335984634527,108.06436445223636,97.81389438894256,90.12460170132482,88.12494257308059,84.81404414608187,79.40275259612562,85.29024463178924,102.54177885839684,111.36028474953133,102.80468708307178,,,,112.3593319841955,116.29786275352521,,,,,,148.1556115480179,149.94993620573695,142.80046434588166,144.11566420729156,148.8688535726375,149.50199088264952,,,,,,,139.35216980863058,116.39107813860502
8,1986-10-09 00:36:01+00:00,,,,,,,,81.45930844643314,105.12177637039186,110.59851326178078,111.54906304804776,,,98.99218883977724,99.20655973889323,95.73024237538971,112.52050355135447,,88.48958149716938,,,101.87677173413411,98.15136295278384,107.51127630867657,115.01269615160128,112.03868307452043,109.5723624960992,109.02062420305535,118.43395478758454,117.42218935870092,121.6484380316399,120.79184755096864,118.53342370261757,,,,,,,,,,,156.47300060075008,153.45385901622325,153.74417733450932,156.08505840649156,151.37139328935163,147.10026675913898,143.21553114185298
9,1986-11-10 00:34:53+00:00,117.96411740624742,113.82278174647175,115.79678693850832,112.30969225980749,110.71872474751066,108.18716955516553,110.40668324701687,115.39064738908439,127.72120271436546,123.96050858220548,,,,,,,,130.73267837621944,135.41895599056522,121.50227462426415,112.72821656740692,108.21576501144682,111.6988986189944,125.711050477828,130.47530656013492,130.37929413254383,126.31982460148996,125.39394332076326,129.07886700468026,135.78420844332356,136.0495106149503,129.966015955881,145.72189038754942,,,,169.61094516213973,,182.16943316147393,180.5264645962854,188.7914047606762,180.16575568925035,163.6888123123822,174.89795533939764,185.0376769754016,183.35727109912702,193.82944305276112,172.93742895437458,160.95212279947742,157.9985329007701
10,1986-12-12 00:34:54+00:00,128.6659974507644,126.08616131710161,124.79567766401863,122.39857749007638,119.0307003054705,113.04651771252962,114.1979834881775,123.60438970935166,134.0031550066815,136.0869470459313,133.03520826657615,134.93575497920938,124.19846619549352,118.03499691840683,129.8523485486299,123.37992249300169,149.49594445813784,140.5579691053283,143.21460982645638,134.71166050974642,120.1726389860221,116.39288305462313,118.50752907427179,132.16125041520732,141.52516147715988,139.56673911519275,133.29133834319103,132.95766110363223,138.23808716321585,147.92126023647688,136.52572516446364,137.9876680574767,151.08314117205538,156.79414420833598,149.96217933141673,157.44847806360366,170.03288916863707,167.16590896311777,176.04202429260698,182.95608198215223,186.87333956700266,197.0131156229493,180.42624745477843,182.2601548718,178.17373140268154,178.9769002667127,177.4609178456106,177.78915745489675,166.88690234740704,159.02143042237472
11,1987-02-14 00:36:58+00:00,115.99922307383389,118.61911033500994,116.29574459801668,115.09711457613327,108.14151877298183,106.86807243138074,105.93053966104364,111.28269365732336,125.0739391384683,122.43117940917784,120.00830785510124,117.73739714370608,114.75708979007311,111.65512074221833,114.86641924368121,110.12208773151384,134.86478055656067,130.01132975221105,121.79535771846146,115.96721948526005,115.56918043566799,114.19514050855967,119.56088188873933,128.5183018250315,134.4298388161551,125.19072123515173,122.28142906336353,125.1485287650408,136.19318581440984,144.783534545253,141.45914712154314,134.5878554423023,137.64714353070906,152.94463912630383,156.45757177440004,169.07462845915478,171.00748563844326,166.97845514835117,171.42823419642787,175.06142185715402,170.44340997018605,171.96682353209954,173.43656858191153,166.6329477910046,168.60452968750872,169.5294224258076,172.45625549600925,171.93025727412382,165.76275257415332,159.59345500012793
12,1987-03-18 00:38:11+00:00,,,,122.08051584471899,,,,,,,,,,,,,,,,119.16013960550848,117.72453110450344,113.6447722621238,117.77595297441235,128.39201274320183,143.4005932326304,157.65608163313163,,,139.06199578071443,145.89075523723125,134.31513446125214,140.94007438582645,149.5491382792593,,,,176.47967447258688,183.6551003941795,178.54489043908492,172.08331251941755,148.4858983559341,130.30069680547282,,161.6875229978066,151.78505611181072,176.90254663783264,177.0526928603852,176.88973134287355,162.19822072359355,156.92128169651068
