,dates,chi0318-0000,chi0318-0001,chi0318-0002,chi0318-0003,chi0318-0004
0,1985-01-25 14:04:03+00:00,221.675000412696,220.0469510624351,216.0353604272167,203.96795797677626,194.18793073059786
1,1986-01-28 14:00:46+00:00,212.56274585120542,210.09102678703385,205.0730159118444,187.46138006824728,181.463215516906
2,1986-02-04 14:06:47+00:00,212.06327511667828,216.54881566865464,207.37606850332182,207.66930442349974,200.65103095524108
3,1986-04-02 13:59:23+00:00,210.87474297613963,212.59137057509696,207.9228303494212,209.2251734001681,197.16434937483328
4,1986-05-04 13:58:38+00:00,197.40661345533061,198.40915109361183,196.90182889362427,191.2886810055894,183.14630365030453
5,1986-09-16 14:00:22+00:00,202.96695154251574,204.8328780749228,202.41363189728293,189.24418556250487,187.2209854019684
6,1986-11-03 13:58:46+00:00,219.49715550666428,218.86779378010846,210.88492631256182,208.94105640116402,194.5154314642233
7,1986-11-28 13:51:58+00:00,191.35246837226535,197.78302948505473,192.9566180176292,184.32653325661676,172.7694444160353
8,1986-12-14 13:52:25+00:00,215.89397661662446,216.18880002083247,208.2463081672875,201.56627431506092,190.72697627706938
9,1986-12-30 13:52:55+00:00,218.61333951750152,209.8984631199258,207.93483023995083,202.2614780369304,198.38270927474883
10,1987-01-31 13:53:53+00:00,208.50421182797876,211.01250195276012,211.5863705573657,200.85106158128642,204.21601152526907
11,1987-02-07 14:00:21+00:00,215.59583182912016,214.51155042993048,208.40090704770824,205.18012002708042,202.66138874835713
12,1987-03-27 14:02:09+00:00,226.7717619855728,222.38062512549243,212.04666227512365,211.45841839463833,202.77844624406197
13,1987-11-06 14:07:44+00:00,200.27874026602342,207.79979288501193,202.64186984951448,199.78169517776564,196.77863494010657
14,1987-11-15 14:01:45+00:00,199.4341739090887,205.0022148680251,198.28940194877524,197.19448565946934,186.6117803556782
15,1987-12-08 14:08:17+00:00,208.30940852601026,209.10210668456423,202.73367191072856,200.5309551336716,195.33508362645793
16,1987-12-24 14:08:32+00:00,210.7222376993051,207.918084685379,208.2347115533736,201.81613652062234,194.4152529065527
17,1988-01-18 14:02:48+00:00,222.26602729606145,221.1780143745846,212.19878879370796,207.3404838519586,198.57678027877324
18,1988-04-07 14:03:45+00:00,225.0705963101832,217.9501270829032,208.84618276301555,205.14047109972654,196.25210630040058
19,1988-04-30 14:10:04+00:00,228.30141874465977,224.710475642652,214.8527127660987,207.82459683787334,198.21948729251437
20,1988-05-25 14:04:07+00:00,,,197.62247327184548,196.14429875326888,180.01580414468913
21,1988-06-01 14:10:21+00:00,,,,,192.6475215150602
22,1988-07-19 14:10:33+00:00,212.3058371959243,211.07986211575815,201.781976049922,201.21232187645552,195.36290648935253
23,1988-08-04 14:10:35+00:00,204.92724288187912,204.02765508503037,202.0461986929063,194.04379421996543,193.66643369998204
24,1988-08-20 14:10:36+00:00,206.17824494822347,204.50402622081825,201.09457916484953,192.85990787036576,190.92170345960776
25,1988-09-05 14:10:39+00:00,221.3214686231195,216.8891343066178,214.30606905688373,204.11791161408243,197.77683136594203
26,1988-09-14 14:04:25+00:00,209.5039612701558,206.8486481781338,195.80897482572846,191.13408350285258,181.7358362184443
27,1988-11-01 14:04:16+00:00,222.19179744755812,219.2392862695817,216.4405618041736,208.4723424887414,197.32741089493842
28,1988-11-17 14:04:14+00:00,207.77710987341214,209.25058516096337,202.99709971016435,194.7160988648393,187.85131692194653
29,1988-12-19 14:04:00+00:00,223.25978506251602,220.1846743614408,214.58779239435842,206.3589606008652,202.03126342346465
30,1989-01-11 14:10:04+00:00,212.79141734195622,206.91329488396676,,,
31,1989-01-20 14:03:39+00:00,222.71149275357325,224.17048090273494,218.84428283207654,211.42096757193775,198.23643282679834
32,1989-06-04 14:08:05+00:00,,,,,
33,1989-08-16 14:00:20+00:00,189.0264421080529,189.51437864545176,177.05919251581926,180.4340031335898,177.54414719731415
34,1989-09-08 14:06:00+00:00,199.4007706317217,186.158264019102,191.67370412258046,,
35,1989-09-24 14:05:35+00:00,215.24859480728884,209.00949498291973,206.96030080064824,204.90994644775378,193.9537581258119
36,1989-10-03 13:59:20+00:00,215.97585056518744,212.18640206170923,208.16626667969817,206.21004934774822,200.09605980673814
37,1989-11-04 13:58:20+00:00,214.57313443799492,205.86318690485766,203.5304934704253,193.85853726943617,189.68098504124703
38,1989-12-13 14:03:23+00:00,215.78579440280873,211.13130067448148,199.86416961165077,197.60548940951978,192.42125769484795
39,1989-12-22 13:56:55+00:00,216.2862800437653,209.25829944854743,210.2445600110978,205.60250261304517,199.9529392180503
40,1990-03-03 14:00:47+00:00,,,,,
41,1990-04-29 13:53:47+00:00,,,,,
42,1990-05-22 14:00:04+00:00,,,195.99251127597415,202.0159899917861,194.3126367339094
43,1990-06-07 14:00:02+00:00,220.49420193207402,212.37351217692034,211.60268772966438,208.38150715991793,200.95511190401456
44,1990-07-09 13:59:59+00:00,,205.73967845903732,,,199.67579275986347
45,1990-07-25 13:59:55+00:00,210.89788447540357,205.06454554981653,197.63987050215297,,185.04724927326828
46,1990-08-19 13:53:37+00:00,215.78278706092343,212.3856243827105,206.376919655584,202.8425023127959,195.33893710426852
47,1990-09-11 13:59:42+00:00,210.76867111861912,210.48102313985333,202.5549163444088,199.33066006125054,193.32815505277682
48,1990-11-07 13:53:09+00:00,197.25468664187383,,,187.8034002969421,180.18846003401842
49,1990-12-09 13:52:58+00:00,207.69500556777788,204.29582178994931,202.69011487612977,186.7586012431498,184.93163971782215
50,1991-01-01 13:59:43+00:00,216.89748442203668,207.99037733024434,201.62976460798507,204.81323453881737,190.48060879470228
51,1991-01-10 13:53:45+00:00,222.75932385787584,215.88796924247865,,,
52,1991-02-02 14:00:24+00:00,218.1323132823269,215.57863136154714,212.36208397375927,208.0005501182659,195.46595019911965
53,1991-02-11 13:54:24+00:00,213.689296440946,212.5172435287889,211.73979300959664,204.99754106528368,202.19443255906074
54,1991-04-07 14:01:37+00:00,231.52213455040666,220.69696037679688,216.7709233414087,217.7168384291753,206.9891728290486
55,1991-04-23 14:01:52+00:00,220.40123706669175,,,,
56,1991-07-05 13:56:53+00:00,213.32070462069692,208.30746905708733,202.24044070909858,200.4965412597725,185.39141019969745
57,1991-08-22 13:57:15+00:00,213.84121696408877,209.68632814824616,210.6509099432896,201.15294544057488,
58,1991-09-07 13:57:30+00:00,210.3782556187018,207.22197012208133,202.00524684002548,194.24832753861912,190.44804838245375
59,1991-09-30 14:03:49+00:00,209.51366467382417,212.39784837008008,206.74378634353792,199.94644148225817,192.67394947388055
60,1992-02-05 14:04:04+00:00,214.65161764162175,208.9221525418843,203.41060957300323,201.11509498965157,194.1884338833684
61,1992-06-28 14:03:04+00:00,,,,187.3423349557083,184.64622273600756
62,1992-07-14 14:02:52+00:00,206.90876600331043,200.447736571739,198.3801765285106,200.65346116382935,185.33958520921362
63,1992-08-08 13:56:21+00:00,204.44572259323684,201.94332529503802,195.92819017920394,189.24412502434672,179.819479825689
64,1992-08-31 14:02:10+00:00,189.90294792226936,192.917138245562,185.2480201979631,178.39587736244962,
65,1992-11-03 14:01:06+00:00,201.15215996585522,201.90214930097892,199.11372590433993,190.7828559426806,186.90300248195246
66,1992-12-14 13:54:57+00:00,198.20230810837228,196.67992809659765,191.2505561332388,190.37594153668144,181.43399874170944
67,1992-12-30 13:55:06+00:00,198.31357377347487,197.32434228243753,195.5604891883149,187.997852744178,184.16969723084443
