,dates,usa_CA_0290-0000,usa_CA_0290-0001,usa_CA_0290-0002,usa_CA_0290-0003,usa_CA_0290-0004,usa_CA_0290-0005,usa_CA_0290-0006,usa_CA_0290-0007
0,1984-04-14 18:24:25+00:00,184.2106847205871,181.99287672154946,179.16594497163643,170.5718078515767,185.35741354777443,178.1388802433621,200.72262959570614,205.16175749565892
1,1984-05-16 18:25:17+00:00,,185.9633675467337,180.75986182246226,189.36630747990483,187.77399975684781,183.08882500598673,204.2559678741325,190.81334534288993
2,1984-06-01 18:25:17+00:00,202.82424220751884,183.38164853098513,180.80942282876046,185.5830942975512,197.03413839514596,185.73722506497364,207.1266838923238,198.23914631869968
3,1984-06-17 18:25:35+00:00,,183.53285472364234,179.300980188216,192.46447502030213,196.9681497751962,183.76359006950855,198.61382731162152,201.08105016347565
4,1984-07-03 18:26:10+00:00,,187.17115043168133,176.75402703110896,184.5200596162545,195.40900447354542,188.01706802158026,200.30119890003405,198.6148679478393
5,1984-09-21 18:27:21+00:00,226.74918778677812,199.67917730292876,193.94849571229648,189.69396345812075,196.83035012699816,210.57504893985447,209.3801735769763,208.15549438874856
6,1984-10-23 18:27:40+00:00,220.36564355018922,211.03444272181724,194.5679900969714,183.78845179098653,188.79841868129867,196.82856480984168,210.0865843807045,212.55027941774063
7,1985-02-28 18:27:41+00:00,207.1577966578824,209.06602901568462,193.2806976109054,191.40335040144433,191.31014447359044,202.26967080921617,212.47271413787553,210.51783843303997
8,1985-05-03 18:27:24+00:00,208.39805348902132,197.25018047193663,182.166277924428,,181.47892602447442,188.2752013346169,203.94615886428554,194.08993378066995
9,1985-08-07 18:26:58+00:00,,207.53209549505803,196.68100953355702,202.7099896602094,206.56258075408388,202.90768651467107,216.58131936683856,211.69473061131066
10,1985-10-10 18:26:15+00:00,230.60308986923684,207.18293687979516,194.33309294352364,195.68987643499102,194.4436821228351,204.3694665518876,209.1995712360616,215.6237686141343
