,dates,aus0280-0000,aus0280-0001,aus0280-0002,aus0280-0003,aus0280-0004,aus0280-0005,aus0280-0006,aus0280-0007,aus0280-0008,aus0280-0009,aus0280-0010,aus0280-0011,aus0280-0012,aus0280-0013,aus0280-0014,aus0280-0015,aus0280-0016,aus0280-0017,aus0280-0018,aus0280-0019,aus0280-0020,aus0280-0021
0,1987-05-22 23:08:32+00:00,214.7429566464208,207.71718919490505,202.73481424854995,201.64600406793025,200.00712777579656,206.78296023512553,207.95266212030305,203.6813275686573,197.8467376582248,202.05291237296882,198.56820608611014,198.31266323928833,199.72982447716308,199.99608681760319,199.7015086831183,198.4973060880215,202.0213843976327,210.67850791447714,208.64801705149463,206.74287376330395,198.41209542830072,
1,1987-05-29 23:14:53+00:00,225.31519397440508,221.55181923635973,221.7354042978254,216.66167611339702,216.3086104976642,215.35633906086488,216.4131976857096,212.15184275264647,213.3217069272319,213.78155632156722,212.29675662027776,210.44008244558543,216.02761542886807,206.59942434824652,208.0265629226062,202.35631710705147,207.55431268458412,218.64220608448434,209.29940550885928,215.39677948018954,205.61753943901323,183.13057681725988
2,1987-09-02 23:17:14+00:00,209.31677646242176,211.71092764715837,206.12431576074258,202.7822508992464,202.39857663565815,205.1568815262981,207.637739122627,204.62442598268984,205.33141153189763,206.05876546501057,206.34120050180996,203.79818994638345,204.84388498416266,202.5246201405669,200.0929967751399,199.4853563080046,210.15236461573375,204.72439325014614,200.82239313834532,201.9693854917187,199.772464308288,201.719203052844
3,1987-09-18 23:17:38+00:00,223.9297887492626,221.38216074591259,219.2017067181257,215.92223291739865,214.70122818026147,225.34840552668675,225.94772692601452,217.86065128797372,217.72305589265292,223.06075856207255,219.6132649621182,220.88569345846054,223.3791361639637,220.37674891712314,219.0721696106388,220.64290990228773,227.84433992989912,230.59514039945603,229.01117767824616,230.18547606452455,226.32628518698738,224.3421014040572
4,1987-09-27 23:11:39+00:00,227.09639136799842,226.25268346898105,221.9918004019105,216.45564449527356,221.13004754076402,222.35448171932353,221.41009993068363,221.57673774641702,220.9156181227355,221.75930559220973,222.6839556723806,222.41886407071217,226.92611196599105,227.05586198306491,224.3748116563341,222.0169640509904,231.23305910441428,231.1642929146377,228.68895784763131,223.6177989264188,231.8195850541902,228.12710931067855
5,1987-10-04 23:17:58+00:00,218.2860274313132,218.82360334202136,214.80150673604626,210.7692573955003,209.82302965138348,211.39414370852148,211.43029689979477,205.95768835950147,207.43274916794468,209.7581037368926,205.46124522856275,213.58499076566838,216.4862541445501,212.58243524487318,206.06935154290804,204.45379915836585,211.82160337955,218.37867751118156,214.55932432426297,214.09952732387293,212.077323166744,219.3029978580729
6,1987-10-29 23:12:13+00:00,231.06860905982847,229.00463743479787,218.4717616708493,217.702863019093,219.81347024665618,220.72051369650774,221.0925961282273,216.97460595439836,213.61551660982317,220.2108745504404,218.05362705062026,217.66219933159005,218.05162452299604,224.543562878144,215.92519366306894,205.81125789446642,219.03173150573053,231.33491265326538,222.79929551494226,227.2015224176653,220.9638903402818,224.05062472318278
7,1987-11-14 23:12:35+00:00,240.44873594468478,236.07323345416984,227.73096934032083,221.12432859442728,220.61500352921192,226.59425474132465,229.3733023474715,224.16764241446586,221.8589335761532,224.66396957077077,225.72243611783242,221.1845765257366,222.26170446258024,222.53253219539303,220.63353028777772,222.820573560468,222.39967305107643,231.10169355336845,225.54361785262032,228.2008625531621,226.12056293973384,225.00980293303348
8,1987-11-21 23:18:53+00:00,220.89858685737684,230.15652865986186,222.79767685452327,214.90491556556526,216.90958762591677,216.25821456848513,212.4252385705327,210.62951157285744,211.0027318553732,212.6288414546741,213.70876688581026,212.86616876164678,216.78342773592587,207.4149883174946,201.56018561739478,201.6255450568272,206.2462982091187,216.96739295807328,210.72003368562892,214.43155494023677,215.23460868503204,214.716184523755
9,1988-01-24 23:19:56+00:00,234.73702721552135,230.63286042343418,224.32250273243721,221.8807619932064,218.6066378491916,217.19706599331627,220.37198965572142,213.44462908060274,214.51841984007487,217.6859112925093,215.0504059788117,213.96732581830162,216.84615163419542,221.07137533957388,217.53003809762038,214.28921375466064,219.45574525106602,226.67832813489025,220.00849661154297,221.0834349012209,220.01380674859917,215.86446601855738
10,1988-02-25 23:20:26+00:00,221.16834366879414,216.0754743806057,213.54514561410073,206.49992816948196,211.48947343258254,211.95282712916335,210.51592341987325,206.3930562175991,206.6651104943733,212.84528873967696,208.59542634898972,209.3255876200601,210.81017569901425,209.1153921721672,210.47998790121582,211.3310880694257,217.43093720497887,226.21571469267158,220.24744275183002,220.08111311202623,224.01431727146152,214.9561059333555
11,1988-03-05 23:14:21+00:00,233.50981967036685,225.54530190438464,223.61829648093433,216.24757121780397,213.82593112946918,216.5141373704718,218.4566193260146,212.5527092105033,214.22455553482973,221.60761984331992,218.9623985646307,215.97072268536272,218.33148429593294,216.6706470068247,213.22162775367693,207.72845679636285,214.5630919411619,218.40118770208696,221.7565545102387,214.95148665364718,213.7186190388813,213.9213822626948
12,1988-03-12 23:20:35+00:00,220.91502024303958,216.68681881157377,212.7753300045798,209.06166667113862,206.05835877132563,203.92180321317056,209.74927916831925,211.40370508619253,209.48581814564545,212.88576475434928,209.4285890605304,208.2696202867606,210.5561359098847,209.28692179019734,205.92963953432445,201.90277570334257,212.51232107918975,221.16610512228493,223.03502428505874,218.62147245095798,215.65007559035564,212.56295801641525
13,1988-03-28 23:20:43+00:00,228.73400423318532,229.31209768804032,221.74737936176493,216.82567061300756,212.5503717852367,215.31960249111344,211.49934412615136,208.19476843861707,215.62487813477404,222.15279840051267,222.87583163677127,219.3832594474933,220.51503848395032,215.61251551237365,211.7725862342749,212.5121090636641,215.92966320630654,220.05275775164296,216.24048644524945,213.37228072479036,217.01735550444602,206.1293246428556
14,1988-04-13 23:20:47+00:00,216.77385270189194,217.27654356684639,210.085022008452,210.3671940858664,208.11685943759537,205.7361124014304,206.05880384099632,202.66985365430645,199.043691656455,203.67164998299717,204.87264378681346,203.37677916567242,206.62080189950558,193.73770281551438,205.90526016528233,206.03327391411307,208.60220461563102,216.35382570576743,216.46976050274398,213.8730732252963,214.96537274622506,212.48518887741014
15,1988-04-22 23:14:40+00:00,219.1647690023043,221.28610171854024,216.90291801962593,213.78185586105926,210.8098844429428,210.37664690571407,213.4842420848822,207.7241770315965,216.75093716128558,214.72217561965815,214.51002315036803,213.16433423546198,214.41851344861954,209.00092485654795,206.82222688501358,206.21857540461787,212.14147320969852,220.26824445882502,212.90927694454692,211.13642117803832,214.83005828690696,208.22821839287357
16,1988-05-08 23:14:50+00:00,220.60933257967451,219.23168548726414,208.79067057143814,203.21501051027764,195.2053312531189,199.68882855459816,202.76246834575244,201.78191479591905,197.15441664254888,202.08623034145455,200.20772414314573,196.23176171827052,199.74039727171274,198.61905503404788,195.8827061659435,196.35827510674085,202.375580991695,209.73031014942802,202.80455853194366,203.11048009256012,198.70903772760556,
17,1988-06-09 23:15:03+00:00,220.92051960110285,218.0208259725165,214.28725151449137,209.3966875247297,211.7888634536684,210.2796087665614,208.74981307271082,207.5761266101543,201.968856143569,214.5080353947245,211.96389998395904,209.58764757683264,207.59104409267346,206.60669403252325,204.13975048062417,201.1850672663673,204.67977673757235,212.04171449775933,211.9500704052455,207.79102608424523,199.05006027316193,
18,1988-06-25 23:15:08+00:00,221.75084374209018,220.59922704867245,211.79909700802236,206.28026905540622,209.2012469211751,210.57916943690728,210.76620660492844,207.05269148375794,206.0754753267659,205.24444106696254,205.6777433652659,205.9692874925502,211.31150563187646,208.18653542463323,205.52767643036972,205.11317927428593,212.13433669275494,213.1916616308856,197.97911313531532,,,
19,1988-07-11 23:15:12+00:00,236.45012643705323,225.58908475417192,220.70300549582558,222.77646367304598,220.63612732929096,218.15411883399105,216.9410576650357,216.89201043663272,214.26251708087287,215.6176683165924,213.4114941883289,216.2382940583211,220.31309017857382,219.6873633397795,214.3083978291012,209.92832582542442,218.0912084851264,228.63128864853462,211.64162009936175,214.2228094075342,206.60030005794277,
20,1988-07-27 23:15:14+00:00,224.2264516297185,221.38729316855952,211.76096633825028,206.69069486611434,208.18769241047306,209.65423362999314,213.35793510202538,204.98789204312928,204.93786665330381,208.21530757238386,207.20521657490636,204.70596130216452,209.79056269758883,210.5571487437227,202.73588350027887,201.36211054562096,201.07380566564186,210.7780939632472,201.53651719080116,205.2950115688965,203.33279695596875,
21,1988-08-03 23:21:25+00:00,227.8336380491034,227.8246251968525,222.85677019930847,222.79661629388707,216.11738946647685,216.53103783508308,217.0593750690766,215.30801257290327,214.1457815673478,218.4732670768201,217.93942434471535,222.35597253898715,224.3956021925922,218.44688812931827,215.56433187943412,212.87003866707641,216.18552843427355,219.0053790731064,210.4122168792432,209.16792030307755,212.63665810466804,192.17126717852034
22,1988-08-12 23:15:13+00:00,231.04847730289939,225.69806760571032,218.4713086860204,212.5829969131757,210.0513943071271,219.7656975117748,216.99989446668087,213.73921468686962,211.4018774532215,214.0585899213886,210.9602652254249,214.22620260196342,213.52772680498595,206.560641824459,212.28291086019888,208.2124790451317,209.77478023483957,219.31848039465007,212.97979663191947,215.29231086852963,208.53242645691455,209.79282997226596
23,1988-08-28 23:15:18+00:00,222.10474882433311,220.1070574398825,220.43966682526195,216.70090520646744,215.56543294380947,215.1456895397264,216.65607468518482,207.71081862358173,208.41233719850123,207.14434862154417,210.6148835133518,216.3888315842475,212.70565892284125,208.5021951256212,206.57884245787395,205.37170787410886,208.26173484452232,217.4864522215386,213.3343216989775,211.13298661538434,209.7969954892237,216.95740670357193
24,1988-09-04 23:21:29+00:00,222.98603373825014,222.22453440316434,214.19918470719136,210.52094670641915,221.50845917145384,223.25618826821923,223.9231282002272,214.06006395347157,213.7159851165572,216.30631790071473,214.51985010388123,211.94848193863166,214.38126865408051,214.57221055040523,210.55576260381886,205.49016907754321,215.44748961476617,220.22233404108906,211.01597079313788,213.95831849302354,216.28576281146866,212.9134167485006
25,1988-10-06 23:21:20+00:00,235.5018797597249,232.2637367216214,223.715249708825,220.36974550389718,214.1775106255459,214.28987059247814,229.92375888164645,218.23256423481683,218.7496302313522,221.28753366774552,218.51221639552742,216.30646363730935,218.47482257331305,217.74476920831822,211.6746958446802,211.75461886713356,212.59724961221758,220.98955486817948,217.19908142986733,214.8926176294673,214.17448025479723,216.1222406417853
26,1988-11-23 23:21:17+00:00,239.64900559772224,234.7916647281453,229.23359104292146,221.23081036431,221.85835426391017,223.50565228817686,220.50240853605936,218.39369905471045,221.21603010361392,227.02229846137325,222.28251689799637,223.03266674450762,219.92843939019858,217.16893664762014,213.45300249271514,210.01582206914307,215.21254957551216,217.87283121785367,211.61707577278372,210.39705612369448,210.81056136745806,211.77380524125337
27,1988-12-18 23:14:51+00:00,239.7578484467126,237.3818635553789,231.7343012814514,225.75258218527634,220.06583616660626,223.11893445518317,225.81555153142133,220.58510055380393,220.35468645003365,222.72684444898576,221.07356365571667,220.23845181375054,220.8427514060478,219.89810093896097,215.12906906090964,214.8767488258002,216.8344261756317,221.68545461157424,219.1734517737545,210.85307801318731,210.27616583285405,208.9993172125868
28,1989-01-10 23:20:55+00:00,249.0347283823775,248.87589968286028,233.0375484359334,227.55756760484905,227.19903230180702,229.85633630848793,233.1364455617125,227.25349327916825,225.9025768802828,227.7338729232349,226.65790532273195,223.46587479804495,219.141539290869,220.14330173773234,221.47562762454973,221.49049087684165,226.13356067501815,226.59640817817908,215.23851169810743,216.04194944284322,220.04465490093733,214.90455430936413
