,dates,chi0173-0000,chi0173-0001,chi0173-0002,chi0173-0003,chi0173-0004,chi0173-0005,chi0173-0006,chi0173-0007,chi0173-0008,chi0173-0009,chi0173-0010,chi0173-0011,chi0173-0012,chi0173-0013,chi0173-0014,chi0173-0015,chi0173-0016,chi0173-0017,chi0173-0018,chi0173-0019,chi0173-0020,chi0173-0021,chi0173-0022,chi0173-0023,chi0173-0024,chi0173-0025,chi0173-0026,chi0173-0027,chi0173-0028
0,1986-07-30 14:00:05+00:00,216.8454053540254,190.56327133798905,197.20697018811973,188.7296864704769,181.89585648121854,199.4503189804641,217.70543368737924,225.04379297416898,191.55003575694172,191.71103001033245,195.18093561691708,178.02287248978325,161.58842310721727,172.76571492390792,168.747357022931,161.15175015563125,153.81954129171686,170.9818160264,186.38511299071567,192.26145279414823,205.52663385255147,202.49573439698125,212.273519149726,207.1728854431881,203.95479550252227,195.84731141358404,175.1254966521214,158.38319219932987,216.50509622720364
1,1986-08-15 13:59:05+00:00,214.37880287737195,207.999516807891,204.48230798365572,200.06052434252982,193.32416731575228,209.26733000574012,238.0192831952485,236.1229990468901,217.24568933736893,210.71036942859183,201.98237247573618,171.8584788408176,168.25756267843755,177.02027758654614,172.86221348133367,172.13265637440395,160.39741132701116,171.68436911451246,187.1738890591064,195.70025366170998,214.49967524330327,207.4565732564339,224.17936825402,212.25180052926274,206.68015157983316,200.31568499420032,186.59196769699113,172.26246703850467,215.4802638038083
2,1986-09-16 13:57:58+00:00,220.74487620465945,211.24985009137092,210.9226928845484,192.7935500282743,197.1396070351324,208.65559792012309,229.697169731734,233.05717541674736,199.85227046355533,209.33096478964728,198.5492799342381,159.04146021618155,166.94176276096587,183.07875554852157,162.42010289354002,157.09897055146834,157.07438318659965,161.62922540894525,178.90913979658464,197.43850473289962,214.45216693364065,198.04110244712902,218.27003863342802,212.3693275665128,205.1357459205575,191.7919111173351,188.42955760050776,164.11683823803463,216.89093114536135
3,1986-10-18 13:57:20+00:00,170.55591867641814,162.80141428665337,169.4486481300111,155.9573902921006,150.36615668973354,161.47634100952615,191.97125919971782,181.65919303549018,167.4089412569922,177.5177703234354,188.30476158992985,150.5463553568521,147.9483610111684,159.6512620576341,136.49274090655692,124.77669056984085,,121.86946566203332,150.74727755230845,166.39843412678871,195.37055082237313,185.39863422215046,204.61106482657678,196.78338185503506,186.9024115608022,183.54021025817403,158.56765635336185,128.67996442508482,180.47182849730018
4,1988-06-17 14:08:27+00:00,200.55514599934594,188.37576017982872,198.2358907742127,191.72056697385926,185.79516495445444,197.14200570069082,219.34699355611482,218.80152875960357,190.55071251809449,190.3329224142066,187.27226513852455,163.14281292739503,158.8588745394355,163.59409655295167,156.2237130193096,151.51710846534243,156.72544697570248,166.35265464469063,173.88162887746824,190.0517938009063,207.06984401738177,199.51339720574822,208.78371776562932,201.57665597214339,197.03543887444388,193.4540538119828,182.22851429872082,183.0919146464773,195.5161147116716
5,1988-08-20 14:08:12+00:00,204.39561429200916,196.1424742144957,196.93617138826332,182.70637306415577,179.93140653048678,194.3247815370082,227.62626971609478,219.9379043364544,190.82174025991188,190.24154218106452,193.24942433478137,158.71253550094738,156.3147284365997,172.52008412270283,158.3713114871276,156.8917585280665,142.8768317961877,162.05714024519582,178.52018634760208,,,,,,,,,,
6,1988-09-21 14:08:34+00:00,203.22320290510282,198.81396718863172,203.43904559224785,191.39474757424063,193.39772831415456,204.78507433921604,230.6955783378729,228.34051214675478,201.4941638717494,202.30752987943418,202.08526198587901,175.01758471886544,172.85961587838034,176.7150691228773,166.818029735276,163.79346503165516,155.23133964676316,173.4272719144818,185.98895771336598,195.3170806184701,207.17357033868552,201.6489900117395,221.38247054117633,209.71404064066996,208.04249060951986,200.93145690988615,184.7268070054128,164.38940991365035,205.64945234089902
7,1988-11-08 14:08:03+00:00,206.9150010600754,196.4580821186323,205.73636354667832,191.8373132449769,186.32712654897387,202.2950107004407,228.34085896619231,227.049148688745,193.13362935515218,203.1592942945425,202.56726766678227,178.1645062688384,167.93512738179706,175.2528932524411,162.59211558191464,162.36357472274716,167.20298997009647,165.61484964071835,177.09055994258208,194.07297695492068,210.19058015139635,199.7098257987761,221.47000833071684,207.49361761831688,208.62277194912983,203.54125556323248,184.84488770914425,165.50459940418992,205.8568416896981
8,1988-12-26 14:08:11+00:00,215.30190206168484,202.84355864460673,206.1924308520359,192.6503151607015,191.9829875541962,203.20034956480492,231.64207576958202,233.42434558380714,203.81729871721285,208.01309745400738,209.92177319063362,175.19166881484372,174.82575648814415,185.12973792136867,167.53137596952325,170.69760289213474,167.86479525966539,173.90066879774125,177.8982663259438,193.44135655058054,211.81195474357781,205.98951136518141,224.07901841254613,216.7843390784654,204.1182586456321,206.36754123194925,185.51279082156194,184.54882023417315,214.30701932048265
9,1989-01-27 14:07:50+00:00,215.19184009498576,203.87191632347515,204.90432916849602,194.9751905864489,196.629280854363,206.39007834801205,230.705511725793,226.2056577633678,207.5385141001189,208.36448389437678,208.46166650215895,177.70312000251445,177.30863255786034,181.90277177946112,175.9266957881569,179.35465897988135,179.88693747042328,172.27069330655343,191.35166814567083,201.82067409884843,208.55452155942328,212.72231521952818,237.17438726325508,213.37985855120886,209.41213903675293,203.914346840298,191.2305149783856,188.69765383180695,212.4677167389289
