dates,sar1319-0000,sar1319-0001,sar1319-0002,sar1319-0003,sar1319-0004,satname
1984-05-06 09:33:51+00:00,224.27,242.42,240.97,252.02,250.0,L5
1984-09-11 09:36:38+00:00,228.15,244.88,240.6,247.13,251.19,L5
1984-09-27 09:36:39+00:00,234.99,254.21,248.65,254.5,257.23,L5
1984-10-29 09:36:32+00:00,226.02,241.38,239.97,249.38,255.38,L5
1985-05-25 09:36:39+00:00,222.33,239.76,238.24,247.02,250.39,L5
1985-06-26 09:36:35+00:00,219.55,241.41,238.11,245.0,253.28,L5
1985-07-28 09:36:22+00:00,234.28,259.8,251.69,260.21,260.39,L5
1985-08-13 09:36:12+00:00,224.84,241.55,245.8,246.67,244.55,L5
1985-08-29 09:36:02+00:00,233.23,252.98,248.41,256.09,260.68,L5
1985-12-03 09:34:43+00:00,236.49,255.23,248.42,256.36,264.72,L5
1986-01-04 09:34:08+00:00,,,269.56,251.87,247.53,L5
1986-04-10 09:32:04+00:00,212.95,241.41,244.22,248.73,246.09,L5
1986-05-12 09:31:17+00:00,234.95,253.96,245.25,252.55,258.99,L5
1986-06-29 09:29:50+00:00,220.35,236.13,238.59,243.79,249.55,L5
1986-09-01 09:27:32+00:00,223.84,241.34,238.38,246.76,250.67,L5
1986-09-17 09:27:01+00:00,234.17,247.39,244.46,253.3,259.12,L5
1986-11-04 09:25:25+00:00,,,,,258.16,L5
1986-12-22 09:25:33+00:00,226.53,246.71,243.22,252.54,248.53,L5
1987-03-28 09:28:52+00:00,218.45,241.33,241.43,244.35,251.51,L5
1987-05-15 09:30:21+00:00,219.02,243.16,240.57,249.98,255.28,L5
1987-07-02 09:31:27+00:00,228.8,243.99,238.71,241.34,251.09,L5
1987-07-18 09:31:44+00:00,232.83,247.66,239.42,251.94,252.79,L5
1987-08-03 09:32:13+00:00,226.01,243.0,239.58,251.84,256.27,L5
1987-08-19 09:32:41+00:00,220.32,241.35,233.43,247.96,252.72,L5
1987-09-04 09:33:07+00:00,228.97,242.86,237.49,247.5,251.63,L5
1987-09-20 09:33:30+00:00,225.92,242.65,241.56,247.1,256.11,L5
1987-10-06 09:33:50+00:00,224.53,240.11,236.14,245.68,243.91,L5
1987-11-07 09:34:26+00:00,236.26,258.16,249.21,254.25,256.61,L5
1987-12-09 09:34:58+00:00,231.9,247.51,244.31,257.93,245.07,L5
1987-12-25 09:35:13+00:00,236.67,246.69,246.16,254.35,258.52,L5
1988-01-10 09:35:29+00:00,228.65,257.05,250.15,254.24,262.68,L5
1988-02-11 09:36:05+00:00,235.79,256.32,252.14,256.25,256.81,L5
1988-04-15 09:36:38+00:00,232.46,254.14,242.43,251.44,252.4,L5
1988-05-17 09:36:55+00:00,225.22,245.25,243.74,251.85,257.45,L5
1988-06-02 09:37:02+00:00,218.97,239.36,240.27,248.38,252.7,L5
1988-07-04 09:37:12+00:00,224.02,241.38,239.42,251.11,253.78,L5
1988-08-05 09:37:16+00:00,223.95,247.43,245.33,251.69,256.4,L5
1988-08-21 09:37:17+00:00,237.73,248.43,246.55,254.4,250.85,L5
1988-09-06 09:37:19+00:00,225.4,247.81,246.75,256.33,263.09,L5
1988-09-22 09:37:13+00:00,226.39,256.4,250.18,253.34,259.97,L5
1988-10-08 09:37:09+00:00,223.2,243.68,238.72,253.6,254.71,L5
1988-10-24 09:37:05+00:00,230.03,241.51,247.54,254.07,264.22,L5
1988-12-11 09:36:57+00:00,227.94,248.96,245.17,253.16,257.03,L5
1988-12-27 09:36:51+00:00,232.58,248.98,246.61,252.93,258.54,L5
1989-01-12 09:36:44+00:00,234.01,257.19,250.99,260.65,265.63,L5
1989-01-28 09:36:31+00:00,236.69,254.5,245.55,253.52,259.61,L5
1989-03-01 09:36:18+00:00,196.15,212.7,217.58,231.3,222.56,L5
1989-03-17 09:35:40+00:00,227.75,251.75,246.49,253.42,259.06,L5
1989-04-18 09:35:31+00:00,218.77,240.15,238.18,245.05,245.89,L5
1989-05-20 09:34:56+00:00,238.48,253.75,245.19,246.18,254.49,L5
1989-06-21 09:34:19+00:00,228.96,249.32,247.37,259.04,257.21,L5
1989-07-23 09:33:45+00:00,217.3,241.4,236.51,246.04,246.38,L5
1989-08-24 09:33:03+00:00,226.56,245.55,247.16,,,L5
1989-09-09 09:32:39+00:00,223.66,249.95,249.93,256.82,244.82,L5
1989-09-25 09:32:16+00:00,233.91,255.97,246.63,258.77,263.08,L5
1989-10-11 09:31:53+00:00,236.69,251.95,242.01,252.94,244.22,L5
1989-10-27 09:31:15+00:00,235.84,253.03,246.93,256.56,257.83,L5
1989-11-12 09:30:54+00:00,231.71,255.21,245.23,257.25,257.97,L5
1989-12-14 09:30:02+00:00,228.51,262.08,258.28,265.61,263.08,L5
1990-01-15 09:28:57+00:00,233.29,252.39,242.1,247.19,258.09,L5
1990-01-31 09:28:30+00:00,224.68,243.84,230.86,242.41,251.03,L5
1990-02-16 09:27:59+00:00,217.65,242.71,248.83,251.38,250.72,L5
1990-03-04 09:27:26+00:00,236.26,249.01,245.44,253.42,256.54,L5
1990-04-21 09:26:46+00:00,239.98,254.84,249.01,251.93,262.58,L5
1990-05-07 09:26:43+00:00,228.25,261.39,254.79,265.32,272.46,L5
1990-05-23 09:26:44+00:00,208.83,238.68,235.37,242.93,248.5,L5
1990-06-08 09:26:43+00:00,222.08,239.31,237.16,245.56,247.55,L5
1990-06-24 09:26:42+00:00,228.45,244.65,243.11,247.26,246.49,L5
1990-07-10 09:26:40+00:00,234.58,245.66,240.2,247.68,262.32,L5
1990-07-26 09:26:36+00:00,223.84,242.22,238.7,246.93,247.27,L5
1990-08-11 09:26:31+00:00,227.72,246.44,243.21,254.73,258.33,L5
1990-09-12 09:26:23+00:00,227.28,244.53,237.65,246.73,252.6,L5
1990-09-28 09:26:14+00:00,226.86,246.8,248.26,255.53,262.97,L5
1990-10-14 09:26:08+00:00,227.59,254.98,243.45,253.01,258.84,L5
1990-10-30 09:25:59+00:00,211.83,237.53,231.44,236.87,224.67,L5
1990-11-15 09:26:01+00:00,228.28,,,239.39,229.18,L5
1991-01-02 09:26:25+00:00,242.19,256.36,250.29,255.06,243.51,L5
1991-01-18 09:26:53+00:00,226.6,256.16,246.6,257.18,258.83,L5
1991-03-23 09:28:07+00:00,217.55,226.91,227.67,236.0,239.19,L5
1991-04-08 09:28:18+00:00,224.5,247.38,246.54,251.63,255.72,L5
1991-04-24 09:28:34+00:00,221.16,244.8,246.09,253.93,256.97,L5
1991-05-26 09:29:10+00:00,219.76,248.21,246.34,253.68,263.76,L5
1991-06-27 09:29:37+00:00,237.59,254.65,242.6,248.8,256.84,L5
1991-07-13 09:29:45+00:00,227.58,238.85,234.41,247.81,251.97,L5
1991-07-29 09:30:00+00:00,220.03,241.26,231.77,241.72,251.22,L5
1991-08-14 09:30:03+00:00,234.68,246.92,242.34,247.01,254.49,L5
1991-08-30 09:30:13+00:00,228.41,244.82,246.92,254.3,258.76,L5
1991-09-15 09:30:26+00:00,225.22,243.72,237.25,251.04,255.69,L5
1991-10-17 09:30:42+00:00,228.27,254.71,246.54,253.73,259.07,L5
1991-11-02 09:30:40+00:00,236.07,253.45,236.66,250.47,257.16,L5
1991-11-18 09:30:44+00:00,225.89,241.71,231.03,248.25,245.36,L5
1992-01-21 09:30:48+00:00,276.14,,,,,L5
1992-02-22 09:30:41+00:00,238.36,254.91,244.5,253.94,256.35,L5
1992-03-09 09:30:43+00:00,223.56,249.11,248.83,256.33,262.01,L5
1992-04-26 09:30:22+00:00,219.74,232.82,233.07,243.45,245.8,L5
1992-05-28 09:30:06+00:00,225.05,245.98,246.17,253.68,250.59,L5
1992-06-13 09:29:55+00:00,227.13,247.93,242.9,250.86,250.71,L5
1992-06-29 09:29:44+00:00,222.6,239.33,235.2,245.74,251.41,L5
1992-07-31 09:29:20+00:00,233.45,257.74,244.01,247.58,255.44,L5
1992-08-16 09:29:05+00:00,224.26,245.81,242.61,251.5,248.96,L5
1992-09-01 09:28:50+00:00,,,,244.53,239.48,L5
1992-09-17 09:28:36+00:00,227.63,248.07,245.91,253.91,257.98,L5
1992-11-04 09:27:46+00:00,225.95,247.51,239.27,251.37,256.83,L5
1992-11-20 09:27:30+00:00,,,,,254.64,L5
1992-12-06 09:27:46+00:00,212.47,231.22,231.83,243.39,226.16,L5
1993-02-24 09:28:29+00:00,217.79,242.25,238.61,252.13,255.54,L5
1993-03-12 09:28:42+00:00,239.33,250.7,240.78,245.15,255.54,L5
1993-05-31 09:29:04+00:00,220.46,241.28,238.96,250.61,255.08,L5
1993-06-16 09:29:02+00:00,225.17,250.37,243.92,245.8,253.84,L5
1993-07-18 09:28:56+00:00,227.57,248.03,240.16,251.14,253.22,L5
1993-08-03 09:28:56+00:00,217.63,241.28,238.52,242.86,254.36,L5
1993-08-19 09:28:55+00:00,229.1,240.39,236.1,244.56,249.33,L5
1993-09-20 09:28:50+00:00,230.21,242.53,238.99,241.45,243.91,L5
1994-02-27 09:27:23+00:00,228.59,250.92,246.73,253.39,248.96,L5
1994-05-02 09:26:17+00:00,223.89,246.98,242.19,244.92,255.92,L5
1994-06-19 09:25:22+00:00,223.01,241.57,242.22,250.0,250.85,L5
1994-08-22 09:23:41+00:00,221.22,241.37,240.1,247.81,252.94,L5
1994-09-07 09:23:17+00:00,223.28,241.47,239.55,248.99,254.24,L5
1994-10-25 09:21:52+00:00,225.78,242.3,236.87,251.32,248.95,L5
1995-01-13 09:19:10+00:00,227.6,244.35,244.21,254.27,257.59,L5
1995-01-29 09:18:34+00:00,235.6,253.2,248.57,254.48,254.2,L5
1995-04-19 09:15:18+00:00,233.73,250.53,250.02,253.63,254.17,L5
1995-05-05 09:14:35+00:00,232.69,246.39,246.82,253.0,259.81,L5
1995-06-06 09:13:07+00:00,217.05,238.08,241.06,243.68,250.08,L5
1995-07-08 09:11:41+00:00,232.4,244.97,241.22,252.58,251.48,L5
1995-07-24 09:10:56+00:00,233.44,254.51,245.73,246.57,254.15,L5
1995-08-09 09:10:13+00:00,225.45,241.4,235.93,245.28,250.64,L5
1995-08-25 09:09:29+00:00,225.04,,267.09,256.99,261.88,L5
1995-09-10 09:08:43+00:00,239.6,252.97,246.54,254.01,254.4,L5
