dates,satname,sar1319-0000,sar1319-0001,sar1319-0002,sar1319-0003,sar1319-0004
1989-10-27 09:31:15+00:00,L5,235.84,253.03,246.93,256.56,257.83
1989-11-12 09:30:54+00:00,L5,231.71,255.21,245.23,257.25,257.97
1989-12-14 09:30:02+00:00,L5,228.51,262.08,258.28,265.61,263.08
1990-01-15 09:28:57+00:00,L5,233.29,252.39,242.10,247.19,258.09
1990-01-31 09:28:30+00:00,L5,224.68,243.84,230.86,242.41,251.03
1990-02-16 09:27:59+00:00,L5,217.65,242.71,248.83,251.38,250.72
1990-03-04 09:27:26+00:00,L5,236.26,249.01,245.44,253.42,256.54
1990-04-21 09:26:46+00:00,L5,239.98,254.84,249.01,251.93,262.58
1990-05-07 09:26:43+00:00,L5,228.25,261.39,254.79,265.32,272.46
1990-05-23 09:26:44+00:00,L5,208.83,238.68,235.37,242.93,248.50
1990-06-08 09:26:43+00:00,L5,222.08,239.31,237.16,245.56,247.55
1990-06-24 09:26:42+00:00,L5,228.45,244.65,243.11,247.26,246.49
1990-07-10 09:26:40+00:00,L5,234.58,245.66,240.20,247.68,262.32
1990-07-26 09:26:36+00:00,L5,223.84,242.22,238.70,246.93,247.27
1990-08-11 09:26:31+00:00,L5,227.72,246.44,243.21,254.73,258.33
1990-09-12 09:26:23+00:00,L5,227.28,244.53,237.65,246.73,252.60
1990-09-28 09:26:14+00:00,L5,226.86,246.80,248.26,255.53,262.97
1990-10-14 09:26:08+00:00,L5,227.59,254.98,243.45,253.01,258.84
1990-10-30 09:25:59+00:00,L5,211.83,237.53,231.44,236.87,224.67
1990-11-15 09:26:01+00:00,L5,228.28,,,239.39,229.18
1991-01-02 09:26:25+00:00,L5,242.19,256.36,250.29,255.06,243.51
1991-01-18 09:26:53+00:00,L5,226.60,256.16,246.60,257.18,258.83
1991-03-23 09:28:07+00:00,L5,217.55,226.91,227.67,236.00,239.19
1991-04-08 09:28:18+00:00,L5,224.50,247.38,246.54,251.63,255.72
1991-04-24 09:28:34+00:00,L5,221.16,244.80,246.09,253.93,256.97
1991-05-26 09:29:10+00:00,L5,219.76,248.21,246.34,253.68,263.76
1991-06-27 09:29:37+00:00,L5,237.59,254.65,242.60,248.80,256.84
1991-07-13 09:29:45+00:00,L5,227.58,238.85,234.41,247.81,251.97
1991-07-29 09:30:00+00:00,L5,220.03,241.26,231.77,241.72,251.22
1991-08-14 09:30:03+00:00,L5,234.68,246.92,242.34,247.01,254.49
1991-08-30 09:30:13+00:00,L5,228.41,244.82,246.92,254.30,258.76
1991-09-15 09:30:26+00:00,L5,225.22,243.72,237.25,251.04,255.69
1991-10-17 09:30:42+00:00,L5,228.27,254.71,246.54,253.73,259.07
1991-11-02 09:30:40+00:00,L5,236.07,253.45,236.66,250.47,257.16
1991-11-18 09:30:44+00:00,L5,225.89,241.71,231.03,248.25,245.36
1992-01-21 09:30:48+00:00,L5,276.14,299.53,,,
1992-02-22 09:30:41+00:00,L5,238.36,254.91,244.50,253.94,256.35
1992-03-09 09:30:43+00:00,L5,223.56,249.11,248.83,256.33,262.01
1992-04-26 09:30:22+00:00,L5,219.74,232.82,233.07,243.45,245.80
1992-05-28 09:30:06+00:00,L5,225.05,245.98,246.17,253.68,250.59
1992-06-13 09:29:55+00:00,L5,227.13,247.93,242.90,250.86,250.71
1992-06-29 09:29:44+00:00,L5,222.60,239.33,235.20,245.74,251.41
1992-07-31 09:29:20+00:00,L5,233.45,257.74,244.01,247.58,255.44
1992-08-16 09:29:05+00:00,L5,224.26,245.81,242.61,251.50,248.96
1992-09-01 09:28:50+00:00,L5,,,,244.53,239.48
1992-09-17 09:28:36+00:00,L5,227.63,248.07,245.91,253.91,257.98
1992-11-04 09:27:46+00:00,L5,225.95,247.51,239.27,251.37,256.83
1992-11-20 09:27:30+00:00,L5,,,,,254.64
1992-12-06 09:27:46+00:00,L5,212.47,231.22,231.83,243.39,226.16
1993-02-24 09:28:29+00:00,L5,217.79,242.25,238.61,252.13,255.54
1993-03-12 09:28:42+00:00,L5,239.33,250.70,240.78,245.15,255.54
1993-05-31 09:29:04+00:00,L5,220.46,241.28,238.96,250.61,255.08
1993-06-16 09:29:02+00:00,L5,225.17,250.37,243.92,245.80,253.84
1993-07-18 09:28:56+00:00,L5,227.57,248.03,240.16,251.14,253.22
1993-08-03 09:28:56+00:00,L5,217.63,241.28,238.52,242.86,254.36
1993-08-19 09:28:55+00:00,L5,229.10,240.39,236.10,244.56,249.33
1993-09-20 09:28:50+00:00,L5,230.21,242.53,238.99,241.45,243.91
1993-11-07 09:28:34+00:00,L5,,,,,
1994-02-27 09:27:23+00:00,L5,228.59,250.92,246.73,253.39,248.96
1994-05-02 09:26:17+00:00,L5,223.89,246.98,242.19,244.92,255.92
1994-06-19 09:25:22+00:00,L5,223.01,241.57,242.22,250.00,250.85
1994-08-22 09:23:41+00:00,L5,221.22,241.37,240.10,247.81,252.94
1994-09-07 09:23:17+00:00,L5,223.28,241.47,239.55,248.99,254.24
1994-10-25 09:21:52+00:00,L5,225.78,242.30,236.87,251.32,248.95
1995-01-13 09:19:10+00:00,L5,227.60,244.35,244.21,254.27,257.59
1995-01-29 09:18:34+00:00,L5,235.60,253.20,248.57,254.48,254.20
1995-04-19 09:15:18+00:00,L5,233.73,250.53,250.02,253.63,254.17
1995-05-05 09:14:35+00:00,L5,232.69,246.39,246.82,253.00,259.81
1995-06-06 09:13:07+00:00,L5,217.05,238.08,241.06,243.68,250.08
1995-07-08 09:11:41+00:00,L5,232.40,244.97,241.22,252.58,251.48
1995-07-24 09:10:56+00:00,L5,233.44,254.51,245.73,246.57,254.15
1995-08-09 09:10:13+00:00,L5,225.45,241.40,235.93,245.28,250.64
1995-08-25 09:09:29+00:00,L5,225.04,,267.09,256.99,261.88
1995-09-10 09:08:43+00:00,L5,239.60,252.97,246.54,254.01,254.40
1996-04-05 09:15:14+00:00,L5,221.76,244.31,247.29,253.17,255.59
1996-05-07 09:17:10+00:00,L5,226.81,248.33,243.58,251.12,253.65
1996-05-23 09:18:04+00:00,L5,238.12,250.01,238.95,248.81,257.43
1996-07-10 09:20:39+00:00,L5,219.96,239.57,237.63,244.22,250.78
1996-07-26 09:21:31+00:00,L5,223.33,244.91,240.06,250.39,253.07
1996-08-11 09:22:21+00:00,L5,227.36,251.28,246.59,253.82,257.16
1996-08-27 09:23:11+00:00,L5,218.83,240.69,237.23,243.69,246.32
1996-10-30 09:26:35+00:00,L5,244.11,241.41,240.74,252.36,254.73
1996-11-15 09:27:20+00:00,L5,225.17,243.97,242.62,254.00,255.32
1996-12-17 09:28:51+00:00,L5,240.23,261.75,250.45,257.91,270.04
1997-02-19 09:31:45+00:00,L5,231.98,253.91,243.57,246.12,256.48
1997-04-08 09:33:36+00:00,L5,207.42,229.12,227.86,242.30,238.11
1997-05-10 09:34:43+00:00,L5,223.57,242.92,245.19,252.01,258.17
1997-07-13 09:36:56+00:00,L5,232.49,245.42,245.41,250.68,256.04
1997-07-29 09:37:29+00:00,L5,228.64,244.37,242.12,247.24,256.75
1997-08-14 09:37:59+00:00,L5,222.51,241.42,237.30,247.76,253.33
1997-08-30 09:38:29+00:00,L5,227.66,256.32,249.83,253.59,252.48
1997-10-01 09:39:24+00:00,L5,231.32,244.56,243.30,246.97,254.70
1997-10-17 09:39:49+00:00,L5,,,,,247.62
1997-11-02 09:40:16+00:00,L5,221.76,241.38,243.44,252.79,256.72
1997-11-18 09:40:37+00:00,L5,233.23,250.30,240.31,249.83,250.23
1997-12-20 09:41:24+00:00,L5,,,,,
1998-03-10 09:43:03+00:00,L5,225.13,245.56,242.07,251.92,244.35
1998-03-26 09:43:17+00:00,L5,229.33,245.04,239.79,251.37,255.27
1998-06-14 09:44:24+00:00,L5,222.60,242.24,240.64,250.29,251.02
1998-06-30 09:44:36+00:00,L5,222.83,236.67,233.84,244.32,245.63
1998-07-16 09:44:47+00:00,L5,220.24,238.80,237.16,248.95,249.90
1998-08-01 09:44:52+00:00,L5,220.75,237.02,232.49,243.14,244.75
1998-08-17 09:45:00+00:00,L5,223.88,244.06,239.12,248.55,257.99
1998-09-02 09:45:12+00:00,L5,214.77,235.91,225.32,231.42,234.85
1998-09-18 09:45:20+00:00,L5,221.58,241.34,238.77,247.92,246.51
1998-10-04 09:45:22+00:00,L5,224.60,244.66,235.30,250.56,251.50
1998-11-21 09:45:34+00:00,L5,235.28,253.01,250.86,257.45,263.85
1998-12-23 09:45:35+00:00,L5,237.87,256.76,253.50,260.96,265.31
1999-01-24 09:45:35+00:00,L5,238.51,256.00,250.57,257.18,263.61
1999-02-25 09:45:46+00:00,L5,230.22,244.08,239.79,242.48,252.97
1999-03-13 09:45:34+00:00,L5,221.47,239.90,235.23,247.37,250.07
1999-04-14 09:45:15+00:00,L5,219.65,245.24,241.59,249.17,244.80
1999-04-30 09:45:13+00:00,L5,221.61,239.39,235.08,246.98,252.87
1999-06-17 09:44:29+00:00,L5,220.49,241.33,238.27,248.03,252.67
1999-07-03 09:44:19+00:00,L5,217.49,239.04,232.87,247.08,242.27
1999-07-19 09:44:16+00:00,L5,210.52,226.49,229.22,242.64,243.05
1999-08-12 09:59:25+00:00,L7,226.05,248.78,241.38,248.46,252.95
1999-08-28 09:59:28+00:00,L7,222.26,243.92,238.01,243.16,251.02
1999-09-05 09:43:34+00:00,L5,223.01,241.37,237.20,246.00,256.14
1999-09-13 09:59:23+00:00,L7,228.85,249.91,246.01,246.98,254.35
1999-09-29 09:59:32+00:00,L7,229.57,249.39,238.66,250.84,253.98
1999-10-07 09:43:09+00:00,L5,231.98,250.56,245.46,248.99,257.87
1999-10-15 09:59:30+00:00,L7,226.35,247.63,238.32,251.57,255.29
1999-11-08 09:42:30+00:00,L5,220.06,240.06,231.43,248.94,240.20
1999-11-16 09:59:25+00:00,L7,230.66,254.69,242.86,255.10,254.98
1999-12-18 09:59:28+00:00,L7,229.84,255.56,243.13,254.57,260.71
2000-01-03 09:59:21+00:00,L7,231.35,256.35,247.17,252.67,257.69
2000-01-11 09:41:31+00:00,L5,238.41,253.40,246.05,253.86,260.91
2000-01-19 09:59:18+00:00,L7,220.30,239.23,245.89,252.65,245.08
2000-02-04 09:59:18+00:00,L7,229.09,252.90,244.82,252.86,256.80
2000-03-07 09:59:06+00:00,L7,227.53,248.01,238.78,250.81,254.26
2000-03-15 09:40:17+00:00,L5,228.37,245.62,243.29,244.45,253.28
2000-04-24 09:58:51+00:00,L7,211.06,233.90,230.62,245.61,247.35
2000-06-11 09:58:23+00:00,L7,204.09,230.44,227.63,235.24,
2000-06-19 09:42:59+00:00,L5,222.94,241.41,237.37,243.03,245.03
2000-07-29 09:57:43+00:00,L7,220.16,238.68,238.14,246.71,250.98
2000-08-14 09:57:37+00:00,L7,224.82,241.73,236.66,245.24,247.36
2000-08-30 09:57:26+00:00,L7,217.54,238.32,237.67,247.82,254.92
2000-09-15 09:57:07+00:00,L7,228.66,246.38,238.60,251.24,255.99
2000-10-17 09:56:41+00:00,L7,227.28,248.44,242.39,248.75,254.91
2000-11-02 09:56:53+00:00,L7,229.99,247.31,242.52,246.32,255.02
2000-12-20 09:56:57+00:00,L7,232.29,254.51,244.17,252.95,263.17
2000-12-28 09:46:14+00:00,L5,,,,302.42,273.54
2001-01-05 09:56:57+00:00,L7,218.92,241.65,232.28,246.52,244.44
2001-02-06 09:56:56+00:00,L7,221.08,249.62,239.28,246.21,247.82
2001-02-14 09:46:32+00:00,L5,230.27,247.82,246.19,249.23,259.72
2001-02-22 09:56:55+00:00,L7,228.25,244.65,238.56,246.97,252.73
2001-03-18 09:46:41+00:00,L5,226.70,244.46,240.61,248.63,244.84
2001-05-05 09:46:44+00:00,L5,226.68,242.81,240.82,248.42,250.31
2001-05-13 09:56:27+00:00,L7,228.87,242.95,239.94,247.23,255.63
2001-05-21 09:46:43+00:00,L5,212.93,232.68,233.95,243.46,246.48
2001-05-29 09:56:18+00:00,L7,217.39,238.33,238.05,247.50,254.44
2001-06-06 09:46:54+00:00,L5,211.49,231.97,229.74,240.39,243.38
2001-06-14 09:56:07+00:00,L7,229.09,241.03,237.64,246.89,254.97
2001-06-30 09:55:52+00:00,L7,229.08,244.01,237.90,246.77,248.59
2001-08-01 09:55:40+00:00,L7,225.88,238.70,235.82,245.75,252.65
2001-08-09 09:46:50+00:00,L5,215.72,236.54,231.74,242.35,241.53
2001-08-17 09:55:21+00:00,L7,219.54,237.94,236.50,244.51,245.36
2001-08-25 09:46:46+00:00,L5,222.91,241.33,238.40,240.67,255.90
2001-09-02 09:55:11+00:00,L7,225.15,246.59,240.98,245.55,247.19
2001-09-10 09:46:41+00:00,L5,224.40,241.42,236.75,239.21,242.73
2001-09-18 09:54:59+00:00,L7,224.85,247.86,239.15,257.36,254.10
2001-10-04 09:54:47+00:00,L7,215.40,237.55,236.37,242.71,251.88
2001-11-05 09:54:55+00:00,L7,223.16,248.78,240.43,251.01,240.32
2001-11-29 09:46:05+00:00,L5,213.41,241.27,233.00,243.39,244.92
2001-12-07 09:55:05+00:00,L7,231.38,252.01,244.87,256.21,256.68
2001-12-15 09:45:59+00:00,L5,226.58,246.86,247.24,253.85,250.75
2002-01-08 09:55:16+00:00,L7,,,246.51,256.48,264.62
2002-02-17 09:44:59+00:00,L5,225.28,245.02,238.28,249.32,254.02
2002-03-21 09:44:35+00:00,L5,227.64,250.13,243.23,254.19,250.03
2002-04-14 09:55:20+00:00,L7,,236.55,236.69,244.33,243.83
2002-04-30 09:55:22+00:00,L7,227.97,248.55,239.98,245.59,253.20
2002-05-16 09:55:15+00:00,L7,222.63,250.19,240.29,251.88,260.22
2002-05-24 09:43:15+00:00,L5,194.69,225.62,223.09,238.45,232.91
2002-06-01 09:55:09+00:00,L7,229.94,251.15,239.95,247.95,256.91
2002-06-17 09:55:02+00:00,L7,218.08,237.14,231.34,243.72,246.54
2002-07-03 09:54:58+00:00,L7,223.38,236.84,234.30,242.23,246.51
2002-07-19 09:54:50+00:00,L7,229.55,248.18,237.88,245.80,250.73
2002-08-20 09:54:40+00:00,L7,224.69,250.58,244.98,251.88,256.47
2002-09-05 09:54:31+00:00,L7,228.56,244.18,239.69,246.22,254.59
2002-10-07 09:54:14+00:00,L7,228.33,245.08,242.56,247.44,247.96
2002-10-23 09:54:19+00:00,L7,221.24,240.12,240.93,245.64,238.32
2002-11-24 09:54:42+00:00,L7,216.49,235.36,235.94,238.65,248.18
2003-01-27 09:55:01+00:00,L7,229.24,248.31,239.02,251.52,248.11
2003-02-12 09:55:12+00:00,L7,231.61,252.49,240.02,251.80,258.23
2003-03-16 09:55:15+00:00,L7,228.56,250.80,240.15,249.49,256.91
2003-05-19 09:55:12+00:00,L7,228.49,249.45,244.09,248.05,256.30
2003-06-28 09:42:38+00:00,L5,210.12,229.94,231.86,241.49,245.53
2003-07-14 09:42:55+00:00,L5,220.59,234.82,232.64,243.30,249.46
2003-07-30 09:43:13+00:00,L5,219.27,232.00,230.97,241.96,245.66
2003-08-31 09:43:47+00:00,L5,226.87,244.73,244.31,251.32,256.44
2003-10-02 09:44:16+00:00,L5,,,253.47,,
2003-10-10 09:54:34+00:00,L7,228.48,245.90,238.58,246.80,249.98
2003-10-18 09:44:28+00:00,L5,,211.99,222.30,233.66,255.95
2003-12-13 09:55:18+00:00,L7,230.08,254.57,245.98,253.25,258.34
2004-01-30 09:55:36+00:00,L7,228.41,255.03,241.21,252.36,249.37
2004-03-18 09:55:48+00:00,L7,225.52,247.50,240.53,246.52,256.16
2004-04-27 09:46:34+00:00,L5,224.34,250.09,246.61,254.83,265.20
2004-06-06 09:55:37+00:00,L7,223.64,249.26,243.46,248.11,257.38
2004-06-14 09:47:56+00:00,L5,219.81,241.40,242.60,246.08,257.68
2004-06-30 09:48:25+00:00,L5,224.77,244.26,241.16,246.50,254.15
2004-07-16 09:48:52+00:00,L5,224.23,242.78,237.42,249.86,259.48
2004-08-01 09:49:13+00:00,L5,224.93,245.85,242.17,250.23,249.76
2004-08-17 09:49:36+00:00,L5,216.59,231.53,227.60,242.45,241.32
2004-09-02 09:50:02+00:00,L5,221.99,242.66,242.99,247.64,246.63
2004-10-20 09:51:08+00:00,L5,226.06,243.10,235.48,248.51,252.75
2004-12-23 09:52:22+00:00,L5,242.16,256.39,250.97,254.01,258.21
2005-01-08 09:52:33+00:00,L5,239.03,256.31,251.45,257.77,263.84
2005-01-16 09:55:56+00:00,L7,235.58,259.76,253.22,260.47,262.13
2005-03-21 09:56:13+00:00,L7,229.90,254.91,247.63,260.22,253.70
2005-04-06 09:56:09+00:00,L7,222.09,250.79,239.61,247.04,254.62
2005-04-22 09:56:04+00:00,L7,228.63,249.19,240.21,247.24,256.14
2005-07-19 09:54:20+00:00,L5,221.05,241.28,240.36,248.32,253.79
2005-09-05 09:54:39+00:00,L5,230.75,246.02,241.91,246.61,258.35
2005-10-31 09:55:52+00:00,L7,231.03,250.41,244.26,247.88,257.24
2005-11-16 09:56:02+00:00,L7,231.83,256.37,247.92,255.27,253.14
2006-01-03 09:56:18+00:00,L7,,,,,
2006-01-27 09:56:37+00:00,L5,202.83,241.30,235.96,251.43,251.62
2006-02-20 09:56:36+00:00,L7,217.29,233.77,229.34,244.49,235.96
2006-04-09 09:56:34+00:00,L7,217.26,238.26,235.32,244.21,248.58
2006-05-11 09:56:36+00:00,L7,230.67,250.54,242.72,248.54,
2006-06-12 09:56:32+00:00,L7,221.73,246.28,238.59,247.94,254.09
2006-07-06 09:59:27+00:00,L5,217.25,233.24,233.29,244.07,243.78
2006-07-14 09:56:20+00:00,L7,226.89,247.79,238.56,249.48,256.16
2006-08-23 10:00:03+00:00,L5,225.59,246.21,245.96,252.83,258.76
2006-10-10 10:00:37+00:00,L5,227.00,245.74,234.12,236.54,
2006-10-26 10:00:48+00:00,L5,225.34,245.24,244.53,253.09,251.80
2006-11-27 10:01:04+00:00,L5,227.09,246.52,241.49,252.21,257.55
2006-12-05 09:56:39+00:00,L7,227.47,248.64,247.83,252.62,256.14
2006-12-29 10:01:17+00:00,L5,220.65,,264.67,268.42,280.12
2007-03-27 09:57:04+00:00,L7,232.65,256.42,252.45,255.68,263.64
2007-04-20 10:01:17+00:00,L5,221.84,241.35,238.11,247.58,258.24
2007-05-30 09:56:47+00:00,L7,219.52,236.82,237.63,244.84,242.56
2007-07-09 10:00:15+00:00,L5,223.98,242.00,243.00,250.39,250.19
2007-07-25 10:00:07+00:00,L5,218.99,240.41,235.08,244.23,251.91
2007-08-02 09:56:39+00:00,L7,217.98,233.98,237.41,244.42,249.74
2007-08-26 09:59:46+00:00,L5,226.85,241.37,239.07,249.23,251.21
2008-02-10 09:56:50+00:00,L7,230.17,256.44,249.31,260.00,261.80
2008-02-26 09:56:45+00:00,L7,230.09,253.54,241.22,252.98,256.28
2008-04-06 09:56:03+00:00,L5,234.52,247.74,244.54,252.68,261.69
2008-06-09 09:54:23+00:00,L5,229.10,253.01,247.44,256.73,254.96
2008-08-04 09:55:45+00:00,L7,228.49,247.90,239.76,246.44,249.40
2008-08-12 09:52:31+00:00,L5,211.13,238.03,234.71,245.59,244.82
2008-09-29 09:51:10+00:00,L5,228.20,245.90,245.64,254.86,259.13
2008-11-08 09:55:35+00:00,L7,218.67,250.84,240.64,252.86,255.71
2009-02-04 09:52:08+00:00,L5,,,,,
2009-02-28 09:56:34+00:00,L7,231.98,253.55,245.20,256.50,258.75
2009-03-08 09:52:55+00:00,L5,216.47,239.50,241.16,249.41,241.83
2009-05-03 09:56:56+00:00,L7,227.60,250.30,238.63,254.28,260.38
2009-05-11 09:54:13+00:00,L5,216.06,237.69,233.31,247.84,255.46
2009-05-19 09:56:58+00:00,L7,224.75,241.70,237.04,261.49,258.55
2009-06-04 09:56:58+00:00,L7,229.16,252.00,244.60,252.39,261.05
2009-06-12 09:54:48+00:00,L5,219.61,241.56,237.27,245.47,252.95
2009-06-28 09:55:05+00:00,L5,221.75,242.43,242.31,251.73,251.16
2009-07-30 09:55:36+00:00,L5,225.94,242.48,233.57,246.84,249.96
2009-08-15 09:55:51+00:00,L5,224.11,241.93,237.72,250.76,252.99
2009-09-16 09:56:19+00:00,L5,210.81,226.50,234.96,246.52,246.09
2009-10-02 09:56:30+00:00,L5,224.81,242.17,238.96,249.62,243.65
2009-10-26 09:56:51+00:00,L7,232.87,252.76,249.01,251.29,261.21
2009-11-03 09:56:48+00:00,L5,,309.60,,256.73,238.67
2009-11-11 09:57:05+00:00,L7,,,,,
2010-02-23 09:57:28+00:00,L5,211.93,242.35,243.44,247.73,238.37
2010-04-20 09:58:44+00:00,L7,232.41,256.40,250.30,259.10,262.86
2010-04-28 09:57:21+00:00,L5,252.64,271.38,260.40,267.64,268.28
2010-05-22 09:58:38+00:00,L7,230.31,252.77,242.39,254.27,257.42
2010-07-17 09:57:02+00:00,L5,219.13,241.31,235.20,245.67,250.81
2010-09-03 09:56:48+00:00,L5,239.55,243.93,237.97,248.59,252.41
2010-09-19 09:56:42+00:00,L5,229.46,245.51,248.96,252.70,221.19
2010-10-21 09:56:25+00:00,L5,228.50,244.07,247.46,252.53,257.27
2010-11-06 09:56:20+00:00,L5,230.55,254.87,246.52,256.95,256.71
2010-11-14 09:59:15+00:00,L7,233.14,258.18,249.13,254.79,268.10
2011-02-10 09:56:30+00:00,L5,234.86,261.19,247.09,260.31,263.95
2011-02-26 09:56:29+00:00,L5,226.53,258.46,251.87,258.03,256.96
2011-03-22 10:00:05+00:00,L7,228.62,253.66,240.82,253.05,254.50
2011-04-07 10:00:09+00:00,L7,231.01,256.28,247.71,260.81,260.34
2011-05-01 09:56:10+00:00,L5,224.42,244.94,236.30,248.70,246.92
2011-05-17 09:56:06+00:00,L5,226.03,246.50,242.20,253.01,256.74
2011-08-05 09:55:28+00:00,L5,225.32,244.12,241.51,246.29,250.69
2011-08-13 09:59:56+00:00,L7,229.09,244.98,239.85,246.99,252.42
2011-08-29 09:59:54+00:00,L7,227.13,248.83,239.60,251.98,253.17
2011-09-06 09:55:09+00:00,L5,226.26,243.82,236.69,245.89,254.22
2011-09-14 09:59:48+00:00,L7,229.41,250.70,244.59,251.03,256.53
2011-09-22 09:54:55+00:00,L5,239.24,253.40,244.24,254.08,256.06
2011-09-30 09:59:47+00:00,L7,231.62,251.54,246.60,253.64,259.30
2011-11-09 09:54:10+00:00,L5,223.73,256.37,267.20,262.47,
2011-12-03 10:00:16+00:00,L7,237.37,253.23,251.58,257.26,267.76
2012-03-24 10:00:39+00:00,L7,229.97,251.49,246.50,252.28,256.88
2012-04-09 10:00:35+00:00,L7,,,,,244.86
2012-04-25 10:00:50+00:00,L7,222.98,236.94,238.27,246.07,243.27
2012-05-11 10:01:12+00:00,L7,232.60,250.75,245.47,,
2012-05-27 10:01:04+00:00,L7,231.32,253.31,246.18,246.93,254.21
2012-08-15 10:01:40+00:00,L7,227.01,243.15,239.56,250.78,257.17
2012-09-16 10:01:58+00:00,L7,228.93,250.22,243.45,251.91,264.31
2013-01-22 10:02:43+00:00,L7,234.82,241.55,239.03,245.77,246.79
2013-02-07 10:02:45+00:00,L7,,,,,
2013-03-11 10:02:40+00:00,L7,210.29,232.31,227.86,223.69,
2013-04-12 10:02:33+00:00,L7,228.95,252.06,240.50,252.63,254.99
