dates,nzd0061-0000,nzd0061-0001,nzd0061-0002,nzd0061-0003,nzd0061-0004,nzd0061-0005,nzd0061-0006,nzd0061-0007,satname
1999-08-17 22:10:26+00:00,429.89,399.85,423.59,435.56,438.77,421.59,416.42,400.71,L7
1999-10-04 22:10:38+00:00,438.02,398.86,410.60,427.38,422.37,,435.36,413.64,L7
2000-03-28 22:10:07+00:00,377.60,380.95,405.22,410.19,422.18,418.78,423.83,427.16,L7
2000-04-29 22:09:53+00:00,375.55,381.94,407.54,413.05,426.54,420.11,420.45,417.75,L7
2000-06-16 22:09:26+00:00,,,,421.26,436.34,411.56,414.81,399.42,L7
2000-08-03 22:08:44+00:00,394.70,390.30,406.00,424.35,433.90,410.08,419.78,408.72,L7
2000-09-20 22:08:03+00:00,334.19,372.93,403.78,415.25,416.41,404.26,,,L7
2000-10-22 22:07:50+00:00,336.61,340.57,,424.61,,,,,L7
2000-11-07 22:07:53+00:00,370.41,381.54,400.46,407.37,411.33,402.96,398.76,390.97,L7
2001-05-18 22:07:26+00:00,371.19,377.98,403.06,410.43,413.87,409.32,415.86,401.73,L7
2001-06-03 22:07:16+00:00,382.45,381.89,396.16,420.34,427.28,420.65,414.03,410.37,L7
2001-12-12 22:06:14+00:00,380.75,375.79,393.77,401.41,406.45,389.16,392.41,383.98,L7
2001-12-28 22:06:14+00:00,388.16,382.58,396.46,406.26,412.47,392.58,394.18,384.99,L7
2002-03-02 22:06:33+00:00,394.47,391.66,413.94,427.40,437.03,415.99,421.11,408.49,L7
2002-03-18 22:06:22+00:00,394.44,394.73,420.23,429.40,434.10,413.87,417.66,413.09,L7
2002-05-21 22:06:17+00:00,,375.31,393.96,410.76,,,373.99,391.68,L7
2002-10-28 22:05:22+00:00,442.41,440.55,447.00,455.43,447.60,424.04,411.69,394.09,L7
2002-12-31 22:05:56+00:00,410.97,406.72,422.48,429.33,425.19,407.62,405.58,396.58,L7
2003-01-16 22:06:02+00:00,422.42,413.98,430.48,440.76,441.07,424.92,421.86,410.65,L7
2003-04-06 22:06:21+00:00,411.11,404.60,435.07,445.88,454.26,427.00,427.65,402.79,L7
2003-05-08 22:06:20+00:00,410.06,433.26,457.47,469.31,470.01,446.46,451.32,419.37,L7
2004-01-19 22:06:35+00:00,403.54,393.13,,,417.20,403.16,407.14,397.11,L7
2004-05-18 21:58:14+00:00,424.73,409.48,423.09,431.07,434.60,419.98,426.05,408.68,L5
2004-05-26 22:06:45+00:00,413.15,,,,,,,,L7
2004-06-03 21:58:42+00:00,375.17,,,,425.30,423.23,,,L5
2004-06-11 22:06:38+00:00,,,,,463.82,453.83,457.75,433.67,L7
2004-07-21 22:00:04+00:00,416.08,407.05,415.88,421.55,423.43,419.22,410.83,400.84,L5
2004-07-29 22:06:27+00:00,411.42,411.03,421.71,430.19,426.63,413.04,401.17,388.37,L7
2004-10-17 22:06:14+00:00,423.88,407.42,416.53,421.78,425.16,408.14,406.51,398.84,L7
2004-11-18 22:06:34+00:00,435.94,444.39,450.77,453.10,446.81,428.14,433.66,405.06,L7
2004-12-04 22:06:44+00:00,425.51,438.22,454.06,457.35,456.93,442.38,440.19,419.87,L7
2005-01-13 22:03:41+00:00,416.13,412.17,439.74,450.32,456.91,431.70,427.96,413.08,L5
2005-01-21 22:06:59+00:00,417.46,410.65,428.80,436.90,440.87,423.77,417.94,398.12,L7
2005-03-02 22:04:24+00:00,423.71,421.30,445.49,466.42,466.70,453.52,,,L5
2005-03-18 22:04:34+00:00,423.13,421.46,450.92,462.58,468.03,455.93,456.13,432.42,L5
2005-04-03 22:04:40+00:00,437.36,418.45,445.82,463.78,467.98,459.32,458.20,447.16,L5
2005-04-19 22:04:43+00:00,406.21,416.64,437.43,449.94,455.79,443.52,438.24,416.48,L5
2005-06-14 22:07:02+00:00,,428.21,456.69,468.36,463.17,452.53,455.93,436.25,L7
2005-08-25 22:05:41+00:00,411.92,408.18,430.16,449.81,441.33,431.82,415.69,397.08,L5
2005-09-02 22:06:46+00:00,414.99,400.70,417.88,423.47,433.24,,418.22,394.51,L7
2005-09-10 22:05:43+00:00,422.46,417.20,429.76,437.90,430.00,419.18,,,L5
2005-09-18 22:06:39+00:00,405.67,,,,,,,,L7
2005-11-13 22:05:57+00:00,400.94,394.71,407.29,417.62,416.77,403.39,395.09,385.25,L5
2005-11-21 22:07:07+00:00,399.35,405.67,427.65,441.19,437.56,414.53,409.22,394.11,L7
2006-01-08 22:07:25+00:00,,,,471.89,468.00,447.53,443.64,419.75,L7
2006-02-09 22:07:38+00:00,404.27,399.94,417.55,422.22,427.22,404.17,403.47,393.71,L7
2006-02-17 22:08:11+00:00,421.39,416.81,432.86,438.79,446.03,429.83,419.32,404.66,L5
2006-03-13 22:07:41+00:00,433.49,406.38,423.35,429.14,434.37,421.94,415.81,402.53,L7
2006-04-06 22:09:08+00:00,420.58,429.53,447.62,445.97,441.23,404.64,421.76,396.77,L5
2006-05-16 22:07:40+00:00,427.09,415.98,430.26,439.51,443.40,425.32,423.34,406.33,L7
2006-06-01 22:07:38+00:00,430.93,427.86,443.25,451.14,449.86,430.83,426.07,399.31,L7
2006-07-27 22:10:47+00:00,427.07,408.34,424.21,436.00,442.82,424.52,427.62,413.94,L5
2006-08-28 22:11:11+00:00,405.41,379.04,,,,,,386.69,L5
2006-09-05 22:07:11+00:00,403.32,394.15,408.16,418.50,418.52,408.81,402.80,394.39,L7
2006-09-13 22:11:23+00:00,,,,439.25,425.86,437.90,440.05,428.15,L5
2006-11-08 22:07:27+00:00,404.93,385.64,397.45,404.46,406.67,392.85,400.13,389.89,L7
2006-11-24 22:07:37+00:00,401.07,393.89,405.69,415.30,,,412.77,402.68,L7
2006-12-10 22:07:44+00:00,383.94,386.77,407.00,416.15,421.16,421.34,415.97,409.41,L7
2007-01-03 22:12:49+00:00,369.86,365.41,398.45,407.46,436.71,436.94,448.31,,L5
2007-02-04 22:12:33+00:00,411.80,395.99,417.69,434.91,443.87,425.82,425.24,414.78,L5
2007-02-28 22:08:05+00:00,393.71,384.38,406.87,425.98,432.90,420.13,413.04,403.34,L7
2007-04-17 22:08:06+00:00,430.15,,,,,,,,L7
2007-07-22 22:07:45+00:00,442.86,381.79,400.07,409.24,413.44,412.51,410.99,407.29,L7
2007-09-24 22:07:22+00:00,385.03,372.34,,,,,,,L7
2007-12-29 22:07:56+00:00,390.86,390.41,413.28,427.04,433.85,428.69,423.40,405.71,L7
2008-04-03 22:07:44+00:00,393.31,,,,,,,,L7
2008-09-26 22:06:23+00:00,389.21,389.57,397.07,399.63,397.12,390.17,383.45,379.47,L7
2008-10-28 22:06:29+00:00,422.11,408.30,423.95,430.19,,,,399.34,L7
2008-11-13 22:06:43+00:00,421.07,388.45,406.44,418.48,417.47,402.88,406.77,399.44,L7
2008-11-21 22:01:05+00:00,446.15,,,456.28,,424.74,410.10,391.00,L5
2008-11-29 22:06:55+00:00,419.46,403.19,415.72,421.85,422.60,403.52,407.93,398.57,L7
2008-12-31 22:07:13+00:00,416.77,403.84,411.65,417.85,416.30,401.49,393.64,393.36,L7
2009-01-24 22:02:55+00:00,438.25,420.31,431.46,434.42,434.56,419.01,415.95,409.64,L5
2009-02-25 22:03:43+00:00,437.86,427.26,437.87,442.85,436.38,417.14,420.96,411.62,L5
2009-05-08 22:08:01+00:00,396.88,378.36,396.12,400.21,401.06,387.96,400.47,391.26,L7
2009-05-24 22:08:02+00:00,424.16,411.29,428.04,431.65,431.40,401.58,413.07,402.59,L7
2009-09-13 22:07:45+00:00,414.22,384.35,396.02,408.76,420.76,399.07,416.89,412.37,L7
2009-09-29 22:07:43+00:00,,369.35,376.37,377.09,,,,,L7
2010-01-27 22:08:26+00:00,416.55,381.73,396.11,415.68,420.69,415.97,414.28,410.39,L5
2010-02-12 22:08:30+00:00,419.11,393.21,426.12,443.61,,,435.22,422.13,L5
2010-02-20 22:09:33+00:00,,,,406.33,,,,,L7
2010-03-08 22:09:41+00:00,423.06,,,,,,,,L7
2010-06-28 22:09:46+00:00,398.29,376.05,390.53,408.00,417.73,401.96,411.93,401.01,L7
2010-07-30 22:09:48+00:00,388.77,374.28,385.47,397.57,405.72,403.32,408.44,408.64,L7
2010-10-02 22:09:49+00:00,438.68,,,437.00,,415.93,412.48,404.86,L7
2010-10-18 22:10:00+00:00,,372.23,373.37,378.16,380.18,371.82,369.83,365.25,L7
2010-11-27 22:07:24+00:00,417.77,382.68,393.44,400.60,400.97,403.79,398.22,396.77,L5
2011-01-06 22:10:49+00:00,399.16,379.73,,,,,,,L7
2011-02-07 22:11:00+00:00,392.56,378.55,394.35,408.98,403.97,421.23,410.32,405.77,L7
2011-03-11 22:11:09+00:00,381.12,384.55,409.32,430.02,419.35,433.52,418.93,408.84,L7
2011-04-12 22:11:12+00:00,399.33,,,,,,,,L7
2011-07-01 22:11:06+00:00,397.66,370.87,388.62,401.23,399.54,402.04,405.07,397.45,L7
2011-07-17 22:11:06+00:00,400.68,382.00,395.67,409.75,402.99,399.93,402.36,397.34,L7
2011-08-18 22:10:59+00:00,393.39,,,,,,,,L7
2011-09-19 22:10:52+00:00,,400.63,408.29,411.31,410.13,,,,L7
