dates,nzd0061-0000,nzd0061-0001,nzd0061-0002,nzd0061-0003,nzd0061-0004,nzd0061-0005,nzd0061-0006,nzd0061-0007,satname
1999-08-17 22:10:26+00:00,429.89,399.85,423.59,435.56,438.77,421.59,416.42,400.71,L7
1999-10-04 22:10:38+00:00,433.95,399.36,417.10,431.47,430.57,421.59,425.89,407.17,L7
2000-03-28 22:10:07+00:00,407.81,389.90,407.91,418.78,422.27,418.78,429.60,420.40,L7
2000-04-29 22:09:53+00:00,376.58,381.44,406.38,411.62,424.36,419.44,422.14,422.46,L7
2000-06-16 22:09:26+00:00,376.58,381.44,406.38,414.83,428.35,416.82,419.70,414.78,L7
2000-08-03 22:08:44+00:00,382.62,384.40,406.25,417.21,429.74,415.13,419.72,413.26,L7
2000-09-20 22:08:03+00:00,370.51,381.53,405.63,416.82,427.07,412.96,419.72,413.26,L7
2000-10-22 22:07:50+00:00,360.26,371.44,405.77,419.70,428.30,411.50,418.35,408.63,L7
2000-11-07 22:07:53+00:00,358.98,371.34,403.41,418.57,424.50,407.22,411.12,399.70,L7
2001-05-18 22:07:26+00:00,371.19,377.98,403.06,410.43,413.87,409.32,415.86,401.73,L7
2001-06-03 22:07:16+00:00,376.82,379.94,399.61,415.38,420.57,414.99,414.94,406.05,L7
2001-12-12 22:06:14+00:00,380.75,375.79,393.77,401.41,406.45,389.16,392.41,383.98,L7
2001-12-28 22:06:14+00:00,384.46,379.19,395.12,403.84,409.46,390.87,393.30,384.49,L7
2002-03-02 22:06:33+00:00,387.79,383.34,401.39,411.69,418.65,399.24,402.57,392.49,L7
2002-03-18 22:06:22+00:00,389.46,386.19,406.10,416.12,422.51,402.90,406.34,397.64,L7
2002-05-21 22:06:17+00:00,389.46,384.01,403.67,415.05,422.51,402.90,399.87,396.45,L7
2002-10-28 22:05:22+00:00,442.41,407.93,420.48,433.10,447.60,424.04,392.84,392.88,L7
2002-12-31 22:05:56+00:00,426.69,423.63,434.74,442.38,436.39,415.83,408.63,395.33,L7
2003-01-16 22:06:02+00:00,425.27,420.42,433.32,441.84,437.95,418.86,413.04,400.44,L7
2003-04-06 22:06:21+00:00,421.73,416.46,433.76,442.85,442.03,420.89,416.69,401.03,L7
2003-05-08 22:06:20+00:00,413.64,414.64,436.38,446.32,447.63,426.50,426.60,407.35,L7
2004-01-19 22:06:35+00:00,403.54,393.13,,,417.20,403.16,407.14,397.11,L7
2004-05-18 21:58:14+00:00,414.13,401.31,423.09,431.07,425.90,411.57,416.60,402.89,L5
2004-05-26 22:06:45+00:00,413.81,401.31,423.09,431.07,425.90,411.57,416.60,402.89,L7
2004-06-03 21:58:42+00:00,404.15,401.31,423.09,431.07,425.70,415.46,416.60,402.89,L5
