dates,satname,nzd0061-0000,nzd0061-0001,nzd0061-0002,nzd0061-0003,nzd0061-0004,nzd0061-0005,nzd0061-0006,nzd0061-0007
1999-08-17 22:10:26+00:00,L7,442.56,406.76,432.03,446.42,453.97,436.79,431.62,413.38
1999-10-04 22:10:38+00:00,L7,461.35,411.59,426.16,447.38,450.37,,463.36,436.97
2000-03-28 22:10:07+00:00,L7,393.93,389.86,416.11,424.19,441.78,438.38,443.43,443.49
2000-04-29 22:09:53+00:00,L7,387.22,388.30,415.32,423.05,440.54,434.11,434.45,429.42
2000-06-16 22:09:26+00:00,L7,,,,392.69,396.34,371.56,374.81,366.09
2000-08-03 22:08:44+00:00,L7,374.70,379.39,392.67,407.21,409.90,386.08,395.78,388.72
2000-09-20 22:08:03+00:00,L7,356.86,385.29,418.89,434.68,443.61,431.46,,
2000-10-22 22:07:50+00:00,L7,361.94,354.39,,446.32,,,,
2000-11-07 22:07:53+00:00,L7,383.41,388.63,409.13,418.51,426.93,418.56,414.36,403.97
2001-05-18 22:07:26+00:00,L7,380.86,383.25,409.50,418.72,425.47,420.92,427.46,411.40
2001-06-03 22:07:16+00:00,L7,369.45,374.80,387.49,409.20,411.68,405.05,398.43,397.37
2001-12-12 22:06:14+00:00,L7,365.75,367.61,383.77,388.55,388.45,371.16,374.41,368.98
2001-12-28 22:06:14+00:00,L7,367.16,371.13,382.46,388.26,387.27,367.38,368.98,363.99
2002-03-02 22:06:33+00:00,L7,368.14,377.30,396.38,404.83,405.43,384.39,389.51,382.16
2002-03-18 22:06:22+00:00,L7,378.11,385.82,409.34,415.40,414.50,394.27,398.06,396.76
2002-05-21 22:06:17+00:00,L7,375.04,389.67,411.52,433.33,425.56,400.03,405.59,418.01
2002-10-28 22:05:22+00:00,L7,461.41,450.91,459.67,471.72,470.40,446.84,434.49,413.09
2002-12-31 22:05:56+00:00,L7,395.97,398.54,412.48,416.47,407.19,389.62,387.58,381.58
2003-01-16 22:06:02+00:00,L7,398.75,401.07,414.70,420.47,412.67,396.52,393.46,386.98
2003-04-06 22:06:21+00:00,L7,397.78,397.33,426.18,434.45,438.26,411.00,411.65,389.46
2003-05-08 22:06:20+00:00,L7,424.39,441.08,467.03,481.60,487.21,463.66,468.52,433.70
2003-08-28 22:05:57+00:00,L7,,,,,,,148.41,
2004-01-19 22:06:35+00:00,L7,388.21,384.77,396.35,404.71,398.80,384.76,388.74,381.78
2004-05-18 21:58:14+00:00,L5,389.73,390.39,399.76,401.07,392.60,377.98,384.05,373.68
2004-05-26 22:06:45+00:00,L7,430.15,,,,,,,
2004-06-03 21:58:42+00:00,L5,326.84,,,331.86,367.30,365.23,,301.47
2004-06-11 22:06:38+00:00,L7,490.23,,489.87,501.84,493.82,483.83,487.75,458.67
2004-07-21 22:00:04+00:00,L5,403.41,400.14,407.44,410.69,408.23,404.02,395.63,388.17
2004-07-29 22:06:27+00:00,L7,403.75,406.85,416.60,423.62,417.43,403.84,391.97,380.70
2004-10-17 22:06:14+00:00,L7,397.88,393.24,399.20,399.49,393.96,376.94,375.31,372.84
2004-11-02 22:06:28+00:00,L7,,,,,,,,
2004-11-18 22:06:34+00:00,L7,459.27,457.12,466.33,473.10,474.81,456.14,461.66,428.39
2004-12-04 22:06:44+00:00,L7,445.18,448.95,467.17,474.21,480.53,465.98,463.79,439.54
2005-01-13 22:03:41+00:00,L5,393.80,399.99,424.85,431.18,430.11,404.90,401.16,390.75
2005-01-21 22:06:59+00:00,L7,412.46,407.92,425.47,432.61,434.87,417.77,411.94,393.12
2005-03-02 22:04:24+00:00,L5,434.71,427.30,452.82,475.85,479.90,466.72,,
2005-03-18 22:04:34+00:00,L5,436.80,428.91,460.03,474.29,484.43,472.33,472.53,446.09
2005-04-03 22:04:40+00:00,L5,455.69,428.45,458.04,479.49,489.98,481.32,480.20,465.49
2005-04-19 22:04:43+00:00,L5,410.54,419.00,440.32,453.65,460.99,448.72,443.44,420.81
2005-06-14 22:07:02+00:00,L7,488.52,439.12,470.02,485.50,487.17,476.53,479.93,456.25
2005-06-30 22:06:59+00:00,L7,,,,,,,,
2005-08-25 22:05:41+00:00,L5,426.92,416.36,440.16,462.67,459.33,449.82,433.69,412.08
2005-09-02 22:06:46+00:00,L7,387.66,385.79,399.66,400.04,400.44,,385.42,367.18
2005-09-10 22:05:43+00:00,L5,436.79,425.02,439.32,450.19,447.20,436.38,,
2005-09-18 22:06:39+00:00,L7,355.34,,,,,,,
2005-11-13 22:05:57+00:00,L5,391.94,389.80,401.29,409.91,405.97,392.59,384.29,376.25
2005-11-21 22:07:07+00:00,L7,403.02,407.67,430.09,444.33,441.96,418.93,413.62,397.78
2006-01-08 22:07:25+00:00,L7,477.01,470.84,486.39,492.46,496.80,476.33,472.44,443.75
2006-02-09 22:07:38+00:00,L7,394.60,394.67,411.11,413.93,415.62,392.57,391.87,384.04
2006-02-17 22:08:11+00:00,L5,403.06,406.81,420.64,423.08,424.03,407.83,397.32,386.33
2006-03-13 22:07:41+00:00,L7,399.16,387.65,400.46,399.71,393.17,380.74,374.61,368.20
2006-04-06 22:09:08+00:00,L5,435.91,437.89,457.84,459.11,459.63,423.04,440.16,412.10
