,dates,mex0481-0000,mex0481-0001,mex0481-0002,mex0481-0003,mex0481-0004,mex0481-0005,mex0481-0006,mex0481-0007,mex0481-0008,mex0481-0009,mex0481-0010,mex0481-0011,mex0481-0012,mex0481-0013,mex0481-0014
0,1986-04-21 17:30:52+00:00,196.17378026630635,185.55884501275855,178.33854929747588,192.25001645527797,198.01124322787146,188.20733156540334,182.55888562480573,184.54451514916354,198.7660864195372,189.23683637137034,191.68816210322726,191.03847449682857,209.1739018867375,209.3962133611261,221.59491063028275
1,1987-06-27 17:30:26+00:00,203.2530627404719,195.23572930816303,187.63335730681413,193.90573713199288,195.82715752493553,186.42405381733147,187.38082050461531,192.96366343172647,196.10062846074572,191.43365421285134,187.8514040145747,187.054286143072,208.00530215681184,205.42575695815808,209.38117054644474
2,1990-05-02 17:25:42+00:00,213.36199083901687,201.19122954185264,196.0511201269803,200.53823647685851,204.62306422937084,200.01677526315004,203.06195129003558,209.20819214079725,207.29561208286384,207.60844650031115,200.52841282306738,198.15363719650395,221.32249814674955,214.2180494760495,225.27774146724946
3,1991-04-03 17:27:15+00:00,203.03889657118097,191.4251697665194,179.94133303697026,195.8049320589871,200.3943434909189,198.1712509063671,190.71691318182712,198.61663123849732,196.65400153934834,190.46879751110504,193.50211120038827,181.93263063734156,206.02225137049373,202.4663201268211,225.58924674999616
4,1992-08-27 17:27:58+00:00,192.33857038667142,182.3867865646228,175.76902472634353,187.2151916832441,192.89499124733538,180.94793492632402,181.14435559192358,192.5596292975388,191.44539539376828,189.86972212492097,191.3130543686149,188.27109802452406,206.7021521680473,204.3511057497504,219.6701729938604
5,1993-02-03 17:27:27+00:00,204.16686867866096,190.4117242685956,192.1829283952004,193.36903839992164,199.91742437565625,193.0748082450603,189.60119075606875,200.76592250624947,195.86051303250744,196.87611657281772,190.13168066786204,194.84252695607927,212.29439255215223,207.19651484402934,213.31759780592546
6,1993-03-07 17:27:44+00:00,193.410944030001,187.0740922028845,183.33215472305668,187.96510737615952,193.99387613903264,182.91605972357783,181.53801248834816,192.5631916698197,191.1454319946606,180.01054150168116,177.4829059024185,178.92993649979095,201.36364374107885,195.0141881967229,212.67208885105018
7,1993-03-23 17:27:45+00:00,193.3414548586465,189.22812902220534,184.6166016257855,183.24441856873725,196.106748969234,184.5238586408575,186.41005380658407,192.43582811856237,191.47972966373825,184.9730493556973,180.8006959733371,179.03580320049005,203.2285213858426,199.0686153847102,206.19670789687143
8,1993-04-08 17:27:52+00:00,200.9605065054625,195.06603223762286,193.49805478614783,194.6319304428264,201.0484049973555,189.56741061103298,195.54183393875203,205.2025130609325,200.5101369035883,191.51530032756645,187.8129122878877,185.24380865944906,212.5298384611583,208.027595720189,220.71033410261134
9,1993-05-26 17:28:07+00:00,200.2387681416456,186.60593914151588,189.3587781044095,189.2524861749535,196.1550598125593,186.74183749935406,186.99936558519957,198.272600244498,188.9104755623059,186.47611934491502,178.06417481246726,173.05336819531675,192.8007385364479,199.3760452432541,213.21515438077589
10,1993-06-27 17:28:02+00:00,202.77971480031053,193.5048491258145,185.92246660047738,189.53872238294696,191.66397753460882,182.52134777974862,192.2705017671424,200.92754594407606,197.18578754416666,193.92978204224417,184.83272343710345,182.07654137826614,202.78829368416845,211.20035669939696,218.4211794863324
11,1993-07-29 17:27:58+00:00,205.13010133597857,192.8005198045403,190.4986498944425,193.2992291265925,189.34065901639624,186.43559363493884,192.93027211537066,198.39546309608576,196.61990871214897,191.83882444425305,190.0162578133076,184.59844552780635,206.66795640260486,203.73385929257628,217.53201169697746
12,1993-08-14 17:28:00+00:00,194.82982604904151,182.60038268525363,186.82624794774463,191.7748508097854,191.95735157255334,186.6677447524542,189.11653823553644,195.93644636974398,192.8062941942161,188.01836680703286,188.18823653481277,181.46498139227083,196.36332266258427,195.6672548575113,217.0509953855953
13,1993-08-30 17:27:58+00:00,189.01195729206933,178.99570024632283,172.21175469545318,182.62296443443023,184.77197538357862,179.66877045350213,179.16767158402897,190.269025845938,190.1345581056955,181.9496025878143,179.24048727118358,180.91124533064112,195.57694970410503,197.90814684609285,208.23093503167996
14,1993-10-01 17:27:52+00:00,194.9331352157123,190.3588637147895,189.51584681418007,192.38153001310147,192.66731023219444,188.41703213050977,189.74358933682024,201.43065180200037,193.52493436020174,198.72149070118004,196.7971193847009,197.23652946819539,211.32403241208908,220.49695742568028,229.52092277723503
15,1993-10-17 17:27:46+00:00,196.5407165941337,188.46788656470292,178.14134378852845,184.4364168705696,188.18808039428654,179.37899073781787,187.53615903322796,200.4512734404812,196.19758064784165,193.60657774223668,190.22667748521707,190.74196351805227,201.54349027923206,201.81412541252422,212.00134036431328
16,1993-11-02 17:27:40+00:00,191.42123744192284,185.90787496653238,182.36464037596045,191.12818382620438,191.01343589720392,185.2727806762857,191.4798220144127,202.75884453394215,201.92675764706345,195.39524361103847,192.58954258032026,188.53508258137464,204.1612022114675,204.79972614347204,219.30761880754386
17,1994-01-05 17:27:08+00:00,192.648356198163,185.83310760027916,185.8576788506029,196.81473799821657,196.0371259925205,185.48487608299484,185.9887632096594,196.3715544155429,191.89437048642108,187.26607016811545,182.0830569678845,183.1711721496706,201.82405025062292,203.30179019738935,211.19504727594656
18,1994-01-21 17:26:53+00:00,204.80862174215076,190.69477176304596,195.4633981630353,201.1713414350247,205.40483063579455,196.95246390031878,195.69199445131986,203.53454095827567,202.27053116382015,193.83871891623878,188.80135633485534,186.22386603732102,209.26236750781374,202.25954908654094,219.72977823125674
19,1994-02-06 17:26:45+00:00,205.65147354502122,196.9361880457327,191.71450367079856,195.73920255226147,201.95182800029377,194.54783537563696,189.06166824883877,201.16075697774252,200.13466082924856,193.2453092620718,184.29851993406882,186.67795797252998,209.1618456093311,205.3843515006986,217.25674896539073
20,1994-03-10 17:26:16+00:00,205.25721275252917,191.13671494972928,199.31001930537073,198.77899666320081,203.40690559561156,191.63433774548514,192.66132172086571,201.70675628823926,191.84711730992873,190.76408924762632,180.57883979579177,174.07939669777207,197.0315539650118,210.80099023360452,231.41903827334474
21,1994-03-26 17:26:02+00:00,198.82121559953015,187.90885675420648,186.66783610689995,194.6641164244858,200.73503353152236,195.74058684607243,199.1851435251005,206.7589504338056,198.54239391917224,197.71391370133665,187.86072996440035,181.5497902797201,193.20977088966828,192.12414918423713,206.82678136221517
22,1994-04-11 17:25:44+00:00,,,,190.5505318097102,199.58020819881406,192.76033686242292,190.22795040684105,201.84551895575137,193.12423499845679,190.37138379457133,180.23069713629522,189.58616418239689,204.17007513817273,201.61478999879824,216.62492262172262
23,1994-04-27 17:25:26+00:00,203.61443712535385,193.81910413021834,187.7123916112948,194.59953103838464,196.17286293648107,185.45962913890378,193.22991822536846,190.88208735392888,187.65527572572293,186.5588134506918,176.51924245720522,170.19697338871393,201.65264070881284,192.82760235651696,203.73167311713212
24,1994-05-29 17:24:52+00:00,207.44605464718597,198.94687627464657,197.57931921802475,198.43016801921362,199.99148381040936,192.54449722123076,195.12558989693534,201.55940519729208,197.0703334189379,191.51206520937836,186.94461175710626,185.8790142236064,207.7332295241789,205.0499283346982,223.29270403662068
25,1994-06-30 17:24:09+00:00,210.6861795143699,200.15884108200675,199.46861886771845,201.44613820493606,199.75612316600922,194.26102581839012,195.0686650403686,199.4657632073781,196.0549616909549,191.10781052707298,194.61688918590102,181.64181780575967,197.06765660126635,195.54523131229774,217.38801019994557
26,1994-07-16 17:23:43+00:00,209.30132260938387,198.7361784307805,198.01583515480579,201.7786316764234,202.19330068503135,194.49517656713,193.37545183380922,200.8229119026076,195.1567788738083,195.81160173583268,197.3487180106288,191.40376884768796,204.6150310248076,204.3766900481078,223.69987449240492
27,1994-08-01 17:23:15+00:00,,,,206.9157749946579,209.54098885058698,196.97024094593036,199.27793509957633,201.67175484729125,198.35837418958738,196.58891172596782,192.3731356901434,190.18838787408873,199.06713372421552,207.08261690092996,216.19458941881905
28,1994-08-17 17:22:51+00:00,196.75572534823291,191.27458167387047,193.20006087594453,195.73514272473957,192.52070946902026,185.24639373918856,191.2133799731556,198.19693459623667,190.13170072588224,191.61125947619416,188.22441754508776,182.43580629575493,200.29762969967672,199.3901557953352,208.42734861526554
29,1994-09-02 17:22:28+00:00,202.77897806639658,199.8289961879324,197.05043306318655,203.5787821159599,203.30920808902053,191.89125295746345,193.4048883627233,201.56396048913916,200.02534377629894,195.76588429040103,195.19693965433513,194.73410643305564,206.78702069951365,210.62825955932212,219.47488131694143
30,1994-09-18 17:22:03+00:00,204.53571051854988,196.98912360951877,196.47705878299377,200.59397279582333,201.3031037120408,194.57888683808963,196.57442311202698,207.8138243389542,201.8536672087141,198.2177586259971,201.1910834817542,196.57693912123497,211.58550418221313,210.88219570182483,228.99636849780015
31,1994-10-04 17:21:36+00:00,192.64645623382003,185.75195978273197,182.87648555086045,193.93365109910494,198.06665735355372,184.00517982000326,185.4266837876341,198.71821930787874,194.4749140126348,196.85769964414433,191.09086731052415,190.78504622903782,203.864338133571,207.6842970654821,221.88401835436795
32,1994-10-20 17:21:05+00:00,199.9297900895692,190.89418349326036,191.44328910497603,206.28406181186307,207.3344140681581,195.11741997401225,199.55706367650922,206.31547439128744,203.35333043689005,202.4260253156409,198.88299184535072,201.1189860373962,209.25050146508414,219.67339293294535,222.00830740233914
33,1994-11-21 17:19:57+00:00,206.31871586232376,199.1675987413094,193.35486957200968,198.75812112000673,203.75853575677056,195.83837423309285,201.86966914924315,211.09523919862895,211.81927849341122,203.04245566091146,200.87371867860537,202.20447013804042,213.07786982880987,214.82444135374385,230.8525251847569
34,1994-12-07 17:19:29+00:00,199.33191831672406,189.00022949251164,,192.20978927768334,196.25136904130494,187.52816132775712,190.46275770420328,195.0190812958372,,,191.48501505473683,190.50787343449917,200.44330920368628,204.8320310813988,215.37231365545244
35,1995-01-08 17:18:25+00:00,193.75865630999613,178.19590847139028,176.14954805675015,187.7494706171103,188.75927962461574,171.84859330804372,181.5926439123028,189.90921937207864,195.75091729055154,179.70197244607797,183.01035407451658,179.85070728126018,204.20019815577413,198.7797724719477,215.17002254239677
36,1995-02-25 17:16:33+00:00,199.5892321111854,181.08814602897806,181.1896260012698,189.7895262993209,197.06393921034737,162.56414025201073,179.33944059383379,190.54810825107938,195.86877207423103,176.49502548524265,187.70483478263282,180.23368817814125,208.4715194184739,205.87785227419482,218.79881095931316
