dates,nzd0125-0000,nzd0125-0001,nzd0125-0002,nzd0125-0003,nzd0125-0004,nzd0125-0005,nzd0125-0006,nzd0125-0007,nzd0125-0008,nzd0125-0009,nzd0125-0010,nzd0125-0011,nzd0125-0012,nzd0125-0013,nzd0125-0014,nzd0125-0015,nzd0125-0016,nzd0125-0017,nzd0125-0018,nzd0125-0019,nzd0125-0020,nzd0125-0021,nzd0125-0022,nzd0125-0023,nzd0125-0024,nzd0125-0025,nzd0125-0026,satname
2002-10-21 21:59:36+00:00,379.23,373.66,375.71,377.88,364.22,367.51,373.32,375.15,378.87,364.84,354.50,353.79,374.20,385.88,361.28,329.23,327.92,325.69,327.90,338.94,338.77,347.91,353.98,377.25,361.71,341.01,343.58,L7
2002-12-24 22:00:09+00:00,,388.94,390.11,385.05,376.04,372.99,384.13,386.88,386.01,376.64,372.24,375.90,400.32,401.26,374.49,342.90,339.00,338.12,340.73,351.59,354.23,359.30,373.87,399.96,375.53,355.11,349.22,L7
2003-01-18 21:54:06+00:00,,,,,,,,,,,,,403.17,399.19,377.87,336.18,337.44,336.00,334.95,346.67,351.44,361.11,360.54,387.24,366.94,351.10,350.52,L7
2003-01-25 22:00:18+00:00,385.95,376.72,380.25,382.58,358.05,366.67,376.33,372.74,375.10,369.21,369.61,368.12,398.26,396.06,364.90,334.29,336.55,333.25,336.66,349.99,347.07,359.36,363.50,387.95,373.60,349.21,350.02,L7
2003-03-23 21:54:16+00:00,406.32,382.45,388.23,386.65,368.64,366.89,377.86,378.11,374.22,368.11,358.96,361.88,392.32,396.30,378.52,343.17,339.55,339.48,334.62,345.60,344.37,352.74,362.49,382.73,371.17,351.58,356.64,L7
2003-03-30 22:00:31+00:00,385.11,380.38,378.31,374.99,358.42,355.57,366.71,364.04,360.18,355.31,350.71,353.56,380.41,383.57,368.08,336.59,334.54,331.10,331.33,338.48,343.65,343.45,359.04,383.43,355.22,347.72,349.08,L7
2003-04-24 21:54:22+00:00,,,,,,,,374.20,368.95,360.62,360.51,363.60,389.74,396.03,386.77,343.54,340.39,334.61,334.37,340.08,342.94,352.73,364.74,391.44,368.16,342.16,336.09,L7
2003-05-10 21:54:22+00:00,379.59,380.45,382.55,384.57,365.55,365.48,374.32,370.13,368.57,361.33,351.68,359.20,384.38,394.18,384.15,337.19,335.72,332.49,335.56,343.68,343.09,355.75,363.47,385.89,362.34,349.37,353.98,L7
2003-05-26 21:54:19+00:00,,,,,,,,,,,,,,,,,,,,,,,365.91,387.75,,,342.87,L7
2003-07-21 21:42:09+00:00,405.72,395.02,397.24,396.78,378.00,375.15,378.13,375.53,372.81,364.68,363.34,371.19,393.27,404.36,396.09,355.77,358.60,353.42,357.87,369.10,355.84,366.83,377.38,396.46,380.70,359.79,357.74,L5
2003-08-05 22:00:11+00:00,,,,,,366.20,369.90,370.24,368.40,356.00,351.33,361.49,392.09,392.77,,334.50,338.00,337.46,335.85,341.73,349.27,348.88,369.43,387.71,359.60,347.01,349.07,L7
2003-08-06 21:42:27+00:00,368.89,381.01,390.74,384.99,364.47,365.24,373.08,379.83,376.39,364.69,355.77,375.75,395.18,401.94,390.44,335.98,339.85,339.38,341.94,360.45,350.51,359.72,376.29,396.99,373.51,346.17,348.08,L5
2003-08-13 21:48:45+00:00,388.83,386.45,389.51,384.06,364.74,363.15,371.42,372.59,370.53,362.77,353.13,366.02,389.52,392.45,378.85,339.07,336.45,338.98,338.32,345.38,351.25,352.83,372.55,386.91,361.10,349.21,348.56,L5
2003-09-14 21:49:18+00:00,420.66,393.80,,,,,,,,,,,,,,,,,,,347.47,352.98,362.28,388.68,371.69,346.23,351.97,L5
2003-10-25 21:43:40+00:00,395.59,382.85,383.41,384.96,374.85,369.67,379.10,378.27,376.32,367.74,357.86,363.42,387.99,393.87,381.14,344.53,341.34,336.76,334.35,347.42,353.98,363.21,369.27,398.45,373.51,351.43,350.44,L5
2003-11-09 22:00:18+00:00,403.23,386.72,387.05,380.33,369.32,363.32,372.90,374.16,373.68,366.98,359.68,360.50,376.84,388.11,,,,,,,,,,,,,,L7
2003-11-17 21:50:09+00:00,435.23,399.19,399.97,395.50,369.78,363.90,377.06,382.34,375.68,375.01,362.78,370.44,397.01,411.29,,345.11,341.35,336.39,342.19,363.44,366.85,373.22,382.13,406.55,393.64,372.23,364.77,L5
2003-11-18 21:54:15+00:00,,,393.62,388.65,373.75,371.50,380.71,389.72,387.65,381.73,370.05,365.57,389.41,410.36,,348.73,345.86,341.51,340.65,352.31,353.61,371.91,373.56,396.73,378.76,,,L7
2003-12-03 21:50:19+00:00,,,,,383.46,379.42,391.47,392.96,397.50,393.98,391.61,388.93,415.07,436.69,,367.00,361.84,360.48,357.20,377.85,379.26,395.11,381.20,402.12,383.60,355.61,349.92,L5
2003-12-04 21:54:19+00:00,417.15,383.50,386.67,387.84,370.07,366.68,380.43,376.95,385.72,376.08,376.33,374.78,392.41,403.43,372.70,,,,,,,,,,,,,L7
2003-12-12 21:44:10+00:00,427.07,399.42,398.22,404.00,386.18,385.90,392.72,393.95,391.94,378.57,366.99,368.27,393.14,402.84,387.85,353.00,351.93,352.87,347.04,358.16,364.39,371.57,374.23,,390.15,363.49,355.00,L5
2004-01-21 21:54:39+00:00,407.01,397.14,396.99,,,,,,,,,,,,372.46,341.29,341.39,339.86,343.55,355.68,355.90,363.95,358.89,380.77,380.60,361.38,357.55,L7
2004-02-21 21:50:47+00:00,420.09,390.14,393.49,393.07,381.22,380.13,391.52,392.57,394.93,389.17,383.38,383.62,409.19,409.41,386.19,353.78,346.38,347.69,348.95,355.01,362.35,363.59,378.87,400.98,380.37,362.46,356.38,L5
2004-03-25 21:54:54+00:00,425.85,391.10,387.62,,,,,,,,,,,,389.76,351.99,343.38,342.23,345.70,353.19,360.27,366.06,371.72,399.34,380.48,356.42,356.30,L7
2004-04-18 21:45:25+00:00,390.43,386.05,377.95,380.39,358.23,359.22,372.45,376.58,381.32,370.47,368.63,369.38,394.09,397.76,372.68,340.68,343.22,344.24,344.33,349.04,357.42,358.89,373.56,386.30,372.44,360.82,352.61,L5
2004-05-03 22:00:59+00:00,,379.41,380.62,378.51,361.68,358.83,372.19,375.30,380.14,368.34,364.13,368.66,389.34,388.34,367.96,344.01,337.02,,,,,,,,,,,L7
2004-05-12 21:54:49+00:00,355.33,375.75,373.80,370.63,355.69,356.37,365.04,368.63,367.95,358.87,356.25,357.48,382.03,378.81,350.68,334.77,,,,,,,,,,,,L7
2004-05-20 21:46:20+00:00,,382.75,383.20,385.14,368.13,365.77,381.65,380.07,380.02,370.47,363.59,371.83,400.22,401.06,385.94,344.65,341.50,340.75,356.22,351.75,359.86,363.82,376.49,392.39,377.96,361.28,356.17,L5
2004-06-12 21:53:11+00:00,345.81,,395.00,390.02,370.62,369.95,386.13,390.76,,,,,,,,,,,324.76,,,,,,,,,L5
2004-06-21 21:47:16+00:00,418.73,396.95,393.77,386.75,372.10,374.90,388.91,,,,,,,,,,,,,,,,,,,,,L5
2004-06-29 21:54:39+00:00,,,,,362.44,344.43,354.77,358.20,,,,,,,,,,,,,,335.54,357.36,389.44,355.16,337.94,334.13,L7
2004-07-06 22:00:48+00:00,400.74,380.73,378.52,372.15,357.67,362.13,,,,,,,,,,,,351.65,339.44,345.90,348.70,352.65,373.72,383.00,,,,L7
2004-07-07 21:47:45+00:00,,,,,,,,389.20,390.83,382.13,377.66,377.01,400.30,404.74,388.24,350.80,346.44,349.30,347.57,359.02,356.20,363.79,375.62,400.51,379.71,354.76,352.10,L5
2004-07-23 21:48:09+00:00,401.85,387.82,384.56,385.48,367.90,373.87,393.41,387.68,390.73,379.90,376.38,379.77,405.16,415.02,392.18,350.42,347.75,345.59,349.91,357.51,362.51,370.99,383.51,406.00,384.41,361.06,360.46,L5
2004-07-30 21:54:28+00:00,371.20,376.74,379.42,374.66,360.35,360.35,372.42,372.03,374.19,366.79,364.40,368.87,395.15,402.02,392.35,341.69,342.94,343.60,341.69,353.08,351.78,361.40,383.37,390.80,379.72,351.57,346.59,L5
2004-07-31 21:54:28+00:00,376.48,,,,,,,,,349.36,352.58,357.00,375.36,386.35,368.39,331.43,329.69,327.74,329.93,336.90,342.39,348.17,359.80,374.80,362.85,340.84,340.34,L7
2004-08-16 21:54:26+00:00,381.90,377.38,379.44,375.03,358.69,358.73,369.49,373.82,374.85,367.50,357.94,367.56,382.32,393.89,376.02,339.29,,,,,,,,,,,,L7
2004-09-16 21:55:41+00:00,413.74,391.16,395.20,391.53,376.11,372.51,386.49,385.69,387.28,373.38,369.03,372.11,399.41,406.92,386.14,351.15,346.07,351.39,351.95,358.98,367.84,366.04,382.80,406.73,381.89,361.13,354.75,L5
2004-09-25 21:49:43+00:00,407.29,376.57,379.46,384.18,368.13,363.25,379.02,390.48,389.98,373.68,368.45,378.85,392.32,414.70,397.81,337.48,340.38,336.61,340.20,354.17,356.42,380.94,386.68,399.57,387.89,348.80,354.41,L5
2004-10-02 21:56:02+00:00,413.84,382.85,381.25,380.23,366.10,367.84,378.19,379.95,382.03,373.53,364.96,367.70,393.95,403.87,393.16,345.62,341.39,337.62,342.44,348.10,360.97,374.36,372.69,402.99,373.11,349.90,352.23,L5
2004-10-10 22:00:20+00:00,,,372.88,369.92,353.79,334.70,363.40,368.22,375.24,361.43,360.34,367.44,381.89,391.19,367.74,,,,,,,,,,,,,L7
2004-11-03 21:56:42+00:00,406.68,390.21,384.70,381.95,369.61,364.76,378.42,380.61,382.44,375.54,370.70,376.67,381.04,403.38,387.44,347.24,338.97,343.61,348.59,349.88,357.89,368.50,377.69,403.28,372.42,355.79,349.71,L5
2004-11-04 21:54:31+00:00,390.52,380.64,381.66,383.19,364.11,364.46,371.90,372.94,,,,,,,,,,,352.22,354.61,359.59,368.54,375.90,399.48,376.82,358.78,353.11,L7
2004-11-19 21:56:55+00:00,,380.82,386.33,386.10,370.49,375.94,386.54,393.37,398.06,390.63,390.97,390.49,412.67,423.69,409.20,365.80,362.82,362.00,358.64,366.56,370.97,381.77,387.03,409.53,393.34,362.57,362.89,L5
2005-01-14 22:01:13+00:00,411.77,379.73,378.20,378.46,,,,,,,,,,,,,344.68,343.53,347.42,354.01,362.35,369.06,371.98,398.21,372.45,351.45,348.70,L7
2005-01-15 21:51:45+00:00,415.83,386.50,387.71,387.26,376.03,373.06,383.33,387.21,387.28,380.40,376.13,382.36,406.25,406.48,389.24,368.28,358.44,356.15,358.90,363.46,377.80,380.34,386.70,409.93,386.66,365.04,355.20,L5
2005-01-22 21:58:02+00:00,411.09,383.90,384.41,382.98,363.70,368.69,381.00,379.74,383.92,375.29,375.35,383.77,405.28,404.58,,342.01,352.37,355.14,354.29,365.56,370.21,375.12,388.38,401.85,379.53,367.30,358.07,L5
2005-02-08 21:55:11+00:00,384.28,376.67,374.54,,,,,,,,,,,,,342.27,341.31,339.51,336.61,347.92,353.60,355.83,364.51,,,,,L7
2005-02-23 21:58:31+00:00,405.28,388.05,382.99,381.95,367.41,365.36,380.31,382.28,382.65,380.09,374.36,377.65,406.25,409.87,386.00,353.21,347.27,347.49,350.12,357.17,366.68,366.29,376.98,401.85,374.57,358.64,356.57,L5
2005-03-11 21:58:44+00:00,419.85,389.96,390.28,387.08,375.84,380.92,390.59,387.43,389.05,377.73,369.55,376.97,400.74,406.60,388.31,351.90,351.65,350.85,349.69,364.80,373.22,376.63,381.16,400.17,382.08,358.09,358.08,L5
2005-03-19 22:01:30+00:00,384.69,,,,,,,,,393.85,374.64,384.19,402.15,399.95,405.36,346.66,347.12,345.58,345.36,359.98,362.44,370.28,366.34,397.45,379.12,355.77,353.65,L7
2005-03-28 21:55:18+00:00,,,,387.87,373.59,376.23,384.03,390.43,388.05,377.05,378.21,378.49,408.37,407.83,391.46,359.19,357.25,353.16,353.83,360.28,364.78,372.40,381.53,397.08,376.45,,,L7
2005-04-05 21:52:43+00:00,386.70,386.75,390.82,395.47,381.37,385.82,398.84,402.10,403.55,397.56,391.97,394.17,412.76,424.03,417.17,377.07,377.96,367.61,366.74,376.16,366.38,391.02,384.96,416.13,390.99,383.03,360.73,L5
2005-04-29 21:55:12+00:00,418.43,,,,,,,,382.09,380.74,377.74,377.86,407.40,401.38,381.53,351.42,347.54,347.97,351.25,359.54,365.10,376.90,379.53,404.41,384.37,359.72,363.80,L7
2005-05-07 21:52:53+00:00,388.34,385.28,387.73,386.37,370.72,369.01,388.57,391.59,388.58,383.42,378.23,389.27,412.02,404.10,384.20,361.15,362.12,346.17,347.79,355.86,370.62,376.67,371.53,391.26,377.63,366.81,375.48,L5
2005-05-22 22:01:24+00:00,376.25,379.73,384.25,378.12,361.17,363.33,369.70,373.25,375.40,,,,,,,,,,,,368.94,354.71,383.40,392.45,368.73,356.44,349.73,L7
2005-06-08 21:53:09+00:00,409.69,389.93,394.82,391.44,377.21,378.24,386.42,388.52,394.70,386.43,387.35,386.06,411.85,419.88,407.17,372.17,362.33,356.00,356.61,364.11,372.79,379.90,389.97,409.49,388.52,366.58,368.79,L5
2005-07-09 22:01:14+00:00,396.42,383.34,386.14,380.50,363.41,369.60,,,,,,,,,,,,,344.82,353.49,358.28,366.21,376.72,392.66,373.37,,,L7
2005-07-17 21:59:35+00:00,426.52,374.37,376.49,372.33,354.38,360.46,365.72,373.23,369.11,367.01,361.05,365.51,392.43,415.03,,365.49,349.81,349.40,338.96,354.84,349.71,363.14,402.68,405.65,377.90,356.49,347.12,L5
2005-07-26 21:53:30+00:00,401.71,388.00,387.73,379.54,372.46,369.99,387.29,387.63,386.89,380.15,373.33,380.03,400.35,413.35,407.00,357.13,357.30,353.98,347.44,361.00,362.09,369.97,385.87,407.64,385.46,357.85,362.40,L5
2005-08-19 21:54:56+00:00,,375.09,377.07,373.15,359.52,359.30,364.19,368.80,372.37,365.28,359.75,366.58,393.80,397.81,385.78,346.68,343.49,337.99,,,,,,,,,,L7
2005-09-11 22:00:53+00:00,,,,377.99,354.05,357.14,366.54,365.32,365.75,358.44,353.54,366.56,,,,,,,,,,,,,,,,L7
2005-09-20 21:54:42+00:00,407.54,379.49,381.00,379.75,363.68,,,,,,,,,,,,,348.37,339.76,354.52,357.69,357.62,362.41,391.60,368.00,,,L7
2005-11-07 21:55:03+00:00,,,,,,,,387.64,380.52,377.12,373.88,374.61,406.81,406.20,390.84,354.08,352.45,353.71,354.58,367.12,363.13,374.96,381.94,404.98,380.80,356.38,358.33,L7
2005-11-22 22:00:23+00:00,407.91,392.62,393.17,381.44,367.80,369.68,380.92,381.30,384.92,371.48,373.35,381.29,401.64,403.48,382.65,350.89,351.40,354.64,364.01,374.81,372.59,377.13,386.58,401.88,395.68,365.21,356.32,L5
2005-11-30 22:01:24+00:00,369.38,369.20,,,,,,,,,357.35,362.66,392.09,383.87,364.26,334.97,338.53,334.97,336.73,347.74,350.43,358.90,355.80,372.72,362.41,343.70,345.32,L7
2006-01-10 21:55:28+00:00,417.44,380.58,386.90,390.23,374.74,373.36,385.77,388.32,384.88,381.63,380.50,,,,,,,,,,,,,,,373.36,358.55,L7
2006-02-03 21:55:55+00:00,404.36,380.62,382.85,377.68,368.82,365.10,378.07,380.92,381.29,373.62,366.28,390.01,421.74,423.59,399.42,359.15,349.71,349.93,350.89,356.34,363.02,363.20,379.75,401.69,380.57,357.89,354.98,L5
2006-02-11 21:55:41+00:00,384.03,,,,,,,,,364.73,358.25,364.56,389.87,394.60,379.11,340.87,339.14,340.59,339.59,346.71,353.74,362.13,372.59,390.95,370.75,349.00,352.10,L7
2006-02-19 21:56:15+00:00,409.57,387.78,389.81,385.77,370.42,372.10,381.24,384.35,383.90,374.27,370.51,372.64,404.84,408.10,394.46,355.96,352.94,353.12,349.69,360.65,370.18,376.11,381.84,403.23,383.02,368.13,361.34,L5
2006-03-15 21:55:44+00:00,396.14,,,,,,,,,384.57,366.30,371.43,397.18,400.03,382.67,347.51,344.67,343.43,346.20,352.92,360.96,357.27,376.97,389.74,372.41,353.67,353.45,L7
2006-04-08 21:57:12+00:00,394.51,388.44,391.95,389.47,372.54,370.26,378.08,381.61,381.65,373.43,371.56,374.11,401.77,411.40,407.44,362.08,360.25,351.92,353.66,360.52,362.78,367.03,388.11,402.31,381.87,360.44,352.63,L5
2006-05-02 21:55:41+00:00,383.96,367.66,373.36,372.09,356.34,355.45,365.76,365.49,368.77,,,,,,,,,,,,,,,,373.12,343.67,348.02,L7
2006-05-17 22:03:57+00:00,399.50,385.09,387.76,388.87,374.28,371.94,381.94,381.96,381.66,375.93,367.51,375.15,395.21,402.90,392.01,353.42,345.73,355.93,356.13,361.59,366.65,377.59,384.15,411.87,378.69,356.30,356.73,L5
2006-05-26 21:57:54+00:00,,,,,,,,,,,,383.31,,,,,,,,,,,,,,,,L5
2006-06-02 22:04:12+00:00,,,,,,,,,,,,,386.93,403.89,380.80,346.16,347.93,341.54,343.58,,,,,,,,,L5
2006-06-10 22:01:49+00:00,379.12,373.99,374.55,372.73,,,,,,,,,,,,,345.16,341.54,344.24,352.48,350.23,364.76,368.89,391.03,,,351.34,L7
2006-06-19 21:55:36+00:00,,369.41,371.93,367.56,355.52,357.08,365.33,370.05,372.63,366.84,361.84,365.46,383.66,387.98,,349.79,342.27,342.85,346.78,,,,,,,,,L7
2006-07-13 21:58:38+00:00,410.58,386.82,390.33,385.70,374.11,371.36,384.35,384.49,393.49,379.39,371.92,379.61,395.22,411.10,395.69,357.44,342.83,348.89,349.00,358.69,369.73,372.16,363.12,379.65,361.51,,,L5
