dates,nzd0125-0000,nzd0125-0001,nzd0125-0002,nzd0125-0003,nzd0125-0004,nzd0125-0005,nzd0125-0006,nzd0125-0007,nzd0125-0008,nzd0125-0009,nzd0125-0010,nzd0125-0011,nzd0125-0012,nzd0125-0013,nzd0125-0014,nzd0125-0015,nzd0125-0016,nzd0125-0017,nzd0125-0018,nzd0125-0019,nzd0125-0020,nzd0125-0021,nzd0125-0022,nzd0125-0023,nzd0125-0024,nzd0125-0025,nzd0125-0026,satname
2000-06-18 21:57:27+00:00,388.14,380.55,381.22,380.85,364.26,364.56,380.05,377.96,376.06,368.30,365.13,370.99,391.30,394.28,368.07,337.11,335.43,335.92,339.75,349.08,351.38,361.66,370.23,396.41,368.47,353.50,349.62,L7
2000-08-12 22:02:54+00:00,382.94,381.04,383.48,379.71,361.19,361.58,376.70,375.09,372.73,365.29,363.03,368.58,390.42,390.62,365.18,336.51,335.67,334.80,338.71,348.00,349.25,360.56,369.82,392.82,367.72,353.14,349.35,L7
2000-09-13 22:02:26+00:00,383.18,377.94,380.51,376.84,358.58,359.28,370.83,368.99,367.25,357.73,356.64,363.56,384.63,388.35,362.97,336.07,333.47,332.66,336.49,346.12,347.17,359.03,367.57,388.98,365.02,350.45,346.04,L7
2000-10-15 22:01:56+00:00,379.27,365.15,374.31,369.15,353.03,354.67,365.28,365.85,365.16,353.36,350.47,357.08,377.93,384.37,364.36,333.85,329.39,329.89,333.53,343.98,345.45,358.40,367.20,384.76,363.64,347.33,343.67,L7
2000-11-16 22:02:09+00:00,382.65,362.65,374.24,370.86,353.87,355.51,365.47,365.97,365.72,353.60,352.16,359.08,382.90,386.94,366.86,335.02,329.99,330.39,334.30,346.97,348.42,358.97,370.60,387.55,365.81,346.23,342.20,L7
2000-11-25 21:55:59+00:00,383.89,363.77,373.48,370.95,353.44,354.63,365.41,364.60,364.92,353.61,351.58,358.18,381.49,386.50,366.28,334.75,330.15,330.95,334.94,347.56,348.72,359.22,367.90,387.41,365.79,347.27,344.47,L7
2001-01-12 21:56:06+00:00,383.89,363.77,373.48,370.95,353.44,354.63,365.41,364.60,366.76,355.25,353.34,359.71,383.10,387.63,369.43,336.14,330.65,332.89,336.91,350.68,349.96,358.73,368.32,387.78,367.50,348.18,347.35,L7
2001-02-13 21:56:03+00:00,391.46,365.83,373.52,373.71,356.58,358.69,369.38,366.97,369.76,357.03,355.46,361.12,384.69,388.16,370.94,336.96,331.96,334.07,339.23,352.21,353.32,360.23,369.40,390.98,368.40,350.48,349.26,L7
2001-03-24 22:01:59+00:00,393.52,367.90,375.67,375.46,359.76,362.36,372.37,368.92,370.96,359.46,356.63,363.76,387.34,389.07,372.17,337.02,333.86,334.59,340.19,352.46,355.43,361.48,369.32,393.27,368.43,350.89,350.65,L7
2001-05-20 21:55:29+00:00,395.66,374.73,377.25,376.06,361.01,364.36,374.30,369.87,372.10,361.38,358.26,364.24,388.84,389.03,367.78,335.54,333.61,331.88,337.84,348.36,349.37,358.80,362.29,386.08,368.62,351.93,353.16,L7
2001-06-05 21:55:16+00:00,390.50,375.38,378.10,377.52,362.42,366.22,375.02,370.81,372.89,361.60,358.10,365.36,389.43,389.74,367.66,336.16,334.21,332.16,337.89,347.28,349.00,358.24,364.03,386.11,369.58,352.44,353.03,L7
2001-06-12 22:01:24+00:00,390.50,375.38,378.27,378.48,362.37,365.89,375.08,371.06,373.16,361.64,360.21,366.25,392.95,391.19,367.26,335.83,333.82,332.39,338.55,347.08,349.00,357.54,364.90,386.11,369.58,352.44,352.40,L7
2001-06-28 22:01:09+00:00,386.24,374.71,376.87,377.80,361.07,364.24,373.64,369.52,372.05,360.41,358.43,364.85,390.85,389.67,367.26,335.34,333.85,333.05,339.45,347.89,348.76,358.41,365.88,386.16,369.58,352.44,351.95,L7
2001-08-08 21:54:37+00:00,384.52,372.31,375.32,376.29,359.17,363.00,372.31,367.82,368.98,355.60,352.64,358.21,385.41,384.53,362.44,331.10,331.46,329.94,336.73,344.69,346.11,354.58,364.92,384.29,367.20,352.76,351.34,L7
2001-09-09 21:54:12+00:00,380.09,370.69,374.52,375.41,358.62,361.20,370.80,366.85,366.54,354.02,349.99,357.47,383.61,385.27,363.69,331.50,331.22,329.90,335.28,344.56,344.92,354.75,364.71,384.31,369.82,350.92,351.24,L7
2001-09-25 21:54:04+00:00,380.97,370.81,374.67,376.56,357.16,359.14,369.74,366.10,365.10,353.11,349.73,356.19,382.42,384.81,362.66,331.41,331.64,330.79,336.44,345.54,344.32,353.37,365.67,384.79,372.32,352.36,350.76,L7
2001-10-02 22:00:04+00:00,380.83,371.12,374.50,376.33,356.95,358.57,369.30,365.48,364.52,353.68,349.48,355.85,381.83,385.57,364.58,331.27,331.95,331.11,335.93,345.48,344.08,352.77,365.74,384.12,368.98,350.98,349.41,L7
2001-10-11 21:53:46+00:00,380.83,370.94,373.69,376.03,356.67,358.29,369.21,364.78,364.19,353.30,349.19,355.90,381.53,387.31,364.58,331.51,331.96,331.14,335.77,346.01,344.41,352.25,365.88,385.02,368.31,349.22,348.42,L7
2001-10-18 22:00:06+00:00,380.83,370.94,373.69,376.03,356.43,357.75,368.35,364.89,363.70,352.72,348.49,354.84,381.03,386.62,365.02,330.27,330.50,330.31,334.44,344.56,343.70,351.27,364.50,384.08,365.55,347.07,345.39,L7
2001-11-28 21:54:11+00:00,380.83,370.94,373.69,376.03,356.43,357.75,368.35,364.89,363.70,352.72,348.49,354.84,381.03,386.62,367.30,330.62,331.01,331.68,335.24,345.47,345.13,351.40,366.36,386.11,365.55,347.07,343.95,L7
2002-01-06 22:00:31+00:00,381.17,370.28,372.82,374.28,356.30,357.01,366.93,364.99,362.03,351.69,346.47,352.25,377.75,385.54,368.96,329.08,330.11,329.61,332.57,344.32,344.33,349.54,364.07,387.20,365.65,347.09,342.04,L7
2002-01-31 21:54:26+00:00,383.96,370.43,372.88,374.01,356.65,357.87,367.42,365.65,363.75,352.30,347.55,353.34,378.60,386.22,370.43,329.35,330.03,329.10,333.66,344.12,344.98,350.33,363.75,387.17,366.25,347.34,341.44,L7
2002-03-27 22:00:37+00:00,375.46,370.46,370.05,371.61,355.92,356.62,365.69,364.73,364.15,354.34,349.55,356.03,380.61,388.60,369.70,329.40,328.71,328.12,332.91,342.47,345.41,350.27,362.71,385.70,363.49,345.17,339.13,L7
2002-04-12 22:00:37+00:00,377.69,371.20,371.12,371.20,356.24,358.81,368.33,367.85,367.84,354.58,350.54,358.18,381.68,386.73,366.59,330.03,328.17,326.98,332.60,341.02,346.74,352.84,360.45,386.38,364.44,345.22,339.13,L7
2002-05-23 21:54:18+00:00,384.64,368.10,369.90,369.54,357.13,358.28,368.50,366.73,367.44,357.26,350.88,358.96,380.79,384.32,364.26,334.19,330.02,327.72,332.07,342.52,345.34,352.57,359.65,387.69,366.93,346.92,340.96,L7
2002-06-15 22:00:19+00:00,385.06,368.18,369.76,370.01,356.96,358.21,368.97,366.76,367.23,357.94,351.69,359.37,381.22,385.51,365.92,335.28,330.62,328.74,332.20,343.34,345.50,352.73,361.78,387.93,366.93,346.92,342.37,L7
2002-07-17 22:00:08+00:00,391.13,368.39,370.59,371.03,357.53,358.83,370.30,367.90,367.91,359.55,352.84,361.05,382.86,387.44,365.92,336.43,331.76,330.49,333.42,345.00,345.90,352.22,363.47,388.16,367.19,346.82,343.16,L7
2002-08-18 21:59:57+00:00,389.78,367.81,372.93,372.09,361.25,361.04,373.83,370.10,371.48,365.51,355.29,362.30,384.04,392.69,363.32,339.99,333.43,332.84,333.04,346.45,344.81,353.59,363.80,391.18,367.46,346.45,344.96,L7
2002-08-27 21:53:36+00:00,390.80,369.46,374.08,373.15,362.18,362.54,375.05,370.84,372.87,365.18,356.07,363.74,384.54,394.04,368.12,340.86,334.46,333.53,334.43,347.73,346.89,356.33,367.13,393.44,371.94,349.27,347.48,L7
2002-09-19 21:59:35+00:00,390.80,368.33,372.48,372.15,360.87,361.20,373.40,369.43,371.05,363.79,355.15,362.91,383.66,391.98,366.64,339.49,333.57,332.66,333.59,346.31,345.92,354.51,365.75,391.39,368.21,348.39,346.82,L7
2002-10-05 21:59:31+00:00,394.57,368.99,373.20,373.38,362.67,362.66,375.27,370.68,373.11,366.47,356.66,363.01,383.86,392.77,366.62,339.48,333.68,332.51,333.47,346.26,345.66,355.09,365.65,391.65,368.19,348.36,347.59,L7
2002-10-14 21:53:19+00:00,395.68,370.32,373.90,374.23,364.72,363.28,375.19,371.00,373.71,368.11,358.95,363.54,384.21,392.10,370.73,340.16,334.26,332.88,335.02,347.20,345.45,355.54,367.80,392.63,369.32,349.13,347.98,L7
2002-10-21 21:59:36+00:00,392.94,370.70,374.10,374.63,364.66,363.75,374.98,371.46,374.29,367.75,358.46,362.46,383.10,391.41,369.38,338.94,333.56,332.08,334.23,346.28,344.71,354.69,366.08,390.92,368.05,347.78,347.43,L7
2002-12-24 22:00:09+00:00,389.51,374.74,377.86,377.69,367.86,367.27,378.16,375.37,378.83,370.87,362.40,365.79,386.53,395.43,371.55,339.10,335.09,333.31,337.01,347.72,347.49,357.10,368.64,393.25,369.12,348.83,348.81,L7
2003-01-18 21:54:06+00:00,384.64,375.55,378.22,377.98,368.45,367.99,379.07,375.44,379.99,371.57,362.53,365.33,388.13,395.64,372.45,338.88,334.97,333.01,336.06,346.75,347.55,357.72,367.22,392.25,368.85,349.11,349.22,L7
2003-01-25 22:00:18+00:00,384.97,375.70,378.47,378.55,367.15,367.82,378.73,375.10,379.38,371.27,363.42,365.68,389.26,395.68,371.51,338.37,335.14,333.04,336.12,347.11,347.50,357.90,366.75,391.77,369.37,349.12,349.31,L7
2003-03-23 21:54:16+00:00,387.58,380.05,381.07,381.93,367.49,368.15,378.56,376.78,378.76,372.15,364.89,364.90,391.28,393.62,372.00,337.12,335.48,333.28,335.76,346.64,347.19,356.46,365.03,388.51,369.46,349.05,350.18,L7
2003-03-30 22:00:31+00:00,387.08,380.10,380.68,380.94,366.20,366.35,376.87,374.96,376.10,369.74,362.87,363.28,389.92,392.37,371.51,337.06,335.36,333.01,335.20,345.62,346.74,354.83,364.28,387.87,367.68,348.88,350.04,L7
2003-04-24 21:54:22+00:00,392.46,382.12,384.23,382.32,365.29,365.53,376.26,375.19,372.89,365.98,362.41,364.61,394.04,395.40,375.11,339.44,337.91,335.43,335.44,345.40,347.28,354.78,364.03,388.79,368.44,349.48,348.59,L7
2003-05-10 21:54:22+00:00,389.24,381.79,383.89,382.77,365.34,365.52,375.87,374.35,372.17,365.20,360.62,363.71,392.66,395.23,376.40,339.12,337.60,335.01,335.46,345.16,346.68,354.92,363.95,388.38,367.57,349.46,349.36,L7
2003-05-26 21:54:19+00:00,389.24,381.79,383.89,382.77,365.34,365.52,375.87,374.35,372.17,365.20,360.62,363.71,392.66,395.23,376.40,339.12,337.60,335.01,335.46,345.16,346.68,354.92,364.19,388.30,367.57,349.46,348.55,L7
2003-07-21 21:42:09+00:00,392.54,383.00,385.32,385.11,365.73,365.95,374.67,372.46,369.97,363.21,359.13,362.93,389.73,395.08,379.75,341.76,340.89,337.39,338.40,347.82,346.16,355.14,365.22,387.95,368.53,349.97,349.49,L5
2003-08-05 22:00:11+00:00,394.19,384.57,386.58,385.75,367.65,365.86,373.38,372.04,368.86,361.01,356.09,361.82,388.70,394.54,382.72,341.79,341.13,338.09,338.27,346.44,346.53,353.40,366.07,387.92,366.20,349.61,349.35,L7
2003-08-06 21:42:27+00:00,389.13,383.86,387.41,385.60,367.02,365.75,373.33,373.15,369.93,361.53,356.04,363.81,389.63,395.59,384.01,340.96,340.95,338.28,338.79,348.45,347.10,354.30,367.34,389.05,367.24,349.11,349.19,L5
2003-08-13 21:48:45+00:00,389.08,384.29,387.76,385.34,366.64,365.38,373.06,373.08,370.01,361.69,355.68,364.09,389.61,395.20,383.27,340.73,340.39,338.37,338.73,348.06,347.62,354.12,367.92,388.81,366.48,349.13,349.12,L5
2003-09-14 21:49:18+00:00,393.59,385.65,387.76,385.34,366.64,365.38,373.06,373.08,370.01,361.69,355.68,364.09,389.61,395.20,383.27,340.73,340.39,338.37,338.73,348.06,347.60,353.99,367.36,388.80,367.05,348.80,349.41,L5
2003-10-25 21:43:40+00:00,393.21,386.60,388.69,387.07,369.52,367.48,374.32,374.43,372.17,362.87,355.52,366.18,390.40,396.60,386.13,341.17,341.66,339.75,340.65,351.29,350.20,357.17,369.57,391.11,368.92,349.89,350.34,L5
2003-11-09 22:00:18+00:00,397.15,387.64,389.59,386.22,370.28,367.12,374.09,375.10,373.02,363.81,356.85,366.39,389.15,395.58,386.63,341.97,342.85,341.20,341.67,352.82,351.39,357.41,370.44,391.85,370.02,349.97,349.82,L7
2003-11-17 21:50:09+00:00,402.59,389.29,391.32,387.77,370.19,366.66,374.51,376.14,373.40,365.41,357.70,366.97,390.27,397.83,386.63,342.49,342.60,340.40,341.75,354.59,353.60,359.67,371.90,393.69,373.39,353.15,351.69,L5
2003-11-18 21:54:15+00:00,402.59,389.29,391.65,387.90,370.70,367.27,375.29,377.83,375.18,367.45,359.24,366.80,390.16,399.39,386.63,343.38,343.06,340.56,341.60,354.26,353.60,361.20,372.09,394.03,374.06,353.15,351.69,L7
2003-12-03 21:50:19+00:00,402.59,389.29,391.65,387.90,372.30,368.62,377.09,379.52,377.66,370.40,362.84,369.26,392.93,403.54,386.63,346.34,345.41,343.05,343.55,357.21,356.45,364.97,373.79,395.62,375.12,353.46,352.57,L5
2003-12-04 21:54:19+00:00,404.41,388.57,391.03,387.89,372.05,368.42,377.42,379.26,378.47,370.97,364.19,369.81,392.88,403.53,383.84,346.34,345.41,343.05,343.55,357.21,356.45,364.97,373.79,395.62,375.12,353.46,352.57,L7
2003-12-12 21:44:10+00:00,406.93,389.77,391.83,389.68,373.46,370.01,378.81,380.59,379.69,371.66,364.44,369.67,392.90,403.46,384.51,347.08,346.14,344.14,343.93,357.32,357.24,365.63,373.83,395.62,376.63,354.57,352.84,L5
2004-01-21 21:54:39+00:00,407.07,390.01,391.80,388.79,372.96,369.50,378.88,381.10,380.38,372.35,364.55,369.52,392.87,403.37,380.57,345.47,344.22,342.63,342.34,355.82,357.25,365.34,371.98,393.88,376.62,354.75,352.82,L7
2004-02-21 21:50:47+00:00,415.75,391.59,392.43,390.62,376.08,372.56,383.24,385.11,385.43,378.66,371.08,371.94,395.13,407.00,380.07,350.49,347.16,345.08,344.85,358.55,360.48,369.44,372.55,396.33,381.54,358.98,355.15,L5
2004-03-25 21:54:54+00:00,416.40,391.26,391.89,390.62,376.08,372.56,383.24,385.11,385.43,378.66,371.08,371.94,395.13,407.00,381.68,350.68,346.68,344.72,344.95,357.88,362.08,371.08,373.73,397.85,382.64,360.43,355.77,L7
2004-04-18 21:45:25+00:00,413.52,390.68,390.50,389.34,374.10,371.08,382.04,384.17,384.97,377.75,370.81,371.66,395.02,405.97,380.40,349.57,346.30,344.67,344.88,356.90,361.56,369.72,373.71,396.41,381.51,360.48,355.37,L5
2004-05-03 22:00:59+00:00,415.76,390.30,390.22,388.54,372.63,369.88,381.27,383.84,385.40,377.81,371.51,372.24,395.17,405.36,378.51,349.51,345.82,345.66,346.20,358.09,362.51,370.54,374.27,396.11,382.50,361.77,356.08,L7
2004-05-12 21:54:49+00:00,409.77,389.08,388.89,387.32,371.12,369.11,380.40,383.22,384.76,376.91,371.13,371.90,395.74,404.33,375.04,348.04,345.82,345.66,346.20,358.09,362.51,370.54,374.27,396.11,382.50,361.77,356.08,L7
2004-05-20 21:46:20+00:00,406.13,387.25,386.51,385.65,370.58,369.04,380.93,382.13,384.94,375.74,371.36,372.87,396.94,402.29,376.25,347.91,345.83,346.87,349.00,357.24,362.78,369.00,373.57,393.65,380.80,360.21,354.85,L5
2004-06-12 21:53:11+00:00,390.75,386.05,386.08,382.96,365.93,365.05,378.16,380.65,380.87,371.46,367.20,370.19,394.97,395.08,375.10,344.45,342.15,342.95,343.92,352.93,359.16,363.26,371.91,391.96,378.37,360.47,355.80,L5
2004-06-21 21:47:16+00:00,394.75,387.41,386.94,383.50,366.81,366.45,379.70,380.65,380.87,371.46,367.20,370.19,394.97,395.08,375.10,344.45,342.15,342.95,343.92,352.93,359.16,363.26,371.91,391.96,378.37,360.47,355.80,L5
2004-06-29 21:54:39+00:00,394.75,387.41,386.94,383.50,366.26,363.70,376.58,377.44,380.87,371.46,367.20,370.19,394.97,395.08,375.10,344.45,342.15,342.95,343.92,352.93,359.16,358.64,369.48,391.54,374.50,356.72,352.19,L7
2004-07-06 22:00:48+00:00,395.50,386.67,386.10,382.08,365.31,363.53,376.58,377.44,380.87,371.46,367.20,370.19,394.97,395.08,375.10,344.45,342.15,344.40,343.28,351.76,357.42,357.79,370.09,390.32,374.50,356.72,352.19,L7
2004-07-07 21:47:45+00:00,395.50,386.67,386.10,382.08,365.31,363.53,376.58,378.91,382.53,373.24,368.94,371.33,395.86,396.69,376.74,345.25,342.76,345.10,343.81,352.80,357.24,358.54,370.78,391.59,375.25,356.44,352.18,L5
2004-07-23 21:48:09+00:00,394.85,385.63,384.85,382.46,365.57,364.56,378.45,379.89,383.70,374.19,370.00,372.54,397.19,399.31,379.20,346.39,343.67,345.92,344.61,353.06,358.19,359.42,373.86,394.75,375.79,356.39,352.59,L5
2004-07-30 21:54:28+00:00,392.23,384.74,384.36,381.68,365.09,364.18,377.85,379.10,382.51,373.27,369.30,372.08,396.94,399.64,380.66,345.87,343.58,345.63,344.29,353.06,357.39,359.64,374.91,394.31,376.28,355.79,351.84,L5
2004-07-31 21:54:28+00:00,390.65,384.74,384.36,381.68,365.09,364.18,377.85,379.10,382.51,370.61,367.44,370.40,394.54,398.17,379.44,344.42,342.04,343.64,342.85,351.27,355.72,358.49,373.40,392.36,374.79,354.13,350.56,L7
2004-08-16 21:54:26+00:00,389.86,384.07,383.95,381.08,364.56,363.72,377.09,378.62,381.66,370.30,366.49,370.12,393.32,397.74,379.13,343.96,342.04,343.64,342.85,351.27,355.72,358.49,373.40,392.36,374.79,354.13,350.56,L7
2004-09-16 21:55:41+00:00,389.28,384.17,384.09,380.94,364.13,363.09,376.63,378.00,380.81,368.72,365.06,368.97,392.34,397.49,379.12,343.72,342.00,344.05,343.15,351.71,356.33,358.74,373.80,392.93,374.96,353.98,350.38,L5
2004-09-25 21:49:43+00:00,387.59,382.85,383.41,381.21,364.44,363.10,376.83,379.04,381.73,369.17,365.37,369.87,392.34,399.06,379.85,342.40,341.67,343.43,342.60,351.82,355.90,360.22,375.29,392.95,375.78,353.13,350.17,L5
2004-10-02 21:56:02+00:00,389.78,382.85,383.25,381.13,364.56,363.44,376.94,379.11,381.76,369.54,365.33,369.69,392.47,399.46,380.96,342.67,341.64,342.85,342.59,351.45,356.41,361.51,375.05,393.87,375.51,352.81,350.38,L5
2004-10-10 22:00:20+00:00,389.78,382.85,382.50,380.33,363.84,361.52,375.97,378.33,381.21,368.91,364.95,369.51,391.66,398.82,379.95,342.67,341.64,342.85,342.59,351.45,356.41,361.51,375.05,393.87,375.51,352.81,350.38,L7
2004-11-03 21:56:42+00:00,391.13,383.54,383.17,380.59,364.81,362.11,376.72,378.87,381.41,369.38,365.19,370.19,390.76,400.16,382.17,343.14,341.68,342.79,342.97,351.53,356.46,362.38,375.43,395.41,375.51,352.31,350.09,L5
2004-11-04 21:54:31+00:00,391.09,383.30,383.06,380.78,364.76,362.27,376.37,378.45,381.41,369.38,365.19,370.19,390.76,400.16,382.17,343.14,341.68,342.79,343.74,351.81,356.74,362.89,375.47,395.75,375.63,352.90,350.36,L7
2004-11-19 21:56:55+00:00,394.06,383.81,384.01,381.63,365.58,363.42,377.62,380.23,384.56,372.17,368.49,373.04,392.69,404.16,387.15,346.09,344.05,344.91,343.94,353.16,357.75,364.39,376.35,397.18,377.03,353.01,350.97,L5
2005-01-14 22:01:13+00:00,397.53,382.39,382.10,380.98,365.53,363.64,377.93,380.48,383.87,371.17,367.57,372.65,391.93,404.10,387.04,345.57,343.85,343.52,346.30,353.38,359.27,368.98,378.14,399.14,378.49,354.19,352.32,L7
2005-01-15 21:51:45+00:00,399.19,382.77,382.57,381.50,366.48,364.50,378.42,381.09,384.21,372.01,368.35,373.53,393.23,404.32,387.24,347.84,345.31,344.78,347.44,354.30,360.96,370.01,378.92,400.12,379.23,355.18,352.58,L5
2005-01-22 21:58:02+00:00,400.03,382.41,382.56,381.29,366.10,364.03,377.29,380.37,383.53,371.59,368.26,373.89,393.24,403.37,386.75,347.00,345.77,345.74,347.84,355.03,361.66,370.39,379.37,399.74,378.79,355.74,352.36,L5
2005-02-08 21:55:11+00:00,403.69,382.40,382.15,381.89,366.68,364.39,377.78,381.20,384.56,374.60,370.43,376.33,395.01,405.41,388.34,348.79,347.38,347.28,349.13,356.32,363.76,372.05,379.44,403.51,380.46,357.86,354.34,L7
2005-02-23 21:58:31+00:00,406.03,383.37,382.44,382.52,367.55,365.06,378.86,382.05,385.43,376.00,372.25,377.45,397.67,407.19,389.59,350.34,347.37,347.30,349.22,356.40,364.03,371.53,379.21,403.34,379.87,357.94,354.56,L5
2005-03-11 21:58:44+00:00,407.29,383.92,383.05,382.90,368.30,366.50,379.93,382.54,385.79,376.17,371.98,377.40,397.98,407.13,389.45,350.50,347.76,347.63,349.26,357.10,364.80,371.95,379.38,403.05,380.07,357.95,354.88,L5
2005-03-19 22:01:30+00:00,404.65,383.26,382.03,382.12,367.52,365.90,379.27,382.22,385.63,378.22,372.54,378.61,398.25,406.43,391.58,350.05,347.85,347.10,348.71,357.19,364.35,372.31,378.00,402.21,379.82,357.47,354.78,L7
2005-03-28 21:55:18+00:00,404.38,383.93,382.27,382.45,368.07,367.20,379.77,382.22,385.41,378.55,373.52,378.57,399.86,405.74,390.88,352.22,349.39,348.60,349.84,357.69,365.04,371.59,377.57,401.98,378.78,358.33,354.82,L7
2005-04-05 21:52:43+00:00,401.67,384.32,383.14,383.84,369.59,368.99,381.84,384.43,387.80,380.96,376.22,381.22,401.74,407.76,393.55,355.36,352.71,351.33,351.87,360.03,365.49,372.98,378.60,403.18,380.40,361.65,355.67,L5
2005-04-29 21:55:12+00:00,403.19,384.32,384.16,385.23,371.35,372.80,383.88,386.23,388.57,382.89,377.96,382.26,404.29,408.78,395.08,355.00,352.28,351.05,351.82,359.99,365.46,373.28,378.67,403.28,380.73,361.47,356.41,L7
2005-05-07 21:52:53+00:00,402.63,384.18,384.78,385.95,372.39,374.38,386.65,389.27,389.25,383.68,378.72,383.52,407.39,408.85,394.72,356.27,354.21,351.26,351.72,360.94,367.01,374.36,378.39,402.53,381.56,362.84,359.32,L5
2005-05-22 22:01:24+00:00,400.23,384.06,384.55,385.06,371.23,372.80,384.55,386.75,386.73,382.90,377.35,382.75,406.80,407.20,392.91,355.32,353.43,350.29,351.09,360.43,366.84,372.10,378.08,400.98,379.33,362.23,358.00,L7
2005-06-08 21:53:09+00:00,401.02,384.65,385.57,385.70,371.89,373.41,384.75,386.95,387.53,383.26,378.35,383.08,407.31,408.47,394.49,356.85,354.17,350.76,351.55,360.74,367.30,372.70,379.00,401.69,380.09,362.62,358.98,L5
2005-07-09 22:01:14+00:00,400.66,384.53,385.63,385.23,371.04,373.03,384.75,386.95,387.53,383.26,378.35,383.08,407.31,408.47,394.49,356.85,354.17,350.76,351.03,360.18,366.66,372.24,378.83,401.00,379.57,362.62,358.98,L7
2005-07-17 21:59:35+00:00,400.63,383.80,385.25,384.41,368.88,371.77,382.80,385.40,385.71,381.92,376.84,381.39,405.93,409.32,395.15,356.59,354.25,350.81,349.67,359.98,364.83,371.16,380.59,400.87,379.44,362.89,359.20,L5
2005-07-26 21:53:30+00:00,399.85,384.21,385.58,384.07,369.76,371.90,383.50,386.27,386.01,382.40,376.64,381.02,405.43,410.20,396.47,357.97,354.70,350.70,349.10,359.60,364.20,370.77,380.40,401.35,379.93,361.94,359.63,L5
2005-08-19 21:54:56+00:00,401.26,384.05,385.83,383.07,368.83,370.75,381.57,384.53,384.77,380.85,375.11,379.71,404.37,409.08,395.40,358.37,354.89,350.56,350.24,360.66,365.09,372.01,381.72,401.35,379.93,361.94,359.63,L7
2005-09-11 22:00:53+00:00,398.75,382.81,385.63,382.28,366.79,368.91,379.03,382.32,382.65,378.99,373.58,378.87,404.57,409.26,397.46,359.66,356.10,350.87,350.31,360.58,364.11,372.12,382.25,401.42,380.25,362.84,360.21,L7
2005-09-20 21:54:42+00:00,401.29,382.44,385.12,382.05,366.51,368.91,379.03,382.32,382.65,377.34,373.46,378.28,404.87,410.43,396.33,361.29,357.22,351.18,349.69,359.98,363.64,370.85,381.86,400.84,379.14,363.85,361.15,L7
