,dates,usa_CA_0032-0000,usa_CA_0032-0001,usa_CA_0032-0002,usa_CA_0032-0003,usa_CA_0032-0004,usa_CA_0032-0005,usa_CA_0032-0006
0,1984-03-23 17:50:13+00:00,179.55744385548428,188.45613539770656,193.20294975468371,188.59127797292066,183.266215816204,187.11513994326853,201.21193433819312
1,1984-04-27 17:55:52+00:00,180.84713405638757,182.99573682877926,181.9378377076668,175.43940634622464,174.59377612911317,174.3363130653744,187.2993919737026
2,1984-05-06 17:49:52+00:00,178.04574999537883,178.5561278826941,179.4822523637402,163.26254388957275,165.77068559577094,173.1864027549072,206.86818973766142
3,1984-05-29 17:56:43+00:00,178.34468639688976,180.78583284435223,180.8755717332469,177.77525214180156,178.48141174919056,178.47544304113475,188.20186920659023
4,1984-06-07 17:50:43+00:00,,173.64662078690594,185.57554370477624,160.00030400454352,176.68860768083061,186.37109881763044,198.5918498018484
5,1984-06-23 17:50:58+00:00,178.02905688353215,177.57301672605186,184.03493726841404,175.34480863390337,180.29580593188135,188.66022775846008,207.2152244557662
6,1984-07-16 17:57:29+00:00,184.49841045627664,185.41087000797785,180.56430266005782,190.92207592378,199.6350678326031,209.3981398866579,217.6833052810581
7,1984-08-26 17:52:34+00:00,145.36374940612228,163.01364460536675,172.2572838479865,167.65320141183372,177.224742523071,197.57835656294955,216.73106583675263
8,1984-10-13 17:52:38+00:00,159.00617658526753,181.80357012582212,184.41507725219327,182.67755948355054,192.96623557907878,208.24568977461297,218.28594132197992
9,1984-12-16 17:52:39+00:00,169.26727899528416,170.1606173018304,174.82433894427115,178.3917420081177,181.35047459167328,189.95329850057036,201.5617374414526
10,1985-03-29 17:59:06+00:00,185.54699708035608,187.8959262207216,179.99272745013752,169.82293624390255,160.32988580564077,163.78119040177043,181.2954898987358
11,1985-04-23 17:52:47+00:00,172.80912556308897,181.46249307749233,181.28369909824147,177.9064992354842,176.121354021867,185.05766776726915,205.94271939480961
12,1985-08-13 17:52:13+00:00,135.61470128545494,173.93735687957502,174.4638741114733,184.96873103805234,200.36983493662967,214.28520867935765,226.46737792134707
13,1985-08-29 17:52:02+00:00,153.35658853872255,173.50918104778285,175.74324174244418,172.76819398889262,183.62396489949796,195.89630133489436,209.64661053349576
14,1985-09-21 17:57:55+00:00,168.48728074248217,179.0843157956058,179.72233564529654,174.8255030700749,186.72118973980534,197.67211643246256,221.25136674821073
15,1985-09-30 17:51:39+00:00,155.04938496070636,178.51794304498426,179.89476931187755,164.33262426426202,188.9057292174885,206.02842766344048,223.4559917950117
16,1985-10-07 17:57:46+00:00,169.44421114778226,178.36554498700218,179.06382078449994,170.9996222024277,189.8612065396855,201.6666333564647,226.93657343118707
17,1985-11-01 17:51:17+00:00,158.54818934975245,184.32927270191237,188.2957515992461,179.09899924837725,191.7710843932659,212.13809230504802,225.10273157931636
18,1985-11-17 17:51:01+00:00,127.74749397781548,164.90937248928944,175.85079027095057,175.95849051445302,189.47334310617464,207.93405699477867,225.13055202320598
19,1985-12-10 17:56:46+00:00,167.50848605627917,185.38721158147365,200.50008531144394,189.35430220632944,195.88729737680217,201.1925394395572,198.2802224837807
20,1986-01-27 17:55:50+00:00,196.43648683059416,200.18816584194352,208.24309502648975,197.86913684557285,189.8651411088698,204.57179361444636,212.29448421117306
21,1986-02-05 17:49:27+00:00,147.2308910635025,170.5223407151737,176.36951060136116,165.16160796460122,162.0025179021853,170.51620228335958,
22,1986-02-21 17:49:05+00:00,139.88034835885227,169.9128062707844,172.2396116045064,168.12691763441984,157.96943585589167,157.04156128999315,
23,1986-04-17 17:54:06+00:00,188.5879938189413,184.02687336050374,193.1288509333687,179.45197652325865,176.7238622177065,175.47002532545034,
24,1986-05-03 17:53:42+00:00,168.54610909706795,173.05244066911712,187.27114705995146,182.30664979237014,177.2812637971366,174.6777950141389,187.7415299952038
25,1986-05-12 17:47:17+00:00,174.05637966768285,174.66949531137044,177.7019713867957,183.9687599169831,182.7329487382116,181.83339748119062,205.71525074553773
26,1986-06-13 17:46:21+00:00,177.18846669116715,180.4750077658001,191.79516351642448,192.46325109519893,184.49035005435752,189.22116173986387,202.6940256234356
27,1986-07-15 17:45:17+00:00,168.53539761122119,163.1622122077457,174.51126762467203,183.64149571899213,184.7126701395487,188.28975173204023,207.63276919831824
28,1986-08-23 17:50:03+00:00,176.01568715002364,182.10250350663839,188.69001503309522,195.21690970193094,197.95145504494914,208.030313857407,222.04151672482823
29,1986-09-01 17:43:32+00:00,166.31956462350828,177.67661110713766,178.05380223713522,184.0799767713858,192.3171267204227,208.92553286071237,222.4278321603566
30,1986-09-08 17:49:28+00:00,160.0537096084321,177.6237107549243,182.65498111794204,186.92805599074967,199.74787651776975,208.16131022108348,222.04219012506286
31,1986-09-17 17:43:01+00:00,175.94073060603154,181.82972556081134,190.45416356889703,196.74328928922387,197.65146312804845,218.60536240901,223.47859132186142
32,1986-10-03 17:42:31+00:00,157.8462338336235,176.00831534440252,181.47174206642816,182.44354635662728,183.19126335281308,190.88704522322843,195.56965597863007
33,1986-11-04 17:41:25+00:00,165.1682903584176,179.93207004823978,190.90172088319756,195.01982735438656,186.0019286155235,196.95504763650095,205.2283615099175
34,1986-11-11 17:47:19+00:00,181.72279452012737,188.35294167493063,197.865103789241,205.2636634644026,207.39297313019455,207.497932299354,220.1498832376252
35,1986-11-27 17:47:00+00:00,174.44598351460266,187.83765251738936,192.3410506430704,197.75345913079877,205.69914339369566,206.55286626005704,215.41734485592548
36,1986-12-22 17:41:34+00:00,168.41493488140114,175.25781705462444,178.54518976115068,179.8316007672212,179.00942809742605,189.14211749749654,205.81151214587425
37,1986-12-29 17:47:57+00:00,182.77994743433212,193.11038526501946,199.5360664291303,201.57512565732594,189.28155682355205,194.9738041116402,201.37206822776176
