,dates,chi0017-0000,chi0017-0001,chi0017-0002,chi0017-0003,chi0017-0004,chi0017-0005,chi0017-0006,chi0017-0007,chi0017-0008,chi0017-0009,chi0017-0010,chi0017-0011,chi0017-0012,chi0017-0013,chi0017-0014,chi0017-0015,chi0017-0016,chi0017-0017,chi0017-0018
0,1985-03-28 14:12:25+00:00,213.6924373826555,172.95611521368397,168.02532635842445,166.48859713920754,169.1332022983523,172.55996724809293,179.79088439199444,174.69658386487055,170.10034070945537,175.45301624553997,178.41111117963212,192.97082969128286,188.5933548965795,190.4008856137601,186.39758524774842,179.29163046305237,176.58100527991846,171.09574486680265,170.12319617880758
1,1985-11-07 14:10:41+00:00,205.28153028753718,186.69432055296912,181.4926114098226,177.08665123143408,172.1713969491407,170.37049679633705,175.51848000436254,165.93324618655518,167.97815425778555,169.63125541485658,173.86234779912718,179.75652921013864,180.16807809044414,169.7839665190763,164.23740805617115,155.5220333145343,156.29000746636004,147.22774258505845,149.76314945031098
2,1986-11-26 14:00:17+00:00,217.5075932427553,194.2964891636718,197.03422683892097,200.60332061053236,200.16229948545956,199.74063369396083,200.0517409991595,197.05591090535813,189.73123689429696,190.06388691501292,189.4900461253847,194.4629447910652,193.1903239353018,183.10472597327438,181.9514782797557,175.73530573464393,182.1153288754349,181.59868479622116,176.99746095788373
3,1986-12-28 14:01:13+00:00,208.98115109519986,190.44177261767481,187.89434365000116,188.29881628964426,190.85421263300188,191.47062759657607,194.90497531723048,190.03583930114868,193.43862321771456,194.8514408307074,191.27673828554705,193.66142902684194,194.9853050753376,192.13934406138296,186.2310361719327,183.36316474362522,180.12004815141609,175.23184626173173,169.68787715254467
4,1987-01-29 14:02:10+00:00,209.82044590920333,197.57940121982122,194.53384683419995,189.54042587711882,185.20207857153122,186.41207274891462,185.37147228664867,185.82448223233098,192.10530625590354,193.59848749608938,194.28812775616737,200.20954208238712,189.82561257228735,178.7175881440157,171.52658089761206,162.7259953865636,159.71361160971088,153.16705305422875,154.26077373910613
5,1987-03-18 14:04:01+00:00,219.12300295151135,205.0515085036356,201.31309772619784,201.2513894656865,197.02446778333027,201.44176090556874,202.14300930187798,190.79520496415694,191.06315771391846,187.64373539932114,178.63999927890987,187.183428316778,188.67365131592098,188.2432138291956,182.47081224397027,177.5712354835318,168.47385818236305,157.7609139611652,159.1083308599711
6,1987-11-29 14:10:21+00:00,207.5846071983677,177.9241680184087,170.2968724619262,175.65941573120364,178.09699591942143,174.5556426319453,177.55658584167227,174.18637608382335,172.37290034522613,170.72727822471194,175.22566398023787,177.66966042059488,178.825980203164,173.34461612882032,168.68628440631255,169.15390176041686,167.58058213087162,163.72430557195287,160.75468859602236
7,1988-02-01 14:11:26+00:00,211.63322866037643,175.58635124532773,179.41544566621502,186.70390735757607,173.25670001667484,172.92723368628225,194.99554426091765,191.72694731941036,194.57032188566095,190.1409162882719,194.88785066158033,195.997607058075,197.28790959577228,194.32742741665444,187.23618273329922,181.7431957332501,176.1371929207057,167.5336193287356,163.901531284202
8,1988-02-17 14:11:41+00:00,203.90777551331203,187.49825482426792,186.08124202304802,185.35390030238008,181.73085077347213,178.62866891820116,184.26731921159362,173.23457043294,177.65493483262108,177.56742741156418,183.40240206918935,188.1324544218025,184.88030760885357,175.2924575635082,183.2085950530159,181.07010077759267,178.7809319227376,178.06542531325667,168.15022893592106
9,1988-03-04 14:11:51+00:00,212.62995284890775,185.9389660026123,186.48364775221003,191.27282644622466,187.6795169423513,190.3766191663305,192.3533114872654,191.76342991900165,192.50301868540464,190.4565864640467,200.09514157905335,202.5625359878769,203.67028182774675,196.96634666873777,198.1061024130942,192.0117214981529,186.7229303933956,182.24193655494344,182.78926629787642
10,1988-04-21 14:12:11+00:00,186.0791810927293,173.31626277526078,165.13813359089647,159.3920495633478,156.89094741405947,160.42105506426634,169.55346151209065,166.43843551372728,162.67820464983666,164.16142738521924,168.3305927911962,167.27472753067877,162.90703496503693,153.65913194597383,,140.9902269051962,143.21333892513775,145.8425126712557,
11,1988-10-14 14:12:36+00:00,,201.50294255240655,189.63305487213916,185.34893450227676,179.37465896466864,186.84214061108682,202.55874075397975,197.76306233851463,191.13415073888066,192.4081879174277,198.58406551645095,201.01258982796233,193.21654955230898,186.7724431245737,185.5894961065706,173.94170823022668,171.37025947970184,160.6104166313102,158.3408140223788
12,1988-12-01 14:12:36+00:00,215.59824691843284,175.20861889708104,172.96760992560814,173.44963773861147,176.14171115947866,178.2261659404492,182.85375269404105,184.72556159455226,181.7787292125648,185.37620145960685,187.29299781309487,189.5133588153118,183.74956825146262,183.99982989468302,181.3094153835009,174.69214108650792,169.3508900450642,167.99159133902933,163.88339447630918
13,1989-03-07 14:11:38+00:00,,,,,,,,,,150.80101293474695,157.6338751606927,169.5265260963935,164.9146614958462,169.40379950962068,156.72418888386233,153.68057489959696,156.79148047797113,146.14612200692287,
14,1989-03-23 14:10:57+00:00,204.0535711325208,170.6048005045442,170.22041483239113,167.84536640087953,171.24295147399457,171.86541466383272,178.6793277388468,176.9345941394312,177.8803804886852,179.00425685012354,184.9074116148562,187.86845870705054,188.4131873818288,187.29484736854175,184.03652980963867,180.17156564596203,177.5889863520354,176.45139836391368,165.47199243561172
15,1989-04-24 14:10:54+00:00,202.52982084844106,174.02856380529133,169.0181862318837,161.27020724207884,160.95729970205218,162.51465189681056,173.4213704640173,166.33450114625953,171.34727784913892,173.2405699009681,182.4144497807058,183.88642553868445,179.7498896065543,177.4670611399728,172.37218575738564,161.62924141362933,154.96624097899755,148.50896812213836,142.64164268654278
16,1989-09-15 14:07:51+00:00,,175.96465761076004,178.90327445423185,182.27312913790917,177.87665058154084,181.70044146417283,194.17415264967173,180.98204809010866,172.24531101279396,177.75171616472616,185.07390010469558,185.27392932514226,181.1560848397533,175.9937602881023,166.89385576426864,168.71296432456253,161.10202070365818,160.01709586164765,159.11398491859626
17,1989-12-04 14:05:49+00:00,212.21877168142558,187.47532203362294,177.873952910333,180.73340466415408,171.63109504533537,176.0643168440031,182.4235063285146,180.05929978839126,176.3331087291734,176.8597495298427,183.93189043521537,190.20024551280835,186.37848915806083,180.4346641998885,176.1862322583899,168.07393103936644,166.3442733151323,164.2281134073202,158.55220930441683
18,1989-12-20 14:05:21+00:00,220.65704958277982,183.55711064630142,174.7613845875338,182.5416775502122,179.11950967431602,183.47884408452225,196.03538152172456,188.16294344757205,184.1615348848029,183.79875747625763,184.60165372368337,194.0636117002912,193.1795266527227,181.85602124431688,178.44345887522707,176.07214917778086,172.7387493679326,172.98048971336914,170.35844321414527
19,1990-01-21 14:04:21+00:00,209.1732268523471,177.93917900818903,178.27548196592525,181.414102095777,176.12410165569727,181.0370933661873,187.61134553026787,189.94890961775914,182.9010603832287,182.2367351723443,188.3836136142347,194.48381794528663,193.70938107582637,187.23710044635857,183.05695151713687,181.43173201015586,182.14337208459756,180.23380734714263,175.17407034323418
20,1990-02-22 14:03:18+00:00,225.85861293713495,188.1641937509895,181.38963328816283,183.77657442393695,183.1861692888598,191.02823843227554,197.41385099021852,191.72095089426912,195.64065982482842,194.70601534441553,194.12180322603822,206.24461734671775,206.71689456453535,197.7596432554421,197.83772252291712,192.82522787081646,189.30965539669174,188.09515102477002,176.00091866398654
21,1990-03-10 14:02:44+00:00,213.32607775340887,174.7498350861088,181.84344960719073,184.23444648589512,182.6700553130574,189.95835800043255,193.05324452735525,191.2609060449153,188.06110886577795,189.21316660450267,192.70004569799454,195.68650651573466,193.0885216223529,184.88939266702263,180.04935128499156,177.5498803715527,175.5045276793457,173.27455781953483,167.76775653298384
22,1990-04-11 14:02:13+00:00,191.78962670366636,170.68524027568824,172.771352419124,170.7136552440158,163.92303651251797,174.46189205987685,181.91112053554167,175.59651684708328,169.30832255353053,171.13526902419068,178.1730585081382,188.39061135801427,188.3437823278845,180.45740121024906,177.11629021379764,175.35658681360988,167.55608473955016,167.6968112522624,159.56123925379526
23,1990-09-02 14:01:53+00:00,215.5418379287111,178.7548321941963,175.76847197375986,177.87125011419818,174.31497428353327,182.30754641554216,193.05921618288158,189.87068056238815,185.20957794427747,185.28701261198754,185.96235529780049,187.82499227325545,185.5396730991721,176.96590167915582,174.95891978010084,,149.93990434196076,162.97400698692337,155.99786920941747
