,dates,chi0017-0000,chi0017-0001,chi0017-0002,chi0017-0003,chi0017-0004,chi0017-0005,chi0017-0006,chi0017-0007,chi0017-0008,chi0017-0009,chi0017-0010,chi0017-0011,chi0017-0012,chi0017-0013,chi0017-0014,chi0017-0015,chi0017-0016,chi0017-0017,chi0017-0018
0,1985-03-28 14:12:25+00:00,213.15053328728408,172.57913845168645,167.67850773738672,166.14177851816982,168.8622502506666,172.22648780478744,179.4440657709567,174.4338424852965,169.77921235664266,175.10619762450224,177.954770888793,192.57671762192183,188.25987545327402,190.00677354439907,185.94124495690932,178.91465370105485,176.24752583661297,170.77461651398994,169.83418066127615
1,1985-11-07 14:10:41+00:00,208.90294319100116,189.2135643119006,183.81031566803955,179.40435548965104,173.9821034008727,172.59905858308412,177.8361842625795,167.68908274581045,170.12417671909753,171.94895967307355,176.91195866520212,182.39028404902155,182.3966398771912,172.4177213579592,167.2870189222461,158.04127707346578,158.5185692531071,149.37376504637044,151.69456966549177
2,1986-11-26 14:00:17+00:00,221.35822483852874,196.97518940420986,199.49863106021598,203.06772483182738,202.08761528334628,202.11025313751372,202.51614522045452,198.92288380027858,192.0130926547553,192.52829113630793,192.7326832586676,197.2634041334459,195.55994337885468,185.90518531565507,185.1941154130386,178.414005975182,184.4849483189878,183.8805405566795,179.05113114229624
3,1986-12-28 14:01:13+00:00,212.01806018860432,192.5544050304779,189.83796546978002,190.24243810942312,192.3726671797041,193.3394947309788,196.84859713700934,191.50828007370842,195.23827305084313,196.79506265048624,193.834135416835,195.87009018568153,196.85417220974034,194.34800522022255,188.78843330322064,185.4757971564283,181.98891528581882,177.0314960948603,171.30756200236038
4,1987-01-29 14:02:10+00:00,208.5342822624081,196.6846786829202,193.710702100251,188.71728114316988,184.5589967481336,185.62058742780988,184.54832755269973,185.20088773691512,191.34313520595083,192.77534276214044,193.20504257991877,199.27415033926331,189.0341272511826,177.7821964008919,170.44349572136346,161.83127284966258,158.92212628860614,152.40488200427603,153.57481979414868
5,1987-03-18 14:04:01+00:00,214.05873858042594,201.52854198461966,198.07196852870317,198.01026026819181,194.49233559778756,198.32529052336233,198.9018801043833,188.339804056964,188.06211216068266,184.40260620182647,174.37535559799582,183.50032695598858,185.55718093371456,184.5601124684062,178.20616856305622,174.04826896451587,165.35738780015663,154.7598684079294,156.40738986205886
6,1987-11-29 14:10:21+00:00,213.02989181419917,181.7121920989871,173.78185461605833,179.14439788533576,180.81963822733715,177.90658701091849,181.0415679958044,176.826514079378,175.59973567312625,174.21226037884406,179.81116681462225,181.62986741392686,182.1769245821372,177.3048231221523,173.27178724069694,172.94192584099525,170.93152650984482,166.951140899853,163.6588403911325
7,1988-02-01 14:11:26+00:00,211.15212489400784,175.25167036437568,179.10753925573914,186.3960009471002,173.01614813349056,172.63116983005543,194.68763785044177,191.49368488723164,194.28522335744253,189.83300987779603,194.48271064779627,195.64771340980695,196.99184573954545,193.9775337683864,186.83104271951515,181.40851485229805,175.84112906447888,167.24852080051718,163.64494260880542
8,1988-02-17 14:11:41+00:00,201.95541487997573,186.14009090542527,184.8317312177128,184.10438949704485,180.75467045680398,177.42721622076343,183.01780840625838,172.28797133798906,176.4979803832366,176.31791660622895,181.75830890427457,186.7125557793761,183.67885491141584,173.8725589210818,181.56450188810112,179.71193685875002,177.57947922529988,176.9084708638722,167.10896993147503
9,1988-03-04 14:11:51+00:00,208.86628686621162,183.32076357986716,184.07490152328452,188.86408021729915,185.79768395100325,188.0605170231329,189.94456525833988,189.93862216981566,190.2726981030662,188.04784023512119,196.92573864625663,199.82532436409792,201.35417968454914,194.22913504495878,194.93669948029748,189.39351907540777,184.40682825019798,180.011615972605,180.78197777377184
