,dates,aus0216-0000,aus0216-0001,aus0216-0002,aus0216-0003,aus0216-0004,aus0216-0005,aus0216-0006,aus0216-0007,aus0216-0008,aus0216-0009,aus0216-0010,aus0216-0011,aus0216-0012,aus0216-0013,aus0216-0014,aus0216-0015,aus0216-0016,aus0216-0017,aus0216-0018,aus0216-0019,aus0216-0020,aus0216-0021,aus0216-0022,aus0216-0023,aus0216-0024,aus0216-0025,aus0216-0026,aus0216-0027,aus0216-0028,aus0216-0029,aus0216-0030,aus0216-0031,aus0216-0032,aus0216-0033,aus0216-0034,aus0216-0035,aus0216-0036,aus0216-0037,aus0216-0038,aus0216-0039,aus0216-0040,aus0216-0041,aus0216-0042,aus0216-0043,aus0216-0044
0,1987-05-22 23:08:08+00:00,153.07123922442776,166.92543855857815,164.15281350568563,167.95079254061818,175.72003675976404,182.78816539803915,187.81281585043854,193.78864440503096,198.93391137859336,199.04907106146936,194.53776950123708,188.33541638640241,194.59158566967795,192.64135286376558,181.30713745921744,183.55644323370407,189.0620987831585,194.31369456354645,205.6103648119515,205.40415052516676,194.7464935215719,209.17391534827823,224.9943916247704,204.99492338699076,207.18994361774168,212.69770638263574,209.71724895991701,211.13187383134434,213.95065271214605,217.564991696851,226.07405462701968,225.54641205793226,217.66050435499733,194.35162821182217,196.86764367002164,203.87753054328553,200.92311175508206,196.70782602376423,198.4316297865958,200.07989504422073,199.8435579600067,196.11130104999376,194.97608517417353,208.60102570978387,207.24533276207575
1,1987-09-11 23:10:53+00:00,146.48991727013242,159.55787538781453,156.48012389001514,160.4932075167286,161.77135774263047,164.9810297956741,167.19572224785622,165.609091779911,177.53459795651668,177.96542172491058,172.97605187778,175.5742216637812,177.1632827173895,180.39075230573644,166.72053080452162,169.39157293404236,182.7928709499835,186.17935001713204,199.85559259550956,194.27289586772847,196.89250519687033,206.620116398212,220.82229939598847,199.48604580389846,188.54417028426224,192.07785790489982,188.25766916202306,197.69990074663554,205.46763351251167,208.57479501016388,211.98458630630662,211.77798470330922,205.10884524399933,184.29622745551717,190.0043913387192,193.60003514468997,198.30387998791446,195.11786015739824,191.8728902645201,194.51894756273032,186.20463047612566,180.97706141950246,196.58018296784502,202.2811008004212,189.21090617240156
2,1987-09-27 23:11:15+00:00,177.7999371719188,183.37875450275547,181.65563241722947,183.70115005720746,179.8309056536018,185.06559461887832,184.91746099022728,188.50552083236937,199.48439688265194,194.2563146481687,192.39376001299027,188.9056350116175,198.93434912582666,195.49789479070546,183.08580899590928,185.21598588518964,205.13884896088433,198.43938192426293,211.53510612957808,215.12626959265285,210.84605690962192,224.32581061336765,236.7890223275908,223.363907696222,218.90453130969473,215.04885529857313,200.54735936186896,206.78284657729645,223.07952749012208,215.3544401531695,227.45460111474233,231.09691062506855,225.75328805805057,206.4814738185267,204.83999187139278,210.4988365399949,218.13877139754797,219.34137306546094,205.44665588183523,213.24674909003505,204.55301641215314,206.26217870909855,203.44937819141865,206.80834483102922,205.68833486670687
3,1987-10-13 23:11:33+00:00,163.4895111114962,170.43567548121842,171.90988503377488,167.08662830027802,170.23480335109696,178.03546953244302,175.72528997951747,188.36032894738204,195.5886741319074,188.32313618372385,192.8644329935027,186.8576002805108,193.84345628481736,191.92627335674968,179.4398776410372,186.15668153669947,193.98615304005196,191.82757281887314,198.76972488714208,203.50411382795275,198.7564276748371,213.04176197754566,216.24734998755255,204.0798843070507,195.53551840959938,210.44884978332834,199.31892827561208,209.24884995016615,217.3840360668889,215.37858005027508,231.01739037527932,227.23851312068874,211.31899631472857,194.11827494224704,190.41389614601906,197.56505609751292,202.5346532030834,202.50938467259675,207.52046356457174,208.9807011728317,200.48666901504288,200.142490079911,203.1348794239107,198.54391885477992,189.42768004655332
4,1987-12-16 23:12:41+00:00,168.63040602255148,167.4896802635938,168.53498083681714,168.11158900986567,174.28081164648046,182.7557076579173,179.16066067417384,189.20522619148724,198.82415153262508,198.71884108252164,186.42791946017942,184.19874562810313,195.9230893241751,200.84539697694052,179.49791160176403,186.94854327314331,193.23309145050177,204.93064158724863,214.16502956608383,209.147182163637,202.88406893152467,208.76447104540046,223.5807145368882,204.5117884990633,198.06016370097302,199.18224721196452,206.37314140238223,214.98521628276637,219.8198439712957,224.74409618376558,234.3109135085082,227.88090762250653,224.86916383834875,200.84841360326286,198.89732652133966,205.16673069904036,208.61530675698532,211.25697794571175,209.16228818516453,217.13755862097275,211.71517417331106,201.98931131551774,206.33975251732713,212.71212701243667,212.5787195116086
5,1988-02-18 23:13:47+00:00,139.23325469263972,146.6301278427262,151.6907959894363,158.04918051651384,162.33258924862918,165.01094172932602,168.37065094491803,171.14820796693294,181.5840642016629,180.87025709704972,179.6152162385818,169.1519444957168,170.297290892994,166.5500428132233,157.11825848335627,162.521915931219,174.1399009357271,182.26565419095044,186.9106423937166,192.44312072072,183.8998898908589,199.36855245874608,204.49057942112486,187.20121909912615,186.79214628966528,189.42266274671488,199.76053859257814,207.4750246379998,212.657653723103,219.15937503517944,212.5300999781437,211.37999941242492,203.41667682626962,182.6030924528281,181.09999021985928,190.02776624089302,197.64658590602141,194.97814069939386,195.7397860742443,191.25687770988824,184.59949080586122,167.02451126611066,175.15904025655263,189.6314992846178,188.09753085629572
6,1988-04-22 23:14:16+00:00,180.03181124905848,185.77043270754447,184.25775563332948,184.94020098292077,181.13902635852497,185.41283732343445,191.6961939291466,193.48648187844077,205.35737859315282,200.6343265078628,200.83368133934584,194.14516598663096,199.07228351362147,196.94624499496936,180.99156733431116,180.1698465019948,187.44056219544584,192.33492331306965,208.2815570372437,206.1238413530781,210.81330730328244,207.31981986264725,226.74514779339447,201.2626918619712,199.36146799761104,202.9994871069756,196.87219108615835,211.6629421096563,216.91810601386,220.03622774121982,229.16131456993378,225.4343335709487,214.69468674516673,193.91011932055557,199.574456286724,207.79248740867942,208.30305218310576,204.41111374121942,210.92370106359346,207.69554327873374,199.47233637808455,197.38748192213725,200.50210848222443,202.05769883295687,234.9774207728002
7,1988-06-09 23:14:39+00:00,152.37640323797586,169.6564500351737,169.8537345712163,179.40627562493663,175.84294354832267,185.5013427047274,189.54068619353933,194.3816863021242,200.66418019333426,202.06371425737666,194.32103366315516,186.63766469454757,193.08159172247616,188.44846692180062,180.09705614805998,175.6063467735887,189.2209022088296,191.8039488825676,209.2545717809038,204.97948730400023,204.38394740155536,203.09803284080408,211.42161585031369,187.8722160379208,199.86695447738452,208.7720159166613,206.79314702466422,211.17201497861913,212.57174489371567,224.42490198171583,227.92478086232566,222.4744287900961,211.34512138601934,193.99398276237855,199.24960414806546,200.55414261503995,194.41665850892713,194.7968003789688,200.86225902950054,198.38483416958826,195.26219854949284,186.0126868728675,193.33499298571445,210.67138963696715,210.54035688368953
8,1988-06-25 23:14:44+00:00,165.93637140629687,170.84192848544154,167.49679981413124,176.28710919768838,174.27010485319178,185.00977971510207,194.24820985550616,196.60550108526297,205.95954273146523,192.78187579778876,192.22737390437197,193.54045199204734,202.3505848724799,201.637660360653,188.47030817725408,189.30474823678867,196.23116459491456,192.64678700887583,213.7234509834027,206.09670044404754,202.06722063916447,208.48113731360894,216.50319336537092,199.04233709769576,204.03813146538766,207.18222533359017,206.14435633284927,214.9405195960706,220.89103765496847,226.54955972182972,227.66918925941553,217.51602286812698,208.68390732785633,192.6546564990329,190.54804485394735,198.74993249964615,200.65400379898637,199.82059431480081,203.9427464804431,199.29347736840367,196.07338525331812,187.95919570748552,199.4532732562538,207.15817428182982,218.45002372135693
9,1988-07-27 23:14:50+00:00,131.010545527553,138.3457193695459,139.6462140573205,146.36123658183277,152.69052599060188,163.71967777985992,169.16133646009493,173.93113142739298,189.83577608344098,185.94467144345816,178.1426268469207,177.29278247810493,185.34727645904707,182.23142005068678,168.4589875213719,169.9914910289005,179.73078585073517,180.28040289960074,191.44154716824926,197.11865511604475,191.31484400342842,188.35928361216133,197.70036374138996,190.6224434371156,197.80438586624172,198.72617959547154,179.03294633556135,203.68598734099191,207.28531954523365,202.6312944132828,215.72075625524883,218.15231845422113,206.24084498312646,177.8706796230436,185.19559676709628,187.17545329854556,196.01107132309502,190.0114767987327,191.8506823188837,187.29261502885612,178.1808453598786,182.55919021252586,195.83048374597072,187.18661317913893,195.9059043403508
10,1988-08-28 23:14:54+00:00,129.70439200732758,131.68600153175635,137.27868236691327,146.02526713060973,152.58842521707243,161.41223635521385,164.97255445090715,166.97876912971435,173.35591987622598,163.03631508205999,167.52822735123323,165.105308300586,169.2769426231172,175.91215241355346,159.05351991261085,164.68218559670052,175.81534954831528,178.80721092416988,187.28946824110807,189.70561524012976,180.1238511536262,186.1075087534061,197.88887694656637,180.95750160055053,181.16641667300127,188.76453513620135,188.3721312864945,191.52143121760497,192.12149589617962,203.40429920568766,205.8264475354991,211.48478366499282,197.53161569339971,179.1447683902166,183.2362764345484,187.9531286945957,191.02395167268097,194.20618894663568,193.17491495898383,192.91999453888135,171.49640054025522,175.69009042307596,174.45892576717358,183.2433532691945,189.58169968793993
11,1988-09-29 23:14:45+00:00,164.29532251423237,168.70498386005877,159.74408645321745,160.70189019262727,165.0030049318241,174.64859242396426,172.68625868433776,173.0647417015192,185.9084290817719,189.49488230257757,184.35514628799223,180.69374257622698,189.55244189263152,187.8402896274839,176.80455151423183,178.99072330760833,190.7657537366315,191.3343582593884,195.55898208324678,194.4284796849298,187.5368670167045,190.94913329083198,199.76374858876233,178.4136149981132,174.63346173990644,189.73239828275143,188.8391250833368,200.08382960819085,197.6708652327474,204.68064122758517,217.15710881357285,214.50947579129559,207.05868347841687,179.183138712642,183.0994635785126,194.82580080556374,187.02583205490905,199.3833650701476,196.73063893865927,197.00868348678586,189.7451040805642,187.18905322781808,188.37993468910207,192.2466403800908,196.27182616089792
12,1989-01-03 23:14:26+00:00,163.9334800361691,165.68281102822164,168.66453890272206,164.96944280888573,174.60257178391697,180.44897313310491,181.36557668373618,183.85183196932724,196.00219634054926,188.87111451511646,190.88392838857382,180.6557054154817,188.80830608309043,180.44662241875085,171.91923592392163,175.0004189281551,187.56434360145238,193.9168909800962,204.35572323223766,199.42928889670367,201.40917986776077,206.3181816094837,214.67437802261466,189.48325325541015,190.4921422304748,200.927614059571,202.75163391894202,205.2889519615251,208.44574315928062,219.7517378485701,225.0588407081201,221.33065715301234,211.91543172720174,195.44030866917137,193.3445854675473,197.81285226223406,206.2291775983826,202.53095355193938,201.56797317501076,196.2728193536582,192.5311080427031,,,199.17885960583288,209.3899295581891
