,dates,aus0216-0000,aus0216-0001,aus0216-0002,aus0216-0003,aus0216-0004,aus0216-0005,aus0216-0006,aus0216-0007,aus0216-0008,aus0216-0009,aus0216-0010,aus0216-0011,aus0216-0012,aus0216-0013,aus0216-0014,aus0216-0015,aus0216-0016,aus0216-0017,aus0216-0018,aus0216-0019,aus0216-0020,aus0216-0021,aus0216-0022,aus0216-0023,aus0216-0024,aus0216-0025,aus0216-0026,aus0216-0027,aus0216-0028,aus0216-0029,aus0216-0030,aus0216-0031,aus0216-0032,aus0216-0033,aus0216-0034,aus0216-0035,aus0216-0036,aus0216-0037,aus0216-0038,aus0216-0039,aus0216-0040,aus0216-0041,aus0216-0042,aus0216-0043,aus0216-0044
0,1987-05-22 23:08:08+00:00,143.3126162690387,158.38664347261272,154.39419055029657,158.19216958522912,165.96141380437498,174.24937031207372,179.2740207644731,186.19860432861725,191.34387130217965,190.51027597550393,185.99897441527165,180.7453763099887,186.05279058371252,185.05131278735186,173.71709738280373,175.96640315729036,181.47205870674478,187.4826584947741,198.77932874317918,198.57311445639442,187.91545745279956,202.96388255848518,219.30186156746012,199.7402802571659,201.4974135604314,207.00517632532546,205.1632249140688,206.2525623536498,208.69600958232118,212.68568021915647,221.52003058117145,221.5281555468897,213.3911068120146,189.47231673412765,191.9883321923271,199.3235064974373,195.6684686252572,191.01529596645395,193.17698665677094,194.38736498691046,193.63352517021366,190.41877099268348,188.7660523843805,203.346382579959,201.0352999722827
1,1987-09-11 23:10:53+00:00,155.9063814335217,167.79728153078014,165.8965880534044,169.90967168011787,171.18782190601974,173.2204359386397,175.43512839082183,172.93300835143597,184.85851452804164,186.2048278678762,181.21545802074561,182.89813823530616,185.4026888603551,187.7146688772614,174.04444737604658,176.71548950556732,190.11678752150846,192.77087493150452,206.44711750988205,200.86442078210095,203.48403011124282,212.61241177491425,226.3152368246322,204.55644958418497,194.03710771290596,197.57079533354354,192.65201910493803,202.40813282833017,210.53803729279818,213.28302709185851,216.3789362492216,215.6553522999989,209.22854831548213,189.0044595372118,194.71262342041382,197.99438508760494,203.37428376820097,200.61079758604197,196.9432940448066,200.01188499137405,192.19692585282792,186.4699988481462,202.57247834454728,207.3515045807077,195.20320154910382
2,1987-09-27 23:11:15+00:00,188.31218610138436,192.57697231603782,192.16788134669503,194.213398986673,190.34315458306736,194.26381243216068,194.11567880350964,196.68171444417592,207.6605904944585,203.45453246145107,201.59197782627263,197.08182862342406,208.132566939109,203.674088402512,191.26200260771583,193.3921794969962,213.31504257269088,205.7979561748888,218.89368038020396,222.48484384327872,218.2046311602478,231.0154235684821,242.9211675364457,229.02434942747266,225.03667651854963,221.18100050742802,205.4530755289529,212.03897104202923,228.73996922137275,220.61056461790227,232.36031728182627,235.425483713672,230.35239696469176,211.73759828325947,210.09611633612556,215.40455270707884,223.79921312879864,225.47351827431584,211.1070976130859,219.37889429888995,211.2426293672676,212.39432391795344,210.1389911465331,212.4687865622799,212.37794782182132
3,1987-10-13 23:11:33+00:00,164.39558396950125,171.22848923197284,172.81595789177993,167.99270115828307,171.140876209102,178.82828328319744,176.5181037302719,189.06505228138596,196.2933974659113,189.11594993447827,193.65724674425712,187.56232361451472,194.63627003557178,192.6309966907536,180.14460097504113,186.86140487070338,194.69087637405588,192.46182381947665,199.4039758877456,204.13836482855626,199.39067867544063,213.61835379627615,216.7758924880555,204.56776969213033,196.0640609101023,210.97739228383128,199.74176227601444,209.70188637916866,217.87192145196855,215.83161647927759,231.44022437568168,227.61160194457315,211.71540319010577,194.57131137124955,190.86693257502156,197.98789009791528,203.02253858816303,203.0379271730997,208.00834894965138,209.50924367333462,201.06326083377337,200.67103258041394,203.71147124264118,199.03180423985955,190.0042718652838
4,1987-12-16 23:12:41+00:00,164.9439476890608,164.26402922178946,164.84852250332645,164.42513067637498,170.59435331298977,179.53005661611294,175.93500963236949,186.3379808209945,195.95690616213233,195.49319004071728,183.20226841837507,181.33150025761037,192.69743828237074,197.97815160644777,176.63066623127128,184.08129790265056,190.36584608000902,202.35012075380513,211.58450873264033,206.5666613301935,200.30354809808117,206.41854301499728,221.43028050901862,202.52677247333753,195.90972967310344,197.03181318409494,204.65279418008657,213.14198711602103,217.83482794556994,222.90086701702023,232.59056628621255,226.36295419106918,223.25633831744656,199.0051844365175,197.05409735459432,203.4463834767447,206.63029073125955,209.10654391784217,207.17727215943876,214.98712459310318,209.36924614290788,199.83887728764816,203.99382448692396,210.7271109867109,210.23279148120542
5,1988-02-18 23:13:47+00:00,166.2319196308693,170.2539596636771,178.6894609276659,185.04784545474342,189.33125418685876,188.63477355027692,191.99448276586892,192.14716958555596,202.5830258202859,204.4940889180006,203.2390480595327,190.15090611433982,193.9211227139449,187.54900443184633,178.11722010197929,183.52087754984203,195.1388625543501,201.16471964771114,205.8097078504773,211.3421861774807,202.7989553476196,216.54952105580128,220.2398006350921,201.73896175817285,202.54136750363253,205.17188396068212,212.35991556375194,220.9743571071146,227.1953963821497,232.65870750429423,225.1294769493175,222.4970967399312,215.22859273674507,196.10242492194288,194.59932268897407,202.6271432120668,212.1843285650681,210.7273619133611,210.277528733291,207.0060989238555,201.78045940291642,182.7737324800779,192.34000885360783,204.1692419436645,205.27849945335092
6,1988-04-22 23:14:16+00:00,169.83017181715977,176.8439982046331,174.05611620143077,174.73856155102206,170.93738692662626,176.48640282052307,182.76975942623523,185.55187343140844,197.42277014612048,191.70789200495142,191.90724683643447,186.21055753959862,190.1458490107101,189.01163654793703,173.05695888727882,172.23523805496248,179.5059537484135,185.19377571074054,201.14040943491457,198.98269375074898,203.67215970095333,200.82786749689353,220.79419145812022,195.76950139864113,193.4105116623368,197.04853077170137,192.11142601793895,206.56212239370694,211.42491555052993,214.93540802527045,224.40054950171438,221.2336585107551,210.23146949371105,188.8092996046062,194.47363657077463,203.03172234046002,202.80986171977568,198.46015740594518,205.43051060026337,201.7445869434595,192.98038401233083,191.436525586863,194.0101561164707,196.5645083696268,228.48546840704648
7,1988-06-09 23:14:39+00:00,140.32282257478616,159.1095669548827,157.8001539080266,167.35269496174692,163.78936288513296,174.9544596244364,178.99380311324833,185.0066791196433,191.28917301085337,191.51683117708566,183.77415058286417,177.26265751206668,182.53470864218517,179.07345973931973,170.7220489655791,166.23133959110783,179.84589502634873,183.3664424183348,200.817065316671,196.54198083976743,195.94644093732256,195.42757241877428,204.39036046345302,181.3818264500494,192.83569909052386,201.74076052980064,201.1681427151757,205.14522464702426,206.08135530584428,218.39811165012097,222.29977655283713,217.51118969348857,206.07167984587383,187.96719243078368,193.2228138164706,194.92913830555142,187.92626892105574,187.76554499210815,194.37186944162914,191.3535787827276,187.59173812746303,178.98143148600684,185.66453256368465,204.18100004909576,202.86989646165972
8,1988-06-25 23:14:44+00:00,157.4837030659138,163.44584368760636,159.04413147374817,167.8344408573053,165.8174365128087,177.61369491726688,186.85212505767097,190.03120348718724,199.3852451333895,185.38579099995357,184.8312891065368,186.9661543939716,194.95450007464473,195.06336276257727,181.89601057917835,182.73045063871294,189.65686699683883,186.72991917060767,207.80658314513454,200.17983260577938,196.15035280089631,203.102166551547,211.57247016681413,194.49090029902794,199.10740826683087,202.25150213503338,202.19977777400382,210.71418542587907,216.33960085630065,222.3232255516382,223.72461070057008,214.03551237502808,204.98586492893872,188.42832232884138,186.3217106837558,194.8053539408007,196.10256700031854,194.88987111624402,199.39130968177528,194.36275416984688,190.69441449125617,183.02847250892873,194.07430249419184,202.606737483162,213.07105295929497
9,1988-07-27 23:14:50+00:00,133.76770655200792,140.75823526594394,142.4033750817754,149.1183976062877,155.4476870150568,166.13219367625797,171.57385235649298,176.07559000196903,191.98023465801703,188.3571873398562,180.55514274331875,179.43724105268097,187.75979235544511,184.37587862526283,170.60344609594796,172.13594960347655,181.87524442531122,182.2104156167192,193.3715598853677,199.0486678331632,193.24485672054686,190.11384062772356,199.30870767232202,192.1070686041298,199.41272979717377,200.3345235264036,180.31962148030698,205.0645678532194,208.76994471224785,204.00987492551027,217.00743139999446,219.2876200525261,207.4471029313255,179.24926013527107,186.57417727932375,188.4621284432912,197.49569649010922,191.61982072966475,193.3353074858979,188.90095895978817,179.93540237544082,184.1675341434579,197.58504076153295,188.67123834615313,197.66046135591301
