,dates,mex0063-0000,mex0063-0001,mex0063-0002,mex0063-0003,mex0063-0004,mex0063-0005,mex0063-0006,mex0063-0007,mex0063-0008,mex0063-0009,mex0063-0010,mex0063-0011,mex0063-0012,mex0063-0013,mex0063-0014,mex0063-0015,mex0063-0016,mex0063-0017,mex0063-0018,mex0063-0019,mex0063-0020,mex0063-0021,mex0063-0022,mex0063-0023
0,1985-09-30 16:17:33+00:00,194.640402196193,199.13532742337318,193.409824463676,197.77921012752404,196.15756486504745,203.46601934192665,202.25969728568367,197.91162011423296,204.61641361576247,200.11795949549537,208.06488279132165,207.6312895819944,206.05828757464485,212.32555965956223,204.5246520385878,205.8806062296522,198.24287361633247,206.12798036831484,211.38485879133268,207.4289586986896,204.79286827794087,210.59847779436097,216.38661038897098,
1,1986-01-13 16:09:40+00:00,220.19483809885043,224.54091091932747,226.9622137842428,227.00490065980543,233.04996839225686,223.9372292967257,219.00683230841105,217.356348849221,224.67279034716873,229.46356660892533,222.01520113029395,226.8326697349452,238.91746612310075,230.58230236834547,234.7616712392682,223.8571687366715,226.53084681160527,232.0560272615951,234.3347786931963,225.12420161978434,228.42468931296128,240.35888520560508,249.8756521123508,247.16860399283618
2,1986-01-20 16:15:42+00:00,202.76620819367855,210.63981981861923,209.78368587620145,211.58383969005178,212.85975154043751,217.21604295983514,210.73025327865435,216.23878221114435,223.55632408167486,222.75098193240436,220.0087932096684,223.03108718506658,225.87406615157295,223.67906067918648,220.98189306772446,218.3249966123559,221.36726397112218,218.81671963896076,224.10876087136154,222.92655164421916,227.50751490957435,238.56387341197248,244.5960543571876,229.82052406051596
3,1986-03-18 16:08:16+00:00,212.58005119553027,212.5156504095233,212.89195298015733,211.92499062518073,211.4533427357063,212.8309520730478,213.10131006786003,210.78240563309382,213.9988077764131,220.0386710979847,217.6833892481411,224.69280016889098,222.96711492515806,228.54813001296034,228.02981204681024,226.05263584895772,222.69516212914326,227.45681268137037,226.44809710484137,225.49935612871067,226.18061583864943,243.78276782794865,248.62834807499866,233.78511548158687
4,1986-03-25 16:14:19+00:00,205.21441180830874,214.83648148386376,214.66731027630607,216.59118172505097,218.61421956952984,222.5267138404409,224.98377983009817,220.8589920900172,215.39688588412236,221.16534366297907,229.67864368923375,224.45963538690626,222.61463021199268,228.86172654742452,228.40956011086035,232.72277399843946,230.02076156746546,223.36936374500138,231.9503875762532,230.26867937180253,231.02905972521614,238.6786845007329,246.12782818011652,248.93527177531809
5,1986-04-03 16:07:57+00:00,207.0961029658747,213.98918100085154,213.28683377826866,216.53023305764964,217.25696437470066,215.6966059761874,219.88847250070796,221.73475392886786,217.4340172169624,217.88436257249768,217.81682457330982,222.08379045051024,222.59755882502418,224.57494196730403,222.0559223735229,220.6217372417987,220.35491546301057,221.95006194979462,229.60829807574993,231.60255018618332,236.42027959491705,237.6800733564932,246.46044793604182,236.65152240367365
6,1986-04-10 16:13:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,
7,1986-04-19 16:07:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,
8,1986-05-05 16:07:11+00:00,213.54185191894697,221.25301374319432,220.83170419505743,221.60391624704374,221.7348713768949,222.30075786462743,220.00885861185836,221.371902845457,218.94119489087328,222.41853211851276,225.29314606492056,228.66097356238276,228.82775081567837,232.38434210737012,230.35828491222628,217.71959667159746,217.8861645789577,221.9515921772916,228.8105004588573,228.99572938274582,230.84598488209414,237.35168649686352,236.6809809544655,217.62388264686507
9,1986-09-10 16:02:57+00:00,206.69629605834618,215.39217993206677,210.09892133671667,204.70459417789047,211.6577658656438,200.8738655240954,210.27376453917324,207.43488527873626,207.77956380352725,210.63948056038473,216.00067847912956,209.6956357061334,215.66616015275022,216.96814654010694,220.3735480727995,207.17285441126427,208.846360988402,201.43333270388007,206.89490874931747,203.4813315095185,206.00225882488755,214.57405820132942,218.6483158991838,202.02001828925665
