,dates,nzd0145-0000,nzd0145-0001,nzd0145-0002,nzd0145-0003,nzd0145-0004,nzd0145-0005,nzd0145-0006,nzd0145-0007,nzd0145-0008,nzd0145-0009,nzd0145-0010,nzd0145-0011,nzd0145-0012,nzd0145-0013,nzd0145-0014,nzd0145-0015,nzd0145-0016,nzd0145-0017,nzd0145-0018,nzd0145-0019,nzd0145-0020,nzd0145-0021,nzd0145-0022
0,1999-08-19 21:58:52+00:00,206.9088033193754,205.39526124206705,209.88786704953435,203.00887386930611,197.4572018906774,199.1421332524097,186.85038339295815,179.84563375466936,177.12415282152708,176.75778601562553,185.95636752821306,190.80415642885822,198.00507067641257,189.552277619007,183.58837762033775,192.150237270765,192.8340801408515,194.84859047425184,186.49644374455593,174.06771035810843,181.7328198098551,179.96250824697006,
1,1999-08-26 22:04:44+00:00,216.09188668447857,211.16897675250542,212.21846421576734,214.297068653665,210.70677028275463,206.13564629240224,193.22544567067237,192.42875564898617,191.0531162461812,187.37204295753403,194.8196164240581,196.44668746943017,202.49391799255096,200.9959708084389,191.61950052305335,206.19699035805175,201.4469233811272,202.2655190758144,194.76791961414622,181.97711946951193,191.03411151502206,190.61163437783705,197.48590216526355
2,1999-09-20 21:58:32+00:00,208.9494930450179,202.01701583817498,204.45696293190957,204.93311471558053,198.5566227278279,198.2658638795447,186.03112671425217,178.07523204835275,177.46091632875007,172.6301477106566,181.93816709738078,198.9194069183415,202.47192559560725,190.0309315283877,182.1552083263875,186.2669958601381,188.8247757059655,197.08040286678894,185.5323168253375,180.06608177530126,182.09279789925162,178.9836765629466,
3,1999-09-27 22:04:48+00:00,215.7419686295561,208.98289862510276,220.5464069180955,216.71729675278976,212.87139667077616,213.2218459368296,195.39569036939392,188.10269986216974,191.31057507825267,190.24871421129154,199.70601482825148,206.10176553456915,208.14288332415316,199.6252542571281,187.44638493262931,193.43484068528284,199.09742853552842,202.54197171554705,188.96705052683916,177.87937309893397,,187.23631529786655,
4,1999-10-13 22:04:48+00:00,212.7694749498353,210.74931326278605,212.2411347672505,219.80238415317382,215.95096667879892,215.01467578104152,198.8276853372803,194.7426055441662,195.36346417713963,192.40099038449904,198.19146158621385,206.25659943183052,208.77493160482268,200.6136721354257,188.55859424673508,195.69343144661886,206.00899026006,204.090547493394,189.03833680543107,176.84374310078192,,191.50983609764498,193.80904907333263
5,1999-11-14 22:04:42+00:00,204.1755078205135,206.07817867033324,207.06728492992568,203.48303884155297,202.2024367814271,199.66950108871515,188.31987911888004,178.36089429763388,181.00950306089183,176.66375878823936,187.63207731838702,198.45162276238955,200.8319367845566,190.60366996539625,178.1664741998284,183.990322378082,189.50244332512048,191.80575628692097,179.95398853974788,173.8785537594166,,190.62902173946355,
6,1999-12-25 21:58:52+00:00,,209.5975465948059,212.1195373164372,213.32904849514773,209.78701183120444,210.71904499293305,191.24038642415528,182.97513384774382,184.43200342491863,188.90617751759777,195.8928598650091,208.13524269208185,213.31993428853966,195.24020582710264,196.1465049374492,195.96522168234674,194.16655001129132,,188.15169889421543,173.28275401409712,,180.23811973441346,185.45760604395085
7,2000-02-11 21:58:22+00:00,214.96615181699877,208.14953041341343,210.01781328795778,214.53760507444372,207.1426094869202,205.52211129793864,205.18993634377983,193.0123122558532,194.60066781789072,195.90939046148256,200.86608058528748,209.75696455322824,209.3965916125563,202.44049300091905,191.2993941689051,191.5304694405156,198.4283158006548,203.44221286188815,199.13744430858853,166.2964124796266,169.84821869632998,,
8,2000-02-18 22:04:29+00:00,208.76540540778515,197.02417839096753,197.28222817829842,204.1134314496125,199.02042312552027,198.70630764212382,189.1367815966114,178.2581168896895,,,,,,225.57984978855058,,,,,,,,,
9,2000-05-24 22:03:46+00:00,220.6820177923234,219.72755910513118,217.68887431305103,215.9182617116969,217.6139399605521,217.54434700081143,200.22070896502422,193.79452325247462,188.51019672412096,189.38659986203294,205.21936431021024,209.63530657481607,213.59108301043426,205.99316341319903,193.46420090737283,205.49272303862648,203.4278108449013,204.62963666092193,199.88035522005296,188.62893131932762,196.5273958024796,196.4759022554989,202.12769853459588
10,2000-07-11 22:03:17+00:00,222.84916480434987,219.52675321536975,220.12574817665055,218.771472955707,214.5491434898836,215.47353554895403,199.22115737364607,198.05273174955016,200.0452176293496,191.9980619569275,193.81404539782727,212.67685164427434,214.85955201982094,203.0610917814762,199.85390738910374,207.83447798301776,,,205.2995087172467,,201.97316578172428,193.74178316111326,196.37394900282072
