dates,nzd0031-0000,nzd0031-0001,nzd0031-0002,nzd0031-0003,nzd0031-0004,nzd0031-0005,nzd0031-0006,nzd0031-0007,nzd0031-0008,nzd0031-0009,nzd0031-0010,nzd0031-0011,nzd0031-0012,nzd0031-0013,nzd0031-0014,nzd0031-0015,nzd0031-0016,nzd0031-0017,nzd0031-0018,nzd0031-0019,nzd0031-0020,nzd0031-0021,nzd0031-0022,nzd0031-0023,nzd0031-0024,nzd0031-0025,nzd0031-0026,nzd0031-0027,nzd0031-0028,nzd0031-0029,nzd0031-0030,nzd0031-0031,nzd0031-0032,nzd0031-0033,nzd0031-0034,nzd0031-0035,nzd0031-0036,nzd0031-0037,nzd0031-0038,nzd0031-0039,nzd0031-0040,nzd0031-0041,nzd0031-0042,nzd0031-0043,nzd0031-0044,nzd0031-0045,nzd0031-0046,nzd0031-0047,nzd0031-0048,nzd0031-0049,nzd0031-0050,nzd0031-0051,nzd0031-0052,nzd0031-0053,nzd0031-0054,nzd0031-0055,nzd0031-0056,nzd0031-0057,nzd0031-0058,nzd0031-0059,nzd0031-0060,nzd0031-0061,nzd0031-0062,nzd0031-0063,nzd0031-0064,nzd0031-0065,nzd0031-0066,nzd0031-0067,nzd0031-0068,nzd0031-0069,nzd0031-0070,nzd0031-0071,nzd0031-0072,nzd0031-0073,nzd0031-0074,nzd0031-0075,nzd0031-0076,nzd0031-0077,nzd0031-0078,nzd0031-0079,nzd0031-0080,nzd0031-0081,nzd0031-0082,nzd0031-0083,nzd0031-0084,nzd0031-0085,nzd0031-0086,nzd0031-0087,nzd0031-0088,nzd0031-0089,nzd0031-0090,nzd0031-0091,nzd0031-0092,nzd0031-0093,nzd0031-0094,nzd0031-0095,nzd0031-0096,nzd0031-0097,nzd0031-0098,nzd0031-0099,nzd0031-0100,nzd0031-0101,nzd0031-0102,nzd0031-0103,nzd0031-0104,nzd0031-0105,nzd0031-0106,nzd0031-0107,nzd0031-0108,nzd0031-0109,nzd0031-0110,nzd0031-0111,nzd0031-0112,nzd0031-0113,nzd0031-0114,nzd0031-0115,nzd0031-0116,nzd0031-0117,nzd0031-0118,nzd0031-0119,nzd0031-0120,nzd0031-0121,nzd0031-0122,nzd0031-0123,nzd0031-0124,nzd0031-0125,nzd0031-0126,nzd0031-0127,nzd0031-0128,nzd0031-0129,nzd0031-0130,nzd0031-0131,nzd0031-0132,nzd0031-0133,nzd0031-0134,nzd0031-0135,nzd0031-0136,nzd0031-0137,nzd0031-0138,nzd0031-0139,nzd0031-0140,nzd0031-0141,nzd0031-0142,nzd0031-0143,nzd0031-0144,nzd0031-0145,nzd0031-0146,nzd0031-0147,nzd0031-0148,nzd0031-0149,nzd0031-0150,nzd0031-0151,nzd0031-0152,nzd0031-0153,nzd0031-0154,nzd0031-0155,nzd0031-0156,nzd0031-0157,nzd0031-0158,nzd0031-0159,nzd0031-0160,nzd0031-0161,nzd0031-0162,nzd0031-0163,nzd0031-0164,nzd0031-0165,nzd0031-0166,nzd0031-0167,nzd0031-0168,nzd0031-0169,nzd0031-0170,nzd0031-0171,nzd0031-0172,nzd0031-0173,nzd0031-0174,nzd0031-0175,nzd0031-0176,nzd0031-0177,nzd0031-0178,nzd0031-0179,nzd0031-0180,nzd0031-0181,nzd0031-0182,nzd0031-0183,nzd0031-0184,nzd0031-0185,nzd0031-0186
1999-08-17 22:10:26+00:00,,,193.28614102393925,184.81642838889604,176.09611969952542,184.81558163856792,193.16949024644381,198.1451243235631,201.05741395536376,194.2391278036805,184.78585952010542,185.830526778083,194.6669772507581,195.30156375142545,199.0952537821077,189.01519205211392,195.4766261305523,192.0762508530538,192.23282424984333,192.66591232455335,196.5394043782051,195.07642336393138,187.1225829703284,199.82082680316546,212.54399401159813,214.56618843949548,197.98749098446746,189.77676540525516,194.30350390477054,195.24137614461412,191.84025188725772,187.81097201863776,188.31014628606064,195.6591298744337,193.90040144712756,200.82767395038778,,200.16377907975,197.14308151833583,,199.71828089345772,197.44119197353632,,189.3277260372663,,190.62104529415538,192.1036006233404,194.37903644917375,197.22997157237333,192.2369068603876,186.88788393438776,,196.10380165795704,193.77220042381,191.67382369472233,193.48747759479505,189.12464771981118,191.0827694185642,187.45450273290916,186.64772682364952,180.8954915137221,167.39508427563754,168.14672816199024,169.80521967877306,167.67957272623886,174.90118543354907,182.56278719430088,177.04248569943016,163.18639472037069,164.00410397593237,160.63259349657244,146.92628225708665,153.90700499012985,152.32494321225337,146.85507663281336,145.27091407570626,,,,,,,,,,,,,,134.8798169379244,132.93725494065004,121.6388481038888,121.90960464072845,,,,,,,,,,,,,155.53319893265956,160.6099040090768,158.83011393090464,154.97777995117664,,,,138.01327587601978,144.86152498861384,159.7597546858054,161.3956600879811,162.02644167191292,160.44512257857056,156.0816049099359,147.73316964025727,146.55201995527867,143.3452604466415,146.81267155020765,150.0631514760091,153.82666377905443,158.22182895303297,157.0312042038848,161.43285278480698,163.63544552581152,163.88389430972236,165.3034521812813,,,,,,,,,,,,,,,,,,,163.81589766550684,166.76803397176093,162.6314463458251,166.99352706674813,168.35331492664983,167.37177411370402,163.4712816180423,164.44544629207292,166.44138702049995,164.09011674699096,162.82720030366534,162.95845384211557,168.66408261337148,163.59707104869426,169.1214644853734,173.34352981776124,168.16423857059115,158.04569287276252,,,,,,,,,,,183.6295671055401,179.31257753981038,137.27709365826706,,138.8683483294606,142.52628896636682,142.3820390587211,146.56842749530773,130.38343665109352,105.55467725413756
1999-08-26 22:04:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.2914605614811,167.33214106274258,170.95510058239174,167.82884761613064,156.42457921853082,165.25939276522269,166.04145866596483,161.03141128473078,161.8984596658897,165.42503501582627,166.8426077573545,167.61814689140525,161.33171293605008,151.5417900179629,147.44976191493535,146.04319628610193,151.13274868673204,140.6527413727363,143.8817930047762,145.7633685748638,145.36092731648873,150.90271042751533,156.2102176804917,156.9736819223741,143.02598246045272,142.35163765976463,148.39432581296845,153.89991015240733,160.15463266240977,156.666337793603,146.32460802479915,147.47243597122932,156.46961320482544,158.50485403578188,160.46990080473518,161.02316895932483,164.78545332313533,168.0545477200753,167.11825569446773,171.7585926176739,175.50257190708686,171.4208694867652,160.23987576356964,156.8764513456167,155.5551157059716,154.48961942529846,157.71112803956487,170.4734674131237,172.7385174611431,172.73651354525367,170.97142751148272,165.76355003840888,157.39208662634292,158.55770624731286,157.07675280055298,158.5235320516882,161.73901267727157,162.15526407761007,163.52544864542918,166.83816452141158,169.9852494926709,170.63959756555954,172.82995886780148,177.05949712268347,175.17589817397095,174.5136031955298,177.6152851245272,176.0132696915851,174.26162459379904,178.38251422991982,180.04097002460554,180.8612216451279,180.89467200194508,176.74820841770193,179.3777629030438,177.67318574830293,175.89070944525756,176.27449062790342,174.19197889993123,172.22684362593424,176.50223580063528,175.00361342268272,173.9263766909617,172.42766168385606,174.6384998463881,172.61451707358256,176.44279099166235,176.84766355343572,170.86240546691732,174.30532094544077,178.4979126923968,172.91580211980897,176.74629037429182,176.08653146872226,176.90735350318636,178.59865791980687,176.37195956230065,177.87567594684222,177.14276578034531,172.36142532778868,174.2647247289662,169.20562368602143,167.1483004392007,170.90020115368156,170.01191585471662,172.85214195142976,179.9775793509543,174.56301777103548,178.64084896105732,180.23782054317874,186.09795648099234,177.14486231922302,136.80861889214123,125.82917976102159,155.10208286616628,145.60613668246722,142.3269880431319,143.18578730691493,154.71390305024516,162.27526721445196
1999-11-14 22:04:18+00:00,,,181.3865441246695,,,,,,,,,,,,,,,,,87.81367555294501,197.73605761061256,200.24922751465357,196.3433479119155,212.03384493719375,224.9532382243563,228.042064951846,210.4675796795036,201.22352929286407,200.1497660652452,201.74698402585392,195.3472374892237,197.23827094713585,198.4216526127271,208.06576385614187,200.6053443480677,213.7285129817617,,212.24393353506304,207.0684233412842,,208.13755777597012,202.56948257922485,,193.3641137074473,,196.46752014687476,210.37479402821114,207.37793233458984,207.19040234927638,207.12304655076179,198.2746055355514,,206.0722715421941,201.7506114308889,201.03522613248086,200.15716736445597,197.50422544172295,197.68098085201223,198.12240284348346,198.23651489392938,192.8962502670445,181.9929751704237,180.67872227767344,183.8469711223227,179.89781221622772,188.2793324735589,210.3300295356176,179.3152386457076,168.72961592853525,172.14383066777793,169.43140660263205,159.09586050768073,164.78068025305248,167.61250284041378,161.3218397501152,160.39533544612348,165.96310225774081,166.6513982799101,161.2375837968705,156.94991669489204,153.70513034334553,147.54940546673387,146.65287821112423,151.63307608915363,142.04694354172835,141.85922201906968,141.89414188911982,136.34815150013495,138.11562271729755,147.70727946966744,149.2335704477145,139.12902790607114,141.8948990808352,151.81607029431953,155.18724385033832,159.0062997516655,158.79246969339536,149.52464785949877,150.83876256021688,151.4053985671332,156.10033481056806,163.72541697930703,162.85466785411398,162.88205028194017,167.11499714326388,166.88846423710515,169.29405299574856,174.08994706514386,172.45782107499113,160.878897377103,154.36896502567603,153.65355497485152,154.44437628276188,154.71403980624373,169.82359359364247,171.84288029354826,171.61039095934552,167.04675251366217,165.17713088979326,156.87494552791512,152.65711423649154,154.07567717497122,154.26452775889229,158.8743849717824,160.54163500204788,164.8444196411443,163.14421943556906,166.4849066402557,169.39548555910824,170.44764116933968,173.21823273630596,176.46718217853913,176.2028615362292,176.00335472286434,174.9198688532663,169.54681353490645,175.66630424544246,179.07772719003592,176.25556932319455,177.33615674905099,174.54974955348854,176.39312379462942,179.75723582665472,179.249874849112,177.42877602710305,177.08821170793982,176.23886752539207,174.7622021992158,172.99840847544178,176.31309454974098,168.55049156351944,172.69636097045637,173.40170286021737,173.70912264218416,177.80950147879875,175.87189856581136,173.70715164231945,177.61175198374096,173.0158943813641,172.28023743308663,176.50919472503915,171.33625234567296,174.4660930518108,175.09602451268552,173.2048896467713,174.44239560088164,169.8398090145738,166.59227924788638,169.45295768862258,167.8553384190137,171.54999892196136,174.0641673652904,169.9598864380776,179.31615855923695,176.70391362197796,172.30913223539193,178.62727217649683,183.10174603846352,167.2737879073925,137.67393952332517,108.0572660397625,158.46379324165076,144.03708402607336,142.1410550544803,146.86810845239685,155.31590263411675,170.08587980444983
2000-02-09 22:10:19+00:00,,202.6578781351803,216.5657676126536,209.587072014688,202.76699203609851,208.64761158225366,215.97933314310546,231.43345384366117,238.2749715792951,228.2978933945069,226.21731268278987,219.58039532503616,218.5682568375973,215.2163299093399,220.66343918297196,204.9402934422233,212.8475031308545,210.81614920842335,204.6206150875421,210.60804022484956,212.0201931632004,217.41625133344056,203.29315140586047,231.01628252412115,252.3963460468517,257.95508500189555,229.2425806724762,218.0433090067212,218.8469845746927,211.67427626825742,208.6947214820356,206.1494380770197,204.98018207462974,216.6665952445332,216.85002088085764,224.7014817556029,,220.8765490858764,220.0254771532321,,215.48671346735964,208.27000353551716,,205.51903303261028,,204.2242109022224,207.2564615659198,217.5564686772597,221.72657154996205,211.8544188655736,207.9149376533341,,216.44064668664683,211.14878287242888,215.4579382054822,207.53151541683985,205.46121996894837,208.8387386719471,202.29179012996948,202.91606192044884,199.8115113708352,191.47898816940693,190.19944372029832,197.91680422214617,195.378214069664,216.96245225127103,241.16018035419623,211.2121676955402,180.86710427171568,183.10554681694822,176.5669304804594,164.65115089102835,177.85550837805138,178.21580548973424,171.6015193410369,168.10645991985223,177.35594514925046,182.21831595572982,173.3691324254027,168.56474071737497,165.4780233232628,165.42110429073568,158.18834902510687,155.70608197879517,147.82053808556634,152.90566972546844,152.3726127703806,146.64697779053807,163.26510885340187,163.55470105319148,166.68290347793527,151.05894550420874,151.66213587582183,160.9264701457655,166.4572158334488,172.9837209948079,168.72068941968234,156.57801898841072,157.1708195888421,157.20524083153705,160.9540036027293,166.24225355195605,167.77836658417033,172.8853810173503,173.74310405223437,175.4055713243446,177.1542478406402,180.14864723508265,177.39168558844028,167.1699290179376,163.46083984882384,160.20015048209473,162.0208556976363,159.50036105439693,171.2992196422921,175.2327387884182,175.3759906660258,175.44071253040798,171.54350702941056,166.48169607609103,163.68381142684171,162.57123063334808,164.005662891678,166.74484786100544,167.57449052275376,172.88591320162192,172.73770424480037,177.90169786730888,175.30991291440768,180.1571856265965,186.45394908707112,181.11830809501572,183.992191929051,182.0173711526847,179.99030981143534,179.59184511537228,186.51308916126266,191.87181617742343,190.61188191018596,188.74834709137266,192.333466313374,186.41737279347632,189.9008412177999,188.9724946984178,185.00101474939834,184.72093106227803,181.5718735033934,182.28203522778486,179.2965168265502,184.22820007359476,178.02625223828247,177.66503469607625,180.2560680067781,178.95819857231726,181.45348895383492,175.81098149344237,181.39607710984987,182.30163580675256,180.91882406581755,181.6185778217337,179.83842943815867,183.930755661627,178.27685671177622,182.26853222726908,180.38856283553113,184.65832507216345,180.32214275312228,177.75471767662722,174.18069774773227,182.9850266471799,176.13116398992634,183.48951834191118,181.55149929434936,191.18017548320776,185.0968160320389,182.15622332279477,184.5390633525294,200.47948852116014,179.54739078806242,128.30115889943423,145.0736887139476,179.45456147754655,167.52424517366163,168.7398602512032,166.279105591951,183.16792180919984,191.21482960842175
2000-04-29 22:09:53+00:00,,,173.41237152228925,171.04396299385152,171.2683121384732,179.68614392492464,178.0446282803119,159.4845784021909,181.78893518045209,171.599075148901,172.89992719405996,174.1605959003588,182.45696570010665,180.66580609337345,192.96376450727922,184.67357146900832,182.7194285174056,186.9725988091897,177.0917135158737,182.25489611631144,182.2414525036437,179.83496592648623,173.03382454189747,195.85728130147623,187.8788100913408,201.50004778537777,184.4861790775793,182.64046655143784,183.07999350993535,178.1518529971264,177.66126378286833,175.39448793018127,173.43131431658037,179.67462949935862,183.2201610210465,191.75279673113388,,182.5310633319086,190.4395038607037,,188.750217342625,186.75781895185003,,177.2851827774393,,178.9025537148953,182.03588448370488,185.01453675853398,186.76089737017648,179.73229429115582,178.01986075051488,,187.3243723978547,180.4123387986056,178.4771214332896,183.58793363267756,178.15707531510876,177.2682826986952,174.75239166549161,178.05984725696376,167.661427015274,160.29318713016235,159.19033589191653,160.82089648121286,153.74063381160866,164.5277838154209,174.7206917620818,,134.54193320957356,140.41524228757436,145.67718179614596,132.24185356902598,141.7115589835623,146.83622115032526,139.19080660456757,139.35899470279307,144.82522069847562,147.19391114925517,141.0857171747171,138.8903286632767,131.8148164305818,128.30252113667592,120.48227600977972,128.0620008756465,124.12865688687842,129.1747362171388,130.83751078780728,125.9512238116672,126.13211867211213,127.57085024258954,130.59359597529487,127.62544303334701,126.12215946732991,134.34983684881297,141.06369239855275,145.57969708340354,142.86812179307037,132.90871329733363,136.03831809898034,138.7197473809831,137.63188137674632,138.300601499192,139.58025384523913,140.73479207241684,143.19787670971093,149.74788337489917,158.3910937856714,158.05632686214506,157.36281122816663,142.32380785279386,133.22302024525257,133.95703475411887,135.25297644573854,136.16108533358752,151.46090257144684,150.4468087452261,155.44895670220293,154.53754340408037,149.7136344864059,139.39929452474834,139.12946410149712,137.53751668220403,141.7722251703161,148.24346705834898,144.39659036785338,148.57761226468017,148.4728819835722,147.79246635330273,153.48291018589862,152.69348197858014,159.9249995539414,166.6101266818755,166.2577410519248,167.52617844097992,161.63894761356434,162.53405045785905,162.81910919998768,166.4886008302553,165.2212241045445,161.58593895040667,164.25234620250592,165.76980382986494,166.65223571481275,164.1608205380481,162.36515483911654,163.6993651847264,158.09020295282704,157.53708016583414,157.4055342198122,156.79559216301539,165.11731916219998,163.8880721978355,166.574559413498,164.96365849706058,165.72275703598666,163.17807293866915,165.19645146869814,164.66371233447774,161.09579385497003,163.4253617403911,160.82788924446774,161.87056995425158,163.63822575455043,166.2962440097855,167.18645268904945,162.22611438281427,164.72563872854957,156.94123537975184,164.74899923132125,156.95429341263034,160.8471750179532,155.76298481332682,163.57737594028274,167.6458056804145,171.23405701185743,168.4857011588664,170.0652925900372,167.19100716873865,180.93847576768712,132.89192038786268,86.55920794012792,154.28760499548258,155.2229563677495,148.04569881699732,152.62399472599893,145.4015643934941,147.75618606401477
2000-05-24 22:03:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.2952873632851,170.37467405296212,183.02393162115226,179.94146420706815,180.4726159681973,183.81200136232553,183.08256835686444,184.12241303503941,183.88766630879334,184.0580535348766,185.14379781097222,186.28138100384567,179.0401357920873,179.77552803263814,179.76762843157405,176.32704092168748,174.99548084469154,174.20862621391277,173.90214495462524,173.6688646422448,173.775712369718,172.6686004170818,183.97191954574683,184.48920374146374,179.9472096300569,183.20884130482298,181.41047345960635,177.4020027454416,179.8733584274036,175.80844100885176,177.94393850356852,180.01774345642113,177.9276145044974,180.8077562370422,177.62305395528492,174.74309137008694,178.96561285447171,176.27018286707218,173.02367464968512,175.91821221480896,173.33713638058214,174.73467070271468,182.91032942982625,178.64765395903945,182.08884360769147,178.4623753805187,180.26760945985814,157.57033729973648,121.28147026617216,143.22797453006328,161.8419387115245,155.13739955138885,155.2200470160685,151.42448895897184,161.1651181224502,170.25214180400602
2000-08-03 22:08:44+00:00,,,186.6400197275982,184.3167460733303,179.580476843217,175.38976770919726,177.5621675233818,195.3025281113576,203.33889308398557,196.55720798103238,188.60313608979496,177.84908037351713,175.8494613310785,178.97387451134605,191.2837740152542,179.57295519382302,184.02904412321575,181.15039001325118,184.08273591926886,181.99039316028552,185.25149242281998,187.93161485261112,171.81824010261715,191.0565435546863,201.83233161759392,215.69427754158392,201.40364994904388,190.69474467935208,183.58507383847066,178.54937861396104,183.2196482335545,174.20191905353886,177.60468577289242,186.7835679759391,181.38677259338868,189.8734859280104,,190.1939517461028,187.4297734192863,,188.19224710586107,181.6067299843991,,173.0873292704244,,177.88494494352335,189.5134275261752,184.9041401516618,184.86383208365376,178.11366494035562,177.22104584542353,,182.92168716421634,177.33749571261941,178.4802901481908,174.03390930423242,178.54194695552394,174.88408362719827,166.01488175623174,172.56225302022565,167.59905864626552,161.03449068662457,165.6278282889228,167.0254877224481,172.17311580706303,176.92785094181596,181.75072666819557,157.67915683025964,148.31211043701995,158.05980209706047,144.91178726272005,136.51296593039982,144.49537248678718,150.10449561890786,143.4400165239792,142.2920781953258,144.22258161274556,144.16808200446056,137.72966091454447,137.79848554860675,142.8269587683588,133.873812707818,127.5603464716523,126.39275435849575,115.91099538200031,123.82274085136075,123.94083104800471,121.59422077767387,128.7123095313945,135.19490373408277,136.81473158898535,125.56653552128836,126.47171644791703,133.02862648720404,144.83195010020472,149.1775980432662,140.46360287144248,130.0045537701718,137.4540806959607,141.16713801774455,146.47631992708787,147.2224838249986,152.60524044692906,150.83989478328795,146.6525652068055,147.88464122844945,152.49015887741095,159.84845173569767,156.34867751024296,140.97054899925456,138.57879443688483,138.96285973409655,140.63279502209295,135.06905685743556,146.95049767028672,149.73347969077284,149.30505254726907,148.8062447693768,144.9707424705143,136.8759813503717,133.8711376304156,136.1238437628942,140.69676361079777,138.71252389170223,137.6006471147197,143.61990497202035,144.12573936826934,149.26629325376402,153.65873587424247,155.55114863814816,156.11116712946065,154.66075458826862,157.1806104644542,156.04837626673554,157.3699456093843,154.1285403885092,159.34349943543853,158.1066309140571,157.8342428084363,158.29338519335707,161.78416133278833,164.28338220266113,165.04019151089136,163.21749130119449,162.12026290910924,160.37499064885688,164.30870658557944,167.1928195734527,161.41360711211271,163.38427531258637,164.09025843522338,165.9427484540935,166.2937101594278,168.4781614680545,168.363223695205,167.75932109261458,166.87096924555732,165.21986813014405,164.14076448191997,161.86570395264576,168.30303425834663,167.74007233431112,167.80449035568304,170.14947173321784,169.05354465322316,169.6972385614538,159.46996164839618,159.19102739846997,154.64352271302192,155.4696117774467,157.0613804038385,159.84967280001632,157.834248583752,179.03856359053248,170.60793706908655,173.07620996060652,170.65899825887615,181.18300072130273,,,,165.79149320364093,149.092962782529,143.3354234815819,140.94465600947308,150.82479817890214,164.34384949282583
2001-01-03 22:01:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.6811513469308,,,159.0437413709902,163.1343458437575,161.92296817951626,169.98934344473082,169.68596839846393,169.13117425795073,155.08324496112198,149.40563521991425,143.8685825515381,145.06522693671255,146.78930374288637,159.457692859538,160.39667650383075,162.38190880484774,156.27315394989813,154.56706713582113,149.40991124771213,150.83929759588392,147.7556885102859,150.51879427375312,153.96561571985418,153.20910084564647,156.82584065293526,159.07590122963043,158.56632708923422,160.68737541683822,162.71829858527047,163.48328625397826,165.60350273240024,167.18274695166812,166.07616857092185,165.8962636237984,163.45160857084932,164.56330509867593,168.43837372011362,173.28145944944347,172.45812122962909,175.36964192070056,173.8384809990399,177.27454825384132,177.70112678456542,176.9614081613554,174.34682390059106,176.3570988767213,170.32684114018386,167.78712110420324,169.51629924417534,168.13079137443444,168.38088086067984,168.4400568711509,169.41935212907939,169.40256448200893,170.7168118709363,169.50692479546285,169.64352533137628,168.76021228459732,168.20639445716438,172.31839129680117,169.554840255093,170.01745276979162,173.24103297492374,171.1189324443058,169.27568083495115,165.42559287366038,159.8431855317754,163.24530683665972,159.35821544670034,163.58338953401378,165.05302100099692,164.10935717031592,169.26260519706034,168.1222765474541,166.3710020573278,167.55690888553434,172.86327742168012,170.14183385208833,123.19846508929274,125.31064211571159,156.43181013588864,152.39128051295955,146.24612180595574,151.41772527729736,158.9738661022904,167.92613296764273
2001-01-26 22:08:07+00:00,,188.80427106499147,201.78681452365885,197.6534623367645,190.3319179570565,198.86951812571027,200.354529874755,221.37077248416625,226.6681954396016,217.79988964851887,210.58597743995094,201.4740053570438,199.93808521057565,199.16754759989809,202.25841025946394,192.04438535310848,190.67988279468327,188.21572837366352,192.54258325538137,189.9216884923507,199.83963394912988,197.09092163630552,189.58468406857824,220.92758962948304,238.4702650307832,239.262449802016,219.04069356777944,211.30920467107939,204.9746944653651,204.15911492107625,194.80952448780272,196.03657507905183,203.16297155752036,206.00399788230126,208.5368953085232,210.57342581262145,,215.1773984355472,212.61376978442317,,212.94766653826838,207.0312407938077,,200.1721340833369,,200.76142554129873,202.4451224633347,209.5858226233552,213.32057916928466,207.1497120987879,202.6475037880376,,208.57000159676815,205.45162598626212,209.0196106033414,204.29981044130662,204.20971302123448,206.30130997517972,197.78333099536152,197.46971465979013,190.52806201596596,182.22201625575914,186.26081689713527,190.21905185823505,188.47384835875678,195.08277552849285,211.8268587575245,199.56249807767833,173.71434194565896,175.82979110871068,170.55718469157728,155.66384692339696,171.24940149361095,167.20171353758303,160.05039373611226,156.73986370918053,166.42251835017498,164.91652172491683,157.9401986827363,157.28930869401228,153.55455339950817,154.86739138914055,149.623183235951,154.09558175228466,134.21603120890003,143.71370246359675,141.5049204137767,139.61670384247134,143.2615166689121,147.34715693094122,151.03510974031244,141.3124096125665,139.14902095900615,146.97246294007908,153.35931069461583,164.1162312927333,158.40555372435819,149.2793311972473,150.87207179101935,150.76617754336584,158.99874979262546,159.93566437999016,165.23318348434566,169.89932656507403,169.70728253058743,171.74667686411607,173.6021778192024,176.8946056768326,175.1851886596425,156.99502436824082,155.80429826835012,148.67946698602688,155.81612481808955,159.90982289094944,171.8424195330971,177.59001193266323,,,,,,,,,,,,,,179.11456063309328,177.81485450765732,,,,,,,,,,,,,,,,,,170.7639095119102,173.41384185422356,172.32812386113957,170.74064659911454,177.93017559630098,175.8022276390301,178.9537285458157,177.88961922800033,178.2345928566026,177.8862056102874,175.45873966638524,174.47790631092576,175.24837517035127,181.09666359829276,175.5268621451655,180.99819201964166,178.33547558483318,179.13203808040694,171.75699785212984,170.56169691644774,166.92116416127433,169.46082172864013,166.89435951960488,169.01382556972555,169.37375556830335,178.5482674517145,177.9272117865074,174.300097313918,175.14962087400647,182.2507491150372,169.32676327509503,,,166.9380428761348,164.43773712755015,157.84116229270003,167.84652345990904,176.09273167985393,185.85437382345975
2001-06-03 22:07:16+00:00,,,161.2646481648103,147.30842531635193,128.15053963878185,134.2028930096447,156.83047985353815,142.6623388583505,150.80051515719362,136.9687544867448,135.87567197871357,133.85835466195252,170.0530068810759,167.74529906545104,173.50985074682376,154.5947357763735,153.7479624647508,149.7416493037995,151.50028906091833,154.3617261027016,153.04466215917796,153.41694000841616,151.6503872056111,155.29610273626224,189.38168225579216,170.7387422391808,170.2152432297965,162.28524154677737,158.7253485602288,169.58147391742065,164.4166682932978,162.12236092583623,162.47591238533286,171.28263268641558,165.3913728310844,175.64718753409898,,173.0097517166048,164.5256081706864,,159.22896922082901,167.37145383709867,,149.64534221706603,,167.60015113369298,173.42493931499922,176.47384370025594,177.1422219668681,174.6617051861104,167.6341084609194,,172.3311199821865,175.98869607647532,173.08791501530175,175.9745066893781,167.44692992449,168.73916476785882,169.94734617603294,175.9161593264116,166.51188150904656,149.36024610160916,154.1018151898136,144.18094332608246,140.7138337687779,142.23708902300103,156.4176237013625,134.27701429582405,140.35243214875058,140.20640273608072,136.87260642919762,116.90893578312927,119.24367785123155,121.12541567324465,119.05294502726923,121.58779446326649,115.04733843767622,120.32465779814905,123.4173510301955,112.77574998290376,106.52436845501461,101.07355245496818,97.55531701622628,107.11122154014802,91.9856842660562,103.57704841545656,97.80897042132246,95.23943756976652,102.26485440577821,103.60343838806709,106.69783223176232,92.08682615412053,93.95764462089619,103.73987940931869,108.8608515516849,118.09048730042872,114.39119931113109,120.74361566679897,123.03719257062653,125.92203159011433,133.55149359116422,136.57443605616504,134.44138276122018,125.40173047752609,146.6014764938468,149.75861173764937,153.92200879031034,153.39398720299693,152.01395895162435,138.00506047386003,137.28597278704015,131.17493331984804,131.0023646339215,128.57480592546824,151.25809855770956,147.55902338558516,144.89812501892192,143.63235325082903,142.45807250640735,137.1782435562246,133.18933979528194,134.75997414118095,134.4600244588926,138.52680366611006,135.18646310663388,132.624280820692,142.09374614196548,140.1864275630279,144.1571134106698,147.14937485816745,144.9227549601769,155.78251120502,152.04766623885695,152.5467307827123,154.4743057136608,151.68140082961088,156.35301739167363,152.79132914257985,151.2478248368577,151.33045302927263,152.01900273825638,152.0877954591881,152.60049850565304,161.0801146794712,155.3689622469847,154.18741072716392,161.9450628830423,158.20176850325808,160.28318140928388,158.408636802397,157.32397021795205,160.06703953126865,156.8633705435621,161.2493085918012,160.42621928906874,161.49356636977302,163.03800185549287,164.49747867726913,157.19048224501955,156.94530403279228,158.49145376068756,155.76256057333617,157.5845790599528,158.1314151648521,161.65364998902032,152.8923156150758,155.21866204448236,148.9135468994441,152.3548711576134,150.2702303489901,151.49934646420496,151.52738655725142,154.6758829778727,159.3619729857427,156.6378315705341,154.52095549939912,151.34768042086586,148.3950240614938,138.51066196996655,77.45300114359269,97.09503265844765,133.65727551850705,118.23126011275447,101.67225303951511,120.22103994100958,128.6722506322925,113.06989425265327
