,dates,per0232-0000,per0232-0001,per0232-0002,per0232-0003,per0232-0004,per0232-0005,per0232-0006,per0232-0007,per0232-0008,per0232-0009,per0232-0010,per0232-0011,per0232-0012,per0232-0013
0,1984-11-11 14:17:42+00:00,152.15275318780357,144.3092977411906,121.75266711643317,126.57926369842971,146.53945582979367,150.98544018764437,139.9203815808233,145.3419213325229,150.53097083601847,159.80096992337485,162.81631395983254,157.9899429476353,156.41209095899094,149.42096989734137
1,1985-03-03 14:18:15+00:00,137.99650495315396,137.3817753763705,133.8716950056169,141.99039762924568,141.51229062233654,136.31927387167082,117.76709630310187,123.4878012906336,145.9074893623738,147.65301064995182,153.7262697093701,148.9435259840733,153.1323662242545,147.17209558489725
2,1985-03-19 14:18:14+00:00,110.53833232091758,116.03876930705378,129.9657279960201,135.6256980789779,148.17125659382373,141.2669572878671,131.9480385415347,133.39195023978448,130.38081295715773,150.72071809623466,151.58031358420055,159.62160844780072,160.581688849822,152.07917172579872
3,1985-04-20 14:18:05+00:00,68.67415777614073,94.13776013550893,105.1227590650708,98.75111031632758,,119.05958986431479,113.59040358194656,115.0267193297664,115.62138668767528,135.34978739626243,120.15196646237325,107.48850763244351,146.33627834742953,119.07454001647609
4,1987-02-21 14:08:52+00:00,,,,,160.35976785913937,125.66699646495657,113.17697434088431,116.26003007579081,120.0831526277735,136.9080666697789,133.65273401811578,121.83849112672084,139.6828491571939,161.36897339892352
5,1988-02-24 14:17:33+00:00,,,,112.93606150715095,122.81706106147978,139.39831231909562,136.89309658652246,137.22964940225904,150.24154084286675,157.14212591988755,149.86489700754245,120.14154618564227,131.52635633081948,124.94860279669011
6,1988-03-27 14:17:51+00:00,85.51486070949765,97.88238282414255,95.48988654074182,98.26908421779564,107.88341421279864,116.59722979819291,114.13018440993346,127.49594340639545,147.603456978419,156.18042610683904,150.0748481876173,119.73977848420623,122.25703183783014,121.42885653544319
7,1988-06-15 14:18:24+00:00,,,,,,,,,,,,,,
8,1988-11-06 14:18:26+00:00,125.16047234441383,125.21208979026653,117.38331569415149,120.23802590596526,129.32936598023872,136.05701203480896,103.69796974784967,116.53258985175619,154.89496582528744,153.3825366482814,168.31542180365702,181.3388647014901,187.03015295851083,149.0741437887556
9,1989-11-09 14:12:17+00:00,,,,108.68295446992511,136.4535270846513,128.94749743905416,120.659202128858,114.45658327799707,135.28469565746292,176.25981840968842,163.80057812224214,166.337935215453,171.80756433835774,162.74106410320144
10,1989-12-27 14:10:55+00:00,134.1107524957128,115.23680933438442,115.27422764822636,133.52304610257835,139.98847851502487,146.49681268286287,142.57878699840154,128.4709149060858,140.82331562724383,157.9744923233233,156.4724949387549,166.50865288383127,166.15120268938318,167.4428994484036
