,dates,jap0310-0000,jap0310-0001,jap0310-0002
0,1984-05-24 01:09:12+00:00,184.1077283224111,188.56907267466735,184.68558189928112
1,1984-10-31 01:11:19+00:00,204.1663112403244,201.2283767498745,192.0197869003314
2,1985-02-04 01:11:45+00:00,205.8644667162592,204.18886043942425,194.0282542741845
3,1985-04-25 01:11:34+00:00,183.40693451711198,189.60315975471434,190.73874636410923
4,1985-07-30 01:11:09+00:00,193.85898907941692,190.51789079679392,188.43241263015625
5,1985-10-02 01:10:27+00:00,199.27140599183778,195.96952029055396,179.17233854109588
6,1985-11-19 01:09:48+00:00,215.51110269588108,217.19455613325525,206.592955813665
7,1985-12-05 01:09:30+00:00,205.6314533115117,204.2965505921463,196.86028421284158
8,1986-01-22 01:08:35+00:00,202.70746183438922,207.14179564419106,201.36671463875058
9,1986-02-07 01:08:13+00:00,200.02827288064861,208.81503745068463,199.90710820003204
10,1986-04-12 01:06:50+00:00,,194.80820434248898,190.49283320212118
11,1986-05-30 01:05:35+00:00,,,
12,1986-07-01 01:04:35+00:00,,194.30461654802323,193.47317990988057
13,1986-08-02 01:03:28+00:00,179.7083076524391,180.9973238998686,182.58411337799933
14,1986-08-18 01:02:53+00:00,174.75790387188965,173.48270367898493,169.63748359715663
15,1986-09-03 01:02:16+00:00,179.2031810521908,180.7683882857081,167.94512608353688
16,1986-11-06 01:00:09+00:00,214.3633477051984,212.30854154475358,197.58121031242976
17,1986-11-22 00:59:28+00:00,198.0063212264963,207.08113382091457,194.6875285948329
18,1986-12-08 00:59:53+00:00,210.98413883170807,209.24143776776734,204.72767328595378
19,1987-02-10 01:01:56+00:00,209.24831311011528,210.44463264926134,198.5082913722816
20,1987-06-18 01:05:58+00:00,,194.5984371632091,190.5118592338358
21,1987-11-25 01:09:36+00:00,207.55197655133776,204.08510584266713,196.8475437067125
22,1988-09-08 01:12:07+00:00,197.07597641643667,200.9849971038516,194.91247027874974
23,1988-10-26 01:11:54+00:00,195.01056326505824,201.3213038209,194.74965546549473
24,1988-12-13 01:11:44+00:00,,210.03591082945346,197.76523464636824
25,1989-01-30 01:11:21+00:00,200.3492772546225,207.37735701173335,197.13993834045345
26,1989-02-15 01:11:20+00:00,205.4936961566216,206.00692271108386,198.8810899326558
27,1989-07-25 01:08:32+00:00,,176.86442327164667,180.22129948707874
28,1989-10-13 01:06:36+00:00,196.42162962545956,197.9254928678483,191.2090595977956
29,1989-11-14 01:05:34+00:00,205.1966735923758,202.79012964778983,191.82290497543806
30,1989-12-16 01:04:47+00:00,199.3806764675691,210.67902460224064,205.60589713856646
31,1990-01-17 01:03:46+00:00,211.8554215566457,217.88734702888416,203.13319197530677
32,1990-02-02 01:03:15+00:00,206.96694099905372,208.8854227590714,205.4312033585842
