,dates,nzd0461-0000,nzd0461-0001,nzd0461-0002,nzd0461-0003,nzd0461-0004,nzd0461-0005,nzd0461-0006,nzd0461-0007,nzd0461-0008,nzd0461-0009,nzd0461-0010,nzd0461-0011
0,1999-09-25 22:19:33+00:00,274.1078148142675,259.06309945316127,275.64252377095613,274.7305521064219,282.9272583065404,277.13899437946026,264.6087096709237,268.98764080014126,267.04817981681373,,283.88625676075304,294.11313804768724
1,1999-11-12 22:19:27+00:00,270.9108726253176,255.77727862612898,261.87158183604953,262.7500583671145,268.705814695115,269.01952536032724,260.0895290084542,261.05400976264497,258.4082606832591,,,284.6376726188479
2,1999-12-05 22:25:37+00:00,250.403679259407,,,,,,,,,,,
3,2000-01-31 22:19:21+00:00,,,264.7094457664569,264.1442779562055,277.89612123637255,273.72548558629296,264.6282757529987,268.4153385837479,267.52450493534457,268.93482748724745,277.0049886598275,294.1371675246989
4,2000-02-16 22:19:16+00:00,285.9317368508041,270.833780941979,249.55393320707006,,278.5794503551305,271.24599405129766,273.07305383357397,273.99073438373046,263.92351607862656,269.1505028388219,,292.708481430485
5,2000-04-20 22:18:51+00:00,,,,,,,,,,,,
6,2000-05-22 22:18:33+00:00,232.36079546276022,218.22800926468835,212.79227641516852,,,,,,,,,
7,2000-09-27 22:17:00+00:00,266.6359372623605,255.8537724556489,261.26170548989364,273.46844234751967,287.70545638910886,265.06927118141516,256.6387409072887,260.6436333970247,247.92000386408984,,273.15274195649454,286.0462242005873
8,2000-11-14 22:16:54+00:00,259.47935229801567,245.64602235583024,250.4555530493667,276.15206948860055,282.45948563635704,276.66600508753265,272.37789210675874,264.7830940233075,252.09327748761928,246.82131787043454,,283.4345089742816
9,2000-12-07 22:23:04+00:00,262.7930296380489,250.58242346900323,248.91057914132938,263.401086404761,282.7991974735641,268.01109323107517,270.8354553162085,268.1248087287215,266.9488753753797,270.9778254183151,286.8687042520595,
10,2000-12-16 22:16:59+00:00,256.65730590891405,248.560891011511,,267.34136786785535,290.32161367368195,287.3440220620309,269.01368844951475,265.6875427392598,254.86946798322117,255.4283384545244,,
11,2001-01-17 22:17:03+00:00,257.41578322926955,246.68797970054877,252.8924430349951,268.0075737784369,285.1029273182891,270.7480554848829,267.08831881880144,263.402360563703,255.88731152384074,262.3080018069964,,
12,2001-04-07 22:16:37+00:00,250.33443218881428,238.06491410629303,241.84708686004058,260.24294116738025,267.8073391447429,254.71386013411478,243.83680530644864,237.57455285404592,225.24443164408484,229.14948703983353,251.66878018175277,271.81083525728496
13,2001-06-10 22:16:11+00:00,239.3423247409153,241.68725360243684,245.36041191173467,262.28490648993755,273.95765312678225,259.29041324510695,250.44844968073338,239.38261965890814,222.18645064681306,,,
14,2001-08-13 22:15:25+00:00,257.0676067890479,236.1577572706063,233.8939939283317,248.6267730169871,257.6924952419323,242.4827574170057,223.86722041066727,218.81713536468664,203.10904352070986,206.03112947852637,233.73488179248534,257.6453136983865
15,2001-08-29 22:15:16+00:00,246.2502513519529,244.29572772394573,239.3921049122698,251.2516925185776,265.2136409174287,251.95473352990774,243.53393543088046,231.52300366943595,224.09944155658906,,256.4696854719221,263.70301768633425
16,2001-11-01 22:14:53+00:00,214.59145866867118,203.68889061669915,203.53309264238933,214.52180595203146,,,,195.73712122334354,190.84276727636941,198.03155829268482,224.6741146089889,
17,2002-01-04 22:15:14+00:00,245.8703466646898,229.2222372084328,233.3921143323677,251.87689527289305,266.952388407282,254.52512240174016,242.1293182871025,238.2303650299223,,248.89956641589117,,286.17376567956825
