,dates,usa_HI_0037-0000,usa_HI_0037-0001
145,2012-07-20 21:01:16+00:00,199.56508665398854,183.31597661108418
146,2012-08-21 21:01:37+00:00,,
147,2012-11-09 21:02:18+00:00,,199.90694600374871
148,2012-12-11 21:02:28+00:00,201.47128896712547,192.11515195961016
149,2012-12-27 21:02:34+00:00,198.32163233742176,189.2318386412376
150,2013-01-28 21:02:37+00:00,206.329076743109,192.0731224208697
151,2013-04-02 21:02:28+00:00,207.65098660836998,199.6065109181773
152,2013-05-04 21:02:19+00:00,204.70017242267764,199.6143824708561
153,2013-05-20 21:02:16+00:00,,
154,2013-06-05 21:02:06+00:00,,
155,2013-07-07 21:01:51+00:00,,
156,2013-09-01 21:08:28+00:00,,
157,2013-10-11 21:02:23+00:00,,194.1301591890807
158,2013-10-19 21:08:14+00:00,206.25151780534944,197.66735543744576
159,2013-10-27 21:02:29+00:00,201.22892626342374,187.70123703013797
160,2013-11-04 21:08:10+00:00,203.6927125984198,197.76025838216685
161,2013-12-06 21:08:02+00:00,211.0267188693578,201.29646216335578
162,2013-12-22 21:07:52+00:00,206.34782726859115,205.92576881234572
163,2014-01-07 21:07:43+00:00,212.32449786940384,210.50504679126968
164,2014-01-23 21:07:33+00:00,201.93459899536222,180.21815044882507
165,2014-02-24 21:07:09+00:00,208.09094719314731,206.4531735684929
166,2014-03-12 21:06:57+00:00,207.54845151764766,195.4858752260234
167,2014-03-28 21:06:39+00:00,204.92821448420196,188.04998357513585
168,2014-06-16 21:06:08+00:00,199.9838071911354,189.32111662822447
169,2014-08-19 21:06:29+00:00,190.03263542793331,161.0215476927867
170,2014-09-20 21:06:32+00:00,200.48800737285043,192.5164072667465
171,2014-10-06 21:06:37+00:00,203.5729438651267,190.2760273457183
172,2014-11-07 21:06:39+00:00,195.2592723589413,190.35816231061645
173,2014-11-23 21:06:36+00:00,197.35452377593666,190.9920939287222
174,2014-12-09 21:06:31+00:00,204.5241697871429,195.63938767705991
175,2014-12-25 21:06:31+00:00,201.36860835359582,195.55523285973285
176,2015-01-10 21:06:28+00:00,206.66266754740136,201.70896372549927
177,2015-02-27 21:06:12+00:00,206.46929598637686,193.43915193267463
178,2015-03-23 21:05:27+00:00,,
179,2015-04-08 21:05:35+00:00,195.21809047925274,180.01057314136824
180,2015-04-16 21:05:48+00:00,210.20263865945122,200.1064596742207
181,2015-05-26 21:05:52+00:00,203.46108204796545,192.46727502061023
182,2015-06-03 21:05:34+00:00,206.20001460118556,191.668405773566
183,2015-06-27 21:06:02+00:00,200.21084932054535,191.31976881284947
184,2015-07-05 21:05:52+00:00,203.29956985759978,192.96033986724606
185,2015-08-14 21:06:15+00:00,205.05985798621947,198.27094527152272
186,2015-08-22 21:06:11+00:00,201.3027600507992,199.2697428721497
187,2015-09-07 21:06:17+00:00,,
188,2015-10-01 21:06:20+00:00,192.9024262151019,190.10511375887984
189,2015-11-02 21:06:53+00:00,193.9816062319566,192.57308624415356
190,2015-11-10 21:06:31+00:00,190.94468343243216,186.20670413132572
191,2015-11-18 21:07:11+00:00,201.52831565365491,199.53426176575996
192,2015-12-04 21:07:24+00:00,,197.75634092762374
193,2015-12-12 21:06:32+00:00,203.06693970503616,196.40887464111293
194,2015-12-20 21:07:40+00:00,195.81469065664646,190.04123893003953
195,2015-12-28 21:06:32+00:00,195.77446253151405,193.36915153077155
196,2016-01-05 21:07:54+00:00,206.5661197576253,196.84890597484178
197,2016-01-13 21:06:30+00:00,209.14510290603212,198.13944277812456
198,2016-01-21 21:08:08+00:00,,
199,2016-01-29 21:06:29+00:00,203.0072650774843,194.30979649375004
200,2016-02-06 21:08:16+00:00,,
201,2016-02-22 21:08:17+00:00,,
202,2016-03-01 21:06:19+00:00,196.6331196687411,181.97315115955757
203,2016-04-02 21:06:04+00:00,203.13257747472412,189.09134972842628
204,2016-04-18 21:05:58+00:00,206.25769034404723,197.0680600866459
205,2016-04-26 21:08:46+00:00,201.56063688419508,196.65024287926298
206,2016-06-21 21:06:10+00:00,188.43905557867623,177.52492213653315
207,2016-07-07 21:06:19+00:00,200.7097364999787,197.08829070481323
208,2016-07-23 21:06:25+00:00,208.80663000340175,216.59583334122252
209,2016-07-31 21:09:02+00:00,,
210,2016-08-08 21:06:27+00:00,204.71701210609652,200.48708066032157
211,2016-08-24 21:06:33+00:00,192.32530401987128,185.50407842502733
212,2016-09-01 21:09:06+00:00,202.5323776850146,196.08789473247302
213,2016-10-19 21:09:09+00:00,198.51118966336648,188.53813579512882
214,2016-11-04 21:09:03+00:00,204.59105096743113,
215,2016-11-12 21:06:45+00:00,204.37399166708263,202.01998206773087
216,2016-11-20 21:08:57+00:00,190.7484702135759,185.7978061578576
217,2016-12-06 21:08:54+00:00,,203.05604180677597
218,2016-12-22 21:08:48+00:00,,192.21942993668821
219,2017-01-15 21:06:34+00:00,202.37144922548413,200.35282565428255
220,2017-01-23 21:08:27+00:00,194.40922778680635,187.7342194962785
221,2017-02-16 21:06:21+00:00,208.77391113680346,190.8195696025325
222,2017-03-12 21:08:35+00:00,207.0972205381588,199.66758069987588
223,2017-03-20 21:06:05+00:00,205.2421183413495,199.06564970208922
224,2017-03-28 21:08:39+00:00,,
225,2017-06-08 21:06:05+00:00,199.95140095012027,199.4867514090467
226,2017-08-03 21:09:03+00:00,,
227,2017-08-19 21:09:02+00:00,199.90692634917062,188.15053695734122
228,2017-09-04 21:09:02+00:00,196.92150508167268,189.37070024577986
229,2017-09-12 21:06:31+00:00,197.15145758322276,186.80686702128546
230,2017-09-28 21:06:38+00:00,193.88850401971501,187.39533720391523
231,2017-10-14 21:06:42+00:00,193.57309430138437,185.29073782232584
232,2017-10-22 21:09:03+00:00,,
233,2017-11-23 21:08:58+00:00,,
234,2017-12-09 21:08:50+00:00,203.23959645499673,192.79252708324952
235,2017-12-17 21:06:36+00:00,206.19494059614115,204.33523861497622
236,2017-12-18 21:02:34+00:00,,
237,2018-01-18 21:06:26+00:00,198.34782655344506,187.41457807963636
238,2018-01-26 21:08:12+00:00,,
239,2018-02-11 21:07:58+00:00,238.7988304098378,206.67035419872317
240,2018-02-19 21:06:12+00:00,213.14258366826402,206.38315305884052
241,2018-04-24 21:05:38+00:00,199.50875454506732,200.88994725836224
242,2018-06-11 21:05:16+00:00,198.9584771261805,200.54472809707093
243,2018-06-27 21:05:26+00:00,201.01121038286573,199.5472331578637
244,2018-07-05 21:05:43+00:00,196.35951139112112,199.86416605703766
245,2018-08-30 21:05:58+00:00,,
246,2018-09-07 21:04:30+00:00,,
247,2018-10-01 21:06:10+00:00,188.6142514525297,197.29421761341007
248,2018-10-17 21:06:16+00:00,191.64888705020365,196.90629070770223
249,2018-10-25 21:03:23+00:00,194.8936992053804,198.497104362143
250,2018-11-02 21:06:20+00:00,198.4116343867464,205.47360100889824
251,2018-11-18 21:06:21+00:00,201.43996745392587,204.18179734454603
252,2018-11-26 21:02:38+00:00,,
253,2018-12-04 21:06:19+00:00,202.7136344723565,204.56621843880177
254,2018-12-12 21:02:12+00:00,,
255,2018-12-20 21:06:18+00:00,,
256,2019-01-05 21:06:17+00:00,195.14401667102257,196.75113377705543
257,2019-01-21 21:06:13+00:00,201.73342343584466,204.42102544208436
258,2019-01-29 21:00:43+00:00,,
259,2019-02-22 21:06:08+00:00,209.36184860247138,204.8543688977073
260,2019-03-10 21:06:02+00:00,195.9105347328472,189.72735117693182
261,2019-04-03 20:58:42+00:00,198.1542993422693,192.80406913493462
262,2019-04-11 21:05:54+00:00,203.22109307628483,199.9817607285084
263,2019-04-19 20:58:07+00:00,205.77841236161254,
264,2019-05-13 21:05:58+00:00,205.41136649235173,192.01357219447456
265,2019-05-29 21:06:07+00:00,205.29151431944757,199.30719033897066
266,2019-07-16 21:06:22+00:00,,
267,2019-07-24 20:54:30+00:00,,
268,2019-08-01 21:06:28+00:00,194.6338921010997,200.1513247975931
269,2019-08-17 21:06:34+00:00,197.71243306043482,202.6726949583931
270,2019-09-10 20:52:29+00:00,,
271,2019-11-13 20:49:42+00:00,204.73455089293014,201.47001092769176
272,2019-11-21 21:06:44+00:00,,230.8323340405369
273,2019-12-07 21:06:44+00:00,202.64513563230105,208.08586481784448
274,2019-12-08 20:42:19+00:00,,
275,2019-12-15 20:48:09+00:00,202.08074246373766,202.90332486861095
276,2020-01-08 21:06:37+00:00,203.30363029003422,208.1217773731928
277,2020-01-16 20:46:31+00:00,204.29476697995355,199.89608436953975
278,2020-01-24 21:06:33+00:00,201.52971014405568,202.5831436196315
279,2020-02-10 20:39:05+00:00,,
280,2020-02-17 20:44:54+00:00,211.43138112422344,199.5152458032437
281,2020-02-26 20:38:14+00:00,,
282,2020-03-04 20:44:03+00:00,,
283,2020-03-28 21:06:09+00:00,190.62012167521135,186.16946197405994
284,2020-03-29 20:36:29+00:00,,
285,2020-04-05 20:42:16+00:00,,
286,2020-05-07 20:40:22+00:00,201.56641964431404,198.56747719505327
287,2020-05-23 20:39:23+00:00,196.90850448299375,198.24975076952913
288,2020-05-31 21:05:55+00:00,200.33064668099647,198.053087416025
289,2020-06-17 20:31:45+00:00,,
290,2020-06-24 20:37:31+00:00,,
291,2020-07-02 21:06:13+00:00,197.4814256835061,197.74969112528603
292,2020-07-03 20:30:48+00:00,,
293,2020-07-10 20:36:33+00:00,199.3112906550377,193.70996628940526
294,2020-07-19 20:29:49+00:00,,
295,2020-08-04 20:28:49+00:00,,
296,2020-08-19 21:06:28+00:00,,
297,2020-08-20 20:27:48+00:00,,
298,2020-08-27 20:33:32+00:00,194.70640553461277,
299,2020-09-05 20:26:46+00:00,,
300,2020-09-12 20:32:29+00:00,,
301,2020-10-07 20:24:41+00:00,,
302,2020-10-22 21:06:45+00:00,195.0178015061065,200.16771842493483
303,2020-11-07 21:06:43+00:00,195.2351371597442,196.69320194791476
304,2020-11-15 20:28:16+00:00,203.63531355420088,200.95388716820906
305,2020-11-23 21:06:45+00:00,196.4174375397277,200.35162131177375
306,2020-12-01 20:27:07+00:00,,
307,2020-12-17 20:25:55+00:00,,
308,2020-12-25 21:06:44+00:00,198.43573996118388,189.59620331343257
309,2021-01-02 20:24:47+00:00,196.65738847802112,198.43814584699044
310,2021-01-10 21:06:38+00:00,198.61806388679224,203.19008047946792
311,2021-01-11 20:17:58+00:00,196.25839694156022,200.8311156773359
312,2021-02-11 21:06:31+00:00,203.54065741472388,207.12883900431063
313,2021-02-27 21:06:25+00:00,192.89165186398589,
314,2021-02-28 20:14:25+00:00,199.45476734915167,204.15502038792474
315,2021-03-31 21:06:12+00:00,201.91833583924478,198.49485493852055
316,2021-04-08 20:17:28+00:00,186.3930821638626,197.01524878882358
317,2021-04-16 21:06:06+00:00,197.81238734115738,198.10841693259806
318,2021-04-24 20:16:07+00:00,197.79783980723863,200.8050184531753
319,2021-05-19 20:07:50+00:00,,
320,2021-05-26 20:13:25+00:00,197.16276248163652,202.31147740829937
321,2021-06-04 20:06:28+00:00,,
322,2021-06-11 20:12:05+00:00,190.38468340123077,185.80124547923103
323,2021-07-29 20:08:02+00:00,199.34952790670977,201.68973772363682
324,2021-08-06 21:06:31+00:00,206.58597418807136,216.16677638970774
325,2021-08-07 20:01:03+00:00,,
326,2021-08-14 20:06:36+00:00,,
327,2021-08-22 21:06:36+00:00,,
328,2021-08-30 20:05:13+00:00,,
329,2021-09-07 21:06:41+00:00,190.93009712986208,193.56504534794186
330,2021-09-08 19:58:16+00:00,,
331,2021-09-15 20:03:49+00:00,,
332,2021-10-09 21:06:49+00:00,192.54256461919454,195.63572243856493
333,2021-10-10 19:55:25+00:00,,
334,2021-10-26 19:53:58+00:00,,
335,2021-11-02 19:59:30+00:00,,
336,2021-11-10 21:06:48+00:00,199.44363806068858,200.97525409992457
337,2021-11-12 21:00:39+00:00,198.85744114136102,201.03078656534404
338,2021-11-18 19:57:57+00:00,205.72062556933963,206.22282400269694
339,2021-11-26 21:06:46+00:00,201.18486343269336,200.23765386274948
340,2021-11-27 19:50:55+00:00,197.35708881923546,204.38072343850743
341,2021-12-12 21:06:46+00:00,199.2538707108727,203.9626172910321
342,2021-12-13 19:49:24+00:00,202.1507539608535,206.97800187840312
343,2022-01-05 21:06:41+00:00,204.90021637343207,207.14909923283088
344,2022-01-13 21:06:39+00:00,208.61582007531155,207.63602422179926
345,2022-01-21 21:06:41+00:00,202.21911005219116,205.44524734321652
346,2022-01-29 21:06:33+00:00,189.9454323778448,
347,2022-02-06 21:06:40+00:00,204.52456752623172,205.95144218182762
348,2022-02-14 21:06:30+00:00,204.90884012532172,208.47887803089935
349,2022-03-02 21:06:26+00:00,202.61235365193764,204.0291312005676
350,2022-03-10 21:06:27+00:00,199.61695481764494,195.9423077030421
351,2022-03-18 21:06:19+00:00,196.6002487983008,194.84340431554799
352,2022-03-26 21:06:22+00:00,194.36059418323674,190.65660613666316
353,2022-04-03 21:06:10+00:00,,
354,2022-05-05 21:06:16+00:00,,
355,2022-05-21 21:06:22+00:00,209.38394149530194,199.61528362569913
356,2022-06-14 21:06:02+00:00,207.22401367240593,198.60920934835488
357,2022-07-16 21:06:15+00:00,202.68580001516287,198.0502299556852
358,2022-08-17 21:06:38+00:00,,
359,2022-08-25 21:06:57+00:00,,
360,2022-10-04 21:06:46+00:00,196.9617335894053,197.02266964097842
361,2022-10-20 21:06:52+00:00,198.77380698685045,197.66984297647477
362,2022-11-21 21:06:53+00:00,197.19676316517175,199.11897387155452
363,2022-11-29 21:06:59+00:00,199.09226353599797,202.83383886350876
364,2022-12-15 21:06:54+00:00,200.21594919461523,203.5271874065469
365,2022-12-23 21:06:48+00:00,205.30485260693237,199.5451343170906
366,2023-01-08 21:06:52+00:00,206.2693210948478,200.30788734206618
367,2023-01-16 21:06:42+00:00,202.96322998197525,204.33566281355826
368,2023-01-24 21:06:47+00:00,207.0859016399684,203.50517092545985
369,2023-02-01 21:06:48+00:00,213.89222915845866,
370,2023-02-09 21:06:56+00:00,203.50682699833825,206.14596767119508
371,2023-02-25 21:06:41+00:00,204.06486957847332,198.65789402152564
372,2023-03-13 21:06:34+00:00,211.6241327692033,212.2238993276117
373,2023-04-22 21:05:56+00:00,204.7163818183425,199.46845976470482
374,2023-04-30 21:06:08+00:00,201.55584133763122,200.0408958444022
375,2023-05-24 21:05:43+00:00,202.0817335711405,
376,2023-07-03 21:05:56+00:00,203.5769669213765,204.03550412879528
377,2023-07-19 21:06:01+00:00,199.67630073118465,194.88424385556803
378,2023-09-05 21:06:25+00:00,,
379,2023-09-21 21:06:29+00:00,191.12269751476555,185.7061913246474
380,2023-10-15 21:06:35+00:00,203.21068563222494,194.96225260598277
381,2023-10-31 21:06:38+00:00,201.52939745256785,196.58024384198265
382,2023-11-24 21:06:43+00:00,199.90999781168162,206.12801889779638
383,2023-12-02 21:06:35+00:00,201.5193034084741,209.05028351295334
384,2023-12-10 21:06:41+00:00,200.1460195048291,205.3883828066247
385,2024-02-20 21:06:29+00:00,205.2795826284909,195.50547603759628
386,2024-03-07 21:06:17+00:00,200.90572558192918,192.96633624941057
387,2024-03-15 21:06:34+00:00,197.43171683775617,193.92218473919033
388,2024-03-31 21:06:26+00:00,183.1560315499286,179.94001368124947
389,2024-04-08 21:06:01+00:00,,
390,2024-04-24 21:05:52+00:00,205.21185049012405,190.97622967397433
391,2024-05-10 21:05:40+00:00,207.53801244950276,191.00588474643848
392,2024-06-11 21:05:29+00:00,189.22689796636786,181.73262290054538
393,2024-06-27 21:05:42+00:00,202.13097476763863,199.45932969352668
394,2024-07-05 21:05:43+00:00,199.9627677690495,196.07370314967818
395,2024-07-21 21:05:52+00:00,199.78273723948493,199.2239167311317
396,2024-08-06 21:05:56+00:00,,
397,2024-08-22 21:06:10+00:00,201.77748994900506,200.08761065009705
398,2024-08-30 21:06:13+00:00,,
399,2024-09-15 21:06:20+00:00,,
400,2024-10-01 21:06:15+00:00,189.2899186523112,183.97445888697038
401,2024-10-17 21:06:29+00:00,193.60870595215712,189.9764329941999
402,2024-11-02 21:06:22+00:00,196.2467657156113,196.5929281253558
403,2024-11-10 21:06:28+00:00,200.65700932131682,193.59794535096043
404,2024-11-18 21:06:29+00:00,190.84427770826787,193.55015846228176
405,2024-11-26 21:06:41+00:00,206.47408376500013,202.33281635312468
406,2024-12-04 21:06:33+00:00,201.27599851634628,191.19365584262638
407,2024-12-12 21:06:32+00:00,,
408,2024-12-20 21:06:27+00:00,196.74285036504787,195.86282656651895
409,2024-12-28 21:06:35+00:00,188.76468456916825,178.2160352760806
410,2025-01-13 21:06:35+00:00,202.63683669854683,200.07909702032578
411,2025-02-06 21:06:29+00:00,207.6158832290965,199.45188014850038
412,2025-02-22 21:06:20+00:00,206.4696484346775,200.35724563627207
413,2025-03-02 21:06:29+00:00,206.7409780525282,207.34447643856723
414,2025-03-26 21:06:05+00:00,194.2715958330862,188.24589090205436
