,dates,per0106-0000,per0106-0001,per0106-0002,per0106-0003,per0106-0004,per0106-0005,per0106-0006,per0106-0007,per0106-0008,per0106-0009,per0106-0010,per0106-0011,per0106-0012,per0106-0013,per0106-0014,per0106-0015,per0106-0016,per0106-0017,per0106-0018,per0106-0019,per0106-0020,per0106-0021,per0106-0022,per0106-0023,per0106-0024,per0106-0025,per0106-0026,per0106-0027,per0106-0028,per0106-0029,per0106-0030,per0106-0031,per0106-0032,per0106-0033,per0106-0034,per0106-0035,per0106-0036,per0106-0037,per0106-0038,per0106-0039,per0106-0040,per0106-0041,per0106-0042,per0106-0043,per0106-0044,per0106-0045,per0106-0046,per0106-0047,per0106-0048,per0106-0049,per0106-0050,per0106-0051,per0106-0052,per0106-0053,per0106-0054,per0106-0055,per0106-0056,per0106-0057,per0106-0058,per0106-0059,per0106-0060,per0106-0061,per0106-0062,per0106-0063,per0106-0064,per0106-0065,per0106-0066,per0106-0067,per0106-0068,per0106-0069,per0106-0070,per0106-0071,per0106-0072,per0106-0073,per0106-0074,per0106-0075,per0106-0076,per0106-0077,per0106-0078,per0106-0079,per0106-0080,per0106-0081,per0106-0082,per0106-0083,per0106-0084,per0106-0085,per0106-0086,per0106-0087,per0106-0088,per0106-0089,per0106-0090,per0106-0091,per0106-0092,per0106-0093,per0106-0094,per0106-0095,per0106-0096,per0106-0097,per0106-0098,per0106-0099,per0106-0100,per0106-0101,per0106-0102,per0106-0103,per0106-0104,per0106-0105,per0106-0106,per0106-0107,per0106-0108,per0106-0109,per0106-0110,per0106-0111,per0106-0112,per0106-0113,per0106-0114,per0106-0115,per0106-0116,per0106-0117,per0106-0118,per0106-0119,per0106-0120,per0106-0121,per0106-0122
10,1987-12-09 14:45:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1988-03-14 14:46:39+00:00,165.7041081691162,178.7683068823141,195.5122321885065,201.1542922931495,215.5402152552455,218.01574352384785,207.90000888743901,194.94163740124174,183.61447302333502,,,158.65212622891156,,185.9374509661909,194.0544082899663,187.19864767239568,176.66686813161732,188.09490318025928,191.1299929411819,187.7020262766382,188.87091566447396,181.9289723434349,180.85349497030347,171.68281600398683,175.25752951350015,193.14895873047274,188.81480858343764,197.62586432922674,185.1463523793806,169.4190693463017,162.7385749298989,160.3355216341033,166.1793067521641,173.71579263380184,163.82987608028756,147.9089033794879,150.9639923471817,160.66658104681693,156.44979160533438,138.11013968022846,132.53546233316303,139.6946677224451,121.45629664202657,138.21350761406867,151.0664931459938,158.09199544096637,162.14140165285767,142.49888550235573,121.07225582679906,134.16440040706914,163.83240759666506,180.73119573781574,162.4909051803134,157.27180378866478,171.0576203231019,141.62691939760398,108.59098317178311,112.51493689866292,98.60287299159532,113.34899831413907,119.41354145407999,132.2287734929656,136.85984890766588,148.7120025216351,161.02212672337367,158.03084414206157,162.2162650878138,169.50554294139482,169.798857726858,163.15722460216972,141.0530983165762,136.17998079492415,137.0277052071936,139.47951812504942,147.16625226455125,150.6631937747925,,163.21953469406705,162.65419441245643,170.66878669460874,168.06880089787995,175.75925804136395,183.39636711745732,198.99226686167154,211.5897673108267,214.44768080955484,215.29519820872318,202.6407254104437,182.98249636872362,185.8996158049424,,200.20562372392442,197.23623158973834,208.44939889743614,211.0093447539572,212.62570439483596,199.87582303178027,,,,190.2159363413425,194.5494342039613,211.2719431802002,208.36560248495832,,219.99475343474103,230.48747498701755,220.76605844160983,205.92211194939665,202.86998015770854,196.97842128128627,,,,,214.29175445739406,222.23400866684239,221.51356706235248,224.15626849687513,207.62277854111662,201.4365168471164,204.16200494020828,195.7811563373196
12,1988-03-30 14:46:46+00:00,150.04713282538935,,205.38865303570154,207.8941249110495,223.3838440191349,235.7714067557155,231.14924534466036,212.16724557120585,200.66612128466662,188.08148518269041,191.5842729331434,190.37384499578494,199.37300365423076,211.61726638166303,228.97861773014554,213.38442604271427,186.27624473220848,192.31409552082516,205.48179541700048,196.7184310420134,191.3681250569394,183.92493765214482,186.84330071816916,187.68402488542878,189.25896281804924,203.61543931777095,206.9268739137984,210.10083987383743,205.3825785622569,190.97299279698228,185.41946298093106,182.52961293445125,179.96367313519474,183.607196058574,174.83676180065876,172.76720790657782,167.8803855210713,179.85574499265743,172.8043010393765,172.67800852071994,173.0532012954979,170.4266252902008,165.50867337482617,159.84826285327813,173.13517672906258,178.00095605887367,176.72600861429387,159.0078359719679,156.38275679877015,152.58877332336868,151.70158136555105,150.62452102547968,139.70716451136516,133.20841463805743,129.28800934893795,125.91645822120104,126.53593116453334,135.6181224199957,131.18750894954124,134.99667676668003,144.54687174836872,156.41955911442741,156.8966908831802,160.3379908033082,177.26153957407982,184.95585859014025,192.02593236609613,189.07100257990504,175.26581595751824,172.1400155142331,169.95668832216853,166.58892108944227,163.69162241423433,172.88720430150136,180.05869869343934,180.96405508516796,195.12415056793589,199.57086984117026,203.056237047628,198.34473028361785,195.91862594134298,205.57051357748284,224.9000818022206,231.27623624510494,234.34922138206653,229.55567889945328,223.41007894166313,217.82836121344698,207.60115353336897,214.31080223863808,237.99054824939307,232.127325393776,236.10571814579453,241.22958834120365,242.4625970173296,243.66832308625354,239.07721926650595,233.53505082829682,223.0945749442983,222.71022223611666,238.05102558184618,236.77324492438845,235.1137669788885,238.8469151313728,246.85786677763795,244.73735466724992,237.98138638034104,241.33243310462043,237.9233056726915,241.59745138920115,233.51396919565812,233.14745225974426,238.5685900212046,239.7156474261769,232.72699089476566,231.87104006970102,232.21537843219022,230.42427524913768,231.05099920730342,231.67134300088318,220.77314312050115,220.0366660899274,224.32953411317416
13,1988-04-15 14:46:50+00:00,195.02089327206562,181.8454433410519,210.20331044554527,217.66322321264005,235.77148155613463,245.61899022957115,234.09611573397936,212.0919726704137,203.77585701100486,190.6195959403401,188.91778113945284,196.73953367827454,199.98002335608027,216.09973983716105,224.06560482330252,216.8892351525265,189.6153873279175,194.06921941663003,205.8577659247186,207.74168972744633,195.13231647348488,194.02224171590663,191.45167431031354,192.37431045915923,200.76129535884255,209.79146525354042,208.3485498943138,215.50487056209948,211.2658613167862,197.4043883640224,193.61452588652529,192.55303825097653,193.53393160059852,191.54679571777316,180.43007807589734,172.16229675877906,175.3486169979644,180.09735427587628,174.8384275839062,184.50368034844516,186.17188217951247,181.57411024217893,171.31307041914604,159.05355282733885,174.20746657042918,182.02620185551325,181.06711230965294,162.53412984181833,152.59039468759488,152.80981302268714,150.0130589787331,148.77371087162192,139.4010362308375,135.7723311605139,134.69900519643735,128.68653791716073,128.9675422218036,134.07824402116927,132.89458727652146,133.92697152587075,144.34549608239428,148.4874687669419,148.5923411690153,154.14715998068803,160.23730642338643,170.25547262815314,184.34584962661492,179.48720816267212,168.3144037011395,163.9553649708106,163.53930365105066,165.88795518288407,173.09185266207865,182.5121768894674,189.02402904143946,190.33895284992235,200.4900792439047,206.1720835361276,206.59024059200416,207.65045669600784,206.6224467424011,219.020572744135,220.7316625969733,229.89842667585177,229.18776535990304,231.68618667318523,226.19778457450195,223.26170928973548,213.00987959552594,217.72527369108704,243.77031376209462,232.34119227657797,232.39835050912978,241.097273666102,243.67934302533783,248.70281926948462,244.79851113045422,241.52297590237427,227.4302360675007,220.46889030676724,231.1924777768134,239.37947768934342,238.2834030594476,240.75090276639665,242.11072516198428,247.2441668641491,243.82611332562055,243.0016935742003,244.0880879162782,240.45746812276226,237.37591631182207,233.41500629030716,238.38349990354115,235.44544092110758,237.05900976058433,232.09200880754534,230.56254578106203,230.2100264085768,230.9061110461593,232.72667999217703,226.9620137042752,223.76762198848786,222.09771764828258
14,1988-05-01 14:46:57+00:00,190.72915244561145,188.110517249577,199.32141378475873,218.16534124249907,221.68480322566543,239.24737180278447,226.99359342258614,199.8790177451886,196.92523689354059,185.4165964758835,181.2105529965065,181.2519811868119,196.72901383690595,213.60883297867707,223.9254506783743,209.2614038439445,187.2975913902288,192.80990027625086,211.02615737902508,201.86358197463235,192.66479796755576,188.93285195366732,182.5642472833517,187.6156868954518,193.04738491437956,201.6293286129211,207.0983723379051,206.70557720347128,198.00896418935108,191.32820235760607,182.52895851892544,181.3672318808278,177.7350565897579,180.46563520903032,167.7375669386667,165.4907983416548,168.78686435552538,168.85713239560332,167.48630806328399,171.4442268478853,171.2949671232401,171.60244912512357,163.89775776110687,158.70028399449507,161.6320526637991,171.2041613188285,174.8102049556951,162.9172224154187,155.33937202508278,149.78675136935493,153.27459463087314,146.1539729528088,139.227558183817,136.53404105565426,134.3098722822159,132.546477614945,130.39701174769854,131.23936441836656,134.47343667751332,133.52732202530476,145.4230181986743,152.0518426626282,151.20341441263244,171.2661585656109,175.57309698045754,183.04548527972523,187.0755833819366,186.1749366957469,181.9886972300756,174.7735995422543,171.14588809281278,180.74585344026613,176.96210397452364,179.542376073122,185.55163886989916,190.98851328262495,197.613142868074,201.6246487026636,196.25934365993047,197.362091653349,205.13980484514533,212.1365115412627,216.20986307021383,226.07334595714082,229.75372200552977,222.9413776128196,224.48186072349247,216.04424810200962,205.29677704608034,216.42150031523875,232.16644220926773,233.50175163410444,234.12948524885712,239.25747196452758,240.60642671172278,240.6059421511622,235.87083663322827,236.75905200760704,229.3446871411083,228.46997566660798,228.26381622460914,230.01056190756418,238.17630485948337,239.143537743535,245.03350579180727,244.8204808023356,240.00766970854608,239.23706278787577,237.3972218286389,230.40160846254744,225.85466530269179,228.78768975332176,237.2767053041433,235.90750287077088,233.48886479309704,231.45671910951503,234.3476097419313,230.9707235013084,230.19309210966276,229.75754582067148,230.76103489301826,228.6893944202077,220.2954101963584
15,1988-05-17 14:47:08+00:00,200.67723141627957,,216.9288634331334,228.23468141813444,236.75073511427925,244.29710871916532,233.22227225469683,207.75477041663055,206.61776456021946,192.69319305411167,190.42870440627235,195.8348637435615,201.1207513042173,214.28290866730282,222.3069789993751,199.98157121232038,188.79731489877858,193.56820272245614,206.07158839068666,200.21957101459793,191.72061205848115,185.89005621858647,187.8292158744451,189.239360614313,193.2533635327585,207.27427883705346,208.01352604827446,211.37424224432374,204.56056481619123,196.3726138724791,189.17947317468523,186.0337993449397,184.12237949509097,188.4300415928948,184.49434545510863,173.84440809013043,174.90901781075243,184.50505227061905,188.74120339686192,181.13912812020212,183.09506776122842,186.20528892339027,178.94896343489594,171.0301654963895,169.1495822226655,182.43918929731336,188.1719676042508,175.21907177051835,159.6361889905256,155.10879130162448,153.86580745653913,156.35222990393189,148.48784212679095,139.10435962247934,150.06848272020136,141.57660471514305,152.68865512492724,160.54888888248666,150.1033056961769,145.98498212200056,162.91055844525542,170.4388485578798,173.27967631894074,180.98125930797386,182.53438594230903,192.32855614462042,195.90932307442426,189.903805928323,192.92818848740671,182.7143114277192,186.5547075066167,194.37852007703341,190.9475351136089,186.51284055732503,183.23989592114944,200.34587309674203,202.6207355933164,205.9869403701215,205.33674600153432,203.49079708240885,214.2435962223328,221.86070932718368,223.99737703311249,222.3053407848951,231.82578175300813,232.09421968885323,234.4114955241109,224.51051912156683,221.5508655016299,221.60928541792055,237.7659097153802,238.03709401539265,243.30253024497512,246.23863217552187,249.05391417918062,247.70793753911715,248.3077553351981,242.71305304306048,239.0785911299354,234.27796408824398,229.5619459554999,239.18472356717533,246.22234680057718,246.70300503432617,247.50301727722325,245.32449472138308,247.7292983290006,244.0576513721174,242.79676178803268,239.95476123926605,230.07698687133447,237.5679146998702,240.1979848584563,233.48059829744014,239.28938218603656,239.7368387887344,234.97905121064062,233.3438357472494,234.76524112849924,235.54460191956593,231.23901669856204,238.3063012351316,223.53157652856376
16,1988-06-02 14:47:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1988-07-20 14:47:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1988-12-11 14:47:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.19555509996187,,,,,193.92589855367703,,213.01484978981668,191.64343468893097,179.41838361180228,,,,,,,,,203.87162935008675,,197.04509316184166,190.967295874879,184.83650726097744,178.55710603579416,196.71820243420353,202.2287248329639,213.3380510183182,195.24516040985037,206.83127286016685,,,200.88911540611002,,,,,,,207.90242001328642,210.93669770540617,214.4764582326878,197.9744922297299,,199.45717342594537,205.4976664130234,
19,1988-12-27 14:47:03+00:00,175.47295832646057,177.67830253194018,199.4228814389936,208.87710475526322,228.59860945140662,236.3791773455171,233.59024053985777,210.33990823411997,193.11861343117016,188.1555619820204,191.87776243597335,193.11167331484143,201.4770044419879,210.7062445020102,221.91491351205082,211.19663769311262,188.9530432563028,184.47127599514806,204.29672558481974,203.91337029834722,199.6263743158412,192.84435473207486,185.37097391481691,192.28043396939665,188.88881846778634,200.66758948449925,205.83329722278734,204.56930931004692,198.2329029801156,188.79296926437408,185.46085203069825,183.05816668545285,178.9855430965259,180.86810595091023,166.83585348027475,164.88242454364126,163.8232828402564,167.41822838436025,168.15092082009875,178.7678617295195,180.14326736953112,182.22559576933662,170.51286049214545,169.01923452187413,175.63647386633176,176.39973041875996,176.65758660480412,170.90747510195857,153.67630087226414,155.01228489291157,141.9501247395826,142.78602893381714,134.76183091678368,132.21979161547586,124.43542519650829,120.06539782326657,137.94544246914637,140.71605195857697,130.2569025489264,137.2765417822553,147.60932410763016,150.29019855406145,153.67069451762612,161.3019298494612,166.4326600926943,165.15107199027005,163.18239801182634,173.84425263667111,187.0751139910882,164.8132795709412,154.52034689589348,171.9303813645865,160.85458126772934,158.9464887832165,174.81112876254068,174.91782300374686,183.0492379635825,185.56313775631756,187.50721588422766,193.84553070438633,197.7042610198969,203.71104141125528,215.35752133000784,217.72327400710589,222.6763416653423,219.4459001052342,215.19379149121457,216.53103746237076,219.91675228054046,227.28283736711916,237.7102901168483,229.20108588993713,238.56380150618185,250.0750199690276,239.95794686361594,240.62789641924567,226.87587364171853,231.0624290384983,225.33595419245032,222.1996923650056,218.0286914781445,224.73827409891183,224.96755821358414,235.5679124287566,233.63128389116034,240.47193428923117,237.23402941554096,233.4091737439194,234.85039614286833,235.1100397869977,230.57608255857278,229.86411030968597,230.27541218896903,232.25000573037448,224.6337366791429,221.08485124102089,224.0884961320132,227.23896658859164,225.69151515371954,222.62958492866568,218.45663979673083,218.7708402209327,219.53723293647042
20,1989-01-28 14:46:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1989-03-01 14:46:29+00:00,179.87749782573616,,216.02017018459668,224.94382944213595,234.50871803867759,247.44502733879153,231.56288459672416,221.06371416050422,209.02120668184463,195.91699879048278,194.35068412057174,196.70530330650948,204.27704035619595,216.2379642327395,217.1435044551928,217.50698982615305,201.40190083594172,207.26239033528793,213.10242313404632,218.19531345427018,212.3772953972311,199.1833394984076,194.7289375482437,196.39647992057252,205.6747926204247,208.19974639428415,221.05252663858607,222.3001071382543,203.76363089624041,194.66374307714804,186.0297796203348,189.23470059111784,182.15572385375614,178.26281902810226,169.19990095917868,162.07164506886974,163.90527449610457,174.42579619863548,176.13751825867,175.25340069260668,177.30239756601804,171.98374240846633,168.88547104548223,166.50738891971727,173.60664124660317,178.78488185860783,177.80003405874666,182.44687478673785,149.60074433306718,144.78139228852714,143.3386042861144,157.03807631278596,156.41159378570276,136.40925599896786,135.89312958846276,146.41887265362533,157.60086549511567,146.57056152835395,140.5433310522797,153.34993645582986,154.33991550599123,165.4481861942546,168.5448066843856,166.3492788661586,180.10988948321207,176.0920621351916,154.7387429437068,173.96243482805772,193.92012354503126,165.13952125179875,152.3757455102387,158.6415115199331,166.93946583736266,181.0079921161731,192.13932320790997,195.69873716576478,208.7800544825084,210.49350960649568,212.1982725099183,212.52638577318393,220.21852126046417,220.29753333631112,227.16519148130348,235.65225352983825,241.7452460426048,231.3371326743791,230.28024863654878,242.9033079260729,234.1593210586999,225.66397943841176,244.4983878337763,233.61391194024583,249.71831338881776,254.62607950834104,244.11797846277923,242.2126913857259,245.95834860376252,242.5142613609365,234.41928176631956,227.40396497173032,229.7723120222505,233.93650567684568,240.23316706082954,245.54056501600445,248.53724942067947,248.1749147555731,246.63192224781884,245.23647624350366,245.84811549653273,235.01537625305482,241.55131349077644,232.88543871403243,239.07860487370402,237.96744333983202,235.41869686409808,238.85982871538695,236.97050624113245,237.68906090724465,229.33140490103028,,223.20177357988214,220.3042739450368,222.19510303801178
