dates,nzd0582-0000,nzd0582-0001,nzd0582-0002,nzd0582-0003,nzd0582-0004,nzd0582-0005,nzd0582-0006,nzd0582-0007,nzd0582-0008,nzd0582-0009,nzd0582-0010,nzd0582-0011,nzd0582-0012,nzd0582-0013,nzd0582-0014,nzd0582-0015,nzd0582-0016,nzd0582-0017,nzd0582-0018,nzd0582-0019,nzd0582-0020,nzd0582-0021,nzd0582-0022,nzd0582-0023,nzd0582-0024,nzd0582-0025,nzd0582-0026,nzd0582-0027,satname
2000-07-09 22:18:29+00:00,242.04,209.48,176.65,154.37,144.94,166.36,163.64,146.88,111.13,87.29,60.58,41.90,36.19,72.52,156.65,253.28,243.27,238.98,229.39,211.97,209.50,207.89,207.08,208.05,188.60,175.63,187.66,210.07,L7
2000-09-04 22:11:34+00:00,238.73,205.82,173.45,150.72,143.58,165.14,163.12,146.88,107.72,80.85,59.84,41.38,34.34,61.88,143.29,250.97,237.40,236.47,222.17,206.08,206.47,203.93,199.57,202.31,186.12,172.86,185.29,207.04,L7
2000-09-20 22:11:14+00:00,239.06,205.64,172.54,150.03,143.88,165.22,163.47,146.88,104.76,78.68,57.21,38.84,33.19,60.42,140.37,249.69,234.98,234.29,220.72,205.78,205.51,202.30,199.08,201.78,183.53,170.13,182.97,205.36,L7
2000-09-27 22:17:24+00:00,240.40,208.59,173.25,150.99,145.32,166.92,165.44,146.18,105.47,79.69,58.78,41.01,34.41,60.20,140.71,250.54,235.77,236.01,220.77,205.89,205.59,201.95,199.55,201.14,182.44,169.07,181.70,204.38,L7
2000-10-29 22:17:19+00:00,238.96,206.74,170.92,149.25,147.22,168.02,164.46,140.23,102.21,78.46,55.68,38.45,33.15,59.70,140.35,255.20,235.85,237.94,222.78,207.95,207.21,204.03,201.66,203.50,183.37,169.43,181.78,204.59,L7
2000-12-25 22:11:14+00:00,237.50,203.45,166.08,146.12,142.26,163.24,158.64,122.89,97.40,73.16,48.95,32.65,30.48,63.17,134.53,252.15,231.94,234.35,218.07,204.25,204.42,201.54,199.78,201.50,181.62,166.86,179.46,203.06,L7
2001-01-10 22:11:15+00:00,242.07,209.05,168.08,147.16,145.28,165.08,161.15,128.78,95.53,75.07,50.58,33.37,29.59,61.03,131.68,250.06,230.41,232.64,217.87,202.09,200.64,196.19,195.24,196.37,177.65,161.77,174.51,197.99,L7
2001-02-18 22:17:22+00:00,242.94,210.19,169.56,148.26,145.33,165.65,162.70,133.72,97.96,76.43,53.00,36.27,31.21,60.66,134.45,252.25,232.76,234.71,218.70,203.00,202.29,197.56,197.10,196.98,178.84,161.91,175.67,198.21,L7
2001-03-06 22:17:18+00:00,244.55,212.47,170.66,148.47,146.35,167.38,165.01,137.19,102.59,78.03,56.76,42.07,33.33,62.37,139.39,256.57,237.16,238.21,220.01,204.41,204.51,199.68,199.77,198.20,179.07,161.37,177.04,198.20,L7
2001-03-22 22:17:09+00:00,245.96,214.93,172.42,149.51,146.25,166.60,164.85,138.75,106.10,80.39,60.30,45.78,35.47,62.99,139.40,258.74,239.64,240.09,221.47,204.80,205.64,200.65,201.15,198.10,181.22,162.63,178.39,199.22,L7
2001-04-07 22:17:01+00:00,246.12,214.88,172.49,148.72,145.44,166.44,163.26,136.92,104.94,78.75,58.82,44.24,33.56,62.79,139.06,258.48,238.87,239.10,221.24,204.34,205.26,200.80,201.22,197.92,181.94,162.81,178.76,199.20,L7
2001-04-16 22:10:54+00:00,245.70,214.76,171.90,148.53,144.62,165.11,162.46,136.17,104.29,77.69,58.80,43.94,33.36,63.15,136.42,258.52,238.78,238.88,220.91,204.69,205.81,200.90,200.85,198.47,181.48,162.97,178.33,199.08,L7
2001-06-03 22:10:28+00:00,245.66,216.39,172.65,148.52,142.54,164.25,164.50,136.17,104.89,76.86,59.86,45.46,33.96,63.43,136.02,258.35,239.46,244.07,220.43,205.72,206.76,200.91,202.68,198.43,180.85,162.34,177.96,199.22,L7
2001-07-05 22:10:09+00:00,248.57,220.76,178.19,152.78,146.06,167.95,167.60,141.49,106.60,80.25,63.16,49.00,34.55,59.36,136.56,258.64,239.34,244.51,222.78,206.81,207.23,201.83,204.11,198.95,183.44,165.24,180.70,199.88,L7
2001-11-01 22:15:17+00:00,246.02,219.73,179.29,155.96,144.49,167.04,164.71,130.65,88.75,71.95,52.61,39.20,26.38,53.63,134.66,250.62,231.47,247.48,217.66,207.83,203.62,199.55,203.74,198.69,187.88,173.43,186.72,200.73,L7
2001-11-26 22:09:21+00:00,248.74,219.58,178.86,155.71,146.72,168.15,165.16,134.99,95.75,75.28,58.43,44.67,29.70,58.11,142.40,258.88,238.68,247.50,221.58,209.13,208.30,203.00,204.18,202.64,191.20,177.73,186.62,202.08,L7
2001-12-19 22:15:37+00:00,247.93,214.98,175.23,152.80,144.17,167.03,157.69,133.17,95.69,75.06,54.64,39.09,29.78,56.34,140.72,258.41,237.39,236.26,221.58,203.79,204.88,202.93,201.47,203.11,192.25,177.06,187.31,206.32,L7
2002-02-14 22:09:41+00:00,240.94,201.63,164.25,146.92,144.53,168.94,156.23,131.96,99.12,74.30,49.30,32.38,32.02,59.71,142.44,262.08,242.48,236.50,218.36,202.34,203.85,203.69,201.20,204.82,192.19,177.00,186.44,208.49,L7
2002-03-18 22:09:33+00:00,240.94,201.63,164.25,146.92,144.53,168.94,156.23,131.96,99.12,74.30,49.30,32.38,32.02,53.99,142.44,262.08,242.48,236.50,209.84,198.88,200.53,199.17,197.57,201.27,188.80,173.70,182.01,204.13,L7
2002-03-25 22:15:47+00:00,242.65,204.65,166.34,147.80,145.08,168.92,160.12,135.64,100.89,74.24,51.83,36.27,32.27,55.39,144.94,266.28,244.88,240.45,215.00,200.91,203.11,200.61,199.68,202.12,189.14,174.81,182.42,204.58,L7
2002-05-21 22:09:29+00:00,243.81,203.82,165.69,147.79,146.86,171.95,161.45,138.66,103.05,74.38,52.76,37.59,33.95,59.08,151.18,271.33,249.87,245.87,222.49,203.53,205.93,203.48,201.89,205.13,190.69,175.86,184.77,206.37,L7
2002-05-28 22:15:34+00:00,241.21,200.00,162.61,145.94,145.78,172.07,160.18,137.40,101.37,72.49,48.44,33.09,33.35,57.15,140.83,273.22,249.69,241.40,220.17,201.62,203.81,202.20,201.17,204.04,187.43,173.77,184.44,206.68,L7
2002-07-08 22:09:35+00:00,239.79,198.00,162.04,146.56,148.87,176.20,164.20,140.63,103.33,71.85,50.15,31.19,34.46,58.38,142.86,284.88,253.74,243.84,220.17,204.03,205.65,202.07,201.39,203.93,185.83,175.35,178.02,203.60,L7
2002-07-31 22:15:11+00:00,239.79,198.00,162.04,146.56,148.87,176.20,164.20,140.63,103.33,71.85,50.15,31.19,34.46,57.77,140.24,279.71,250.03,241.55,219.44,206.00,208.51,205.55,204.00,205.27,186.97,175.45,181.69,203.97,L7
2002-09-17 22:14:43+00:00,241.69,205.81,165.75,142.47,140.70,167.37,160.68,135.35,97.18,64.67,52.63,33.13,26.11,59.23,134.20,273.71,245.52,240.25,224.75,209.43,211.71,208.67,205.90,205.69,185.89,174.13,181.77,202.17,L7
2002-10-03 22:14:41+00:00,242.73,207.27,166.38,140.76,139.43,169.11,158.22,133.99,97.34,64.00,53.61,33.49,25.41,59.54,132.97,272.52,245.64,241.07,224.47,209.75,210.68,208.82,204.97,205.02,184.72,171.31,181.35,200.35,L7
2002-10-12 22:08:26+00:00,243.30,207.01,165.98,140.50,139.71,166.06,157.10,129.42,92.52,61.23,50.02,31.66,27.08,58.98,132.48,269.48,243.28,239.51,223.95,210.52,210.14,208.55,205.25,204.76,185.84,172.42,182.79,201.70,L7
2002-10-19 22:14:44+00:00,241.15,205.52,164.66,138.77,136.74,163.29,153.93,126.60,90.59,59.57,47.63,30.66,24.40,57.68,128.96,266.85,242.05,238.70,222.18,209.27,208.75,207.05,204.78,203.87,185.53,172.13,181.88,201.56,L7
2002-11-13 22:08:42+00:00,241.16,204.25,164.85,138.41,136.18,163.02,153.16,125.87,90.27,58.91,47.12,30.57,24.41,57.81,130.27,266.03,242.30,238.74,221.52,208.38,208.36,206.58,203.89,202.84,185.11,170.90,181.02,200.60,L7
2002-12-06 22:15:13+00:00,240.36,207.88,166.94,139.47,133.70,158.84,150.49,124.89,90.72,60.18,46.12,29.59,24.42,55.71,128.72,260.16,236.91,237.01,219.11,207.17,206.02,205.02,202.36,201.34,185.04,169.92,178.41,199.19,L7
2002-12-31 22:09:08+00:00,241.21,208.61,167.93,139.90,134.72,160.74,152.40,126.66,92.23,61.07,47.55,31.41,26.64,56.60,129.36,260.44,238.69,238.45,219.66,206.97,205.91,205.59,202.47,201.85,185.01,169.62,178.56,198.94,L7
2003-02-17 22:09:28+00:00,241.21,209.85,169.58,140.88,135.06,161.20,153.15,126.66,91.99,62.34,47.79,34.20,27.79,56.52,126.66,252.88,238.28,238.01,219.71,206.22,203.64,205.29,201.94,201.79,185.61,166.96,179.86,197.33,L7
2003-04-13 22:15:43+00:00,242.47,212.41,174.41,144.80,136.43,162.35,155.03,128.95,94.99,64.70,49.36,37.29,32.35,57.22,131.36,256.59,240.34,238.27,220.75,206.57,204.47,207.98,202.99,202.17,187.24,167.01,179.75,197.32,L7
2003-05-15 22:15:40+00:00,245.41,219.14,180.34,150.58,140.61,166.10,160.94,135.76,98.24,68.97,53.98,42.74,39.74,59.28,134.83,258.88,241.56,241.94,224.25,208.64,206.62,212.48,205.39,204.71,191.21,169.28,183.86,198.37,L7
2003-08-03 22:15:22+00:00,247.18,219.06,183.16,150.47,141.22,166.70,160.85,135.93,98.42,69.78,53.22,41.51,36.82,60.44,137.39,261.10,240.15,240.96,227.31,211.24,212.09,217.20,211.28,207.06,193.81,171.64,188.28,201.53,L7
2003-08-11 22:03:51+00:00,247.18,219.06,183.16,150.47,141.53,166.89,161.73,135.93,96.57,70.61,54.53,41.38,36.44,60.56,138.48,260.66,240.27,240.31,226.60,209.57,211.07,216.47,209.90,205.95,192.94,173.06,187.92,201.79,L5
2003-08-12 22:09:11+00:00,250.48,224.79,186.15,153.04,141.98,168.58,163.11,135.93,96.57,70.61,54.53,39.70,34.39,60.55,140.84,260.51,240.33,239.83,226.88,209.66,210.50,216.87,209.87,207.20,192.70,173.54,187.99,202.37,L7
2003-08-27 22:04:09+00:00,250.78,225.33,187.95,155.48,143.13,168.03,161.19,132.41,95.72,70.94,54.48,38.88,32.64,61.19,138.85,259.23,237.37,239.07,226.79,209.27,209.41,213.73,207.96,204.79,190.87,172.95,186.14,203.64,L5
2003-08-28 22:09:09+00:00,250.78,225.33,188.34,155.71,142.15,167.06,159.33,132.41,87.34,66.81,53.21,38.88,32.64,61.19,138.85,259.23,237.37,239.07,226.79,209.27,209.41,213.73,207.96,204.79,190.87,172.95,186.14,203.64,L7
2003-09-12 22:04:26+00:00,250.46,225.33,186.57,155.27,141.44,166.44,158.48,132.55,88.39,68.38,52.61,37.53,32.35,61.08,140.18,258.48,236.78,238.15,227.45,209.38,209.12,212.89,208.41,205.08,190.63,172.63,186.05,203.38,L5
2003-09-20 22:15:10+00:00,247.77,220.85,183.50,152.94,140.24,164.96,158.48,132.55,88.39,68.38,51.42,36.74,32.35,61.08,140.18,258.48,236.78,238.15,227.45,209.38,209.12,212.89,208.41,205.08,190.63,170.30,184.47,202.02,L7
2003-10-07 21:58:35+00:00,247.89,219.43,183.31,152.68,140.50,165.74,159.11,134.89,90.53,68.92,52.61,38.35,33.11,61.01,140.95,258.39,237.70,239.12,226.38,208.99,208.91,212.08,207.54,205.40,190.54,170.06,184.00,201.95,L5
2003-10-15 22:08:58+00:00,247.16,219.33,182.64,152.25,139.30,164.74,156.93,133.94,89.72,69.62,52.21,36.18,31.67,60.88,138.55,255.69,235.10,236.24,226.47,208.48,207.92,211.20,207.84,205.69,190.31,170.14,183.89,201.93,L7
2003-12-09 22:15:42+00:00,247.35,219.49,183.01,152.19,138.86,164.13,155.91,133.57,89.50,71.42,53.07,36.00,30.79,61.36,136.42,254.90,234.13,233.61,225.14,207.49,206.50,208.30,205.80,204.38,188.33,170.13,183.26,200.99,L7
2004-03-31 21:59:59+00:00,248.34,215.88,183.32,148.10,141.79,167.63,161.81,143.29,102.59,77.20,63.89,46.91,38.08,63.74,138.70,258.92,240.38,237.72,222.24,206.35,205.03,203.75,201.61,202.90,185.69,169.10,182.59,199.47,L5
2004-04-23 22:06:53+00:00,249.59,225.31,177.94,139.69,134.38,159.03,153.64,138.41,98.28,82.74,61.66,44.53,31.32,60.14,137.37,253.52,235.77,231.67,222.99,205.96,202.85,201.97,197.40,200.46,183.25,169.65,182.28,197.44,L5
2004-05-02 22:00:57+00:00,242.50,215.23,170.77,138.08,136.42,161.71,155.72,139.22,99.79,80.06,60.83,45.02,32.74,61.34,141.64,257.54,239.94,236.29,225.72,207.26,206.41,204.33,201.66,202.32,184.32,172.91,185.99,199.67,L5
2004-05-09 22:07:21+00:00,244.37,218.88,173.16,139.42,134.51,160.38,153.67,137.46,96.60,80.80,58.55,41.75,32.21,64.81,142.06,256.71,239.41,234.01,225.84,207.83,204.61,204.26,201.77,202.42,185.75,173.03,185.13,200.34,L5
2004-05-17 22:16:09+00:00,246.00,218.88,173.16,139.42,136.43,163.65,157.15,139.66,98.06,80.64,59.68,43.48,34.91,66.17,143.38,258.05,241.32,238.02,225.84,207.83,208.76,204.94,202.85,202.84,185.45,172.81,184.20,201.11,L7
2004-05-18 22:01:26+00:00,246.12,219.91,174.55,141.26,137.03,164.24,159.21,138.85,98.59,82.16,60.83,43.43,36.40,67.01,144.91,258.03,241.57,239.41,225.21,209.46,209.01,205.48,204.74,203.65,186.20,173.51,185.27,202.73,L5
2004-05-26 22:09:57+00:00,246.12,219.91,173.40,141.61,136.18,163.24,157.10,133.59,95.81,80.39,59.44,42.33,36.15,67.01,144.91,258.03,241.57,239.41,225.21,209.46,209.01,205.48,204.74,203.65,186.20,173.51,185.27,202.73,L7
2004-06-10 22:08:17+00:00,245.41,218.22,171.93,141.46,135.94,163.48,158.30,134.72,98.04,80.05,57.93,41.35,36.81,67.81,152.17,257.66,241.52,240.96,227.71,211.59,210.52,207.04,206.61,205.02,186.94,172.73,184.88,204.32,L5
2004-06-27 22:09:48+00:00,244.95,218.22,171.93,141.46,135.94,163.48,158.43,135.14,98.80,78.72,57.94,41.73,36.05,68.33,149.08,258.88,242.69,242.54,227.39,212.61,211.42,206.95,206.20,205.55,187.76,172.41,184.68,205.19,L7
2004-07-05 22:02:51+00:00,244.95,218.22,171.93,138.45,134.56,161.66,157.14,135.14,98.80,78.72,54.89,38.57,34.43,68.09,148.57,256.82,240.40,240.44,228.62,213.37,210.63,207.21,206.52,206.36,188.01,172.69,185.21,206.16,L5
2004-07-12 22:09:13+00:00,246.07,218.92,173.29,140.42,135.79,163.48,158.74,135.97,99.15,78.47,55.57,39.49,34.69,66.87,150.22,257.21,240.73,241.19,228.51,213.16,210.85,206.77,205.83,205.66,187.76,172.82,185.16,205.86,L5
2004-07-20 22:15:54+00:00,246.45,219.43,173.60,140.42,135.79,163.48,158.74,135.97,99.15,73.35,51.35,36.56,32.54,64.32,149.23,257.30,240.03,240.21,228.51,213.16,210.85,207.94,204.92,205.10,187.57,172.16,183.67,203.43,L7
2004-07-21 22:03:15+00:00,246.45,219.43,173.60,140.42,135.10,163.47,158.58,135.97,99.15,71.70,50.61,35.82,32.05,63.93,148.74,256.40,239.05,239.26,227.78,213.17,210.92,207.40,204.48,204.70,186.97,172.52,183.90,204.13,L5
2004-07-29 22:09:38+00:00,247.03,219.43,173.02,140.77,136.07,164.86,159.52,137.23,100.57,71.70,50.61,35.82,32.05,63.93,148.74,256.40,239.05,239.26,227.78,213.17,210.92,207.40,204.48,204.70,186.97,172.52,183.90,204.13,L7
2004-08-14 22:09:35+00:00,246.36,218.02,173.02,140.77,136.07,164.86,159.52,137.23,100.57,71.70,50.61,35.82,32.05,63.93,148.74,256.40,239.05,239.26,227.78,213.17,210.92,206.83,204.02,204.32,186.26,171.39,182.99,203.27,L7
2004-08-22 22:04:00+00:00,245.42,213.84,169.26,137.93,134.35,163.89,158.79,137.23,97.38,69.35,47.98,32.35,30.17,63.74,148.05,256.34,238.56,238.05,226.42,211.01,209.88,207.06,204.00,204.38,186.05,170.29,181.79,202.09,L5
2004-08-29 22:10:22+00:00,245.79,213.84,169.13,138.65,134.81,164.58,159.30,137.02,97.47,69.33,48.16,32.48,30.45,63.43,147.97,256.77,239.04,238.31,226.06,210.71,209.66,206.94,203.84,204.21,186.33,170.27,181.98,201.74,L5
2004-09-06 22:15:40+00:00,245.79,213.84,168.75,138.83,134.72,164.73,159.62,137.02,96.73,69.13,47.69,32.30,30.93,63.43,147.97,256.72,238.97,238.31,226.06,210.71,209.66,206.94,203.84,204.21,186.33,170.27,181.98,201.74,L7
2004-10-01 22:09:21+00:00,245.69,213.22,167.42,138.26,134.29,164.76,159.27,136.56,95.77,67.90,46.65,31.02,30.43,61.10,144.83,254.78,236.30,238.14,226.58,209.16,210.04,205.20,204.09,202.31,185.96,169.33,180.74,202.06,L7
2004-10-08 22:15:27+00:00,245.11,211.28,166.33,138.26,134.29,164.76,159.27,135.72,95.62,67.90,46.65,31.02,30.43,61.10,144.83,254.78,236.30,238.14,226.58,209.16,210.04,204.79,203.72,201.91,185.95,169.33,180.74,202.06,L7
2004-10-17 22:09:26+00:00,245.11,212.10,165.86,137.98,134.30,164.72,159.28,135.61,96.38,69.18,46.87,31.02,30.43,61.10,144.83,254.78,236.30,238.14,226.58,209.16,210.04,204.79,203.72,201.91,185.95,169.33,180.74,202.06,L7
2004-10-24 22:15:44+00:00,244.64,210.04,165.72,138.66,135.33,165.73,160.41,135.68,96.53,68.14,47.31,31.77,31.48,61.81,144.56,256.71,238.02,240.67,226.10,209.30,210.99,204.76,204.57,202.10,185.78,168.87,180.79,202.14,L7
2004-11-01 22:11:49+00:00,246.02,211.54,165.91,138.60,135.32,166.15,160.64,135.60,96.96,69.41,47.31,31.05,31.47,62.69,145.94,256.97,237.48,240.11,226.17,209.53,210.69,204.66,203.97,202.02,185.90,168.58,180.21,202.27,L5
2004-12-11 22:16:09+00:00,244.53,204.84,163.16,136.20,135.16,166.96,160.03,136.30,96.93,64.61,44.97,27.46,27.58,57.80,143.11,256.79,235.86,238.68,225.93,207.99,209.93,204.00,202.40,200.86,185.05,166.11,178.10,200.12,L7
2005-01-13 22:06:52+00:00,243.53,202.23,160.02,134.24,133.76,166.62,158.50,132.39,95.98,65.21,42.88,23.50,27.84,58.47,144.45,257.48,235.06,236.25,225.93,206.03,209.58,204.21,202.84,199.67,184.13,164.67,176.62,198.48,L5
2005-01-28 22:16:23+00:00,242.96,198.77,158.67,132.85,132.70,165.15,156.97,129.49,95.52,73.85,47.78,26.13,32.03,64.25,146.77,259.79,237.00,238.34,226.86,206.07,209.40,203.56,204.49,200.34,184.59,163.75,177.77,200.07,L7
2005-03-26 22:10:28+00:00,243.99,202.56,160.55,132.93,134.41,164.54,155.84,127.63,101.96,80.27,53.27,31.59,35.61,65.53,147.90,260.89,236.00,241.22,233.16,209.13,212.74,202.79,206.42,199.38,186.82,165.74,181.01,204.55,L7
2005-04-02 22:16:37+00:00,243.19,202.56,159.61,132.93,134.41,164.54,155.84,127.63,100.95,81.83,52.95,32.32,34.59,68.43,152.36,263.49,240.85,238.67,228.84,211.72,210.62,206.46,205.28,202.36,187.59,168.53,182.75,204.02,L7
2005-04-11 22:10:22+00:00,243.99,202.91,160.52,132.93,134.41,164.54,155.84,127.86,100.14,82.15,51.34,30.70,32.78,67.84,149.90,262.26,239.41,236.76,228.84,210.68,209.22,208.20,205.44,202.81,187.39,168.09,183.52,204.27,L7
2005-05-28 22:14:23+00:00,242.01,195.22,154.20,124.90,127.03,154.63,149.66,121.73,96.72,75.11,41.47,18.86,28.02,65.63,142.50,254.37,232.27,227.31,221.62,209.26,206.57,206.69,204.44,202.29,187.85,167.75,182.83,202.87,L5
2005-05-29 22:10:21+00:00,242.01,195.22,154.20,124.90,127.03,154.63,149.66,121.73,98.30,76.39,41.47,18.86,28.02,65.63,142.50,254.37,232.27,227.31,221.62,209.26,206.57,206.69,204.44,202.29,187.85,167.75,182.83,202.87,L7
2005-06-05 22:16:29+00:00,242.93,197.99,155.22,127.41,127.03,154.63,149.66,121.73,98.30,75.95,43.77,22.76,28.68,64.44,143.10,255.49,233.21,230.69,222.49,209.41,207.24,206.61,204.48,202.63,187.27,167.27,182.76,202.08,L7
2005-06-13 22:14:31+00:00,243.91,200.60,154.06,129.03,126.61,157.04,153.98,130.30,102.36,79.93,42.88,24.77,30.57,67.18,142.32,252.30,231.83,230.13,224.46,208.69,206.98,205.80,204.39,202.85,189.06,171.08,187.00,203.34,L5
2005-06-14 22:10:13+00:00,243.91,201.43,155.70,130.93,127.81,160.84,158.03,130.30,103.48,80.98,44.36,24.77,30.57,67.18,142.32,252.30,231.83,230.13,224.46,208.69,206.98,205.80,204.39,202.85,189.06,171.08,187.00,203.34,L7
2005-06-21 22:16:23+00:00,244.35,200.81,155.84,130.93,127.81,160.84,158.03,130.30,102.89,79.60,45.52,26.40,30.54,65.86,141.36,253.39,232.57,231.53,224.39,208.71,207.81,205.87,204.55,202.88,188.55,171.20,186.49,203.40,L7
2005-06-30 22:10:11+00:00,241.91,199.47,156.15,133.16,127.81,160.84,158.03,130.30,102.89,79.60,47.15,28.93,31.26,65.49,140.58,252.35,233.80,231.53,224.39,208.71,204.28,201.92,204.55,202.88,186.22,168.19,186.49,201.32,L7
2005-07-08 22:08:27+00:00,240.70,199.47,156.15,133.16,126.39,156.87,153.97,130.30,102.89,77.38,47.53,30.23,33.48,66.10,140.58,252.35,233.80,231.53,224.39,208.71,204.28,201.92,204.55,202.88,186.22,168.19,186.49,201.32,L5
2005-07-15 22:14:43+00:00,240.00,197.34,155.15,134.33,126.17,156.20,153.41,133.06,101.32,75.74,48.89,31.62,32.64,62.64,136.31,251.01,233.08,231.11,220.39,206.81,202.96,200.15,202.90,200.89,185.26,167.46,184.92,199.30,L5
2005-07-16 22:10:12+00:00,240.90,197.75,155.78,134.33,126.17,156.20,153.41,133.06,101.32,75.87,49.48,32.60,32.54,62.80,137.75,252.05,234.23,232.65,221.61,207.56,203.80,200.72,202.85,201.87,185.86,167.72,185.13,200.28,L7
2005-07-24 22:08:38+00:00,243.23,195.87,155.18,135.66,126.17,152.57,153.41,133.06,101.32,75.87,49.48,35.30,33.83,65.13,137.75,255.55,237.86,231.02,221.61,204.79,203.80,200.72,202.85,199.96,185.60,170.02,185.08,200.15,L5
2005-08-09 22:08:46+00:00,242.73,196.26,154.31,135.69,126.69,153.73,153.26,133.06,96.69,73.58,48.80,34.91,32.07,65.82,137.77,253.11,237.24,230.77,221.61,204.88,204.31,200.91,203.74,201.02,186.66,171.21,185.60,202.11,L5
2005-09-02 22:10:22+00:00,242.73,196.26,154.31,135.69,126.69,153.73,153.26,131.74,97.46,73.55,49.39,35.33,32.35,65.81,137.77,254.79,238.16,232.75,221.61,204.88,204.31,200.91,203.74,201.02,186.66,171.21,185.60,202.11,L7
2005-09-09 22:16:04+00:00,242.73,196.26,154.31,136.41,127.65,154.54,153.24,131.74,95.85,73.36,49.25,34.95,32.16,65.66,137.74,254.79,237.42,232.96,222.26,205.33,204.39,201.64,204.10,201.72,186.81,171.41,186.53,202.37,L7
2005-09-10 22:08:55+00:00,242.77,196.51,154.51,136.71,128.59,154.71,152.71,131.74,93.36,71.96,47.34,33.05,30.12,63.76,135.96,254.79,235.50,231.29,220.00,204.38,203.54,200.60,203.13,201.27,186.54,171.19,186.16,202.09,L5
2005-09-17 22:15:06+00:00,243.00,196.58,155.02,137.30,130.07,155.81,153.89,131.84,93.80,72.09,47.74,33.49,30.20,63.85,135.96,255.98,236.87,233.10,221.49,206.15,206.20,200.60,204.19,201.36,186.81,171.15,186.55,202.09,L5
2005-09-25 22:16:02+00:00,242.46,195.73,154.69,137.80,129.96,155.47,153.29,130.81,93.55,71.86,47.42,33.14,30.16,62.84,134.54,254.96,236.45,233.04,220.64,205.70,205.96,200.27,203.62,200.70,185.57,170.32,185.82,201.22,L7
