dates,nzd0582-0000,nzd0582-0001,nzd0582-0002,nzd0582-0003,nzd0582-0004,nzd0582-0005,nzd0582-0006,nzd0582-0007,nzd0582-0008,nzd0582-0009,nzd0582-0010,nzd0582-0011,nzd0582-0012,nzd0582-0013,nzd0582-0014,nzd0582-0015,nzd0582-0016,nzd0582-0017,nzd0582-0018,nzd0582-0019,nzd0582-0020,nzd0582-0021,nzd0582-0022,nzd0582-0023,nzd0582-0024,nzd0582-0025,nzd0582-0026,nzd0582-0027,satname
2003-02-17 22:09:28+00:00,241.18,218.56,181.09,147.71,137.47,164.38,158.40,,90.30,71.23,49.47,37.14,35.84,54.14,122.04,248.25,231.87,228.91,217.61,207.87,204.64,217.09,210.18,210.20,197.41,167.98,189.24,192.61,L7
2003-04-13 22:15:43+00:00,254.36,219.96,188.00,156.14,151.36,175.76,175.98,146.85,112.09,72.88,66.07,59.49,51.30,67.04,163.64,282.78,257.18,255.66,232.12,214.37,214.63,217.75,208.61,201.54,191.28,169.91,185.99,204.36,L7
2003-05-15 22:15:40+00:00,246.00,218.66,180.40,152.60,142.78,170.30,165.06,135.79,92.86,65.23,56.40,45.62,42.74,61.69,131.04,262.71,244.48,252.87,227.59,209.89,212.30,217.78,209.92,206.60,198.44,177.02,192.20,203.63,L7
2003-08-03 22:15:22+00:00,,,,145.43,133.29,156.36,143.96,125.14,,,40.96,23.77,17.39,58.88,132.83,250.67,227.06,226.39,231.91,212.82,216.80,216.18,216.43,209.90,188.12,,185.70,205.50,L7
2003-08-11 22:03:51+00:00,,,,,142.73,167.67,165.25,,91.04,73.09,59.75,40.87,34.95,61.04,142.86,258.89,240.77,237.70,223.75,202.90,206.99,213.53,204.34,201.49,189.43,177.32,186.48,202.83,L5
2003-08-12 22:09:11+00:00,260.37,241.99,195.12,163.34,144.27,176.99,170.01,,,,,31.34,24.14,60.53,152.66,259.75,240.62,237.45,228.32,210.09,207.63,218.91,209.72,213.45,191.52,175.48,188.30,205.30,L7
2003-08-27 22:04:09+00:00,242.40,220.72,188.29,159.88,144.34,161.07,146.89,121.88,86.89,72.54,49.24,32.21,25.30,57.94,110.06,240.57,214.10,224.32,217.06,205.57,198.12,198.23,198.75,195.78,186.43,165.03,178.18,200.23,L5
2003-08-28 22:09:09+00:00,,,189.88,156.88,136.25,161.29,148.19,,53.80,50.33,46.84,,,,,,,,,,,,,,,,,,L7
2003-09-12 22:04:26+00:00,249.19,,177.73,152.60,136.54,162.05,152.51,133.08,93.64,76.22,48.99,29.41,30.60,60.42,148.19,254.00,233.22,232.63,231.37,210.03,207.37,207.84,211.10,206.81,189.18,171.00,185.51,201.79,L5
2003-09-20 22:15:10+00:00,234.28,202.93,165.07,136.67,130.64,153.16,,,,,43.12,31.23,,,,,,,,,,,,,,156.33,173.37,192.53,L7
2003-10-07 21:58:35+00:00,248.63,212.33,182.00,150.56,142.84,172.72,164.12,146.58,103.42,72.14,62.16,51.19,38.48,60.52,146.34,257.74,244.20,245.90,218.91,206.28,207.48,206.43,201.49,207.66,189.92,168.37,180.25,201.41,L5
2003-10-15 22:08:58+00:00,249.23,,,,,165.82,156.35,141.19,106.42,77.78,62.42,39.98,39.79,66.01,144.41,261.15,236.32,232.64,232.85,210.27,206.70,210.67,210.98,203.84,189.42,170.60,184.98,204.12,L7
2003-12-09 22:15:42+00:00,,,,,,,,,91.31,77.87,64.12,44.01,35.65,65.54,113.98,256.46,236.77,231.83,216.96,201.97,200.87,194.59,193.61,196.09,182.59,176.90,186.58,195.20,L7
2004-03-31 21:59:59+00:00,247.16,219.42,184.65,145.64,140.74,164.36,164.97,142.10,109.22,81.01,66.85,52.46,38.42,62.90,150.07,260.32,244.23,240.49,220.25,206.86,205.09,203.33,200.36,204.02,180.84,160.54,178.57,197.15,L5
2004-04-23 22:06:53+00:00,252.02,231.20,171.24,133.73,128.02,153.70,142.32,134.73,94.31,89.34,54.00,37.11,19.88,51.99,148.05,243.79,226.31,222.69,231.77,209.06,202.58,208.00,198.23,201.26,186.32,171.52,181.68,199.96,L5
2004-05-02 22:00:57+00:00,228.33,195.06,156.41,134.87,140.50,167.08,159.87,140.84,104.33,72.00,58.35,46.52,37.01,64.91,154.46,269.59,252.47,250.16,233.88,211.14,217.11,211.41,214.45,207.92,187.52,182.70,197.12,206.37,L5
2004-05-09 22:07:21+00:00,249.97,229.85,180.34,143.45,128.77,156.36,147.53,132.17,83.85,83.80,49.45,28.66,30.09,78.72,143.76,253.39,237.25,224.89,226.34,210.12,197.42,203.96,202.18,202.81,191.47,173.47,181.72,203.03,L5
2004-05-17 22:16:09+00:00,252.54,,,,144.14,176.76,171.04,148.46,105.36,79.85,65.31,52.11,48.40,72.93,149.93,264.73,250.87,258.07,,,229.48,208.36,208.25,204.91,183.94,171.74,179.54,204.96,L7
2004-05-18 22:01:26+00:00,246.72,224.04,180.13,148.62,140.03,167.18,169.53,134.79,101.77,91.28,67.73,43.13,45.37,72.07,154.14,257.91,243.10,247.75,222.04,217.60,210.54,208.68,216.12,208.55,190.74,177.71,191.71,212.45,L5
2004-05-26 22:09:57+00:00,,,167.62,143.33,131.07,157.27,144.41,102.07,76.37,67.99,49.70,34.67,34.37,,,,,,,,,,,,,,,,L7
2004-06-10 22:08:17+00:00,241.10,209.77,163.10,140.57,134.24,165.14,166.75,142.57,109.13,75.11,52.02,36.11,40.96,71.18,164.75,253.87,236.44,242.65,232.00,214.75,211.42,205.53,206.67,205.67,187.72,171.42,183.85,206.30,L5
2004-06-27 22:09:48+00:00,241.74,,,,,,159.47,138.53,104.82,68.13,58.03,44.79,29.96,71.98,127.48,267.43,250.84,253.61,225.45,218.74,217.74,206.34,203.33,209.25,193.57,170.16,183.23,211.28,L7
2004-07-05 22:02:51+00:00,,,,117.37,123.55,147.13,145.50,,,,27.46,10.17,19.85,66.15,144.45,240.38,222.13,223.69,237.19,218.65,204.25,209.28,209.08,212.88,189.95,174.94,189.50,213.97,L5
2004-07-12 22:09:13+00:00,255.04,223.07,182.80,156.16,146.85,179.83,174.75,143.43,102.33,76.24,62.35,48.63,37.28,55.90,165.16,260.66,243.64,247.91,227.69,211.50,212.85,202.77,199.65,199.31,185.55,174.05,184.68,203.10,L5
2004-07-20 22:15:54+00:00,249.87,223.02,176.11,,,,,,,22.15,4.97,4.39,8.87,38.79,139.33,258.22,233.07,230.39,,,,219.66,195.75,199.53,185.63,165.49,168.75,179.17,L7
2004-07-21 22:03:15+00:00,,,,,128.19,163.40,156.86,,,53.46,41.75,26.87,26.17,59.66,143.27,246.54,228.25,228.81,221.24,213.26,211.68,201.53,199.71,200.26,180.43,176.54,186.46,211.88,L5
2004-07-29 22:09:38+00:00,252.89,,167.81,143.98,146.79,180.15,170.81,149.84,114.83,,,,,,,,,,,,,,,,,,,,L7
2004-08-14 22:09:35+00:00,238.89,206.74,,,,,,,,,,,,,,,,,,,,199.90,198.44,199.74,177.65,157.80,172.00,192.83,L7
2004-08-22 22:04:00+00:00,234.24,176.25,131.61,109.48,113.66,152.23,149.29,,62.27,41.20,13.70,-12.68,5.81,61.43,139.76,255.56,232.66,223.48,212.81,189.38,198.39,210.11,203.75,205.23,183.30,156.01,166.28,186.86,L5
2004-08-29 22:10:22+00:00,250.59,,167.76,146.56,140.82,173.53,166.46,134.76,98.54,69.01,50.80,34.26,34.25,59.43,146.98,262.34,245.25,241.70,222.02,207.43,207.04,205.27,201.63,201.77,190.32,170.03,184.57,196.75,L5
2004-09-06 22:15:40+00:00,,,164.13,141.04,133.38,166.89,164.40,,87.14,66.39,40.49,29.55,38.13,,,256.00,238.06,,,,,,,,,,,,L7
2004-10-01 22:09:21+00:00,,,,,,,,,,62.51,50.30,32.05,,30.26,106.09,231.36,204.16,,,188.27,,177.13,,175.51,175.33,146.33,160.01,,L7
2004-10-08 22:15:27+00:00,237.60,193.78,153.24,,,,,126.50,93.65,,,,,,,,,,,,,198.75,198.49,195.90,185.75,,,,L7
2004-10-17 22:09:26+00:00,,220.32,159.80,134.55,134.51,164.21,159.44,134.18,107.02,88.37,50.40,,,,,,,,,,,,,,,,,,L7
2004-10-24 22:15:44+00:00,245.40,208.56,169.28,142.59,143.41,168.74,,,,72.72,61.38,49.08,35.69,61.95,144.28,272.67,252.16,255.57,226.47,210.77,213.95,207.44,211.05,204.29,183.63,164.60,182.43,201.03,L7
2004-11-01 22:11:49+00:00,247.65,,159.02,134.07,140.39,173.45,163.33,139.94,110.36,92.27,58.38,34.98,36.89,77.17,173.78,273.56,244.27,242.95,234.59,213.90,213.55,209.86,205.51,206.66,189.46,178.38,188.49,208.15,L5
2004-12-11 22:16:09+00:00,235.90,186.97,,,,,150.01,123.21,88.38,62.92,64.66,,30.52,53.13,143.64,,,,,,,,,,,158.94,170.80,196.35,L7
2005-01-13 22:06:52+00:00,242.28,,151.44,121.65,122.71,157.01,145.87,118.33,101.65,86.29,34.87,13.00,34.21,84.42,162.94,261.11,237.70,230.87,238.42,219.22,212.90,212.49,211.20,207.85,189.83,172.58,186.36,213.33,L5
2005-01-28 22:16:23+00:00,254.11,,171.73,,,,,,110.69,96.78,52.87,28.83,40.75,86.25,156.68,265.74,241.71,235.48,,213.50,210.55,211.08,205.87,206.09,186.07,169.10,189.02,205.29,L7
2005-03-26 22:10:28+00:00,245.02,203.15,159.32,131.81,131.04,159.28,160.54,123.65,,,,,,,,,,,,,,,,,197.70,170.25,189.99,203.15,L7
2005-04-02 22:16:37+00:00,237.55,,153.05,,,,,,94.92,73.45,48.07,35.70,29.47,47.66,132.87,244.35,228.43,228.49,215.88,201.19,202.16,199.16,199.54,193.37,180.71,165.85,172.19,200.86,L7
2005-04-11 22:10:22+00:00,244.04,195.54,,,,,,,87.97,84.42,40.10,22.62,21.96,64.29,135.09,256.11,232.16,227.20,,205.51,202.21,209.15,199.46,198.61,184.34,165.01,188.86,205.97,L7
2005-05-28 22:14:23+00:00,235.17,,135.45,121.25,127.33,147.61,142.23,,,46.82,8.27,-5.86,11.22,58.01,123.77,244.53,221.37,214.52,210.56,206.89,205.04,201.58,206.11,205.51,188.43,172.53,182.58,195.16,L5
2005-05-29 22:10:21+00:00,,,,,,,,,106.16,84.02,,,,,,,,,,,,,,,,,,,L7
2005-06-05 22:16:29+00:00,249.39,206.31,160.36,134.92,,,,,,72.90,57.58,42.27,32.65,57.30,146.74,261.08,237.91,247.59,225.10,210.18,210.60,206.22,204.71,204.33,183.79,163.87,182.31,196.56,L7
2005-06-13 22:14:31+00:00,243.68,197.39,147.09,135.52,125.36,164.26,167.27,148.93,112.80,94.75,58.43,36.80,43.74,72.31,138.13,233.20,223.50,226.78,232.35,204.31,205.41,200.90,203.81,204.21,201.64,189.47,204.71,206.42,L5
2005-06-14 22:10:13+00:00,,204.76,167.19,140.44,132.62,176.05,174.25,,110.16,89.40,54.69,,,,,,,,,,,,,,,,,,L7
2005-06-21 22:16:23+00:00,247.87,197.69,156.95,,,,,,98.78,67.14,54.82,37.84,30.30,56.61,134.62,260.98,237.75,241.31,224.02,208.91,213.65,206.40,205.70,203.09,184.46,172.14,182.42,203.89,L7
2005-06-30 22:10:11+00:00,219.96,191.48,158.87,146.53,,,,,,,61.77,49.16,37.06,62.54,134.37,244.06,243.67,,,,175.96,170.32,,,165.20,141.13,,182.56,L7
2005-07-08 22:08:27+00:00,228.62,,,,119.31,136.99,133.67,,,55.18,51.34,41.97,53.46,71.61,,,,,,,,,,,,,,,L5
2005-07-15 22:14:43+00:00,234.60,182.39,141.46,129.82,121.38,153.00,142.48,126.61,89.05,68.25,49.90,26.86,25.78,49.82,124.50,249.00,231.19,227.51,214.41,204.00,201.08,196.54,197.97,191.93,180.24,165.22,172.18,193.14,L5
2005-07-16 22:10:12+00:00,250.82,201.07,162.08,,,,,,,77.35,55.86,42.40,31.53,64.40,150.71,261.48,244.59,244.94,228.94,213.57,211.30,205.86,202.47,209.66,191.89,170.33,187.06,210.07,L7
2005-07-24 22:08:38+00:00,271.21,178.88,148.65,144.95,,130.82,,,,,,64.99,47.98,90.74,,290.49,274.18,216.40,,179.80,,,,182.76,182.69,195.39,184.59,198.73,L5
2005-08-09 22:08:46+00:00,247.54,200.16,161.21,135.97,129.78,161.81,152.36,,73.72,69.33,44.76,24.13,19.70,94.59,156.90,238.91,234.87,233.00,,214.46,215.71,213.01,213.89,216.74,198.89,183.35,194.67,228.83,L5
2005-09-02 22:10:22+00:00,,,,,,,,127.75,103.56,73.10,56.49,40.42,35.75,65.60,,273.26,248.33,252.48,,,,,,,,,,,L7
2005-09-09 22:16:04+00:00,,,,142.92,134.42,161.04,153.12,,81.42,70.93,47.49,29.93,29.67,63.82,137.47,,228.56,235.35,226.79,209.76,205.22,208.87,207.34,208.73,188.57,173.75,196.82,205.44,L7
2005-09-10 22:08:55+00:00,243.34,199.35,156.93,139.63,136.07,156.28,148.47,,68.37,52.37,20.54,6.57,1.53,37.04,116.38,,210.48,211.15,201.98,193.99,194.19,189.22,193.39,196.32,182.98,168.36,181.71,198.49,L5
2005-09-17 22:15:06+00:00,246.17,197.36,161.67,143.83,143.38,166.79,164.47,132.27,98.71,74.10,53.66,39.99,31.35,65.33,,270.24,256.03,256.70,234.86,227.36,238.13,,215.89,202.36,190.62,170.53,191.59,,L5
2005-09-25 22:16:02+00:00,236.94,192.09,,,,,154.58,118.49,90.57,68.07,42.29,27.60,29.60,46.58,117.50,241.71,230.16,232.19,212.20,199.81,202.82,196.26,196.77,192.16,179.06,157.80,179.80,190.98,L7
2005-10-28 22:08:48+00:00,240.36,191.71,155.67,134.14,136.76,165.09,166.50,141.41,103.39,73.49,60.90,44.34,30.74,62.33,150.04,281.41,259.37,247.95,224.01,207.76,213.02,210.49,206.10,206.34,190.48,173.06,184.79,202.99,L5
2005-11-13 22:09:08+00:00,250.02,202.08,166.12,139.62,142.16,167.82,168.96,153.30,112.31,77.62,66.73,51.19,31.56,62.28,150.99,261.67,251.57,251.91,230.11,211.01,215.72,211.85,215.26,211.69,192.83,178.48,193.87,208.96,L5
2006-01-08 22:10:37+00:00,,190.12,151.68,123.94,123.57,150.76,142.40,118.85,82.57,56.26,,,,,,,,,,,,,,,,,,,L7
2006-01-23 22:16:59+00:00,243.33,202.66,160.10,135.82,135.59,159.09,149.07,123.81,89.61,75.41,48.32,29.15,24.73,61.74,139.87,252.06,229.48,230.77,217.36,202.59,198.79,195.01,197.03,200.12,187.59,170.49,178.21,193.42,L5
2006-02-08 22:17:21+00:00,242.32,195.40,157.05,132.76,130.82,153.78,155.79,129.99,94.02,64.99,46.78,34.22,23.51,48.74,140.03,246.78,238.18,234.60,218.89,202.12,200.73,195.97,192.63,193.69,178.79,162.58,175.21,195.77,L5
2006-02-09 22:10:49+00:00,249.16,209.39,167.37,141.19,140.64,167.92,160.98,133.08,98.82,72.30,,,,,,,,,,,,,,,,,,,L7
2006-02-17 22:11:22+00:00,248.81,,179.15,139.85,132.47,166.86,149.30,129.87,104.19,82.44,46.77,31.51,36.09,77.31,156.13,265.07,238.55,241.59,245.78,220.82,213.67,216.06,210.13,211.50,198.78,181.99,190.22,213.02,L5
2006-02-25 22:10:52+00:00,244.74,204.75,161.18,135.03,133.50,166.69,158.83,136.40,,,,,,,,,,,224.54,207.96,208.33,195.87,199.57,192.92,183.17,161.17,177.42,192.00,L7
2006-03-29 22:10:52+00:00,,,,,,,168.28,,92.05,72.03,42.37,24.79,23.20,57.61,137.59,254.73,235.62,239.48,225.40,210.01,206.72,208.90,208.39,202.67,188.69,172.39,182.13,194.90,L7
2006-04-29 22:18:53+00:00,,,,,,,,,,,,-12.69,6.08,47.42,,,,,,,,,,,,,,,L5
2006-05-23 22:17:02+00:00,253.73,221.19,180.37,156.21,151.45,177.40,184.35,,,,,59.72,40.67,67.11,161.41,277.63,258.73,265.91,240.96,215.60,221.25,214.06,216.04,209.15,191.64,172.31,188.08,204.18,L7
2006-05-31 22:19:19+00:00,251.82,,172.34,145.91,142.29,164.63,163.34,132.47,105.97,76.69,51.67,27.56,23.30,68.81,139.93,249.30,228.98,233.33,228.20,213.69,208.27,219.46,217.08,211.91,187.87,169.66,184.40,207.36,L5
2006-06-01 22:10:50+00:00,257.71,,168.79,150.14,146.59,171.10,,,,,,24.17,24.23,69.30,144.52,263.42,238.21,235.63,,214.15,209.04,218.05,207.52,215.18,194.94,181.54,189.87,208.29,L7
2006-06-24 22:16:54+00:00,,,161.69,140.43,136.90,172.83,159.91,132.10,94.31,66.04,44.67,34.68,,,,,,,,,,,,,,,,,L7
2006-06-25 22:13:31+00:00,262.30,241.44,185.18,155.01,152.29,185.29,179.09,,92.72,73.32,45.28,21.69,40.39,69.10,158.41,282.67,256.86,248.25,244.21,216.18,213.60,216.45,211.52,213.69,204.53,187.39,190.81,209.43,L5
