dates,satname,nzd0582-0000,nzd0582-0001,nzd0582-0002,nzd0582-0003,nzd0582-0004,nzd0582-0005,nzd0582-0006,nzd0582-0007,nzd0582-0008,nzd0582-0009,nzd0582-0010,nzd0582-0011,nzd0582-0012,nzd0582-0013,nzd0582-0014,nzd0582-0015,nzd0582-0016,nzd0582-0017,nzd0582-0018,nzd0582-0019,nzd0582-0020,nzd0582-0021,nzd0582-0022,nzd0582-0023,nzd0582-0024,nzd0582-0025,nzd0582-0026,nzd0582-0027
2000-05-31 22:12:42+00:00,L7,220.72,184.00,155.57,133.80,133.26,145.91,136.72,113.62,74.37,58.08,33.81,16.31,13.84,53.53,134.02,234.82,225.10,219.26,210.90,206.84,206.46,197.53,193.71,202.67,173.01,163.16,175.44,205.90
2000-07-09 22:18:29+00:00,L7,212.60,177.86,159.51,137.70,118.32,145.05,133.07,96.49,100.92,,228.98,285.04,294.25,221.16,471.02,593.90,411.01,470.18,,,209.32,216.53,209.50,213.92,195.17,179.57,193.72,214.46
2000-09-04 22:11:34+00:00,L7,244.61,212.35,175.03,153.47,149.90,172.39,175.66,,101.00,79.68,57.09,39.28,37.32,58.70,138.39,259.26,236.12,242.36,228.59,208.01,207.21,199.76,198.01,198.95,187.25,174.82,181.90,206.95
2000-09-20 22:11:14+00:00,L7,247.64,213.78,175.77,152.82,153.15,175.95,177.65,,102.35,78.86,59.11,41.10,37.45,60.77,139.02,256.98,235.63,237.94,222.66,209.36,205.50,199.32,201.05,202.56,174.73,160.60,175.79,199.15
2000-09-27 22:17:24+00:00,L7,240.83,213.64,169.00,149.96,145.46,165.77,163.60,127.07,96.11,75.02,53.00,38.24,30.84,52.31,131.09,241.19,228.42,231.02,212.53,201.17,200.80,194.20,197.54,193.50,171.32,158.19,169.22,196.09
2000-10-29 22:17:19+00:00,L7,259.80,229.07,182.13,160.96,174.74,191.74,186.45,,124.90,101.22,76.20,58.10,46.90,73.60,159.91,284.53,254.67,259.90,239.74,214.69,208.72,211.18,205.29,205.61,194.18,175.69,189.78,202.57
2000-12-25 22:11:14+00:00,L7,234.16,192.84,151.53,135.04,128.46,150.53,141.79,111.61,85.53,60.19,40.15,27.34,29.02,90.86,138.22,259.61,238.86,241.34,212.34,203.70,205.12,199.28,196.74,201.75,175.86,161.11,175.79,203.84
2001-01-10 22:11:15+00:00,L7,257.82,234.36,191.49,159.94,156.45,182.79,180.14,154.17,121.67,97.19,76.31,54.57,37.73,59.15,132.12,257.19,237.44,241.69,227.84,198.08,198.93,197.72,193.65,192.07,182.04,159.66,175.44,189.78
2001-02-18 22:17:22+00:00,L7,233.07,197.58,161.47,141.26,128.66,146.39,144.80,114.54,85.37,65.12,40.36,26.46,21.49,44.85,128.38,238.22,224.19,219.91,206.73,197.96,201.76,194.47,198.60,193.07,176.91,153.69,172.91,194.68
2001-03-06 22:17:18+00:00,L7,223.45,186.56,146.23,125.70,120.56,135.84,133.47,98.06,74.97,49.18,24.96,21.51,10.46,41.42,124.31,231.08,218.24,208.49,201.24,195.47,200.31,190.23,195.83,191.30,169.42,151.58,170.62,196.45
2001-03-22 22:17:09+00:00,L7,238.13,206.19,166.35,142.71,130.64,141.46,141.67,118.53,92.14,70.52,49.12,32.22,27.56,47.75,110.14,237.39,224.00,216.27,211.12,198.66,199.98,191.66,198.25,192.14,178.14,157.82,172.83,200.08
2001-04-07 22:17:01+00:00,L7,242.17,213.56,169.74,144.60,140.08,164.99,152.90,116.60,88.43,63.84,43.07,27.90,17.77,51.08,129.01,239.74,223.34,224.48,211.16,198.11,198.27,195.38,198.17,192.36,176.48,159.61,171.94,196.00
2001-04-16 22:10:54+00:00,L7,235.05,203.91,159.01,140.21,130.16,144.15,142.89,114.16,85.71,60.29,44.64,27.85,21.96,58.69,106.27,244.83,226.47,223.38,209.82,201.80,204.31,195.77,193.26,198.42,173.63,159.43,170.37,195.76
2001-06-03 22:10:28+00:00,L7,,199.23,,,,134.81,142.77,191.37,,268.69,225.53,121.97,171.20,207.87,287.10,366.24,325.10,241.42,,199.84,,,198.54,,,,,
2001-07-05 22:10:09+00:00,L7,254.31,227.51,190.06,164.64,152.88,179.83,166.17,148.37,97.12,83.60,62.85,51.70,32.89,62.15,141.68,261.22,237.70,244.44,228.53,212.21,208.30,205.60,208.02,205.27,193.88,181.32,194.80,208.37
2001-11-01 22:15:17+00:00,L7,236.84,206.16,167.52,146.48,135.10,155.81,148.39,110.92,78.78,59.17,40.78,25.10,18.73,44.31,126.30,238.41,223.90,219.77,205.79,197.29,198.34,192.82,191.51,191.66,181.36,165.01,178.07,192.80
2001-11-26 22:09:21+00:00,L7,236.40,196.27,157.99,139.20,131.17,144.80,134.50,103.67,77.75,59.06,38.06,23.61,13.47,51.06,131.23,243.41,226.45,215.59,209.43,200.74,205.34,196.58,194.07,201.65,187.16,175.66,174.99,199.08
2001-12-19 22:15:37+00:00,L7,263.05,228.55,184.09,159.88,156.28,186.01,179.72,167.24,127.10,97.00,74.88,53.97,52.58,66.85,162.02,288.60,259.85,263.24,,204.15,206.75,215.90,211.55,213.28,205.95,185.56,200.68,224.66
2002-02-14 22:09:41+00:00,L7,243.04,195.54,164.90,156.11,173.05,212.46,190.32,181.02,140.86,101.98,71.49,54.86,63.30,90.61,173.56,305.91,283.06,275.42,,217.96,215.74,221.12,217.66,220.48,203.64,191.08,202.00,222.42
2002-03-18 22:09:33+00:00,L7,,,,,,,,,,43.36,25.91,13.49,15.38,47.14,131.81,255.68,232.29,231.54,212.79,197.36,199.54,194.41,194.49,195.94,185.89,171.21,175.75,192.40
2002-03-25 22:15:47+00:00,L7,225.90,186.44,148.18,130.13,120.78,133.50,133.25,97.36,65.54,43.72,19.53,9.40,3.00,41.17,119.61,240.68,219.13,213.82,203.98,194.70,199.70,190.16,195.08,194.63,176.72,166.18,169.33,199.24
2002-05-21 22:09:29+00:00,L7,225.54,180.03,145.03,131.03,124.78,145.31,124.24,87.50,58.78,37.84,14.64,0.93,5.09,51.03,131.82,232.85,223.17,216.07,216.49,201.18,203.44,197.24,193.78,201.12,180.38,161.09,181.16,198.05
2002-05-28 22:15:34+00:00,L7,,,,,,,,,52.16,,20.55,490.13,462.67,70.93,131.83,315.68,277.93,256.06,,184.53,216.78,,,,188.53,,,
2002-07-08 22:09:35+00:00,L7,,,,,,,,,,,,-12.03,-48.22,113.48,123.50,288.47,,,,,,,,,,173.99,147.73,
2002-07-31 22:15:11+00:00,L7,,,,,,,,,,,,,,60.57,136.80,265.47,244.87,243.99,224.49,218.34,227.27,224.31,218.58,213.84,196.52,179.83,204.17,207.54
2002-09-17 22:14:43+00:00,L7,212.07,171.83,134.79,110.86,107.28,130.96,113.74,82.68,56.43,33.31,12.92,-3.36,-8.91,38.27,82.29,203.93,205.50,202.89,192.06,185.34,185.04,181.62,180.75,185.63,164.50,147.58,161.44,186.13
2002-10-03 22:14:41+00:00,L7,227.25,188.54,148.08,123.40,114.98,136.07,122.68,89.29,62.81,39.44,19.28,7.61,-1.36,41.12,109.60,230.35,217.05,214.75,200.82,194.76,193.35,189.44,190.19,191.03,169.82,151.02,166.12,191.39
2002-10-12 22:08:26+00:00,L7,250.99,213.93,171.54,145.09,147.29,165.89,164.56,129.21,88.84,60.64,50.03,35.17,39.77,61.53,138.54,262.01,240.51,242.50,228.65,217.74,211.59,211.99,210.25,206.74,195.05,181.54,193.85,209.05
2002-10-19 22:14:44+00:00,L7,220.80,184.41,146.09,121.26,111.62,134.54,120.04,88.81,61.69,37.78,16.89,4.44,-1.43,39.31,86.65,227.23,217.01,212.63,200.08,194.88,192.26,190.70,194.81,193.51,176.55,163.30,168.83,197.07
2002-11-13 22:08:42+00:00,L7,227.84,180.74,150.80,124.65,118.40,141.70,125.32,92.21,64.70,38.49,20.58,6.01,7.32,46.71,120.74,235.45,224.04,214.99,202.54,193.81,196.35,193.75,189.98,190.00,174.19,154.31,166.42,190.52
2002-12-06 22:15:13+00:00,L7,257.43,248.99,198.85,170.33,151.10,175.24,174.21,164.12,127.43,92.58,74.59,60.09,52.29,67.03,150.29,270.78,250.36,256.54,240.89,218.11,209.04,213.86,206.68,208.95,195.05,175.30,183.83,199.99
2002-12-31 22:09:08+00:00,L7,226.98,188.12,152.12,125.13,119.11,143.14,129.06,93.78,66.52,41.52,21.38,9.34,15.09,45.48,105.47,227.87,222.22,213.71,201.79,192.21,191.75,195.07,190.84,195.72,173.22,155.54,167.32,190.93
2003-02-17 22:09:28+00:00,L7,249.85,229.70,190.84,155.51,147.22,177.38,174.00,,105.90,82.37,65.07,52.74,46.98,61.94,135.04,263.85,244.87,244.51,227.36,213.87,210.64,223.59,215.75,214.53,202.61,173.18,194.81,195.40
2003-03-21 22:09:51+00:00,L7,,,,,,,,,,,,,,,,,,115.90,143.03,,,,148.97,,141.62,124.61,,
2003-04-13 22:15:43+00:00,L7,231.03,189.96,161.75,135.14,125.11,140.76,133.98,94.35,70.09,42.88,24.07,17.49,21.30,46.04,128.64,240.78,222.18,213.66,205.87,198.22,198.48,200.25,193.61,189.87,177.28,155.91,170.99,196.86
2003-05-15 22:15:40+00:00,L7,234.22,203.52,167.15,142.00,129.53,152.63,143.86,109.29,71.66,50.09,35.20,24.42,27.60,51.09,113.37,241.51,226.81,231.67,214.34,201.74,204.15,208.95,202.35,200.71,191.37,169.95,184.63,199.84
2003-08-03 22:15:22+00:00,L7,,,,163.43,155.79,186.36,179.96,170.14,,,76.96,59.77,43.10,76.88,162.83,286.67,257.06,262.39,254.41,226.67,230.65,231.18,229.29,219.90,200.12,,198.56,211.93
2003-08-11 22:03:51+00:00,L5,,,,,138.23,161.67,158.05,,83.84,67.95,52.55,33.67,29.81,57.44,136.86,251.69,234.77,230.50,219.25,200.13,204.22,210.53,201.77,199.49,187.03,174.92,183.91,201.54
2003-08-12 22:09:11+00:00,L7,264.15,246.85,199.37,166.74,148.52,182.66,176.81,,,,,38.14,29.00,63.93,158.33,266.55,246.29,244.25,232.57,212.71,210.25,221.74,212.15,215.34,193.79,177.75,190.73,206.51
2003-08-27 22:04:09+00:00,L5,241.73,219.86,187.54,159.28,143.59,160.07,145.69,120.38,85.69,71.68,48.04,31.01,24.44,57.34,109.06,239.37,213.10,223.12,216.31,205.11,197.66,197.73,198.32,195.45,186.03,164.63,177.75,200.02
2003-08-28 22:09:09+00:00,L7,,,197.88,163.28,144.25,171.96,160.99,,66.60,59.47,59.64,,,,,,,,,,,,,,,,,
2003-09-12 22:04:26+00:00,L5,264.08,,194.48,166.00,153.29,184.38,179.31,166.58,120.44,95.36,75.79,56.21,49.74,73.82,170.52,280.80,255.55,259.43,248.12,220.34,217.68,219.01,220.67,214.25,198.11,179.93,195.08,206.58
2003-09-20 22:15:10+00:00,L7,223.61,189.22,153.07,127.07,118.64,137.16,,,,,23.92,12.03,,,,,,,,,,,,,,149.93,166.51,189.10
2003-10-07 21:58:35+00:00,L5,231.30,190.04,162.50,134.96,123.34,146.72,132.92,107.58,72.22,49.85,30.96,19.99,16.19,44.92,120.34,226.54,218.20,214.70,199.41,194.28,195.48,193.43,190.35,198.99,179.52,157.97,169.11,195.84
2003-10-15 22:08:58+00:00,L7,262.56,,,,,185.82,180.35,171.19,130.42,94.92,86.42,63.98,56.93,78.01,164.41,285.15,256.32,256.64,247.85,219.50,215.93,220.67,219.55,210.51,197.42,178.60,193.55,208.41
2003-12-09 22:15:42+00:00,L7,,,,,,,,,98.51,83.01,71.32,51.21,40.79,69.14,119.98,263.66,242.77,239.03,221.46,204.74,203.64,197.59,196.18,198.09,184.99,179.30,189.15,196.49
2004-03-31 21:59:59+00:00,L5,233.16,201.42,168.90,133.04,124.99,143.36,139.77,110.60,84.02,63.01,41.65,27.26,20.42,50.30,129.07,235.12,223.23,215.29,204.50,197.17,195.40,192.83,191.36,197.02,172.44,152.14,169.57,192.65
2004-04-23 22:06:53+00:00,L5,268.69,252.63,189.99,148.73,146.77,178.70,172.32,172.23,124.31,110.77,84.00,67.11,41.31,66.99,173.05,273.79,251.31,252.69,250.52,220.60,214.12,220.50,208.94,209.59,196.32,181.52,192.39,205.32
2004-05-02 22:00:57+00:00,L5,208.33,169.35,133.91,116.87,118.00,137.08,123.87,95.84,68.33,46.29,22.35,10.52,11.30,46.91,124.46,233.59,222.47,214.16,211.38,197.29,203.26,196.41,201.59,197.92,175.52,170.70,184.26,199.94
2004-05-09 22:07:21+00:00,L5,268.41,253.56,201.09,160.05,149.52,184.03,180.73,173.67,117.05,107.51,82.65,61.86,53.80,95.32,171.43,286.59,264.92,258.09,247.09,222.89,210.19,217.79,214.04,212.03,202.54,184.54,193.58,208.96
2004-05-17 22:16:09+00:00,L7,240.32,,,,130.39,158.43,149.04,120.96,83.36,64.14,43.31,30.11,32.69,61.93,131.60,242.73,232.54,236.07,254.80,262.64,221.02,199.19,200.39,198.80,176.61,164.41,171.68,201.03
2004-05-18 22:01:26+00:00,L5,244.72,221.47,177.88,146.82,137.78,164.18,165.93,130.29,98.17,88.71,64.13,39.53,42.80,70.27,151.14,254.31,240.10,244.15,219.79,216.22,209.16,207.18,214.83,207.55,189.54,176.51,190.42,211.81
2004-05-26 22:09:57+00:00,L7,,,172.62,147.33,136.07,163.94,152.41,112.07,84.37,73.70,57.70,42.67,40.08,,,,,,,,,,,,,,,
2004-06-10 22:08:17+00:00,L5,233.32,199.77,154.35,133.57,125.49,153.47,152.75,125.07,95.13,65.11,38.02,22.11,30.96,64.18,153.08,239.87,224.77,228.65,223.25,209.37,206.04,199.70,201.67,201.78,183.05,166.75,178.85,203.80
2004-06-27 22:09:48+00:00,L7,227.07,,,,,,133.07,105.53,78.42,49.27,31.63,18.39,11.10,58.78,105.48,241.03,228.84,227.21,208.95,208.59,207.59,195.34,193.90,201.92,184.77,161.36,173.80,206.57
2004-07-05 22:02:51+00:00,L5,,,,141.17,153.30,186.80,193.10,,89.26,,75.06,57.77,53.85,89.95,184.12,287.98,261.80,271.29,266.94,236.96,222.56,229.11,226.08,226.10,205.82,190.81,206.50,222.47
2004-07-12 22:09:13+00:00,L5,238.37,201.64,164.05,141.16,128.10,154.83,144.75,105.93,72.33,54.81,32.35,18.63,15.85,40.90,140.16,230.66,218.64,217.91,208.94,199.96,201.31,190.27,188.94,190.98,175.55,164.05,173.97,197.74
2004-07-20 22:15:54+00:00,L7,266.54,244.45,194.86,,366.68,,,,66.66,43.58,34.97,34.39,30.30,53.79,164.33,288.22,258.07,260.39,327.09,304.65,,232.16,206.46,207.86,195.63,175.49,179.46,184.53
2004-07-21 22:03:15+00:00,L5,,,,,150.19,192.73,192.06,,,78.60,76.95,62.07,51.31,77.26,172.60,281.74,257.58,264.01,243.24,226.80,225.22,216.20,212.28,210.04,192.16,188.27,199.03,218.17
2004-07-29 22:09:38+00:00,L7,230.22,,142.31,123.58,121.29,146.15,130.01,98.84,74.03,,,,,,,,,,,,,,,,,,,
2004-08-14 22:09:35+00:00,L7,230.00,195.31,,,,,,,,,,,,,,,,,,,,193.23,192.73,195.30,172.32,152.47,166.29,189.97
2004-08-22 22:04:00+00:00,L5,243.80,188.54,142.36,118.08,124.41,166.56,166.49,,79.47,53.49,30.90,4.52,18.10,70.03,154.09,272.76,246.99,240.68,223.56,196.00,205.01,217.28,209.89,210.01,189.03,161.74,172.42,189.93
2004-08-29 22:10:22+00:00,L5,243.26,,159.51,139.96,132.57,162.53,153.26,118.26,85.34,59.58,37.60,21.06,24.82,52.83,135.98,249.14,234.25,228.50,213.77,202.35,201.96,199.77,196.92,198.10,185.92,165.63,179.86,194.39
2004-09-06 22:15:40+00:00,L7,,,165.38,142.04,134.63,168.56,166.40,,89.14,67.82,42.49,31.55,39.56,,,258.00,239.73,,,,,,,,,,,
2004-10-01 22:09:21+00:00,L7,,,,,,,,,,85.65,82.70,64.45,12.02,46.46,133.09,263.76,231.16,232.44,,200.73,,190.63,,184.51,186.13,157.13,171.58,160.57
2004-10-08 22:15:27+00:00,L7,224.49,176.92,138.49,,,,,97.00,70.05,,,,,,,,,,,,,188.92,190.06,189.34,177.88,,,
2004-10-17 22:09:26+00:00,L7,,248.89,184.80,154.55,159.51,197.54,199.44,184.18,147.02,116.94,90.40,,,,,,,,,,,,,,,,,
2004-10-24 22:15:44+00:00,L7,222.07,178.56,143.03,121.59,117.16,133.74,,,,42.72,19.38,7.08,5.69,40.95,109.28,230.67,217.16,213.57,200.22,194.62,197.80,189.94,196.05,192.62,169.63,150.60,167.43,193.53
2004-11-01 22:11:49+00:00,L5,263.21,,176.52,148.07,157.89,196.78,191.33,174.94,138.36,112.27,86.38,62.98,56.89,91.17,197.11,301.56,267.60,270.95,252.09,224.67,224.32,221.53,215.51,214.44,198.79,187.71,198.49,213.15
2004-12-11 22:16:09+00:00,L7,225.68,173.83,,,,,131.61,100.21,69.98,49.78,46.26,73.51,17.38,43.93,128.31,,,,,,,,,,,152.81,164.23,193.06
2005-01-13 22:06:52+00:00,L5,269.39,,181.94,146.05,153.21,197.68,194.67,179.33,150.45,121.15,83.67,61.80,69.07,108.82,203.61,309.91,278.37,279.67,268.92,237.99,231.67,232.82,228.63,221.41,206.10,188.85,203.79,222.04
2005-01-28 22:16:23+00:00,L7,271.67,,191.48,,,,,,142.29,119.35,84.47,60.43,63.32,102.05,183.01,297.34,268.04,267.08,,225.65,222.70,224.25,217.16,214.87,196.60,179.63,200.31,210.93
2005-03-26 22:10:28+00:00,L7,251.46,211.44,166.57,137.61,138.29,168.95,172.14,138.15,,,,,,,,,,,,,,,,,201.57,174.12,194.13,205.22
2005-04-02 22:16:37+00:00,L7,234.44,,149.55,,,,,,89.32,69.45,42.47,30.10,25.47,44.86,128.20,238.75,223.76,222.89,212.38,199.04,200.01,196.83,197.54,191.81,178.84,163.98,170.19,199.86
2005-04-11 22:10:22+00:00,L7,263.82,220.97,,,,,,,123.57,109.85,75.70,58.22,47.39,82.09,164.76,291.71,261.83,262.80,,219.20,215.90,223.98,212.17,208.50,196.21,176.88,201.57,212.33
2005-05-13 22:10:48+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-21 22:08:08+00:00,L5,,,,,,,,,,,447.87,461.78,435.77,470.73,289.96,369.57,315.82,340.57,,,,,,,,,,433.11
2005-05-28 22:14:23+00:00,L5,254.50,,157.20,138.65,149.08,176.61,177.03,,71.71,71.68,43.07,28.94,36.08,75.41,152.77,279.33,250.37,249.32,232.31,220.27,218.42,216.08,218.54,215.18,200.03,184.13,195.01,201.37
2005-05-29 22:10:21+00:00,L7,,,,,,,,,124.16,96.88,,,,,,,,,,,,,,,,,,
2005-06-05 22:16:29+00:00,L7,237.39,190.88,146.86,124.12,,,,,,57.47,35.98,20.67,17.22,46.50,128.74,239.48,219.91,225.99,211.60,201.87,202.29,197.22,197.00,198.33,176.59,156.67,174.60,192.70
2005-06-13 22:14:31+00:00,L5,251.68,207.68,156.09,142.72,134.36,176.26,181.67,166.93,127.20,105.04,72.83,51.20,54.03,79.51,150.13,247.60,235.50,241.18,241.35,209.85,210.95,206.90,208.95,208.21,206.44,194.27,209.85,208.99
2005-06-14 22:10:13+00:00,L7,,207.90,169.94,142.64,135.37,179.72,178.65,,114.56,92.54,59.09,,,,,,,,,,,,,,,,,
2005-06-21 22:16:23+00:00,L7,236.54,183.12,144.20,,,,,,78.38,52.57,34.42,17.44,15.73,46.41,117.62,240.58,220.75,220.91,211.27,201.06,205.80,197.90,198.41,197.42,177.66,165.34,175.13,200.25
2005-06-30 22:10:11+00:00,L7,205.07,172.34,142.12,133.13,,,,,,,34.97,22.36,17.92,49.14,112.04,217.26,221.34,164.87,,,165.65,159.15,,,156.27,132.20,,177.77
2005-07-08 22:08:27+00:00,L5,242.18,,,,134.56,157.32,158.07,,,72.61,75.74,66.37,70.89,83.81,289.55,436.23,333.50,369.20,,,,,,,,,,
2005-07-15 22:14:43+00:00,L5,229.49,175.82,135.71,125.22,115.63,145.33,133.28,115.11,79.85,61.68,40.70,17.66,19.21,45.22,116.83,239.80,223.52,218.31,208.66,200.46,197.54,192.71,194.68,189.37,177.17,162.15,168.89,191.50
2005-07-16 22:10:12+00:00,L7,237.71,184.21,147.33,,,,,,,60.49,32.26,18.80,14.67,52.60,131.04,237.88,224.92,221.34,214.19,204.49,202.22,196.03,194.04,203.10,184.02,162.46,178.63,205.86
2005-07-24 22:08:38+00:00,L5,298.99,214.59,179.90,169.95,,172.49,,99.88,,38.80,155.37,114.99,83.69,115.74,286.80,340.49,315.85,266.40,204.80,199.03,,282.84,,196.65,199.36,212.06,202.45,207.66
2005-08-09 22:08:46+00:00,L5,265.54,223.30,181.46,152.17,150.03,188.81,184.76,,106.12,92.47,77.16,56.53,42.84,110.79,183.90,271.31,261.87,265.40,,226.92,228.17,226.51,225.46,225.74,209.69,194.15,206.24,234.62
2005-08-17 22:10:06+00:00,L7,,,,,,,,,,,112.93,,,,,,,,,,,,,,,,,
2005-09-02 22:10:22+00:00,L7,,,,,,,,110.75,89.96,63.39,42.89,26.82,26.04,58.80,,259.66,237.00,238.88,,,,,,,,,,
2005-09-09 22:16:04+00:00,L7,,,,156.92,151.92,184.37,181.12,,109.42,90.93,75.49,57.93,49.67,77.82,160.80,256.95,251.89,263.35,244.29,220.53,215.99,220.54,217.34,216.51,197.90,183.08,206.82,210.44
2005-09-10 22:08:55+00:00,L5,252.90,211.64,167.68,148.23,146.82,170.61,165.67,,85.57,64.66,37.74,23.77,13.82,45.64,130.71,225.34,224.81,228.35,212.73,200.61,200.81,196.39,199.53,201.10,188.71,174.09,187.85,201.56
2005-09-17 22:15:06+00:00,L5,234.17,181.93,148.17,133.03,129.88,148.79,142.87,105.27,77.11,58.67,32.06,18.39,15.92,54.53,144.72,248.64,238.03,235.10,221.36,219.05,229.82,231.22,208.18,196.36,183.42,163.33,183.88,
2005-09-25 22:16:02+00:00,L7,235.16,189.80,,,,,151.38,114.49,87.37,65.78,39.09,24.40,27.31,44.98,114.83,238.51,227.49,228.99,210.20,198.58,201.59,194.93,195.63,191.27,177.99,156.73,178.66,190.41
2005-10-28 22:08:48+00:00,L5,222.58,168.85,135.67,118.14,116.76,138.42,134.50,101.41,71.39,50.63,28.90,12.34,7.88,46.33,123.37,249.41,232.70,215.95,204.01,195.45,200.71,197.16,194.67,197.45,179.81,162.39,173.36,197.28
2005-11-13 22:09:08+00:00,L5,228.24,174.08,141.62,120.02,117.66,135.15,129.76,104.30,73.11,49.62,27.53,11.99,3.56,42.68,118.32,222.47,218.90,212.71,205.61,195.93,200.64,195.52,201.26,200.80,179.76,165.41,179.87,201.96
2006-01-08 22:10:37+00:00,L7,,174.12,137.68,112.74,109.57,132.09,120.00,90.85,60.17,40.26,,,,,,,,,,,,,,,,,,
2006-01-23 22:16:59+00:00,L5,241.55,200.37,158.10,134.22,133.59,156.42,145.87,119.81,86.41,73.12,45.12,25.95,22.44,60.14,137.20,248.86,226.81,227.57,215.36,201.36,197.56,193.68,195.89,199.23,186.52,169.42,177.07,192.85
2006-02-08 22:17:21+00:00,L5,227.43,176.26,140.30,119.36,114.07,131.45,128.99,96.49,67.22,45.85,19.98,7.42,4.37,35.34,117.70,219.98,215.85,207.80,202.14,191.81,190.42,184.80,183.06,186.25,169.86,153.65,165.64,190.98
2006-02-09 22:10:49+00:00,L7,235.16,191.39,151.62,128.59,124.89,146.92,135.78,101.58,73.62,54.30,,,,,,,,,,,,,,,,,,
2006-02-17 22:11:22+00:00,L5,267.03,,199.65,156.25,152.97,194.19,182.10,170.87,136.99,105.87,79.57,64.31,59.52,93.71,183.46,297.87,265.88,274.39,266.28,233.44,226.29,229.73,221.84,220.61,209.71,192.92,201.93,218.88
2006-02-25 22:10:52+00:00,L7,224.52,178.75,138.43,116.83,110.75,136.36,122.43,90.90,,,,,,,,,,,201.79,193.96,194.33,180.70,186.57,182.81,171.04,149.04,164.42,185.50
2006-03-29 22:10:52+00:00,L7,,,,,,,171.88,,95.65,74.60,45.97,28.39,25.77,59.41,140.59,258.33,238.62,243.08,227.65,211.39,208.10,210.40,209.68,203.67,189.89,173.59,183.42,195.54
2006-04-29 22:18:53+00:00,L5,,,,,,,,,,,122.42,13.31,24.65,60.42,99.70,520.74,325.40,425.22,427.51,,,,,,,,,
2006-05-23 22:17:02+00:00,L7,228.84,189.19,152.37,133.81,123.45,140.07,139.55,,,,,14.92,8.67,44.71,124.08,232.83,221.40,221.11,212.96,198.37,204.02,195.39,200.04,196.71,176.71,157.38,172.08,196.18
