dates,nzd0525-0000,nzd0525-0001,nzd0525-0002,nzd0525-0003,nzd0525-0004,satname
1999-08-17 22:13:37+00:00,319.26,310.89,301.42,297.95,320.43,L7
1999-09-27 22:07:36+00:00,316.95,310.71,303.56,301.15,322.88,L7
1999-12-07 22:13:41+00:00,322.54,316.95,309.91,310.81,329.16,L7
1999-12-16 22:07:33+00:00,321.66,318.51,312.14,312.45,328.75,L7
2000-02-02 22:07:23+00:00,320.60,319.78,313.57,315.85,328.19,L7
2000-03-21 22:07:12+00:00,323.58,321.37,316.19,318.84,328.09,L7
2000-05-08 22:06:44+00:00,323.26,322.78,318.50,320.72,327.48,L7
2000-05-15 22:12:54+00:00,322.84,321.85,318.50,319.85,327.51,L7
2000-06-16 22:12:38+00:00,320.43,319.64,316.47,315.37,324.58,L7
2000-08-12 22:05:41+00:00,316.87,312.10,315.76,309.83,324.03,L7
2000-08-19 22:11:49+00:00,313.19,308.75,312.65,311.94,329.10,L7
2000-09-20 22:11:14+00:00,309.48,306.82,310.70,310.15,330.95,L7
2000-11-16 22:04:56+00:00,304.17,300.38,304.56,307.31,331.50,L7
2000-12-18 22:05:01+00:00,303.59,299.29,305.35,308.72,332.51,L7
2000-12-25 22:11:14+00:00,306.08,301.83,306.91,310.24,329.87,L7
2001-01-03 22:05:00+00:00,309.08,305.31,309.40,312.00,330.52,L7
2001-04-16 22:10:54+00:00,313.73,311.23,311.78,313.00,325.98,L7
2001-07-14 22:03:57+00:00,311.72,308.13,308.69,308.51,328.83,L7
2001-08-15 22:03:26+00:00,317.52,313.16,309.25,307.60,328.60,L7
2001-08-31 22:03:17+00:00,323.38,316.70,312.26,310.49,330.99,L7
2002-04-12 22:03:25+00:00,316.31,311.48,315.19,313.33,329.09,L7
2002-05-05 22:09:37+00:00,311.17,308.03,309.47,306.70,327.19,L7
2002-05-14 22:03:19+00:00,313.15,311.21,311.84,314.59,335.45,L7
2002-06-15 22:03:07+00:00,316.36,315.45,320.34,321.74,340.16,L7
2002-07-01 22:03:02+00:00,315.91,316.91,321.44,324.87,341.22,L7
2002-07-08 22:09:12+00:00,320.16,322.45,327.75,330.39,343.23,L7
2002-08-09 22:08:57+00:00,323.69,324.06,328.44,329.80,341.34,L7
