,dates,chi0409-0000,chi0409-0001,chi0409-0002,chi0409-0003,chi0409-0004,chi0409-0005,chi0409-0006,chi0409-0007,chi0409-0008,chi0409-0009,chi0409-0010,chi0409-0011,chi0409-0012,chi0409-0013,chi0409-0014,chi0409-0015,chi0409-0016,chi0409-0017,chi0409-0018,chi0409-0019
0,1985-03-05 14:11:29+00:00,213.2906369955101,228.69445033773982,234.38665623142265,240.17744080248514,242.0889512725003,239.8457829987441,250.5337750515477,248.13034225486217,246.9544617571258,245.2646385133984,244.47217080972584,241.84002945927114,251.93514258857877,285.54868004744424,255.75691549801937,250.96371568708545,217.40085228886474,209.41645230563577,215.02511511033148,208.95067149799522
1,1986-02-04 14:07:59+00:00,227.01320806764403,239.07734390516782,242.02960773480683,240.54433383701797,247.5250672076518,251.258386574994,258.09269412464465,257.27057776094875,253.81350523220772,255.2358041375357,249.50961403183044,253.34388246987342,259.7663252460132,283.52938739185345,265.28648831257436,257.2221790858481,230.91196947742228,221.16149239487453,226.2976525827591,215.64380584811414
2,1986-08-15 14:02:41+00:00,230.74870126518078,225.11499000459617,236.178861685289,233.80848725547085,237.7833879730416,234.97309389215212,241.02644652815476,243.13680277990505,230.58507942627898,231.92566252348993,227.2553870467459,225.04833539024227,234.36164389000987,250.9062829404423,232.35042369594757,232.64485523388075,200.16720807611082,203.0516159093162,203.73907753602765,198.40038610653295
3,1986-09-16 14:01:33+00:00,215.98045380179084,226.1221483620198,230.17531241070395,224.9611207313162,227.31613587204632,224.92562447748037,227.05174787577573,224.7320138223434,219.21088313622494,224.65586076103253,220.26575865136186,225.11863599070318,231.55896480250544,234.27924909088438,229.76018200873534,224.74222746419906,197.1383539782129,195.12599694407274,194.5148198634369,186.22296454801585
4,1986-10-18 14:00:32+00:00,228.2793925692453,235.7326646091936,234.57653929824667,234.85277466621096,237.4403889323046,233.44128880530423,237.65445350952712,240.21588400932427,236.66250176417384,236.07468562774085,235.31230252918022,242.8286293951218,247.15738377948242,260.3660170978099,242.17379348647876,241.39566447690126,212.5630612862959,208.81955590451676,213.242609443012,207.3801455797406
5,1986-12-21 14:00:01+00:00,229.86391415774733,242.20607803821923,244.56556896080707,237.7702825935946,247.60649775678797,249.4270283891801,247.94870176274975,249.60809793306882,247.0908440520107,249.94717726545636,242.5319688227274,247.22003743268743,252.25360881126312,278.75672716238336,259.82222527082286,250.91978726911262,219.0958104395118,213.30971700335135,221.0724144219329,211.24687045538354
6,1987-01-06 14:00:30+00:00,230.83126129260066,236.9143575855239,247.07575362473725,244.8461792760582,244.18354992139524,247.5027234139152,253.9289327451339,250.77842754101692,247.75143991328278,242.2781028712066,243.46380024721032,243.56502620218274,254.33384381969475,267.51244440583673,256.03982619155926,247.9569293539344,222.0797637908708,213.0953862117758,219.31607720754505,210.80360874805976
7,1987-01-22 14:00:58+00:00,229.69237568188979,240.93134561612374,245.288716263937,242.39727627479235,249.11894083509816,248.07031169524194,250.4243673056544,249.60236759458857,248.23962918575484,249.5425799899437,242.99603399357693,240.61095067955623,256.545843109356,271.1478360779787,261.6869111508486,247.82831389819802,218.24479793382983,214.489961733876,222.2360247563646,212.5938743850922
8,1987-02-07 14:01:33+00:00,225.0919566301124,241.04270681160762,240.50368324821022,239.17360014975444,247.23625532427383,246.5124375215849,254.17156417152057,256.970582883328,250.3328413858493,256.23262102902106,247.8267452818295,250.49060599900923,259.9599046278528,281.23421553872384,269.80067253666766,258.9005983035255,231.6442308680122,219.58759221422378,226.19856908569858,214.2966335517722
9,1998-03-09 14:17:33+00:00,210.19285157848034,222.2287796634412,230.75176508554372,232.24407173366495,235.3980383242578,230.78815496010614,236.08968954625252,230.5221617044442,216.40931566823113,213.46272867112765,211.40546901482165,207.27634476279607,211.9547861160946,210.88587516106202,215.64161624930915,209.56021417752262,192.7189982654321,178.88556175116238,184.5886923317713,202.8007016496647
10,1998-03-25 14:17:47+00:00,210.58733435149836,222.1730241385367,230.1143127701255,231.6470879591125,236.41726298050642,235.74433787147848,234.1995110588995,227.106931071429,219.86160285489004,216.81515924183324,217.3400792026374,216.63435279731704,212.79136446230353,208.7672604986647,212.3747347094666,208.07306928441545,191.674308801717,180.9145449115793,188.0444829326656,194.35516707208515
