dates,nzd0432-0000,nzd0432-0001,nzd0432-0002,nzd0432-0003,nzd0432-0004,nzd0432-0005,nzd0432-0006,nzd0432-0007,nzd0432-0008,nzd0432-0009,nzd0432-0010,nzd0432-0011,nzd0432-0012,nzd0432-0013,satname
2001-05-02 22:10:03+00:00,376.74,371.91,367.84,360.23,361.16,354.29,353.48,356.45,353.65,349.82,343.60,341.68,346.78,354.08,L7
2001-06-03 22:09:40+00:00,380.20,374.04,370.15,363.29,362.58,356.78,355.67,357.73,355.88,352.16,344.76,342.65,348.77,355.72,L7
2001-06-10 22:15:47+00:00,381.29,375.93,373.24,365.77,363.90,357.94,357.12,359.23,358.63,353.78,347.13,344.99,349.85,356.92,L7
2001-07-05 22:09:21+00:00,382.23,378.17,375.79,369.30,367.27,361.26,359.49,362.02,359.05,353.81,351.50,347.49,351.09,357.94,L7
2001-07-12 22:15:31+00:00,383.80,379.95,378.68,373.41,370.24,364.06,361.66,364.73,362.30,356.21,353.87,349.67,353.49,359.68,L7
2001-08-29 22:14:52+00:00,383.73,380.91,380.25,376.17,372.22,365.81,364.12,367.17,365.98,358.53,355.39,352.76,356.30,361.96,L7
2001-09-07 22:08:34+00:00,382.55,379.87,379.35,375.55,372.16,365.55,364.16,367.11,365.70,358.35,355.24,352.51,355.90,362.41,L7
2001-09-23 22:08:26+00:00,380.19,377.90,377.75,375.74,371.81,365.40,364.70,367.66,365.90,358.84,355.48,353.02,356.46,362.90,L7
2001-11-10 22:08:27+00:00,373.54,372.03,374.36,373.86,368.19,361.91,361.59,364.45,363.14,354.59,352.24,349.35,352.66,359.03,L7
2001-12-12 22:08:38+00:00,362.47,363.74,363.42,364.26,362.36,355.47,353.76,358.70,354.73,347.15,345.87,340.87,342.39,351.55,L7
2002-01-20 22:15:01+00:00,358.95,359.06,357.36,357.06,357.64,351.20,349.74,354.41,349.62,343.25,341.67,336.96,337.84,347.96,L7
2002-01-29 22:08:45+00:00,359.15,357.39,355.86,355.64,357.08,350.31,348.69,352.94,348.30,342.17,340.86,336.23,337.17,347.26,L7
2002-02-05 22:15:01+00:00,359.49,358.45,356.25,355.95,356.31,348.95,348.16,352.63,348.28,341.18,339.97,335.46,336.67,346.33,L7
2002-02-14 22:08:53+00:00,359.69,357.59,355.79,355.18,355.77,348.59,348.09,352.10,347.44,340.95,340.10,335.84,336.49,346.26,L7
2002-03-09 22:15:05+00:00,358.69,355.64,353.00,352.23,352.86,345.68,345.78,348.75,343.16,337.76,337.94,333.42,333.43,343.27,L7
2002-03-25 22:14:59+00:00,359.08,354.72,352.56,351.55,353.02,345.39,345.48,348.39,342.48,338.00,338.09,333.74,333.31,343.70,L7
2002-04-03 22:08:45+00:00,361.07,356.33,354.57,353.27,354.90,347.25,347.53,350.54,344.65,340.03,340.26,336.48,335.95,346.26,L7
2002-05-12 22:14:55+00:00,366.33,359.84,358.59,356.35,358.22,350.84,350.56,353.72,348.56,343.57,343.82,339.78,339.31,348.74,L7
2002-05-28 22:14:46+00:00,368.19,362.03,360.66,357.95,359.73,352.43,352.18,355.08,350.27,345.24,345.23,340.99,340.83,350.61,L7
2002-06-06 22:08:34+00:00,368.76,362.38,360.92,358.07,359.94,353.01,352.42,355.98,350.99,346.27,346.00,341.19,341.38,350.74,L7
2002-06-29 22:14:36+00:00,371.73,364.61,363.41,360.36,362.13,354.68,354.63,358.09,352.25,348.33,348.14,344.09,345.84,353.33,L7
2002-07-24 22:08:14+00:00,371.91,363.60,362.44,359.70,361.75,354.58,354.72,358.16,352.67,348.81,348.79,344.44,346.02,353.57,L7
2002-08-16 22:14:20+00:00,377.37,368.32,367.64,363.69,366.65,360.00,359.23,363.46,357.03,354.63,354.10,348.73,351.49,358.23,L7
2002-08-25 22:08:00+00:00,377.32,367.74,367.14,363.03,365.86,359.88,358.80,363.22,356.85,354.46,353.42,347.87,350.62,357.69,L7
2002-09-10 22:07:55+00:00,379.80,368.80,368.33,363.09,365.36,359.97,358.38,363.21,358.22,355.52,353.73,347.26,350.82,358.11,L7
2002-10-12 22:07:38+00:00,379.42,369.80,369.71,364.32,365.95,360.32,357.43,362.33,358.52,356.12,353.96,345.88,350.48,357.22,L7
2002-10-19 22:13:56+00:00,379.42,369.80,369.71,364.32,365.95,360.32,357.43,359.11,355.44,349.44,352.25,345.88,350.48,357.22,L7
2002-12-31 22:08:20+00:00,376.67,367.35,367.18,362.60,363.70,357.59,355.09,355.18,350.67,341.81,346.96,341.32,345.54,353.55,L7
2003-01-07 22:14:28+00:00,379.96,371.85,369.77,364.06,364.27,357.27,355.65,356.32,351.76,343.16,347.29,342.07,346.94,353.56,L7
2003-01-16 22:08:26+00:00,380.11,371.96,368.56,363.51,363.55,356.43,355.48,356.39,351.31,343.65,346.98,342.17,346.27,353.20,L7
2003-01-23 22:14:39+00:00,380.29,373.33,369.83,363.95,362.40,355.42,353.74,353.73,349.52,342.24,345.80,340.52,343.41,350.71,L7
2003-02-01 22:08:33+00:00,377.15,370.24,367.33,362.59,360.45,353.88,351.52,352.03,347.85,340.58,343.52,337.62,340.17,347.77,L7
2003-02-24 22:14:49+00:00,377.42,371.69,369.00,366.54,361.99,353.87,353.16,351.01,346.83,339.08,342.92,337.99,339.83,347.09,L7
2003-03-12 22:14:54+00:00,377.50,372.52,371.27,371.10,366.17,357.22,355.43,353.08,347.45,340.20,344.65,339.97,341.98,348.42,L7
2003-04-13 22:14:55+00:00,381.43,375.08,373.67,372.35,367.99,359.16,357.69,354.91,349.12,342.62,346.76,343.53,345.45,351.48,L7
2003-05-15 22:14:52+00:00,383.06,376.13,375.38,374.51,370.89,362.15,360.38,360.49,353.72,349.25,348.63,343.54,345.48,351.47,L7
2003-05-24 22:08:40+00:00,383.81,376.89,376.36,374.92,371.75,363.31,361.24,361.32,354.82,350.82,350.12,345.35,347.17,353.35,L7
2003-08-11 22:03:03+00:00,387.34,380.73,383.38,381.89,381.05,372.92,370.18,370.31,365.04,361.31,360.22,355.34,359.41,364.41,L5
2003-08-12 22:08:23+00:00,385.27,379.89,382.09,379.88,378.91,372.07,369.63,370.37,365.46,361.80,360.64,355.09,359.41,366.09,L7
2003-08-20 21:57:03+00:00,384.32,379.35,381.63,378.38,377.33,370.50,368.88,369.59,365.09,361.42,360.23,354.59,358.91,365.81,L5
2003-08-27 22:03:21+00:00,383.42,378.57,379.69,374.80,377.43,370.65,366.48,368.71,364.66,361.53,360.62,354.23,358.93,365.27,L5
2003-08-28 22:08:21+00:00,382.02,377.45,378.44,373.36,376.30,369.79,365.72,367.55,364.08,360.74,360.03,353.70,358.49,365.53,L7
2003-09-20 22:14:22+00:00,379.42,375.68,375.95,369.63,372.40,366.61,363.37,365.74,362.63,358.27,358.08,351.95,356.29,364.05,L7
2003-10-14 22:04:03+00:00,377.67,373.25,372.15,367.20,369.27,364.49,361.43,364.51,361.53,356.71,356.41,349.28,353.93,361.89,L5
2003-11-16 22:08:35+00:00,373.31,369.77,368.59,362.39,363.99,359.54,357.53,362.83,360.19,355.99,356.33,349.98,354.95,363.20,L7
2003-11-23 22:14:50+00:00,371.25,368.12,366.64,360.42,362.16,355.89,355.10,359.80,356.50,352.33,355.29,348.31,353.90,362.18,L7
2003-11-24 21:58:27+00:00,369.97,365.98,365.23,359.62,361.31,354.95,354.24,358.15,354.39,350.19,352.02,346.18,350.00,358.36,L5
2003-12-02 22:08:38+00:00,368.38,364.40,363.83,358.94,360.01,353.93,353.48,356.75,353.36,349.09,350.71,345.35,348.47,356.71,L7
2003-12-09 22:14:54+00:00,368.38,364.40,363.83,358.94,360.01,353.93,353.48,356.75,353.59,349.54,350.89,345.35,348.47,356.71,L7
2003-12-10 21:58:29+00:00,367.40,362.83,362.39,357.79,358.68,352.71,352.82,355.20,351.89,347.89,349.43,343.77,346.77,354.96,L5
2003-12-26 21:58:42+00:00,366.76,362.27,361.68,357.38,358.03,352.15,352.30,354.66,351.38,346.99,348.02,342.08,344.79,353.09,L5
2004-01-18 22:04:57+00:00,364.96,360.22,359.70,355.30,355.82,350.24,350.03,352.32,348.98,344.55,345.35,339.22,342.02,350.53,L5
2004-01-19 22:08:59+00:00,364.31,359.10,358.42,354.01,354.98,349.34,349.48,351.49,347.89,343.72,344.27,337.58,341.06,348.92,L7
2004-01-27 21:58:50+00:00,365.40,360.10,358.72,354.61,355.28,349.67,349.71,351.79,348.39,344.34,344.75,337.76,341.28,348.50,L5
2004-02-11 22:15:17+00:00,363.78,357.58,356.10,352.77,353.34,347.16,347.59,348.99,345.89,341.46,341.74,334.93,337.64,344.12,L7
2004-02-19 22:05:07+00:00,361.30,354.79,353.52,350.26,350.90,345.63,345.60,347.47,343.62,338.92,339.29,332.25,334.85,341.05,L5
2004-03-23 22:09:16+00:00,360.80,352.98,351.92,349.30,347.74,343.45,344.74,345.90,341.72,337.49,336.95,329.88,331.92,337.93,L7
2004-04-08 22:09:12+00:00,360.80,352.98,351.92,349.30,347.74,343.45,344.74,347.22,342.82,338.96,338.39,331.58,333.73,339.79,L7
2004-05-18 22:00:38+00:00,363.89,355.74,354.89,351.41,350.58,345.97,347.02,348.61,344.02,340.18,339.74,333.05,334.93,341.36,L5
2004-06-11 22:09:02+00:00,366.79,358.75,356.54,351.67,351.09,348.06,347.56,351.03,348.04,343.78,342.24,335.92,338.89,344.92,L7
2004-06-27 22:09:00+00:00,368.73,360.36,357.88,351.89,351.79,348.64,347.77,351.93,348.94,345.65,343.92,337.65,340.95,346.32,L7
2004-08-22 22:03:12+00:00,383.74,377.48,375.33,366.92,364.69,361.02,361.69,362.44,361.02,358.56,355.60,349.98,352.76,358.60,L5
2004-08-29 22:09:34+00:00,381.31,376.74,374.37,366.68,366.64,361.80,363.12,362.84,361.66,358.88,356.06,349.99,352.87,359.02,L5
2004-09-06 22:14:52+00:00,382.57,379.98,375.79,367.48,367.67,362.23,363.14,362.69,361.41,358.13,355.57,349.75,353.17,359.18,L7
2004-09-14 22:10:00+00:00,381.10,377.97,372.55,363.59,365.16,359.77,361.10,360.65,359.45,355.07,353.79,347.88,350.77,357.89,L5
2004-09-30 22:10:21+00:00,377.58,376.76,371.04,361.49,363.07,356.23,358.37,358.52,357.12,352.70,352.38,346.70,348.74,355.71,L5
2004-10-01 22:08:33+00:00,376.59,377.33,372.06,362.74,362.15,355.14,357.13,357.82,356.71,351.74,351.73,345.83,347.77,354.66,L7
2004-10-16 22:10:42+00:00,376.22,376.89,371.32,361.95,361.20,354.28,356.20,355.66,355.73,349.32,349.25,343.69,345.17,352.14,L5
2004-10-17 22:08:38+00:00,376.32,377.61,372.93,362.59,360.91,354.37,355.82,355.48,355.23,349.20,349.19,343.79,345.17,352.14,L7
2004-11-02 22:08:52+00:00,376.32,377.85,374.01,363.94,361.46,354.65,356.19,356.19,355.36,349.36,349.33,344.01,345.78,352.51,L7
2004-11-18 22:08:57+00:00,377.55,379.66,376.22,365.67,363.45,353.84,356.27,354.22,354.09,347.94,347.80,342.38,344.08,350.53,L7
2004-11-26 22:05:17+00:00,377.55,379.66,376.22,363.99,362.15,352.69,355.15,352.91,352.39,346.13,345.90,340.48,342.14,348.84,L5
2005-01-29 22:06:17+00:00,383.02,380.88,382.90,364.26,364.65,352.98,355.85,352.52,350.45,343.16,342.78,338.11,339.74,346.84,L5
2005-02-14 22:06:33+00:00,381.38,378.78,380.83,364.01,364.10,353.12,355.67,352.61,351.25,343.88,343.52,339.22,340.58,347.23,L5
2005-03-17 22:15:52+00:00,383.32,378.54,385.21,364.93,365.00,354.36,355.38,351.91,349.22,342.71,342.45,340.33,339.91,346.21,L7
2005-03-26 22:09:40+00:00,381.28,375.82,382.43,364.08,364.77,355.18,355.68,352.33,349.43,343.02,343.44,341.31,340.95,346.84,L7
2005-04-02 22:15:49+00:00,384.83,374.93,383.00,364.53,367.96,359.52,358.95,355.09,352.36,346.25,345.32,344.26,345.40,351.04,L7
2005-04-10 22:13:16+00:00,384.33,375.18,382.49,366.55,369.51,362.03,360.80,357.50,354.12,348.34,347.49,346.85,348.34,353.86,L5
2005-04-27 22:09:33+00:00,386.25,372.83,381.96,367.64,372.90,365.88,364.76,361.49,356.92,352.43,351.51,351.70,352.60,357.54,L7
2005-05-21 22:07:20+00:00,382.29,362.02,371.76,360.53,368.80,365.66,362.56,359.77,355.62,352.27,351.63,351.80,351.72,356.70,L5
2005-05-29 22:09:33+00:00,384.16,364.90,371.99,363.83,371.72,369.95,367.02,364.46,361.29,358.27,356.82,358.16,357.27,361.57,L7
2005-06-05 22:15:41+00:00,384.16,364.90,371.99,363.83,371.08,369.47,366.78,365.24,361.83,358.78,357.26,358.16,357.76,361.82,L7
2005-06-21 22:15:35+00:00,384.16,364.90,371.99,362.79,370.13,368.86,366.01,364.60,362.07,358.57,357.27,357.22,357.49,361.79,L7
2005-06-30 22:09:23+00:00,384.16,364.90,371.99,362.79,370.13,368.86,366.01,365.18,362.55,359.14,357.96,357.20,357.97,361.99,L7
2005-07-08 22:07:39+00:00,384.47,365.64,371.21,363.13,369.82,369.20,366.27,365.32,362.91,359.11,358.18,357.09,358.21,362.66,L5
2005-08-09 22:07:58+00:00,379.92,367.67,364.18,363.80,367.80,368.54,366.66,365.29,362.84,359.01,360.14,357.47,358.82,362.60,L5
2005-08-17 22:09:18+00:00,379.46,367.40,363.35,364.11,368.74,369.79,367.84,366.27,363.14,359.68,360.85,358.06,359.71,363.60,L7
2005-08-24 22:15:26+00:00,380.49,368.80,364.25,363.92,368.50,368.96,367.23,366.27,363.14,359.68,360.85,358.06,359.71,363.60,L7
2005-09-10 22:08:07+00:00,380.59,369.36,364.90,364.06,368.09,368.12,366.47,365.86,362.85,359.39,360.93,357.78,359.38,363.26,L5
2005-09-18 22:09:03+00:00,379.31,368.06,363.48,362.60,366.03,364.97,364.05,363.74,360.95,357.76,359.23,355.04,357.44,360.86,L7
2005-09-26 22:08:06+00:00,380.54,369.08,363.77,363.16,366.32,365.17,364.53,364.41,358.18,358.78,359.81,353.62,358.21,361.66,L5
2005-10-20 22:09:11+00:00,381.17,369.31,363.23,361.11,363.94,362.60,362.47,363.37,356.87,357.74,358.90,351.95,357.70,360.39,L7
2005-11-13 22:08:20+00:00,378.27,367.07,361.27,358.32,361.29,359.26,359.43,360.43,354.43,354.62,355.46,348.98,354.71,357.27,L5
2005-11-21 22:09:31+00:00,377.77,368.08,362.76,359.01,360.75,358.75,359.17,360.02,354.86,354.27,354.49,348.52,354.83,356.72,L7
2005-12-23 22:09:39+00:00,375.81,366.51,361.55,357.97,358.52,355.62,355.96,357.64,350.84,350.63,351.30,345.25,352.82,353.35,L7
2006-01-08 22:09:49+00:00,374.45,365.97,361.12,357.43,357.61,353.89,354.48,355.05,347.96,348.30,348.12,342.77,350.58,350.28,L7
2006-01-24 22:09:56+00:00,374.45,365.97,361.12,357.43,357.61,353.89,354.48,354.48,347.78,347.70,347.82,342.49,349.26,350.05,L7
2006-01-31 22:16:10+00:00,374.45,365.97,361.12,357.43,357.61,353.89,354.48,354.48,347.37,347.02,347.23,342.26,349.27,350.01,L7
2006-02-01 22:10:13+00:00,373.81,365.25,361.14,357.57,356.87,353.46,354.61,354.55,347.71,347.07,347.27,342.48,349.25,350.01,L5
2006-02-08 22:16:33+00:00,370.11,361.03,358.26,354.70,355.21,350.90,352.04,351.95,345.54,344.87,345.71,340.01,346.33,347.84,L5
2006-02-09 22:10:01+00:00,369.94,361.03,358.26,354.70,355.21,350.90,352.04,351.95,345.54,345.73,345.97,340.48,346.59,348.60,L7
2006-02-16 22:16:14+00:00,373.17,364.00,362.57,356.65,357.01,352.52,353.54,353.88,346.87,346.73,347.12,342.18,348.31,348.60,L7
2006-02-17 22:10:34+00:00,373.17,364.00,362.57,356.65,357.01,352.52,353.73,354.18,347.40,346.99,346.94,342.14,347.68,348.34,L5
2006-02-24 22:16:53+00:00,373.48,363.69,363.37,357.51,356.45,352.55,353.75,354.90,347.93,347.51,347.48,342.67,348.36,349.15,L5
2006-03-12 22:17:13+00:00,372.28,362.57,362.56,356.18,355.83,352.30,353.66,354.66,346.91,347.08,346.80,342.27,348.03,348.53,L5
2006-03-20 22:16:16+00:00,372.92,363.68,365.47,358.08,356.19,353.55,354.40,355.88,348.18,347.91,347.57,343.49,348.82,349.33,L7
2006-04-29 22:18:05+00:00,375.36,365.83,367.87,359.73,358.22,354.67,355.48,356.34,351.31,348.73,348.03,345.19,348.51,349.83,L5
2006-05-07 22:16:14+00:00,375.36,365.83,367.87,359.73,358.22,354.67,355.48,356.34,351.31,348.73,348.03,345.19,348.51,351.43,L7
2006-05-16 22:10:03+00:00,378.10,369.03,370.55,361.99,359.43,356.28,356.65,357.75,352.45,352.40,350.14,348.14,350.57,353.28,L7
2006-06-08 22:16:11+00:00,381.77,373.18,374.77,366.12,363.55,359.15,359.10,360.47,354.21,354.04,351.70,349.42,351.62,354.38,L7
2006-06-24 22:16:06+00:00,381.77,373.18,374.77,366.12,363.55,359.32,361.56,361.44,355.68,354.91,352.48,350.86,352.25,355.77,L7
2006-06-25 22:12:44+00:00,383.87,375.61,376.56,366.89,364.35,360.15,362.16,362.47,356.61,355.55,353.27,351.37,352.51,356.10,L5
2006-07-27 22:13:10+00:00,383.87,375.61,376.56,367.44,364.92,360.50,362.76,363.88,357.42,356.55,354.08,352.62,353.47,354.96,L5
2006-08-04 22:09:40+00:00,386.53,379.76,379.16,370.12,367.76,362.77,363.81,365.12,359.85,358.68,355.63,354.32,354.17,355.74,L7
2006-09-12 22:15:43+00:00,399.32,391.65,386.35,379.08,374.50,367.85,368.59,369.90,366.25,364.47,360.40,359.92,358.17,359.23,L7
2006-09-21 22:09:29+00:00,390.48,382.58,382.42,375.67,374.45,367.75,368.45,369.20,364.61,363.76,359.22,359.00,357.02,359.39,L7
2006-10-22 22:20:22+00:00,385.37,376.25,375.96,370.16,369.83,364.17,365.26,366.05,361.87,360.46,357.16,356.16,354.66,358.59,L5
2006-10-23 22:09:36+00:00,382.74,372.20,371.85,365.69,366.62,361.21,365.26,366.05,361.87,360.46,357.16,356.16,354.66,358.59,L7
2006-10-31 22:14:17+00:00,381.59,369.36,366.49,361.99,362.70,359.23,363.96,364.59,360.62,358.81,355.77,354.48,353.98,359.37,L5
2006-11-08 22:09:50+00:00,381.18,368.68,364.18,359.56,359.86,356.13,360.72,361.19,357.71,355.89,352.95,351.78,351.25,355.97,L7
2006-12-09 22:20:48+00:00,378.36,366.86,361.07,354.22,354.11,351.12,356.39,356.99,354.07,347.57,346.67,344.51,345.64,352.60,L5
2006-12-10 22:10:08+00:00,381.71,371.34,361.07,354.22,354.11,351.12,356.39,356.99,354.07,347.57,346.67,343.80,345.41,352.44,L7
2007-02-04 22:14:57+00:00,377.57,368.27,356.32,348.49,348.24,347.12,349.15,349.27,346.44,340.18,341.08,337.93,340.90,350.00,L5
2007-02-12 22:10:24+00:00,378.79,370.06,359.32,350.85,350.26,348.17,349.84,349.89,347.12,340.66,341.50,337.93,340.98,349.55,L7
2007-02-27 22:21:07+00:00,381.44,370.30,358.32,350.85,350.26,348.17,349.84,349.89,347.12,340.66,341.50,337.93,340.98,349.55,L5
2007-02-28 22:10:28+00:00,382.98,372.25,361.06,353.31,352.67,350.19,351.41,351.25,348.63,342.45,343.47,339.09,340.98,349.55,L7
2007-03-23 22:16:42+00:00,388.23,378.73,361.81,353.92,356.04,349.73,352.21,351.80,349.87,343.14,343.77,339.75,341.15,348.88,L7
2007-04-01 22:10:31+00:00,388.54,379.29,363.15,355.08,356.72,349.73,352.21,351.80,349.87,343.14,343.77,339.75,341.15,349.46,L7
2007-05-03 22:10:25+00:00,392.93,387.85,371.98,364.25,359.86,351.71,353.27,352.15,350.13,343.53,343.04,339.35,339.75,348.53,L7
2007-05-26 22:16:26+00:00,392.73,388.65,375.69,367.78,363.03,357.53,358.67,357.50,355.15,349.06,348.05,342.67,343.98,350.67,L7
2007-07-06 22:10:13+00:00,392.36,387.89,377.07,373.78,367.85,363.50,364.40,362.76,360.96,356.67,355.29,348.94,351.37,355.54,L7
2007-07-13 22:16:22+00:00,392.36,387.89,377.07,373.78,367.85,363.50,364.40,362.76,362.23,358.19,357.12,350.25,351.95,354.91,L7
2007-08-14 22:16:12+00:00,394.78,389.95,378.69,378.56,374.26,367.44,369.23,367.20,366.78,363.95,362.34,355.27,357.39,357.63,L7
2007-08-23 22:09:58+00:00,393.56,388.78,379.52,378.48,374.41,367.91,369.21,366.78,365.91,362.70,361.43,355.46,357.74,358.32,L7
2007-09-07 22:19:19+00:00,387.62,387.67,381.18,377.23,373.87,367.00,370.09,367.52,366.29,362.41,361.24,356.77,357.72,359.01,L5
2007-09-08 22:09:50+00:00,384.90,383.69,378.60,374.92,372.35,365.72,368.78,366.94,364.84,361.11,360.45,355.88,356.90,360.81,L7
2007-09-24 22:09:45+00:00,379.53,376.21,377.08,372.79,369.43,365.34,367.12,365.64,364.09,360.52,360.41,355.31,355.75,360.85,L7
2007-10-02 22:12:54+00:00,377.34,374.49,377.56,373.23,369.85,364.58,365.23,364.50,362.45,358.84,358.46,353.56,354.90,361.23,L5
2007-10-26 22:09:55+00:00,375.33,371.64,373.83,370.25,367.80,362.80,362.97,362.53,359.87,356.17,355.81,350.45,352.00,359.35,L7
2007-11-27 22:10:12+00:00,375.45,370.37,370.05,366.90,366.16,359.49,360.78,361.10,358.45,354.94,354.78,348.95,350.02,357.91,L7
2007-12-20 22:16:29+00:00,378.73,374.46,372.75,367.94,367.69,360.61,361.40,362.10,358.64,355.76,355.90,350.66,351.58,357.91,L7
2008-01-14 22:10:20+00:00,377.09,374.46,370.98,365.29,366.72,359.34,359.78,360.92,355.00,352.23,353.01,348.76,349.87,357.28,L7
2008-03-02 22:10:10+00:00,376.21,372.14,368.41,361.29,361.72,356.35,357.17,358.25,352.18,349.75,351.27,346.73,347.39,354.25,L7
2008-03-09 22:16:18+00:00,380.60,377.70,372.00,363.79,363.15,358.26,354.46,356.00,349.72,348.27,349.41,344.31,344.93,348.13,L7
2008-03-25 22:16:19+00:00,382.11,381.02,372.79,365.13,363.49,357.63,353.08,354.96,348.26,346.68,347.90,342.58,346.19,348.26,L7
2008-04-10 22:16:18+00:00,388.73,382.91,371.74,364.47,362.93,357.14,352.87,354.30,347.58,346.58,348.67,342.91,345.64,345.94,L7
2008-04-19 22:10:06+00:00,388.66,382.90,373.37,368.17,367.15,361.14,358.22,358.33,351.76,349.75,351.16,345.31,347.05,347.86,L7
2008-05-12 22:16:10+00:00,392.98,388.91,378.71,374.24,371.82,365.27,363.92,363.25,357.71,355.71,356.19,349.64,350.43,348.50,L7
2008-06-29 22:15:45+00:00,391.66,386.46,378.79,377.71,375.50,370.57,367.83,363.85,358.81,354.55,359.11,352.89,353.58,354.82,L7
2008-07-08 22:09:28+00:00,393.79,391.13,385.10,385.26,379.74,373.23,370.63,368.62,364.46,361.56,364.48,358.06,357.84,358.61,L7
2008-07-24 22:09:16+00:00,400.20,394.90,394.35,390.01,381.40,374.16,371.09,369.65,366.70,363.15,365.85,359.82,359.96,360.44,L7
2008-08-16 22:15:19+00:00,400.20,394.90,393.01,387.93,380.41,372.93,369.35,368.89,366.15,363.12,365.67,359.39,361.14,362.06,L7
