,dates,mex0155-0000,mex0155-0001,mex0155-0002,mex0155-0003,mex0155-0004,mex0155-0005,mex0155-0006,mex0155-0007,mex0155-0008,mex0155-0009,mex0155-0010,mex0155-0011,mex0155-0012,mex0155-0013,mex0155-0014,mex0155-0015,mex0155-0016,mex0155-0017,mex0155-0018,mex0155-0019,mex0155-0020,mex0155-0021,mex0155-0022,mex0155-0023,mex0155-0024,mex0155-0025,mex0155-0026,mex0155-0027,mex0155-0028,mex0155-0029,mex0155-0030,mex0155-0031,mex0155-0032,mex0155-0033,mex0155-0034,mex0155-0035,mex0155-0036,mex0155-0037,mex0155-0038,mex0155-0039,mex0155-0040,mex0155-0041,mex0155-0042,mex0155-0043,mex0155-0044,mex0155-0045,mex0155-0046,mex0155-0047,mex0155-0048,mex0155-0049,mex0155-0050,mex0155-0051,mex0155-0052,mex0155-0053,mex0155-0054,mex0155-0055,mex0155-0056,mex0155-0057,mex0155-0058,mex0155-0059,mex0155-0060,mex0155-0061,mex0155-0062,mex0155-0063,mex0155-0064,mex0155-0065,mex0155-0066,mex0155-0067,mex0155-0068,mex0155-0069,mex0155-0070,mex0155-0071,mex0155-0072,mex0155-0073,mex0155-0074,mex0155-0075,mex0155-0076,mex0155-0077,mex0155-0078,mex0155-0079,mex0155-0080,mex0155-0081,mex0155-0082,mex0155-0083,mex0155-0084,mex0155-0085,mex0155-0086,mex0155-0087,mex0155-0088,mex0155-0089,mex0155-0090,mex0155-0091,mex0155-0092,mex0155-0093,mex0155-0094,mex0155-0095,mex0155-0096,mex0155-0097,mex0155-0098,mex0155-0099,mex0155-0100,mex0155-0101,mex0155-0102,mex0155-0103,mex0155-0104,mex0155-0105,mex0155-0106,mex0155-0107,mex0155-0108,mex0155-0109,mex0155-0110,mex0155-0111,mex0155-0112,mex0155-0113,mex0155-0114,mex0155-0115,mex0155-0116
0,1986-01-25 16:33:44+00:00,252.49801062234928,252.634020713086,253.41723176560794,253.6453086752975,258.9282069857725,258.91249864336476,254.67919467862424,257.42026795651566,255.09844347977804,253.05441045516764,256.913625544549,252.66223220138147,253.43928938820372,253.05527280729862,255.2028572752969,254.5187629273308,258.32809110663766,252.40424078250052,251.78563454882263,243.78363711233476,252.5416113472199,248.12235937388076,249.19470898693356,252.97036411549513,262.3900596557124,262.40055595942493,262.3366020534542,261.9430180711239,262.8843461866976,262.7748363151307,256.0558798655708,256.1434113772372,253.76923786055823,249.83214757987494,248.8423396634335,246.87459558303405,246.47296631428068,243.6738382521646,246.08339809085106,241.40190966596168,241.36490108398667,244.12985656568387,240.4346159251648,239.92533143431876,240.75746786614917,239.44372383105144,237.39006229349536,238.49817792818587,237.66586096755586,238.35950677522226,241.42546003844163,248.41841347878335,245.25818887824303,242.68416637616937,241.95531829776544,240.71751764313254,241.16391870692289,243.0485103024357,234.67123326491958,239.18730097280894,242.91422925815982,247.75025446519754,244.53739060255495,250.3447451059038,249.7182591940379,246.23000476712275,241.89211894252577,246.40042317717604,246.3756590749341,243.84659682527663,239.283862712196,241.2575973824865,242.5834944946845,240.97311069695368,244.11313591968798,245.36326500325055,243.56099590896,247.44137962162998,249.95997837006183,250.9166608855503,249.69174244842063,250.24190815714005,251.94361503105628,260.45246650445347,263.92886728262357,261.9640968902052,,267.5714080955929,261.1074492894074,260.72953960746486,252.05667137108355,245.99462341870438,245.40078145838163,247.0979257810119,247.41501487793795,246.23872558778817,250.09309799869592,253.92024425235468,253.72860842016627,255.96597768916047,254.4448667646243,258.89524106149827,258.20143424227484,255.77920744231588,254.94229664911566,256.8204668180784,258.5198372130746,262.8426947677898,259.1913862939828,263.3029055210868,270.0052569072741,268.74867593291265,276.67887453474907,271.8629684434378,283.6675919896919,267.57565742960054,258.6679188782752
1,1986-03-14 16:32:40+00:00,258.0727359848139,262.9487027729561,263.942933784099,267.0179834126602,264.86908034709705,271.76136576577943,265.1661781190003,263.7861770896821,259.5435554874202,259.6051556985575,260.9307053122041,258.4576014263182,250.45012839245146,254.38095783488586,256.1765898825406,259.3457644063981,258.99440709465097,265.87343914619714,257.56500777330604,257.82021958765824,255.87174063407244,262.7314727634677,261.19865908020836,266.1924801274567,268.8412450612863,272.0441905339177,266.90959465171403,268.3605585768824,263.9188623156439,262.244003087578,255.70934385053067,258.3821777637891,251.56377700603613,253.9570228246331,262.4508589074442,260.49761020009396,257.06044944565815,255.81911747117113,253.10758331253803,257.4745248020885,250.09957735511932,254.92933046664842,250.75173727977662,246.11512910117176,241.88536149494809,249.71432708040518,245.098508142641,242.1629230896495,244.59743165739647,247.40332908085958,246.7707674910406,246.71812706908062,256.8370131749175,255.75747020507802,254.03859947557842,249.6012174659346,247.59844849797355,252.64160931583154,255.07016591348528,245.7017282867381,242.87403228450262,249.4065585064549,254.4188829414983,256.4904555550768,256.15883922969374,254.906086235116,257.79818338257235,247.2322098435548,245.61624133554292,245.31508278844984,253.081882748617,240.8427482421068,244.20691301056937,244.0935629897938,252.18020856075034,255.8951539549884,253.88706337635267,258.90794080437166,255.09670128402507,260.45574201547015,257.22911556305536,260.73921923495965,263.3578096729043,258.85277158634744,262.21830730144274,261.1090267722092,260.43108291756505,265.45950550053095,261.15932858406546,260.2315729165936,245.7164305410229,239.90697232404656,244.61400639217547,246.7974543970987,249.26566996092157,250.24501767291596,245.63910198595195,253.95578172678503,254.66882748215951,255.93609177776503,254.03727723153676,259.3056352247766,264.2358007594968,257.32563202290254,258.50849612056624,256.6058256423503,266.2293103096744,269.4255751338631,273.24927550682094,271.4342920799223,275.2494282984837,280.2380892820791,291.250856059234,294.72156775585773,292.1163990484934,280.2661865479388,271.63732842385457
2,1986-04-15 16:32:00+00:00,253.33701911419888,256.9263929995163,255.25030064152196,261.34853418429924,262.2489001087909,263.8236946133311,260.14866050144764,260.06549479724873,256.1527388262041,256.6692735686289,252.1612830324646,256.5836046418946,260.2220629393065,259.4566429308653,257.09704235302263,260.1232555667805,257.8349395884404,261.3715567229681,255.63420892295088,256.0760568743505,252.77591787103864,255.00022124639688,259.6022550359428,267.15862125332524,263.59501204770817,269.2419899363001,261.15327383002716,258.9756298373913,259.28414431489364,262.3285475690478,256.1725925238948,257.67236736432574,258.1759995782998,256.09206300334944,249.6429116045234,249.3588916598825,251.44907860536284,252.34477857541708,250.9114426554376,247.75805332688634,244.0259188093509,239.30290859637088,238.4286180097772,243.02779357436015,238.36665416023277,239.62676097242868,248.9733055144537,247.3681155513433,253.44325416416925,250.57081137074152,254.24371066691188,254.55315460009015,257.15493707663484,249.66175064895566,250.69283064165498,251.81378970878671,253.8299962785118,247.0938269052763,252.60317414460505,248.08910118474583,248.5624723674625,248.83552445741714,252.00173552587356,248.75478249907655,249.48157824013748,250.76624772152002,251.76696581712895,255.90176377882804,251.29740687492395,251.31146274308819,245.29525728908413,244.67835242637238,245.82779098059393,251.56778122837292,245.91146276781063,246.9742820417817,247.8811892676198,251.90202029049158,244.37220959837018,251.07385444947255,247.44324597678425,250.30472809957584,246.53397524221148,251.19930831536658,252.05509187925503,254.7901924070396,,254.6837330222861,246.47351180251397,251.60202962901457,251.0469465207815,248.12924894430463,246.10726421160598,243.58900514959205,248.8593242449619,247.74313420298705,253.8413020256794,253.2839159551288,253.63151466034176,250.98581003080167,254.2556663501051,248.81299236699545,258.1095811929563,256.847015547934,262.58116338443864,261.74710585312573,262.8554454062195,259.0016167042194,264.8970698738745,269.0791132005003,270.8624518577828,271.9288797835914,273.8069075031995,283.9680249552531,280.3882251277655,272.3192203844247,261.57988462200456
3,1986-05-01 16:31:37+00:00,227.2427820128893,233.56721526617287,233.19569715855116,234.9088676046572,236.37460844433213,237.4546989356398,239.82480771869012,233.41431072705194,232.9985052266144,232.86277542818698,240.26139897834702,230.30460625196983,235.4977079399669,227.17078196790743,234.06592577015172,228.96633857793552,232.67701276832744,235.63865539363846,233.79904499189874,227.41399137198883,228.24014479170734,233.15730026138792,241.31641937747372,241.70385553072205,241.8242789095283,242.17640610970778,245.09919273893584,242.1879374292678,245.28957397789048,239.19772861307405,238.89979631939673,233.19692529025778,237.25190829370607,231.76992784035932,234.02606832798665,229.57205991962428,230.8353842030867,230.13546256049514,232.768787970354,228.89897798401617,230.48922302031173,225.99226967016787,224.57788054977965,222.73338517955972,228.29528485791792,227.70282725038376,228.7272590275017,228.0710981630464,230.96988361186465,233.50656743613376,232.51067013937077,234.8711819013464,235.23780216684514,235.43412923715857,234.42150457690704,234.72535284754034,233.08257674093053,232.51481323888044,227.98595609275435,230.3842595632349,226.27934366315574,228.09967759140483,227.24845368481175,235.13442506263974,239.71467621064645,240.90790761378764,234.097789619389,235.55765942763315,232.43455986656926,234.2443758990334,230.66065512533658,232.37544949813613,231.43693462472416,234.1632162931721,232.52891317614564,232.76633990719915,233.2778139674377,233.84621076424793,233.8720247509866,236.45380960815993,235.7789143789068,238.03217014920054,236.57404247673256,237.9406462846477,241.41611756706908,239.24458810114007,,,,,240.959370971828,231.10955628431213,228.7521357566082,225.1135869447736,235.66875224085584,230.10150917940453,232.02346352268913,237.18686583443022,236.91164727754594,236.31529572015666,234.67017223459706,241.47325717379317,239.43721189429954,239.01871586412688,244.29672801072786,241.5620370176736,244.9777463812358,243.71317296537765,247.90258288546175,250.21550142181587,251.07019701186678,251.35719756998307,256.39942565726733,256.5880548707414,261.16096338499875,250.60969065149777,243.8841728828253
4,1986-10-08 16:26:23+00:00,209.00176940398586,211.65618419513754,216.05111457614564,226.29391866937155,232.61698092733172,223.45935422859577,225.41374159570486,231.1465641351636,231.02902900045365,225.84396863752457,220.85783714523947,227.53731328015596,220.29107974421515,225.76071792617273,220.355238785756,227.37184578625317,222.4274777180056,220.10914619037217,221.7472302515915,225.06224671585235,219.83173191801768,220.08205107010994,219.67595939114244,232.73861780810148,236.03043780309545,235.14474975172698,235.26568887742113,238.31219239572022,226.1531494584721,233.74761220228152,229.62300887648755,226.2635590459544,219.4624291654218,222.78879042219071,224.8266703870449,227.38438584726777,221.20621913656439,224.58347023615752,221.26811343742548,214.33148926761586,216.97912147351133,225.2033971609117,227.4922145562206,225.40044786107524,218.57659817155945,222.9254198778742,216.99299200043495,216.33407889670653,220.6211714775894,220.2459997859892,231.16966278263047,227.2149055275973,227.2012559239052,222.2991925465732,224.96170985770553,221.00624327628302,224.66644697656974,217.25966025172866,216.2749157756846,216.32410405491706,224.86634623627495,223.96233370940894,228.23289175889667,231.23674448368402,229.54698255369883,223.3566156686599,223.09527269237327,227.37575380259543,223.9693792188295,224.45305305052736,223.7621532561137,223.37083413095888,221.4847280299742,223.5770304704528,223.05934443262484,226.91812420051733,222.74901053397863,221.78316384597457,217.65664528522913,220.52103370861735,225.78457264502188,222.85536447837123,227.43813794435644,229.89103570401173,227.99134482748357,236.54754710041925,232.66036013806337,235.66887437350124,236.94648941006918,,234.9812771725923,233.59829955086647,224.85783894815623,225.0577913730364,226.1181534351942,230.63201844190164,232.08939405365808,230.5174576988211,228.76632046974325,223.1174807643086,227.86098599862,230.34496047416607,237.23361822676037,233.8289050323417,239.93579310744036,238.35971656781996,241.78008979244171,242.21080157524565,242.68212718667246,249.01426106245995,246.05381862854819,251.02034189163598,255.10150600761375,261.63950633509035,,,217.8009221360301
5,1990-03-25 16:26:48+00:00,250.81971784150994,251.95441090334793,255.31154116587444,248.01608168237038,252.97710431059633,252.84027959608412,255.99023230917413,254.4015273678219,256.92456628922884,248.8920924047669,246.02305236289186,261.7848173847291,251.71503512058467,257.0245348303461,253.9191552902662,254.4898891644421,252.68203096545608,252.12047371394198,247.5727736067452,252.74416543255282,246.5343655099635,253.09214715542137,246.40067112602588,250.5869122242626,248.66156439538466,250.67292235151936,244.67275967350204,241.83417524659137,249.85887374371964,245.75325612295538,243.8447762059166,240.70391432626724,242.67224121807067,238.06229819789274,237.5114546731615,240.3696724417104,237.58480167378312,238.4670905905882,241.96143089681203,241.44021476736492,243.44984312050204,238.0118893378932,237.80452750854712,239.16206307105725,240.56131296839743,236.66285721850934,242.09136543937493,238.93615770309987,242.4149152748409,239.19332782413227,241.76677776421747,244.49983074120274,249.39081564760673,243.56470389071717,246.77111798484836,249.5006328758969,249.9375743254374,250.78210316308576,247.20688432440878,243.18224013405256,246.29596983818988,248.88161338095006,250.22331941904054,250.0752476115832,246.8595588004804,239.72832726755462,242.85019091939887,254.336063487412,252.83744827694338,246.59678306608708,239.9728512062571,242.23697129460476,244.65638344333402,239.0230350611898,248.29873486644271,248.09514773468064,248.77142652390563,242.3747376752546,247.17360741087595,245.82191031889658,242.76046421772958,240.61474528374254,244.8490039474794,242.823130797641,245.99405751970517,245.0001142285863,245.26272744344877,242.93365672009708,235.90237184257245,242.73152415190907,239.91945280773774,242.94435563773072,236.3187662506496,239.85404886258402,239.90018441076816,244.97533600847947,248.55984358324966,249.1968041792974,245.18124089444376,242.45757461704213,243.18348914525393,244.50964699633707,246.45680643881204,244.24913146039802,246.27191154600214,244.32819755788876,251.33585960079816,254.88329605123715,253.67147891766078,257.13062794749254,252.21930814112366,257.5351506979324,264.0805435952726,270.8629393313021,272.677625639917,272.03524697985114,
6,1992-08-21 16:29:02+00:00,,,222.39861560879018,222.95933902767325,222.83587153909315,229.64074327430765,228.61502270377673,219.26307806657718,214.80921248279176,220.15535301227783,234.3769922704902,225.2919150808044,217.919207348341,229.63521417349233,218.56918746186216,224.44619656720565,225.84094038078138,212.0611222078791,212.09265022162342,217.94440035168873,216.1986972389588,215.9570764886679,215.09742025736753,219.70562158721623,225.59238767255226,217.38299064958105,225.5756642791641,217.59301228502645,219.54227932441978,214.86017109434454,218.38691216394292,221.47827756322334,214.573577017299,220.04383543440315,211.86871433625575,216.2477535860731,210.60689579548253,218.58639165255292,211.58272224192208,213.6284277082754,211.67927702638406,208.44089092544075,207.4481418834732,203.2435580939089,208.51281758210567,208.28138739598865,212.97272669190406,215.51932445366535,212.17713595714093,213.7409301880683,216.62062476001725,212.75150408858397,215.44081751004367,217.01081146907862,211.1567754314564,214.66690036863292,211.08962432178873,211.510614614538,213.12551732336786,211.12927420040867,211.9135967206639,206.92965885794334,201.08544370956497,211.3820239899797,212.48586825387724,217.80326063778764,213.12176012089233,214.39493538468597,208.14503247361088,217.04388426495976,208.48041875537604,209.95084195614893,205.93600677902614,210.92500525856008,206.20998923369964,209.194771430071,208.71551006509665,213.41484264868703,212.52150693087125,209.956152080857,208.5079571391865,217.91046445284852,210.92069313462903,220.11308489712457,220.0018405806924,215.09209957286114,227.9670398932155,222.40600114299338,220.03336317580235,,216.73679551946,216.9633922414051,212.01541406189347,205.61086049317498,207.67102473505767,209.1743744555714,221.76757412582435,218.49020037177053,218.48602092763738,216.10993106095043,218.2946782040345,222.3683007898984,223.78901993690673,222.33413978065798,217.69289409626592,224.08346584041095,227.47412923367057,223.93379292449524,227.88150923172856,228.71499904929632,230.38117604240668,234.99801818432888,228.02543515064846,234.1037691803941,231.09263487956792,219.77185174676816,212.34038658342524
7,1992-10-24 16:28:00+00:00,,,219.01608735415192,237.37869720976667,236.69405812412438,227.0758928351661,230.63135235804617,212.56309242975587,222.39691076042652,227.94202902448484,225.91386352045913,225.15336777183057,224.11159803358416,217.84001476135182,222.01837493405327,219.99559015770484,203.9223288137784,217.25232088974045,,,,,214.28434957933456,221.50492119203332,222.49514554669972,230.0828341909431,224.94883459693594,210.96747397085,227.56576097563703,218.52787289265137,216.64145116181072,204.19274487589666,220.44903403146427,220.63782418629324,207.1824342451364,209.00533255074774,216.9212038836396,209.61960895664572,221.14873638342524,213.22300249882056,219.98981861827187,206.22682249679525,210.8393732714689,210.6894009133529,213.76290644753726,210.0506432483597,216.67065529099023,211.98819077821634,212.6738352948935,214.64280562591907,214.42851824578509,219.51660327905338,224.28716905150537,215.03685681060455,210.46984220387222,208.89774246531243,211.40846199002593,216.84860138067864,218.34924782763184,221.28706892508765,217.04541795887462,218.3890558732196,218.10173759804508,218.79224682600224,219.180995100649,219.60925598087763,216.98630445074153,214.60412752265273,209.1451280016723,212.3098944905647,209.59511456289923,208.08256589899085,210.59486860538968,209.66602339013627,201.4814365949213,191.36521161958555,211.1377384968267,217.72884915576176,214.91230411036312,216.86367941105428,217.04634693428233,221.4929361353345,220.95305386889993,221.36123758423884,226.75728642665507,228.23957008352062,227.33048746648944,228.70526226473405,222.71323712798238,,219.76636726857606,213.3446458941084,208.9697548152206,212.28747786692273,207.71908553965918,213.79568611761567,213.72616724554214,221.2882755560865,218.06740703167202,213.26360172812747,213.58157704434672,208.11955943809826,216.3776010481471,223.7387556203798,227.39175775815616,221.58813164076525,228.2703801014818,221.55267684172483,227.87186763217906,230.03861917795606,234.74289361233932,239.0868543931577,233.61766201133634,220.42026414720212,225.80381269999307,216.35493703725112,212.92789765359453
8,1993-01-12 16:28:11+00:00,242.1599631153095,248.5717472167126,244.37020042177434,243.09857065788015,240.89475097449034,253.13557869010992,243.394162973831,256.6063008035763,251.63433937015705,248.17059150117367,243.92924359558364,239.0921854760509,238.76437321151295,237.826277133384,240.02594804473887,241.69694290017026,240.13424642288336,233.84897971816005,236.5255799341483,231.40761004294072,226.61603076515576,228.54583601263826,240.48429687957812,247.72256765227277,246.67217224811995,245.0828265823419,246.52972779626643,246.81858177743266,246.23803375561468,241.6467731333242,238.17742789495384,239.0748851358244,238.78653850075852,234.3721526107597,233.05838604861432,239.88121429187103,236.85563345655532,234.91794457388275,231.0192184630722,234.61529689269076,241.7753375322758,245.281182236278,239.99029720277417,241.32026954347486,230.7181379079374,239.03816797399185,233.8229550166435,238.178662144469,233.04711097965466,236.7789828413912,237.25903363200422,241.38678152609566,240.16834292387853,238.8734590208905,232.72167062703275,232.85058133036077,232.1429591996832,232.29530833680127,232.19137540091674,236.18414952684904,243.0062134963009,241.02079043638918,241.31227574312487,244.56419465600328,245.73896620714018,237.7861856769787,233.72514543400845,234.9701110082923,240.34924831578508,239.5903270302849,233.10672821417035,233.2734118283195,232.51032746891494,232.8405986256776,234.56741034010804,229.96870419670378,231.39408554431265,237.04131996492868,236.83269869278,233.32741126898551,230.27411422260457,234.1198574753086,245.16663531644446,241.37391164185786,238.41883888007902,238.9466523522734,246.08609179262618,243.49353947524148,244.3592446364638,,239.3602444203028,229.3320378967376,226.16534800946968,223.6796402142617,231.62570578653688,230.82308081090693,230.899271020035,232.52961038801328,235.88118273926347,232.02101228394062,233.28381220843167,232.35728485620493,236.59757433974627,243.12441877100073,240.02259481359974,242.4415648165208,236.6467218291779,235.2205921636881,242.6396186209576,241.8529371600865,247.15317246413696,251.27729908053706,265.3811466572239,263.02156454796136,254.4789113080505,251.17021183961904,239.126506624542
9,1993-02-13 16:28:31+00:00,251.39176994796082,245.9726212950624,248.39855810970442,246.84693130445848,253.47604179731727,250.37461253798023,249.93267978465238,247.55124388665254,250.37780888491952,246.63832281470536,248.6731932916838,240.40894289591242,240.21271305554842,246.44971196140057,242.2786333307918,238.9976618446713,242.85213377932877,241.66206632206146,238.49580473026248,238.1604257865882,234.27470821180182,240.1859784836403,241.08389106919893,250.47486180381117,246.2430774646618,250.84636248997182,244.06636872856782,239.7843771185365,238.78194322718574,240.8191318985468,243.05421030440118,244.4696008238467,241.23758251645967,243.09482848865025,239.32862210871258,244.7768985907476,246.3872832711032,242.5995422839753,245.22268012135694,241.51577515645425,241.46761486518386,239.8353145638439,236.0313917295879,233.32418895154188,229.56660372541535,235.61927919688387,232.19150116702133,233.93806926225847,239.68483246831107,241.3429441786707,245.4268046872987,243.07886762698234,245.93272934912554,243.53271399640496,240.60046061094653,232.78328256234306,235.20069410726768,239.11485156377807,236.07866674013928,231.2541641746425,232.31192852604806,234.8090007262547,236.13762370086798,237.6888979602841,239.19020384530415,234.53189745708812,236.42430896110668,232.03894719261262,229.20141779244256,232.59234603729942,233.86015638446747,235.1070158165525,237.1888390707366,229.66069909368858,233.87976207144882,233.62245079094254,240.74562144248173,236.74832212173447,237.20122806174453,233.11429033030905,237.90917978540296,234.11427293652397,238.38472834868617,239.06297942072575,238.85593452846115,240.896819384324,242.57985123447065,243.11577171016899,239.25137330026084,240.3609426804876,234.77151560344709,228.4973586107268,227.05762810992795,234.05706345268356,234.0728940360563,237.9776079856851,237.0887850622578,239.5848491190541,240.16279339844255,241.00023786128335,242.30433983057807,245.41697227279164,245.41423681747247,243.5376735791435,247.3221036935621,242.68129897773076,238.8358928514277,242.98807900158627,248.8350498036572,250.55618106275858,250.66543884188397,258.741206597603,264.3609708059924,264.53489729507305,256.84691909889057,248.69988283511339,238.5572822905725
