dates,nzd0171-0000,nzd0171-0001,nzd0171-0002,nzd0171-0003,nzd0171-0004,nzd0171-0005,nzd0171-0006,nzd0171-0007,nzd0171-0008,nzd0171-0009,satname
2008-05-07 21:56:04+00:00,349.54,354.60,352.87,353.81,349.83,348.84,350.46,352.92,328.97,327.25,L7
2008-06-08 21:55:50+00:00,354.20,355.93,354.34,355.23,351.91,350.70,353.15,355.10,332.90,328.57,L7
2008-08-18 22:00:56+00:00,356.73,356.15,356.58,355.23,351.91,350.70,350.87,350.41,326.80,321.93,L7
2008-08-27 21:55:06+00:00,356.73,356.15,356.58,361.61,355.82,353.46,350.09,352.03,335.57,333.95,L7
2008-09-03 22:00:49+00:00,355.79,347.71,348.34,361.79,355.34,356.79,351.85,355.08,344.75,333.95,L7
2008-09-19 22:00:40+00:00,355.51,347.72,346.93,358.69,354.69,356.39,353.34,357.09,344.75,333.95,L7
2008-10-14 21:54:42+00:00,355.85,351.00,347.44,355.54,352.61,351.72,350.82,355.99,342.42,333.95,L7
2008-11-14 21:55:04+00:00,354.51,347.72,343.19,352.93,350.47,349.59,348.85,354.60,339.94,331.78,L5
2008-12-17 21:55:33+00:00,352.87,351.19,346.24,352.93,349.68,348.33,347.27,354.89,340.26,332.37,L7
2008-12-25 21:50:34+00:00,355.11,356.12,351.71,356.03,352.30,349.90,349.52,356.87,340.64,333.98,L5
2009-02-02 21:57:22+00:00,351.63,351.03,346.02,356.03,352.30,349.90,349.52,356.87,340.64,333.98,L5
2009-02-03 21:55:49+00:00,352.10,351.03,346.02,356.03,352.30,353.08,350.35,356.68,341.24,335.28,L7
2009-02-10 22:01:40+00:00,352.32,351.02,346.98,356.03,352.30,353.08,350.35,356.68,341.24,335.28,L7
2009-03-14 22:01:58+00:00,353.78,351.40,347.05,351.44,348.49,351.91,350.71,356.91,340.52,334.93,L7
2009-03-23 21:56:15+00:00,353.70,351.92,348.80,353.92,349.98,351.29,350.07,357.79,342.99,337.01,L7
2009-04-08 21:56:20+00:00,353.68,352.53,348.97,353.59,350.26,350.80,350.53,357.79,342.99,337.01,L7
2009-07-20 22:02:06+00:00,351.18,346.83,345.53,357.32,355.03,356.64,355.66,359.88,346.50,344.63,L7
2009-08-05 22:02:01+00:00,357.60,353.93,352.52,357.32,355.03,350.45,355.27,362.07,347.64,346.72,L7
2009-09-06 22:01:59+00:00,357.47,353.77,352.42,357.08,353.68,350.45,355.27,362.07,347.64,346.72,L7
2009-11-25 22:02:33+00:00,353.88,350.52,362.92,362.62,360.24,365.79,360.79,357.77,339.97,348.11,L7
2009-11-26 21:56:28+00:00,356.81,357.20,364.90,363.89,363.13,365.13,361.98,365.55,354.49,355.42,L5
2010-01-05 21:57:24+00:00,362.21,357.20,364.90,363.89,362.31,363.35,360.54,364.19,351.16,350.06,L7
2010-01-29 21:56:53+00:00,359.38,357.24,363.42,363.49,361.83,361.62,359.58,366.87,352.93,349.03,L5
2010-02-06 21:57:27+00:00,359.02,357.51,363.42,363.49,361.83,361.62,361.24,366.87,352.93,349.03,L7
2010-02-21 22:02:44+00:00,359.23,360.08,364.83,364.96,362.84,361.95,361.46,366.88,351.48,347.62,L5
2010-03-10 21:58:08+00:00,357.98,360.66,365.42,364.49,363.20,360.13,360.36,366.06,350.79,347.06,L7
2010-05-04 22:03:59+00:00,359.37,361.60,365.47,364.75,363.20,360.13,360.36,366.06,350.79,347.06,L7
2010-05-13 21:58:09+00:00,357.91,359.80,363.12,362.43,360.89,358.42,359.57,364.30,349.27,346.20,L7
2010-05-29 21:58:09+00:00,356.26,357.77,358.29,358.90,357.00,356.14,357.00,362.38,345.45,342.78,L7
2010-06-14 21:58:10+00:00,355.05,356.67,356.78,357.69,357.19,356.14,357.00,362.38,345.45,342.78,L7
2010-06-21 22:03:58+00:00,356.64,359.84,359.89,360.02,360.45,358.53,358.20,362.74,346.42,343.26,L7
2010-06-30 21:58:13+00:00,357.21,359.49,359.48,360.02,360.45,358.53,358.20,362.74,346.42,346.08,L7
2010-07-07 22:04:01+00:00,355.63,359.49,359.48,360.02,360.53,358.33,359.62,362.94,346.40,345.88,L7
2010-07-16 21:58:15+00:00,355.63,359.49,359.48,360.02,360.53,358.33,357.89,362.25,344.10,343.59,L7
2010-09-09 22:04:06+00:00,354.85,357.87,356.68,356.00,360.69,359.73,357.70,360.50,342.48,343.18,L7
2010-10-04 21:58:17+00:00,354.85,357.87,359.52,359.51,364.30,362.88,360.43,361.33,341.91,343.18,L7
2010-10-28 21:55:27+00:00,353.00,356.06,359.84,358.40,360.09,359.97,360.43,361.33,341.91,343.18,L5
2010-11-05 21:58:37+00:00,351.63,355.52,359.41,357.79,360.09,359.97,360.43,361.33,341.91,343.18,L7
2010-11-13 21:55:25+00:00,354.58,358.43,362.25,361.64,363.27,361.76,361.04,363.72,343.56,344.78,L5
2010-11-21 21:58:50+00:00,355.29,358.87,362.25,361.51,362.29,359.78,359.97,363.11,343.92,345.07,L7
2010-12-31 21:55:32+00:00,353.99,359.07,364.46,363.45,361.61,356.95,359.49,364.13,342.80,338.86,L5
2011-01-07 22:01:44+00:00,355.48,359.13,363.80,364.07,361.87,358.11,358.38,364.13,343.18,338.55,L5
2011-01-08 21:59:16+00:00,355.48,359.13,363.16,363.87,361.08,357.42,357.68,363.26,342.82,336.87,L7
2011-01-16 21:55:34+00:00,355.49,360.07,363.65,364.40,361.81,358.29,360.67,365.91,347.78,342.05,L5
2011-02-16 22:05:15+00:00,355.49,360.07,363.63,364.81,362.49,359.10,360.67,365.91,347.78,342.05,L7
2011-02-25 21:59:32+00:00,355.49,360.10,363.41,364.37,361.77,358.36,360.02,365.27,347.22,341.97,L7
2011-03-12 22:01:43+00:00,358.29,361.67,364.96,365.67,361.48,358.53,360.17,365.44,347.08,341.81,L5
2011-03-13 21:59:35+00:00,358.49,362.31,364.92,365.64,361.72,358.53,360.17,365.44,347.08,341.81,L7
2011-03-28 22:01:38+00:00,357.62,361.83,364.39,365.40,361.78,358.33,360.23,365.49,347.35,342.60,L5
2011-03-29 21:59:38+00:00,356.56,361.25,363.58,364.64,361.32,357.79,359.52,365.21,347.14,342.51,L7
2011-04-06 21:55:50+00:00,357.41,361.54,362.89,363.58,360.09,356.78,358.13,365.27,347.60,342.50,L5
2011-05-07 22:05:25+00:00,358.32,363.15,363.00,364.76,361.71,357.48,358.13,365.27,347.60,340.88,L7
2011-05-16 21:59:35+00:00,357.02,362.24,361.37,363.13,361.33,357.63,358.17,364.86,346.71,340.12,L7
2011-05-23 22:05:23+00:00,356.58,362.22,361.30,363.35,361.74,358.84,358.23,364.89,346.34,339.24,L7
2011-06-24 22:05:21+00:00,355.98,360.72,359.36,361.16,360.19,358.45,358.46,365.19,346.18,339.32,L7
2011-07-26 22:05:18+00:00,355.88,360.32,358.62,358.41,359.68,357.95,356.51,363.16,343.62,339.29,L7
2011-08-20 21:59:26+00:00,355.88,360.74,357.77,356.99,357.96,356.55,356.27,362.66,343.97,339.55,L7
2011-09-04 22:00:27+00:00,356.59,361.07,357.49,356.92,357.93,356.68,356.35,362.79,343.96,339.49,L5
2011-09-05 21:59:22+00:00,358.90,361.07,357.49,356.92,357.93,358.43,357.61,363.14,344.02,339.51,L7
2011-09-13 21:54:09+00:00,358.84,359.69,355.72,355.62,357.05,358.25,357.23,362.78,343.83,339.40,L5
2012-03-15 22:00:09+00:00,356.92,361.76,360.05,358.35,357.14,354.92,355.23,362.82,346.05,341.60,L7
2012-05-02 22:00:07+00:00,357.93,364.54,362.69,363.39,357.14,354.92,355.23,368.70,353.60,351.53,L7
2012-06-03 22:00:23+00:00,352.49,359.14,358.98,359.29,359.45,359.32,359.75,367.04,349.72,347.80,L7
2012-08-06 22:01:04+00:00,351.67,356.42,356.01,356.80,354.34,355.85,355.94,364.20,347.50,342.96,L7
2012-08-22 22:01:14+00:00,351.67,356.42,356.01,356.65,354.15,356.02,355.04,363.64,345.81,341.09,L7
2012-10-25 22:01:51+00:00,349.92,354.64,354.67,361.49,358.85,360.38,360.83,365.31,347.06,340.99,L7
2012-12-12 22:02:05+00:00,353.03,348.25,347.11,362.64,357.88,358.38,359.03,363.02,343.07,335.45,L7
2013-01-04 22:07:58+00:00,353.03,356.19,352.34,362.23,357.05,357.36,357.19,361.61,342.41,334.43,L7
2013-02-05 22:08:01+00:00,356.84,364.13,357.57,366.54,361.36,359.48,359.83,362.95,343.87,337.79,L7
2013-03-09 22:07:57+00:00,348.62,357.24,354.91,365.37,360.19,360.46,361.71,363.34,345.08,338.84,L7
2013-03-25 22:07:51+00:00,349.03,357.31,354.91,365.37,360.19,360.46,361.71,363.34,345.08,338.84,L7
2013-04-11 22:08:15+00:00,350.59,359.61,356.86,365.12,360.92,360.28,360.68,363.45,345.08,338.84,L8
2013-05-12 22:07:41+00:00,350.52,359.70,356.75,359.87,355.91,356.25,356.25,361.51,342.67,338.09,L7
2013-05-13 22:07:59+00:00,350.64,359.55,356.75,359.95,356.32,356.91,356.68,361.89,343.98,338.51,L8
2013-05-28 22:07:35+00:00,351.41,358.50,355.90,359.95,356.32,356.91,356.68,361.89,343.98,338.51,L7
2013-05-29 22:08:05+00:00,351.41,358.50,356.85,360.06,355.48,355.87,355.40,362.08,344.46,341.02,L8
2013-06-05 22:13:51+00:00,352.26,359.22,358.30,360.24,356.97,356.00,355.59,362.36,344.19,342.51,L8
2013-06-21 22:13:43+00:00,351.14,358.98,358.52,360.13,357.87,356.06,355.34,362.12,345.01,343.28,L8
2013-06-29 22:07:21+00:00,351.14,358.98,358.52,360.13,357.77,356.47,355.65,362.04,345.17,343.72,L7
2013-06-30 22:08:00+00:00,352.59,359.77,358.94,360.61,358.50,357.85,356.94,363.50,346.61,343.94,L8
2013-07-07 22:13:48+00:00,351.96,357.95,357.51,358.41,356.81,358.61,357.95,364.57,347.75,346.20,L8
2013-07-08 22:01:27+00:00,352.11,358.09,357.29,358.20,356.69,357.61,357.08,364.08,347.34,345.44,L7
2013-07-15 22:07:11+00:00,353.08,358.72,358.19,359.11,357.15,358.23,357.08,364.08,347.34,345.44,L7
2013-07-24 22:01:20+00:00,353.50,358.72,358.19,359.11,356.64,357.81,356.97,362.93,346.72,343.09,L7
2013-08-08 22:13:49+00:00,353.94,358.60,357.83,358.76,356.30,357.31,355.56,362.58,346.08,342.26,L8
2013-08-17 22:08:03+00:00,354.35,359.16,358.69,359.13,357.34,358.25,356.20,363.69,347.28,343.63,L8
2013-09-01 22:07:18+00:00,354.68,360.00,358.69,359.13,357.34,358.25,356.20,363.69,347.28,343.63,L7
2013-09-02 22:08:04+00:00,354.69,360.32,358.96,359.53,357.74,358.49,356.80,364.03,347.36,343.48,L8
2013-09-09 22:13:49+00:00,355.41,360.24,359.01,359.85,358.08,358.58,356.92,363.86,347.02,342.95,L8
2013-09-17 22:07:29+00:00,355.41,360.24,359.01,359.85,358.08,358.58,356.69,363.21,346.03,342.47,L7
2013-09-26 22:01:47+00:00,355.76,360.43,359.20,359.63,357.84,358.20,356.49,363.00,345.68,342.53,L7
2013-10-19 22:07:51+00:00,355.25,359.54,358.57,358.85,357.31,357.62,356.16,362.51,345.30,342.53,L7
2013-10-27 22:13:31+00:00,355.40,359.54,358.82,359.27,357.83,357.81,356.51,362.82,345.46,342.53,L8
2013-11-05 22:07:46+00:00,355.36,358.95,358.26,358.72,357.46,357.35,356.01,362.82,345.46,342.53,L8
2013-11-12 22:13:32+00:00,355.78,359.62,359.24,359.33,358.30,357.72,356.59,363.60,345.84,343.32,L8
2013-11-21 22:07:37+00:00,355.91,359.49,359.11,359.10,358.06,357.29,356.02,362.72,345.20,341.82,L8
2013-12-14 22:13:21+00:00,355.49,359.58,358.92,359.05,358.30,357.67,356.60,363.00,345.90,340.88,L8
2014-01-07 22:08:15+00:00,355.64,359.85,360.11,360.29,359.22,357.42,356.24,362.42,345.20,340.02,L7
2014-01-24 22:06:45+00:00,354.98,359.44,359.47,359.86,359.72,357.36,356.70,363.59,345.90,341.67,L8
2014-02-01 22:02:54+00:00,355.29,358.78,359.02,359.43,358.81,356.70,355.90,362.54,344.97,340.22,L7
2014-02-09 22:06:57+00:00,354.67,359.61,359.79,360.23,359.85,357.38,357.24,364.10,346.88,342.39,L8
2014-02-16 22:12:38+00:00,353.89,358.49,358.57,359.71,358.68,356.40,356.46,362.59,345.57,340.52,L8
2014-02-17 22:02:44+00:00,354.22,358.49,358.57,359.71,358.43,356.20,356.23,362.11,345.28,339.39,L7
2014-03-05 22:02:49+00:00,354.77,357.24,358.71,359.29,358.06,355.82,355.76,361.71,345.28,338.52,L7
2014-03-12 22:08:38+00:00,354.32,357.69,358.94,359.34,358.26,355.25,355.73,361.69,345.41,338.59,L7
2014-03-20 22:12:13+00:00,354.10,356.94,358.94,359.34,357.82,355.15,355.44,361.66,345.76,338.04,L8
2014-03-21 22:02:56+00:00,354.01,356.56,358.30,358.50,356.97,355.15,355.44,361.66,345.76,338.04,L7
2014-04-05 22:11:58+00:00,353.53,356.26,357.31,358.28,356.72,354.96,355.18,361.52,345.86,337.80,L8
2014-04-06 22:03:00+00:00,352.92,355.88,356.32,357.68,356.26,354.26,354.53,360.77,345.46,337.15,L7
2014-04-21 22:11:42+00:00,353.88,356.36,356.69,358.09,356.25,354.26,354.63,360.83,345.84,337.67,L8
2014-04-22 22:03:12+00:00,353.88,356.37,356.31,357.64,355.94,353.76,354.15,360.52,345.60,337.97,L7
2014-04-29 22:09:01+00:00,353.28,356.17,355.88,357.08,354.81,352.69,352.96,359.62,345.31,337.84,L7
2014-04-30 22:05:46+00:00,352.72,355.44,355.39,356.55,354.34,352.20,352.63,359.52,345.15,337.86,L8
2014-05-15 22:09:08+00:00,352.57,354.87,354.23,355.57,353.26,351.00,351.54,358.38,344.46,337.33,L7
