,dates,usa_CA_0255-0000,usa_CA_0255-0001,usa_CA_0255-0002,usa_CA_0255-0003,usa_CA_0255-0004,usa_CA_0255-0005,usa_CA_0255-0006,usa_CA_0255-0007,usa_CA_0255-0008,usa_CA_0255-0009,usa_CA_0255-0010,usa_CA_0255-0011,usa_CA_0255-0012,usa_CA_0255-0013,usa_CA_0255-0014,usa_CA_0255-0015,usa_CA_0255-0016,usa_CA_0255-0017,usa_CA_0255-0018,usa_CA_0255-0019,usa_CA_0255-0020,usa_CA_0255-0021,usa_CA_0255-0022,usa_CA_0255-0023,usa_CA_0255-0024,usa_CA_0255-0025,usa_CA_0255-0026,usa_CA_0255-0027,usa_CA_0255-0028,usa_CA_0255-0029,usa_CA_0255-0030,usa_CA_0255-0031,usa_CA_0255-0032,usa_CA_0255-0033,usa_CA_0255-0034,usa_CA_0255-0035,usa_CA_0255-0036,usa_CA_0255-0037,usa_CA_0255-0038,usa_CA_0255-0039,usa_CA_0255-0040,usa_CA_0255-0041,usa_CA_0255-0042,usa_CA_0255-0043,usa_CA_0255-0044,usa_CA_0255-0045,usa_CA_0255-0046,usa_CA_0255-0047,usa_CA_0255-0048,usa_CA_0255-0049,usa_CA_0255-0050,usa_CA_0255-0051,usa_CA_0255-0052,usa_CA_0255-0053,usa_CA_0255-0054,usa_CA_0255-0055,usa_CA_0255-0056,usa_CA_0255-0057,usa_CA_0255-0058,usa_CA_0255-0059,usa_CA_0255-0060,usa_CA_0255-0061,usa_CA_0255-0062,usa_CA_0255-0063,usa_CA_0255-0064,usa_CA_0255-0065,usa_CA_0255-0066,usa_CA_0255-0067,usa_CA_0255-0068,usa_CA_0255-0069,usa_CA_0255-0070,usa_CA_0255-0071,usa_CA_0255-0072,usa_CA_0255-0073,usa_CA_0255-0074,usa_CA_0255-0075,usa_CA_0255-0076,usa_CA_0255-0077,usa_CA_0255-0078,usa_CA_0255-0079,usa_CA_0255-0080,usa_CA_0255-0081,usa_CA_0255-0082,usa_CA_0255-0083,usa_CA_0255-0084,usa_CA_0255-0085
0,1984-04-14 18:25:13+00:00,187.39307731366992,157.3760024827596,166.03080918612903,178.04702410925273,181.72426564487068,170.85104986910937,163.82373907208202,167.04743507894722,186.0378742566439,183.82734637186599,182.68771741851808,191.14549634239233,198.97217859088926,199.61835527893416,212.47195015967216,204.72441807160442,208.27660079074934,235.73901153428366,234.29402267881363,211.4888737136813,217.29528765560048,226.48992432533737,233.01152186342404,223.87632609249383,214.73804295223715,215.7945510275726,218.71569206303667,200.9332880102382,180.9877771169707,188.68864971361364,186.8723402863225,192.49231753562208,196.88285824789034,195.60031868047943,198.9450823435059,200.95729016329102,207.62262949784673,210.89856689581765,203.69133206264897,201.18546341538564,203.23869635887115,218.49987883732896,222.4044713164739,231.60560217733462,245.6112292612896,230.63993862515952,215.13511116925997,212.58814009566265,201.4311300377923,193.87083190879702,219.5918030061891,214.65545024418986,197.3471572623315,191.90996882274223,214.91203954097375,212.99481554129298,209.70917147519248,202.77437313514548,201.19606370428718,196.3031403746018,195.5023336612184,186.79943209108276,183.74587775094568,198.9148904527334,208.58875206132078,199.35623389910873,190.39077520142374,195.4170229019913,207.06034900044196,178.1622789087272,174.27744143737516,200.65610453646002,207.51714048703485,,222.13566076930195,217.79239856980053,214.32702295526957,213.2989215578514,210.17372248360118,235.49028867442888,241.10418274738362,226.1956357301795,222.5323066366591,221.24166327338733,215.2813904905061,200.07384701267398
1,1984-06-01 18:26:05+00:00,176.18470626831555,154.46473823603887,,,,,,,,,,,,,217.62496954771737,,,,,,,,215.08991516119556,216.83633901745173,223.8489372536468,221.39243681664232,211.63004354752508,212.4075882447913,217.74547781458807,196.45742318148828,185.2806995861435,200.74172894141867,,,,,,,,,195.5699721766124,207.19899082077163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1984-06-10 18:20:05+00:00,186.77140257660875,163.6323817825042,169.19861388029292,186.54024748297863,185.666195789549,179.68040188140844,183.36469101048826,192.89132995867323,191.31620100423734,181.74398957404455,184.80062881886627,194.83362311238207,195.04299725907117,211.41358773268198,223.48566866595098,211.14618755876376,212.01565350958904,224.73844135198053,236.9319694108944,237.4615740195,226.4227130700204,234.98142996963583,224.25367409406664,218.85048270985067,229.60183691946287,226.27716107817588,201.9612689271126,215.23526063036604,,,196.75034208203408,214.22147589635847,229.4789432808797,227.00449634568326,212.32289398186293,202.3614909068304,205.4220807654724,219.34684257029951,227.5346113861086,215.74686854591104,203.12312179098947,211.3760093392279,226.60704490149823,221.9053133956784,240.1534825406336,240.89423504049137,232.70435433635296,227.45123538518618,210.94560580260043,202.1465720254263,204.22125369943512,218.7687839362879,225.11250848117152,226.71887656779788,218.63716292618136,218.02356235682657,209.45612880945262,226.82787226478047,213.52923456517794,190.9735259234077,193.09382736893352,217.69493514676182,202.96240339191775,196.56361656084357,212.82064408723085,221.73171500412388,205.74117122744735,205.85631710836222,213.4445182258219,209.60190194261637,195.8437396745481,196.89148239132,245.82635435378563,254.6730586373898,228.53811073952596,215.51979160550405,215.02308270335698,230.0732009089496,233.3274496706186,255.2645121266158,267.0951141409822,254.98709808537015,227.32938308463537,214.58509050671472,216.85762711561551,228.1720202345418
3,1984-06-26 18:20:19+00:00,,180.48341699452044,182.81441215633987,194.58485537448664,193.22167308743366,187.47383249377515,201.38774222535534,208.18128343238402,209.42495464605162,202.20303434563772,197.36132729521592,191.88268657874187,209.55603705094495,223.98931249218538,216.76659415273792,206.68007128210556,219.4374115883019,239.59306351491026,258.48798393890155,251.21358649285906,238.46753939400458,230.32364085738698,224.1423477346969,227.6023705880719,228.99475111977551,231.37017070487457,222.67451033918883,230.05981369227737,226.37759439846752,215.88790751478055,215.24677453425198,225.2368945496,233.06854680356895,227.78862629036922,207.79811713751997,207.64540763740604,208.20313685313548,223.88617241260448,234.22238764388868,225.30771886881521,224.21492796649042,226.95109492252664,224.83623182966141,229.1550440168252,249.141460088271,240.84764457257415,264.1584019120946,244.73539159039066,223.45372173032837,211.9215393182989,222.02850818414606,209.73677760596973,212.73512003996905,234.30723965173178,217.33741807559798,207.77081520687466,234.10605439019156,234.53220658275126,210.89156306170858,201.16772683078275,205.7107197445311,206.01982100770704,198.2852996036417,213.3142685181379,209.37647829441886,208.82680146071186,200.68080408367732,213.9477610435377,230.17743238053535,210.9329233888288,193.43534145983654,211.34101729311845,254.72861467463673,258.6102935267377,239.6203233889491,221.78502743109817,228.15550741771858,240.47498931438713,241.9346425127294,262.9344505430886,275.1172526398577,252.71685466209772,220.8014172311386,213.2547478261434,216.2447079964753,226.88110848663376
4,1984-07-03 18:26:34+00:00,,179.50017903567755,171.3247374888408,190.27884017049726,199.34875208614176,192.82159427453186,204.95833417685168,203.94322875841155,214.3200235066066,195.9279330998703,180.04290257007045,192.7091049163907,212.89090077951874,203.04997802562,215.69304202587736,217.03986867394747,223.13187962902583,237.53845656197933,250.0781541922991,236.38974688232716,226.10987590127195,222.330300383819,212.96487946545238,220.02166645628665,214.88388548063745,224.31707117811567,215.52471169197392,222.216977544334,,,189.7321462652224,198.66461782164802,219.23115167541096,206.1343391809859,199.78715928929245,210.07028168428377,222.4762681583154,232.3753376045121,219.52907017758753,221.35564045305,215.88052771838898,226.60573755691001,,,,,,,,,210.50752720562568,226.02386094479346,227.92199279563135,228.8448453658082,217.65780838010892,222.36774353816156,,,,,,,,,217.90871580190094,208.68002122346076,217.0062929403561,247.59842827151633,225.61219026866007,201.82907519597134,187.48373031388934,,,,,,,,,269.15384582768695,264.67139699545805,247.34618599916195,226.36235865401898,209.27526940759006,226.54698193255226,221.3768173174575
5,1984-12-19 18:21:59+00:00,171.21532454356225,157.17512553978816,147.26597242307258,176.63119158796297,179.6834068969236,163.60022296949535,169.87846838328164,175.91571425424502,182.85654434401516,185.0131289957875,172.42012546888913,197.1253502130183,215.2115168593309,200.99121383242056,180.6896078326983,179.7837940124095,193.9828706737489,210.82098350898957,214.8332317956312,214.83053672206168,211.61339830038776,211.33806174528019,205.31725892002405,194.23722246198682,187.79575688935967,189.8989416859061,198.99160372268398,190.2653367912192,181.7578373665539,177.35341902590818,173.6527715593393,188.54413339731002,193.55768532184686,184.8816408420924,182.60035156446298,196.45696440247733,188.83476157819442,194.17817122882218,188.41964643831537,173.85206554065553,183.90318763293448,196.2674092039373,195.70047149805515,206.39032201320592,202.33390267151583,200.76135936187447,196.99617827539993,,196.49309408274752,199.5011349344751,,179.30247438953407,183.189639812937,184.7684276599048,184.250204217494,198.49531661706402,196.9242655109954,188.81500371718775,194.3676713216489,173.22625798996359,177.91321008978457,174.910785063536,,192.6353909985064,191.3715860079423,175.38361798016655,,186.15166957538887,203.68884716932627,197.52461798502705,,,192.25913641283148,186.9915543448572,189.7341939065101,188.87774738788073,190.5078473073434,,,,,,188.817420558707,197.07881330362252,189.20337127821173,179.31150951572948
6,1985-05-03 18:28:11+00:00,210.78453974876857,166.042031995535,177.01312539555408,194.8770667949085,196.91340927156895,184.8884387964339,190.94773421500864,201.10509043647227,213.78040367242357,204.2191964183176,190.74501466737232,207.86579934564526,206.08533744213187,209.23539562281056,200.93327400157418,206.07935979873616,216.32986921623305,231.1872268624901,234.93662153212006,230.1521776253298,225.9857583726269,212.09673610071945,209.90518125501129,215.37454063741362,214.87667836170934,196.13722285461486,192.15657771037593,207.29346327529277,211.55790347938319,214.6507241466054,210.04264120256323,210.41072721221238,215.10885759362617,209.3072111346338,208.93770886855066,186.7123075957739,183.08777156218585,197.65538400415568,200.49368322259514,200.3024353487664,203.6076884943365,213.29485549021712,214.30361712478407,212.99159288609488,226.37175794524586,212.53460077961887,202.65888507323538,206.4540405498939,214.66048603197805,218.81129096713116,211.17117670802173,207.2907456493254,204.86247716461753,208.2285547892804,193.14103069302743,206.28830949160428,212.73058966689683,222.03715807751763,229.37274665258434,223.05055280127033,216.4458864112997,206.5167905449843,192.29433795159161,190.33989566370306,193.16670802478524,202.0588460174959,226.75168207630378,225.90486697298567,209.90708793787672,212.58790569898477,220.29223688295824,199.23248599020434,210.66389946766344,207.828589435242,218.88772157911012,214.693343424079,217.4111069239624,230.4255098777331,236.90880035716827,241.08795996200087,231.21335801020422,217.0330452255613,206.25853138829225,212.36127543057972,222.32717963023663,214.49313052167832
7,1985-05-12 18:21:57+00:00,222.1913312146725,198.39212210526105,202.4544669923411,222.7305640920021,222.69289136546666,215.36605949437853,219.9771892799546,224.17830976606194,236.67783478910343,226.80769684146296,207.83833813929243,233.9609475324657,234.59742925485395,245.5916705577207,239.07620014258742,240.51825506789385,246.01412491121374,246.0968059647983,251.86221206715985,241.51728642053484,238.4334550752945,230.97189635468072,232.43254487551263,228.86591513060202,227.61856529247302,213.0964544984863,215.4834868374145,224.06412872216123,237.0492251293727,221.52294020592583,230.85050767615883,232.42512508093705,230.2286050215671,223.22316688453822,211.82743867013625,210.15708233785452,217.97316578122127,223.00781679531462,231.19951190569557,221.86719859118546,228.34069597418977,243.1160171085915,241.14192561766777,230.29172506712055,260.6053739055821,241.50087258171715,225.36498310360525,235.27783987576487,248.04971613331168,233.076031148594,237.17914753013406,241.03236246731984,236.4838731452112,221.13777228249785,223.11654943454386,244.4522825116502,241.10853488891786,254.43022878943407,259.53723485488234,248.88288134396026,244.52540959373715,232.44253099238182,218.8168844249106,209.54805497773162,229.44715804354695,238.63908025776607,258.67298244740425,245.85187729796934,239.3293418581158,241.1175682072058,238.1691639896174,228.25744228162696,241.27149187518316,239.9696506801868,249.2058921408975,247.74029414565123,253.48235400039164,257.56746824628436,262.0846633888466,259.57006293926304,264.47976480263713,245.0045530418573,237.8243267205463,239.11931529030312,247.72105472464784,239.84993517009696
8,1985-06-29 18:21:53+00:00,213.02136013045617,188.90422134461062,191.31436616043732,221.47668647016133,208.92494701836438,206.96417898833636,213.06513027912274,211.25909692550545,215.198677034598,204.6712064460187,214.88674691492565,219.26073698902348,229.81938241680416,227.2841366477243,225.1873982687115,226.56150062062576,228.77054893015173,237.64166204748238,227.06268437805934,222.09816648573616,215.591419584603,217.37581532833366,222.44111819682308,231.20998401471954,210.819264462992,211.1139467980454,214.5458938745464,222.0725905335318,206.6508753504218,206.95652695242518,231.7677689497911,219.18312482884437,220.70386774655162,223.77812208892993,223.20928034041856,227.20748385545943,219.7400805078428,210.49018260752456,202.61806163108506,207.82437295251847,211.8721026808007,212.05824333865968,219.00149206838998,233.40536230780882,225.1367748183331,246.0091602520242,237.44867106558127,236.32258255799476,217.9284393908752,203.48340777619916,205.78364990468864,208.3173015901815,222.94281753599293,224.15253647858236,221.21731903068337,233.89245807140736,234.32827018086118,236.43144361009965,235.17527160399732,220.37158312536172,215.36707688864328,206.1281597262112,208.6399108889586,210.28842676749485,214.141349019607,229.23061784518768,238.18681186611246,239.83955885277976,227.14348901166244,234.1504814946634,229.35417097346482,217.30616390623987,236.45520952300268,239.7527025407708,228.1767394206227,241.8521133242159,243.90791019010868,240.93573911991945,231.14736560485125,237.9316280205008,248.50018405268122,236.2540809354407,234.3861126184261,237.4625842313705,226.12557840770984,219.0096751231797
9,1985-08-07 18:27:46+00:00,210.6116662103796,203.55511549657103,206.73594645167242,234.204943239569,236.31641653001398,209.96616634338898,222.11729688364733,226.4924469127234,222.55905441958686,214.52516034307803,212.86452993926696,214.11055968189243,236.36531155115622,239.14688596053037,241.5356655000549,245.99941969792135,227.72362885004554,229.31133801058954,236.40558706329116,225.834714037106,217.39003940780782,221.88146736648352,225.96238830112492,223.01268135326893,207.70079111988872,217.0409752755519,224.2436451025459,229.67412315042094,220.33666658790614,206.48535283907393,226.53887750362603,238.6090433575172,224.01348783768253,224.102595973839,238.06991531383807,229.00542362377973,214.43715919625146,221.27588631521013,223.0518556426337,201.60989618006712,204.43081867543256,204.15593047131551,214.41582545150052,231.46494266409042,242.2898092528041,247.4358079845221,230.84217442585762,233.31069157739776,229.19001848235172,223.41148552607436,231.762665269705,233.717483380913,229.4957568019011,228.81505088567786,239.0016968459974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
