,dates,chi0367-0000,chi0367-0001,chi0367-0002,chi0367-0003,chi0367-0004,chi0367-0005,chi0367-0006,chi0367-0007,chi0367-0008,chi0367-0009,chi0367-0010,chi0367-0011,chi0367-0012,chi0367-0013,chi0367-0014,chi0367-0015,chi0367-0016,chi0367-0017,chi0367-0018,chi0367-0019,chi0367-0020,chi0367-0021,chi0367-0022,chi0367-0023,chi0367-0024,chi0367-0025,chi0367-0026,chi0367-0027,chi0367-0028,chi0367-0029,chi0367-0030,chi0367-0031,chi0367-0032,chi0367-0033,chi0367-0034,chi0367-0035,chi0367-0036,chi0367-0037,chi0367-0038,chi0367-0039,chi0367-0040,chi0367-0041,chi0367-0042,chi0367-0043,chi0367-0044,chi0367-0045,chi0367-0046,chi0367-0047,chi0367-0048,chi0367-0049,chi0367-0050
0,1985-01-25 14:04:27+00:00,408.13958910652195,264.0693768867385,225.2381568917745,,,,250.42080173070033,,,,,,,,,,345.0706323293591,,338.48545349545407,338.204327462017,334.5640225639043,328.9489393780303,332.5405065658532,330.51411061051783,331.88445412939984,320.6507223374914,323.6829715049367,323.78581440510624,327.0488323736702,320.50049793655876,324.07923405705435,313.471181621884,309.11365242011743,301.90882821584034,293.5289265765401,286.2465047417908,275.75790687221837,269.9885234417403,270.56799322507226,260.8145311792123,275.2063509053377,272.79985766687753,268.79469836731494,264.5608972096227,259.3550634105315,255.80868112671556,248.48711959688868,243.31674422437334,246.28137286187396,237.75926495546315,233.60422452034908
1,1986-01-28 14:01:10+00:00,409.6683300204518,262.0307502491113,233.1493446678565,,399.15280578183825,,280.3610509721725,,,,355.2088055551536,,,315.89699950974716,295.1604473967628,,318.25411782560275,301.4698853116846,307.07528216637473,304.29890996132514,308.06938256383035,310.51658103127386,313.8474673014622,308.30840377356,308.145115315751,313.1759019801809,312.6098952680516,319.2220727231358,328.00011240037213,314.20011950907724,312.24795938641256,290.5211393087932,289.2917064157055,279.68543583437827,266.9157270079942,261.6409008763043,248.64192563294228,238.30492258093454,248.72148647096708,249.32204875355305,250.80143715474006,257.25136139855704,256.92381926904534,236.76680656117833,245.7746546545288,240.31699700030194,233.5844318856442,224.59822703128532,220.8595469998219,215.6664423108858,212.57212773233545
2,1986-04-02 13:59:47+00:00,,305.05853808474603,293.1000587446418,,405.9208734602162,,,,,252.33766063217314,319.96356203995435,297.5081638718933,,295.4763820963473,295.6713932876943,,247.3968773029031,267.513542152059,,,,,,,,,,,260.5213993276107,,,,260.60826834184996,,241.20073416238526,229.13933795285354,,216.2903788081328,210.2099224879258,,202.37237385874047,217.67466408523532,196.7942800395132,,187.8641036201058,,,191.51007880975925,184.98325091030046,169.56880951681103,196.61959997509436
3,1986-08-15 14:01:53+00:00,,,,,,,,,,,,,,,,,186.75468376612264,262.64809872229387,287.6852154747594,286.33381124238394,274.5551264934945,284.7715445614415,294.3072583678375,309.54173075574727,314.0318160044265,313.18557535467124,315.48003985943774,320.8421954924777,298.2321765688142,289.6357306056385,271.19051902130434,266.7435870758917,241.22187425165336,259.27049196737374,265.5328102550032,254.28523477686525,265.0893999092748,262.8434086974409,237.73431592262324,252.97305774370096,242.11602827971467,237.77906068920782,236.63452558379703,217.67711634407843,218.38180945873688,232.2999593982653,218.28121141259902,210.61785931445334,220.72050108237872,207.65635805939348,207.6877704830338
4,1986-09-16 14:00:46+00:00,,,,,,,,,,,,,,,,,152.52650531581827,242.23931844491952,269.90173373899665,278.4390571982448,268.83235544457466,253.78487119787565,250.40899186428965,267.73617359175796,290.3648067224361,304.73626616245053,300.5375988651365,,,,,,225.16401057970103,234.01760404986766,225.0321192801882,225.29612022526808,228.64820404033745,232.31272887525654,217.5086357003842,222.64754760745495,227.26199943772951,216.15302115345168,221.27702496768205,218.98110174355207,212.6833450267797,212.19968603325532,189.55362517794913,,193.8935001408093,191.6114990584838,192.54635895660581
5,1986-10-11 13:53:47+00:00,,,,,,,,,,,,,,,,,181.1058652782242,252.59112173373308,300.82139792625117,322.95648430097594,312.90522843832923,299.9456653998468,290.3788082690552,287.96350992227707,306.4722411869434,322.0556615555084,335.21961907966835,320.6864397375891,321.3314583634068,297.6701762174182,262.98930861776245,238.1761660198295,242.37483825509258,259.38776829684144,249.13991949760663,267.67070937690164,245.66288062673513,248.23357766600617,244.60118016252656,244.46839564598724,265.88908903741384,247.11076849927755,239.33775418240006,239.27098725808952,229.53278662221123,232.7321311003356,231.98419810327604,212.81285189688907,222.90521602969287,212.93914842172865,213.45239472117436
6,1986-11-03 13:59:10+00:00,408.50414904533693,314.47739754458513,,,,,,,,,,,,,,,167.51144849197922,244.22222510492372,284.4136331687952,299.83561538854906,300.34090602369946,301.06935888057035,287.6225450040062,281.71178721262515,290.5889819690434,316.5947486995565,329.2836689368531,339.6294008705947,333.42959806705045,285.1939690595543,245.08750576296117,240.31853036034505,223.1343329446326,236.03286359112857,254.70217095797827,245.0155049141268,253.9809279832298,247.72974473221151,235.42098206865043,231.19748457237694,233.05743441405644,248.34732675566391,233.2870102543832,232.032059072407,221.02382082912254,218.54510518493854,232.91452997421266,217.51690508306947,216.32269967951515,199.76179479886773,207.38049464618422
7,1986-11-12 13:52:38+00:00,410.78121086844,307.5531786907001,264.32855212326797,,,,,,,,,,,,,,176.8871093038337,248.59551625149868,283.2809291237413,292.836222105778,298.4365728491315,297.6077023329021,293.25882566561296,273.178186216027,288.190613474289,316.2173917497407,331.6557233052819,339.11663942633646,328.95975870543384,286.4781349816352,248.25591792445616,234.9420333883797,229.68077439172646,225.47436486860678,253.76914254677962,255.25624576840957,249.63887087437706,252.1486117237898,239.25202913777804,230.24573785620404,237.44625309208783,239.96814160832423,228.28775699982174,217.68287399775616,236.52295433626858,234.81323889142482,231.80040436766913,218.59328110873338,218.28082960119886,203.66738010421764,202.84293847841695
8,1986-12-14 13:52:49+00:00,309.9446018830226,290.3972042736173,,,,,,,,,,,,,,,171.43353652655696,247.9197799260655,283.28321842375044,277.4980024081114,276.6337207044524,283.6691108136357,311.1331794443536,309.61633461034455,308.2787325941616,308.297000285772,318.46264224940825,309.3840529207574,305.14613903456564,277.86244121311836,250.6230263262874,240.64757873018283,239.210833951701,241.89908589845533,243.86053825473627,247.66228719042988,249.24172591882234,240.80460923340428,230.1257006262652,219.6439853174085,236.54538577584526,245.09211416809518,237.9437355291434,228.7558095462954,233.23988744931086,232.85574866266967,228.93045187728757,226.1796820357792,216.42334296198646,198.2232390328236,202.98832728437617
9,1986-12-21 13:59:13+00:00,336.3747882933078,301.18616213990356,267.4922656115689,264.84290041883287,,,,,,,,,,,,,167.55189983794295,242.54499304444843,282.4834471477967,278.50432147472276,278.00204801012035,289.055406341812,302.3825029380338,329.91070875323635,329.46358066113226,319.9790810234779,320.9748999203939,299.8500806561351,299.2148003090043,284.827723647567,262.08816702618384,258.02826814034245,246.56310884748368,250.4146078072239,252.76346984965986,251.6029745822545,250.54108903382905,256.59628614126643,236.87616643154323,224.19431406019876,232.28667322667042,239.0570896315279,250.62251254367789,237.84957496067886,229.40212622403283,232.15063802131544,232.61649224953646,,217.89875009328836,215.4920776865131,219.08723527465293
