,dates,chi0367-0000,chi0367-0001,chi0367-0002,chi0367-0003,chi0367-0004,chi0367-0005,chi0367-0006,chi0367-0007,chi0367-0008,chi0367-0009,chi0367-0010,chi0367-0011,chi0367-0012,chi0367-0013,chi0367-0014,chi0367-0015,chi0367-0016,chi0367-0017,chi0367-0018,chi0367-0019,chi0367-0020,chi0367-0021,chi0367-0022,chi0367-0023,chi0367-0024,chi0367-0025,chi0367-0026,chi0367-0027,chi0367-0028,chi0367-0029,chi0367-0030,chi0367-0031,chi0367-0032,chi0367-0033,chi0367-0034,chi0367-0035,chi0367-0036,chi0367-0037,chi0367-0038,chi0367-0039,chi0367-0040,chi0367-0041,chi0367-0042,chi0367-0043,chi0367-0044,chi0367-0045,chi0367-0046,chi0367-0047,chi0367-0048,chi0367-0049,chi0367-0050
0,1985-01-25 14:04:27+00:00,404.27732923603764,261.1726819838753,222.92080096948393,,,,247.98147970723656,,,,,,,,,,339.9209525020467,,331.8644365746238,333.56961561743583,330.99885960653415,325.8591314816428,330.88525233564565,327.42430271413036,328.3192911720297,318.2114003140276,320.11780854756654,318.6361345777938,322.4141205290891,316.28712353239405,318.92955422974194,308.83646977730285,304.9002780159527,298.04656834535604,289.31555217237536,281.6117928972096,271.89564700173406,265.7751490375756,266.35461882090755,256.60115677504757,270.5716390607565,269.2346947095074,265.2295354099448,260.6986373391384,255.4928035400472,251.17396928213438,243.8524077523075,238.68203237979216,241.6466610172928,233.54589055129847,229.74196464986477
1,1986-01-28 14:01:10+00:00,409.4791444928403,261.8888611034027,233.03583335128963,,399.081861208984,,280.2415653757863,,,,355.1179965019001,,,315.6699768766134,294.87666910534557,,318.00187045545414,301.3825689143255,306.75096411904076,304.0718873281914,307.8947497691121,310.36523260918466,313.7663877896287,308.1570553514708,307.97048252103275,313.0564163837947,312.43526247333335,318.9698253529872,327.7730897672384,313.99373529713745,311.99571201626395,290.29411667565944,289.0853222037657,279.4962503067668,266.7093427960544,261.41387824317053,248.4527401053308,238.09853836899475,248.5151022590273,249.11566454161326,250.5744145216063,257.0767286038388,256.7491864743271,236.57762103356686,245.58546912691733,240.08997436716817,233.35740925251042,224.37120439815155,220.63252436668813,215.460058098946,212.38294220472397
2,1986-04-02 13:59:47+00:00,,302.34389634297816,290.9283453512275,,404.5635525893323,,,,,248.718138309816,318.22619132522294,296.01043049712484,,291.13295530951876,290.2421098041586,,242.57084753976025,265.8429933878942,,,,,,,,,,,256.17797254078215,,,,256.6596985356422,,237.25216435617745,224.79591116602495,,212.341809001925,206.261352681718,,198.0289470719119,214.33356655690565,193.45318251118354,,184.24458129774865,,,187.16665202293066,180.63982412347187,165.62023971060322,193.00007765273722
3,1986-08-15 14:01:53+00:00,,,,,,,,,,,,,,,,,187.73870120856074,262.9887201446763,288.9503807578941,287.2194269405782,275.23636933825935,285.36195502690435,294.6235496886212,310.13214122121013,314.7130588491913,313.65168888003666,316.16128270420256,321.8262129349158,299.1177922670085,290.4408357858151,272.17453646374247,267.62920277408597,242.02697943183,260.0085050492023,266.3379154351798,255.17085047505955,265.82741299110336,263.6485138776175,238.53942110279988,253.7781629238776,243.00164397790897,238.46030353397268,237.31576842856188,218.415129425907,219.11982254056545,233.1855750964596,219.16682711079332,211.50347501264764,221.60611678057302,208.46146323957012,208.42578356486237
4,1986-09-16 14:00:46+00:00,,,,,,,,,,,,,,,,,168.5008800425558,247.7689096964825,290.4402155305163,292.8159944523086,279.8915379477006,263.36949603391815,255.54361231216956,277.32079842780047,301.423989225562,312.30307524353674,311.59678136826244,,,,,,238.2339535379408,245.9983850949208,238.10206223842798,239.67305747933185,240.62898508539058,245.38267183349632,230.57857865862397,235.71749056569473,241.63893669179328,227.21220365657766,232.33620747080803,230.9618827886052,224.66412607183284,226.57662328731908,203.9305624320129,,208.27043739487306,204.68144201672357,204.52714000165895
5,1986-10-11 13:53:47+00:00,,,,,,,,,,,,,,,,,175.60171052700093,250.68583739677118,293.74462753182127,318.002745024875,309.09465976440543,296.6431725491128,288.6096156704477,284.6610170715431,302.6616725130196,319.44843035756054,331.40905040574455,315.18228498636586,316.3777190873059,293.1667768755083,257.4851538665392,233.22242674372856,237.87143891318263,255.259652233424,244.63652015569667,262.7169701008007,241.53476456331768,243.73017832409622,240.0977808206166,239.9649963040773,260.9353497613129,243.30019982535376,235.52718550847626,235.14287119467207,225.40467055879378,227.77839182423466,227.0304588271751,207.85911262078812,217.95147675359192,208.4357490798187,209.3242786577569
6,1986-11-03 13:59:10+00:00,414.91905787022534,319.2885791632514,,,,,,,,,,,,,,,176.06466025849707,247.18295225487222,295.4106197257467,307.5335059784151,306.26236032359645,306.20128594048106,290.3717916432441,286.84371427253586,296.5104362689404,320.6462700626439,335.20512323675007,348.1826126371125,341.1274886569165,292.192051413978,253.64071752947902,248.0164209502111,230.1324152990563,242.44777241601696,261.70025331240197,252.71339550399287,260.3958368081182,254.72782708663522,242.41906442307413,238.19556692680064,240.7553250039225,254.26878105556088,239.20846455428017,238.4469678972954,227.43872965401093,226.2429957748046,240.61242056407872,225.21479567293554,224.02059026938122,206.75987715329143,213.7954034710726
7,1986-11-12 13:52:38+00:00,413.9848077510568,309.95587635266276,266.2507102528381,,,,,,,,,,,,,,181.15857181398948,250.07409942809107,288.7728094939416,296.6805383649182,301.3937392023163,300.17057983899554,294.63179575816304,275.74106372212043,291.1477798274738,318.2407160966566,334.6128896584667,343.38810193649226,332.80407496457406,289.97296794448994,252.52738043461193,238.7863496475199,233.1756073545812,228.67796175122362,257.26397550963435,259.10056202754976,252.8424677569939,255.64344468664453,242.74686210063277,233.74057081905877,241.29056935122802,242.925307961509,231.2449233530065,220.886470880373,239.72655121888542,238.657555150565,235.64472062680932,222.43759736787356,222.12514586033905,207.16221306707237,206.0465353610338
8,1986-12-14 13:52:49+00:00,313.7535952658678,293.2539493107512,,,,,,,,,,,,,,,176.51219437035053,249.67777687199404,289.81292136577076,282.0687944675256,280.1497145963095,286.7163055199119,312.76560517985865,312.6635293166207,311.7947264860187,310.7026803170427,321.9786361412653,314.462710764551,309.71693109397984,282.01770672167675,255.70168417008097,245.21837078959703,243.3660994602594,245.7080792813005,248.01580376329466,252.23307924984408,253.05071930166753,244.95987474196266,234.2809661348236,223.79925082596688,241.11617783525946,248.60810805995226,241.45972942100047,232.5648029291406,237.04888083215604,237.42654072208387,233.50124393670177,230.7504740951934,220.99413502140067,202.378504541382,206.79732066722136
9,1986-12-21 13:59:13+00:00,331.095806298871,297.226925644076,264.32487641490684,261.96345569459464,,,,,,,,,,,,,160.51325717869392,240.10853981624683,273.43376372876224,272.1695430813986,273.12914155371715,284.8322207462626,300.1200820832752,325.68752315768694,324.59067420472905,316.64498713225464,316.1019934639907,292.81143799688607,292.8800219156802,279.06883419909053,255.0495243669348,251.69348974701833,240.8042193990072,245.1356258127871,247.00458040118338,245.26819618893038,245.26210703939228,250.83739669278995,231.11727698306674,218.43542461172228,225.9518948333463,234.18418317512473,245.7496060872747,232.5705929662421,224.12314422959605,225.81585962799133,226.28171385621235,,211.56397169996424,209.73318823803663,213.80825328021615
