dates,nzd0361-0000,nzd0361-0001,nzd0361-0002,nzd0361-0003,nzd0361-0004,nzd0361-0005,nzd0361-0006,nzd0361-0007,nzd0361-0008,nzd0361-0009,nzd0361-0010,nzd0361-0011,nzd0361-0012,nzd0361-0013,nzd0361-0014,nzd0361-0015,nzd0361-0016,nzd0361-0017,nzd0361-0018,nzd0361-0019,nzd0361-0020,nzd0361-0021,nzd0361-0022,nzd0361-0023,nzd0361-0024,nzd0361-0025,nzd0361-0026,nzd0361-0027,nzd0361-0028,nzd0361-0029,nzd0361-0030,nzd0361-0031,nzd0361-0032,nzd0361-0033,nzd0361-0034,nzd0361-0035,nzd0361-0036,nzd0361-0037,nzd0361-0038,nzd0361-0039,nzd0361-0040,nzd0361-0041,nzd0361-0042,nzd0361-0043,nzd0361-0044,nzd0361-0045,nzd0361-0046,nzd0361-0047,nzd0361-0048,nzd0361-0049,nzd0361-0050,nzd0361-0051,nzd0361-0052,nzd0361-0053,nzd0361-0054,nzd0361-0055,nzd0361-0056,nzd0361-0057,nzd0361-0058,nzd0361-0059,nzd0361-0060,nzd0361-0061,nzd0361-0062,nzd0361-0063,nzd0361-0064,nzd0361-0065,nzd0361-0066,nzd0361-0067,nzd0361-0068,nzd0361-0069,nzd0361-0070,nzd0361-0071,nzd0361-0072,nzd0361-0073,nzd0361-0074,nzd0361-0075,nzd0361-0076,nzd0361-0077,nzd0361-0078,nzd0361-0079,nzd0361-0080,nzd0361-0081,nzd0361-0082,nzd0361-0083,nzd0361-0084,nzd0361-0085,nzd0361-0086,nzd0361-0087,nzd0361-0088,nzd0361-0089,nzd0361-0090,nzd0361-0091,nzd0361-0092,nzd0361-0093,nzd0361-0094,nzd0361-0095,nzd0361-0096,nzd0361-0097,nzd0361-0098,nzd0361-0099,nzd0361-0100,nzd0361-0101,nzd0361-0102,nzd0361-0103,nzd0361-0104,nzd0361-0105,nzd0361-0106,nzd0361-0107,nzd0361-0108,nzd0361-0109,nzd0361-0110,nzd0361-0111,nzd0361-0112,nzd0361-0113,nzd0361-0114,nzd0361-0115,nzd0361-0116,nzd0361-0117,nzd0361-0118,nzd0361-0119,nzd0361-0120,nzd0361-0121,nzd0361-0122,nzd0361-0123,nzd0361-0124,nzd0361-0125,nzd0361-0126,nzd0361-0127,nzd0361-0128,nzd0361-0129,nzd0361-0130,nzd0361-0131,nzd0361-0132,nzd0361-0133,nzd0361-0134,nzd0361-0135,nzd0361-0136,nzd0361-0137,nzd0361-0138,nzd0361-0139,nzd0361-0140,nzd0361-0141,nzd0361-0142,nzd0361-0143,nzd0361-0144,nzd0361-0145,nzd0361-0146,nzd0361-0147,nzd0361-0148,nzd0361-0149,nzd0361-0150,nzd0361-0151,nzd0361-0152,nzd0361-0153,nzd0361-0154,nzd0361-0155,nzd0361-0156,nzd0361-0157,nzd0361-0158,nzd0361-0159,nzd0361-0160,nzd0361-0161,nzd0361-0162,nzd0361-0163,nzd0361-0164,nzd0361-0165,nzd0361-0166,nzd0361-0167,nzd0361-0168,nzd0361-0169,satname
2007-04-01 22:10:07+00:00,,,,,373.60,378.73,380.76,375.91,372.76,391.05,394.47,398.45,393.26,399.01,,,,,,,354.59,345.43,347.80,334.24,333.70,336.59,326.45,312.65,304.00,294.61,,,,,,,,,277.15,284.29,281.88,287.94,298.88,317.79,326.28,328.57,329.52,330.75,,,,,,,326.44,331.62,323.78,324.03,327.45,326.68,327.27,326.05,336.07,340.15,,,,,,,,,,313.98,311.76,313.37,314.87,311.43,317.08,316.82,309.11,303.05,307.39,309.70,,,,,,,,292.83,295.13,292.20,292.44,294.39,302.08,301.13,297.25,292.31,293.00,304.53,,,,,,,,305.37,,,299.33,314.78,319.35,317.87,311.87,319.39,,,,,,,,316.92,319.13,318.55,319.72,333.56,334.87,333.16,331.03,330.20,,,,,,,,306.64,301.85,305.96,299.17,310.79,307.34,308.78,311.23,310.51,,,,,,,288.38,275.45,283.68,280.41,,,,308.52,,,,,,,L7
2007-04-17 22:10:05+00:00,399.22,387.72,385.63,,,380.40,387.07,388.49,386.48,383.38,,,,,,,384.41,388.53,386.29,383.57,380.56,370.50,368.89,349.27,346.51,337.07,,,,,,,,248.70,233.41,230.21,249.87,240.29,,,,,,,,,,,,,322.75,330.73,332.44,328.65,330.34,335.09,333.02,324.53,,,,,,,,,,,337.37,331.14,330.75,,,,,307.70,311.68,308.43,313.73,309.89,,,,,,,,300.59,299.38,301.92,303.54,301.70,307.78,303.07,275.51,262.13,,,,,,,,,288.43,300.75,301.78,300.91,304.17,308.10,,,,,,,,,,,,314.42,312.72,319.00,325.19,,,,,,,,,,,,,,,,,,,,,288.85,,,,,,,291.57,297.68,300.66,295.47,298.41,291.59,,,,,,,,,,,,,L7
2007-05-28 22:03:40+00:00,412.25,408.27,411.03,405.47,397.36,395.56,394.24,386.02,385.82,383.52,,,,,396.89,395.08,398.48,399.87,402.05,391.02,388.92,379.82,375.59,366.01,357.13,,,,,,298.65,292.31,288.85,264.04,251.53,,289.60,295.49,309.85,306.38,310.42,311.05,317.27,,,,,342.43,346.04,349.78,355.32,356.66,353.81,350.87,348.26,348.98,352.15,351.99,351.20,,,,,,356.50,354.21,353.81,355.31,355.32,352.79,345.14,342.66,340.36,335.65,335.07,338.90,332.47,341.33,,,,,,319.33,318.92,320.15,320.61,321.38,319.38,321.34,322.76,321.69,317.60,316.57,314.22,319.03,,,,,312.57,316.83,319.94,324.24,332.62,337.32,333.33,338.14,336.10,327.61,328.27,313.70,,,,,,337.56,337.86,339.01,339.59,341.65,335.70,337.49,340.27,340.20,340.35,344.84,,,,,356.26,358.59,358.84,359.90,362.23,366.31,362.59,351.84,359.28,347.17,336.79,328.06,,,,,315.20,318.87,314.45,319.61,313.72,317.57,314.07,317.26,311.11,300.58,325.88,,,,,322.37,328.73,323.63,322.65,321.43,320.19,320.47,L7
2007-07-06 22:09:49+00:00,438.98,436.94,400.25,,372.38,375.20,383.02,385.19,371.22,394.62,,,,,,,395.84,,373.09,367.29,365.66,364.57,350.61,346.28,347.95,344.55,,,,,,,,,,,,,,,,299.22,298.96,,,,,,,323.65,,339.93,344.98,339.05,334.83,338.82,343.33,335.97,335.30,329.92,,,,,,,,328.76,331.24,327.38,323.62,,,327.17,316.03,321.05,319.44,318.85,311.69,,,,,,,,301.39,303.24,302.26,309.55,302.37,309.79,320.32,315.98,316.08,308.91,310.31,,,,,,,,316.47,,,,,,,,,,,,,,,,336.09,329.84,326.03,333.36,328.28,334.39,341.02,335.95,340.44,343.08,,,,,,,349.51,348.97,351.48,330.21,336.14,337.09,325.03,333.08,330.05,313.47,,,,,,,303.50,305.84,303.71,305.27,298.46,291.25,304.49,311.72,,,,,,,318.02,313.95,316.99,332.00,L7
2007-09-08 22:09:26+00:00,395.19,389.42,,,,,,,344.67,351.56,353.33,358.12,358.91,365.62,368.32,366.22,367.59,366.44,,,,,,,324.88,316.41,306.63,294.39,278.48,273.71,259.58,251.20,251.69,233.10,214.15,211.96,,,,,,277.55,284.62,291.49,298.89,303.39,308.95,312.61,312.16,312.62,314.05,,,,,,,,,,,,,,,,322.22,321.25,320.66,,,,,,,,,298.62,298.67,290.90,289.97,278.68,282.00,286.96,288.77,288.53,286.29,288.04,,,,,,,,281.89,277.74,279.77,276.29,271.59,273.02,,,279.32,,,,,,,,,,,292.46,,284.28,291.32,301.56,298.15,299.69,301.99,,,,,,,307.97,306.34,309.93,312.55,309.69,312.51,,,,323.15,,,,,,,284.74,282.95,278.72,284.92,293.03,296.73,282.30,291.95,287.13,273.50,,,,,,,,,,,,290.32,,,,,L7
2007-09-09 22:06:33+00:00,421.22,410.51,408.25,406.56,396.64,390.59,385.90,372.11,373.09,377.51,377.55,379.59,381.05,385.09,388.50,388.90,390.16,392.07,386.57,383.12,376.76,369.59,364.88,351.73,352.33,346.23,329.60,319.07,307.96,294.29,284.78,280.63,279.81,272.62,243.46,274.26,284.97,292.95,301.44,303.45,306.46,309.00,317.39,325.10,331.11,332.58,335.16,339.00,340.38,342.73,343.54,349.75,353.55,353.61,348.08,352.16,351.93,353.46,355.04,351.66,346.92,342.62,346.55,349.44,353.69,354.24,355.44,354.99,351.04,345.35,349.55,344.18,334.17,330.57,326.31,331.22,327.03,326.20,322.62,320.52,323.93,313.21,315.39,314.95,315.70,312.01,312.13,313.39,316.90,318.54,314.14,314.94,311.09,307.39,306.46,311.96,308.84,308.55,311.32,306.37,304.63,309.71,314.05,315.99,327.53,332.87,337.78,334.02,335.26,326.42,310.67,334.09,329.61,328.27,329.91,322.90,325.19,329.89,333.41,334.77,332.66,343.02,344.72,340.76,339.03,337.54,338.67,343.47,343.75,344.94,344.52,345.05,346.78,348.33,348.55,352.76,353.10,360.25,362.64,353.40,347.01,338.38,332.48,328.78,321.70,319.19,318.59,325.57,321.06,319.31,310.03,317.78,312.36,317.91,313.87,312.91,309.44,307.14,313.97,308.89,308.80,311.69,316.71,320.54,324.49,313.91,312.03,319.55,320.53,321.36,L5
2007-09-17 22:03:12+00:00,413.05,408.85,403.39,400.20,398.24,397.18,386.76,,,,,387.65,381.62,391.32,386.67,383.03,389.03,390.46,387.88,372.29,365.32,362.89,363.67,,,,,324.83,300.38,281.23,275.25,281.14,282.05,273.43,270.12,264.59,278.06,290.54,284.67,284.40,,,,,327.05,331.39,336.38,341.11,352.63,357.54,355.42,355.00,353.79,353.55,350.24,354.84,,,,,,352.80,352.22,363.40,354.47,357.83,366.53,354.39,357.97,345.19,338.65,340.06,338.30,339.19,349.19,,,,,,318.76,308.58,311.56,310.23,308.75,313.68,310.55,311.50,316.47,322.69,316.98,315.60,323.04,,,,,318.96,322.96,323.06,320.30,316.11,323.20,324.37,321.33,325.18,342.99,348.46,342.72,335.39,,,,,335.98,336.23,340.79,347.69,350.31,336.92,328.05,334.53,347.33,350.34,347.07,344.05,,,,,348.65,350.92,349.28,345.24,348.70,352.39,350.69,352.12,355.43,341.59,344.48,352.28,,,,,314.02,310.68,311.83,315.42,316.96,313.03,307.53,308.74,314.75,312.99,315.13,,,,315.65,316.41,319.47,313.80,320.94,323.72,327.90,328.13,323.03,331.96,L7
2007-10-02 22:12:30+00:00,393.65,388.54,390.50,390.08,392.99,392.29,388.33,389.54,378.35,372.48,356.99,358.71,362.95,369.01,370.72,371.07,366.62,374.96,373.34,367.37,357.80,356.69,341.20,333.01,327.82,315.79,296.74,285.93,281.98,276.32,267.55,264.87,262.10,,209.19,257.96,269.65,271.87,277.04,273.96,282.26,292.96,300.67,298.76,303.93,315.13,320.95,325.36,328.45,330.94,332.74,347.24,352.54,348.90,347.17,344.32,338.07,347.71,354.79,347.12,341.00,327.13,327.02,337.61,339.56,343.24,340.81,342.10,342.30,340.45,336.31,334.77,328.73,327.07,324.77,324.98,320.08,316.99,312.48,297.93,291.06,292.62,290.92,291.14,293.50,293.41,293.70,293.87,302.97,297.46,302.33,300.16,299.18,302.52,310.05,312.31,307.59,305.51,302.50,302.74,307.85,302.77,305.52,302.26,307.12,319.14,326.87,331.93,327.53,328.41,327.24,330.98,329.23,323.96,317.73,318.36,318.67,319.52,319.50,319.66,317.38,319.30,336.40,331.81,328.23,330.80,327.02,337.54,335.40,332.85,325.04,326.39,329.40,329.31,333.20,335.91,339.51,345.83,355.20,333.93,336.89,326.31,322.89,319.44,315.26,299.33,294.69,289.66,287.82,291.79,296.68,296.91,301.27,308.62,311.23,305.74,301.59,286.23,303.30,306.21,301.25,295.17,299.96,296.16,297.69,299.63,304.59,304.61,316.93,322.97,L5
2007-12-06 22:03:40+00:00,,,,,,401.86,401.29,391.05,391.84,392.00,385.81,393.52,396.24,411.56,418.21,415.68,,,,,383.52,372.82,369.63,359.62,351.77,341.42,328.72,316.36,308.97,302.41,292.04,290.22,290.28,,,,,293.91,311.71,312.64,314.46,323.63,327.70,327.40,329.41,333.98,334.52,337.15,341.43,341.55,,,,,358.47,356.26,357.48,356.56,357.07,348.22,343.62,343.20,347.98,349.49,350.66,349.38,348.99,,,,,347.28,339.64,337.99,337.33,336.49,336.03,332.65,323.66,321.11,315.51,311.97,309.68,308.68,310.39,312.59,,,,,321.70,321.90,322.56,316.20,318.52,317.21,314.46,311.64,310.53,307.46,306.98,312.38,316.71,,,,,330.51,334.11,331.94,333.49,328.69,334.05,332.06,337.12,331.88,334.08,333.77,337.68,,,,,352.71,351.95,348.37,345.79,353.73,353.25,351.96,351.90,355.23,352.11,354.68,354.13,,,,,357.31,350.89,348.09,342.60,334.86,332.83,324.50,319.79,319.87,318.66,315.87,320.32,,,,319.07,317.57,319.76,313.00,313.15,311.68,314.18,320.56,322.04,321.06,329.11,,,,339.22,340.11,L7
2007-12-22 22:03:44+00:00,433.60,418.68,423.27,424.29,418.16,,,,,416.30,411.89,419.65,414.99,417.60,419.84,409.65,405.17,407.36,410.58,404.92,398.82,,,,,351.02,341.03,329.31,322.36,310.16,303.81,300.94,301.36,282.06,248.40,282.27,293.40,309.97,,,,,332.05,336.70,335.02,339.82,337.62,338.01,343.05,341.36,348.48,354.64,359.65,360.23,361.77,,,,,352.08,346.32,349.66,347.71,350.57,349.33,349.82,347.58,348.88,354.38,346.58,343.61,342.50,338.65,,,,,,330.26,329.34,322.14,318.05,316.69,314.23,317.88,318.23,319.02,316.94,315.78,320.38,324.30,,,,,318.04,314.05,310.11,313.29,307.43,305.51,311.00,312.81,316.87,322.83,326.79,332.44,336.80,,,,,335.17,332.14,337.36,333.81,330.72,333.13,337.92,346.50,344.16,346.50,348.55,350.25,,,,,349.69,344.67,350.89,351.41,348.94,349.64,347.53,358.78,359.69,363.41,365.79,358.48,,,,,332.64,332.54,322.90,323.77,322.93,321.12,316.89,324.20,318.80,321.37,321.05,,,,,313.85,315.07,318.18,327.45,324.78,335.16,326.62,327.74,327.40,332.65,,L7
2008-01-23 22:03:45+00:00,412.54,412.01,,,,,394.02,394.72,397.88,391.83,383.98,383.75,381.41,386.33,392.34,392.23,395.94,,,,,366.36,362.92,350.33,343.24,333.83,325.48,311.58,303.95,289.35,279.99,274.75,277.32,265.93,,,,,308.56,312.39,307.27,308.77,317.97,325.13,326.67,331.61,331.32,330.78,333.19,331.62,339.76,,,,,351.49,349.70,349.20,351.63,348.87,344.44,339.32,342.50,346.44,348.35,346.38,342.94,342.30,,,,,,333.98,331.30,332.25,330.81,327.74,322.41,321.34,313.26,307.96,309.62,306.65,308.42,309.16,310.22,,,,,316.28,314.77,311.40,310.55,313.19,310.81,306.92,304.30,301.34,300.73,305.49,310.45,312.50,,,,,328.65,329.54,327.49,319.00,327.10,328.78,327.20,326.73,327.50,331.64,333.24,333.19,,,,,341.92,341.34,342.06,345.31,349.12,346.18,346.74,347.85,348.19,349.31,350.22,354.27,,,,,348.27,341.07,337.61,330.21,325.71,320.04,313.49,311.63,312.75,308.47,309.49,312.21,,,,313.71,311.28,300.80,308.71,309.97,309.05,310.90,312.12,313.31,316.31,317.42,,,,327.89,L7
2008-03-18 22:09:43+00:00,414.49,403.61,403.24,398.57,401.20,395.91,397.79,404.50,403.89,,,,,,,422.88,,,,,,,,,,,,,,,,,285.03,273.98,241.80,269.16,285.96,299.00,314.21,321.53,317.47,324.35,,,,,,,336.29,341.43,343.25,349.17,351.62,356.12,356.06,359.70,355.39,352.19,360.28,,,,,,,,347.08,349.11,344.19,340.60,340.35,338.27,338.77,338.06,335.05,336.82,333.61,330.73,,,,,,,,307.40,310.32,311.69,311.68,314.97,319.42,322.52,319.33,313.68,313.11,318.12,,,,,,,,312.82,318.27,321.23,327.72,330.01,334.92,334.04,326.01,321.44,331.07,,,,,,,333.60,330.99,338.73,342.25,341.35,346.36,347.08,345.66,346.69,350.45,,,,,,,351.31,357.03,356.30,357.51,348.82,349.87,341.78,337.27,331.92,328.78,,,,,,,310.16,310.53,313.47,310.64,311.88,313.25,307.68,308.39,308.66,,,,,,,319.49,321.64,324.75,323.52,L7
2008-04-19 22:09:42+00:00,413.11,401.34,396.55,392.12,386.59,385.10,394.19,,,,,,387.10,392.03,393.68,387.92,393.81,392.41,389.71,381.08,376.77,358.17,,,,,,,,292.13,279.25,271.87,271.64,255.42,231.92,245.64,267.89,278.02,298.77,302.90,,,,,,,331.02,330.39,334.33,336.38,342.78,345.88,348.17,343.90,347.57,347.23,,,,,,,,343.86,342.27,345.03,340.98,345.47,342.64,341.80,339.31,337.42,331.28,330.36,330.67,,,,,,,,,301.80,298.26,303.01,304.06,306.78,310.15,313.55,316.30,317.77,314.92,,,,,,,,290.96,300.75,306.41,303.99,313.84,320.47,322.67,322.63,322.54,320.70,300.62,,,,,,,320.98,321.34,321.51,324.16,327.53,331.01,332.76,338.30,335.78,334.96,,,,,,,338.20,339.18,337.70,341.79,353.06,354.41,343.89,339.75,331.67,323.33,,,,,,,306.44,298.36,306.27,302.74,310.63,310.17,308.08,305.14,300.79,,,,,,308.11,313.27,307.42,309.16,316.36,317.92,318.38,L7
2008-05-05 22:09:38+00:00,425.31,413.35,404.50,411.99,,,,,,400.90,394.44,391.32,394.07,399.02,404.83,402.31,402.42,404.75,397.46,,,,,,,342.05,335.81,320.06,311.37,297.77,288.22,283.60,286.07,270.99,241.87,253.93,283.16,,,,,,,330.05,332.68,346.52,346.89,345.27,344.11,344.40,346.49,350.75,359.23,,,,,,,343.98,339.25,338.78,344.37,347.21,347.78,352.44,352.45,353.19,352.55,345.67,342.66,,,,,,,,325.29,324.34,317.12,311.02,308.52,315.03,315.92,314.84,312.70,312.50,312.43,313.67,,,,,,,310.77,307.52,309.91,302.12,301.23,310.56,313.21,314.45,323.63,328.37,338.89,,,,,,,327.74,331.70,330.35,325.79,324.58,327.81,331.15,330.36,332.77,335.57,,,,,,,,343.34,341.80,342.34,349.76,345.35,349.02,353.82,361.86,355.89,,,,,,,316.21,310.84,315.47,314.14,310.52,307.89,314.84,311.08,314.47,,,,,,,311.57,314.05,316.08,315.99,323.94,314.47,315.55,317.15,320.24,,L7
2008-06-15 22:03:08+00:00,422.36,415.42,404.13,401.42,391.81,401.09,,,,,396.54,394.54,388.34,391.21,399.36,401.65,402.36,406.50,403.28,396.25,385.99,,,,,,326.72,318.05,304.60,295.64,285.59,280.49,282.41,270.39,237.56,,290.15,298.45,307.69,,,,,331.09,338.00,343.06,343.86,345.53,345.76,345.42,352.24,355.88,358.79,360.94,368.84,,,,,347.96,344.09,342.75,343.32,347.94,346.66,349.95,352.93,348.97,347.15,343.26,346.81,343.05,340.87,342.01,,,,,325.02,318.76,316.78,312.84,312.66,313.23,310.29,310.35,313.75,314.22,317.09,316.77,320.76,,,,,,312.84,311.55,311.90,307.40,310.53,,,317.39,,,,,,,,,,327.23,327.91,326.47,327.59,325.93,,,,,,354.06,352.10,,,,,348.55,348.00,349.27,348.76,351.18,347.48,356.18,358.92,366.57,365.60,361.16,355.42,,,,318.76,320.49,319.33,311.79,312.71,311.74,311.80,314.68,314.89,318.49,314.82,315.58,,,,305.32,302.95,310.08,312.36,308.16,321.73,319.16,316.39,317.86,322.33,326.11,L7
2008-07-08 22:09:04+00:00,431.27,443.97,407.05,403.33,392.84,401.63,400.40,404.37,389.92,,,,,,,,,,,,419.64,395.05,398.50,354.84,,,,,,,,,,,,,,,,,,,306.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.38,319.76,322.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.47,350.24,355.06,355.89,348.30,339.07,330.10,333.34,328.93,326.54,,,,,,,307.90,309.95,312.85,318.97,317.53,305.04,310.13,306.36,306.79,,,,,,326.20,324.53,322.99,324.38,329.60,L7
2008-07-17 22:02:46+00:00,427.82,419.48,405.65,395.47,391.03,398.52,,,,,,391.45,390.15,394.62,398.17,398.08,398.12,399.85,398.46,394.03,386.34,378.74,,,,,,321.99,309.89,299.13,287.24,286.89,291.18,288.79,281.88,266.48,277.36,290.39,303.50,,,,,,344.43,351.37,349.81,354.99,353.71,347.82,348.31,353.19,353.60,353.22,355.82,,,,,,352.58,349.55,355.67,354.44,354.63,357.76,355.94,355.82,353.71,353.01,352.48,350.42,346.69,343.29,,,,,,331.35,326.06,325.90,325.74,319.40,318.32,310.84,313.99,314.52,315.76,320.29,322.42,329.58,,,,,,318.06,318.43,313.07,313.89,318.69,319.47,315.51,329.13,331.23,335.18,330.67,334.98,,,,,330.93,334.09,333.19,328.46,331.66,338.44,336.75,346.60,343.19,349.27,347.79,347.37,,,,,356.46,355.51,359.02,359.01,356.94,358.96,361.69,362.90,369.60,371.61,360.58,358.28,,,,,330.89,327.03,327.25,320.69,316.63,310.51,316.24,313.15,320.06,319.43,314.73,,,,,315.07,316.27,322.36,325.73,330.15,322.40,328.63,328.84,335.15,336.43,L7
2008-07-24 22:08:52+00:00,421.10,420.00,408.18,402.38,386.90,,,,,,,364.80,373.70,375.34,376.33,382.60,391.28,390.85,384.50,382.17,380.11,,,,,,,289.40,282.69,276.08,264.96,270.81,288.75,283.96,272.69,281.11,264.25,271.90,,,,,,,312.66,321.63,327.97,326.88,329.65,337.79,339.34,353.91,351.13,357.08,357.97,,,,,,,343.09,343.42,349.49,347.04,344.98,348.08,344.86,344.38,345.45,343.69,336.70,334.70,,,,,,,,310.68,306.94,308.71,304.56,305.92,310.94,312.44,315.81,313.34,312.92,320.83,324.68,,,,,,,314.37,322.18,326.29,324.86,319.96,327.13,330.12,342.43,342.40,337.54,338.13,,,,,,,328.85,332.87,330.64,334.23,331.18,343.44,347.30,345.51,351.42,343.68,,,,,,,333.38,345.73,341.84,349.45,341.85,348.83,354.72,370.14,353.48,343.47,,,,,,,311.91,309.60,311.61,308.07,310.94,311.41,319.08,321.86,308.57,,,,,,,312.84,310.67,315.63,316.31,319.96,322.40,326.85,329.10,L7
2008-08-18 22:02:32+00:00,413.34,411.20,,,,,,390.17,386.48,380.96,381.35,382.60,379.77,378.15,382.72,382.23,386.18,,,,,,361.33,350.63,346.19,338.38,325.64,309.69,293.63,283.32,272.25,270.24,278.27,276.31,264.03,,,,,302.46,305.29,308.81,314.43,321.10,321.21,325.86,326.70,329.75,335.66,335.32,336.77,,,,,353.54,354.76,352.78,357.33,350.56,347.35,340.32,343.88,343.87,345.49,346.30,343.33,346.28,,,,,,338.36,331.40,328.50,328.69,328.52,326.66,320.92,316.60,313.21,311.55,304.52,307.25,308.05,307.67,,,,,,317.01,310.62,314.02,313.91,313.94,310.80,310.39,306.94,306.40,309.07,308.10,315.58,,,,,,331.46,330.07,324.71,,,331.61,329.86,324.75,335.03,341.51,336.40,342.07,,,,,345.98,347.50,345.19,351.54,350.65,350.69,350.24,347.85,350.78,345.10,354.20,356.98,,,,339.96,339.56,329.87,329.34,322.94,320.53,314.43,308.80,305.26,306.10,305.95,310.79,,,,,308.85,304.92,309.27,306.75,310.72,311.10,308.48,315.42,325.14,317.19,319.65,,,,L7
2008-09-10 22:08:32+00:00,379.30,375.58,,,,,,366.04,364.52,363.97,365.85,367.68,361.56,365.84,367.64,367.94,369.72,,,,,,,330.02,324.98,316.29,306.83,296.34,283.47,270.96,255.96,255.82,258.05,260.77,,,,,,,270.02,276.47,290.80,296.20,298.93,297.57,304.50,307.76,314.20,323.81,334.19,,,,,,,334.14,330.29,325.11,324.93,323.66,329.25,332.61,335.06,335.58,331.78,329.01,326.65,,,,,,,,304.03,299.45,298.11,297.80,295.24,294.69,292.05,290.67,290.18,289.85,290.76,293.29,,,,,,,296.53,290.21,293.37,291.75,289.93,291.18,289.09,295.94,,304.85,,,,,,,,305.67,303.28,306.31,304.68,301.22,311.98,318.80,322.08,324.01,323.27,,,,,,,322.59,321.94,323.97,324.66,332.04,335.04,333.62,341.44,340.01,340.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2008-10-05 22:02:06+00:00,408.28,407.26,399.67,409.56,406.31,403.56,394.56,393.58,386.33,385.90,,,,,395.77,397.34,395.67,385.66,375.82,368.60,370.61,378.62,354.78,348.93,340.58,,,,,,263.77,269.97,265.37,263.73,272.50,266.62,269.90,269.87,280.96,279.25,287.62,298.36,308.03,,,,,330.74,338.98,340.36,341.32,341.07,347.40,352.55,350.96,350.29,341.64,351.40,370.56,,,,,,340.39,342.36,349.38,348.29,349.99,342.24,335.15,329.04,325.02,326.14,323.68,321.11,317.61,319.78,,,,,,301.90,300.84,301.86,302.79,303.11,305.22,295.65,302.70,306.11,307.70,307.85,308.72,,,,,,309.46,310.42,,313.06,311.82,317.13,323.43,325.04,,325.17,325.64,325.90,333.61,,,,342.10,339.34,340.81,339.46,341.73,339.00,335.60,341.03,343.17,344.06,343.66,344.72,354.07,,,,,345.79,344.80,354.68,361.80,367.12,365.82,353.78,359.58,345.76,334.91,,,,,,,,,,,,,,307.19,307.01,,,,,,,,,,,,,L7
2008-10-12 22:08:13+00:00,417.72,405.71,,,,,,,380.78,377.32,377.77,378.87,374.47,379.22,385.17,386.42,386.87,,,,,,,343.82,340.48,332.82,322.31,317.21,301.28,283.89,271.05,265.15,271.22,272.15,,,,,,,,293.43,305.49,314.87,319.94,328.35,328.31,329.76,330.37,333.63,341.68,,,,,,,345.49,346.63,340.28,336.10,331.97,331.29,334.58,334.23,337.60,339.22,342.90,346.01,,,,,,,,,312.32,310.70,308.37,306.77,307.39,306.54,302.82,303.45,304.06,306.00,310.68,,,,,,,304.41,301.62,301.13,301.75,300.06,299.11,298.53,306.45,308.01,307.60,323.58,,,,,,,,318.64,319.17,321.74,319.45,319.17,323.56,324.63,324.70,325.68,328.85,,,,,,,336.22,336.09,337.53,336.79,341.67,339.79,343.82,345.04,350.88,,,,,,,,315.40,310.06,306.44,307.39,309.94,312.56,309.18,315.58,311.81,,,,,,301.88,304.10,303.85,305.61,308.71,309.08,318.02,306.30,309.34,,,,L7
2008-11-29 22:08:55+00:00,421.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.12,314.84,308.90,305.61,303.44,307.22,306.89,306.19,305.18,303.03,305.24,,,,,,,,301.54,301.31,300.96,295.73,294.85,299.41,296.15,304.76,310.19,310.37,,,,,,,,305.56,311.41,313.34,321.65,320.39,323.52,328.74,334.89,336.60,341.29,,,,,,,338.33,337.71,340.13,343.18,340.11,339.34,341.43,340.84,349.22,357.00,,,,,,,323.94,318.28,311.48,305.30,308.39,310.85,310.38,308.12,312.22,,,,,,,301.73,299.21,299.52,303.61,303.55,306.34,312.82,311.37,325.52,,,,L7
2009-01-09 22:03:04+00:00,412.68,398.25,398.51,394.86,386.64,387.22,388.97,,,,,380.41,379.14,389.43,389.28,379.92,381.32,383.20,377.84,372.92,370.06,362.33,,,,,,314.24,299.88,292.01,282.98,285.43,288.36,269.40,237.87,257.53,250.91,264.70,284.35,296.86,,,,,323.06,330.56,326.45,327.63,332.57,332.82,337.53,344.84,354.69,346.91,343.80,344.61,,,,,,330.17,334.58,337.38,339.16,341.89,341.56,341.25,341.78,337.60,340.92,336.59,334.75,329.30,330.63,,,,,315.99,313.81,305.95,306.19,306.36,305.41,304.37,303.25,305.57,308.77,309.77,306.70,309.90,311.36,,,,,306.86,300.08,296.42,293.91,300.57,305.84,303.48,308.04,316.70,318.33,318.74,314.39,314.33,,,,322.81,322.52,320.67,319.81,322.87,326.56,323.32,322.59,325.86,325.08,328.26,330.85,333.16,,,,,336.34,335.63,336.22,337.12,336.11,342.39,345.04,348.48,353.07,348.14,338.60,338.81,,,,313.57,306.18,310.89,307.44,301.06,300.94,303.25,303.09,307.41,303.52,303.32,,,,,300.25,299.37,300.35,299.84,301.61,305.07,308.69,313.94,317.41,313.48,L7
