dates,nzd0361-0000,nzd0361-0001,nzd0361-0002,nzd0361-0003,nzd0361-0004,nzd0361-0005,nzd0361-0006,nzd0361-0007,nzd0361-0008,nzd0361-0009,nzd0361-0010,nzd0361-0011,nzd0361-0012,nzd0361-0013,nzd0361-0014,nzd0361-0015,nzd0361-0016,nzd0361-0017,nzd0361-0018,nzd0361-0019,nzd0361-0020,nzd0361-0021,nzd0361-0022,nzd0361-0023,nzd0361-0024,nzd0361-0025,nzd0361-0026,nzd0361-0027,nzd0361-0028,nzd0361-0029,nzd0361-0030,nzd0361-0031,nzd0361-0032,nzd0361-0033,nzd0361-0034,nzd0361-0035,nzd0361-0036,nzd0361-0037,nzd0361-0038,nzd0361-0039,nzd0361-0040,nzd0361-0041,nzd0361-0042,nzd0361-0043,nzd0361-0044,nzd0361-0045,nzd0361-0046,nzd0361-0047,nzd0361-0048,nzd0361-0049,nzd0361-0050,nzd0361-0051,nzd0361-0052,nzd0361-0053,nzd0361-0054,nzd0361-0055,nzd0361-0056,nzd0361-0057,nzd0361-0058,nzd0361-0059,nzd0361-0060,nzd0361-0061,nzd0361-0062,nzd0361-0063,nzd0361-0064,nzd0361-0065,nzd0361-0066,nzd0361-0067,nzd0361-0068,nzd0361-0069,nzd0361-0070,nzd0361-0071,nzd0361-0072,nzd0361-0073,nzd0361-0074,nzd0361-0075,nzd0361-0076,nzd0361-0077,nzd0361-0078,nzd0361-0079,nzd0361-0080,nzd0361-0081,nzd0361-0082,nzd0361-0083,nzd0361-0084,nzd0361-0085,nzd0361-0086,nzd0361-0087,nzd0361-0088,nzd0361-0089,nzd0361-0090,nzd0361-0091,nzd0361-0092,nzd0361-0093,nzd0361-0094,nzd0361-0095,nzd0361-0096,nzd0361-0097,nzd0361-0098,nzd0361-0099,nzd0361-0100,nzd0361-0101,nzd0361-0102,nzd0361-0103,nzd0361-0104,nzd0361-0105,nzd0361-0106,nzd0361-0107,nzd0361-0108,nzd0361-0109,nzd0361-0110,nzd0361-0111,nzd0361-0112,nzd0361-0113,nzd0361-0114,nzd0361-0115,nzd0361-0116,nzd0361-0117,nzd0361-0118,nzd0361-0119,nzd0361-0120,nzd0361-0121,nzd0361-0122,nzd0361-0123,nzd0361-0124,nzd0361-0125,nzd0361-0126,nzd0361-0127,nzd0361-0128,nzd0361-0129,nzd0361-0130,nzd0361-0131,nzd0361-0132,nzd0361-0133,nzd0361-0134,nzd0361-0135,nzd0361-0136,nzd0361-0137,nzd0361-0138,nzd0361-0139,nzd0361-0140,nzd0361-0141,nzd0361-0142,nzd0361-0143,nzd0361-0144,nzd0361-0145,nzd0361-0146,nzd0361-0147,nzd0361-0148,nzd0361-0149,nzd0361-0150,nzd0361-0151,nzd0361-0152,nzd0361-0153,nzd0361-0154,nzd0361-0155,nzd0361-0156,nzd0361-0157,nzd0361-0158,nzd0361-0159,nzd0361-0160,nzd0361-0161,nzd0361-0162,nzd0361-0163,nzd0361-0164,nzd0361-0165,nzd0361-0166,nzd0361-0167,nzd0361-0168,nzd0361-0169,satname
2004-04-25 21:53:23+00:00,419.78,408.58,402.95,395.15,383.99,383.53,383.95,383.81,382.56,380.69,380.72,378.55,379.98,384.41,388.96,386.58,385.96,383.18,378.99,374.02,370.51,365.22,362.58,350.32,345.70,337.65,323.97,315.69,308.09,297.03,289.10,288.82,290.16,283.28,266.23,273.15,277.06,279.42,286.76,292.31,297.29,303.70,311.81,320.76,328.62,338.05,338.48,342.07,344.12,342.30,340.79,342.63,344.35,343.39,346.24,349.33,350.87,350.66,349.42,346.36,347.17,343.70,344.03,346.87,347.34,348.95,348.19,341.81,341.42,334.64,332.68,331.82,329.88,328.91,327.07,329.97,329.78,331.89,325.82,321.08,319.35,318.29,316.64,315.08,314.84,317.29,314.24,312.25,311.28,313.49,317.14,319.05,316.52,312.97,313.30,317.85,314.97,315.81,315.23,308.17,306.82,311.17,312.23,306.18,314.01,323.37,324.59,322.59,321.75,318.59,318.60,315.66,321.18,320.78,320.44,324.14,326.45,334.17,336.59,332.92,336.03,336.08,337.58,339.27,341.18,344.31,343.69,347.78,352.71,353.30,353.38,351.06,351.53,352.59,354.00,352.78,349.30,349.98,353.07,347.17,346.67,344.07,340.26,334.10,330.16,328.19,327.13,325.35,326.27,327.74,324.51,321.57,322.89,321.11,319.42,316.31,309.96,303.40,308.51,310.39,310.85,313.18,320.57,320.05,326.50,313.34,313.47,316.02,323.76,332.34,L5
2004-05-18 22:00:14+00:00,424.85,413.55,406.82,397.52,387.19,387.10,387.82,388.09,387.77,384.58,385.14,383.18,383.49,384.77,387.50,386.49,386.70,386.35,385.89,379.13,375.75,369.23,367.88,354.49,351.23,341.13,328.10,320.24,313.51,300.53,291.84,291.73,293.88,287.60,269.52,278.61,281.18,286.50,293.96,299.04,303.44,308.05,315.92,323.82,332.28,342.67,341.45,344.25,345.73,343.70,342.96,344.26,347.88,345.73,347.82,351.18,351.24,351.06,350.95,346.35,347.27,344.71,347.68,349.13,348.02,350.54,348.76,345.31,345.14,338.50,337.13,336.12,334.67,332.13,329.25,332.78,333.53,334.41,328.75,324.62,323.36,321.92,320.20,316.39,316.55,318.90,316.28,315.69,314.64,317.90,321.92,322.55,320.46,312.40,312.39,317.43,314.07,313.75,313.84,307.90,305.17,310.87,311.99,306.29,315.88,325.43,327.10,327.94,328.05,323.56,321.29,317.53,323.57,323.68,324.33,326.69,328.29,332.04,334.91,333.13,336.02,337.09,341.47,343.37,347.50,350.01,348.32,351.43,358.20,355.61,357.05,354.88,354.29,355.37,355.12,355.08,351.59,354.38,357.25,351.41,350.35,348.57,342.52,335.65,330.93,330.13,328.19,328.11,329.88,328.44,325.38,323.91,324.30,322.51,321.33,319.91,314.42,306.76,310.44,312.06,312.26,314.28,323.88,320.91,326.76,315.76,314.79,317.85,325.68,331.39,L5
2004-05-19 22:02:35+00:00,424.85,413.55,406.82,398.39,388.57,388.03,388.90,389.04,389.07,385.03,385.81,383.68,384.59,385.51,389.58,386.49,386.70,386.35,385.89,380.63,376.94,370.24,369.15,355.12,352.07,341.83,329.63,322.26,315.31,301.43,292.62,291.73,293.88,287.60,269.52,278.61,282.92,288.29,295.78,300.59,305.07,309.52,317.09,325.25,333.03,342.44,341.96,345.22,345.73,343.70,342.96,344.26,347.88,347.31,348.80,351.57,351.98,352.17,351.68,346.72,348.06,344.82,347.59,349.17,347.49,351.02,348.76,345.31,345.14,338.50,337.13,337.44,336.01,333.89,329.92,333.80,334.87,334.65,329.75,325.09,324.03,321.91,320.22,316.41,316.69,318.90,316.28,315.69,314.64,319.30,323.94,323.64,322.14,314.13,314.68,319.60,316.66,315.99,314.87,309.75,305.89,312.32,311.99,306.29,315.88,325.43,327.10,329.52,329.69,325.17,322.56,318.94,323.57,323.68,324.89,326.70,328.37,331.08,334.96,333.13,336.02,337.09,341.47,344.05,347.63,349.71,348.66,351.93,357.61,355.24,356.32,355.56,354.41,356.00,355.61,355.08,351.59,354.38,357.25,353.78,351.41,348.88,342.87,336.93,331.92,331.15,328.82,329.40,329.21,328.87,327.52,323.91,324.30,322.51,321.70,319.67,314.97,308.17,310.93,312.91,312.03,314.35,322.94,321.11,326.83,316.55,314.79,317.85,325.68,330.22,L7
2004-05-26 22:08:45+00:00,434.57,417.46,409.77,399.62,389.83,391.04,391.77,393.42,392.08,386.69,388.37,383.68,384.59,385.51,389.58,386.97,390.79,389.09,389.48,382.99,379.01,372.98,371.70,358.16,354.18,343.36,330.62,324.13,315.31,301.43,292.62,291.73,295.94,290.93,271.31,281.35,283.33,287.64,295.63,300.05,305.57,311.13,318.04,325.72,334.15,342.44,341.96,345.22,345.73,346.02,345.94,347.07,351.43,351.21,351.14,354.04,354.21,354.79,354.41,350.03,351.73,345.26,347.59,349.17,347.49,351.02,348.76,347.82,347.85,343.79,341.03,340.64,339.48,336.23,332.35,335.43,337.11,336.47,331.21,326.69,326.55,321.91,320.22,316.41,316.69,318.90,318.99,318.31,317.25,322.50,326.90,326.23,324.91,318.00,317.99,321.68,321.80,320.42,320.63,309.75,305.89,312.32,311.99,308.78,318.03,328.26,333.12,333.24,332.52,328.75,325.07,322.02,329.43,328.13,326.27,327.87,328.37,331.08,334.96,333.13,336.02,337.09,341.47,344.82,347.96,350.01,349.81,352.21,357.34,355.79,356.53,356.76,354.41,356.00,355.61,355.08,353.44,357.28,360.32,356.47,353.77,350.36,344.56,338.82,334.36,332.91,331.42,332.31,329.21,328.87,327.52,326.33,327.37,324.94,325.99,323.61,318.88,311.91,313.31,316.24,315.02,317.87,324.48,321.11,326.83,316.55,314.79,317.85,325.68,330.90,L7
2004-06-11 22:08:38+00:00,439.41,421.86,413.96,401.61,389.97,391.50,392.88,394.86,394.50,388.85,389.96,384.63,384.43,386.42,390.62,387.18,389.66,390.33,393.26,386.35,381.57,373.80,374.12,358.06,353.87,343.50,331.12,324.53,316.56,303.33,294.43,293.85,300.37,291.59,271.31,281.35,283.33,287.64,295.63,300.05,305.30,310.90,317.28,324.55,332.90,341.53,341.86,344.82,346.26,346.97,348.15,348.24,352.65,352.77,351.69,354.08,354.07,355.33,355.83,351.76,352.44,345.98,348.56,351.58,350.69,352.06,350.31,349.00,350.12,343.79,341.03,340.64,339.48,336.23,332.35,335.43,337.95,336.67,331.28,327.13,326.32,321.62,320.21,316.66,317.28,320.37,321.70,318.31,319.31,322.50,326.90,326.23,324.91,318.00,317.99,321.90,321.59,321.14,324.28,318.76,310.59,315.75,315.59,314.13,321.85,333.00,333.12,333.24,332.52,328.75,325.07,322.02,331.62,328.60,327.41,329.01,329.70,332.82,336.31,336.75,339.21,339.51,341.47,344.82,347.96,350.01,349.81,352.21,358.30,356.86,356.90,357.68,355.65,356.69,356.36,356.78,354.97,359.72,365.07,358.43,353.24,350.37,344.37,338.75,334.36,332.28,330.97,332.63,331.37,331.50,328.40,327.49,328.32,327.05,325.99,323.61,318.88,311.91,313.31,316.24,315.66,319.57,325.50,323.21,327.57,317.32,315.97,319.02,326.39,330.90,L7
2004-06-12 21:54:47+00:00,437.69,421.98,415.00,403.22,392.34,393.21,394.35,395.15,394.48,389.09,389.98,384.91,384.06,386.38,391.12,388.09,389.86,391.50,393.50,387.07,381.94,374.90,374.47,357.35,352.33,342.52,332.07,324.80,317.15,303.81,294.78,293.93,300.32,291.75,274.14,283.95,284.60,288.44,295.56,300.80,305.42,310.81,316.95,324.40,332.43,341.21,341.32,344.88,346.20,346.97,347.96,349.90,352.98,354.38,353.46,355.68,355.12,355.92,356.08,351.94,352.91,346.53,349.61,352.98,352.98,354.11,352.22,350.44,351.22,345.37,342.87,342.81,340.94,337.61,334.32,336.03,338.60,336.70,331.94,327.71,326.26,321.69,320.34,317.20,317.89,321.31,322.73,319.63,321.14,324.61,328.60,327.68,326.16,319.65,319.87,321.79,322.21,321.55,325.27,320.22,313.62,318.14,319.16,318.43,325.58,335.81,336.86,335.95,334.82,331.51,326.69,323.42,333.35,329.07,328.76,330.22,331.32,333.95,337.24,338.74,340.91,341.69,344.29,346.50,348.71,351.08,350.78,352.76,358.96,357.11,357.73,358.56,357.07,357.95,356.89,358.28,357.01,361.98,367.34,360.21,354.91,350.16,345.10,339.45,334.61,332.35,331.85,332.25,331.31,331.55,329.62,328.29,329.70,327.88,327.29,325.31,319.72,311.85,313.09,316.10,315.65,320.44,326.28,324.48,328.15,318.70,317.60,319.30,328.01,330.82,L5
2004-07-13 22:08:34+00:00,435.11,420.39,414.89,403.22,392.34,393.21,394.35,395.15,394.48,388.54,389.39,385.82,384.90,388.45,393.03,390.35,391.35,393.69,394.80,387.07,381.94,374.90,374.47,357.35,352.33,342.55,332.52,324.91,318.50,305.02,295.96,295.02,300.16,292.37,276.16,284.98,285.64,288.44,295.56,300.80,305.42,310.81,316.95,324.80,332.61,341.55,341.61,344.64,346.30,347.42,349.14,350.06,353.38,354.38,353.46,355.68,355.12,355.92,356.08,351.94,352.88,346.80,350.59,353.56,353.30,354.65,352.38,351.88,353.16,347.87,345.60,342.81,340.94,337.61,334.32,336.03,338.60,336.70,331.94,327.71,326.26,321.79,320.15,317.42,317.58,320.89,322.08,319.39,320.80,324.80,329.30,327.68,326.16,319.65,319.87,321.79,322.21,321.55,325.41,320.20,314.50,318.20,319.41,319.40,326.67,336.38,337.55,337.45,334.82,331.51,326.69,323.42,333.35,329.07,328.76,330.68,331.71,334.09,337.49,339.36,341.53,342.76,344.81,346.99,349.41,351.08,350.78,352.76,358.96,357.11,357.73,358.97,357.61,358.10,356.78,359.03,357.97,363.04,368.02,360.45,355.12,350.16,345.10,339.45,334.61,332.35,331.85,331.87,330.51,330.98,329.51,328.51,329.92,328.62,327.64,325.28,319.72,311.85,313.09,316.10,315.65,320.44,326.32,324.11,328.14,319.84,318.37,319.84,327.79,331.32,L7
2004-07-22 22:02:20+00:00,438.01,423.22,417.73,405.51,394.27,396.12,395.15,392.99,393.26,388.54,389.39,385.82,384.90,388.63,393.22,390.97,392.54,393.74,394.05,386.13,382.72,375.64,372.61,357.26,352.08,342.55,332.52,324.91,318.50,306.64,296.10,296.56,302.16,291.33,279.94,284.54,285.50,286.32,293.22,298.15,302.41,308.93,316.95,324.80,332.61,341.55,343.13,344.89,346.27,347.88,349.86,351.08,353.81,357.33,355.22,358.12,355.89,355.89,355.81,351.94,352.88,346.80,350.59,353.56,354.99,356.34,353.64,352.49,354.56,351.12,347.88,345.12,342.17,338.26,334.84,335.11,337.61,334.98,331.94,327.71,326.26,321.79,320.15,317.30,317.54,321.20,322.24,319.56,320.92,324.35,328.67,327.39,326.22,320.93,320.50,321.46,322.21,321.55,325.41,320.20,314.50,319.77,320.67,322.06,329.22,337.75,339.16,338.99,335.13,333.13,327.88,324.83,333.35,329.07,328.76,330.68,331.71,332.55,337.80,340.54,342.84,344.57,346.12,347.49,349.60,351.33,351.45,353.44,356.72,357.11,357.73,358.97,357.61,358.10,354.64,358.35,357.92,362.74,367.56,359.35,355.33,350.44,345.95,339.99,332.59,332.35,331.85,331.87,330.51,329.23,329.65,328.16,329.92,329.21,328.82,325.21,318.73,313.43,312.79,316.10,315.65,320.44,326.32,324.11,328.14,322.59,320.76,321.58,330.46,333.12,L7
2004-08-23 22:02:11+00:00,438.35,419.52,417.73,405.51,394.27,396.12,395.15,392.15,392.28,387.33,387.10,383.89,383.12,386.81,391.54,390.17,392.20,393.40,394.05,386.13,382.72,375.64,371.11,357.13,351.38,342.20,333.06,324.40,317.07,305.08,294.10,293.17,300.74,290.97,281.52,284.54,285.50,286.32,293.22,298.15,300.23,307.46,314.49,323.19,330.80,339.52,341.44,343.21,345.42,347.81,349.68,350.51,353.81,357.33,355.22,358.12,355.06,355.33,355.74,352.49,351.93,345.76,349.17,351.98,354.11,355.67,353.55,353.41,354.81,351.12,347.88,345.12,342.17,338.26,334.84,334.83,337.27,334.49,329.54,325.85,324.55,320.29,318.56,316.41,316.64,320.04,321.22,319.25,320.92,324.35,328.67,327.39,326.22,320.70,320.18,320.85,322.11,322.33,326.30,319.71,316.21,319.89,320.67,322.10,329.08,338.48,339.16,338.99,335.13,333.13,327.86,325.00,333.35,329.07,327.92,329.96,330.94,332.01,337.05,338.97,341.73,343.74,344.29,347.49,349.60,351.33,351.45,351.85,355.15,355.02,356.01,357.59,356.36,356.29,353.64,357.98,357.40,360.92,364.68,359.35,355.33,350.44,345.95,339.50,331.74,331.22,330.75,330.42,328.90,328.04,328.08,326.61,329.05,328.16,328.82,325.21,318.73,313.43,312.20,314.64,314.59,319.37,324.56,322.53,327.11,322.26,320.70,320.53,330.49,333.12,L7
2004-09-24 22:02:01+00:00,434.84,419.52,417.73,405.51,394.27,396.12,393.62,390.47,390.26,385.61,385.69,382.85,382.65,386.21,390.60,388.74,390.33,393.40,394.05,386.13,382.72,374.56,370.58,357.20,350.93,341.87,332.79,324.26,316.36,304.63,293.71,291.20,298.73,290.97,281.52,284.54,285.50,286.32,293.48,297.91,299.89,306.83,313.73,322.35,329.84,338.44,340.67,342.87,345.11,347.17,349.68,350.51,353.81,357.33,355.22,357.42,354.87,355.26,355.66,352.49,351.85,345.69,349.12,351.74,353.32,354.76,353.07,353.13,354.81,351.12,347.88,345.12,342.17,338.43,334.56,334.49,336.62,333.93,329.21,325.14,323.54,319.47,318.17,316.11,315.97,319.12,320.10,318.37,320.92,324.35,328.67,327.39,324.82,319.51,319.21,320.01,321.11,321.64,325.41,319.04,315.45,319.16,319.82,321.65,328.73,338.48,339.16,338.99,335.13,333.05,327.75,324.81,333.35,329.07,327.38,329.45,330.65,331.73,336.20,337.71,340.53,343.74,344.29,347.49,349.60,351.33,349.86,350.51,353.90,353.53,354.76,356.48,355.27,355.62,352.88,357.15,356.62,360.92,364.68,359.35,355.33,350.44,344.53,338.58,331.19,330.40,329.48,329.41,327.49,326.64,326.86,326.09,327.68,328.16,328.82,325.21,318.73,312.80,311.63,313.76,313.97,318.40,323.80,321.61,326.77,321.94,320.75,320.93,330.49,333.12,L7
2004-10-01 22:08:09+00:00,434.84,419.52,417.73,405.51,394.27,394.19,392.28,389.35,388.75,384.21,384.56,382.29,381.78,385.56,389.87,388.74,390.33,393.40,394.05,386.13,382.72,374.00,370.41,357.44,350.51,341.80,332.80,323.72,315.71,304.21,293.31,288.68,298.73,290.97,281.52,284.54,285.50,286.32,293.48,297.59,299.49,306.49,313.12,321.75,329.20,337.26,339.62,341.56,344.58,347.17,349.68,350.51,353.81,357.33,355.22,356.94,354.65,355.31,355.71,352.35,351.90,345.83,349.22,351.55,353.05,354.25,352.63,353.13,354.81,351.12,347.88,345.12,342.17,338.43,334.45,334.37,336.35,333.36,328.54,324.67,323.54,319.74,318.53,316.40,315.95,319.33,320.10,318.37,320.92,324.35,328.67,327.39,324.82,318.58,318.40,319.38,320.59,321.06,324.45,318.35,315.13,318.56,319.72,321.65,328.73,338.48,339.16,338.99,335.13,333.05,327.75,324.95,333.35,329.07,327.06,329.06,330.52,331.44,335.49,337.20,340.79,343.74,344.29,347.49,349.60,351.33,349.86,349.63,352.72,352.35,354.10,355.42,354.44,355.27,352.50,356.45,356.16,360.92,364.68,359.35,355.33,350.44,344.53,337.52,330.26,329.04,328.12,327.52,325.94,325.54,326.03,325.88,327.15,328.16,328.82,325.21,318.73,312.80,311.44,313.20,313.70,317.98,323.20,320.74,325.93,321.27,320.10,320.93,330.49,333.12,L7
2004-10-02 21:57:38+00:00,430.96,416.58,414.11,403.75,393.49,393.38,391.69,388.55,387.60,383.06,383.13,381.58,381.15,384.79,389.23,388.65,389.56,390.94,391.71,385.06,381.65,373.68,370.39,357.91,350.59,341.38,332.31,323.13,314.86,303.68,293.09,288.30,296.82,290.48,281.86,285.04,285.68,287.33,294.27,297.52,299.22,305.84,312.26,320.85,328.48,336.34,338.40,340.90,344.03,346.81,349.35,350.68,353.83,356.88,355.10,357.35,354.57,355.10,355.59,352.16,351.74,346.16,348.92,351.51,353.14,353.94,352.07,353.02,354.99,350.93,347.60,346.08,343.34,340.15,335.34,334.31,336.00,332.75,327.46,323.85,323.15,319.80,318.65,316.50,315.99,319.11,320.10,317.98,320.55,324.29,328.37,327.49,324.11,317.78,317.76,318.46,319.93,320.62,323.85,318.51,315.17,318.60,319.91,322.12,329.20,338.36,339.44,338.88,335.73,333.12,327.52,324.96,331.93,327.34,326.79,328.61,330.14,330.95,334.99,336.70,340.30,343.30,343.76,346.39,348.76,350.05,348.87,349.09,351.74,351.91,353.86,354.89,353.80,354.79,352.44,356.05,356.08,360.56,364.36,358.93,354.42,348.93,343.55,337.04,329.72,328.56,327.38,326.57,325.05,325.33,325.92,326.19,326.98,328.13,328.27,325.17,318.36,312.99,310.74,312.85,313.44,317.70,322.62,320.35,325.73,321.59,320.61,320.75,329.99,333.36,L5
2004-11-02 22:08:28+00:00,428.17,412.53,411.34,404.92,399.93,396.23,390.88,386.70,384.59,380.51,380.79,381.78,381.73,383.14,389.41,390.33,391.16,391.76,390.60,385.33,383.65,371.71,367.55,357.87,351.23,341.43,334.63,324.73,316.75,307.45,292.25,283.50,295.36,290.77,284.97,286.49,287.49,290.35,296.17,295.29,297.07,304.23,309.99,318.95,326.86,333.58,336.08,339.28,343.43,346.34,350.66,351.04,353.31,358.39,358.17,358.53,354.92,356.14,356.45,355.67,354.08,348.35,353.88,354.10,354.12,354.08,351.55,354.38,356.53,352.24,349.43,348.09,348.23,343.28,338.01,335.58,337.67,331.61,326.38,322.81,322.18,318.32,317.34,314.54,314.23,316.55,318.52,317.24,320.28,325.44,330.60,329.93,325.36,317.23,318.33,318.91,319.23,320.94,324.31,320.49,318.86,319.99,321.91,325.06,333.67,339.97,339.63,341.52,338.33,336.87,330.61,326.19,333.40,328.39,325.51,328.73,330.22,329.25,332.50,335.70,339.97,344.94,342.71,346.19,348.97,348.51,348.52,345.86,348.68,349.28,352.38,354.17,352.32,352.95,351.77,353.11,356.83,362.02,365.16,359.66,355.06,347.91,342.11,335.56,327.32,327.62,325.27,324.33,322.41,323.16,324.23,323.71,324.47,327.71,327.52,324.11,318.49,314.38,309.44,309.19,311.36,316.18,322.25,320.48,324.99,321.57,319.23,319.17,329.51,332.53,L7
2004-11-10 22:04:35+00:00,425.43,409.86,407.16,402.51,397.38,393.56,389.88,386.46,384.17,380.46,380.89,382.20,382.30,383.93,389.42,389.38,390.91,392.32,390.30,385.15,383.48,371.74,367.41,358.72,352.63,342.72,335.87,326.32,318.45,308.85,293.88,283.75,294.99,292.11,285.68,286.40,286.63,290.54,297.12,295.29,298.87,305.56,311.21,319.75,328.14,334.86,337.29,340.46,343.35,345.83,349.53,350.70,353.17,357.37,357.05,358.04,355.22,356.45,356.70,355.84,354.06,348.95,354.18,354.56,355.56,354.90,351.91,354.35,355.87,351.78,347.72,347.51,348.42,345.42,339.81,336.94,338.39,332.29,326.98,323.24,321.79,318.40,317.50,315.48,314.87,315.71,317.17,315.97,319.79,324.59,329.21,328.53,325.00,316.97,317.96,319.07,319.07,320.80,323.48,319.78,318.03,320.23,320.65,323.47,332.22,338.89,338.61,340.54,336.53,335.58,329.87,326.50,332.19,328.71,326.25,328.79,330.20,329.43,333.07,334.79,338.97,343.59,341.37,344.42,347.95,348.05,347.26,345.76,348.68,349.28,352.27,354.26,352.68,353.15,351.32,351.98,355.69,361.11,363.88,358.39,354.32,347.57,341.51,335.98,328.13,328.55,326.05,324.92,322.99,323.97,324.42,324.26,324.60,327.04,326.59,323.39,318.14,315.00,309.77,310.33,311.63,316.26,322.19,321.01,325.50,320.96,318.64,318.76,328.05,331.39,L5
2004-11-18 22:08:33+00:00,423.21,399.06,395.90,390.29,385.47,390.77,386.72,384.00,380.45,377.56,377.36,379.68,374.79,377.63,382.40,382.96,390.28,386.04,381.88,374.32,371.88,369.10,364.54,357.57,350.45,340.97,334.14,323.15,315.88,302.36,287.67,281.79,292.93,291.34,284.90,284.95,283.58,284.71,291.89,289.03,294.70,301.94,306.75,316.35,324.71,331.67,330.79,334.25,338.68,340.43,344.31,346.13,347.22,349.94,352.08,357.87,354.10,355.98,355.83,355.86,353.40,348.22,353.97,349.68,356.77,354.79,348.67,348.80,350.04,344.65,347.25,339.79,341.13,343.07,340.32,335.25,336.61,329.90,323.44,320.55,319.04,316.08,315.40,310.06,309.62,310.65,311.09,308.20,311.34,315.55,319.41,316.43,313.72,316.14,316.80,318.05,317.91,320.08,323.83,320.07,319.06,320.47,320.65,323.47,332.22,338.89,338.61,339.98,333.89,334.34,328.13,324.83,332.67,327.42,324.46,328.00,329.18,329.26,332.41,334.17,338.39,343.46,340.34,336.17,338.70,337.82,337.65,342.90,346.00,347.22,350.09,352.40,350.63,351.49,342.19,344.21,354.99,359.54,362.92,355.51,343.57,342.68,338.89,332.63,325.00,325.16,323.44,321.74,320.24,318.43,318.59,319.65,321.02,323.20,322.45,317.16,309.47,308.22,307.00,307.57,310.30,314.88,321.05,319.87,324.95,320.45,318.56,313.97,328.04,331.81,L7
2005-02-22 22:09:14+00:00,402.29,385.51,381.80,381.60,375.60,380.82,380.30,378.22,372.22,370.25,373.24,376.58,370.68,371.78,375.56,372.38,381.53,373.62,370.33,367.59,362.96,365.68,364.18,361.71,357.75,345.04,333.78,322.32,312.11,298.42,283.99,272.12,279.84,284.95,278.60,278.01,274.27,279.92,295.41,290.41,297.36,301.40,305.69,314.04,323.85,328.89,325.83,330.86,334.76,332.55,330.63,336.89,339.33,340.59,343.93,353.65,352.65,353.91,354.62,355.12,351.50,349.36,355.93,344.09,351.17,349.68,343.22,341.66,338.61,333.50,339.32,332.75,335.81,342.03,337.70,336.34,335.10,327.37,320.81,316.98,314.40,314.63,314.87,304.83,304.07,302.53,298.12,297.03,298.64,302.65,305.18,306.93,306.17,309.18,311.30,312.99,312.00,314.67,311.33,310.40,311.03,310.00,310.37,312.61,327.57,334.94,337.32,330.76,328.72,323.25,321.01,323.43,326.11,324.35,320.74,322.12,324.69,325.40,327.52,327.54,333.21,336.74,336.68,320.78,326.51,327.95,327.61,337.94,339.29,341.20,345.67,345.18,344.09,347.32,329.14,330.66,345.30,349.80,352.64,347.17,331.35,337.53,331.30,326.84,321.64,322.43,319.70,315.66,316.25,312.94,311.48,313.92,313.64,314.02,312.53,308.22,302.93,303.64,304.43,304.83,307.06,308.80,315.60,316.04,322.87,317.04,314.75,308.63,322.87,329.81,L7
2005-02-23 22:00:07+00:00,406.23,390.24,386.83,385.86,379.73,382.11,380.48,378.75,373.78,370.89,373.80,377.00,371.63,372.49,376.33,374.65,383.20,376.21,372.83,370.41,365.68,365.42,363.44,359.26,355.59,344.25,333.27,322.89,312.51,299.29,286.27,272.79,280.66,284.73,279.39,278.18,275.93,283.21,297.43,293.91,298.21,301.09,305.79,314.34,325.16,330.27,327.87,332.14,335.95,334.74,334.38,340.03,341.11,343.55,345.75,354.27,352.81,353.15,354.28,353.44,350.78,349.28,355.13,345.62,351.12,349.82,343.85,343.54,341.48,336.80,341.07,335.70,337.42,341.46,336.94,336.51,334.72,327.70,322.44,318.82,316.77,316.68,315.61,306.20,305.40,303.72,300.21,299.33,301.44,304.75,307.63,310.03,308.86,310.04,311.90,313.20,311.99,314.03,310.41,309.19,310.56,310.57,310.94,312.63,326.74,334.75,337.63,333.43,331.13,324.85,322.61,323.99,324.31,325.08,322.73,323.56,324.54,325.12,327.14,327.05,332.35,335.57,335.39,323.73,328.56,329.75,329.67,338.24,339.58,342.04,346.87,347.03,345.23,347.18,331.15,332.32,346.35,351.90,353.93,348.74,334.99,338.30,332.18,326.88,321.75,322.62,319.00,316.28,316.51,313.66,311.57,314.72,314.25,314.77,313.92,310.52,304.89,304.31,304.26,305.23,307.75,308.17,314.79,315.60,323.31,317.38,315.74,310.80,324.40,328.74,L5
