,dates,aus0142-0000,aus0142-0001,aus0142-0002,aus0142-0003,aus0142-0004,aus0142-0005,aus0142-0006,aus0142-0007,aus0142-0008,aus0142-0009,aus0142-0010
0,1987-05-22 23:07:20+00:00,,161.4786202832486,158.3120906500055,157.62156953863368,165.40413436940992,164.3367189222824,177.86635093878888,,219.82441803616763,208.57467242823014,230.59069618652686
1,1987-09-11 23:10:05+00:00,205.19126112377276,164.35055448239427,165.62316527607706,146.47077563616747,152.64374316560531,163.55210625867304,164.73381219859183,,193.3504475590335,192.56506254858087,201.20159631679587
2,1987-09-27 23:10:27+00:00,205.22391229133012,171.02251222636016,162.52499868390896,159.1992090385825,161.47666446527816,167.0789128689794,175.54562078146603,,196.11950410433167,193.37060980848202,194.58117440783798
3,1987-10-06 23:04:27+00:00,220.2647638851813,162.3916124971132,157.73383499173383,147.21800302184258,152.16496930898495,155.960464874835,162.7161290598118,,191.27067268202535,197.00785027010164,196.39212493056897
4,1987-10-22 23:04:43+00:00,199.24060613914145,162.64312890922966,151.62634580223033,142.655457120152,148.59529214401067,153.59821497984728,160.7543350197718,179.9599915987608,185.1565121859757,184.27819736704745,180.0278320518155
5,1987-10-29 23:11:01+00:00,205.04435022659135,167.82613210583395,163.7439049468853,156.74360515061272,168.00130374179508,167.60532743219105,183.57977127543646,,,223.19585795749384,
6,1987-12-16 23:11:53+00:00,220.29231870759304,176.098845562627,169.22931667347137,167.17595091073707,168.711307065152,166.81892878577455,181.31413255536697,207.58254267704126,,204.38436435169803,219.795717813777
7,1988-02-18 23:12:59+00:00,190.21970000989526,126.56020503751327,124.51491390470724,113.71892311216956,127.16557301000785,133.3921637915894,144.5681993745929,167.20223613471038,170.39733380706915,172.2160859541096,169.23207266604373
8,1988-04-15 23:07:14+00:00,205.19894353363105,140.81298821882797,139.4212079109438,138.04351975684898,153.38040840677763,152.56230276862715,164.25024660099936,195.69985745156043,205.34461656830769,206.57766544329402,204.6719886860205
9,1988-04-22 23:13:28+00:00,192.4160143473002,154.78383001359063,156.94620772579586,150.96460242880732,164.71038954947477,168.66558733354424,176.53266746396162,,247.27632627718305,216.05920099520702,229.52440461660268
10,1988-05-08 23:13:38+00:00,193.46081771187102,156.87913396670976,166.2499918734931,155.40820397227293,158.86938544998145,165.5047210038884,183.68996522280077,,250.29340415979328,206.45317817833416,233.69371793967684
11,1988-06-09 23:13:51+00:00,181.8798288745249,155.03931110287306,160.17592199696898,147.4533594231262,151.3063532298212,157.23636031996034,175.992745888429,,241.75376157857215,223.64470686812427,233.3030199700758
12,1988-06-18 23:07:44+00:00,193.4634946723414,150.44889456765713,154.97425064891684,144.19099074939382,145.94325403994185,147.54466977585741,176.90765483934146,226.66263320079875,,206.80810493816583,213.55594245382457
13,1988-06-25 23:13:57+00:00,165.3743467532754,165.99127587921015,167.59302558754024,162.47485325046017,168.7160616494058,163.00989934193876,193.3657083808626,,245.36582569933228,225.00285250919706,239.34265643195988
14,1988-07-27 23:14:02+00:00,176.37253081962467,136.3659832693906,128.94590525091468,127.86313819379099,132.68449941534257,133.78270992141856,155.41560843751515,,190.19361920146375,207.46987795711033,206.89034904552884
15,1988-08-12 23:14:01+00:00,160.28398518310814,153.2850872084717,147.12944236695023,140.68960869639145,133.57302378716793,137.02971850951818,160.4090811211205,191.72086533622286,191.6237482205386,200.0153901575278,211.0362049787746
16,1988-08-28 23:14:06+00:00,192.55358205429454,147.2559919375111,148.41395750950568,136.60561524271748,135.21117152057153,137.5902309626698,161.1238354989015,189.6931876394521,183.8536349839323,194.46216283776064,196.27949938337946
17,1988-09-22 23:07:50+00:00,208.49571321549627,164.2573282446942,158.8108792695819,149.5663922251935,149.54205614138868,153.34223707859604,175.55261731829864,,,210.111485494587,222.88694649312234
