,dates,jap0362-0000,jap0362-0001,jap0362-0002,jap0362-0003,jap0362-0004,jap0362-0005,jap0362-0006,jap0362-0007,jap0362-0008,jap0362-0009,jap0362-0010,jap0362-0011,jap0362-0012,jap0362-0013,jap0362-0014,jap0362-0015,jap0362-0016,jap0362-0017,jap0362-0018,jap0362-0019,jap0362-0020,jap0362-0021,jap0362-0022,jap0362-0023,jap0362-0024,jap0362-0025,jap0362-0026
0,1984-07-02 01:16:26+00:00,185.0377938979926,171.10167161057294,160.00514405265767,148.99782989787113,147.9678332123628,145.49215485561933,147.66396677740312,157.90059960628915,161.29850868916748,159.39458547358643,,,,,,,,,,,,,,,,152.28641363238808,167.07616524999696
1,1984-09-04 01:17:59+00:00,191.84044688319565,175.3871770589222,169.5736670761957,164.85098422287007,158.7808711689553,156.94082351410458,168.90839674158948,167.24094982958317,170.36511346157235,175.8128706879939,,,,,,188.0091288377197,,,,,,,,,,,
2,1984-10-22 01:17:58+00:00,200.0232286471451,193.6940447475287,163.25869307816401,159.014257828954,156.80680161030352,153.43941885883225,146.7720500485957,153.01459045618518,157.4384333043609,160.93270681545727,166.9376124041355,164.0292961176778,169.44621048136503,171.36656551057985,175.00367648578055,177.51935157979696,194.58684467613048,192.60926240211265,180.82147109150856,189.25897707524126,166.96075207225778,174.25878957636894,151.39423715914444,142.44956471780804,151.3147379828008,162.67160261063293,176.68851316162713
3,1985-05-18 01:18:02+00:00,196.82051714476196,169.87749104711602,162.5315199335854,161.54602917457794,155.80212858282505,139.4570952851923,154.7970420844007,166.76627053496134,158.6485022329682,145.0829173427099,156.06106450007957,158.23934933075358,176.252218688852,170.3978350384924,179.12826683567016,188.93729415559315,196.73720916123617,200.58872962958947,186.36473442031195,169.19224592710026,166.68368485861828,141.8545923043399,157.0176358176045,159.9676056668124,154.33040403672666,156.434098166395,176.68178066847054
4,1985-10-09 01:16:57+00:00,208.49776353408328,183.956097730155,177.72987359332944,167.75361431217385,166.58078498250273,164.52374721434774,170.2028642034435,179.0066014048329,179.572798237112,169.2148101137612,168.83353915728347,173.51227597496543,176.1139856048258,181.2359740486817,177.48396783223916,184.94532412769337,192.87901849067526,203.85240053233576,188.34969773260443,189.9354876681348,191.21681301133134,,188.9935795065905,183.3136039992221,176.87414089413835,178.81497876781077,204.82522593154988
5,1986-09-26 01:08:08+00:00,179.00404312982778,167.71388506187134,158.01191923648926,151.8037908789606,146.07810571105753,140.6615574053296,142.88011215802433,150.66365548624654,147.45508189576043,146.16424590222852,145.64456100715836,161.25344953617818,171.53417243522156,171.87029228221104,176.738582808973,186.20019330953448,194.56590112005188,198.9049702879733,174.62928143317703,163.61888342140645,149.97305348777627,112.60657056270455,135.54608114988204,145.408363741931,147.23322892271833,163.06778459511332,191.70952034730107
6,1986-12-15 01:06:42+00:00,200.96611947664974,188.15526976202656,178.61398330672864,167.83211304283748,160.22619627302927,160.90923883184084,167.7803971851843,175.67530601602886,174.0947943124276,168.03462825826927,174.28671404666915,172.13609592438604,183.06371195985778,188.24549949319976,188.2912587122995,195.38693711710334,197.55371951228437,201.2863773816315,188.83360169974867,180.13974084309882,172.46181390878814,136.26536706203137,159.20280403470844,161.76920177065233,156.3137542280893,168.02233265415478,177.2267894498301
7,1987-03-05 01:09:24+00:00,221.60745121079736,199.09346247542868,195.23029248976542,183.21681715646648,179.20879487673818,178.05413871558414,190.96020410816197,198.2701420866059,195.36121358009967,187.59260613377427,187.76223015263884,192.14692506511375,201.76617118250454,204.41897958883428,206.4827925037456,209.02050163125506,217.4186383079931,228.77149782476292,221.11699886113868,201.38253530744305,171.56149748108584,,176.55716477219838,179.09707009262806,179.25057557427084,181.67183396561006,199.72553332585366
8,1987-08-12 01:13:52+00:00,200.0514725943568,182.96696851084565,178.6268338289499,174.85261297820776,166.1862530832903,165.58054278199083,170.7085100683567,181.4367742234992,183.17963005194588,172.347436248675,173.8083422565028,182.69048397539342,193.01926781407326,196.71433780437064,202.86329127742948,212.29959543802158,221.01539280147747,227.65464641275238,213.97647848912675,193.92172492773858,167.25757567166715,113.25656529338654,155.35238404141893,162.21531450614373,165.94210933278217,180.10945466879127,197.1791211803867
9,1987-08-28 01:14:19+00:00,207.13398491890175,193.3282510435467,185.273846581727,178.6625773365935,177.96432506657106,173.11932445222857,183.90986586798607,194.2331902322162,184.9836379605966,181.64090696803302,183.15131869884192,190.05572707976765,,,,,,,,,,,,,,,
